Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
1969,"Moeder met kind","Brugman-de Vries (1918 - 2006)",Janny,,,Vlaardingen,Westwijk,"Marnixlaan ",Brons,,,,,51.9090219,4.3243441,"<p>Bronzen beeld van een moeder met kind op een kalkstenen plaat.</p>",,http://beheer.kunstwacht.nl/cache/d/e/e/deec2c9c86690504d581f12042e62b34_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/0/d/e0d6d36af305ec219ae8b8d711f7a3be_700_540.jpg,,,
1970,"La jeunesse",Kneulman,Carel,,,Vlaardingen,Westwijk,"Claudius Civilislaan 41",Brons,,,,,51.910923499641974,4.3241313099861145,"<p>Abstract bronzen beeld op een sokkel van gewassen beton.</p>",,http://beheer.kunstwacht.nl/cache/f/f/e/ffe58352c4a0d46414fff14167ff2f8c_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/f/9/5f969f86517993fff4d822e660573760_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/3/9/a396275429454348cbb14d4d696f42aa_700_540.jpg,,
1971,"Jongen met aambeeld","Nahmer (1917 1989)",Theo,"van der",,Vlaardingen,Westwijk,"Claudius Civilislaan 41",Beton,Split,,,,51.91101284885733,4.324211776256561,"Beeld van een jongen met een aambeeld op de binnenplaats van het VOS.",,http://beheer.kunstwacht.nl/cache/1/2/5/125eec61bce86133374bed13bc5a6b7e_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/1/5/815bc419ed2be47d3e6dda7d52f42a33_700_540.jpg,,,
1972,"Onder moeders paraplu",Berg-Been,Teus,"van den",,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Hogendorplaan ","Gebakken sintels",,,,,51.91494672685358,4.36041665263474,"<p>Moeders met kinderen onder verschillende paraplu's.</p>",,http://beheer.kunstwacht.nl/cache/d/8/f/d8fb6fddb788e18a650c2e9da97e2ce8_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/1/6/a1663c667597ecb2c1f020b81ff4dbee_700_540.jpg,,,
1973,"Bokspringende jongens",Ratkai,Lajos,,1966,Vlaardingen,Holy,"Roerdompstraat 1",Brons,,,,,51.9291052,4.3582417,"<p>Bronzen beeldje op een sokkel van kalksteen.</p>",,http://beheer.kunstwacht.nl/cache/f/0/8/f08e937da3e3abde0e95b8213336d778_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/4/9/a497bb418d6f0e70f611566805d54e23_700_540.jpg,,,
1974,Speelplastiek,Droppert,Leen,,,Vlaardingen,Holy,"Torenvalklaan ",Polyester,,,,,51.92910976754605,4.356768146390095,"<p>Polyester kunstwerk in een grote zandbak.</p>",,http://beheer.kunstwacht.nl/cache/6/d/f/6df7b4810eef7ea1725c9a3714d35e75_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/3/3/83363ab02dd610f5b60eaf06269988d1_700_540.jpg,,,
1975,"Vier balspelende figuren","Remmen (1920 - )","Gerard (Gerardus Hermanus)",van,,Vlaardingen,Oostwijk,"Callenburgstraat ",Beton,,,,,51.906746432249456,4.349650265648961,"<p>Betonnen beeld hoog aan de wand van de gymzaal van vier bal spelende kinderen.</p>",,http://beheer.kunstwacht.nl/cache/1/7/3/1734edbc38e5718a918fdb588f5396f3_700_540.jpg,,,,
1976,Vogelnest,Droppert,Leen,,,Vlaardingen,Holy,"Fannius Scholtenstraat ",Keramisch,,,,,51.91574194836971,4.360682898877712,,,http://beheer.kunstwacht.nl/cache/8/5/a/85ad32e913f15bd5a5002172476e338b_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/6/d/86d100932a709467e56bc6df91dcb599_700_540.jpg,,,
1977,Ezeltjes,Berg-Been,Teus,"van den",,Vlaardingen,Holy,"Kraanvogellaan 99",Keramiek,Chamotte,,,,51.9310148,4.3534972,"Vijf ezeltjes van bruine chamotte tegen de wand van de school.",,http://beheer.kunstwacht.nl/cache/1/d/0/1d0548101fa233c8a5cbb9c3d0d9ba18_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/b/1/ab10c2e1be743a802855201ccfb53efc_700_540.jpg,,,
1978,"Lezend kind",Olderkerk,Olga,,,Vlaardingen,Holy,"Kraanvogellaan 101",Brons,,,,,51.9308109,4.3526357,"Bronzen beeld van een lezend kind op een betonnen sokkel.",,http://beheer.kunstwacht.nl/cache/d/2/8/d28bbc54403479cb3718371862ffba03_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/4/4/9440313ecdb19a2b9acf05fd0d0b055c_700_540.jpg,,,
1979,Buitenschilderij,Dumas,Peter,,,Vlaardingen,Holy,"Reigerlaan ",Acrylverf,Paneel,,,,51.9305716,4.3561609,,,http://beheer.kunstwacht.nl/cache/a/6/7/a6795e4fa994c3189ce0fb390d87df32_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/a/e/0ae2bb84c5530d58fc03337f03dcb905_700_540.jpg,,,
1980,Vogelvlucht,Winter,Jan,de,,Vlaardingen,Holy,"Fr. Hendriklaan ",Koper,,,,,51.92776852946203,4.345259785477538,"Koperen kunstwerk op een RVS poot op een betonnen sokkel.",,http://beheer.kunstwacht.nl/cache/4/6/c/46c27a5e88bbee9d01d2ff6299722ed4_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/f/b/3fbe82c8eee4aeb213ffbad289f4cf00_700_540.jpg,,,
1981,Gevleugelde,Droppert,Leen,,,Vlaardingen,Holy,"Holysingel ",Brons,,,,,51.9275047,4.3450161,"Bronzen beeld op een betonnen sokkel met daaromheen 3 grondspots.",,http://beheer.kunstwacht.nl/cache/9/6/4/96480574b1e220a0efd6a3756af51f8a_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/6/c/36cbd92d694e43ef13437fcfa8c4e79d_700_540.jpg,,,
1982,"Oog, oor, hand",Droppert,Leen,,,Vlaardingen,Holy,"Holysingel ",Muurschildering,,,,,51.92788913850738,4.34323142330436,"<p>Muurschilderingen van een oog, oor en een hand. Aan de achterzijde is een schildering in dezelfde stijl.</p>",,http://beheer.kunstwacht.nl/cache/5/e/7/5e712d3f8536d383c024808808194f19_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/1/7/d17398fcc67ecf4bc195076e3aaec9c3_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/e/d/9ed5e6342c31a26f36f9ea53b00e747b_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/b/2/eb23ebcaee5008a42d3fdbe7c3485ca4_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/9/5/89560066d1c72d2ed1d6b2e7ed1ee721_700_540.jpg
1983,"Spelend kind",Linders,Betty,,,Vlaardingen,Holy,"Stadhouderslaan 1",Keramisch,,,,,51.9263580,4.3507370,"Keramisch relief van een spelend kind tegen de muur van de school.",,http://beheer.kunstwacht.nl/cache/b/b/9/bb9215e0df85aad8a3a4cecb25311ebc_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/3/7/737abfb0ec93cc4ec386a153a998cd81_700_540.jpg,,,
1984,"Zonder titel (keramisch relief)",Linders,Betty,,,Vlaardingen,Holy,"Stadhouderslaan 3",Keramisch,,,,,51.9261807,4.3499936,"Matte minerale verf en keramische delen tegen de buitenwand van de school.",,http://beheer.kunstwacht.nl/cache/1/3/0/1306b12696458609e658494db3037b31_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/4/c/44cf8852cfba74f6de7fb57aa645694b_700_540.jpg,,,
1985,Turnster,"Bakker (1937 - 2014)","Jits (Willem Frederik)",,,Vlaardingen,Holy,"Hendrik Casimirstraat 151",Brons,,,,,51.9288470,4.3494728,"Bronzen beeld van een turnster aan de achterzijde van de gymzaal.",,http://beheer.kunstwacht.nl/cache/8/d/3/8d340d709f5b08068cfb97947cec9779_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/4/4/844b8c1ded91c59b1b420c39124afa84_700_540.jpg,,,
1986,"Zonder titel - Jan de Winter",Winter,Jan,de,,Vlaardingen,Holy,"Fr. Hendriklaan ",Brons,,,,,51.92913140149343,4.347577214066405,"<p>Bronzen beeld op een betonnen sokkel in de vijver bij De Loper.</p>",,http://beheer.kunstwacht.nl/cache/9/f/5/9f56dfe7c2f60d328f741609a8c269e4_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/3/1/a31acf43ee1d75e5ad10ba048296fbe4_700_540.jpg,,,
1987,"Zonder titel - Glassculptuur",Broek,Norbert,"van de",1972,Vlaardingen,Holy,"Olmendreef ",Glassculptuur,,,,,51.9377732,4.3433365,"Glassculptuur gevat in een houten frame in de hal. (in 1985 gerestaureerd door Jan de Winter, in 2001 door Norbert van den Broek)",,http://beheer.kunstwacht.nl/cache/2/a/b/2abb1093f7391ae05869bd2bdde8e833_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/6/7/867ad668bce0ad41f2b24dd6df5698ec_700_540.jpg,,,
1988,"Muurschildering/keramisch relief",Linders,Betty,,,Vlaardingen,Holy,"Louise de Colgnylaan 445",Keramisch,,,,,51.9305799,4.3435882,"Een muurschildering met minerale verf en delen keramiek tegen de voorzijde van de school.",,http://beheer.kunstwacht.nl/cache/2/a/1/2a16c218dc1ef00377af5364051eb54d_700_540.jpg,,,,
1989,Krachtmeting,"Bakker (1937 - 2014)","Jits (Willem Frederik)",,,Vlaardingen,Holy,"De Loper ",Brons,,,,,51.9304498,4.3468817,"<p>Bronzen beeld op een bakstenen sokkel.</p>",,http://beheer.kunstwacht.nl/cache/4/f/c/4fcdd412199b4fe395bbc799d49896a7_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/0/7/a078375db99c04b3c07e4c602a766986_700_540.jpg,,,
1990,"De gevallen ster",Brand,Dicky,,,Vlaardingen,Holy,"De Loper ",Aluminium,Koper,,,,51.93211102676343,4.345905148802331,"<p>Granito sokkel met een koperen rand erin. Hierop een geschilderde, aluminium gevallen ster.</p>",,http://beheer.kunstwacht.nl/cache/4/a/2/4a20bf05a8adec1142aa767605af0142_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/8/1/0814f37d7d86ba3800e3c1cad35a26b0_700_540.jpg,,,
1991,Grietje,Roorda,Minke,,,Vlaardingen,Holy,"Willem de Zwijgerlaan 470",Beton,Quartz,,,,51.9305290,4.3401558,"Betonnen beeld op een gemetseld sokkeltje in de binnentuin van ouderencentrum Drieenhuijsen. Het beeld komt oorspronkelijk (1992) uit ouderencentrum Valkenhof.",,http://beheer.kunstwacht.nl/cache/1/a/c/1ac96cb0ecb6172e2af8d9e55a4aa7a2_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/a/9/fa95fb666645e523e03e8bd1af99313c_700_540.jpg,,,
1992,Schakel,Ephraim,Jeanette,,,Vlaardingen,Holy,"Frederik Hendriklaan ",Polyester,,,,,51.9275047,4.3450161,"Polyester speel plastiek voor de school De Ark aan de Lissabonweg 9. In 2008 is het kunstwerk verplaatst naar het huidige adres.",,http://beheer.kunstwacht.nl/cache/2/d/2/2d2e29b75681f24ff95228a2f2a94e5c_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/b/0/eb070e1f55637f2a2fb3ca9f41fe6dc7_700_540.jpg,,,
1993,"Fluitspelend jongetje",Droppert,Leen,,,Vlaardingen,Holy,"Koninginnelaan 771",Brons,,,,,51.9286357,4.3512566,"Bronzen kunstwerk op een granieten sokkel in de patio van de school.",,http://beheer.kunstwacht.nl/cache/b/2/5/b2544eb57623335e847be517e30c1da3_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/5/4/15423c634d92fe5e6f3ffce41902b482_700_540.jpg,,,
1994,"Voedsel uit de hemel",,,,,Vlaardingen,Centrum,"Schoolstraat ",RVS,,,,,51.9079114,4.3414058,"RVS plaquette ter herinnering aan de voedseldropping aan het einde van de oorlog.",,http://beheer.kunstwacht.nl/cache/4/f/1/4f12a9bad0fa897c8a9d2d4f3ee77a08_700_540.jpg,,,,
1995,Vleugelvormen,,,,,Vlaardingen,Westwijk,"Marnixlaan ",Beton,,,,,51.9090219,4.3243441,"Twee betonnen vleugelvormen in het gazon.",,http://beheer.kunstwacht.nl/cache/9/d/5/9d5541f3e0d8d9474e7dd9e5e95dac82_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/4/4/944c6d15c29c0600f06715bcf0caa419_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/8/3/e83230f1b95423ee165befc6c34f24f6_700_540.jpg,,
1996,"Gedenkplaat Amaliaboom",,,,2004,Vlaardingen,Westwijk,"Marnixlaan ",Brons,,,,,51.9090219,4.3243441,"Betonnen paal met een bronzen bordje met tekst ter herinnering aan de het planten van de Amaliaboom.",,http://beheer.kunstwacht.nl/cache/8/a/a/8aa90748a8ae3e012d04e99f78146473_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/c/8/9c860bc1a0ca6ffd0a4e3be09a107d51_700_540.jpg,,,
1997,Koraalvissen,Droppert,Leen,,,Vlaardingen,Westwijk,"Van Boisotstraat 20/22",Glaskeramiek,,,,,51.9147999,4.3227947,"Relief in de buitenmuur van de school.",,http://beheer.kunstwacht.nl/cache/c/6/7/c6713bcdf2e10378a2ee94f1e7d69cb1_700_540.jpg,,,,
1998,"Vrouw met opgetrokken benen",,,,,Vlaardingen,Westwijk,"Claudius Civiluslaan 40",Brons,,,,,51.91093430978995,4.321463227097411,"Bronzen beeld van een vrouw met opgetrokken benen op een donker grijze sokkel die in een vijvertje staat. Het kunstwerk staat op het binnenterrein, dat vrij toegankelijk is.",,http://beheer.kunstwacht.nl/cache/d/6/c/d6c331811c484f71a75e63c19c177581_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/1/a/21a28b3b7551aeb426160dd0da0470f0_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/c/b/ecb278614c3890e8285cbdb9262b43f2_700_540.jpg,,
1999,"Ameublement Buitenbeeld","Studio Bey",,,2007,Vlaardingen,Westwijk,"Buys Ballotlaan ",Brons,Staal,Granito,,,51.91143808250144,4.314630925655365,"Kunstwerk bestaat uit: de tafel van Tomaello, een bronzen stoel, een lantarenpaal en een fruitboom.",,http://beheer.kunstwacht.nl/cache/6/a/0/6a05a63cc0603fe85a863d14bf97198c_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/b/8/0b85f036f7611fb2ff22145a91a62dc4_700_540.jpg,,,
2000,Pomona,"Hoorn (1908 -1979)","Wim (Wilhelmus)",van,1950,Vlaardingen,-,"Hoflaan ",Beton,RVS,"Euville (kalksteen)",,,51.91217042025323,4.35084894328611,"<p>Pomona, godin van alle boom vruchten, stond jarenlang in het Hof. Na vernielingen is de torso het enige dat rest van het beeld van kunstenaar Wim van Hoorn. Na drie eerdere restauraties door kunstenaar-restaurateur Anton Geerlings krijgt hij Pomona opnieuw onder handen. <br /> <br /> Vervolgens bezoekt ze in Vlaardingen de scholen voor voortgezet onderwijs. Daar loopt dan een project Pomona, waarin aandacht zal zijn voor mythologie, beeldhouwkunst en kunst vandalisme.<br /> <br /> Als aandenken aan """"Pomona"""" wordt de sokkel waarop zij stond nu voorzien van een plaquette.</p>",,http://beheer.kunstwacht.nl/cache/0/3/b/03b054cec55b616c3abaed0ae908722a_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/0/5/e0527cf3af035c5a0b3ed5ea0a54b50c_700_540.jpg,,,
2001,"Zonder titel (Patio de Ark - 5 dier vormen in bestrating en 5 dier vormen)",Ephraim,Jeanette,,,Vlaardingen,Holy,"Lissabonweg 6",Polyester,,,,,51.9350406,4.3498403,"Aan de achterzijde van de school (Patio de Ark - 5 dier vormen in de bestrating en 5 dier vormen in geel, blauw en roze. Zie ook VLA-071 voor Polyester Speel plastiek voor de school.",,http://beheer.kunstwacht.nl/cache/d/9/4/d94848a4b8057412d09ad115baff9b0c_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/9/0/4903dc13ac0296c390b53689ed507ca4_700_540.jpg,,,
2002,"Eeuwig venster van verleden en toekomst",Reeven,Jan,van,,Vlaardingen,Centrum,"Voorstraat 28",Muurschildering,,,,,51.91608395274173,4.347281455993652,,,http://beheer.kunstwacht.nl/cache/f/4/f/f4fccb83f2a5f6e70624dca8021955c9_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/e/a/aeaae1252a0e9b7492ecc1884f42d487_700_540.jpg,,,
2003,"4 Vloedpalen",Droppert,Leen,,2008,Vlaardingen,-,"Maasboulevard ",Hardhout,,,,,51.9075801,4.3364927,,,http://beheer.kunstwacht.nl/cache/b/6/1/b619c09db6a43a6f73b9f1e1de5ea77a_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/4/f/b4ff77136761d71b597cb752c58f75bd_700_540.jpg,,,
2004,"Zonder titel - Stalen objecten bij school",Braad,Annette,,2008,Vlaardingen,-,"Stationstraat 115-117",Staal,,,,,,,"De kinderen van groep 7 in 2008 hebben een tekening gemaakt en die zijn door de Vrije Universiteit Vlaardingen gekopieerd op de stalen platen en zijn afgewerkt met wijzonol anti-grafitti. De stalen platen zijn te vinden aan de voor -en achterzijde van het schoolgebouw. In totaal zijn het 56 tekeningen.",,http://beheer.kunstwacht.nl/cache/9/6/4/964cba35cb47d2887e81f9ab9abbc4db_700_540.jpg,,,,
2005,"6 elektrografische panelen",Czeto,Beaty,,2008,Vlaardingen,Centrum,"Timmersteeg ",Dibond,,,,,51.9118745,4.3441087,,,http://beheer.kunstwacht.nl/cache/d/c/8/dc864cccd8a5565110c0f251416b8f6c_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/b/3/ab33056c39ce9508258d4e98a5dbbda0_700_540.jpg,,,
2006,"Vuur, Water, Energie",Winter,Jan,de,,Vlaardingen,Holy,"Rotterdamseweg ",Glas,Koper,,,,51.9159611,4.3579403,"Het kunstwerk bestaat uit 4 platen totaal. Twee platen hebben een afmeting van 300x230cm en twee platen hebben een afmeting van 134,5x230cm.",,http://beheer.kunstwacht.nl/cache/3/e/2/3e235dd9551f2898cb65f62936674862_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/9/2/0925334796ba7fdee24b15492f2ebb00_700_540.jpg,,,
2007,"Monument van Bezinning",Hurkmans,Rini,,,Vlaardingen,Oostwijk,"Meester L.A. Kesterweg ",Glassculptuur,,,,,51.91071915400927,4.359529092907906,,,http://beheer.kunstwacht.nl/cache/2/b/6/2b6208639312b16eba3cc420e2227e5b_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/7/3/8736dc8f7105ff35882abf93fa682eb3_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/5/1/251d45f4ee86a3cb5d0a085f362befaa_700_540.jpg,,
2009,"Zonder titel - Gemeentehuis",Droppert,Leen,,,Vlaardingen,Centrum,"Industrieweg 9",Brons,,,,,51.9019103,4.3351934,,,http://beheer.kunstwacht.nl/cache/6/9/5/695ae96bc14dd22b4b1d28f687932b1d_700_540.jpg,,,,
2010,"La Caravane","Rood ",Sander,,2009,Vlaardingen,Holy,"Spechtlaan ",Metaal,"Koper coating",,,,51.92901810374019,4.356224849162686,"<p>""""La Caravane"""" - kunstenaar Sander Rood - object (metaal/gespoten kopercoating) - wisselende locaties in Vlaardingen Holy: wijkpark Holy Spechtlaan (noordzijde t.h.v. splitsing voetpad); hoek Torenvalklaan/Reigerlaan (thv ingang flat Torenvalklaan); hoek Sperwerlaan/Zwaluwenlaan (midden brede trottoir); grasveld Zwanensingel/Lepelaarsingel (achter flat Lepelaarsingel); Lepelaarsingel (naast voetgangersbrug linkerzijde); <br /> <br /> Als La Caravan niet in gebruik is, staat deze opgeslagen bij de Stadswerf aan de Burgemeester Heusdenslaan 357 te Vlaardingen</p>",,http://beheer.kunstwacht.nl/cache/0/9/e/09e2fcba86360d4c0fe8e60f6884d8da_700_540.jpg,,,,
2011,Bladwijzer,Hoogendijk,Marjon,,2009,Vlaardingen,Centrum,"Waalstraat 100",Verlichting,"Geschilderd beton",,,,51.9092161,4.3394042,,,http://beheer.kunstwacht.nl/cache/d/f/3/df3c4012502f56728832f3c8da0377a0_700_540.jpg,,,,
2012,"Naar de visbank",Symons,Jerome,,2009,Vlaardingen,Holy,"Domburghoeve ",RVS,,,,,51.9376261,4.3588593,,,http://beheer.kunstwacht.nl/cache/3/f/6/3f6c89542770bac1d4aeb962a7887b40_700_540.jpg,,,,
2013,"Vier Elementen",Hof,Dike,,2009,Vlaardingen,-,"Diverse locaties ",Neon,,,,,,,"<p>""""Water""""- Watertoren - v.d. Linden v.d. Heuvellweg 2<br /> <br /> """"Vuur"""" - Slangentoren vm brandweerkazerne - Hoflaan 13<br /> <br /> """"Hemel"""" - toren - Hoogstraat 26a <br /> <br /> """"Aarde"""" - koetshuis - Emaus 10<br /> </p>",,http://beheer.kunstwacht.nl/cache/9/b/0/9b05701e1ae9e9efcdb99c16d3b86199_700_540.jpg,,,,
4976,"In de kast",Burgt,Else,"van der",2010,Vlaardingen,-,"Kortedijk 39-41",Beton,Kunststof,,,,51.91456847239799,4.345116913318634,,,http://beheer.kunstwacht.nl/cache/3/b/b/3bb9e436f35412091d4692bd7fd8181c_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/9/2/3920eec27c482f1784bf32fc0c17719e_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/a/2/ea26cf3ff70190110710d999b476fa40_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/4/8/24829c62e8f4bef2c9af58179fa5b586_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/a/1/ca1578c974aed836ce8708006a40a5da_700_540.jpg
4994,Pilaren,"Pennen (1953 - )","Hans (Johannes Bartholomeus Maria)","van der",2009,Vlaardingen,Centrum/Babberspolder/Ambacht,"d' Engelsche Boomgaert ",Baksteen,Keramiek,,,,51.91454034618764,4.336702823638916,,,http://beheer.kunstwacht.nl/cache/4/a/e/4ae4b4f29f711e162a6ecf47cb7f27e8_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/f/9/bf9a69983b5e120aa4f48a1a57277069_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/2/2/c22294010dfb5c505df71e4f188252c7_700_540.jpg,,
5118,"Gedenkplaat Joodse begraafplaats",Onbekend,,,2010,Vlaardingen,-,"Schiedamseweg ",Perspex,Tomaello,,,,51.909905898814785,4.359560608863831,"<p>Het joodse kerkhof is een historische plek. In 1862 gaf de koning toestemming voor de oprichting van een joodse gemeente in Vlaardingen. Er vonden synagogediensten plaats in een kamer aan de Havenstraat, er kwam joods onderwijs voor de kinderen en de begraafplaats kon worden gesticht. Van 1864 tot 1900 hebben vele joodse Vlaardingers op deze plek afscheid moeten nemen van mensen, kinderen vaak nog, die hen na aan het hart lagen.<br /> <br /> Na 1900 was de begraafplaats niet meer in gebruik. Het ledental van de joodse gemeente ging achteruit en in 1920 werd de joodse gemeente in Vlaardingen bij die van Rotterdam gevoegd. Tijdens de bezetting is het overgrote deel van de overgebleven joodse inwoners van Vlaardingen gedeporteerd.<br /> <br /> Het Joodse kerkhof is een plek die herinnert aan de voormalige joodse gemeenschap. Deze plek is nu opgeknapt en zoveel mogelijk in oude omvang teruggebracht. Ook is er een nieuwe gedenkplaat en staan er nieuwe banken op het kerkhof. Met deze opknapbeurt komt de gemeente een belofte na die zij nog voor het uitbreken van de Tweede Wereldoorlog deed aan de joodse gemeenschap.</p>",,http://beheer.kunstwacht.nl/cache/f/8/2/f82e598708707505d0009f3b9140e5e5_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/3/1/b318a90be7eb46799a7e2b79b385fa89_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/2/3/f230f437ae4217ff7b1228d55125662e_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/1/9/819a564c0742d752916caf7ade536634_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/5/c/25c7cff80d7252177e238a7b141d6ec8_700_540.jpg
5732,"Plaquette archeologie Westwijk",Onbekend,,,1963,Vlaardingen,Westwijk,"Arij Koplaan ",Brons,,,,,51.90405631516654,4.318217039108276,,,http://beheer.kunstwacht.nl/cache/3/0/2/302b05cb03d0f68d0afa7011c45d2ba7_700_540.jpg,,,,
7670,Offerboom,"Avest (1960 - )","Alphons Bosco Maria",ter,2011,Vlaardingen,Westwijk,"Buys Ballotlaan ",,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/6/9/c69190dd13d807b942e232cff8435b43_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/5/2/d52e20a8f14a4006e96552ef5f3b5fcc_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/5/9/a590116fdd6b565c01a49f100f9969c6_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/6/b/c6b3318d3884d722c7cee3eaaea8653f_700_540.jpg,
11358,"Via A20",Hagen,Gerard,,2013,Vlaardingen,Holy,"Lepelaarsingel hoek Burg Heusdenlaan ",Metaal,,,,,51.9231217454752,4.352813009172678,,,http://beheer.kunstwacht.nl/cache/6/f/e/6fed7a9f3d4a958a05e89e3d3f6079ac_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/b/e/bbea4cba81347efb0e2c5afd7f31b788_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/9/a/69addb1709fe2159412fd6ded7e1b00b_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/c/4/dc4bedb47a0225b2051216800e8c8265_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/b/d/0bdd964c49692ccb236edf225374ec1f_700_540.jpg
15817,Vrouwenfiguren,"Remmen (1920 - )","Gerard (Gerardus Hermanus)",van,2016,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Hogendorplaan ",,,,,,51.91495003579046,4.360432745888829,,,http://beheer.kunstwacht.nl/cache/3/6/b/36b8c26621c36e9cd9a169bf04299fa2_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/1/e/a1e1ccff9dd3ee0c37c4f63155ad5b74_700_540.jpg,,,
17236,"Van Speijk-lantaarn Oosterhoofd",,,,1943,Vlaardingen,Centrum,"Oosthavenkade 103",,,,,,51.899852594167974,4.349250972736627,,,http://beheer.kunstwacht.nl/cache/2/3/b/23b32273fb20a15786a72ccac77dd270_700_540.jpg,,,,
17237,Herdenkingslantaarn,Onbekend,,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Burgemeester de Bordesplein ",,,,,,51.91680313139653,4.348546505207196,,,http://beheer.kunstwacht.nl/cache/9/2/2/9226bf7200cc10f3c8de8e699d2b0a20_700_540.jpg,,,,
17238,"3 Historische zitmuren",Onbekend,,,2013,Vlaardingen,Oostwijk,"Hoflaan ",,,,,,51.91156817506388,4.345648409798741,,,http://beheer.kunstwacht.nl/cache/b/c/2/bc2d9bc7c40c2b25515492f6bc476534_700_540.jpg,,,,
17239,"Boei Vulcaanweg",Jong,,de,,Vlaardingen,Centrum,"Vulcaanweg ",,,,,,51.90955976449756,4.361895681358874,,,,,,,
17240,"Boei Lepelaarssingel","Jong (1956 - )",Peter,de,,Vlaardingen,Holy,"Lepelaarssingel ",Staal,,,,,51.92469576141883,4.352993429638445,,,http://beheer.kunstwacht.nl/cache/0/e/2/0e2825d4e0a3fe6ca87f013b312c691e_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/6/e/46ed5473655b4ad63acb9da6b06a938d_700_540.jpg,,,
17241,"Boei Oeverbos","Jong (1956 - )",Peter,de,,Vlaardingen,Holy,"Watersportweg ",,,,,,51.92101635471233,4.327295310795307,,,,,,,
