X,Y,FID,TELPUNT,Telpunt_1,Periode,Aantal_dagen,Bijzonderheden,Motor_bromfiets,Personen_auto,Lichte_vracht,Zware_vracht,Totaal
6.56852777400007,52.9887103240001,11,11,11,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),133,10702,711,266,11812
6.55156422100004,53.0060029730001,12,13,13,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),95,3854,78,8,4034
6.55813228600005,52.991667503,13,12,12,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),237,4849,131,83,5300
6.55749061100005,53.0016764210001,14,14,14,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,87,6217,197,24,6525
6.57477060500003,53.0175622290001,15,15,15,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,69,7679,350,14,8111
6.57660177900004,53.0116848490001,16,16,16,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,52,5577,125,22,5776
6.58660368800003,53.0090669090001,17,17,17,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,89,7483,278,58,7908
6.58411749200008,53.017403394,18,18,18,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,63,4862,98,10,5033
6.58817775300002,53.015506283,19,19,19,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,5,4438,56,5,4504
6.59137009,53.015947936,20,20,20,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,51,5263,129,9,5452
6.56955794900006,53.01785147,21,21,21,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,57,4884,113,9,5062
6.56350064,53.0131956290001,22,22,22,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,18,2909,46,4,2977
6.55467698800004,53.014408164,23,23,23,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,30,3488,85,9,3612
6.54085683900007,53.0068890360001,24,24,24,"gemiddelde werkdag obv 7 werkdagen (woensdag 17 en donderdag 18 oktober, maandag 29 oktober t/m vrijdag 2 november)",10,"gemiddelde werkdag o.b.v. 7 dagen, weekdag o.b.v. 1 week",59,1696,54,11,1821
6.59142218200003,53.000653963,25,25,25,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,49,3097,78,11,3236
6.57928570400003,52.9944099900001,26,26,26,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),97,5283,98,20,5496
6.59054239300002,52.9922793330001,27,27,27,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,23,1495,30,4,1552
6.57837115400002,52.9904826900001,28,28,28,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),94,2314,62,18,2488
6.57069308,52.9892011410001,29,29,29,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),116,2125,62,32,2334
6.56982388700004,52.986178066,30,30,30,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),40,3427,114,20,3601
6.56672731400005,52.986745398,31,31,31,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),38,1348,52,4,1442
6.56039001700003,52.986667154,32,32,32,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),124,3149,62,10,3344
6.56003622,52.9915108690001,33,33,33,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),55,1836,41,4,1936
6.56360084900007,52.9919265130001,34,34,34,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),192,6238,209,29,6668
6.55957806100002,52.992804569,35,35,35,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),231,7562,195,30,8019
6.55956994400003,52.9942443100001,36,36,36,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,,189,7314,227,27,7758
6.56730094,52.993325644,37,37,37,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,,216,2766,400,39,3421
6.53735468800005,52.983720808,38,38,38,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),70,3946,120,9,4145
6.54219619900005,52.97265058,39,39,39,gemiddelde werkdag obv 10 werkdagen,10,LET OP! Werk- en weekdag gemiddeldes op basis van verschillende periodes,44,1700,106,15,1865
6.54359692400004,52.9595588700001,40,40,40,"gemiddelde werkdag obv 10 werkdagen (dinsdag 2 t/m vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 oktober)",10,,33,1121,45,32,1231
6.51249019700003,52.9501988480001,41,41,41,gemiddelde werkdag obv 5 werkdagen (maandag 29 oktober t/m vrijdag 2 november),10,,9,713,22,11,754
6.56917099900005,52.9709008030001,42,42,42,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),39,892,39,10,981
6.56834381400006,52.9795827,43,43,43,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),13,2069,95,21,2197
6.50547347400004,53.005002559,44,44,44,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",15,1904,47,4,1970
6.51193308500007,53.0047868300001,45,45,45,gemiddelde werkdag obv 5 werkdagen (vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober 2018),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",44,2897,197,7,3145
6.51781662300004,53.003484545,46,46,46,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober 2018),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",110,5386,155,57,5707
6.51226290800003,52.9989484480001,47,47,47,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",41,3328,82,12,3463
6.51713085900008,52.999490204,48,48,48,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",22,2003,41,5,2070
6.51165520400002,52.997865561,49,49,49,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",21,5283,84,19,5407
6.50124957700007,52.994429068,50,50,50,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",58,1542,21,3,1623
6.51234537,52.9923857150001,51,51,51,gemiddelde werkdag obv 8 werkdagen (dinsdag 9 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober),10,"ivm vakantie (vanaf 20e) gem. werkdag o.b.v. 8 dagen, weekdag o.b.v. 1 week",49,8574,419,37,9079
6.57939109800003,52.9956849,52,53,53,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),77,4178,84,13,4351
6.58390639200007,53.0078923940001,53,52,52,"gemiddelde werkdag obv 10 werkdagen (donderdag 4 en vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m woensdag 17 oktober)",10,,129,7514,443,86,8173
6.54001342300006,52.984676398,54,54,54,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),77,5825,180,18,6100
6.54334257600004,52.9796622380001,55,55,55,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),27,1378,51,4,1459
6.52970888500005,52.9865116380001,56,56,56,"gemiddelde werkdag obv 10 werkdagen (vrijdag 5 oktober, maandag 8 t/m vrijdag 12 oktober en maandag 15 t/m donderdag 18 oktober)",10,vr 19 okt niet mee in gem. werk en weekdag (ongeval A28),18,1212,20,4,1254
6.57618093100007,52.9728335180001,58,S02,S02,gemiddelde werkdag obv 4 werkdagen (dinsdag 11 t/m vrijdag 14 december),4,,7,1209,61,17,1294
