OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
380,c3cf2629-c69e-38bf-4afb-e9f7490a40ef,c7a9d74f-8218-4578-ac79-e88cec4183ce,952L,365.424006,94536.941,440040.566,-0.622,94178.93,439967.807,-1.067,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,49.185406,"49,185406",49.549427,"49,549427",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,132_952L_49.2,Rechts
381,a77a6c52-cdcd-40c2-9aa9-f57be36bc56e,5482875d-08c9-447b-8cde-7b0ecd0e7110,41L,99.162614,214610.283,427738.7,17.777,214709.298,427734.552,17.916,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,61.045723,"61,045723",60.947015,"60,947015",Derden - Overig - DB Netz,,,Baan,,,,,,,779_41L_61.1,Rechts
383,ec4be716-892d-f4b8-64c8-0ddbbb946a6c,e6789c68-a3cf-4ac9-835d-bb0634dac308,353AP,17.168935,123100.154,487705.214,5.917,123116.353,487699.525,5.968,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,1.288916,"1,288916",1.306168,"1,306168",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,588_353AP_1.3,Rechts
388,6148a205-1bb8-43ea-1306-e8aa15a77419,db9c7e1a-f825-412a-b131-809566d14f4a,1049BV,444.287228,93082.399,464652.062,5.44,92786.522,464320.715,5.358,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.581426,"45,581426",46.025299,"46,025299",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Leiden,1,BAM Rail,Zuid-Holland Noord,534_1049BV_45.6,Rechts
389,d04514fd-6329-94a5-4ae1-8fcf4494fe4b,5040e065-b55d-49aa-b566-8cf8822b34a5,93BV,213.70291,210207.859,462129.367,11.441,210007.306,462056.205,11.535,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,27.515205,"27,515205",27.302306,"27,302306",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,609_93BV_27.5,Rechts
390,f2729b00-bdbd-37b2-8949-4e2dee236ca2,b9e86601-df90-42f8-9658-4541fbff7592,159L,25.15917,209584.875,375380.701,21.525,209566.806,375398.208,21.589,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,69.927491,"69,927491",69.95,"69,950000",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,517_159L_69.9,Rechts
391,b3f252e6-32f7-9a93-5e8b-7b8dc222c124,d6fe3ed1-5a83-48df-b431-be1492ef890b,149AL,19.934894,108193.617,504287.034,0.439,108208.48,504273.749,0.42,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.372833,"57,372833",57.392676,"57,392676",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,522_149AL_57.3,Rechts
393,6ad22ad5-64e6-f13c-9cba-03904cd64f72,cee1d04d-1520-46b5-82f0-715d9d169668,351AL,1472.222126,123064.172,487720.596,5.916,124101.46342541,486941.42028047,6.19362734,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,1.250046,"1,250046",2.701269,"2,701269",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,588_351AL_1.2,Rechts
395,e9b3a9a6-5722-0241-414d-d0d4fd57eb1f,745ee107-35d5-428d-b60d-b658d55763b3,445BV,608.725389,32529.073,391236.889,2.541,31985.216,390963.501,2.395,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,67.750185,"67,750185",68.357997,"68,357997",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_445BV_67.7,Rechts
396,b3724ba5-14da-d2e7-ca0f-319a9665af5f,a895ad8d-e6bc-4da8-863b-574c8da3f534,6R,315.883002,116738.319,408518.32,2.453,117054.013,408523.052,2.418,823,b,823,823_b,Oosterhout Weststad,Otw-Otwrw,Oosterhout Weststad - Oosterhout Weststad Rederijweg ,100.670758,"100,670758",100.985905,"100,985905",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,823_6R_100.6,Rechts
399,3d544c2c-4f2c-578f-c14e-1a851016f345,09686e49-fd23-4aef-ac14-8993e10e3e3a,247R,174.31484,91472.729,437687.942,2.729,91299.911,437665.154,2.357,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.516142,"83,516142",83.340443,"83,340443",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,555_247R_83.6,Rechts
403,d659f3cd-e353-9b81-f2d4-77e3a37d9d29,a788809b-9737-48ff-8bc6-6c86861d1833,1069BL,2382.349204,137300.892,458084.519,1.368,135601.209,456639.25,5.386,094,,94,094__,Utrecht Centraal - Blauwkapel,Ut-Amf,Utrecht - Amersfoort ,3.296565,"3,296565",0.900869,"0,900869",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,094_1069BL_3.4,Rechts
405,09775b82-f9d5-4e03-863c-b7b9d7ac5056,d4839ee7-ebe6-4748-b875-2f38b76ec73e,X0095R,89.212719,100369.969,411614.249,3.223,100288.247,411588.209,3.223,801,r,801,801_r,Moerdijk Industrieterrein,Vlw-Cihn,Vlasweg - Centrale Insteekhaven Noord ,950.336741,"950,336741",950.420275,"950,420275",Derden - Overig - Wuppermann Staal Nederland BV,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_X0095R_950.3,Rechts
407,4e0e5566-e01e-a8c9-4e8a-aa78a3e48faf,6e94fb95-adc8-4237-9324-894b0a09020a,49AR,94.36518,186874.105,427912.827,23.601,186911.559,427999.441,23.633,514,b,514,514_b,Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,65.273752,"65,273752",65.367988,"65,367988",ProRail,Noord-Oost,NO,Baan,Gelre,400,Maas en Waal,28,ASSET Rail,Oost,514_49AR_65.2,Rechts
409,abbc5e59-7c53-0f61-1662-f837411442ef,22c45c16-3c30-4cc5-8995-8a9bbe4d04a5,2329AL,49.800354,100766.779,427342.4,-0.286,100722.789,427365.744,-0.104,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,34.88225,"34,882250",34.932177,"34,932177",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,924_2329AL_34.8,Rechts
410,db224ac6-78d3-4fa1-a24e-0fc5f7108257,c5cd9e16-5373-4c95-a706-b68c8ef7ddd1,223AV,35.388653,83871.662,432477.1,3.643,83906.877,432480.601,3.812,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",13.186009,"13,186009",13.150801,"13,150801",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_223AV_17.2,Rechts
413,b23b0bf3-5152-d43a-5586-e4b04927437e,8b0dd201-4762-4e3b-8420-1a19e5dd22d6,349AL,302.313313,105058.646,411437.15,0.85,105165.583,411154.516,0.943,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,14.802303,"14,802303",14.499029,"14,499029",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,625_349AL_14.8,Rechts
414,66ba9a98-ef5c-89ff-bcc1-d435aec29ac8,8fc83636-7a08-4e86-b7ed-b09a6c873c9d,417BV,256.27393,124019.719,486710.241,6.465,123934.29890929,486468.76863936,5.91279888,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.943991,"2,943991",3.199914,"3,199914",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,Midden,588_417BV_2.9,Rechts
416,a733d225-6ee9-2993-cca8-c6c624ce93bd,c98eb8d6-52b1-4056-823c-c158519193bf,24R,216.822443,257764.002,595235.682,3.208,257789.006,595035.936,3.347,803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,100.424321,"100,424321",100.6368,"100,636800",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,201_24R_38.2,Rechts
418,6983b069-e7b1-4d18-b2ba-9bd87dda01a0,3d60a74d-dbe0-4790-9de0-78a9bc9642f2,21L,61.809832,246330.016,517619.156,10.145,246306.711,517676.235,10.223,776,,776,776__,Laarwald (D) - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,73.372244,"73,372244",73.430564,"73,430564",Derden - Overig - Bentheimer Eisenbahn Coevorden,,,Baan,,,,,,,776_21L_73.3,Rechts
420,f0d922d6-6c41-d123-1d16-5a659d4b89cd,e52a7399-28b9-42f2-92c6-40695644f7bf,39L,207.352353,104361.815,489075.683,4.684,104536.335,488967.202,4.506,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,16.520206,"16,520206",16.319156,"16,319156",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,527_39L_16.6,Rechts
422,3bde6ffb-aca6-27cc-7ec0-0c4428960a0e,cf53f1b0-f800-498f-a6f7-2f3cddb1cebc,103R,468.192704,144644.977,523078.15,-0.274,145113.055,523087.883,-0.391,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,46.270483,"46,270483",46.737519,"46,737519",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,217_103R_46.2,Rechts
425,12fc9ab3-2c21-4ed5-ad2c-18176a6c6b1e,c371a190-2628-471f-ac59-9e0b43d94500,80L,297.815516,184423.363,338987.52,34.747,184321.202,339266.89,35.561,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,5.537869,"5,537869",5.833884,"5,833884",Derden - Overig - Broekman,Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,433_80L_5.5,Rechts
427,fd3d32af-e533-b156-0d1e-e86a9eff8990,3120f308-b624-4eab-9f81-a5cbb282d91e,2667V,543.466105,135873.885,455954.653,3.678,136147.049,455487.167,3.678,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.833242,"34,833242",35.373638,"35,373638",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_2667V_34.8,Rechts
428,f0f978b7-b3ce-915a-98b2-aeb81e9b26c7,bde0d2ff-4b7b-41f0-9c24-33146320c720,2519R,427.49608,177498.779,505278.558,3.312,177918.352,505196.635,3.438,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.454278,"20,454278",20.881702,"20,881702",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,161_2519R_20.4,Rechts
430,c718dfc5-979a-622b-6ac6-047800e983a9,85ad4c5b-e345-435a-85b6-7501b2b2297a,1173V,7955.11934,116079.161,541606.466,0.543,115715.588,533703.458,1.133,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,12.953367,"12,953367",20.887554,"20,887554",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,073_1173V_12.9,Rechts
431,f884b3e9-b593-5c7c-e93f-355db36be269,a6c7c9fa-bdeb-4441-9934-5fe16b57028a,93L,648.390932,141552.446,434550.158,2.559,142199.193,434596.142,2.672,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,51.530768,"51,530768",50.884569,"50,884569",ProRail,Zuid,Z,Baan,Betuwe,320,Geldermalsen,22,Strukton Rail,Zuid-West,118_93L_51.6,Rechts
434,6576379e-fbe1-fc6d-39c3-83d6581ed8f6,06382fc4-9b3c-49e1-90ed-9246d1e10034,131AV,333.879648,95729.803,433324.658,-0.004,95881.501,433027.231,-0.053,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,42.898363,"42,898363",42.56521,"42,565210",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,664_131AV_42.9,Rechts
435,8fcbbf08-4c12-291b-13af-cc8bcd2e609e,c5d16822-abe1-418e-a880-d4d791977858,335AP,229.169313,122470.082,487766.035,5.628,122698.112,487787.524,5.825,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.470191,"81,470191",81.7,"81,700000",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_335AP_81.4,Rechts
436,786eed80-776c-9255-fa1d-5f1f41699d05,1cdd587b-a2e0-431f-82fb-ac9d1a7964d6,41AL,8.184803,82369.022,454987.368,0.489,82373.938,454980.824,0.467,560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,24.955158,"24,955158",24.947095,"24,947095",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,560_41AL_25.0,Rechts
437,c66819d6-f5c8-9402-2f42-261501d4e8e6,cbeb4dc5-7f5b-4cc6-807c-fa3698548d00,9AV,58.659554,124397.394,485587.035,3.043,124349.23534559,485620.52634981,3.50451597,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.283138,"904,283138",904.22459,"904,224590",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,927_9AV_904.3,Rechts
439,005d6ddd-d28e-a4ad-5780-d95d6d11ce52,9e7c3332-7f1e-4b70-99dd-820286edc7da,4119L,458.252683,201863.03,501654.597,1.875,201728.553,501216.52,1.875,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,1.339275,"1,339275",0.885381,"0,885381",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,926_4119L_1.4,Rechts
441,f70487fb-b405-f62e-1690-42c0d8d8c582,0938ab93-1edd-4f49-8c03-0d154427e821,921L,127.532157,103225.6,489244.753,4.341,103098.651,489256.935,4.331,527,f,527,527_f,Haarlem,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,500.816147,"500,816147",500.942714,"500,942714",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,527_921L_500.8,Rechts
443,55cd8ff4-90fe-e745-66d6-85521541ac1a,30914f08-12c1-4e84-81dc-dd300d9c566b,143AL,112.924423,135881.173,397167.744,18.689,135962.11079922,397246.18295446,18.73393637,124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,1.900119,"1,900119",2.01368,"2,013680",ProRail,Zuid,Z,Baan,Brabant,330,Breda,20,ASSET Rail,Zuid-West,551_143AL_22.7,Rechts
444,edf7c040-9d59-9d17-c698-39158fe62446,7a5a8cad-19aa-4b40-b287-c4092688d1b0,819AR,184.095334,86473.522,432668.153,4.65,86289.959,432655.005,5.025,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",10.570599,"10,570599",10.75474,"10,754740",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_819AR_10.5,Rechts
446,a3222f8f-2053-40b5-bf8a-556705fd8b7d,3f309466-0889-4c6a-8994-482639c25cae,909L,69.608991,119871.78,489326.902,2.623,119927.083,489284.633,2.748,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.427621,"78,427621",78.492976,"78,492976",Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_909L_78.4,Rechts
449,576698a3-7031-4a7d-bc1a-ac0ca4f0586e,6188e2b6-3d12-43e9-9812-5d0ce9f04b0c,8104R,611.061359,196749.69,315901.884,151.192,196173.352,315718.245,149.321,662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,12.377273,"12,377273",12.985874,"12,985874",Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,662_8104R_12.3,Rechts
457,9995f4f4-f460-8ca7-190d-4640e6490ac5,5aff9cd9-3885-4b39-8dd0-38c94917930b,481L,585.538796,126665.772,484090.154,-0.039,127177.4,483806.125,0.259,587,a,587,587_a,Diemen,Asd-Zp,Amsterdam Centraal - Zutphen ,7.005414,"7,005414",7.590529,"7,590529",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,587_481L_7.0,Rechts
461,cb96087a-d9f9-19a8-608b-b53de30353f2,42d5560c-fd13-4718-8796-ac78bffbf607,453BL,195.881569,94788.049,440110.238,0.048,94599.934,440057.58,-0.587,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,48.925531,"48,925531",49.120453,"49,120453",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,132_453BL_48.9,Rechts
462,5f013f94-f80e-4843-800a-f0c4e862fabb,c6c7133c-747b-4c09-9178-dc65ce8500a7,33V,10.763173,246321.936,518370.679,10.494,246321.875,518381.442,10.486,451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,74.125167,"74,125167",74.135869,"74,135869",Derden - Overig - Bentheimer Eisenbahn Coevorden,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,451_33V_74.1,Rechts
464,9e17ef20-a674-3e47-3ddc-5c0dfdf89ce6,7dee2b16-3130-4622-b6a1-f331928e0848,45AL,68.628795,87334.232,437784.696,3.759,87385.963,437739.6,4.194,539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,79.199571,"79,199571",79.267864,"79,267864",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,539_45AL_79.2,Rechts
467,3cb7608e-8407-434e-c044-c9272c0f750a,1be9318f-c391-473e-b19d-e3f1e5187d0c,323V,105.225597,79171.427,389549.892,6.039,79174.042,389444.699,5.726,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,13.086226,"13,086226",13.190857,"13,190857",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_323V_13.1,Rechts
471,66eddd2c-d0f4-da95-e818-c68acc15f2de,3d032fd6-536a-495d-85ae-5d313a14b117,321L,68.440115,92101.728,437903.967,3.21,92034.034,437894.487,3.287,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,84.195609,"84,195609",84.129514,"84,129514",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,555_321L_84.2,Rechts
473,d1cb3dda-8535-5868-83b6-d4c93ae1171d,0a044f2c-df27-453e-a88f-5f54edf7e8f3,4437V,176.923868,203431.644,501777.009,1.95,203582.441,501684.477,2.08,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.550766,"3,550766",3.727224,"3,727224",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,603_4437V_3.5,Rechts
474,55b3465f-2f10-ac28-40a9-897f1555a9be,79535dac-1a52-4687-add6-f6fbe6287534,60R,246.189335,116942.33,489493.449,0.984,116696.201,489496.382,1.035,486,c,486,486_c,Amsterdam Westhaven (gebied),Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,201.978897,"201,978897",202.225492,"202,225492",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,486_60R_201.9,Rechts
477,7ebb8154-e9b0-7137-f88b-225d5b74434c,0fe622ee-1690-46bc-9e36-c13c97122507,1501V,0.290823,61663.439,439198.143,5.219,61663.506,439197.86,5.239,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.898184,"0,898184",0.897895,"0,897895",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1501V_0.9,Rechts
480,6599d064-6bcd-5574-4188-133606826795,0dc4c57f-0255-4789-8ac9-d25c40291a76,301L,8182.945313,214542.822,501410.712,3.298,206494.81,502520.34,3.298,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,12.480026,"12,480026",4.300202,"4,300202",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,204_301L_12.6,Rechts
481,8dd5ade8-8e81-ff3c-5025-5f36623b0783,f65b70fa-7ec3-4b58-9c31-250c87f27fa1,163AV,84.671749,85850.325,456740.432,0.516,85919.3124198,456789.52388558,0.5456053,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,56.383547,"56,383547",56.29922,"56,299220",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,104_163AV_56.4,Rechts
482,283136f9-0282-09d5-9a6c-86d5683fe71c,a0087a55-5def-4b95-bdb4-eacfe159af8f,805L,245.432266,189302.583,444421.6,28.642,189061.966,444464.142,29.449,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.881011,"90,881011",90.647673,"90,647673",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_805L_90.9,Rechts
485,4f1bfd52-22b7-cdba-2ee4-db0a06b92982,a5d397c2-da69-460b-802f-ab73f1718dab,940R,119.631998,94527.4,439977.248,-0.643,94414.085,439941.522,-0.929,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,49.207164,"49,207164",49.324405,"49,324405",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,132_940R_49.2,Rechts
487,faff3eb7-df2c-14f3-d876-9518b35ddab7,73f78d61-f763-46da-9b7d-b7105d734cd4,2101R,552.188087,189900.411,444245.481,28.082,190437.837,444143.683,27.598,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.498414,"91,498414",92.048942,"92,048942",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_2101R_91.4,Rechts
488,2cdfff32-89f6-2a40-ff07-24d9f81d12de,8c53c45f-9c8b-4500-8624-57e6aedeaffb,485V,17.238761,120429.545,488942.967,5.477,120444.653,488934.665,5.549,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,79.084412,"79,084412",79.102277,"79,102277",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_485V_79.1,Rechts
489,f22c873d-298b-81bf-01f7-ccce7cb0311b,19806b57-6988-404a-bbbc-0146f6695435,5R,293.745796,218642.294,458112.139,12.843,218918.875,458013.197,12.88,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,11.66889,"11,668890",11.962044,"11,962044",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,210_5R_11.6,Rechts
491,beffddb2-7333-512e-c459-19c365af50df,b02b1d02-095a-4b88-bdfc-470d3ff8f4b9,2303V,162.880787,201438.848,437664.78,11.325,201590.683,437605.82,11.546,611,b,611,611_b,Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,105.147777,"105,147777",105.310539,"105,310539",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,611_2303V_105.1,Rechts
492,7d6c87f7-ff19-cff1-0185-9cf6edecf1b6,3701a290-978c-4482-b3a2-c535850e1453,935V,45.112994,181566.517,578837.928,1.018,181522.285,578829.056,1.028,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,25.726456,"25,726456",25.681077,"25,681077",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,550_935V_25.7,Rechts
493,94a03d9a-0fbd-01a3-17f7-bb286e19cace,6fabd571-9517-464c-8c7b-80e005e6e619,33R,471.947466,195542.361,322827.856,108.813,195960.389,322609.472,108.67,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,17.589612,"17,589612",18.058859,"18,058859",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,504_33R_17.6,Rechts
494,1a1f2bd0-98fe-61e4-7d05-015c6fe7254a,5d114c15-d8ad-471c-9611-d0890edd7d2f,17R,1.065558,90432.595,431910.162,3.833,90431.533,431910.249,3.835,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",6.46152,"6,461520",6.462483,"6,462483",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_17R_6.4,Rechts
