FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2020.1397,2020-104,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103509.213033,439793.295067,14:20:57,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103509.21299999952 439793.29509999976)
biezen_2020.1398,2020-105,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103512.412667,439800.343133,14:21:26,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103512.41270000115 439800.3431000002)
biezen_2020.1399,2020-106,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103549.7686,439879.159867,14:22:56,Stortsteen,6,1,6,Hollandsche IJssel,,NL94_7,,POINT (103549.7685999982 439879.15989999846)
biezen_2020.1400,2020-107,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103557.270563,439895.851675,14:23:34,Stortsteen,2,2,4,Hollandsche IJssel,,NL94_7,,POINT (103557.27059999853 439895.85170000046)
biezen_2020.1401,2020-108,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103668.417833,440462.421933,14:28:32,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (103668.4178000018 440462.4219000004)
biezen_2020.1402,2020-109,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103670.269267,440472.3377,14:29:19,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103670.26929999888 440472.33769999817)
biezen_2020.1403,2020-110,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103672.47309,440487.4536,14:30:02,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103672.47309999913 440487.4536000006)
biezen_2020.1404,2020-111,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103676.763718,440513.972299,14:30:44,Stortsteen,5,1,5,Hollandsche IJssel,,NL94_7,,POINT (103676.76370000094 440513.9723000005)
biezen_2020.1405,2020-112,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103684.462765,440534.951761,14:31:25,Stortsteen,4,2,8,Hollandsche IJssel,,NL94_7,,POINT (103684.46279999986 440534.9517999999)
biezen_2020.1406,2020-113,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103697.706867,440558.967667,14:32:12,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (103697.70690000057 440558.96770000085)
biezen_2020.1407,2020-114,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103710.8984,440579.041333,14:33:06,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (103710.89840000123 440579.04129999876)
biezen_2020.1408,2020-115,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103723.776533,440596.7434,14:33:49,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103723.77650000155 440596.74340000004)
biezen_2020.1409,2020-116,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103735.167769,440612.067135,14:34:51,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103735.1678000018 440612.06709999964)
biezen_2020.1410,2020-117,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103747.564667,440625.225567,14:35:36,Stortsteen,2,2,4,Hollandsche IJssel,,NL94_7,,POINT (103747.56469999999 440625.22560000047)
biezen_2020.1411,2020-118,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103775.0593,440644.861233,14:36:28,Stortsteen,5,1,5,Hollandsche IJssel,,NL94_7,,POINT (103775.05930000171 440644.8612000011)
biezen_2020.1412,2020-119,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104278.252588,440845.291854,14:40:49,Slib,20,3,60,Hollandsche IJssel,,NL94_7,,POINT (104278.25259999931 440845.29190000147)
biezen_2020.1413,2020-120,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,104281.061667,440826.803567,14:41:20,Slib,15,3,45,Hollandsche IJssel,,NL94_7,,POINT (104281.06170000136 440826.80359999835)
biezen_2020.1414,2020-121,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104278.173833,440859.794033,14:41:52,Slib,4,3,12,Hollandsche IJssel,,NL94_7,,POINT (104278.17379999906 440859.79399999976)
biezen_2020.1415,2020-228,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114277.917996,424117.168586,11:29:40,Slib,60,5,300,Boven- en Beneden Merwede,,NL94_3,,POINT (114277.91800000146 424117.16860000044)
biezen_2020.1416,2020-229,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114069.316467,424077.637033,11:40:19,Slib,5,1,5,Boven- en Beneden Merwede,,NL94_3,,POINT (114069.31650000066 424077.63699999824)
biezen_2020.1417,2020-230,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114068.38252,424083.204118,11:40:51,Slib,4,1,4,Boven- en Beneden Merwede,,NL94_3,,POINT (114068.3825000003 424083.2041000016)
biezen_2020.1418,2020-231,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114065.457509,424102.072673,11:41:40,Slib,10,6,60,Boven- en Beneden Merwede,,NL94_3,,POINT (114065.45749999955 424102.0727000013)
biezen_2020.1419,2020-232,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114053.305979,424105.102958,11:42:30,Slib,9,3,27,Boven- en Beneden Merwede,,NL94_3,,POINT (114053.30600000173 424105.1030000001)
biezen_2020.1420,2020-233,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114073.988727,424126.676083,11:44:00,Slib,10,10,100,Boven- en Beneden Merwede,,NL94_3,,POINT (114073.9886999987 424126.67610000074)
biezen_2020.1421,2020-234,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114100.14894,424142.29909,11:47:07,Slib,15,10,150,Boven- en Beneden Merwede,,NL94_3,,POINT (114100.14889999852 424142.2991000004)
biezen_2020.1422,2020-235,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114143.312456,424168.550322,11:47:52,Slib,40,10,400,Boven- en Beneden Merwede,,NL94_3,,POINT (114143.3125 424168.5502999984)
biezen_2020.1423,2020-236,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114211.0939,424206.788967,11:49:05,Slib,40,10,400,Boven- en Beneden Merwede,,NL94_3,,POINT (114211.09389999881 424206.7890000008)
biezen_2020.1424,2020-237,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114280.2539,424215.167133,11:49:55,Slib,40,10,400,Boven- en Beneden Merwede,,NL94_3,,POINT (114280.25389999896 424215.1671000011)
biezen_2020.1425,2020-238,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114410.351542,424284.17286,11:52:07,Slib,20,7,140,Boven- en Beneden Merwede,,NL94_3,,POINT (114410.3515000008 424284.1728999987)
biezen_2020.1426,2020-239,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114435.932867,424300.832867,11:53:00,Slib,9,3,27,Boven- en Beneden Merwede,,NL94_3,,POINT (114435.93290000036 424300.8328999989)
biezen_2020.1427,2020-240,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114457.626191,424293.197725,11:54:25,Slib,5,4,20,Boven- en Beneden Merwede,,NL94_3,,POINT (114457.62620000169 424293.1977000013)
biezen_2020.1428,2020-241,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114483.4221,424310.369033,11:55:19,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (114483.42210000008 424310.368999999)
biezen_2020.1429,2020-242,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114488.822453,424309.466228,11:55:45,Slib,7,2,14,Boven- en Beneden Merwede,,NL94_3,,POINT (114488.82250000164 424309.46620000154)
biezen_2020.1430,2020-243,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114505.092055,424323.363895,11:56:46,Slib,9,4,36,Boven- en Beneden Merwede,,NL94_3,,POINT (114505.09209999815 424323.36389999837)
biezen_2020.1431,2020-244,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114499.145456,424327.484533,11:57:13,Slib,7,2,14,Boven- en Beneden Merwede,,NL94_3,,POINT (114499.14550000057 424327.4844999984)
biezen_2020.1432,2020-245,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114511.2601,424340.489933,11:58:06,Slib,5,4,20,Boven- en Beneden Merwede,,NL94_3,,POINT (114511.2600999996 424340.4899000004)
biezen_2020.1433,2020-246,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114517.7521,424363.125433,11:58:36,Slib,10,8,80,Boven- en Beneden Merwede,,NL94_3,,POINT (114517.7520999983 424363.1253999993)
biezen_2020.1434,2020-247,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114541.248854,424450.828284,12:00:10,Slib,10,8,80,Boven- en Beneden Merwede,,NL94_3,,POINT (114541.2489 424450.82829999924)
biezen_2020.1435,2020-248,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114532.077989,424487.873071,12:01:05,Slib,15,10,150,Boven- en Beneden Merwede,,NL94_3,,POINT (114532.07800000161 424487.87310000136)
biezen_2020.1436,2020-122,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104174.258233,441017.163133,14:44:39,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (104174.25820000097 441017.16310000047)
biezen_2020.1437,2020-123,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103476.122782,442038.149218,14:52:50,Stortsteen,10,1,10,Hollandsche IJssel,,NL94_7,,POINT (103476.12280000001 442038.14919999987)
biezen_2020.1438,2020-124,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103405.950824,442126.069739,14:54:12,Stortsteen,5,4,20,Hollandsche IJssel,,NL94_7,,POINT (103405.95080000162 442126.06969999894)
biezen_2020.1439,2020-125,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103346.070764,442170.43239,14:55:31,Stortsteen,10,4,40,Hollandsche IJssel,,NL94_7,,POINT (103346.07079999894 442170.43239999935)
biezen_2020.1440,2020-126,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103077.38885,442514.057214,14:58:40,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103077.3889000006 442514.0571999997)
biezen_2020.1441,2020-127,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103081.420269,442520.289338,14:59:12,Stortsteen,2,1,2,Hollandsche IJssel,,NL94_7,,POINT (103081.42029999942 442520.28929999843)
biezen_2020.1442,2020-128,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103103.798108,442552.352515,14:59:54,Stortsteen,4,1,4,Hollandsche IJssel,,NL94_7,,POINT (103103.79809999838 442552.3524999991)
biezen_2020.1443,2020-129,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103118.746438,442569.599403,15:00:35,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (103118.74639999866 442569.5993999988)
biezen_2020.1444,2020-130,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103201.139949,442649.024179,15:01:45,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (103201.1398999989 442649.02419999987)
biezen_2020.1445,2020-131,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103343.3549,442660.4631,15:03:42,Stortsteen,5,1,5,Hollandsche IJssel,,NL94_7,,POINT (103343.35489999875 442660.4631000012)
biezen_2020.1446,2020-132,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103645.310906,442742.015744,15:06:15,Stortsteen,8,1,8,Hollandsche IJssel,,NL94_7,,POINT (103645.31089999899 442742.01570000127)
biezen_2020.1447,2020-133,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103710.850934,442782.544084,15:07:38,Stortsteen,4,1,4,Hollandsche IJssel,,NL94_7,,POINT (103710.85090000182 442782.54410000145)
biezen_2020.1448,2020-134,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,103830.206702,442832.303908,15:09:21,Stortsteen,8,1,8,Hollandsche IJssel,,NL94_7,,POINT (103830.20670000091 442832.3038999997)
biezen_2020.1449,2020-135,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,103885.919899,442850.713854,15:10:28,Stortsteen,4,1,4,Hollandsche IJssel,,NL94_7,,POINT (103885.9199000001 442850.71389999986)
biezen_2020.1450,2020-136,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104127.975033,442881.580467,15:13:31,Slib,8,1,8,Hollandsche IJssel,,NL94_7,,POINT (104127.97500000149 442881.5804999992)
biezen_2020.1451,2020-137,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104168.85919,442883.695802,15:14:33,Slib,8,2,16,Hollandsche IJssel,,NL94_7,,POINT (104168.85920000076 442883.69579999894)
biezen_2020.1452,2020-138,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104238.858267,442874.3067,15:15:21,Slib,12,3,36,Hollandsche IJssel,,NL94_7,,POINT (104238.85830000043 442874.3066999987)
biezen_2020.1453,2020-139,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-25T00:00:00,104460.085867,442900.259517,15:17:22,Slib,6,1,6,Hollandsche IJssel,,NL94_7,,POINT (104460.08590000123 442900.2595000006)
biezen_2020.1454,2020-140,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,104417.53529,442946.570361,15:18:15,Stortsteen,4,1,4,Hollandsche IJssel,,NL94_7,,POINT (104417.5353000015 442946.5703999996)
biezen_2020.1455,2020-141,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104393.658119,442986.465708,15:19:04,Stortsteen,5,2,10,Hollandsche IJssel,,NL94_7,,POINT (104393.65810000151 442986.4657000005)
biezen_2020.1456,2020-142,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,104655.813133,443263.3031,15:27:03,Stortsteen,4,1,4,Hollandsche IJssel,,NL94_7,,POINT (104655.81309999898 443263.30310000107)
biezen_2020.1457,2020-143,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104708.703923,443284.860435,15:28:51,Stortsteen,6,1,6,Hollandsche IJssel,,NL94_7,,POINT (104708.70389999822 443284.8603999987)
biezen_2020.1458,2020-144,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,104718.22478,443287.984838,15:29:24,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (104718.22480000183 443287.98479999974)
biezen_2020.1459,2020-145,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-25T00:00:00,104736.749943,443299.157409,15:30:28,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (104736.7498999983 443299.15740000084)
biezen_2020.1460,2020-146,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-25T00:00:00,104738.30266,443299.948557,15:31:00,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (104738.30270000175 443299.94860000163)
biezen_2020.1461,2020-147,2020,Schoenoplectus x carinatus,Schoenoplectus x carinatus,2020-08-25T00:00:00,104639.63864,443249.102851,17:02:38,Stortsteen,1,1,1,Hollandsche IJssel,,NL94_7,,POINT (104639.63859999925 443249.1028999984)
biezen_2020.1462,2020-148,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,110432.183279,424390.300261,08:15:49,Stortsteen,4,1,4,Boven- en Beneden Merwede,,NL94_3,,POINT (110432.18329999968 424390.3002999984)
biezen_2020.1463,2020-149,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114472.060993,424739.854485,09:00:47,Slib,3,2,6,Boven- en Beneden Merwede,,NL94_3,,POINT (114472.06100000069 424739.85449999943)
biezen_2020.1464,2020-150,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114475.978012,424748.580453,09:01:29,Slib,5,2,10,Boven- en Beneden Merwede,,NL94_3,,POINT (114475.97800000012 424748.5804999992)
biezen_2020.1465,2020-151,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,114481.558465,424752.890648,09:03:01,Slib,7,2,14,Boven- en Beneden Merwede,,NL94_3,,POINT (114481.55849999934 424752.8905999996)
biezen_2020.1466,2020-152,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114480.775523,424731.379448,09:04:37,Slib,7,6,42,Boven- en Beneden Merwede,,NL94_3,,POINT (114480.77549999952 424731.3794)
biezen_2020.1467,2020-153,2020,Schoenoplectus x carinatus,Schoenoplectus x carinatus,2020-08-27T00:00:00,114487.870367,424727.802867,09:08:56,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114487.87040000036 424727.8029000014)
biezen_2020.1468,2020-154,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114256.592761,424884.211004,09:21:11,Slib,8,1,8,Boven- en Beneden Merwede,,NL94_3,,POINT (114256.59279999882 424884.2109999992)
biezen_2020.1469,2020-155,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113897.737022,424817.077347,09:29:34,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (113897.73699999973 424817.07730000094)
biezen_2020.1470,2020-156,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113894.492386,424817.646427,09:30:20,Slib,2,2,4,Boven- en Beneden Merwede,,NL94_3,,POINT (113894.49240000173 424817.6464000009)
biezen_2020.1471,2020-157,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113895.063933,424827.085707,09:32:14,Slib,5,2,10,Boven- en Beneden Merwede,,NL94_3,,POINT (113895.06390000135 424827.08570000157)
biezen_2020.1472,2020-158,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,113887.5071,424829.254067,09:32:39,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (113887.50710000098 424829.2540999986)
biezen_2020.1473,2020-159,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113884.061869,424833.740456,09:33:48,Slib,5,2,10,Boven- en Beneden Merwede,,NL94_3,,POINT (113884.06190000102 424833.7404999994)
biezen_2020.1474,2020-160,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113880.341933,424825.345067,09:34:17,Slib,2,2,4,Boven- en Beneden Merwede,,NL94_3,,POINT (113880.34189999849 424825.3451000005)
biezen_2020.1475,2020-161,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113864.623809,424823.691553,09:34:52,Slib,9,5,45,Boven- en Beneden Merwede,,NL94_3,,POINT (113864.62379999831 424823.6915999986)
biezen_2020.1476,2020-162,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113865.143581,424845.491554,09:39:03,Slib,7,5,35,Boven- en Beneden Merwede,,NL94_3,,POINT (113865.1435999982 424845.49159999937)
biezen_2020.1477,2020-163,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,113872.261,424848.8974,09:39:48,Slib,6,3,18,Boven- en Beneden Merwede,,NL94_3,,POINT (113872.26099999994 424848.8973999992)
biezen_2020.1478,2020-164,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113882.233539,424853.511478,09:40:49,Slib,10,5,50,Boven- en Beneden Merwede,,NL94_3,,POINT (113882.23350000009 424853.51150000095)
biezen_2020.1479,2020-165,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113917.426446,424869.715468,09:41:49,Slib,12,5,60,Boven- en Beneden Merwede,,NL94_3,,POINT (113917.42639999837 424869.71550000086)
biezen_2020.1480,2020-166,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,113924.926733,424872.3722,09:42:29,Slib,3,3,9,Boven- en Beneden Merwede,,NL94_3,,POINT (113924.92669999972 424872.37220000103)
biezen_2020.1481,2020-167,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113962.977767,424826.305233,09:49:02,Slib,5,5,25,Boven- en Beneden Merwede,,NL94_3,,POINT (113962.97780000046 424826.30519999936)
biezen_2020.1482,2020-168,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113978.611333,424821.0614,09:51:19,Slib,3,2,6,Boven- en Beneden Merwede,,NL94_3,,POINT (113978.61129999906 424821.0614)
biezen_2020.1483,2020-169,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113991.521575,424822.761969,09:53:13,Slib,9,1,9,Boven- en Beneden Merwede,,NL94_3,,POINT (113991.52160000056 424822.76199999824)
biezen_2020.1484,2020-170,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,113995.819267,424819.857933,09:53:49,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (113995.81929999962 424819.8579000011)
biezen_2020.1485,2020-171,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,113998.642743,424817.25113,09:54:23,Slib,4,2,8,Boven- en Beneden Merwede,,NL94_3,,POINT (113998.6427000016 424817.2511)
biezen_2020.1486,2020-172,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114004.643883,424815.610694,09:54:58,Slib,7,1,7,Boven- en Beneden Merwede,,NL94_3,,POINT (114004.64389999956 424815.6107000001)
biezen_2020.1487,2020-173,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114010.5492,424815.8525,09:57:06,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114010.54919999838 424815.8524999991)
biezen_2020.1488,2020-174,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114027.1453,424808.786833,09:57:58,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (114027.1453000009 424808.7868000008)
biezen_2020.1489,2020-175,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114042.433059,424810.073939,09:58:38,Slib,7,2,14,Boven- en Beneden Merwede,,NL94_3,,POINT (114042.43310000002 424810.07389999926)
biezen_2020.1490,2020-176,2020,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114061.605524,424807.307614,10:01:13,Slib,2,2,4,Boven- en Beneden Merwede,,NL94_3,,POINT (114061.60550000146 424807.307599999)
biezen_2020.1491,2020-177,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114406.738153,424875.124514,10:09:42,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114406.73820000142 424875.124499999)
biezen_2020.1492,2020-178,2020,Schoenoplectus x carinatus,Schoenoplectus x carinatus,2020-08-27T00:00:00,114415.040847,424881.074692,10:10:58,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114415.04080000147 424881.0747000016)
biezen_2020.1493,2020-179,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114417.277125,424883.248339,10:12:06,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (114417.27710000053 424883.248300001)
biezen_2020.1494,2020-180,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114429.4916,424882.90312,10:13:11,Slib,10,3,30,Boven- en Beneden Merwede,,NL94_3,,POINT (114429.49159999937 424882.90309999883)
biezen_2020.1495,2020-181,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,114434.379661,424907.182672,10:14:34,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (114434.37970000133 424907.1827000007)
biezen_2020.1496,2020-182,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114433.232767,424904.553,10:15:12,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114433.23279999942 424904.5529999994)
biezen_2020.1497,2020-183,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114431.4924,424906.919433,10:15:46,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (114431.49240000173 424906.9193999991)
biezen_2020.1498,2020-184,2020,Schoenoplectus x kuekenthalii,Schoenoplectus x kuekenthalii,2020-08-27T00:00:00,114439.763,424909.509567,10:17:05,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (114439.76300000027 424909.5095999986)
biezen_2020.1499,2020-185,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114445.097714,424906.686242,10:19:09,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114445.09769999981 424906.68620000035)
biezen_2020.1500,2020-186,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114457.765628,424907.739989,10:20:08,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114457.76559999958 424907.73999999836)
biezen_2020.1501,2020-187,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114467.684864,424908.946343,10:21:32,Slib,4,2,8,Boven- en Beneden Merwede,,NL94_3,,POINT (114467.68490000069 424908.94629999995)
biezen_2020.1502,2020-188,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114480.02134,424905.379168,10:22:13,Slib,5,1,5,Boven- en Beneden Merwede,,NL94_3,,POINT (114480.0212999992 424905.3792000003)
