Lichtmastn,latitude,longitude
DVR70172-0001,52.2491937416,6.2819349834
DVR70172-0002,52.2490960384,6.2822513586
DVR70172-0003,52.2490000288,6.282601166
DVR70172-0004,52.2489798595,6.282952499
DVR70172-0701,52.2487551709,6.2837275006
DVR70172-0005,52.2488828451,6.2826653527
DVR70172-0006,52.248668142,6.2825089291
DVR70172-0007,52.2484388898,6.2823474612
DVR70172-0008,52.2482300923,6.2821816531
DVR70172-0009,52.2480211864,6.282030104
DVR70172-0010,52.2478094353,6.2818689928
DVR70172-0011,52.2475810827,6.2819737217
DVR70172-0012,52.2474156793,6.2818563218
DVR70172-0013,52.247758298,6.2816873468
DVR70172-0014,52.2478600669,6.2813471691
DVR70172-0015,52.2479560369,6.2810021202
DVR70181-0001,52.2513172886,6.293808285
DVR70181-0002,52.2510410113,6.2937853301
DVR70181-0003,52.2507645345,6.2937883579
DVR70181-0004,52.2504830746,6.2937479736
DVR70181-0005,52.2502970956,6.2937355217
DVR70181-0006,52.2500208182,6.2937125678
DVR70181-0007,52.249755172,6.2936898308
DVR70181-0008,52.2492962794,6.2936363142
DVR70173-0001,52.2495664491,6.2938223696
DVR70173-0002,52.2495636556,6.2941861133
DVR70173-0003,52.2495496975,6.2946189244
DVR70173-0004,52.2495526833,6.2949221522
DVR70173-0005,52.2495299062,6.2953310028
DVR70173-0006,52.2495199109,6.2957270411
DVR70182-0001,52.2500112214,6.2947496059
DVR70182-0002,52.2497188644,6.294743642
DVR70182-0003,52.2494574681,6.2947197672
DVR70182-0004,52.2492651972,6.2947403944
DVR70174-0001,52.2497451596,6.2933944623
DVR70174-0002,52.2497782753,6.2930327012
DVR70175-0603,52.2490526462,6.2934779187
DVR70175-0602,52.2490703956,6.2931284559
DVR70175-0601,52.2490887086,6.2927053571
DVR70175-0604,52.2491243451,6.2939519497
DVR70175-0605,52.2490974176,6.2943341504
DVR70175-0001,52.2490846026,6.2947121613
DVR70175-0002,52.2490657633,6.2952027587
DVR70176-0001,52.2488039126,6.2975747008
DVR70176-0004,52.2487480854,6.2979200288
DVR70176-0003,52.2486046315,6.2979084307
DVR70176-0002,52.2485700938,6.2975612545
DVR70177-0001,52.2493308054,6.2973896631
DVR70177-0002,52.2493785714,6.2976249055
DVR70177-0005,52.2493229327,6.2980516881
DVR70177-0004,52.2492067735,6.298053337
DVR70177-0003,52.2492632338,6.2976179176
DVR70183-0002,52.2486707803,6.2969136838
DVR70183-0701,52.2487169071,6.2964468922
DVR70183-0001,52.2487627655,6.2960147413
DVR70178-0001,52.2504413056,6.2955119812
DVR70178-0002,52.2502446956,6.2954993051
DVR70184-0001,52.2506328818,6.2938761599
DVR70184-0002,52.2506387514,6.2942448869
DVR70184-0003,52.2506169699,6.2945353899
DVR70184-0004,52.2506065726,6.2949093944
DVR70184-0005,52.2505959942,6.2952401784
DVR70184-0006,52.2505810552,6.2956691539
DVR70184-0007,52.2505787086,6.2960956039
DVR70184-0008,52.25056941,6.2964850365
DVR70184-0009,52.250502184,6.2968903893
DVR70184-0010,52.2504933057,6.2972563302
DVR70184-0011,52.2504843853,6.2977239008
DVR70184-0012,52.2505079577,6.2981141777
DVR70184-0013,52.2506596372,6.2984377823
DVR70184-0014,52.2505315288,6.298504455
DVR70184-0015,52.2505441999,6.2989291578
DVR70184-0016,52.2505781988,6.2993456362
DVR70184-0017,52.2506140046,6.2998142289
DVR70179-0001,52.2512427752,6.295894366
DVR70179-0002,52.2509611161,6.2958799505
DVR70179-0003,52.2507007193,6.2958659694
DVR70180-0001,52.2512826441,6.2946456094
DVR70180-0701,52.2510874003,6.2948766181
DVR70180-0702,52.2509111264,6.294859724
DVR70180-0002,52.2509939502,6.2946566057
DVR70180-0003,52.2507353388,6.2946084591
DVR70180-0004,52.2504802574,6.2945945943
DVR70180-0005,52.2502677006,6.294581597
DVR70190-0001,52.2483787013,6.2936271376
DVR70190-0002,52.2481551813,6.2937290589
DVR70190-0003,52.2478946081,6.2938984063
DVR70190-0004,52.2478017662,6.2942156429
DVR70190-0005,52.247783401,6.2946448647
DVR70190-0006,52.2477688949,6.2950618908
DVR70190-0007,52.2477541987,6.295503461
DVR70190-0008,52.2475830988,6.2954977643
DVR70190-0009,52.2475624261,6.2957366877
DVR70190-0010,52.2477011661,6.2958193029
DVR70190-0011,52.2479240871,6.2957317988
DVR70141-0601,52.2496312158,6.2864973142
DVR70141-0602,52.2494193986,6.2863456809
DVR70204-0001,52.2501085897,6.2784705478
DVR70204-0002,52.2503066012,6.2784372082
DVR70204-0003,52.2505080521,6.2784174771
DVR70204-0004,52.2506768693,6.2786420529
DVR70204-0005,52.2507499115,6.2790142829
DVR70204-0006,52.250828571,6.2794151471
DVR70204-0007,52.2509761517,6.2795749704
DVR70204-0008,52.2512184405,6.2795560633
DVR70204-0009,52.2515133426,6.2795239506
DVR70204-0010,52.2517877182,6.2795056866
DVR70204-0011,52.2519950031,6.2794860765
DVR70200-0001,52.2529797715,6.3393973345
DVR70200-0002,52.2531243991,6.3399383506
DVR70200-0003,52.2532258823,6.3402667692
DVR70200-0004,52.2533488561,6.3407113087
DVR70203-0001,52.2498306311,6.2859807849
DVR70203-0002,52.2499403349,6.2863441603
DVR70203-0003,52.2498930042,6.2865812528
DVR70205-0001,52.2498556588,6.2884658023
DVR70205-0002,52.2498781202,6.2888310224
DVR70205-0003,52.2499523151,6.2892548864
DVR70205-0005,52.2500552102,6.289887772
DVR70205-0006,52.2501124449,6.2903277509
DVR70205-0007,52.2501316556,6.2904570436
DVR70205-0008,52.2501635586,6.2909074798
DVR70205-0009,52.2502479073,6.2913233286
DVR70205-0010,52.2503157601,6.2916949616
DVR70205-0011,52.2504032619,6.2921383036
DVR70205-0012,52.2504589103,6.2925645436
DVR70205-0013,52.2504657818,6.2930177984
DVR70205-0014,52.2504517614,6.2934592793
DVR70254-0709,52.2505755663,6.2997623701
DVR70254-0710,52.2505544477,6.2994555527
DVR70254-0711,52.2505308801,6.2990652744
DVR70254-0712,52.2505120252,6.2987530522
DVR70254-0701,52.2503331673,6.2985068494
DVR70254-0601,52.2500721517,6.2984837899
DVR70254-0602,52.2497907109,6.2985303856
DVR70254-0702,52.2501455177,6.2987108944
DVR70254-0703,52.2501431774,6.2990140177
DVR70254-0704,52.2500088164,6.2992018281
DVR70254-0705,52.2503384491,6.2991999234
DVR70254-0705,52.2503384491,6.2991999234
DVR70254-0706,52.2501088759,6.2993251476
DVR70254-0707,52.250095769,6.2996453739
DVR70254-0708,52.2502533622,6.2998911437
DVR70207-0005,52.2519743367,6.3000910368
DVR70207-0004,52.2516497518,6.3001276878
DVR70207-0003,52.2513518118,6.3001562227
DVR70184-0018,52.2506288337,6.3002185199
DVR70207-0001,52.2508676256,6.3002069218
DVR70184-0019,52.2504756791,6.300016974
DVR70184-0020,52.2503149396,6.3001782552
DVR70184-0021,52.2501750603,6.3003919357
DVR70184-0022,52.2499595566,6.3007599783
DVR70184-0023,52.2497445209,6.3010673932
DVR70184-0024,52.2495299538,6.3013141813
DVR70184-0026,52.2492937215,6.3016124929
DVR70208-0001,52.2510976976,6.2849225034
DVR70208-0002,52.251332031,6.2847988885
DVR70208-0003,52.2515429562,6.2846843069
DVR70208-0004,52.2517334986,6.2845645596
DVR70208-0005,52.2520264238,6.284408848
DVR70209-0001,52.2465713721,6.2856164334
DVR70209-0002,52.2463320981,6.2855319819
DVR70209-0003,52.2460335885,6.2856417651
DVR70209-0004,52.2461330606,6.2859984432
DVR70209-0005,52.2461787841,6.2864119419
DVR70209-0006,52.2464490427,6.2865115006
DVR70209-0007,52.2462686526,6.2868625251
DVR70209-0008,52.2463186498,6.287297827
DVR70209-0009,52.2465591913,6.2872158345
DVR70209-0010,52.2468564336,6.2872725151
DVR70220-0001,52.251406922,6.2802871272
DVR70220-0002,52.2515869781,6.2800102851
DVR70220-0003,52.2516570631,6.2803872191
DVR70220-0004,52.2517402482,6.2801892414
DVR70220-0005,52.2519416994,6.2801695175
DVR70221-0001,52.2531007659,6.2879196436
DVR70221-0002,52.253058677,6.2882416748
DVR70221-0003,52.2530944899,6.2889549568
DVR70221-0004,52.2531914272,6.2895237631
DVR70221-0005,52.2533240236,6.2900358939
DVR70221-0006,52.253403893,6.2905326065
DVR70221-0007,52.2534961453,6.2911372012
DVR70240-0001,52.2489886797,6.2893573913
DVR70240-0002,52.2487379157,6.2893435444
DVR70240-0003,52.2485205438,6.289152646
DVR70240-0004,52.2482274666,6.2889634917
DVR70047-0502,52.2481468494,6.288711757
DVR70240-0005,52.2479673976,6.2890734047
DVR70240-0006,52.247752512,6.2889977448
DVR70240-0007,52.2475207121,6.2889327125
DVR70240-0301,52.2475621354,6.2883576373
DVR70240-0008,52.2474352873,6.2886567368
DVR70240-0009,52.2472473302,6.2885816253
DVR70240-0010,52.2470250428,6.2883654207
DVR70240-0011,52.2468406607,6.2882629594
DVR70240-0012,52.2466140861,6.2883954902
DVR70240-0013,52.246371727,6.2883905811
DVR70240-0016,52.2466863714,6.2895103673
DVR70240-0017,52.2467678476,6.289937035
DVR70240-0019,52.2471760467,6.2901403255
DVR70240-0020,52.2471497901,6.2905468053
DVR70240-0022,52.2465307828,6.2912252336
DVR70240-0023,52.2474707097,6.2897489481
DVR70240-0024,52.2476654821,6.2898132334
DVR70240-0025,52.2478602126,6.2898830032
DVR70240-0701,52.248098157,6.2900249551
DVR70240-0026,52.2479536773,6.2904279099
DVR70240-0027,52.2479142587,6.2907397517
DVR70251-0001,52.2483247708,6.2955900338
DVR70251-0002,52.2483387326,6.295157235
DVR70251-0003,52.2483689057,6.2946901197
DVR70251-0004,52.248419807,6.29429272
DVR70251-0005,52.2484759561,6.2939040882
DVR70251-0006,52.2485158248,6.2935584322
DVR70251-0007,52.2485724366,6.2931091758
DVR70251-0008,52.2486181553,6.2926902561
DVR70253-0001,52.249249223,6.2845550166
DVR70253-0002,52.2492077795,6.2842499725
DVR70253-0003,52.2492843108,6.2837418421
DVR70253-0004,52.24939411,6.2832090839
DVR70253-0005,52.24950549,6.2828693527
DVR70253-0006,52.2496235595,6.2823928587
DVR70253-0007,52.2498301805,6.2820259226
DVR70253-0008,52.2500805359,6.2817124845
DVR70253-0009,52.2503048734,6.2815389066
DVR05630-0301,52.257991527,6.1776931815
DVR02220-0309,52.2633405458,6.1539166531
DVR03290-0301,52.259079635,6.173436166
DVR03290-0315,52.2594934493,6.1751738551
DVR03290-0316,52.25941296,6.1751888047
DVR03290-0310,52.25966553,6.1744836601
DVR03290-0311,52.259753154,6.1744033319
DVR03290-0312,52.2597503868,6.1743159449
DVR03290-0313,52.2596327758,6.1741311964
DVR03290-0319,52.2598691379,6.1745909785
DVR03290-0320,52.2600712898,6.1749166187
DVR03290-0302,52.2590434406,6.1737292904
DVR03290-0303,52.258925101,6.1737052853
DVR03290-0309,52.2594805604,6.1737646548
DVR03290-0305,52.2591506567,6.174135951
DVR03290-0306,52.2590260275,6.1741021955
DVR03290-0307,52.2590752936,6.1742394629
DVR07690-0301,52.2590079149,6.1731401375
DVR07690-0302,52.2592229879,6.1730347671
DVR07690-0303,52.2590912445,6.1732016539
DVR07690-0304,52.2589597189,6.1733357927
DVR70151-0019,52.2515605659,6.2768642603
DVR02220-0301,52.2617355347,6.1545815095
DVR02220-0303,52.2623814507,6.1540482469
DVR02220-0300,52.2616323987,6.1544450776
DVR70005-0009,52.252015338,6.2822172381
DVR70013-0006,52.2503482684,6.2759662064
DVR70013-0007,52.2504195257,6.2761839619
DVR70013-0008,52.2505093033,6.2764487482
DVR70013-0009,52.250608714,6.2767306953
DVR70013-0010,52.2506351428,6.2770239095
DVR70013-0011,52.250600378,6.2764548105
DVR70013-0013,52.2508127574,6.2762554475
DVR70013-0015,52.2509707804,6.2760995171
DVR70013-0017,52.2511011675,6.2759854903
DVR70013-0021,52.2512695354,6.276099143
DVR70013-0020,52.251308981,6.2763926214
DVR70013-0022,52.2512832406,6.2758435883
DVR70013-0023,52.2513587747,6.2756397404
DVR70013-0024,52.2513965417,6.2753983416
DVR70013-0025,52.2513883453,6.2751004304
DVR70025-0009,52.2459926385,6.2831369674
DVR70045-0026,52.248801848,6.2628250337
DVR70070-0025,52.2450936519,6.2830000447
DVR70070-0037,52.2317865249,6.2773716878
DVR70070-0038,52.2314497235,6.2771428648
DVR70070-0039,52.2308275606,6.2771657297
DVR70070-0040,52.2304384329,6.2774381175
DVR70070-0041,52.2299220599,6.2774744844
DVR70070-0042,52.2296352054,6.2774920941
DVR70117-0601,52.2487959676,6.2952301434
DVR70117-0602,52.2487487426,6.29549308
DVR70151-0703,52.2517885295,6.2773608836
DVR70151-0018,52.2515816285,6.2771785831
DVR70151-0020,52.2514557578,6.2766076502
DVR70151-0021,52.2517571999,6.2766815481
DVR70151-0022,52.251838597,6.276589853
DVR70151-0023,52.25194283,6.2769228088
DVR70151-0014,52.2515496276,6.2781164968
DVR70151-0603,52.2518929003,6.2780204732
DVR70151-0602,52.2520147745,6.2784301413
DVR70151-0013,52.251644374,6.2785245266
DVR70151-0011,52.2516519046,6.2789064503
DVR70151-0012,52.2518682454,6.2788726095
DVR70151-0601,52.2520368989,6.2789481033
DVR70151-0010,52.2516698142,6.2792928242
DVR70151-0301,52.2514506696,6.2790084639
DVR70151-0007,52.2512946698,6.2786362925
DVR70151-0702,52.251183517,6.278875852
DVR70151-0009,52.2511968291,6.279181534
DVR70151-0008,52.2509617138,6.2789435178
DVR70151-0001,52.2507696968,6.2778240659
DVR70151-0002,52.2508672887,6.2776563459
DVR70151-0003,52.2507717939,6.2772005581
DVR70151-0004,52.2509340915,6.2774286232
DVR70151-0701,52.2511701237,6.2772000436
DVR70175-0606,52.2490765539,6.295481361
DVR70176-0604,52.2486725463,6.2982758171
DVR70176-0603,52.2484865678,6.2982633467
DVR70176-0605,52.2488690891,6.2982971657
DVR70177-0606,52.2490975253,6.2983191675
DVR70177-0607,52.2492674903,6.2983399722
DVR70177-0608,52.2494163933,6.29833436
DVR70177-0609,52.2496239682,6.2983039635
DVR70205-0301,52.2495762951,6.2897773099
DVR70240-0302,52.2467587195,6.2901754957
DVR70252-0001,52.2468463983,6.2826978722
DVR70252-0002,52.2468376127,6.2823174557
DVR70252-0003,52.246837649,6.2819277108
DVR70252-0004,52.246837396,6.2815759841
DVR70252-0005,52.2468236393,6.2809671982
DVR70252-0006,52.2468232237,6.2806213299
DVR70252-0007,52.2468227325,6.2802853417
DVR70252-0008,52.2467621924,6.2798690951
DVR70252-0009,52.246810738,6.2794649192
DVR70252-0010,52.2468076217,6.2790745291
DVR70252-0011,52.2467681913,6.2786735299
DVR70252-0012,52.2466192994,6.2783098658
DVR70202-0001,52.2513999465,6.2927358483
DVR70202-0002,52.2512305118,6.2926457769
DVR70202-0003,52.2509210126,6.2927953966
DVR70202-0004,52.2506398179,6.2927203755
DVR70202-0005,52.2503632083,6.2927407312
DVR70202-0006,52.2501287248,6.2928139165
DVR70202-0007,52.2498746393,6.2926701526
DVR70202-0008,52.2496621487,6.2926485038
DVR70202-0009,52.2494005238,6.2925359284
DVR70202-0011,52.2491777934,6.292598906
DVR70202-0012,52.2489906535,6.292441666
DVR70202-0013,52.2487339322,6.2925162262
DVR70202-0010,52.249384143,6.2924094682
DVR70202-0601,52.2487896273,6.2926216923
DVR70201-0605,52.2474954782,6.2969070589
DVR70201-0604,52.2473877501,6.2964733551
DVR70201-0603,52.2473069263,6.2961515579
DVR70201-0602,52.2472303459,6.2958333284
DVR70201-0601,52.2471560074,6.2955012264
DVR70019-0001,52.2360237874,6.3143662691
DVR70019-0002,52.2310071338,6.3223101918
DVR70162-0001,52.2551795794,6.3575338168
DVR70162-0004,52.2540445632,6.3541014218
DVR70134-0001,52.2547078812,6.3577297558
DVR70134-0002,52.2541038595,6.357893342
DVR70134-0003,52.2534864945,6.3582137551
DVR70134-0004,52.25300234,6.3584585078
DVR70134-0005,52.2530313853,6.3593233069
DVR70134-0006,52.254000513,6.3601988501
DVR70134-0007,52.2543306315,6.3603631967
DVR70134-0008,52.2539704551,6.3616515917
DVR70134-0009,52.254613016,6.3619308194
DVR70134-0010,52.2551558223,6.3589572745
DVR70134-0011,52.2545249485,6.359454152
DVR70115-0001,52.2436186405,6.2835167782
DVR70115-0002,52.2435467088,6.2839885468
DVR70115-0003,52.2442852387,6.2941221127
DVR70115-0501,52.2443888176,6.292871564
DVR70115-0502,52.2446368669,6.2928348574
DVR70115-0503,52.244868045,6.2927699699
DVR70115-0504,52.2443771793,6.2932749618
DVR70115-0505,52.244391594,6.2936232165
DVR70115-0506,52.244423413,6.2939300707
DVR70115-0004,52.2443925478,6.2946114458
DVR70115-0004,52.2443925478,6.2946114458
DVR70115-0004,52.2443925478,6.2946114458
DVR70115-0004,52.2443925478,6.2946114458
DVR70115-0004,52.2443925478,6.2946114458
DVR70140-0001,52.246293168,6.2924911086
DVR70140-0002,52.2460732158,6.2926830124
DVR70140-0003,52.2458326887,6.2926106124
DVR70140-0004,52.2455674935,6.2928077296
DVR70140-0005,52.2453337648,6.2927585707
DVR70140-0006,52.2450372382,6.2929891525
DVR70140-0007,52.2448733849,6.2931876365
DVR70140-0008,52.2447436474,6.2933937731
DVR70140-0009,52.2446040852,6.2937667305
DVR70140-0010,52.244471247,6.2943764368
DVR70140-0011,52.2444749767,6.2950028441
DVR70140-0012,52.2439335235,6.3080610301
DVR70140-0012,52.2439335235,6.3080610301
DVR70140-0012,52.2439335235,6.3080610301
DVR70140-0012,52.2439335235,6.3080610301
DVR70140-0012,52.2439335235,6.3080610301
DVR70140-0013,52.2433979949,6.3079517683
DVR70140-0014,52.2429996814,6.3080220681
DVR70140-0015,52.2426848099,6.3082119064
DVR70140-0016,52.2419871978,6.3080207511
DVR70140-0017,52.2418837396,6.3083425887
DVR70140-0017,52.2418837396,6.3083425887
DVR70140-0017,52.2418837396,6.3083425887
DVR70140-0017,52.2418837396,6.3083425887
DVR70140-0018,52.2417216944,6.3082557855
DVR70140-0019,52.2416167291,6.3085775895
DVR70140-0020,52.2413864473,6.3087397174
DVR70140-0021,52.2413114946,6.3090768657
DVR70140-0501,52.2404807716,6.310110099
DVR70140-0502,52.240358875,6.3102842804
DVR70140-0503,52.2402183635,6.3105267949
DVR70140-0022,52.2396478277,6.3118108068
DVR70203-0004,52.2498247634,6.2865794904
DVR70203-0005,52.2499156449,6.286904554
DVR70203-0006,52.2498310165,6.2869075958
DVR70203-0007,52.2499160993,6.2872277894
DVR70203-0702,52.2500525089,6.2873208627
DVR70203-0008,52.249797428,6.2874868208
DVR70203-0009,52.2498806432,6.2876691312
DVR70203-0010,52.2497538,6.2878519428
DVR70203-0011,52.2498685213,6.2881109449
DVR70203-0012,52.2497662823,6.2881278876
DVR70202-0014,52.2484601197,6.2923633619
DVR70041-0019,52.2523518196,6.2880487348
DVR70004-0701,52.251620853,6.2942193923
DVR70013-0019,52.2511788133,6.2756137568
DVR70013-0018,52.2510294505,6.2757422715
DVR70013-0016,52.2508695159,6.2758917834
DVR70013-0014,52.2507147871,6.2760413983
DVR70013-0012,52.25053917,6.2761990783
DVR01216-0307,52.2597396314,6.2182596862
DVR01216-0308,52.2597882568,6.2185271214
DVR01216-0309,52.2598321823,6.2187787911
DVR70014-0001,52.2479603209,6.2788342793
DVR70014-0002,52.2482464527,6.2789718091
DVR70014-0003,52.2483740499,6.2789480076
DVR70014-0004,52.2484952352,6.2789669039
DVR70014-0005,52.2485992553,6.2788503723
DVR70014-0006,52.2487144376,6.2788625656
DVR70014-0007,52.2487971764,6.2787521965
DVR70014-0008,52.2489859569,6.2785253342
DVR70014-0009,52.2488998168,6.2784165232
DVR70014-0010,52.2490045049,6.2783477866
DVR70014-0011,52.248841476,6.2781089265
DVR70014-0012,52.2489338929,6.2780547634
DVR70014-0013,52.2488541788,6.2778983057
DVR70014-0016,52.2486611794,6.2776127341
DVR70014-0017,52.248618627,6.2773548723
DVR70014-0018,52.2485439186,6.2769365724
DVR70014-0014,52.248996761,6.2776293281
DVR70014-0015,52.2492386857,6.27746284
DVR70014-0604,52.2494622075,6.2773206795
DVR70014-0601,52.2489439813,6.2789956686
DVR70014-0602,52.2489515285,6.279335198
DVR70014-0603,52.2490680637,6.2795698283
DVR70001-0001,52.2479489103,6.2801734731
DVR70001-0002,52.2479168879,6.2798194215
DVR70001-0003,52.2478692649,6.2794774398
DVR70001-0004,52.247813431,6.2791247293
DVR70001-0601,52.2478142521,6.2802086771
DVR70001-0602,52.2477937249,6.2799458206
DVR70052-0001,52.2476988586,6.2795271993
DVR70001-0603,52.2477033437,6.279327375
DVR70202-0015,52.2482031162,6.2924747387
DVR70202-0016,52.2479930019,6.2923661323
DVR70202-0017,52.2477886327,6.2924908531
DVR70202-0018,52.2475559675,6.2923756519
DVR70202-0019,52.2473440658,6.2925002182
DVR70202-0020,52.2470471378,6.2924143955
DVR70202-0021,52.2468360357,6.2924346483
DVR70202-0022,52.2466429184,6.2925657314
DVR70004-0001,52.2522094367,6.2944772024
DVR70004-0002,52.2523872171,6.2946442992
DVR70135-0019,52.2519204137,6.2933844764
DVR70135-0023,52.2520454266,6.2941741612
DVR70206-0007,52.2526472559,6.2951564061
DVR70206-0008,52.2526942009,6.2955899208
DVR70206-0009,52.2527052518,6.2959833799
DVR70206-0010,52.2527199195,6.2964293441
DVR70206-0011,52.2527288055,6.296842421
DVR70206-0006,52.2526477636,6.2948287224
DVR70206-0005,52.2526536987,6.2945797961
DVR70206-0004,52.2526481722,6.2942519894
DVR70206-0003,52.2526345512,6.2939305718
DVR70206-0002,52.2526252025,6.2935764719
DVR70252-0013,52.2464944037,6.2779812702
DVR70252-0014,52.2464478248,6.2777234154
DVR70252-0015,52.2464691844,6.2773038735
DVR70252-0016,52.2465171629,6.2769737985
DVR70252-0017,52.2465776789,6.2765896241
DVR70252-0018,52.2466543591,6.2760723693
DVR70250-0001,52.2470499177,6.2753898096
DVR70250-0002,52.2471379144,6.2756405065
DVR70250-0003,52.2470367448,6.275946
DVR70250-0004,52.2468935053,6.2758699213
DVR70250-0005,52.246723305,6.2757933047
DVR70001-0604,52.2476066997,6.279032563
DVR70001-0611,52.2470442422,6.2773372837
DVR70001-0605,52.2474917495,6.2787813164
DVR70001-0612,52.2470738511,6.2769864315
DVR70001-0606,52.2474035385,6.2785598941
DVR70001-0613,52.2471209917,6.2766945035
DVR70001-0607,52.2472885874,6.2783086499
DVR70001-0614,52.2472226041,6.2763304456
DVR70001-0608,52.247173967,6.2780134829
DVR70001-0615,52.2472960425,6.2761269029
DVR70001-0609,52.2471045012,6.2776899342
DVR70001-0610,52.2470605603,6.277557263
DVR70001-0010,52.2471963573,6.2774281885
DVR70001-0005,52.2476806954,6.2787558154
DVR70001-0006,52.2476013608,6.2785492138
DVR70001-0007,52.2474602222,6.2781949384
DVR70001-0008,52.2473541468,6.2779585161
DVR70001-0009,52.2472393047,6.2776926323
DVR04070-0302,52.2457013638,6.20774392
DVR04070-0301,52.2456184558,6.2074886167
DVR70005-0301,52.2520198563,6.2825833523
DVR07570-0401,52.2452356297,6.216336946
DVR70110-0301,52.2486466093,6.2840222221
DVR70184-0025,52.2493313928,6.3010784325
DVR70170-0001,52.2692315956,6.3287346991
DVR70205-0004,52.2499346636,6.289574879
DVR70206-0001,52.252603838,6.2932155736
DVR70241-0001,52.2386983073,6.3010122016
DVR70010-0001,52.2441423255,6.3137085309
DVR70045-074378,52.2498423811,6.2777101578
DVR70052-0002,52.2474768679,6.2796067426
DVR70052-0003,52.2472975903,6.2796525557
DVR70052-0004,52.2474134218,6.2799760392
DVR70052-0005,52.2472341815,6.2800169105
DVR70052-0006,52.2471146831,6.2797773499
DVR70052-0007,52.2469144783,6.279783215
DVR70083-0001,52.245453405,6.2719037441
DVR70083-0002,52.2452399488,6.271885581
DVR70083-0003,52.2449322131,6.2719072993
DVR70083-0004,52.2446927124,6.2719442926
DVR70083-0005,52.2444619627,6.2719536227
003251,52.2569291235,6.2653259456
003252,52.2564993519,6.2658481652
003253,52.2560701854,6.2662887405
003249,52.2593852248,6.2647722551
003248,52.2593951707,6.265119473
003247,52.2594805645,6.2654273548
003246,52.2595410609,6.2657143329
003245,52.2596014047,6.2660217219
003244,52.2596617476,6.2663291117
003243,52.259734766,6.2666163399
003242,52.2597948034,6.2669645519
003241,52.2598794321,6.2673744913
DVR03390-0310,52.2642472706,6.135562966
DE4028,52.276042414,6.2720382551
017310,52.2580899477,6.2877056187
DVR70190-0301,52.2481454232,6.2933665183
DVR70190-0303,52.248180662,6.2931923274
DVR70190-0304,52.2480029387,6.2932807651
DVR70190-0302,52.2483715437,6.2931072258
DVR03390-0305,52.2647914544,6.1363867627
DVR03390-0306,52.264705806,6.1361572917
DVR03390-0308,52.2645946759,6.1360086509
DVR11850-0301,52.2780808929,6.2731931376
DVR11850-0302,52.2780536547,6.2737281095
DVR70050-074377,52.2478152257,6.2807400833
DVR70050-074377,52.2478152257,6.2807400833
DVR70050-074377,52.2478152257,6.2807400833
DVR70050-074377,52.2478152257,6.2807400833
DVR70070-074373,52.2479649389,6.2838896532
DVR70070-074373,52.2479649389,6.2838896532
DVR70070-074373,52.2479649389,6.2838896532
DVR70070-074373,52.2479649389,6.2838896532
DVR70114-074371,52.2520452944,6.2878417779
DVR70114-074371,52.2520452944,6.2878417779
DVR70114-074371,52.2520452944,6.2878417779
DVR70114-074371,52.2520452944,6.2878417779
DVR70135-074374,52.2513022853,6.290794316
DVR70135-074374,52.2513022853,6.290794316
DVR70135-074374,52.2513022853,6.290794316
DVR70135-074374,52.2513022853,6.290794316
DVR70043-074376,52.2486347657,6.2887435842
DVR70043-074376,52.2486347657,6.2887435842
DVR70043-074376,52.2486347657,6.2887435842
DVR70043-074376,52.2486347657,6.2887435842
DVR00420-0301,52.2511540936,6.2084460847
DVR03000-0317,52.2621465288,6.1366936132
DVR00900-0307,52.2615783039,6.142894957
DVR00900-0306,52.2615434629,6.14305157
DVR00900-0305,52.2613973005,6.1433248769
DVR00900-0304,52.2612685227,6.1435292679
DVR00900-0412,52.262442905,6.1416450118
DVR00900-0411,52.2619991949,6.1417009692
DVR02810-0316,52.2620657536,6.1413314397
DVR01340-0301,52.2598959002,6.1639841849
DVR70051-0001,52.2481576205,6.278549932
DVR70051-0301,52.248352914,6.2783973303
DVR70051-0002,52.2480801814,6.2782254761
DVR70051-0003,52.2479601834,6.2779133561
DVR70051-0005,52.247919074,6.2775995217
DVR70051-0006,52.2478181179,6.2773092019
DVR70051-0302,52.2485295251,6.2783102657
DVR70051-0303,52.2484907529,6.2780870761
DVR70051-0310,52.2478888035,6.2783946231
DVR70051-0312,52.2478130582,6.277846161
DVR70051-0311,52.2477635892,6.278103816
DVR70051-0313,52.24762952,6.2777815396
DVR70051-0314,52.2475332142,6.277545679
DVR70051-0306,52.2481918551,6.2774962502
DVR70051-0305,52.248362465,6.2773991702
DVR70051-0304,52.2483985193,6.2775794632
DVR70051-0308,52.2482684918,6.2768536344
DVR02640-0313,52.2487950071,6.1683770062
"PO-N344-1235-56,83-Links-Links",52.2599659068,6.2838323639
DVR01730-0304,52.2625578505,6.1571782659
DVR04150-0329,52.2611457138,6.1380830648
DVR04150-0330,52.2612462286,6.137839472
DVR04150-0328,52.2608752941,6.138458191
DVR70051-0307,52.2483052105,6.2770800682
DVR70051-0007,52.2479899745,6.2771808459
DVR70051-0004,52.2481349868,6.2777965929
DVR02640-0314,52.2486695751,6.1683162282
DVR02640-0315,52.2485708138,6.1682998503
DVR00410-0301,52.2485348737,6.1655754674
DVR00410-0302,52.2486416573,6.1657384181
DVR02380-0301,52.2651862119,6.1625271205
000001,52.2583923689,6.127197632
000001,52.2630466348,6.1356094409
000002,52.2632531533,6.1356422138
000003,52.2631556867,6.1354208445
