objectid;soort;shape_area;shape_len;jaarontstaan;jaarontstaanonzekerheid;jaarverdwijnen;jaarverdwijnenonzekerheid;bron;bijzonderheden;geo_shape;geo_point_2d
631;Open akkers;3737.86780018;316.50469587612906;1980;0;;;;;"{""coordinates"": [[[5.464092967934607, 51.49048050915579], [5.46386463821022, 51.49029521864451], [5.46242216177659, 51.49106196512424], [5.462758510245826, 51.49125925295416], [5.464092967934607, 51.49048050915579]]], ""type"": ""Polygon""}";51.490786995410254, 5.4632597812991
632;Open akkers;4089.35116126;288.457730030622;1980;0;;;;;"{""coordinates"": [[[5.465653889767665, 51.486995433184], [5.46564334410421, 51.48709173744701], [5.465620112321255, 51.4873039013091], [5.465620341350402, 51.487436708388465], [5.46562737157719, 51.48753094060869], [5.46567584233546, 51.48769407881926], [5.465705701241168, 51.4877595769213], [5.465823599229827, 51.48800611880832], [5.465939183117292, 51.48796319181992], [5.466215040224075, 51.48788840455733], [5.466575176639887, 51.48778280905681], [5.466182305692653, 51.48738630127779], [5.465988835334007, 51.48717858073846], [5.4658076894798455, 51.486968286195456], [5.465653889767665, 51.486995433184]]], ""type"": ""Polygon""}";51.4875389371775, 5.465972476618479
642;Open akkers;138844.630481;1692.05502729686;1980;0;;;;;"{""coordinates"": [[[5.447944723697587, 51.490500442557035], [5.4480108171268355, 51.49024275394338], [5.447575224186383, 51.49022860810981], [5.447662983290148, 51.48965927935519], [5.448146846206401, 51.4897124102812], [5.448160943700932, 51.489649095873304], [5.448417485105914, 51.48894764012102], [5.448447733976581, 51.48882888420117], [5.448847769035903, 51.48780808410895], [5.449086151224608, 51.48718259046921], [5.448396673722969, 51.48708274998782], [5.448298241529366, 51.4870322046707], [5.44811210423296, 51.48700651391369], [5.448096365325415, 51.48690803357099], [5.448347386113003, 51.486212495254094], [5.447399291841948, 51.48606879417471], [5.447236770854672, 51.48604775130243], [5.44678785877173, 51.48599936627305], [5.446621128667897, 51.48600923126106], [5.44635073936538, 51.48604641136376], [5.446153188073467, 51.48595250845686], [5.445305823016307, 51.48597319551315], [5.444881813758678, 51.486071163608315], [5.4442290731757215, 51.487054838105784], [5.444167483052985, 51.487114382126684], [5.444059425744668, 51.487180672361426], [5.443932884344644, 51.487214594420294], [5.442424241697243, 51.487437394495736], [5.44222995252966, 51.48748410176629], [5.442998152979454, 51.48805110771984], [5.444226740795642, 51.48892466605954], [5.444695015745666, 51.48923477729891], [5.445662983002266, 51.489804280586384], [5.4465203798499235, 51.49024673648416], [5.446583504793886, 51.490281004920455], [5.447543903468219, 51.49080030566432], [5.447944723697587, 51.490500442557035]]], ""type"": ""Polygon""}";51.488020372663115, 5.446211783797602
647;Open akkers;22791.43242278;694.712935709203;1980;0;;;;;"{""coordinates"": [[[5.44033331173634, 51.48572831565712], [5.44064636464448, 51.48541152003371], [5.440731394761372, 51.48537591281066], [5.440816833058327, 51.485356907366324], [5.441054288369329, 51.48502133227281], [5.440629733751954, 51.48489541760337], [5.440530286567967, 51.48488860496237], [5.440154264144623, 51.4847360958327], [5.440048796568671, 51.484689627617634], [5.440343958505423, 51.48436847244029], [5.439115687973586, 51.48387599161268], [5.438988897934035, 51.48382579268686], [5.4384971791608905, 51.48364778039857], [5.438435031124785, 51.483712979116845], [5.437912347878874, 51.484271628205], [5.437807695321939, 51.484429052474965], [5.4379043105957, 51.484487368225196], [5.438254793054842, 51.484640683244436], [5.4393602520270345, 51.48519364999392], [5.439603397945333, 51.48532210875561], [5.44033331173634, 51.48572831565712]]], ""type"": ""Polygon""}";51.48464743949329, 5.439402685664612
648;Open akkers;11446.6376495;433.069261876715;1980;0;;;;;"{""coordinates"": [[[5.445491227236029, 51.483018894055725], [5.445735388146537, 51.483108145481566], [5.4457702787084585, 51.48309222698884], [5.445856927141098, 51.483089909169124], [5.446410896320744, 51.48319962239492], [5.446793261106772, 51.48325279260843], [5.447305640924548, 51.48208657543379], [5.44683985506861, 51.4820290992387], [5.446657186667399, 51.48203077481484], [5.446129541418861, 51.482027861522475], [5.44609319145791, 51.48203890002429], [5.445911269871894, 51.482262449779775], [5.44589436451557, 51.48231486211992], [5.4455522779608785, 51.48294854523328], [5.445491227236029, 51.483018894055725]]], ""type"": ""Polygon""}";51.48260605591834, 5.446427757003145
649;Open akkers;40694.380291;1192.95439451636;1980;0;;;;;"{""coordinates"": [[[5.427853567620049, 51.486440288461495], [5.428465330324808, 51.48592952075105], [5.426057383519616, 51.48448648367269], [5.427237123129793, 51.48320637905572], [5.426502038886443, 51.48277835045514], [5.426076837559281, 51.483045859464916], [5.425562651056092, 51.48276936571874], [5.424669280193812, 51.483695636301555], [5.425394483238427, 51.484123877425986], [5.424641459709958, 51.48461946786777], [5.427853567620049, 51.486440288461495]]], ""type"": ""Polygon""}";51.48447698219791, 5.426287037612913
650;Open akkers;117802.03369114;2164.2297759794205;1980;0;;;;;"{""coordinates"": [[[5.437418330548359, 51.484624717364795], [5.437468828114619, 51.48451749871549], [5.437664273602547, 51.48416327025883], [5.438176574022442, 51.483646549884774], [5.438812380353135, 51.48301330652899], [5.438859771443596, 51.482936072978944], [5.43937307483844, 51.482444074644526], [5.439467830292661, 51.482376734057524], [5.439774502391106, 51.482307967364555], [5.4405282174002245, 51.48219338712903], [5.441152033871814, 51.481593196941795], [5.441151991846791, 51.481557745744794], [5.440833035079052, 51.48142075366578], [5.440414331662215, 51.481263581994085], [5.440190599342113, 51.481177240459424], [5.439299967095434, 51.48082568391088], [5.437369546143872, 51.48006657610722], [5.436872708112361, 51.479884577225576], [5.436061299879896, 51.480610643166145], [5.436686426067965, 51.48091859552988], [5.436914548453424, 51.481011624063804], [5.436542193651555, 51.481354160371836], [5.437266302195131, 51.48187700399677], [5.4364904585458085, 51.48217315038416], [5.43582828239413, 51.482154256781875], [5.435556320941935, 51.48207493769876], [5.434999910784311, 51.482551758665416], [5.435371921220866, 51.482682150656835], [5.436732256886923, 51.48371312815954], [5.436644601855953, 51.48374968099448], [5.435253341293113, 51.48272695067395], [5.434031055533876, 51.48330985697102], [5.434208638223031, 51.48337999373213], [5.433482834302217, 51.48403432092284], [5.434449004976662, 51.48440027482234], [5.435096015631746, 51.4839190308024], [5.437418330548359, 51.484624717364795]]], ""type"": ""Polygon""}";51.48238247789759, 5.437372522906829
652;Open akkers;6568.81738058;360.172223556461;1980;0;;;;;"{""coordinates"": [[[5.44285387090944, 51.476063060431756], [5.442259513008196, 51.47560144391238], [5.441785637153131, 51.47586213339755], [5.441577568090665, 51.475702680657974], [5.441093776108631, 51.47614369504105], [5.441164824525256, 51.476203650504274], [5.441286019684741, 51.47630009807361], [5.441427900323636, 51.47623743498658], [5.441749756075829, 51.47654227993771], [5.44285387090944, 51.476063060431756]]], ""type"": ""Polygon""}";51.47606406106055, 5.441956383673849
658;Open akkers;156563.7190787;1778.58519382793;1980;0;;;;;"{""coordinates"": [[[5.422143430940501, 51.48365061491595], [5.419972305054696, 51.482376595510274], [5.4202350633520275, 51.482061637661616], [5.420502669701729, 51.48192005983044], [5.420864026199344, 51.48173595041833], [5.421215134533842, 51.481573338349584], [5.421446314830098, 51.48140266021948], [5.419080957099172, 51.48003297223336], [5.417569853659945, 51.4810435737635], [5.418121562036081, 51.4813803543106], [5.4151632079886864, 51.483423117016784], [5.415559990181344, 51.4838295299385], [5.415792706704668, 51.48416264209487], [5.416025423754591, 51.48449575377557], [5.416233585915888, 51.48486894794074], [5.4196641735897275, 51.48533052977189], [5.42136007318714, 51.48427296031259], [5.421292667782037, 51.4842151310652], [5.422143430940501, 51.48365061491595]]], ""type"": ""Polygon""}";51.48305965409253, 5.418714916929119
660;Open akkers;36516.18893244;808.076609043755;1980;0;;;;;"{""coordinates"": [[[5.421948900615568, 51.48103160639392], [5.42325578271426, 51.48006670664632], [5.422367201158568, 51.4792717112359], [5.422212276220961, 51.47905928634108], [5.42186648858462, 51.47827052505993], [5.419614849304175, 51.47969613237944], [5.421138263277001, 51.48055402672705], [5.421948900615568, 51.48103160639392]]], ""type"": ""Polygon""}";51.47973991926302, 5.421542303122919
662;Open akkers;30511.61478466;893.9114903516081;1980;0;;;;;"{""coordinates"": [[[5.429302306468883, 51.481607444150434], [5.4289945105262865, 51.48152403664072], [5.428828601426475, 51.48149523380523], [5.428661780382465, 51.481476498343845], [5.427088204589379, 51.48107702711945], [5.427186532095324, 51.48035253342966], [5.42713397158742, 51.48034604916741], [5.427184831441811, 51.479970307957785], [5.4265775640206595, 51.479968534815846], [5.426515626798429, 51.47997520744781], [5.426379381747271, 51.480099764348154], [5.426245512429473, 51.48020899464424], [5.426088343074168, 51.48033288949907], [5.425812628380568, 51.48053727570641], [5.425606917683877, 51.480684788473226], [5.425445131742338, 51.480800800948636], [5.425319427794397, 51.4808947683583], [5.425242964757166, 51.480960901403996], [5.425209712783677, 51.48101485678985], [5.425192990949921, 51.4810494865463], [5.425182911501884, 51.481098213714745], [5.427851284670821, 51.48226705827773], [5.428070374546366, 51.48208072747481], [5.428536504605764, 51.48237545265239], [5.429302306468883, 51.481607444150434]]], ""type"": ""Polygon""}";51.48124053629926, 5.42709401625075
663;Open akkers;6215.4218166;341.76245102650904;1980;0;;;;;"{""coordinates"": [[[5.431316446549139, 51.48149818423759], [5.430792154645874, 51.481347704076995], [5.430975401699383, 51.481031365927976], [5.430473606193011, 51.48103944633495], [5.4299588898700835, 51.481765283531686], [5.430641292568749, 51.48201054389385], [5.430748202272811, 51.482031213623465], [5.4308772043802565, 51.482031165094746], [5.430951865289192, 51.48201982023854], [5.431039997160266, 51.48197485270736], [5.431316446549139, 51.48149818423759]]], ""type"": ""Polygon""}";51.48157082038477, 5.430647549155957
665;Open akkers;24088.65830414;1056.32802598789;1980;0;;;;;"{""coordinates"": [[[5.433178603459645, 51.482188889123684], [5.432832788710525, 51.48217791024049], [5.432211298532849, 51.4830262643684], [5.4321307646180825, 51.48303088880099], [5.431991393017665, 51.48319889560837], [5.431570575688069, 51.48307087928865], [5.431687685716391, 51.482873071573884], [5.4316343580345965, 51.482842417362654], [5.432088152627892, 51.48211369116843], [5.431482000916311, 51.48209861118885], [5.4314364957251176, 51.482187948728], [5.431168082483204, 51.48278341386481], [5.431077160680779, 51.48287752350087], [5.430366846127302, 51.48256035785572], [5.430219688444964, 51.482720881502416], [5.4299038801708175, 51.482638827650725], [5.429557885790623, 51.48310458814102], [5.429689500910852, 51.48316753780604], [5.430191262430697, 51.483381509127035], [5.431853839654045, 51.48418347163301], [5.432585282130418, 51.48344137435453], [5.432342197748037, 51.48335330139092], [5.433178603459645, 51.482188889123684]]], ""type"": ""Polygon""}";51.48312937403931, 5.431359445419834
667;Open akkers;29907.78284096;773.774953968644;1980;0;;;;;"{""coordinates"": [[[5.426370964580265, 51.47380144380791], [5.423834787549571, 51.47571166251597], [5.424850738980717, 51.47613318476355], [5.424998288602901, 51.476187020089746], [5.425620546811598, 51.47568018633591], [5.426399490909451, 51.47594551135221], [5.426719087537893, 51.475587783975676], [5.426996470908449, 51.475098591429884], [5.427202002574303, 51.47456514493571], [5.426627942212865, 51.474169200954485], [5.426370964580265, 51.47380144380791]]], ""type"": ""Polygon""}";51.4751249227965, 5.425739966618722
673;Open akkers;135852.93611334;1626.9677942509;1980;0;;;;;"{""coordinates"": [[[5.431370807075847, 51.471148092803], [5.430270358620729, 51.473150437002225], [5.431891117782872, 51.47366850488127], [5.434661093910551, 51.474590108128055], [5.434999346078791, 51.47449628068237], [5.436067254191221, 51.47413880702698], [5.4363304845361275, 51.47408779323964], [5.437081941975853, 51.47398608095411], [5.437161921578303, 51.473955566067445], [5.439376402472806, 51.47297158472194], [5.437738039665411, 51.472339301448386], [5.4346036699487925, 51.471344564025834], [5.4340232626402845, 51.47200297367196], [5.431370807075847, 51.471148092803]]], ""type"": ""Polygon""}";51.47288938956675, 5.434431572930786
674;Open akkers;54830.09061584;1293.6346256884901;1980;0;;;;;"{""coordinates"": [[[5.431272727565867, 51.47015034679956], [5.431387461449057, 51.470217874432], [5.431434069772224, 51.470245137222534], [5.43164626070522, 51.470348982892375], [5.431877307223443, 51.470430052664724], [5.434693959599981, 51.47130785343247], [5.435053879625032, 51.4714221221678], [5.437656209942677, 51.47221679476212], [5.4383183581594094, 51.47242609177046], [5.438578396109928, 51.4721714382356], [5.4373947575407895, 51.4716362142894], [5.4349288556253885, 51.47018933168446], [5.4340296625140345, 51.46967796141818], [5.43272316026852, 51.46896362097608], [5.432452132307741, 51.469165549189256], [5.431272727565867, 51.47015034679956]]], ""type"": ""Polygon""}";51.470618967972065, 5.4343954708227065
675;Open akkers;9231.39655304;395.789264715952;1980;0;;;;;"{""coordinates"": [[[5.438680405600732, 51.470355424934255], [5.439731295330752, 51.47057533814052], [5.440597792225139, 51.46973720249003], [5.439528367135014, 51.46938006849856], [5.439044624938021, 51.46997044077251], [5.438680405600732, 51.470355424934255]]], ""type"": ""Polygon""}";51.47000200749587, 5.439638770407154
682;Open akkers;41269.03662414;927.3561675606661;1980;0;;;;;"{""coordinates"": [[[5.40181463801984, 51.479568429309765], [5.401287017108085, 51.4792018577059], [5.400290610904836, 51.479720731291124], [5.398678868512512, 51.47874279704545], [5.39800236280452, 51.4790739768807], [5.3982253478925974, 51.479339048561044], [5.398149145444716, 51.4795382354616], [5.398659168620523, 51.48000966645125], [5.398815357645291, 51.480224445048954], [5.399053093069515, 51.48068411602749], [5.399105040645955, 51.480804819125716], [5.399123607381209, 51.48097756640115], [5.3994619013153455, 51.481278637350904], [5.400692609068164, 51.481291400288356], [5.400994123536289, 51.48094979016459], [5.40122966840723, 51.48063843599002], [5.401619668836374, 51.47999866882675], [5.40181463801984, 51.479568429309765]]], ""type"": ""Polygon""}";51.480084834445826, 5.399926015623408
686;Open akkers;47429.22476778;1045.7376109112702;1980;0;;;;;"{""coordinates"": [[[5.398838071887189, 51.47543290616864], [5.400325488789586, 51.47632406036706], [5.402590474768498, 51.47541608512698], [5.40301061525068, 51.47566943400811], [5.403386405334784, 51.47593489357702], [5.403562302906466, 51.47522460688065], [5.403830210268986, 51.47379898602032], [5.40349906924255, 51.47377559488707], [5.402443203304088, 51.4741149957362], [5.400949370636958, 51.47464543519952], [5.398838071887189, 51.47543290616864]]], ""type"": ""Polygon""}";51.47510343764635, 5.401687506380149
692;Open akkers;5323.67821742;320.19050158891;1980;0;;;;;"{""coordinates"": [[[5.417394933574652, 51.46440703683883], [5.418988452572404, 51.46472173784565], [5.419319389042416, 51.46429837062846], [5.4185386735704215, 51.46403148678411], [5.417394933574652, 51.46440703683883]]], ""type"": ""Polygon""}";51.46437573778883, 5.4185024448583645
696;Open akkers;46945.04322536;870.775530964412;1980;0;;;;;"{""coordinates"": [[[5.403978985164483, 51.46806984822395], [5.402602674240447, 51.46608993592452], [5.399978148902932, 51.46676113879924], [5.4013315428377435, 51.468709872774475], [5.403978985164483, 51.46806984822395]]], ""type"": ""Polygon""}";51.467406890740875, 5.401976400232149
703;Open akkers;3455.32186628;238.267466973979;1980;0;;;;;"{""coordinates"": [[[5.406793302218083, 51.462518092574975], [5.4063944671397595, 51.46227880808658], [5.405869062841079, 51.46261811943699], [5.405869118551887, 51.462754428832596], [5.405723733901617, 51.46285067236079], [5.406125887726124, 51.4630804629681], [5.4066994374955835, 51.46270612250185], [5.406793302218083, 51.462518092574975]]], ""type"": ""Polygon""}";51.462678929283875, 5.406270594001708
704;Open akkers;2290.40371708;258.318270080472;1980;0;;;;;"{""coordinates"": [[[5.406657722468605, 51.4627896863391], [5.405733208237946, 51.46346790758283], [5.406203894844997, 51.46376350537871], [5.406657722468605, 51.4627896863391]]], ""type"": ""Polygon""}";51.46334036643355, 5.40619827518385
713;Open akkers;164342.65922048;1990.62218017188;1980;0;;;;;"{""coordinates"": [[[5.381919405532406, 51.46136061265997], [5.380546599470461, 51.46017673069466], [5.379691076947707, 51.460989198916984], [5.378703347596359, 51.45958059255794], [5.379528925828795, 51.45876011175036], [5.379191138974865, 51.458292357690034], [5.379131317990741, 51.457982314921175], [5.377091456862958, 51.4573300090104], [5.376507049075458, 51.45782260762136], [5.37644585461805, 51.45785209038976], [5.376407748987585, 51.4578753262772], [5.375136086932111, 51.45911716932119], [5.374958245332783, 51.45926938335312], [5.374743002995118, 51.45948584421595], [5.374945204212536, 51.45964109928251], [5.375462796975386, 51.46017506867609], [5.376222897523306, 51.46100435367135], [5.376725951176519, 51.46154542607449], [5.377375054789769, 51.46209580249723], [5.37799098907164, 51.46258561613398], [5.378916920994947, 51.463329512481096], [5.37947319079631, 51.4637776786569], [5.381367547022013, 51.461901049309546], [5.381872524707519, 51.46138733935444], [5.381919405532406, 51.46136061265997]]], ""type"": ""Polygon""}";51.46044478262665, 5.378218576450319
718;Open akkers;78205.7721804;1389.63343616939;1980;0;;;;;"{""coordinates"": [[[5.41471582580011, 51.46496976668728], [5.4161506691222066, 51.464488148710196], [5.416418679832853, 51.46438175444979], [5.416372119241113, 51.4643471059471], [5.416098853504166, 51.46431281097918], [5.415514389879539, 51.464266124894614], [5.41467215563829, 51.46423188929203], [5.413482772849201, 51.4641806973183], [5.412430749325282, 51.46414245544538], [5.412302664667979, 51.46414834400996], [5.411144956624724, 51.46432184671647], [5.410022264771125, 51.46450439696229], [5.410013010216878, 51.464587759599965], [5.409098337740567, 51.46514593507028], [5.407970894690353, 51.46610041584193], [5.40802183241773, 51.46626989490887], [5.408519014298407, 51.46685539310409], [5.41471582580011, 51.46496976668728]]], ""type"": ""Polygon""}";51.46521677926503, 5.411506953116818
719;Open akkers;12114.23136746;479.845243903597;1980;0;;;;;"{""coordinates"": [[[5.415274234557198, 51.464166139802046], [5.416002699692474, 51.46421166407962], [5.416507585114584, 51.46425861971361], [5.416641639018963, 51.46428435973219], [5.418085358499256, 51.46382895043931], [5.416326904782877, 51.463196405673656], [5.415274234557198, 51.464166139802046]]], ""type"": ""Polygon""}";51.463817461908256, 5.416593595360197
