"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicultureel Platform Vrede & Vrijheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","45500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicultureel Platform Vrede & Vrijheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","5357.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicultureel Platform Vrede & Vrijheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2515.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicultureel Platform Vrede & Vrijheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","5403.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicultureel Platform Vrede & Vrijheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","6775.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicultureel Platform Vrede & Vrijheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","8975.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Multicuturele Vrouwen in de Schilderswijk","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2862.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Nayi Kiran","Opzetten Hindoe informatie, documentatie en onderzoekcentrum in Laak","Nota 'Verschillend verleden, n toekomst'","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","STICHTING PEP DEN HAAG","Docentkosten voor taallessen","Nota 'Verschillend verleden, n toekomst'","","267750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","STICHTING PEP DEN HAAG","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","4150.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Promoveo","Uitvoeren project 'Afrikanen aan zet'","Nota 'Verschillend verleden, n toekomst'","","61999.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Reach Out to the Non-privileged in Africa","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Reconciliation and Restoration International Ministry","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ROC Mondriaan","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","68432.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Sankofa","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting ter voorbereiding, uitvoering en financiering van de interlevensbeschouwelijke/interreligieuze bezinningsbijeenkomst ter g","Organiseren interreligieze bijeenkomst","Nota 'Verschillend verleden, n toekomst'","","10000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting The True Vine","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Turks Museum Nederland","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5640.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Umubano","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2910.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Umubano","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Umubano","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1505.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting United Dreamz","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting United Dreamz","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting United Dreamz","Organiseren van Divali evenement","Nota 'Verschillend verleden, n toekomst'","","50000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vital Aid Foundation","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2781.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vital Aid Foundation","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2781.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vital Aid Foundation","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1390.50","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting voor Talent Ontwikkeling","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","7155.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting voor Talent Ontwikkeling","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2362.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting voor Talent Ontwikkeling","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2734.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting voor Talent Ontwikkeling","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","4902.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting voor Talent Ontwikkeling","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1364.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting voor Talent Ontwikkeling","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1364.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","28860.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","7072.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","6622.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","13628.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2515.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3311.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3311.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3511.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3261.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Vooruitgang Door Zelfwerkzaamheid","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","3261.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Welzijn voor Moslims te Den Haag en omstreken","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","41467.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Welzijn voor Moslims te Den Haag en omstreken","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2815.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting Welzijn voor Moslims te Den Haag en omstreken","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","41967.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Stichting WINWIDE IEP en de AlleTonenTafels","Uitvoeren project 'alletonen Tafels en 5 wereldreligies'","Nota 'Verschillend verleden, n toekomst'","","14000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Sudanese Socio-Cultural Associaton (Ssca) in The Hague","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2916.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Sudanese Socio-Cultural Associaton (Ssca) in The Hague","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1458.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Turkse Platform Den Haag","Viering 50 jaar jubileum Turken in Den Haag","Nota 'Verschillend verleden, n toekomst'","","20000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vereniging Mofid","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","4950.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","vereniging Tawazun","Streven naar een stad waarin alle Hagenaars, allochtoon of autochtoon meedoen, meedenken, meepraten en meebeslissen; ook wordt gestreefd naar versterking van de samenhang tussen de verschillende bevolkingsgroepen.","Nota 'Verschillend verleden, n toekomst'","","4000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vereniging Unin Movimiento Cultural Mexicano","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","2870.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vereniging Unin Movimiento Cultural Mexicano","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","1435.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","14622.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","4120.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","5383.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Interculturalisatie en diversiteitsbeleid","Vrouwenvereniging Moedercentrum De Koffiepot","Organiseren van Taallessen voor volwassenen die niet goed of helemaal geen Nederlands spreken","Nota 'Verschillend verleden, n toekomst'","","5677.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","Kesslerstichting","Begeleiding ex-AMV'ers","","","62445.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","Kesslerstichting","Doelstelling is ex-AMV-ers (alleenstaande minderjarige vreemdelingen) onderdak te bieden en (juridisch) begeleiden richting verblijf in Nederland of terugkeer naar land van herkomst.","","","137470.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","Stichting Vluchtelingenwerk","Begeleiding asielzoekers Sacramentskerk","Collegebesluit 2014","","26170.20","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","Stichting Vluchtelingenwerk","Begeleiding asielzoekers Zamenhof en Zilverstraat","Collegebesluit 2014","","52039.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","Stichting Vluchtelingenwerk","Begeleiding asielzoekers Zamenhof en Zilverstraat","Collegebesluit 2014","","27820.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","Stichting Vluchtelingenwerk","Het Rijk legt gemeenten jaarlijks een wettelijke taakstelling op om toegelaten vluchtelingen (statushouders) te huisvesten en te ondersteunen bij vestiging en integratie (maatschappelijke begeleiding). Laatstgenoemde taken worden uitgevoerd door stichting Vluchtelingenwerk. Voor 2014 was de taakstelling voor de gemeente Den Haag vastgesteld op 465 te huisvesten statushouders. Doelstelling is om statushouders te ondersteunen bij vestiging en integratie.","Wettelijke regeling","","282763.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Asielzoekers en vluchtelingenbeleid","SSSF","Rijk en gemeenten hebben een bestuursakkoord gesloten waarin onder meer is vastgelegd dat gemeenten zich niet bezig houden met de opvang van ongedokumenteerden. Alleen in schrijnende situaties kan daar een uitzondering op worden gemaakt. Doelstelling van het subsidie aan de stichting SSSF is om, gehoord een onafhankelijke commissie, tijdelijk financile ondersteuning (levensonderhoud) in schrijnende situaties. Daarnaast is deze subisidie voor de uitvoering van het plan van activiteiten voor het verlenen van materiele hulp aan Haagse ingezetenen die in een noodsituatie zijn geraakt waarin een verdere stijging tot ca. 2200 aanvragen wordt verwacht in 2014.","","","174015.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Volwasseneneducatie (inburgering)","Stichting Doen Doet","Maximaal rendement volwasseneneducatie: aanbod taalbehoud voor volwassenen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","12500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Volwasseneneducatie (inburgering)","Stichting Expertisecentrum ETV.nl","Maximaal rendement volwasseneneducatie: Licentie gebruik websites; On line leren; Projecten volwasseneneducatie.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","76000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Volwasseneneducatie (inburgering)","Stichting Lucas Onderwijs","Nieuwe initiatieven en knelpunten trend.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","17500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Volwasseneneducatie (inburgering)","Stichting ROC Mondriaan","Maximaal rendement volwasseneneducatie: On line leren; Participatiebudget, deel volwasseneneducatie; Projecten volwasseneneducatie.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","214000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Volwasseneneducatie (inburgering)","Stichting 't Gilde Den Haag","Maximaal rendement volwasseneneducatie: aanbod taalbehoud voor volwassenen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","12500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Volwasseneneducatie (inburgering)","Stichting Taal aan Zee","Maximaal rendement volwasseneneducatie: aanbod taalbehoud voor volwassenen; taal en rekenen voor volwassenen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","531500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","2inspire B.V.","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","37500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","3.0 Maatschappelijk Projectontwikkeling en Management","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","3.0 Maatschappelijk Projectontwikkeling en Management","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","3.0 Maatschappelijk Projectontwikkeling en Management","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","4ward Consultancy V.O.F.","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","12800.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Aafreen Creations","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Aasra, de Sociaal Culturele Vrouwen Vereniging Transvaal","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2950.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Aasra, de Sociaal Culturele Vrouwen Vereniging Transvaal","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","6690.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Aasra, de Sociaal Culturele Vrouwen Vereniging Transvaal","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","9350.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Afdeling Haaglanden van de Nederlandse Vereniging tot Bescherming van Dieren","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","300.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Algemene Bewoners Vereniging Noorderhaghe","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1915.00","","Vastgesteld bedrag is niet online beschikbaar"
