CODE;PLAATSINGSDATUM;BETAALAUTOMAATNUMMER;VERKOOPPUNT;GSM_NUMMER;METERPLAATSNUMMER;STRAAT;BUURT;WIJK;STADSDEEL;X;Y;LONG;LAT;ID;GUID
13550-0013M;1992-10-20;Verkooppunt;Ja;1548;365;Paleisstraat;Voorhout;Centrum;Centrum;81000.137;455424.936;4.307612760735156;52.082143308149725;1112011;{3651B369-C3B3-C93B-E053-530A0B0A5339}
17390-0535M;2014-02-01;48549;Nee;2246;4975;Stuwstraat;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82964.637;453202.797;4.3367373439672425;52.062432397438016;1112012;{3651B369-C3B4-C93B-E053-530A0B0A5339}
5380-0537M;1994-09-12;Verkooppunt;Ja;1624;2352;Frederikstraat;Willemspark;Willemspark;Centrum;81190.754;456120.506;4.310242699612505;52.08841965842221;1112013;{3651B369-C3B5-C93B-E053-530A0B0A5339}
20680-0005M;2006-10-27;Verkooppunt;Ja;2227;3758;Zuiderparklaan;Oostbroek-noord;Rustenburg en Oostbroek;Escamp;78850.453;453894.278;4.276597941929464;52.06809631928781;1112014;{3651B369-C3B6-C93B-E053-530A0B0A5339}
8960-0006M;1997-08-27;Verkooppunt;Ja;1959;2915;Kempstraat;Transvaalkwartier-zuid;Transvaalkwartier;Centrum;80140.234;453662.949;4.295456220129292;52.06619323268217;1112015;{3651B369-C3B7-C93B-E053-530A0B0A5339}
1010-0009M;2013-09-26;Verkooppunt;Ja;2253;4763;Azaleastraat;Bloemenbuurt-oost;Bomen- en Bloemenbuurt;Segbroek;77937.682;454797.47;4.263084118640396;52.076086755464395;1112016;{3651B369-C3B8-C93B-E053-530A0B0A5339}
15070-0047M;2006-11-15;40459;Nee;2227;3820;De la Reyweg;Transvaalkwartier-midden;Transvaalkwartier;Centrum;79578.824;453703.384;4.287261180606038;52.06648046037879;1112521;{3651B369-C5B1-C93B-E053-530A0B0A5339}
PM-3795;2006-11-15;40019;Nee;2227;3795;Nunspeetlaan;Oostbroek-zuid;Rustenburg en Oostbroek;Escamp;79546.516;453465.297;4.28684269911019;52.06433644099612;1112522;{3651B369-C5B2-C93B-E053-530A0B0A5339}
6950-0018M;2003-05-08;43067;Nee;2199;3618;Hengelolaan;Morgenstond-oost;Morgenstond;Escamp;78801.204;451978.703;4.2763071742242165;52.05087485689498;1112523;{3651B369-C5B3-C93B-E053-530A0B0A5339}
17370-0716M;1992-10-20;45330;Nee;1555;389;Strandweg;Vissershaven;Scheveningen;Scheveningen;77981.697;457613.276;4.2630901154844345;52.1013974641445;1112524;{3651B369-C5B4-C93B-E053-530A0B0A5339}
13840-0009M;2009-09-10;40682;Nee;2236;4229;Paul Krugerlaan;Transvaalkwartier-noord;Transvaalkwartier;Centrum;79575.304;454067.256;4.287129460979734;52.06974999359088;1112525;{3651B369-C5B5-C93B-E053-530A0B0A5339}
20910-0509M;1996-09-16;43161;Nee;2100;2643;Zwolsestraat;Belgisch Park;Belgisch Park;Scheveningen;79564.4;458989.05;4.285881555525629;52.11397907119716;1112526;{3651B369-C5B6-C93B-E053-530A0B0A5339}
5420-0019M;2009-09-02;45297;Nee;2259;4207;Fruitweg;Groente- en Fruitmarkt;Groente- en Fruitmarkt;Centrum;81000.256;453032.103;4.308133262313658;52.060639516878915;1112527;{3651B369-C5B7-C93B-E053-530A0B0A5339}
12410-0020M;1997-10-30;43089;Nee;1584;3094;Nassauplein;Archipelbuurt;Archipelbuurt;Centrum;80941.798;456204.573;4.306592509769157;52.08914189807353;1112528;{3651B369-C5B8-C93B-E053-530A0B0A5339}
PM-2222;1993-10-18;Verkooppunt;Ja;1729;2222;Kanonstraat;Voorhout;Centrum;Centrum;81590.609;455591.053;4.316190015336888;52.08371475968805;1112529;{3651B369-C5B9-C93B-E053-530A0B0A5339}
440-0501M;1993-06-14;41022;Nee;1669;1993;Amalia van Solmsstraat;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;82935.431;455471.987;4.335832387856195;52.08282140444803;1112531;{3651B369-C5BB-C93B-E053-530A0B0A5339}
17890-0028M;2008-10-01;45270;Nee;2230;4502;Thorbeckelaan;Eykenduinen;Vruchtenbuurt;Segbroek;77334.024;453490.275;4.254577534623428;52.06425515374563;1112532;{3651B369-C5BC-C93B-E053-530A0B0A5339}
16800-0002M;1996-04-16;48128;Nee;1877;2516;Spaarneplein;Rivierenbuurt-zuid;Stationsbuurt;Centrum;82283.701;454453.076;4.32654280575551;52.073579457836836;1112533;{3651B369-C5BD-C93B-E053-530A0B0A5339}
3210-0039M;2009-07-01;40511;Nee;2240;4098;Conradkade;Koningsplein e.o.;Regentessekwartier;Segbroek;79411.505;455255.244;4.2844777296903525;52.08040375067935;1113016;{3651B369-C7A0-C93B-E053-530A0B0A5339}
1190-0008M;1992-11-05;Verkooppunt;Ja;1580;739;Bankastraat;Archipelbuurt;Archipelbuurt;Centrum;80792.491;456463.72;4.304357891897592;52.091450786000124;1113017;{3651B369-C7A1-C93B-E053-530A0B0A5339}
19610-0008M;1992-10-09;48088;Nee;1521;263;Westeinde;Kortenbos;Centrum;Centrum;80743.464;454798.114;4.304005196896099;52.07647586239155;1113018;{3651B369-C7A2-C93B-E053-530A0B0A5339}
6560-0009M;2000-01-21;40171;Nee;2100;3418;Harstenhoekweg;Belgisch Park;Belgisch Park;Scheveningen;79983.798;458870.28;4.292029641959563;52.11296875715266;1113019;{3651B369-C7A3-C93B-E053-530A0B0A5339}
10580-0515M;2003-09-29;48203;Nee;2207;3633;Leyweg;Morgenstond-oost;Morgenstond;Escamp;78590.219;451935.813;4.273241387567171;52.05046036870364;1113020;{3651B369-C7A4-C93B-E053-530A0B0A5339}
1070-0095M;1993-02-24;40151;Nee;2100;1959;Badhuisweg;Belgisch Park;Belgisch Park;Scheveningen;79608.232;458611.823;4.286604864717675;52.110595041219405;1113021;{3651B369-C7A5-C93B-E053-530A0B0A5339}
19500-0034M;1992-10-21;48215;Nee;2250;420;Weimarstraat;Koningsplein e.o.;Regentessekwartier;Segbroek;79220.388;454783.883;4.281794794229244;52.076141657158956;1113022;{3651B369-C7A6-C93B-E053-530A0B0A5339}
20680-0069M;2006-11-15;Verkooppunt;Ja;2227;3810;Zuiderparklaan;Oostbroek-zuid;Rustenburg en Oostbroek;Escamp;79194.903;453273.695;4.281758468587318;52.06256656971921;1113023;{3651B369-C7A7-C93B-E053-530A0B0A5339}
13200-0034M;1999-01-13;42032;Nee;1793;3187;Oostduinlaan;Waalsdorp;Benoordenhout;Haagse Hout;81368.697;456853.651;4.312680332549449;52.09503193644975;1113024;{3651B369-C7A8-C93B-E053-530A0B0A5339}
15910-0005M;1996-04-16;45377;Nee;1875;2513;Scheldestraat;Rivierenbuurt-noord;Stationsbuurt;Centrum;82098.248;454556.129;4.323816167718553;52.07448119392208;1113309;{3651B369-C8C5-C93B-E053-530A0B0A5339}
2020-0016M;2001-10-09;43172;Nee;2247;3548;Boerhaavestraat;Laakhaven-oost;Laakkwartier en Spoorwijk;Laak;82370.47;454044.268;4.327895225673208;52.06991696606536;1113310;{3651B369-C8C6-C93B-E053-530A0B0A5339}
7200-0021M;1997-08-27;45184;Nee;2256;2885;Hobbemastraat;Schildersbuurt-west;Schildersbuurt;Centrum;80559.726;453892.592;4.301522921933727;52.068313505116244;1113311;{3651B369-C8C7-C93B-E053-530A0B0A5339}
1700-0011M;1993-09-27;48093;Nee;1509;64;Bierkade;Zuidwal;Centrum;Centrum;81702.78;454563.144;4.318047094307944;52.07449203917833;1113312;{3651B369-C8C8-C93B-E053-530A0B0A5339}
19410-0012M;2010-05-01;45008;Nee;2239;4296;Wateringsestraat;Schildersbuurt-west;Schildersbuurt;Centrum;80204.864;454130.665;4.2962961394021235;52.07040520143125;1113313;{3651B369-C8C9-C93B-E053-530A0B0A5339}
7120-0506M;1992-10-20;48048;Nee;1534;343;Heulstraat;Voorhout;Centrum;Centrum;81069.1;455312.64;4.308643033363719;52.08114334496192;1113314;{3651B369-C8CA-C93B-E053-530A0B0A5339}
160-0004M;2010-07-01;48364;Nee;2240;4315;Acaciastraat;Bomenbuurt;Bomen- en Bloemenbuurt;Segbroek;78642.585;455011.319;4.273316919446336;52.07810618353667;1113315;{3651B369-C8CB-C93B-E053-530A0B0A5339}
3600-0013M;2012-05-01;45288;Nee;2263;4512;Danckertsstraat;Stadhoudersplantsoen;Duinoord;Scheveningen;79054.38;455700.856;4.279169522784544;52.08435945431776;1113316;{3651B369-C8CC-C93B-E053-530A0B0A5339}
17475-0010M;2010-10-11;45110;Nee;2241;4412;Suze Robertsonstraat;Schildersbuurt-oost;Schildersbuurt;Centrum;81307.892;453447.983;4.312528730944974;52.064417941499336;1113317;{3651B369-C8CD-C93B-E053-530A0B0A5339}
2150-0001M;2008-10-01;48062;Nee;2230;3894;Bosbesstraat;Eykenduinen;Vruchtenbuurt;Segbroek;77863.046;453459.055;4.262298043327845;52.064048502678496;1113318;{3651B369-C8CE-C93B-E053-530A0B0A5339}
16390-0003M;2012-10-01;Verkooppunt;Ja;2252;3875;Seringenstraat;Heesterbuurt;Valkenboskwartier;Segbroek;78657.679;453979.436;4.2737678871380105;52.068835072557555;1113319;{3651B369-C8CF-C93B-E053-530A0B0A5339}
15330-0506M;2013-06-01;48237;Nee;2233;4676;Roerstraat;Oud Scheveningen;Scheveningen;Scheveningen;78890.237;457801.935;4.276306090335504;52.10321857220949;1113320;{3651B369-C8D0-C93B-E053-530A0B0A5339}
10520-0031M;1996-04-16;48121;Nee;1614;2495;Lekstraat;Rivierenbuurt-noord;Stationsbuurt;Centrum;82537.755;454702.326;4.3301949812693765;52.07585271605456;1113321;{3651B369-C8D1-C93B-E053-530A0B0A5339}
5660-0004M;2014-01-02;48454;Nee;2246;4880;De Genestetlaan;Laakkwartier-oost;Laakkwartier en Spoorwijk;Laak;81801.874;453001.236;4.319827182709084;52.060468605661335;1113322;{3651B369-C8D2-C93B-E053-530A0B0A5339}
10040-0107M;1992-11-06;40219;Nee;2154;1016;Laan van Meerdervoort;Koningsplein e.o.;Regentessekwartier;Segbroek;79049.261;455160.446;4.279215166051165;52.079502264999135;1113323;{3651B369-C8D3-C93B-E053-530A0B0A5339}
1050-0012M;2009-02-01;Verkooppunt;Ja;2233;3945;Badhuiskade;Scheveningen Badplaats;Scheveningen;Scheveningen;79070.421;458209.644;4.278844728690697;52.106907257942424;1113324;{3651B369-C8D4-C93B-E053-530A0B0A5339}
7440-0007M;2009-07-01;Verkooppunt;Ja;2263;4122;Hollanderstraat;Sweelinckplein e.o.;Duinoord;Scheveningen;79256.379;455674.418;4.2821219997440325;52.084149535276595;1113325;{3651B369-C8D5-C93B-E053-530A0B0A5339}
8800-0010M;2009-02-01;45317;Nee;2234;4224;Kanaalweg;Van Stolkprk./Schev.Bosjes;Van Stolkpark en Scheveningse Bosjes;Scheveningen;79332.126;457581.655;4.2828036586558715;52.101299593027974;1113326;{3651B369-C8D6-C93B-E053-530A0B0A5339}
7480-0003M;2000-01-21;45005;Nee;2100;3420;Gevers Deynootstraat;Belgisch Park;Belgisch Park;Scheveningen;79635.758;458897.261;4.286943473472141;52.113163922045835;1113327;{3651B369-C8D7-C93B-E053-530A0B0A5339}
17840-0018M;1993-07-23;48171;Nee;1591;2158;Theresiastraat;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;82759.394;455669.045;4.3332228152825385;52.084569385768695;1113328;{3651B369-C8D8-C93B-E053-530A0B0A5339}
PM-2486;1996-04-16;Verkooppunt;Ja;1862;2486;Eemstraat;Rivierenbuurt-zuid;Stationsbuurt;Centrum;82490.174;454468.764;4.329550654609583;52.07374751272509;1113329;{3651B369-C8D9-C93B-E053-530A0B0A5339}
1140-0006M;1993-09-28;48069;Nee;1757;2254;Bakkersstraat;Kortenbos;Centrum;Centrum;80515.529;454971.472;4.300642983288914;52.078003174474574;1113931;{3651B369-CB33-C93B-E053-530A0B0A5339}
PM-2862;1997-08-27;Verkooppunt;Ja;2256;2862;Delftselaan;Schildersbuurt-west;Schildersbuurt;Centrum;80182.019;453979.313;4.295996169835457;52.06904195654081;1113932;{3651B369-CB34-C93B-E053-530A0B0A5339}
PM-3112;1997-10-30;Verkooppunt;Ja;2020;3112;Lombokstraat;Archipelbuurt;Archipelbuurt;Centrum;80778.837;456730.591;4.3041005907577565;52.09384724955278;1113933;{3651B369-CB35-C93B-E053-530A0B0A5339}
PM-2528;1996-04-16;Verkooppunt;Ja;1883;2528;Willem Silviusstraat;Rivierenbuurt-noord;Stationsbuurt;Centrum;82210.892;454805.62;4.325405771954741;52.076738133658075;1113934;{3651B369-CB36-C93B-E053-530A0B0A5339}
19370-0018M;2003-05-08;40445;Nee;2202;3623;Wapserveenstraat;Morgenstond-west;Morgenstond;Escamp;78707.882;451581.658;4.275035529643323;52.047293890782036;1113935;{3651B369-CB37-C93B-E053-530A0B0A5339}
5550-0006M;2009-07-01;Verkooppunt;Ja;2240;4114;Gaslaan;Rond de Energiecentrale;Regentessekwartier;Segbroek;79635.973;454372.62;4.287946743639057;52.07250246873049;1113936;{3651B369-CB38-C93B-E053-530A0B0A5339}
4420-0013M;2015-02-02;48322;Nee;2248;5258;Duivelandsestraat;Duindorp;Duindorp;Scheveningen;77329.204;456027.937;4.2539296694538296;52.087059477894506;1113937;{3651B369-CB39-C93B-E053-530A0B0A5339}
17870-0013M;2010-07-01;45047;Nee;2240;4356;Thomsonlaan;Bomenbuurt;Bomen- en Bloemenbuurt;Segbroek;78623.284;455119.03;4.273011300512727;52.079071484132065;1113938;{3651B369-CB3A-C93B-E053-530A0B0A5339}
13840-0020M;1992-11-06;40084;Nee;1958;1568;Paul Krugerlaan;Transvaalkwartier-midden;Transvaalkwartier;Centrum;79876.241;453925.387;4.2915490970680805;52.06851595287297;1113939;{3651B369-CB3B-C93B-E053-530A0B0A5339}
13840-0024M;2000-09-12;43165;Nee;1958;3479;Paul Krugerlaan;Transvaalkwartier-midden;Transvaalkwartier;Centrum;79967.626;453909.932;4.292885080036155;52.06838944913213;1113940;{3651B369-CB3C-C93B-E053-530A0B0A5339}
2910-0505M;2009-07-01;Verkooppunt;Ja;2240;4090;Cartesiusstraat;Rond de Energiecentrale;Regentessekwartier;Segbroek;79408.293;454538.387;4.284589685142546;52.07396113953436;1113941;{3651B369-CB3D-C93B-E053-530A0B0A5339}
17290-0014M;2014-02-01;48595;Nee;2247;5022;Stieltjesstraat;Laakhaven-west;Laakkwartier en Spoorwijk;Laak;81445.991;452880.406;4.3146645824005025;52.05933560111661;1113942;{3651B369-CB3E-C93B-E053-530A0B0A5339}
2070-0005M;1997-10-30;43063;Nee;2006;3074;Bonistraat;Archipelbuurt;Archipelbuurt;Centrum;80455.302;456412.67;4.299449593911703;52.09094671012825;1113943;{3651B369-CB3F-C93B-E053-530A0B0A5339}
3260-0516M;2009-02-01;40427;Nee;2232;3993;Copernicuslaan;Valkenboskwartier;Valkenboskwartier;Segbroek;78514.903;454621.11;4.271542119086998;52.07458188748728;1113944;{3651B369-CB40-C93B-E053-530A0B0A5339}
15710-0003M;2010-10-11;Verkooppunt;Ja;2241;4420;Rijswijksestraat;Schildersbuurt-oost;Schildersbuurt;Centrum;81401.488;453827.169;4.313811701211018;52.06783804412895;1113945;{3651B369-CB41-C93B-E053-530A0B0A5339}
12525-0025M;2010-11-01;Verkooppunt;Ja;2215;4456;Nicolaas Penninghof;Schildersbuurt-noord;Schildersbuurt;Centrum;81124.099;454110.417;4.309705528676344;52.070346602784504;1113946;{3651B369-CB42-C93B-E053-530A0B0A5339}
10040-0201M;2012-10-15;40067;Nee;2253;4634;Laan van Meerdervoort;Heesterbuurt;Valkenboskwartier;Segbroek;78047.121;454602.613;4.264724167512684;52.074350862386225;1113947;{3651B369-CB43-C93B-E053-530A0B0A5339}
18140-0024M;2012-07-01;48361;Nee;2251;4571;Troelstrakade;Moerwijk-noord;Moerwijk;Escamp;80163.326;452776.561;4.295987183533042;52.05823061379672;1113948;{3651B369-CB44-C93B-E053-530A0B0A5339}
11260-0012M;2013-10-01;Verkooppunt;Ja;2253;4788;Magnoliastraat;Bloemenbuurt-oost;Bomen- en Bloemenbuurt;Segbroek;77844.925;454640.954;4.261766695329179;52.074667287948415;1113949;{3651B369-CB45-C93B-E053-530A0B0A5339}
15670-0031M;1992-11-06;48106;Nee;1589;2155;Rijnstraat;Rivierenbuurt-noord;Stationsbuurt;Centrum;82155.157;455140.184;4.324521455305391;52.07973746044268;1113950;{3651B369-CB46-C93B-E053-530A0B0A5339}
20820-0004M;2013-06-01;48232;Nee;2233;4687;Zwaardstraat;Oud Scheveningen;Scheveningen;Scheveningen;78873.889;457690.763;4.276092352762695;52.10221726144832;1113951;{3651B369-CB47-C93B-E053-530A0B0A5339}
PM-3914;2012-10-01;40122;Nee;2252;3914;Valkenboskade;Valkenboskwartier;Valkenboskwartier;Segbroek;78704.652;454052.019;4.2744366317017155;52.069493824496774;1113952;{3651B369-CB48-C93B-E053-530A0B0A5339}
6560-0025M;2000-01-21;48667;Nee;2100;3417;Harstenhoekweg;Belgisch Park;Belgisch Park;Scheveningen;79888.39;458847.24;4.290642089917072;52.11274875905478;1113953;{3651B369-CB49-C93B-E053-530A0B0A5339}
18090-0025M;2014-02-01;48556;Nee;2246;4983;Trekweg;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82984.896;453424.611;4.336985946018636;52.064428437341476;1113954;{3651B369-CB4A-C93B-E053-530A0B0A5339}
10820T2-0707M;2009-09-02;40677;Nee;2236;4213;Loosduinsekade;Rond de Energiecentrale;Regentessekwartier;Segbroek;79569.31;454230.3;4.287006023732999;52.07121440605213;1113956;{3651B369-CB4C-C93B-E053-530A0B0A5339}
8590-0011M;2010-10-11;45084;Nee;2256;4394;Joris van der Haagenstraat;Schildersbuurt-west;Schildersbuurt;Centrum;80907.038;453236.652;4.306729801728134;52.0624652931736;1113957;{3651B369-CB4D-C93B-E053-530A0B0A5339}
PM-2000;1993-06-14;Verkooppunt;Ja;1673;2000;Johan van Hoornstraat;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;83242.648;455403.143;4.34032822991017;52.08224261528205;1113958;{3651B369-CB4E-C93B-E053-530A0B0A5339}
8510-0012M;1999-09-08;44068;Nee;2063;3269;Johannes Bildersstraat;Van Hoytemastraat e.o.;Benoordenhout;Haagse Hout;82032.106;456559.093;4.32242308830971;52.09247266892935;1113959;{3651B369-CB4F-C93B-E053-530A0B0A5339}
8330-0018M;2014-02-01;48528;Nee;2246;4954;Jan van der Heijdenstraat;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82468.001;453003.617;4.32953855948921;52.060577606591956;1113960;{3651B369-CB50-C93B-E053-530A0B0A5339}
10970-0018M;2012-05-01;45277;Nee;2263;4514;Lübeckstraat;Stadhoudersplantsoen;Duinoord;Scheveningen;78865.191;455733.154;4.276402573704343;52.08462372276196;1113961;{3651B369-CB51-C93B-E053-530A0B0A5339}
6200-0010M;2010-11-01;45099;Nee;1959;4450;Groenteweg;Groente- en Fruitmarkt;Groente- en Fruitmarkt;Centrum;80655.648;453166.65;4.303079730066127;52.061802525384394;1113962;{3651B369-CB52-C93B-E053-530A0B0A5339}
PM-2357;1994-09-12;Verkooppunt;Ja;1810;2357;Prinses Mariestraat;Willemspark;Willemspark;Centrum;81186.177;455903.807;4.310222828294538;52.086471630842816;1113963;{3651B369-CB53-C93B-E053-530A0B0A5339}
18470-0013M;1996-05-20;45170;Nee;1917;2602;Veenkade;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80537.15;455105.885;4.300928996645876;52.079214015391926;1113964;{3651B369-CB54-C93B-E053-530A0B0A5339}
14520-0022M;1992-10-20;45367;Nee;1553;381;Prinsestraat;Kortenbos;Centrum;Centrum;80773.809;455158.118;4.304369456443331;52.07971519217102;1113965;{3651B369-CB55-C93B-E053-530A0B0A5339}
4720-0036M;1992-11-06;48141;Nee;1630;1726;Elandstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80028.979;455098.5;4.293518638575385;52.07907908251783;1113966;{3651B369-CB56-C93B-E053-530A0B0A5339}
6230-0028M;2012-05-01;45295;Nee;2263;4531;Groot Hertoginnelaan;Sweelinckplein e.o.;Duinoord;Scheveningen;79211.457;455737.532;4.281452691932521;52.08471057299818;1113967;{3651B369-CB57-C93B-E053-530A0B0A5339}
20910-0043M;1996-05-02;40242;Nee;2266;2556;Zwolsestraat;Belgisch Park;Belgisch Park;Scheveningen;80159.548;458831.939;4.2946034226651815;52.112648003300826;1113968;{3651B369-CB58-C93B-E053-530A0B0A5339}
PM-2265;1993-11-15;Verkooppunt;Ja;1767;2265;Z.H.B.-hoven;Kortenbos;Centrum;Centrum;80300.035;454854.141;4.2975256414112275;52.076919726875325;1113969;{3651B369-CB59-C93B-E053-530A0B0A5339}
19930-0011M;2002-07-11;40102;Nee;1940;3601;Willem van Outhoornstraat;Bezuidenhout-oost;Bezuidenhout;Haagse Hout;83344.33;455897.094;4.341707676370112;52.08669483084861;1113970;{3651B369-CB5A-C93B-E053-530A0B0A5339}
6830-0006M;1993-07-20;40059;Nee;1695;2136;Helenastraat;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;82818.744;455857.566;4.33404868795223;52.08627132650326;1113971;{3651B369-CB5B-C93B-E053-530A0B0A5339}
8660-0029M;1993-06-14;44038;Nee;1665;1982;Juliana van Stolberglaan;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;82816.76;455419.83;4.33411237811926;52.08233722196845;1113972;{3651B369-CB5C-C93B-E053-530A0B0A5339}
6000-0037M;2013-10-01;Verkooppunt;Ja;2253;4772;Goudsbloemlaan;Bloemenbuurt-oost;Bomen- en Bloemenbuurt;Segbroek;77589.652;454898.797;4.2579853095066875;52.07694880557366;1113973;{3651B369-CB5D-C93B-E053-530A0B0A5339}
PM-3387;1999-10-27;Verkooppunt;Ja;2094;3387;Van Meerkerkestraat;Arendsdorp;Benoordenhout;Haagse Hout;82147.073;456822.612;4.324044151863674;52.094855994608906;1113029;{3651B369-C7AD-C93B-E053-530A0B0A5339}
510-0003M;1996-05-02;Verkooppunt;Ja;2266;2534;Amersfoortsestraat;Belgisch Park;Belgisch Park;Scheveningen;80147.831;458797.814;4.294439894674218;52.112339748166825;1113030;{3651B369-C7AE-C93B-E053-530A0B0A5339}
14100-0011M;1992-10-20;43021;Nee;1550;370;Piet Heinstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80278.681;455329.862;4.297110013069354;52.08119201731323;1113031;{3651B369-C7AF-C93B-E053-530A0B0A5339}
18970-0015M;2012-10-01;40487;Nee;2252;4626;Vlierboomstraat;Heesterbuurt;Valkenboskwartier;Segbroek;77956.595;454272.081;4.263478558377072;52.07136790287685;1113032;{3651B369-C7B0-C93B-E053-530A0B0A5339}
14760-0018M;2005-05-03;40467;Nee;2182;3684;Raamweg;Waalsdorp;Benoordenhout;Haagse Hout;81132.31;456759.731;4.309251601318999;52.09415640667319;1113033;{3651B369-C7B1-C93B-E053-530A0B0A5339}
7880-0036M;2010-07-01;48376;Nee;2240;4338;Ieplaan;Bomenbuurt;Bomen- en Bloemenbuurt;Segbroek;78570.087;455517.539;4.272146119608984;52.082645407653416;1113034;{3651B369-C7B2-C93B-E053-530A0B0A5339}
19500-0074M;1993-10-15;48227;Nee;2255;2215;Weimarstraat;Valkenboskwartier;Valkenboskwartier;Segbroek;78832.627;454427.947;4.2762189216325215;52.07288978139079;1113035;{3651B369-C7B3-C93B-E053-530A0B0A5339}
18150-0015M;1996-05-20;48023;Nee;1916;2599;Trompstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80383.223;455707.111;4.2985523719230985;52.08459634484932;1113036;{3651B369-C7B4-C93B-E053-530A0B0A5339}
8370-0024M;1993-07-20;40061;Nee;1697;2138;Jan van Riebeekstraat;Bezuidenhout-west;Bezuidenhout;Haagse Hout;82445.425;455104.754;4.328762811410174;52.079457166488474;1113037;{3651B369-C7B5-C93B-E053-530A0B0A5339}
13640-0051M;2010-10-11;45089;Nee;2256;4378;Parallelweg;Schildersbuurt-oost;Schildersbuurt;Centrum;81171.234;453245.597;4.310579899923764;52.06258094924876;1113038;{3651B369-C7B6-C93B-E053-530A0B0A5339}
12670-0015M;1993-09-27;45357;Nee;2225;2197;Nieuwe Molstraat;Zuidwal;Centrum;Centrum;81190.455;454404.919;4.310609498562803;52.07300206853644;1113039;{3651B369-C7B7-C93B-E053-530A0B0A5339}
15080-0019M;2013-07-01;Verkooppunt;Ja;2244;4718;Rhenenstraat;Leyenburg;Leyenburg;Escamp;78747.864;452786.84;4.275349294379865;52.058130006387145;1113040;{3651B369-C7B8-C93B-E053-530A0B0A5339}
18620-0024M;2010-10-11;44084;Nee;2256;4391;Vermeerstraat;Schildersbuurt-oost;Schildersbuurt;Centrum;81031.24;453307.619;4.308525319215154;52.06311965357155;1113041;{3651B369-C7B9-C93B-E053-530A0B0A5339}
14447-0007M;1993-06-14;40053;Nee;1685;2029;Prins Clauslaan;Bezuidenhout-west;Bezuidenhout;Haagse Hout;82376.19;455554.348;4.327657253633886;52.08348849725352;1113042;{3651B369-C7BA-C93B-E053-530A0B0A5339}
PM-3405;2000-01-21;40152;Nee;2100;3405;Bosschestraat;Belgisch Park;Belgisch Park;Scheveningen;79607.074;458706.974;4.286566902688109;52.11144997189498;1113043;{3651B369-C7BB-C93B-E053-530A0B0A5339}
9440-0005M;2001-06-05;40620;Nee;2132;3509;Koningstraat;Huygenspark;Stationsbuurt;Centrum;81316.194;454155.879;4.312496994585604;52.0707807464356;1113044;{3651B369-C7BC-C93B-E053-530A0B0A5339}
PM-3428;2000-03-03;Verkooppunt;Ja;2106;3428;Van Geenstraat;Rond de Energiecentrale;Regentessekwartier;Segbroek;79984.184;454501.286;4.292996566301205;52.07370602520241;1113045;{3651B369-C7BD-C93B-E053-530A0B0A5339}
11560-0009M;1992-11-05;48113;Nee;1568;463;Mauritskade;Voorhout;Centrum;Centrum;81044.4;455752.241;4.308187445986779;52.085090626684305;1113046;{3651B369-C7BE-C93B-E053-530A0B0A5339}
5100-0001M;2010-10-11;44059;Nee;2256;4384;Fabritiusstraat;Schildersbuurt-west;Schildersbuurt;Centrum;80789.837;453377.538;4.304990371428274;52.06371571570963;1113047;{3651B369-C7BF-C93B-E053-530A0B0A5339}
3890-0007M;1992-11-06;48605;Nee;1616;5067;Dierenselaan;Oostbroek-zuid;Rustenburg en Oostbroek;Escamp;79340.884;453701.981;4.283791990257297;52.066435405699195;1113048;{3651B369-C7C0-C93B-E053-530A0B0A5339}
15490-0012M;2013-10-01;Verkooppunt;Ja;2253;4796;Rozenstraat;Bloemenbuurt-oost;Bomen- en Bloemenbuurt;Segbroek;77584.255;454586.733;4.257977389721023;52.07414364809354;1113049;{3651B369-C7C1-C93B-E053-530A0B0A5339}
PM-2238;1993-10-20;Verkooppunt;Ja;1744;2238;Herderstraat;Zuidwal;Centrum;Centrum;81156.441;454549.347;4.310082201130859;52.07429547419173;1113050;{3651B369-C7C2-C93B-E053-530A0B0A5339}
16700-0004M;1997-10-30;43116;Nee;2015;3101;Soendastraat;Archipelbuurt;Archipelbuurt;Centrum;80720.123;456476.51;4.303299283248682;52.09155602010371;1113051;{3651B369-C7C3-C93B-E053-530A0B0A5339}
12880-0029M;2014-02-01;48544;Nee;2246;4970;Noordpolderkade;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82683.511;453413.009;4.332593928446279;52.06428491260382;1113052;{3651B369-C7C4-C93B-E053-530A0B0A5339}
PM-2246;1993-09-28;Verkooppunt;Ja;1749;2246;Assendelftstraat;Kortenbos;Centrum;Centrum;80820.91;454665.1;4.305163641638235;52.075290878639954;1113053;{3651B369-C7C5-C93B-E053-530A0B0A5339}
