Verkiezing;Gemeente;Stembureau_naam/totaal;Stembureau_nummer;Partij;Aantal_stemmen;Stembureau_woonplaats;Stembureau_wijknaam;Stembureau_buurtnaam;Stembureau_straatnaam;Stembureau_huisnummer;Stembureau_huisnummer_toevoeging;Stembureau_postcode;Stembureau_latitude;Stembureau_longitude;Stembureau_x;Stembureau_y;Stembureau_BAG_referentienummer;CBS_gemeentecode;CBS_wijkcode;CBS_buurtcode
TK2021;Stichtse Vecht;Het Trefpunt;9;SP (Socialistische Partij);11;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;Splinter;2;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;Staatkundig Gereformeerde Partij (SGP);4;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;Trots op Nederland (TROTS);1;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;U-Buntu Connected Front;0;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;VVD;183;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;Volt;25;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Het Trefpunt;9;Vrij en Sociaal Nederland;0;Maarssen;Maarssen;Componistenbuurt;Kerkweg;21;;3603 CL;5.042615;52.137657;131409.17;461107.21;333100000016021;G1904;WK190401;BK19040108
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;50PLUS;8;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;BBB;0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;BIJ1;10;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;CDA;64;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;CODE ORANJE;2;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;ChristenUnie;20;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;D66;118;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;DE FEESTPARTIJ (DFP);0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;DENK;29;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Forum voor Democratie;78;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;GROENLINKS;62;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;JA21;20;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;JEZUS LEEFT;0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;JONG;4;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;LP (Libertaire Partij);0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Lijst Henk Krol;2;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;NIDA;11;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;NLBeter;2;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;OPRECHT;0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;PVV (Partij voor de Vrijheid);160;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Partij van de Arbeid (P.v.d.A.);34;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Partij voor de Dieren;19;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Piratenpartij;3;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;SP (Socialistische Partij);70;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Splinter;3;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Staatkundig Gereformeerde Partij (SGP);0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Trots op Nederland (TROTS);2;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;U-Buntu Connected Front;2;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;VVD;161;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Volt;17;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;Sportzaal Bloemstede;10;Vrij en Sociaal Nederland;0;Maarssen;Maarssenbroek;Bloemstede;Bloemstede;223;;3608 TA;5.03372;52.126709;130794.26;459892.08;333100000014424;G1904;WK190412;BK19041209
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;50PLUS;7;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;BBB;2;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;BIJ1;5;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;CDA;45;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;CODE ORANJE;7;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;ChristenUnie;28;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;D66;138;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;DE FEESTPARTIJ (DFP);0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;DENK;4;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Forum voor Democratie;53;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;GROENLINKS;44;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;JA21;36;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;JEZUS LEEFT;0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;JONG;3;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;LP (Libertaire Partij);1;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Lijst Henk Krol;2;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;NIDA;3;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;NLBeter;0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;OPRECHT;0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;PVV (Partij voor de Vrijheid);92;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Partij van de Arbeid (P.v.d.A.);34;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Partij voor de Dieren;25;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Piratenpartij;0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;SP (Socialistische Partij);38;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Splinter;5;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Staatkundig Gereformeerde Partij (SGP);3;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Trots op Nederland (TROTS);0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;U-Buntu Connected Front;0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;VVD;253;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Volt;15;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;De Shelter Scouting, naast ambulancepost;11;Vrij en Sociaal Nederland;0;Maarssen;Maarssenbroek;Boomstede;Floraweg;16;;3608 BW;5.034363;52.121621;130835.6;459325.7;333100000017447;G1904;WK190412;BK19041204
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;50PLUS;12;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;BBB;0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;BIJ1;1;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;CDA;35;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;CODE ORANJE;7;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;ChristenUnie;26;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;D66;139;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;DE FEESTPARTIJ (DFP);0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;DENK;12;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Forum voor Democratie;46;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;GROENLINKS;39;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;JA21;24;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;JEZUS LEEFT;0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;JONG;2;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;LP (Libertaire Partij);1;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Lijst Henk Krol;0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;NIDA;1;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;NLBeter;3;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;OPRECHT;0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;PVV (Partij voor de Vrijheid);115;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Partij van de Arbeid (P.v.d.A.);35;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Partij voor de Dieren;38;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Piratenpartij;3;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;SP (Socialistische Partij);32;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Splinter;5;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Staatkundig Gereformeerde Partij (SGP);6;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Trots op Nederland (TROTS);2;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;U-Buntu Connected Front;0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;VVD;273;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Volt;6;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Sportzaal Fazantenkamp;12;Vrij en Sociaal Nederland;0;Maarssen;Maarssenbroek;Fazantenkamp;Fazantenkamp;163;;3607 CH;5.01746;52.131639;129683.64;460446.14;333100000018077;G1904;WK190412;BK19041203
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;50PLUS;29;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;BBB;11;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;BIJ1;6;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;CDA;164;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;CODE ORANJE;10;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;ChristenUnie;51;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;D66;262;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;DE FEESTPARTIJ (DFP);0;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;DENK;70;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;Forum voor Democratie;131;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
TK2021;Stichtse Vecht;Kerkcentrum De Ark;13;GROENLINKS;97;Maarssen;Maarssenbroek;Duivenkamp;Duivenkamp;844;;3607 WG;5.02648;52.130903;130300.81;460361.09;333100000018656;G1904;WK190412;BK19041208
