OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
967,53cd1912-421a-41c4-8d8e-1ba54b2dbf81,Links,40.06629554,122726.69,399599.716,10.084,122766.224,399593.41499999,9.96599999,3A,"-3,900","36,167",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58438548,51.58433111,Nee,Ja,4.92154626,4.92211724,36.167,-3.9
968,ee8072ea-58a4-44a5-9fb4-c05916bfe94e,Rechts,38.59146241,140141.246,473814.30099999,3.563,140129.663,473851.07299999,3.486,940,"-4,501","34,091",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25217002,52.25250021,Ja,Onbekend,5.16960565,5.16943441,34.091,-4.501
969,ee8072ea-58a4-44a5-9fb4-c05916bfe94e,Links,36.17045701,140141.246,473814.30099999,3.563,140128.089,473847.993,3.65799999,940,"-4,501","31,670",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25217002,52.25247248,Ja,Ja,5.16960565,5.16941149,31.67,-4.501
970,d3a5e268-7504-4b56-ba6d-6c7e00f280e0,Links,65.04457563,81132.051,453010.88199999,3.753,81152.81299999,453072.52399999,3.75599999,349B,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06046676,52.0610235,Ja,Ja,4.31005938,4.31034875,61.145,-3.9
971,d3a5e268-7504-4b56-ba6d-6c7e00f280e0,Rechts,65.05589788,81132.051,453010.88199999,3.753,81155.44599999,453071.57,3.75599999,349B,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06046676,52.06101527,Ja,Ja,4.31005938,4.31038735,61.156,-3.9
972,b2bba3df-7002-41f1-a916-069f8062bf3b,Links,40.54149261,172461.03899999,560425.64399999,1.072,172431.953,560397.462,1.072,1255,"-3,900","36,642",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.03046209,53.03020979,Nee,Ja,5.6474788,5.64704374,36.642,-3.9
973,b2bba3df-7002-41f1-a916-069f8062bf3b,Rechts,40.36943084,172461.03899999,560425.64399999,1.072,172430.064,560399.755,1.072,1255,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.03046209,53.03023045,Ja,Ja,5.6474788,5.64701571,36.47,-3.9
974,d085e80e-26be-4e5e-a3fd-d01556a53691,Rechts,38.45809596,75644.00699999,434003.66999999,5.291,75639.017,434041.76899999,5.291,X0290,"-4,370","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88889546,51.88923714,Ja,Onbekend,4.23444506,4.23436381,34.088,-4.37
975,d085e80e-26be-4e5e-a3fd-d01556a53691,Links,38.43504435,75644.00699999,434003.66999999,5.291,75636.456,434041.356,5.291,X0290,"-4,370","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88889546,51.88923306,Ja,Ja,4.23444506,4.23432671,34.065,-4.37
976,553a6e81-611e-41d5-95b7-ca57efb6dae4,Links,40.39288032,210960.404,463037.01299999,10.034,210934.681,463005.913,10.013,211,"-3,900","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15266972,52.15239283,Ja,Ja,6.20489584,6.20451489,36.493,-3.9
977,553a6e81-611e-41d5-95b7-ca57efb6dae4,Rechts,40.36920103,210960.404,463037.01299999,10.034,210932.598,463007.74699999,10.013,211,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15266972,52.15240952,Ja,Ja,6.20489584,6.20448476,36.47,-3.9
978,585545f5-87c7-4051-906b-9f4d98edaa17,Links,42.47538584,168740.649,463798.53899999,11.49499999,168783.00599999,463801.117,11.522,5,"-3,900","38,575",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16217879,52.16220091,Ja,Ja,5.58802186,5.58864101,38.575,-3.9
979,585545f5-87c7-4051-906b-9f4d98edaa17,Rechts,42.78469271,168740.649,463798.53899999,11.49499999,168783.431,463798.059,11.522,5,"-3,900","38,884",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16217879,52.16217341,Ja,Ja,5.58802186,5.5886471,38.884,-3.9
980,be264951-5746-4ccb-bed5-234680de431d,Rechts,38.59146538,102651.887,422753.738,3.164,102640.87699999,422716.78999999,3.184,X0183,"-4,500","34,092",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.79097892,51.79064581,Ja,Onbekend,4.62843579,4.6282818,34.092,-4.5
981,be264951-5746-4ccb-bed5-234680de431d,Links,38.5657445,102651.887,422753.738,3.164,102643.452,422716.106,3.164,X0183,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.79097892,51.7906399,Ja,Ja,4.62843579,4.62831922,34.066,-4.5
982,5e203974-a5fc-4d26-a915-84507249dab9,Links,38.58816212,165590.58499999,403964.51899999,10.237,165624.07699999,403983.614,10.237,4,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.62444491,51.62461592,Ja,Onbekend,5.54014061,5.54062485,34.088,-4.5
983,5e203974-a5fc-4d26-a915-84507249dab9,Rechts,38.56567482,165590.58499999,403964.51899999,10.237,165625.331,403981.253,10.237,4,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.62444491,51.62459467,Ja,Ja,5.54014061,5.54064289,34.066,-4.5
984,b496a03e-8d3c-47d5-8163-911515fb8143,Links,65.04242278,142630.98,442092.829,10.515,142664.17999999,442036.89799999,11.122,1A,"-3,900","61,142",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96711993,51.96661795,Ja,Ja,5.20721671,5.20770182,61.142,-3.9
985,b496a03e-8d3c-47d5-8163-911515fb8143,Rechts,53.903379,142630.98,442092.829,10.515,142656.71799999,442045.47899999,11.018,1A,"-3,900","50,003",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96711993,51.96669491,Ja,Ja,5.20721671,5.20759293,50.003,-3.9
986,82611822-90a8-414a-bed3-c5a28abbeb42,Rechts,31.94014944,241282.806,486348.677,11.56199999,241303.543,486324.41999999,11.55899999,81A,"-4,499","27,441",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35824456,52.35802333,Ja,Ja,6.65383195,6.65413007,27.441,-4.499
987,82611822-90a8-414a-bed3-c5a28abbeb42,Links,35.28433497,241282.806,486348.677,11.56199999,241307.26199999,486323.243,11.558,81A,"-4,499","30,785",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35824456,52.35801217,Ja,Ja,6.65383195,6.65418435,30.785,-4.499
988,871572eb-771d-4056-bc69-9e09b721f4e6,Rechts,42.78389698,38541.04299999,391804.01,5.78,38498.375,391807.157,5.83,663,"-3,900","38,884",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.50319425,51.5032137,Ja,Ja,3.70978397,3.7091686,38.884,-3.9
989,871572eb-771d-4056-bc69-9e09b721f4e6,Links,42.82084138,38541.04299999,391804.01,5.78,38498.269,391804.18699999,5.83,663,"-3,900","38,921",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.50319425,51.50318699,Ja,Ja,3.70978397,3.70916806,38.921,-3.9
990,6a6aa9c4-95f5-4cb8-80d6-0b03e3c84076,Links,33.99819515,63040.411,441327.16399999,5.022,63007.11099999,441320.56,5.01199999,9,"-2,253","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95276695,51.95270209,Ja,Onbekend,4.04944522,4.04896269,31.745,-2.253
991,6a6aa9c4-95f5-4cb8-80d6-0b03e3c84076,Rechts,33.95257707,63040.411,441327.16399999,5.022,63006.66599999,441323.417,5.01199999,9,"-2,253","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95276695,51.95272769,Ja,Ja,4.04944522,4.04895545,31.7,-2.253
992,e9d60f5c-926b-4f62-96c8-f64a7fe62966,Links,40.37015596,131760.307,397384.408,14.611,131721.09,397393.988,14.611,61B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.56491938,51.56500386,Ja,Ja,5.05203199,5.05146576,36.47,-3.9
993,e9d60f5c-926b-4f62-96c8-f64a7fe62966,Rechts,31.64492205,131760.307,397384.408,14.611,131730.098,397393.748,14.57,61B,"-3,900","27,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.56491938,51.56500208,Ja,Ja,5.05203199,5.05159569,27.745,-3.9
994,efaea3a3-f96a-4e57-ae64-7df68fb71912,Links,36.16011676,94539.392,440047.938,-0.602,94503.429,440044.449,-0.602,950,"-2,073","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94559025,51.94555499,Ja,Ja,4.50782894,4.50730655,34.087,-2.073
995,efaea3a3-f96a-4e57-ae64-7df68fb71912,Rechts,36.13734763,94539.392,440047.938,-0.602,94503.26399999,440047.117,-0.602,950,"-2,073","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94559025,51.94557895,Ja,Ja,4.50782894,4.50730368,34.065,-2.073
996,0d229942-cb0a-4d96-a02c-ea86452f008f,Rechts,78.40048968,174622.029,424149.641,8.82,174699.783,424159.672,8.82,71,"-3,900","74,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80563338,51.8057208,Ja,Ja,5.67170499,5.67283292,74.5,-3.9
997,0d229942-cb0a-4d96-a02c-ea86452f008f,Links,78.40117507,174622.029,424149.641,8.82,174699.404,424162.27,8.82,71,"-3,900","74,501",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80563338,51.80574416,Ja,Ja,5.67170499,5.67282757,74.501,-3.9
998,d69b70f9-bad9-49dd-bf91-7a2ef82aee90,Links-Rechts,8.54737621,121438.674,488221.9,5.517,121446.38,488218.20199999,5.431,K61,"-5,090","3,457",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38083486,52.3808021,Ja,Ja,4.89428894,4.89440249,3.457,-5.09
999,d69b70f9-bad9-49dd-bf91-7a2ef82aee90,Rechts-Links,8.63434375,121447.07799999,488216.70799999,5.437,121440.282,488222.03399999,5.44899999,K61,"-4,847","3,787",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38078871,52.38083616,Ja,Ja,4.89441289,4.89431255,3.787,-4.847
1000,605580c5-240b-4843-803b-898a457983e7,Links,36.82317977,87277.682,452155.163,-0.703,87242.01399999,452164.19,-0.526,187A,"-3,901","32,923",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.05356157,52.05363834,Ja,Ja,4.3998312,4.39930946,32.923,-3.901
1001,605580c5-240b-4843-803b-898a457983e7,Rechts,40.37026666,87277.682,452155.163,-0.703,87239.27199999,452167.59,-0.541,187A,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.05356157,52.05366856,Ja,Ja,4.3998312,4.39926881,36.47,-3.901
1002,c68dfc83-e89c-43be-b511-be80e8d6d9a8,Links,65.04270172,188534.35399999,444397.576,30.422,188469.366,444400.243,30.93,2003,"-3,900","61,142",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98695907,51.98698696,Ja,Ja,5.87538984,5.87444405,61.142,-3.9
1003,c68dfc83-e89c-43be-b511-be80e8d6d9a8,Rechts,53.90356168,188534.35399999,444397.576,30.422,188480.628,444401.819,30.843,2003,"-3,900","50,003",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98695907,51.98700045,Ja,Ja,5.87538984,5.87460815,50.003,-3.9
1004,bea95afb-03b0-4050-8947-aeaf2f814674,Links,38.48592832,258683.31599999,593670.601,1.90199999,258714.668,593648.341,1.90199999,37,"-4,500","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31940259,53.31919655,Ja,Ja,6.94312772,6.94359081,33.986,-4.5
1005,bea95afb-03b0-4050-8947-aeaf2f814674,Rechts,38.56518476,258683.31599999,593670.601,1.90199999,258713.14,593646.15099999,1.90199999,37,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31940259,53.31917718,Ja,Ja,6.94312772,6.94356717,34.065,-4.5
1006,cd0f8f07-9d9b-431c-a879-24e19d79aedc,Links,40.3486703,183804.784,434336.438,9.08799999,183842.23999999,434321.46399999,9.08799999,4581,"-3,901","36,448",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89679468,51.89665815,Ja,Ja,5.80569535,5.80623826,36.448,-3.901
1007,cd0f8f07-9d9b-431c-a879-24e19d79aedc,Rechts,34.85802938,183804.784,434336.438,9.08799999,183836.193,434321.341,9.08699999,4581,"-3,901","30,957",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89679468,51.89665736,Ja,Ja,5.80569535,5.8061504,30.957,-3.901
1008,25249428-1927-4ede-9abb-ebf199937807,Rechts,65.06101746,147094.133,432499.147,6.144,147103.198,432434.73499999,6.202,561,"-3,900","61,161",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88097108,51.88039225,Ja,Ja,5.27238175,5.27251488,61.161,-3.9
1009,25249428-1927-4ede-9abb-ebf199937807,Links,65.0499683,147094.133,432499.147,6.144,147105.91,432435.172,6.37399999,561,"-3,900","61,150",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88097108,51.88039622,Ja,Ja,5.27238175,5.27255426,61.15,-3.9
1010,f4a8f25b-db19-47ef-9362-7c29d6aacfc4,Links,62.62745297,95736.717,433381.036,-0.006,95765.16,433325.23999999,-0.017,897B,"-4,500","58,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88580073,51.88530228,Ja,Ja,4.52639042,4.52681311,58.127,-4.5
1011,f4a8f25b-db19-47ef-9362-7c29d6aacfc4,Rechts,56.44637018,95736.717,433381.036,-0.006,95760.43399999,433329.83,0.001,897B,"-4,500","51,946",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88580073,51.88534303,Ja,Ja,4.52639042,4.52674368,51.946,-4.5
1012,642102f9-1dc8-4548-94f9-f2c1f3e6d4c7,Rechts,32.21912062,204728.516,320712.53999999,109.381,204722.594,320680.90399999,109.381,X0197,"-5,188","27,031",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87405725,50.87377342,Ja,Onbekend,6.09367609,6.09358763,27.031,-5.188
1013,642102f9-1dc8-4548-94f9-f2c1f3e6d4c7,Links,39.52037069,204728.516,320712.53999999,109.381,204723.712,320673.313,109.156,X0197,"-5,188","34,332",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87405725,50.87370509,Ja,Ja,6.09367609,6.09360247,34.332,-5.188
1014,bd78eaa7-e16f-4ae3-9517-dee3c0c2fa0e,Rechts,38.56476559,119844.101,489332.14399999,2.54899999,119875.098,489309.2,2.637,937,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39071313,52.39050891,Ja,Ja,4.8707542,4.87121194,34.065,-4.5
1015,bd78eaa7-e16f-4ae3-9517-dee3c0c2fa0e,Links,38.58802857,119844.101,489332.14399999,2.54899999,119876.603,489311.40899999,2.637,937,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39071313,52.39052886,Ja,Ja,4.8707542,4.87123382,34.088,-4.5
1016,0da9be7f-a04c-4635-959c-24c8f9d443f6,Rechts,31.18152858,83197.857,454875.65399999,6.059,83171.25199999,454859.439,6.094,97B,"-3,899","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07749677,52.0773476,Ja,Ja,4.33978581,4.33940118,27.282,-3.899
1017,0da9be7f-a04c-4635-959c-24c8f9d443f6,Links,34.70704131,83197.857,454875.65399999,6.059,83169.334,454855.88,6.11399999,97B,"-3,899","30,808",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07749677,52.07731537,Ja,Ja,4.33978581,4.33937396,30.808,-3.899
1018,395af09b-0c7c-4fb0-bd7f-099ebd94eec5,Links-Links,36.77535232,125277.664,485070.71,2.434,125248.594,485093.17999999,2.43199999,3007B/3051A,"-6,860","29,915",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35273521,52.35293558,Ja,Ja,4.95094887,4.95052021,29.915,-6.86
1019,395af09b-0c7c-4fb0-bd7f-099ebd94eec5,Rechts-Links,39.95459135,125281.397,485070.37,2.45,125248.594,485093.17999999,2.43199999,3007B/3051A,"-10,013","29,941",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35273236,52.35293558,Ja,Ja,4.95100369,4.95052021,29.941,-10.013
1020,395af09b-0c7c-4fb0-bd7f-099ebd94eec5,Rechts-Rechts,36.79768953,125281.397,485070.37,2.45,125252.348,485092.90899999,2.43,3007B/3051A,"-10,013","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35273236,52.35293335,Ja,Ja,4.95100369,4.95057534,26.784,-10.013
1021,395af09b-0c7c-4fb0-bd7f-099ebd94eec5,Links-Rechts,33.67039438,125277.664,485070.71,2.434,125252.348,485092.90899999,2.43,3007B/3051A,"-6,860","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35273521,52.35293335,Ja,Ja,4.95094887,4.95057534,26.81,-6.86
1022,2eeb95ae-f965-4317-b123-9474bd90749b,Rechts-Links,22.11729848,153388.65299999,462811.722,5.52099999,153366.79999999,462808.313,5.52099999,87Ba,"-10,110","12,007",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15347834,52.15344763,Ja,Ja,5.36365854,5.36333924,12.007,-10.11
1023,2eeb95ae-f965-4317-b123-9474bd90749b,Links-Rechts,23.6635198,153390.307,462809.61099999,5.46699999,153366.67,462810.731,5.577,87Ba,"-11,656","12,007",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15345937,52.15346937,Ja,Ja,5.36368272,5.36333733,12.007,-11.656
1024,404e89b6-bc33-4a94-8377-37b608f3ec8f,Links,65.04584988,149623.638,412510.797,8.984,149559.97099999,412524.119,8.984,2001,"-3,901","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.70133789,51.70145702,Ja,Ja,5.30942838,5.30850719,61.145,-3.901
1025,404e89b6-bc33-4a94-8377-37b608f3ec8f,Rechts,55.76626763,149623.638,412510.797,8.984,149569.53599999,412524.27799999,8.984,2001,"-3,901","51,866",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.70133789,51.70145854,Ja,Ja,5.30942838,5.30864555,51.866,-3.901
1026,c6c6c5a7-4465-49fa-a07a-98fc7fb75d8c,Rechts,38.56586114,89753.52,431871.668,3.85199999,89792.06699999,431872.874,3.80699999,930,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87156709,51.87158244,Ja,Ja,4.43977931,4.44033873,34.066,-4.5
1027,c6c6c5a7-4465-49fa-a07a-98fc7fb75d8c,Links,38.58817251,89753.52,431871.668,3.85199999,89791.87799999,431875.541,3.80699999,930,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87156709,51.87160639,Ja,Ja,4.43977931,4.44033549,34.088,-4.5
1028,c95f3a84-f3bf-4753-ace7-848f5331975b,Links,33.84278755,185254.021,340624.63099999,30.593,185257.72399999,340591.02299999,30.593,MMM,"-4,750","29,092",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.05439822,51.05409594,Ja,Onbekend,5.81868563,5.81873561,29.092,-4.75
1029,c95f3a84-f3bf-4753-ace7-848f5331975b,Rechts,36.45000044,185254.021,340624.63099999,30.593,185255.595,340588.215,30.593,MMM,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.05439822,51.05407081,Ja,Ja,5.81868563,5.81870501,31.7,-4.75
1030,8e3025f3-40b8-4002-80ba-b478e2bf52a6,Rechts,31.99625771,78897.528,434382.97899999,4.37399999,78904.76499999,434351.84299999,4.38499999,190,"-4,750","27,246",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89275866,51.89247983,Ja,Onbekend,4.2816143,4.2817263,27.246,-4.75
1031,8e3025f3-40b8-4002-80ba-b478e2bf52a6,Links,36.44977647,78897.528,434382.97899999,4.37399999,78908.195,434348.125,4.37399999,190,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89275866,51.89244689,Ja,Ja,4.2816143,4.28177694,31.7,-4.75
1032,fc70d0ff-21ab-4ae4-bdd1-1bbc98a0627d,Links,38.56456815,105601.572,488494.917,0.164,105563.258,488490.52799999,0.164,905,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3820918,52.38204891,Ja,Ja,4.66166474,4.66110269,34.065,-4.499
1033,fc70d0ff-21ab-4ae4-bdd1-1bbc98a0627d,Rechts,33.34371665,105601.572,488494.917,0.164,105568.30499999,488493.079,0.095,905,"-4,499","28,844",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3820918,52.38207229,Ja,Ja,4.66166474,4.66117644,28.844,-4.499
1034,6da8579d-f2c8-4d7e-ab3c-0a74236986c2,Links,45.29795899,204665.641,319909.38799999,112.82899999,204677.57999999,319953.07,111.752,1,"-3,604","41,694",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.86684376,50.86723535,Ja,Ja,6.09267291,6.09284847,41.694,-3.604
1035,6da8579d-f2c8-4d7e-ab3c-0a74236986c2,Rechts,59.92527039,204665.641,319909.38799999,112.82899999,204683.659,319966.53999999,112.276,1,"-3,604","56,321",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.86684376,50.8673559,Ja,Ja,6.09267291,6.09293666,56.321,-3.604
1036,9344179f-1298-4ecc-835b-36e7a33561a9,Links,34.8027497,148615.371,411661.541,6.58699999,148621.79399999,411695.71299999,6.639,2131,"-3,900","30,903",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69369379,51.69400102,Ja,Ja,5.2948587,5.29495097,30.903,-3.9
1037,9344179f-1298-4ecc-835b-36e7a33561a9,Rechts,40.36922027,148615.371,411661.541,6.58699999,148625.37899999,411700.65,6.58699999,2131,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69369379,51.69404544,Ja,Ja,5.2948587,5.29500273,36.469,-3.9
1038,6b8379be-f309-48e1-9e9f-75b335211c4b,Links,40.39294154,90380.53999999,394938.472,3.98499999,90407.6,394968.416,3.98499999,978,"-3,900","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5397025,51.53997474,Ja,Ja,4.45574433,4.45612883,36.493,-3.9
1039,6b8379be-f309-48e1-9e9f-75b335211c4b,Rechts,40.36976794,90380.53999999,394938.472,3.98499999,90409.60099999,394966.493,3.98499999,978,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5397025,51.53995768,Ja,Ja,4.45574433,4.45615802,36.469,-3.9
1040,d09a5c95-c0b6-40ee-b246-fe44a8c97165,Rechts,36.49546758,36955.696,386072.814,4.634,36983.08,386048.776,4.634,14,"-4,751","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45136669,51.45115643,Ja,Onbekend,3.68888181,3.68928367,31.745,-4.751
1041,d09a5c95-c0b6-40ee-b246-fe44a8c97165,Links,36.44971583,36955.696,386072.814,4.634,36985.02599999,386051.173,4.634,14,"-4,751","31,699",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45136669,51.45117837,Ja,Ja,3.68888181,3.68931085,31.699,-4.751
1042,3ffd145f-95ec-4fa8-bd71-16b6de01cfad,Rechts,36.77137894,43123.26499999,373015.961,2.06499999,43159.97499999,373017.17599999,2.06499999,136,"-4,750","32,021",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33529772,51.33531589,Ja,Onbekend,3.78171439,3.78224061,32.021,-4.75
1043,3ffd145f-95ec-4fa8-bd71-16b6de01cfad,Links,36.72483571,43123.26499999,373015.961,2.06499999,43159.788,373019.80599999,2.06499999,136,"-4,750","31,975",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33529772,51.33533949,Ja,Ja,3.78171439,3.7822371,31.975,-4.75
1044,a77d1160-042f-4372-bf57-6c6153da1d9f,Links,35.86050396,103818.181,489184.011,4.64299999,103782.532,489187.608,4.62699999,901,"-3,900","31,960",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3881212,52.3881502,Ja,Ja,4.63536843,4.63484426,31.96,-3.9
1045,a77d1160-042f-4372-bf57-6c6153da1d9f,Rechts,40.36998054,103818.181,489184.011,4.64299999,103778.359,489190.64,4.64299999,901,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3881212,52.38817706,Ja,Ja,4.63536843,4.63478251,36.47,-3.9
1046,ec833374-21ed-49d8-b0c8-66aae3983d7c,Links,38.58827759,101112.425,426817.068,-0.568,101150.285,426809.791,-0.491,3243B,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8273523,51.82729055,Ja,Ja,4.60549127,4.60604156,34.088,-4.5
1047,ec833374-21ed-49d8-b0c8-66aae3983d7c,Rechts,38.56562881,101112.425,426817.068,-0.568,101149.702,426807.18199999,-0.491,3243B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8273523,51.82726705,Ja,Ja,4.60549127,4.60603351,34.065,-4.5
1048,85c45486-d2ce-4502-b813-dff54fcb0ae6,Rechts,40.36975907,255834.07999999,571649.701,1.984,255831.742,571609.39899999,1.984,39,"-3,901","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.12213542,53.12177381,Ja,Ja,6.89347629,6.8934288,36.469,-3.901
1049,85c45486-d2ce-4502-b813-dff54fcb0ae6,Links,40.54681557,255834.07999999,571649.701,1.984,255834.519,571609.18999999,1.984,39,"-3,901","36,646",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.12213542,53.12177142,Ja,Ja,6.89347629,6.8934702,36.646,-3.901
1050,634c1b0d-b24e-433f-90e5-1858dd68f8f8,Links-Links,51.95299579,187864.26,334330.69699999,51.009,187830.296,334291.455,51.362,209B/211,"-16,015","35,938",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99768066,50.99732989,Ja,Ja,5.85533746,5.85485009,35.938,-16.015
1051,634c1b0d-b24e-433f-90e5-1858dd68f8f8,Rechts-Rechts,46.32174617,187862.07399999,334332.58899999,51.008,187832.037,334297.384,51.26599999,209B/211,"-16,015","30,306",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99769779,50.99738308,Ja,Ja,5.85530649,5.85487543,30.306,-16.015
1052,634c1b0d-b24e-433f-90e5-1858dd68f8f8,Links-Rechts,46.34736595,187864.26,334330.69699999,51.009,187832.037,334297.384,51.26599999,209B/211,"-16,015","30,332",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99768066,50.99738308,Ja,Ja,5.85533746,5.85487543,30.332,-16.015
1053,634c1b0d-b24e-433f-90e5-1858dd68f8f8,Rechts-Links,51.97929627,187862.07399999,334332.58899999,51.008,187830.296,334291.455,51.362,209B/211,"-16,015","35,964",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99769779,50.99732989,Ja,Ja,5.85530649,5.85485009,35.964,-16.015
