GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,ID,Shape__Area,Shape__Length
,,,,,,,,,,,247684.964952,523904.2845,52.6946450495965,6.75823385193575,Prorail,L0004,bestaand,2.41553,283,58dee1e884cf41a383619dfba5362725,1,gerealiseerd,2015/08/07 13:57:01+00,6000359,0,0
204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.07604,"23,076040",Noord-Oost,NO,224899.0395,502938.406,52.5096540437344,6.41682283183796,Prorail,L0004,bestaand,11.497057,283,a87ca40a949b466d886e4d3efef3bf73,1,gerealiseerd,2022/02/23 08:33:20+00,6000360,0,0
305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.009517,"0,009517",Noord-Oost,NO,258926.477,557710.588651,52.9963250345292,6.93518570338925,Prorail,L0004,bestaand,8.240473,283,1c6e2cbd047a43a19ed867093835ebce,1,gerealiseerd,2015/05/06 14:19:09+00,6000362,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,59.155966,"59,155966",Noord-Oost,NO,247679.382,523859.433,52.6942430189507,6.75813870801403,Prorail,L0004,bestaand,13.741104,283,64323fc581fa467da65e2762c27972df,1,gerealiseerd,2022/01/20 10:41:53+00,6000530,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,66.147259,"66,147259",Noord-Oost,NO,253747.507,526665.517988,52.7183862482963,6.84871169465171,Prorail,L0004,bestaand,13.97096,283,0256535245a341c69ed24d1135fbd124,1,gerealiseerd,2015/08/07 13:57:01+00,6000536,0,0
,,,,,,,,,,,239073.07,510122.814915,52.5722138503694,6.6273780292289,Prorail,L0004,bestaand,5.235534,283,549d218cab62424d86a81a0e6602e985,1,gerealiseerd,2015/08/07 13:57:01+00,6000541,0,0
205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,7.734017,"7,734017",Noord-Oost,NO,235808.5475,495550.381,52.4417631275603,6.5757031119476,Prorail,L0004,bestaand,7.737525,283,f7b886ac01044f7f93a6aa5dd59e24fe,1,gerealiseerd,2015/08/17 08:53:55+00,6000607,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,59.210176,"59,210176",Noord-Oost,NO,247695.072,523911.444446,52.6947076575529,6.75838532660434,Prorail,L0004,bestaand,28.926645,283,f2f1fceef566416b9af16f5241f7d0fd,1,gerealiseerd,2015/08/07 13:57:01+00,6000616,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,42.405782,"42,405782",Noord-Oost,NO,239142.909,510176.716535,52.5726874171377,6.62842164220607,Prorail,L0004,bestaand,17.310616,283,a5ff6f13a4ce4653972296502195817b,1,gerealiseerd,2015/08/07 13:57:01+00,6000682,0,0
204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.138621,"23,138621",Noord-Oost,NO,224955.396047,502975.083,52.509976419041,6.41766053100361,Prorail,L0004,bestaand,4.775956,283,2c60e56cd0924d87ac702baf20941dda,1,gerealiseerd,2015/08/14 10:51:00+00,6000684,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,47.84512,"47,845120",Noord-Oost,NO,242309.975,514348.7245,52.6096765739516,6.67622541508384,Prorail,L0004,bestaand,14.730819,283,f736ce78c8404b6093502c770d111c1f,1,gerealiseerd,2015/08/07 13:57:01+00,6000687,0,0
751,,751,751__,Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.969463,"33,969463",Noord-Oost,NO,235635.1911,503070.1695,52.5093599766533,6.57496852270037,Prorail,L0004,bestaand,11.385323,283,4a8036ca0f514de6be2fe220a24e6ad2,1,gerealiseerd,2015/08/19 11:22:55+00,6000692,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,55.335387,"55,335387",Noord-Oost,NO,246228.6935,520385.555255,52.663275845722,6.73572712675105,Prorail,L0004,bestaand,37.739327,283,9ab6fb5d3887413baa27dc5d331000aa,1,gerealiseerd,2022/01/20 10:41:55+00,6000693,0,0
,,,,,,,,,,,239100.1995,510138.958426,52.5723547269673,6.62778221326051,Prorail,L0004,bestaand,4.963561,283,3c9a283c598a44729b6d543241e07b5d,1,gerealiseerd,2015/08/07 13:57:01+00,6000755,0,0
,,,,,,,,,,,235816.445,495545.55453,52.4417185925136,6.57581807590385,Prorail,L0004,bestaand,7.162249,283,c51d38000ec744c381c57cb3256f1c6c,1,gerealiseerd,2016/11/11 13:24:22+00,6000761,0,0
204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.135074,"23,135074",Noord-Oost,NO,224954.540695,502962.4565,52.5098630652919,6.41764528543327,Prorail,L0004,bestaand,17.798224,283,41632695bab641628f760278e7ee2b36,1,gerealiseerd,2017/09/14 10:15:39+00,6000763,0,0
205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,7.835126,"7,835126",Noord-Oost,NO,235844.4805,495455.779403,52.4409077490351,6.57620864430106,Prorail,L0004,bestaand,8.868257,283,8c7b1f4ab42745efa1199e2ab627ae56,1,gerealiseerd,2015/08/17 08:53:55+00,6000829,0,0
751,,751,751__,Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.918857,"33,918857",Noord-Oost,NO,235596.4605,503036.9825,52.5090674781975,6.57439011684177,Prorail,L0004,bestaand,17.383,283,9aabf1013cae4611828a2267c74d6cea,1,gerealiseerd,2015/08/19 11:22:55+00,6000833,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,42.443586,"42,443586",Noord-Oost,NO,239167.2625,510206.288,52.5729493745453,6.62878829268854,Prorail,L0004,bestaand,17.018824,283,ee1e29eb6a3a452fbadcd89690c56ec4,1,gerealiseerd,2015/08/07 13:57:01+00,6000838,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,21.801488,"21,801488",Noord-Oost,NO,241659.240474,594116.9305,53.3264458888244,6.68784826439592,Prorail,L0004,bestaand,26.398943,283,3300a6bc60be43de984810f9505324db,1,gerealiseerd,2015/04/29 14:06:21+00,6000937,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,25.888901,"25,888901",Noord-Oost,NO,245565.388407,595123.2175,53.3348370219898,6.74674399971238,Prorail,L0004,bestaand,12.853278,283,65b2be9fa9ba49b7983cb06a6ad91320,1,gerealiseerd,2015/04/29 14:06:21+00,6000938,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,33.660114,"33,660114",Noord-Oost,NO,253290.362,594275.8745,53.3258586191268,6.86241220659095,Prorail,L0004,bestaand,27.884921,283,3f47a8df379f4a30a90ee86c79e28407,1,gerealiseerd,2020/04/02 14:44:39+00,6000943,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,126.843899,"126,843899",Noord-Oost,NO,276153.002657,579047.2385,53.1843797652842,7.19964727631088,Prorail,L0004,bestaand,13.783592,283,6ea4007b46e14c119bd7b3bf2a57039c,1,gerealiseerd,2015/04/01 08:29:03+00,6000944,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,23.838399,"23,838399",Noord-Oost,NO,243652.946945,603900.516,53.4140052692359,6.72048394363561,Prorail,L0004,bestaand,27.689701,283,283d5232eafb4331a397df1ed0e5bf81,1,gerealiseerd,2015/04/08 11:53:32+00,6001004,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,97.419764,"97,419764",Noord-Oost,NO,249316.602202,575600.7465,53.1588125751379,6.79730205436666,Prorail,L0004,bestaand,24.553189,283,67ddf43a102d40e49267f584cc1c0268,1,gerealiseerd,2021/04/07 10:37:55+00,6001008,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.884666,"12,884666",Noord-Oost,NO,233492.9635,601078.791034,53.3902515374401,6.56702269010525,Prorail,L0004,bestaand,12.74986,283,cdc88a10bef740af9b29964a2989c942,1,gerealiseerd,2015/04/08 11:53:32+00,6001016,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,97.325205,"97,325205",Noord-Oost,NO,249222.337588,575619.7295,53.1589996747438,6.79589869610356,Prorail,L0004,bestaand,9.673978,283,23a965e0873e425da54020fa046c9b22,1,gerealiseerd,2021/04/07 10:39:00+00,6001017,0,0
463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,0.02091,"0,020910",Noord-Oost,NO,258947.969,557688.809,52.9961252330058,6.93549875112896,Prorail,L0004,bestaand,8.049914,283,51f5f22e126147f3a94ce35095275a06,1,gerealiseerd,2015/05/06 14:19:09+00,6001019,0,0
,,,,,,,,,,,230460.689,594283.365928,53.3296418582258,6.51984628555504,Prorail,L0004,bestaand,9.029333,283,8289d5f612884158a649866cd10191c0,1,gerealiseerd,2016/11/07 16:35:35+00,6001020,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,8.109077,"8,109077",Noord-Oost,NO,230325.435,597782.717507,53.3610981538081,6.51864227326433,Prorail,L0004,bestaand,26.507469,283,bb81d6e33acf4b7585a8e2f6638f1b02,1,gerealiseerd,2015/04/08 11:53:31+00,6001083,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.368688,"92,368688",Noord-Oost,NO,244266.22786,575841.4665,53.1618393671728,6.72188266267859,Prorail,L0004,bestaand,18.646341,283,6d8fe300bcf843f7af935c8299f6e840,1,gerealiseerd,2021/04/07 10:37:35+00,6001087,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.02126,"16,021260",Noord-Oost,NO,236262.246839,602319.0985,53.4009784020937,6.60895489223286,Prorail,L0004,bestaand,12.992166,283,ca683df175a4488cb7ac550edb12fb70,1,gerealiseerd,2015/04/08 11:53:32+00,6001089,0,0
305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,12.40101,"12,401010",Noord-Oost,NO,254399.243,567357.364666,53.0838416165111,6.87073051726193,Prorail,L0004,bestaand,10.452432,283,b8fc2119b6fb4bc5a6f6faa1b0fb67fb,1,gerealiseerd,2015/05/06 14:19:09+00,6001166,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,93.611155,"93,611155",Noord-Oost,NO,245503.80992,575757.376,53.1608765310228,6.74035796949565,Prorail,L0004,bestaand,24.695214,283,1dab69852eac4a6cb1dfa04a2c65bcc3,1,gerealiseerd,2021/04/07 10:37:21+00,6001167,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.883299,"12,883299",Noord-Oost,NO,233486.535,601082.59662,53.3902866718522,6.56692702212462,Prorail,L0004,bestaand,13.242889,283,38476703693447cf90a0828e29af10d1,1,gerealiseerd,2015/04/08 11:53:32+00,6001171,0,0
,,,,,,,,,,,236295.990278,602327.6455,53.401050032593,6.60946428320331,Prorail,L0004,bestaand,27.596286,283,497241d6084f4c02a8ea153bf9299c38,1,gerealiseerd,2015/04/08 11:53:32+00,6001230,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.004967,"16,004967",Noord-Oost,NO,236246.130604,602327.614,53.4010573582462,6.60871481780775,Prorail,L0004,bestaand,13.534585,283,f9957081cd72450a924f6209833c8248,1,gerealiseerd,2015/04/08 11:53:32+00,6001231,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,93.612325,"93,612325",Noord-Oost,NO,245504.460912,575743.3035,53.1607499986393,6.74036374933499,Prorail,L0004,bestaand,24.758238,283,5154051a7bf549dcb9dfa59aba0b31eb,1,gerealiseerd,2021/04/07 10:37:46+00,6001239,0,0
,,,,,,,,,,,230464.2925,594287.491366,53.3296784106585,6.51990133702726,Prorail,L0004,bestaand,8.630888,283,2f3167156be84f84a6846aeb27aebad0,1,gerealiseerd,2016/11/07 16:35:35+00,6001242,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.49534,"92,495340",Noord-Oost,NO,244385.455441,575797.0265,53.1614202751165,6.72365251847466,Prorail,L0004,bestaand,24.811129,283,8f23d7e13f354185b38857539873b1e3,1,gerealiseerd,2021/04/07 10:37:51+00,6001243,0,0
,,,,,,,,,,,236848.011998,472041.956,52.2303616090872,6.58527151049134,Prorail,L0004,bestaand,7.366949,283,571ebd7b56954200b295c81cd4eecfd6,1,gerealiseerd,2016/02/19 10:16:43+00,6001315,0,0
,,,,,,,,,,,218714.222849,458066.8425,52.1071627607995,6.31724993552172,Prorail,L0004,bestaand,6.005186,283,91f9916277ac46ad933b04317a28c193,1,gerealiseerd,2015/01/14 09:19:48+00,6001317,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,8.111014,"8,111014",Noord-Oost,NO,230339.594,597783.372306,53.3611020358449,6.51885506464888,Prorail,L0004,bestaand,12.492054,283,fe933d9f87984063925a1ab36a3ec340,1,gerealiseerd,2015/04/08 11:53:31+00,6001832,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,109.816212,"109,816212",Noord-Oost,NO,261451.1985,576540.289,53.1649816399057,6.97896867512297,Prorail,L0004,bestaand,18.628234,283,d9eef069ad121c28e0530b29a8c0b852,1,gerealiseerd,2022/03/16 12:51:50+00,6001836,0,0
,,,,,,,,,,,276211.237868,579102.412,53.1848621665105,7.20053881874691,Prorail,L0004,bestaand,25.196005,283,d9eef069ad0c1c28e0530b29a8c0b852,1,gerealiseerd,2022/03/16 12:52:06+00,6001837,0,0
600,b,600,600_b,Sauwerd,Gn-Dz,Groningen - Delfzijl ,11.032588,"11,032588",Noord-Oost,NO,231890.9055,590088.034549,53.2917478305732,6.54030050791656,Prorail,L0004,bestaand,18.269135,283,6736b63b1edb461dbccbccfbd7060596,1,gerealiseerd,2020/06/05 12:35:51+00,6001840,0,0
,,,,,,,,,,,253894.991,575742.793,53.1592640902318,6.86577402048913,Prorail,L0004,bestaand,25.042808,283,d9eef069ad111c28e0530b29a8c0b852,1,gerealiseerd,2022/03/16 12:52:10+00,6001841,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,23.875557,"23,875557",Noord-Oost,NO,243689.861494,603892.611,53.4139281107202,6.7210367617237,Prorail,L0004,bestaand,13.983505,283,7f0abac5cb044b08bfe2deebd57aae6d,1,gerealiseerd,2015/04/08 11:53:32+00,6001901,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,33.631149,"33,631149",Noord-Oost,NO,253260.822112,594269.2925,53.3258049331212,6.86196697146352,Prorail,L0004,bestaand,18.437533,283,d6b4675e5f9940688a82b8d2d70cdb06,1,gerealiseerd,2021/04/14 14:35:10+00,6001902,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,114.604817,"114,604817",Noord-Oost,NO,265283.6575,573762.7415,53.1392574382598,7.03530310141307,Prorail,L0004,bestaand,12.258388,283,1d072b4bc39f463a8acacff70d11a592,1,gerealiseerd,2015/04/01 08:29:03+00,6001906,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,15.076414,"15,076414",Noord-Oost,NO,235335.923911,591826.298,53.3068569357646,6.59238920796947,Prorail,L0004,bestaand,28.891861,283,d13aacc7eaea4aaba1fac6222a03e455,1,gerealiseerd,2015/04/29 14:06:21+00,6001910,0,0
,,,,,,,,,,,235383.922993,591831.678,53.3068980453279,6.59311047706232,Prorail,L0004,bestaand,30.390061,283,3529feb502584f148ef7464f3b472948,1,gerealiseerd,2015/04/29 14:06:21+00,6001977,0,0
600,b,600,600_b,Sauwerd,Gn-Dz,Groningen - Delfzijl ,11.017411,"11,017411",Noord-Oost,NO,231906.7685,590072.479102,53.2916058000073,6.54053461354354,Prorail,L0004,bestaand,24.956476,283,4e88036271b94980a7192aeaf625554d,1,gerealiseerd,2020/06/05 12:35:50+00,6001987,0,0
,,,,,,,,,,,276214.196,579116.323001,53.184986445657,7.20058828810787,Prorail,L0004,bestaand,3.833882,283,fcbbbbb6b0974c90938bbdf023ef9f92,1,gerealiseerd,2015/04/01 08:29:03+00,6002061,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,114.537626,"114,537626",Noord-Oost,NO,265218.230185,573776.787,53.1393970444051,7.03433053222144,Prorail,L0004,bestaand,13.085826,283,24cb4d627b2a4bd5ae7df23e6733d739,1,gerealiseerd,2015/04/01 08:29:03+00,6002067,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,43.801499,"43,801499",Randstad Zuid,RZ,99834.721443,440949.044,51.9542394381891,4.58469505787962,Prorail,L0004,bestaand,7.142682,283,b68d49adfa1f4eb89f0b193584300f36,1,gerealiseerd,2015/07/23 08:18:51+00,6002124,0,0
533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.601741,"15,601741",Randstad Noord,RN,121276.562,455366.219,52.0855334720902,4.89518177026423,Prorail,L0004,bestaand,12.512604,283,dad21827c18f48908fa86653806f1453,1,gerealiseerd,2015/07/23 13:46:32+00,6002125,0,0
624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,32.074941,"32,074941",Randstad Zuid,RZ,108291.197842,447901.8535,52.0175038989139,4.70675799845764,Prorail,L0004,bestaand,18.332517,283,06953da3d58741f1a4e4268b221ac49a,1,gerealiseerd,2021/04/06 13:48:11+00,6002133,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,50.920794,"50,920794",Randstad Zuid,RZ,92831.858936,439712.8235,51.9423899490233,4.48305725194479,Prorail,L0004,bestaand,9.496201,283,edc5c4f1623b43ac852b8cc6ada138a1,1,gerealiseerd,2022/11/30 16:26:28+00,6002137,0,0
624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,32.153301,"32,153301",Randstad Zuid,RZ,108215.366816,447934.238,52.0177885685699,4.70564895476273,Prorail,L0004,bestaand,17.667711,283,805cf190e6c140128f789af6c0de125c,1,gerealiseerd,2015/07/24 13:41:49+00,6002141,0,0
,,,,,,,,,,,183151.981853,579123.1065,53.1980170232638,5.80846194974165,Prorail,L0004,bestaand,7.224514,283,8d2a216aa1c34fd09eb50947510c3756,1,gerealiseerd,2015/07/13 12:56:42+00,6002147,0,0
012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,33.65347,"33,653470",Noord-Oost,NO,231356.528,541365.930909,52.8540810675715,6.52080089857469,Prorail,L0004,bestaand,12.719148,283,f6c483f051b84403a8ab794b10efe495,1,gerealiseerd,2015/07/15 10:58:55+00,6002148,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,10.058024,"10,058024",Noord-Oost,NO,176830.4625,571485.851399,53.1296868489208,5.71335358956676,Prorail,L0004,bestaand,28.775747,283,c4a5ab757da14ba38ce2d96350360d79,1,gerealiseerd,2015/07/14 10:39:46+00,6002151,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,153.753301,"153,753301",Noord-Oost,NO,184145.1925,567130.785,53.0902064060967,5.82223996680514,Prorail,L0004,bestaand,2.204852,283,bde421c88d2648c5b02d3734076ab160,1,gerealiseerd,2017/01/09 10:19:25+00,6002154,0,0
012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,33.722255,"33,722255",Noord-Oost,NO,231370.2875,541433.7325,52.854688329756,6.52102093987496,Prorail,L0004,bestaand,12.512082,283,4d2185f56817402eaf0fb0c5dce39da0,1,gerealiseerd,2015/07/15 10:58:55+00,6002155,0,0
002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,29.656207,"29,656207",Noord-Oost,NO,185428.396159,579599.525,53.2021733323123,5.842569336578,Prorail,L0004,bestaand,31.649045,283,83a3f8bddea447eb96f6edce11f6ad87,1,gerealiseerd,2015/07/13 12:56:42+00,6002158,0,0
654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,49.280053,"49,280053",Noord-Oost,NO,234472.1665,556726.343,52.991642701369,6.57078611193961,Prorail,L0004,bestaand,18.579595,283,b838a020f964499fe0531529a8c03d80,1,gerealiseerd,2021/01/22 16:03:53+00,6002161,0,0
,,,,,,,,,,,235184.627,580492.676663,53.2050605763303,6.58728664641744,Prorail,L0004,bestaand,1.590078,283,b51d3f53a35440e5adf107bf196992a2,1,gerealiseerd,2015/07/17 13:59:17+00,6002167,0,0
,,,,,,,,,,,233827.88503,581189.8975,53.2115257905431,6.56715615164054,Prorail,L0004,bestaand,7.845368,283,11ed63571c5f4eb9b600f2bb070a387c,1,gerealiseerd,2015/07/15 15:25:55+00,6002174,0,0
118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,58.452957,"58,452957",Randstad Zuid,RZ,134628.940164,434044.516,51.8945448357133,5.0912550268691,Prorail,L0004,bestaand,20.452467,283,5e5d2df58f3c4102be2b02e6077d1e4d,1,gerealiseerd,2020/11/13 16:55:30+00,6002178,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,63.170071,"63,170071",Randstad Zuid,RZ,81025.211,452295.99,52.0540275652358,4.30865651627996,Prorail,L0004,bestaand,16.107354,283,b749d8598f2b4180b16793465d5bd404,1,gerealiseerd,2015/07/28 14:52:30+00,6002190,0,0
539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,79.677063,"79,677063",Randstad Zuid,RZ,87719.4785,437502.1095,51.9219267110086,4.40914769857802,Prorail,L0004,bestaand,22.81935,283,ffdbdc6a176b49feac95aaba6a8f172b,1,gerealiseerd,2015/07/31 07:54:32+00,6002191,0,0
536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,61.200821,"61,200821",Randstad Zuid,RZ,81912.274945,453941.2315,52.0689307296416,4.3212355744343,Prorail,L0004,bestaand,18.258752,283,0343d3e1ae494140a0e39f3be0ec281d,1,gerealiseerd,2015/07/30 13:43:04+00,6002194,0,0
533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.677286,"15,677286",Randstad Noord,RN,121195.510282,455354.4195,52.0854224789521,4.89400044517621,Prorail,L0004,bestaand,5.746814,283,393da6bd910b40bdaaaf8f75c45360ba,1,gerealiseerd,2022/02/17 16:25:16+00,6002201,0,0
533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.743837,"15,743837",Randstad Noord,RN,121138.132783,455321.818,52.0851259587909,4.89316658125137,Prorail,L0004,bestaand,5.59244,283,bad1310ef0724635928f9f3de32deba0,1,gerealiseerd,2022/02/17 16:25:13+00,6002203,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,20.612717,"20,612717",Noord-Oost,NO,173463.2445,561473.190727,53.0398411453525,5.66247662477702,Prorail,L0004,bestaand,11.441093,283,d53a4768eaaf4d8881ea771592f1aff8,1,gerealiseerd,2015/07/14 13:42:23+00,6002216,0,0
,,,,,,,,,,,233797.827,581167.4285,53.211328352307,6.56670080810462,Prorail,L0004,bestaand,8.281596,283,7b473b2d78424bf29bc55ad5b22b4f5a,1,gerealiseerd,2015/07/15 15:25:55+00,6002218,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,127.202692,"127,202692",Noord-Oost,NO,196554.7905,543880.193289,52.8804657800465,6.00449183504451,Prorail,L0004,bestaand,37.02746,283,e06c24889a5a4daf9f3cec6df7c0f6c3,1,gerealiseerd,2015/07/14 10:22:03+00,6002219,0,0
,,,,,,,,,,,209750.491,522990.684629,52.6915785011534,6.19701508689734,Prorail,L0004,bestaand,5.490738,283,adbc9275e65d494695ae5b74204f1192,1,gerealiseerd,2015/07/17 08:48:29+00,6002221,0,0
,,,,,,,,,,,234849.20063,580653.7605,53.2065578552868,6.58230755694789,Prorail,L0004,bestaand,6.287779,283,3804b654740e4c2eb85f38dc9026f20c,1,gerealiseerd,2015/07/15 15:25:55+00,6002222,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,37.407057,"37,407057",Noord-Oost,NO,159635.6075,553870.486792,52.9718191982433,5.456211104933,Prorail,L0004,bestaand,13.024167,283,8fd2121b3831427892ccb892efe58e2f,1,gerealiseerd,2022/04/04 10:19:29+00,6002227,0,0
549,b,549,549_b,Haren,Mp-Gn,Meppel - Groningen ,71.182067,"71,182067",Noord-Oost,NO,237294.4885,577236.193206,53.1754845908591,6.61802422077725,Prorail,L0004,bestaand,24.417964,283,b9199563fd3e4e50b1959d0490002bc6,1,gerealiseerd,2021/04/07 10:37:49+00,6002233,0,0
,,,,,,,,,,,235169.5595,580456.948105,53.2047418473869,6.58705228117823,Prorail,L0004,bestaand,6.161517,283,8154559eaf594d3cb0dd8755012f232d,1,gerealiseerd,2015/07/17 13:59:17+00,6002236,0,0
,,,,,,,,,,,233837.489832,581169.996,53.2113455816669,6.56729501317099,Prorail,L0004,bestaand,9.005018,283,e904414525244fea99cfd9e6cc094d60,1,gerealiseerd,2015/07/15 15:25:55+00,6002238,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,20.576206,"20,576206",Noord-Oost,NO,173488.682,561502.649841,53.0401049902148,5.66285754963373,Prorail,L0004,bestaand,22.649895,283,727fd7e623624eb6ad77a7958f4b4bda,1,gerealiseerd,2015/07/14 10:39:46+00,6002241,0,0
001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,9.647128,"9,647128",Noord-Oost,NO,165882.889022,577314.852,53.1823981742836,5.54999506725519,Prorail,L0004,bestaand,17.747661,283,9e1793f176b84d7f80bd42d64fe3ed77,1,gerealiseerd,2015/07/13 13:00:09+00,6002242,0,0
