buurt;wijk;woonplaats;gemeente;type_proces;type_aanvraag;status;resultaat;periode;aantal_aanvragen
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201809;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201908;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202001;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202011;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202101;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202108;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling gesteld;201504;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling gesteld;201507;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling gesteld;201609;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;201611;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;201909;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202109;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201502;3
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201504;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201507;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201508;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201509;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201510;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201511;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201606;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201607;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201609;3
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201902;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201903;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201701;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201702;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201703;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201708;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201801;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201803;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201806;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201811;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201812;3
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201901;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201903;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201904;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201905;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201908;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201909;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201910;4
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201911;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201912;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202001;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202006;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202007;2
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202008;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202009;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202010;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202011;3
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202012;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202102;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202104;5
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202107;1
Waterrijk;Assendelft-Noord;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202108;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvr. niet in behand. genomen;201510;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvraag ingetrokken;201504;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvraag ingetrokken;201506;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvraag ingetrokken;201508;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvraag ingetrokken;201509;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvraag ingetrokken;201511;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Aanvraag ingetrokken;201901;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201507;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201508;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201509;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201605;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201608;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201609;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201811;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201611;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201701;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201706;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201707;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201712;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201805;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201806;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201808;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201811;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201901;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201904;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201907;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202004;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202005;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202006;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202010;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202011;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202012;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202101;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202102;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202106;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202107;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202108;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201703;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201711;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201806;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201808;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201903;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201908;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201911;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202001;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202005;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202006;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202008;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202009;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202012;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202101;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202106;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202107;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202108;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202109;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling gesteld;201602;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling gesteld;201604;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling gesteld;201607;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;201612;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;201801;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202002;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202005;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202006;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202007;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202008;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202010;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202102;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202106;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202107;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Intrekking;202110;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Onbekend;201505;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Onbekend;201812;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201501;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201502;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201503;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201504;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201505;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201506;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201508;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201509;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201510;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201511;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201512;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201601;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201602;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201603;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201605;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201608;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201609;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201901;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201902;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201903;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201610;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201611;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201612;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201702;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201703;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201705;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201706;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201707;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201708;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201709;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201710;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201711;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201712;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201801;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201802;5
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201803;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201804;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201805;6
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201806;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201807;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201809;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201810;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201811;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201812;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201901;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201902;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201904;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201905;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201906;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201907;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201909;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201910;3
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201912;5
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202001;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202002;5
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202003;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202004;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202005;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202006;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202007;5
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202008;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202009;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202010;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202011;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202012;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202101;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202102;1
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202103;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202106;2
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202107;9
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202108;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202109;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202110;4
Centrum;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;202111;3
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201507;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201509;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201604;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afgewezen;201606;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201710;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201712;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201802;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;201906;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202008;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202010;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202012;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202109;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Afwijzing;202110;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;201710;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Buiten behandeling;202103;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201502;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201503;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201504;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201508;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201509;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201511;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201601;2
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201603;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201606;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201608;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toegekend;201901;1
De Zuid;Assendelft-Zuid;Assendelft;Zaanstad;Minima;Aanvraag BB;afgehandeld;Toekenning;201611;1
