Ministerie;Handelsnaam;3000 - Uitbesteden overig;3110 - Uitbesteden organisatie- en formatieadviesopdrachten;3120 - Uitbesteden beleidsadvies- en onderzoeksopdrachten;3130 - Uitbesteden communicatieadvies;3140 - Uitbesteden juridisch adviesopdrachten;3150 - Uitbesteden automatiseringsadvies;3160 - Uitbesteden accountancy en financien;Eindtotaal
EZ;Elly Plooij;;;1;;;;;1
EZ;Elvenstone Networks;;;1;;;;;1
EZ;Elzinga & Oterdoom Procesmanagement;;;4;;;;;4
EZ;Elzinga & Oterdoom Procesmanagement LLP;;;3;;;;;3
EZ;Embedded Acoustics B.V.;;;2;;;;;2
EZ;EMMA Communicatie B.V.;;;4;;;;;4
EZ;Emmius Notarissen;;;1;;;;;1
EZ;Emodz B.V.;;;2;;;;;2
EZ;enbolivia.com srl.;;;2;;;;;2
EZ;Enclude B.V.;;;4;;;;;4
EZ;Enerdeco B.V.;;;2;;;;;2
EZ;Energetic Solutions B.V. i.o.;;;2;;;;;2
EZ;Energie ambassadeur;;;3;;;;;3
EZ;Energiecoöperatie Dordrecht;;;1;;;;;1
EZ;Energieonderzoek Centrum Nederland;;;5;;;;;5
EZ;Energy Academy Europe;;;1;;;;;1
EZ;Energy Circle B.V.;;;2;;;;;2
EZ;Energy Delta Institute B.V.;;;1;;;;;1
EZ;Energy Indeed;;;2;;;;;2
EZ;Energy Matters;;;2;;;;;2
EZ;Energy Policy and Programmes Evaluation Conferences Limited;;;2;;;;;2
EZ;Energy Saving Solutions;1;;;;;;;1
EZ;Energy Watch;;;2;;;;;2
EZ;EnergyGo B.V.;;;2;;;;;2
EZ;Energypedia;;;3;;;;;3
EZ;Enery Institute HRVOJE POZAR;;;1;;;;;1
EZ;Engineering Technology Applications Ltd;;;2;;;;;2
EZ;Entocare C.V.;;;1;;;;;1
EZ;Entopic B.V.;;;3;;;;;3
EZ;Entry Technology Holding B.V.;;;2;;;;;2
EZ;Entry Technology Support B.V.;;;2;;;;;2
EZ;Environmental Services en Support;;;1;;;;;1
EZ;EnviVice;;;1;;;;;1
EZ;ER;;;1;;;;;1
EZ;Eric Luiten;;;4;;;;;4
EZ;Ernst & Young Accountants LLP;;;5;;;;;5
EZ;Ernst & Young Nederland LLP;;;3;;;;;3
EZ;Ernst van der Putten Beheer B.V.;;;2;;;;;2
EZ;ESB B.V.;;;1;;;;;1
EZ;Escher MC;;;1;;;;;1
EZ;Estheticon;;;1;;;;;1
EZ;Ethics at Work;;;2;;;;;2
EZ;Eufores;;;1;;;;;1
EZ;Eur. Regional Affairs Consultants (Erac) B.V.;;;2;;;;;2
EZ;Eureco B.V.;;;2;;;;;2
EZ;EURL-AO;;;1;;;;;1
EZ;EURL-SRM;;;1;;;;;1
EZ;Eurobras Trading;;;4;;;;;4
EZ;Eurofins Analytik GmbH;;;1;;;;;1
EZ;European Hydrogen Association (EHA);;;2;;;;;2
EZ;EuroSTAR Conferences;;;1;;;;;1
EZ;EV Consult B.V.;;;2;;;;;2
EZ;Evangelische Gemeente Ten Boer;;;1;;;;;1
EZ;EVConsult B.V.;;;1;;;;;1
EZ;Evenementen aan de Overkant B.V.;;;1;;;;;1
EZ;Event Medical Service B.V.;;;1;;;;;1
EZ;Eversheds B.V.;;;2;;;;;2
EZ;Everts & De Vries Ecol. Advies en Onderzoek;;;1;;;;;1
EZ;Everts Geotechniek B.V.;;;1;;;;;1
EZ;Everybody Likes Penguins B.V.;;;2;;;;;2
EZ;Evidente;;;1;;;;;1
EZ;Evite Services B.V.;;;3;;;;;3
EZ;EVOLV B.V.;;;1;;;;;1
EZ;Exhibitors Avenue B.V.;;;1;;;;;1
EZ;Expand Online B.V.;;;2;;;;;2
EZ;Experience;;;3;;;;;3
EZ;Explanimates;;;2;;;;;2
EZ;Exploitatiemij. Grand Hotel Karel V B.V.;;;1;;;;;1
EZ;Expo-id;;;2;;;;;2
EZ;Eye Film Instituut Nederland;;;1;;;;;1
EZ;F & S Bd Service PLC;;;2;;;;;2
EZ;F Caussin;;;1;;;;;1
EZ;F Schaap;;;2;;;;;2
EZ;Facilion B.V.;;;1;;;;;1
EZ;Facility Services Nederland B.V.;;;2;;;;;2
EZ;FACTO GEO;;;1;;;;;1
EZ;Factor Vijf;;;1;;;;;1
EZ;Fair & Sustainable Advisory Services B.V.;;;1;;;;;1
EZ;Fair Treep B.V.;;;1;;;;;1
EZ;Fair Venture Consulting Limited;;;4;;;;;4
EZ;Fashion Production Solutions;;;4;;;;;4
EZ;FB Gerritse;;;1;;;;;1
EZ;Federal Institute of Metrology METAS;;;1;;;;;1
EZ;Federatie Ned. Rubber- en Kunststofindustrie;;;2;;;;;2
EZ;Federatie Nederlandse Levensmiddel. Industrie;;;4;;;;;4
EZ;Federatie Particulier Grondbezit;;;2;;;;;2
EZ;Federatie Textielbeheer Nederland;;;4;;;;;4
EZ;Felix Guerain;;;1;;;;;1
EZ;Fellini Rotterdam Exploitatie B.V.;;;1;;;;;1
EZ;Fellows B.V.;;;1;;;;;1
EZ;FenceWorks B.V.;;;;1;;;;1
EZ;FERA SCIENCE LTD;;;2;;;;;2
EZ;Ferm P&O-advies en interimmanagement B.V.;;;1;;;;;1
EZ;Ferro Explore B.V.;;;1;;;;;1
EZ;FGB Facility Management B.V.;;;1;;;;;1
EZ;FH Everts;;;1;;;;;1
EZ;Fier B.V.;;;1;;;;;1
EZ;Fijnaut Visuals;;;1;;;;;1
EZ;FIPOI;;;1;;;;;1
EZ;Firma Van Rijsbergen;;;2;;;;;2
EZ;FJM Schelleman;;;2;;;;;2
EZ;FlexBase B.V.;;;2;;;;;2
EZ;Flirt!;;;1;;;;;1
EZ;Floor Oudshoorn;;;2;;;;;2
EZ;FloraHolland;;;1;;;;;1
EZ;Florent;;;1;;;;;1
EZ;Flower Watch Kenya Ltd.;;;2;;;;;2
EZ;Flynth adviseurs en accountants B.V.;;;2;;;;;2
EZ;FME/NAT;;;2;;;;;2
EZ;FMS Advisers B.V.;;;2;;;;;2
EZ;Focal Point B.V.;;;2;;;;;2
EZ;Foglet;;;2;;;;;2
EZ;Folkline;;;3;;;;;3
EZ;Fon Ten Thij Procesontwikkeling B.V.;;;1;;;;;1
EZ;Fondsenbeheer Nederland B.V.;;;3;;;;;3
EZ;Food Cabinet B.V.;;;1;;;;;1
EZ;Food for Impact;;;2;;;;;2
EZ;Food Synectics;;;2;;;;;2
EZ;Food Trade Consultancy Ltd;;;1;;;;;1
EZ;Forestry Service;;;2;;;;;2
EZ;Fort Advocaten N.V.;;;2;;;;;2
EZ;Fotobureau Sicco van Grieken;;;1;;;;;1
EZ;Fotografie : Paul Voorham;;;1;;;;;1
EZ;Fotografie Siebe Swart;;;1;;;;;1
EZ;Frames Renewable Energy Solutions B.V.;;;2;;;;;2
EZ;Franke Interim Management B.V.;;;1;;;;;1
EZ;frankenvrijadvies;;;2;;;;;2
EZ;FreedomLab B.V.;;;2;;;;;2
EZ;Frens Schuring Tact;;;2;;;;;2
EZ;Frequin Producties;;;1;;;;;1
EZ;Fresh Studio;;;2;;;;;2
EZ;Fresh Studio Innovations Asia Ltd;;;2;;;;;2
EZ;Frischauf, Dhr N. DI Dr;;;1;;;;;1
EZ;Frits van Tol;;;1;;;;;1
EZ;Fronteer Strategy B.V.;;;1;;;;;1
EZ;Frontier Economics Ltd;;;4;;;;;4
EZ;Fruit Consultancy Europe B.V.;;;3;;;;;3
EZ;FTTC;;;2;;;;;2
EZ;Fudura B.V.;;;2;;;;;2
EZ;Fugro Engineers B.V.;;;8;;;;;8
EZ;Fugro GeoServices B.V.;;;2;;;;;2
EZ;Fugro Oceanor As;;;6;;;;;6
EZ;Fugro Survey B.V.;;;7;;;;;7
EZ;G.H. Heusinkveld;;;2;;;;;2
EZ;G.M.C. - International;;;2;;;;;2
EZ;GAC Gulf Agency Co. (Dubai) LLC;;;1;;;;;1
EZ;GaiaPark B.V.;;;4;;;;;4
EZ;Gartner Nederland B.V.;4;;2;;;;;4
EZ;Gas and Oil technologies Collaboration Program (GOT CP);;;2;;;;;2
EZ;Gasunie Engineering B.V.;;;3;;;;;3
EZ;GEA Connection B.V.;;;1;;;;;1
EZ;Gebiedscoöperatie O-gen UA;;;2;;;;;2
EZ;Gebiedscoöperatieve Rievenland;;;2;;;;;2
EZ;Gebr. Barendsen B.V.;;;1;;;;;1
EZ;Gelderblom Ontwikkeling En Duurzaamheid;;;1;;;;;1
EZ;Gem City Consulting;;;2;;;;;2
EZ;GenomeScan B.V.;;;2;;;;;2
EZ;Geocontrol;;;1;;;;;1
EZ;Geocycli B.V.;;;2;;;;;2
EZ;Geodan Holding B.V.;;;;1;;;;1
EZ;Geonius Geotechniek B.V.;;;1;;;;;1
EZ;Geonius Groep B.V.;;;1;;;;;1
EZ;Georgian Wine Association;;;2;;;;;2
EZ;Geschreven en Gedrukt;;;2;;;;;2
EZ;Gesprek in Beweging;;;1;;;;;1
EZ;GeuS Vastgoed B.V.;;;1;;;;;1
EZ;Gezondheidsdienst voor Dieren;;;7;;;;;7
EZ;GfK Netherlands B.V.;;;3;;;;;3
EZ;GFM Decorations B.V.;;;2;;;;;2
EZ;GGN Mastering Credit N.V.;;;1;;;;;1
EZ;GGN van Mastrigt & Partners;;;;;1;;;1
EZ;GGNI International B.V.;;;2;;;;;2
EZ;GH+O;;;1;;;;;1
EZ;Ghana Netherlands Business and Culture Council;;;1;;;;;1
EZ;Gideon Consult B.V.;;;1;;;;;1
EZ;Gielissen's Bedrijven B.V.;;;1;;;;;1
EZ;Gimaris;;;2;;;;;2
EZ;Giraffe Consulting Limited;;;2;;;;;2
EZ;GJ Jansen;;;1;;;;;1
EZ;GL events World Forum Convention Center B.V.;;;2;;;;;2
EZ;Glashandel Berserik B.V.;;;1;;;;;1
EZ;Global Complexity Network (GloComNet) B.V.;;;1;;;;;1
EZ;Globalink Consulting;;;2;;;;;2
EZ;Globally Cool B.V.;;;5;;;;;5
EZ;Gloei Coöperatie U.A.;;;2;;;;;2
EZ;Gloudemans;;;2;;;;;2
EZ;GMSP B.V.;;;2;;;;;2
EZ;Go Global Egypt;;;2;;;;;2
EZ;Go! Good Opportunity;;;4;;;;;4
EZ;Goan Peng International;;;2;;;;;2
EZ;Goedman Kunstenaarsbenodigdheden;;;1;;;;;1
EZ;Goeije Communicatie;;;1;;;;;1
EZ;Going Places Tours and Travel;;;1;;;;;1
EZ;Gooiconsult B.V.;;;1;;;;;1
EZ;GPI Consultancy;;;2;;;;;2
EZ;Gradbeni Institut ZRMK;;;2;;;;;2
EZ;Grand Cafe Lubeck;1;;;;;;;1
EZ;Grapes Consultancy;;;2;;;;;2
EZ;Green Bridges;;;2;;;;;2
EZ;Green Bridges Energy Environment;;;4;;;;;4
EZ;Green Dream Productions B.V.;;;2;;;;;2
EZ;Green Farming;;;2;;;;;2
EZ;Green Heart Tourism;;;2;;;;;2
EZ;Green Serendipity;;;1;;;;;1
EZ;Green Works Consultancy;;;1;;;;;1
EZ;Greenbizstartup;;;2;;;;;2
EZ;Greenport Holland;;;5;;;;;5
EZ;GreenQ B.V.;;;2;;;;;2
EZ;Greenvis B.V.;;;2;;;;;2
EZ;Grielen Consultancy;;;2;;;;;2
EZ;GripNet B.V.;;;1;;;;;1
EZ;Groeisaam;;;1;;;;;1
EZ;Groeistrategen;;;2;;;;;2
EZ;Groen Geregeld;;;1;;;;;1
EZ;Groene Vaert B.V.;;;4;;;;;4
EZ;Groeneveld Horeca B.V.;;;1;;;;;1
EZ;GroentenFruit Huis B.V.;;;2;;;;;2
EZ;Grontmij Nederland BV;;;4;;;;;4
EZ;Groothuizen Assist;;;1;;;;;1
EZ;GT-Advies;;;1;;;;;1
EZ;GTM-Advanced Structures B.V.;;;1;;;;;1
EZ;Gupta Strategists B.V.;;;1;;;;;1
EZ;Gyrinus Advies;;;3;;;;;3
EZ;H&K Consultancy B.V.;;;2;;;;;2
EZ;H.A. Luten, dierenarts;;;1;;;;;1
EZ;H.J. Engdahl;;;1;;;;;1
EZ;H.P. Gauff Ingenieure GmbH & Co. KG - JBG;;;2;;;;;2
EZ;H.R. Guest Fotografie;1;;1;;;;;1
EZ;Haagse Beek organisatieadvies B.V.;;;1;;;;;1
EZ;Handelshuis Atlantis B.V.;;;1;;;;;1
EZ;Hans Alders Procesregie & Advies B.V.;;;1;;;;;1
EZ;Hans Jellema Fotografie;;;1;;;;;1
EZ;Hans Lodders Management;;;1;;;;;1
EZ;Hans Roggen Fotografie;;;1;;;;;1
EZ;Hans Vos Advies;;;2;;;;;2
EZ;Harbour Amsterdam B.V.;;;2;;;;;2
EZ;Harbour Horeca B.V.;;;1;;;;;1
EZ;Harmsen Consultancy B.V.;;;2;;;;;2
EZ;Haskoning B.V.;;;4;;;;;4
EZ;Haskoning Nederland;;;4;;;;;4
EZ;Haskoning Phillipines Inc.;;;3;;;;;3
EZ;HaskoningDHV Nederland B.V.;;;7;;;;;7
EZ;HeadFirst B.V.;9;;4;;;5;;9
EZ;HEC B.V.;1;;;;;;;1
EZ;Heijkoop Beheer en Advies B.V.;;;2;;;;;2
EZ;Henk Bouwmeester, Tekstschrijver;;;1;;;;;1
EZ;HENS DESIGN;;;1;;;;;1
EZ;Hereitcomes B.V.;;;1;;;;;1
EZ;Hermes Banket B.V.;;;1;;;;;1
EZ;Hermess B.V.;;;3;;;;;3
EZ;Hes Construction;;;2;;;;;2
EZ;Hessenpoort Engineering Deventer B.V.;;;1;;;;;1
EZ;Het Blije Wij;;;1;;;;;1
EZ;Het Groene Bureau;;;1;;;;;1
EZ;Het Labelhuis West Brabant;;;1;;;;;1
EZ;Het Nederlandse Rode Kruis Afdeling Lelystad;;;1;;;;;1
EZ;Het NIC B.V.;;;2;;;;;2
EZ;Het Pleidooi;;;1;;;;;1
EZ;Het S.T. Nelles bedrijf;;;1;;;;;1
EZ;Het Stormt B.V.;;;2;;;;;2
EZ;Het Talentbedrijf B.V.;;;1;;;;;1
EZ;HetEnergieBureau B.V.;;;1;;;;;1
EZ;Hettich Automation B.V.;;;1;;;;;1
EZ;Hidde van Kersen Consultancy;;;2;;;;;2
EZ;Hiepractief;;;1;;;;;1
EZ;Hilhorst Grafische Vormgeving B.V.;;;1;;;;;1
EZ;HKV Consultants;;;2;;;;;2
EZ;HKV Lijn in Water B.V.;;;3;;;;;3
EZ;HMC-Advies;;;1;;;;;1
EZ;Hoezo Proj.manag. & Congresorganisatie B.V.;;;1;;;;;1
EZ;Hogeschool Zuyd;;;2;;;;;2
EZ;Hokra B.V.;;;2;;;;;2
EZ;Holding Beheermaatschappij Ropeni B.V.;;;1;;;;;1
EZ;Holland College;;;2;;;;;2
EZ;Holland Reklame en Standbouw B.V.;;;1;;;;;1
EZ;Holland Solar;;;2;;;;;2
EZ;HollandDoor Coöperatie UA;;;1;;;;;1
EZ;Hollandse Hoogte B.V.;;;1;;;;;1
EZ;Hoofdkant. Recreatiesch. Stichtse Groenlanden;;;2;;;;;2
EZ;HOPE;;;2;;;;;2
EZ;Horeca Service Lelystad B.V.;;;1;;;;;1
EZ;Horizon Marktonderzoek;;;1;;;;;1
EZ;Horsonality;;;1;;;;;1
EZ;Hortus Botanicus Amsterdam;;;1;;;;;1
EZ;Hospitality Design B.V.;;;1;;;;;1
EZ;Hostnet B.V.;;;;;;1;;1
EZ;Hot. A'dam/Rest. & Brass. 'De Roode Leeuw';;;1;;;;;1
EZ;Hotel Contact B.V.;;;4;;;;;4
EZ;Hotel Delfzijl Exploitatie B.V.;;;1;;;;;1
EZ;Hotel Gieling B.V.;;;1;;;;;1
EZ;Hotel InterContinental Montreal;;;1;;;;;1
EZ;Hotel New York B.V.;;;1;;;;;1
EZ;Hotel-Café-Restaurant 'West-End' Expl. B.V.;;;1;;;;;1
EZ;Houthoff Buruma Coöperatief UA;;;2;;;;;2
EZ;HowAboutYou B.V.;;;1;;;;;1
EZ;HP Urbach;;;1;;;;;1
EZ;HPVL Consult;;;2;;;;;2
EZ;HTA Software;;;2;;;;;2
EZ;HTCE Site Management B.V.;;;1;;;;;1
EZ;Huis Roodenburch B.V.;;;1;;;;;1
EZ;Huisers.NL B.V.;;;1;;;;;1
EZ;Hulskamp Audiovisueel Utrecht;;;3;;;;;3
EZ;Human Rights at Work;;;2;;;;;2
EZ;Humanagement;;;2;;;;;2
EZ;Hunzehof PM & A;;;3;;;;;3
EZ;Hurenkamp Advies;;;1;;;;;1
EZ;Hutten Business Catering B.V.;;;2;;;;;2
EZ;Huygen Ingenieurs & Adviseurs B.V.;;;2;;;;;2
EZ;HVR PA/PR;;;2;;;;;2
EZ;Hygear B.V.;;;1;;;;;1
EZ;Hygear Fuel Cell Systems B.V.;;;3;;;;;3
EZ;HZ University of Applied Sciences;;;2;;;;;2
EZ;I & O Research B.V.;;;2;;;;;2
EZ;I *Rastgar;;;2;;;;;2
EZ;I. Tohata;;;1;;;;;1
EZ;I.D. Image Development;;;2;;;;;2
EZ;I2L, instituut voor innovatie en leren;;;3;;;;;3
EZ;IAF;;;1;;;;;1
EZ;IBM Belgium/Luxembourg;;;2;;;;;2
EZ;IBM Nederland B.V.;4;;2;;;;;4
EZ;IBM Schuitemaker;;;1;;;;;1
EZ;Ice-Amsterdam;;;1;;;;;1
EZ;ICI Business;;;4;;;;;4
EZ;ICLEI European Secretariat GmbH;;;1;;;;;1
EZ;Icontec;;;1;;;;;1
EZ;ICTloket.nl BV/Hogeschool Zuyd;;;1;;;;;1
EZ;ICTRecht B.V.;;;1;;;;;1
EZ;ID Consultancy B.V.;;;2;;;;;2
EZ;Id Network Nederland;;;1;;;;;1
EZ;id&dn;;;2;;;;;2
EZ;ID-AS Consult;;;2;;;;;2
EZ;IDC Unternehmensberatung GmbH;;;2;;;;;2
EZ;Ideeaanzee B.V.;;;3;;;;;3
EZ;IDTV Live360 B.V.;;;5;;;;;5
EZ;IEA Bioenergy;;;2;;;;;2
EZ;Iea Hia Secretariat;;;2;;;;;2
EZ;IEA International Energy Agency;;;2;;;;;2
EZ;Iea SHC / Australian PV Institute;;;1;;;;;1
EZ;IES Asset Management;;;3;;;;;3
EZ;If Technology B.V.;;;4;;;;;4
EZ;IfED;;;2;;;;;2
EZ;IJB Geotechniek B.V.;;;1;;;;;1
EZ;IJB Groep B.V.;;;1;;;;;1
EZ;Il&WRI;;;2;;;;;2
EZ;Ilvo Vlanderen/Foodpilot;;;1;;;;;1
EZ;Imagro B.V.;;;2;;;3;;3
EZ;Im-mkb;;;1;;;;;1
EZ;iMPACT Booster Holding B.V.;;;2;;;;;2
EZ;Impact Reporters;;;2;;;;;2
EZ;Impactive;;;1;;;;;1
EZ;ImpactReporters;;;2;;;;;2
EZ;IMPACTz;;;1;;;;;1
EZ;Import Chompas Inc;;;2;;;;;2
EZ;Import Trading B.V.;;;1;;;;;1
EZ;Improven B.V.;;;3;;;;;3
EZ;In Goede Aarde B.V.;;;2;;;;;2
EZ;In2Content B.V.;1;;3;;;;;3
EZ;in60seconds B.V.;;;2;;;;;2
EZ;Incentro Nederland B.V.;2;;;;;;;2
EZ;Incredible Crowds B.V.;;;2;;;;;2
EZ;Independent Water Consultancy Services;;;1;;;;;1
EZ;Indisch Restaurant Garoeda;;;1;;;;;1
EZ;ING Bank N.V.;;;1;;;;;1
EZ;Ing. A.E. van Veen;;;2;;;;;2
EZ;Ing.bur. Bouwtechn. Goudstikker-de Vries B.V.;;;1;;;;;1
EZ;Ingenieurbüro Heitfeld - Schetelig;;;2;;;;;2
EZ;Ingenieursbureau Dijkhuis B.V.;;;1;;;;;1
EZ;Ingenieursburo Heitfeld-Schetelig GmbH;;;5;;;;;5
EZ;Ingenieursburo Van der Werf en Nass B.V.;;;2;;;;;2
EZ;Ingredient Consulting;;;2;;;;;2
EZ;Inive;;;1;;;;;1
EZ;Inkstrategy;;;2;;;;;2
EZ;INNAX bouwkundig adviseurs B.V.;;;2;;;;;2
EZ;InnoLeaps B.V.;;;1;;;;;1
EZ;InnoStart Consulting B.V.;;;1;;;;;1
EZ;InnoValor B.V.;;;2;;;;;2
EZ;Innovatie en Duurzaamheid B.V.;;;2;;;;;2
EZ;Innovation Booster B.V.;;;2;;;;;2
EZ;Innovero Software Solutions B.V.;;;1;;;;;1
EZ;Insectsforall;;;1;;;;;1
EZ;InsideStory;;;1;;;;;1
EZ;Inspectrum B.V.;;;1;;;;;1
EZ;Installect Advies B.V.;;;2;;;;;2
EZ;Instituut Maatschappelijke Innovatie;;;3;;;;;3
EZ;Instituut voor vastgoed en duurzaamheid B.V.;;;1;;;;;1
EZ;Inter Access O.P. B.V.;6;;1;;;;;6
EZ;Interace communication & change;;;2;;;;;2
EZ;Interactive Network Systems;;;;;;1;;1
EZ;Intercultural Communication B.V.;;;1;;;;;1
EZ;Intercultural Management CBC;;;1;;;;;1
EZ;Interface Projects;;;1;;;;;1
EZ;Interjim;;;2;;;;;2
EZ;Interliaise;;;2;;;;;2
EZ;International Energy Agency Hydrogen Implementing Agreement;;;2;;;;;2
EZ;International Procurement Agency B.V.;;;2;;;;;2
EZ;International Procurement Agency Group B.V.;;;1;;;;;1
EZ;International Smart Grid Action Network;;;2;;;;;2
EZ;International Synergies Ltd;;;2;;;;;2
EZ;Internet Unie Services B.V.;;;1;;;;;1
EZ;Interra B.V.;;;1;;;;;1
EZ;Intersafe Groeneveld B.V.;;;;1;;;;1
EZ;Intexso Adviesbureau B.V.;;;1;;;;;1
EZ;Intraservice Dienstverlening B.V.;;;4;;;;;4
EZ;Intraval B.V.;;;3;;;;;3
EZ;Intraval, Buro voor Onderzoek & Advies;;;2;;;;;2
EZ;Investment & Trade Facilitation Center (ITFC);;;2;;;;;2
EZ;iOnline Cloud B.V.;;;1;;;;;1
EZ;IP Castillo Rocha;;;1;;;;;1
EZ;Ipsos B.V.;;;4;;;;;4
EZ;Isafor;;;1;;;;;1
EZ;Isah B.V.;;;2;;;;;2
EZ;ISS Catering Services B.V.;;;1;;;;;1
EZ;iTanks B.V.;;;1;;;;;1
EZ;ItaQ;7;;4;;;2;;7
EZ;ITB - IGEM;;;2;;;;;2
EZ;Itera B.V.;1;;2;;;;;2
EZ;IT-Staffing Nederland B.V.;9;;7;;;;;10
EZ;iTZiT B.V.;;;2;;;;;2
EZ;IWA (International Water Association);;;2;;;;;2
EZ;J Blaauwendraad;;;2;;;;;2
EZ;J Klaver;;;1;;;;;1
EZ;J Wigsten;;;1;;;;;1
EZ;J. Bossert Praktijkvennootschap;;;3;;;;;3
EZ;J. Frade;;;2;;;;;2
EZ;J. Hrabova-Svobodova;;;1;;;;;1
EZ;J. Kamminga;;;2;;;;;2
EZ;J. Tellinga;;;2;;;;;2
EZ;J.A. de Jonge Beheer B.V.;;;2;;;;;2
EZ;J.C.D. Boonman;;;2;;;;;2
EZ;J.E.de Vries Advies;;;2;;;;;2
EZ;J.F.M. Borking;1;;;;;;;1
EZ;J.G. Schuurman Beheer B.V.;;;2;;;;;2
EZ;J.J.F.M. Borking;1;;;;;;;1
EZ;J.M. van der Eijk Consultancy;;;2;;;;;2
EZ;Jaarbeurs B.V.;;;1;;;;;1
EZ;Jachtwerf Gebr. De Kloet B.V.;;;1;;;;;1
EZ;Jacobs Nederland B.V.;;;3;;;;;3
EZ;JAM;;;2;;;;;2
EZ;Jan Spit CS Delft;;;2;;;;;2
EZ;Janneke Monkhorst;;;2;;;;;2
EZ;Jasper Hof Photography;;;1;;;;;1
EZ;JB Mobility;;;2;;;;;2
EZ;JCM Context B.V.;;;2;;;;;2
EZ;Jelle de Jong Play Learn Change;;;1;;;;;1
EZ;JEM-ID;;;1;;;;;1
EZ;Jenrick Nederland B.V.;2;;;;;;;2
EZ;Jeroen Bezem - journalist;;;1;;;;;1
EZ;Jeroen Poortvliet Fotografie;;;1;;;;;1
EZ;Jeroen van der Sluis CC&C;;;1;;;;;1
EZ;Jeroen van der Zalm;;;2;;;;;2
EZ;Jesper  Design;;;2;;;;;2
EZ;Jewel B.V.;;;2;;;;;2
EZ;JG van Beek;;;1;;;;;1
EZ;Jill B.V.;;;1;;;;;1
EZ;Jinke van Dam Consultancy B.V.;;;2;;;;;2
EZ;JK Creations N.V.;;;1;;;;;1
EZ;JM Kinyili;;;2;;;;;2
EZ;jobdronkers;;;3;;;;;3
EZ;Jocelyne Bonnaud Kapoor;;;1;;;;;1
EZ;JOE Global (Automotive) Support B.V.;;;3;;;;;3
EZ;Joep Vonk Consulting;;;2;;;;;2
EZ;John Brebner Ingredients Ltd;;;1;;;;;1
EZ;Jones Lang LaSalle B.V.;;;1;;;;;1
EZ;Jong & Fris;;;1;;;;;1
EZ;Jonge Honden 2 C.V.;;;2;;;;;2
EZ;Jonge Honden 4 C.V.;;;1;;;;;1
EZ;Jonge Honden B.V.;;;3;;;;;3
EZ;Joop Spee Personeelsmanagement & Coaching;;;1;;;;;1
EZ;Joost Hoebink;;;1;;;;;1
EZ;Joost Pierrot Consultancy;;;3;;;;;3
EZ;joost schrijnen ruimte voor ontwikkeling;;;1;;;;;1
EZ;Joost Zoeteman;;;1;;;;;1
EZ;Jos Cozijnsen;;;1;;;;;1
EZ;Jos Feijtel Interimmanagement en Advies;;;2;;;;;2
EZ;José Carlos Pereira Lucas Callado;;;2;;;;;2
EZ;Joyce Velu;;;1;;;;;1
EZ;JPC B.V.;;;1;;;;;1
EZ;JPF Consulting;;;1;;;;;1
EZ;JS Consultancy B.V.;;;3;;;;;3
EZ;jskwadraat;;;2;;;;;2
EZ;Judith de Bruijn B.V.;;;2;;;;;2
EZ;Juli Ontwerp B.V.;;;1;;;;;1
EZ;Julia Wolff Management;;;1;;;;;1
EZ;Jun K'at, Sociedad Anonima;;;1;;;;;1
EZ;Juricas B.V.;;;1;;;;;1
EZ;JVDMedia;;;2;;;;;2
EZ;JVDT B.V.;;;1;;;;;1
EZ;K. Ernest;;;1;;;;;1
EZ;Ka Lun B.V.;;;1;;;;;1
EZ;Kafé Van Leer;;;1;;;;;1
EZ;Kafkabrigade B.V.;;;2;;;;;2
EZ;KAI KAYA MARKETING & EVENTS CO. LTD;;;2;;;;;2
EZ;Kamangir;;;1;;;;;1
EZ;Kansocial;;;2;;;;;2
EZ;Karsens Advies B.V.;;;1;;;;;1
EZ;Kasteelpark Born;;;1;;;;;1
EZ;Kathrin Luz Communication;;;1;;;;;1
EZ;KAW architecten en adviseurs 1;;;4;;;;;4
EZ;KAW-a B.V.;;;2;;;;;2
EZ;KB Agro;;;1;;;;;1
EZ;Kees Kraakman Koffiedienstverlener;;;1;;;;;1
EZ;Kega Holding Company B.V.;;;2;;;;;2
EZ;KEMA;;;4;;;;;4
EZ;KEMA International B.V.;;;3;;;;;3
EZ;KEMA Nederland B.V.;;;2;;;;;2
EZ;Kempenhaeghe Horeca B.V.;;;1;;;;;1
EZ;Kern Konsult B.V.;;;2;;;;;2
EZ;Kettlitz Wulfse Verzekeringen B.V.;;;1;;;;;1
EZ;Keukenhof B.V.;;;1;;;;;1
EZ;Keynote Consultancy B.V.;;;1;;;;;1
EZ;KH Engineering B.V.;;;2;;;;;2
EZ;Kick Smeets Fotografie;;;1;;;;;1
EZ;Kingsquare B.V.;;;1;;;;;1
EZ;Kinshop CC;;;3;;;;;3
EZ;Kiwa Nederland B.V.;;;2;;;;;2
EZ;Klaus Dürbeck Consulting;;;2;;;;;2
EZ;Klimaatwerk B.V.;;;1;;;;;1
EZ;Klinckenberg Consultants B.V.;;;2;;;;;2
EZ;Klint Holding;;;2;;;;;2
EZ;Klusbedrijf alles onder een dak;1;;;;;;;1
EZ;KnowH2O;;;1;;;;;1
EZ;KnowWhy;;;1;;;;;1
EZ;Kok op Stelten;;;1;;;;;1
EZ;Kon. Nederl. Instituut voor Onderzoek der Zee;;;3;;;;;3
