EU Type goedkeuringssleutel,Landcode EEG typegoedkeuring,Richtlijn nr laatste wijziging,EEG basis goedkeuringsnummer,EEG uitbreiding goedkeuringsnummer,EEG typegoedkeuringsdatum,Europese typegoedkeurings registratie datum,EEG/ECE voertuig categorie bij type,Fabrikantcode type,Fabrikant,Europese typegoedkeuring intrek datum,Europese typegoedkeuring status,Europese typegoedkeuring status datum,Europese typegoedkeuring einddatum,Type fabrikant,Typegoedkeuringsnummer,Vervaldatum typegoedkeuring,EEG Voertuig cat toevoeging,EEG typegoedkeuringsdatum_DT,Europese typegoedkeurings registratie datum_DT,Europese typegoedkeuring intrek datum_DT,Europese typegoedkeuring status datum_DT,Europese typegoedkeuring einddatum_DT,Vervaldatum typegoedkeuring_DT,API Basisgegevens EEG uitvoering,API AS gegevens EEG uitvoering,API Carrosserie uitvoering klasse,API Carrosserie uitvoering,API Carrosserie uitvoering nummerieke code,API Handelsbenaming uitvoering,API Merk uitvoering toegestaan,API Motor uitvoering,API Motor uitvoering brandstof,API Plaatsaanduiding uitvoering,API Subcategorie uitvoering,API Uitvoeringverbruik per uitgave,API Versnellingsbak uitvoering
e1*01/116*0242*16,e1,01/116,242,16,20060425,20060425,M1,,VOLKSWAGEN AG,,BT,20170509,20060914,1K,e1*2001/116*0242*16,,,04/25/2006 12:00:00 AM,04/25/2006 12:00:00 AM,,05/09/2017 12:00:00 AM,09/14/2006 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*17,e1,01/116,242,17,20060728,20060728,M1,,VOLKSWAGEN AG,,BT,20170509,20061107,1K,e1*2001/116*0242*17,,,07/28/2006 12:00:00 AM,07/28/2006 12:00:00 AM,,05/09/2017 12:00:00 AM,11/07/2006 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*18,e1,01/116,242,18,20060927,20060927,M1,,VOLKSWAGEN AG,,BT,20190115,20070611,1K,e1*2001/116*0242*18,,,09/27/2006 12:00:00 AM,09/27/2006 12:00:00 AM,,01/15/2019 12:00:00 AM,06/11/2007 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*19,e1,01/116,242,19,20070420,20070420,M1,,VOLKSWAGEN AG,,BT,20170511,20070627,,e1*2001/116*0242*19,,,04/20/2007 12:00:00 AM,04/20/2007 12:00:00 AM,,05/11/2017 12:00:00 AM,06/27/2007 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*20,e1,01/116,242,20,20070601,20070601,M1,,VOLKSWAGEN AG,,BT,20170511,20070720,,e1*2001/116*0242*20,,,06/01/2007 12:00:00 AM,06/01/2007 12:00:00 AM,,05/11/2017 12:00:00 AM,07/20/2007 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*21,e1,01/116,242,21,20070720,20070720,M1,,VOLKSWAGEN AG,,BT,20170511,20040416,,e1*2001/116*0242*21,,,07/20/2007 12:00:00 AM,07/20/2007 12:00:00 AM,,05/11/2017 12:00:00 AM,04/16/2004 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*22,e1,01/116,242,22,20070928,20070928,M1,,VOLKSWAGEN AG,,BT,20170511,20080129,,e1*2001/116*0242*22,,,09/28/2007 12:00:00 AM,09/28/2007 12:00:00 AM,,05/11/2017 12:00:00 AM,01/29/2008 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*23,e1,01/116,242,23,20080129,20080129,M1,,VOLKSWAGEN AG,,BT,20170511,20080424,1K,e1*2001/116*0242*23,,,01/29/2008 12:00:00 AM,01/29/2008 12:00:00 AM,,05/11/2017 12:00:00 AM,04/24/2008 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*24,e1,01/116,242,24,20080424,20080424,M1,,VOLKSWAGEN AG,,BT,20170511,20080710,1K,e1*2001/116*0242*24,,,04/24/2008 12:00:00 AM,04/24/2008 12:00:00 AM,,05/11/2017 12:00:00 AM,07/10/2008 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*25,e1,01/116,242,25,20080710,20080710,M1,,VOLKSWAGEN AG,,BT,20170511,20080807,1K,e1*2001/116*0242*25,,,07/10/2008 12:00:00 AM,07/10/2008 12:00:00 AM,,05/11/2017 12:00:00 AM,08/07/2008 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*26,e1,01/116,242,26,20080807,20080807,M1,,VOLKSWAGEN AG,,BT,20170609,20081001,1K,e1*2001/116*0242*26,,,08/07/2008 12:00:00 AM,08/07/2008 12:00:00 AM,,06/09/2017 12:00:00 AM,10/01/2008 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*27,e1,01/116,242,27,20081001,20081001,M1,,VOLKSWAGEN AG,,BT,20170919,20090113,1K,e1*2001/116*0242*27,,,10/01/2008 12:00:00 AM,10/01/2008 12:00:00 AM,,09/19/2017 12:00:00 AM,01/13/2009 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*28,e1,01/116,242,28,20090113,20090113,M1,,VOLKSWAGEN AG,,BT,20170609,20090218,1K,e1*2001/116*0242*28,,,01/13/2009 12:00:00 AM,01/13/2009 12:00:00 AM,,06/09/2017 12:00:00 AM,02/18/2009 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*29,e1,01/116,242,29,20090218,20090218,M1,,VOLKSWAGEN AG,,BT,20170609,20090417,1K,e1*2001/116*0242*29,,,02/18/2009 12:00:00 AM,02/18/2009 12:00:00 AM,,06/09/2017 12:00:00 AM,04/17/2009 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
e1*01/116*0242*30,e1,01/116,242,30,20090417,20090417,M1,,VOLKSWAGEN AG,,BT,20170609,20090606,1K,e1*2001/116*0242*30,,,04/17/2009 12:00:00 AM,04/17/2009 12:00:00 AM,,06/09/2017 12:00:00 AM,06/06/2009 12:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Basisgegevens-EEG-Uitvoering/wx3j-69ie,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-AS-Gegevens-EEG-Uitvoering/ahsi-8uyu,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering/w2qp-idms,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Klasse/q7fi-ijjh,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Carrosserie-Uitvoering-Nummerieke-Co/nypm-t8hx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Handelsbenaming-Uitvoering/mdqe-txpd,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Merk-Uitvoering-Toegestaan/fj7t-hhik,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering/g2s6-ehxa,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Motor-Uitvoering-Brandstof/5w6t-p66a,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Plaatsaanduiding-Uitvoering/mt8t-4ep4,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Subcategorie-Uitvoering/h9pa-e9ta,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Uitvoering-Gebruiksgegevens-Per-Uitg/2822-t8sx,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Versnellingsbak-Uitvoering/r7cw-67gs
