X,Y,OBJECTID,NUMMER,INSTALLATIENAAM,PLAATSINGSADRES,AFVALSTROOM,ZWERFVUILKLEP,BUURTNAAM,WIJKNAAM,MEETLOCATIENR,LAT,LON
5.9187796290601,51.9901428503017,464,382,00334,J.P. Heijestraat 53 -  55,Restafval,Nee,Onder de Linden,Klarendal,,51.9901429,5.9187796
5.9170158245202,51.99063277213,465,381,00336,J.P. Heijestraat  1 - 1a,Restafval,Nee,Onder de Linden,Klarendal,,51.9906329,5.9170158
5.92014732811028,51.9911330394883,466,384,00350,Lindenheuvel 21,Restafval,Nee,Onder de Linden,Klarendal,,51.9911331,5.9201473
5.92529550615248,51.9927184752009,467,385,,Groot Vijverdal 1,Papier,Nee,Onder de Linden,Klarendal,,51.9927186,5.9252955
5.9253314805631,51.9927128807555,468,386,00371,Groot Vijverdal 1,Restafval,Nee,Onder de Linden,Klarendal,,51.9927130,5.9253315
5.92535889621336,51.9927133135028,469,387,00372,Groot Vijverdal 1,Restafval,Nee,Onder de Linden,Klarendal,,51.9927134,5.9253589
5.91261632844356,51.9923402716627,470,449,,Goeman Borgiusplein 6 overzijde,Glas,Nee,Sonsbeek-Noord,St. Marten/Sonsbeek,,51.9923404,5.9126163
5.91261231172569,51.9923519762624,471,448,,Goeman Borgiusplein 6 overzijde,Restafval_ZW,Ja,Sonsbeek-Noord,St. Marten/Sonsbeek,,51.9923521,5.9126123
5.91003563291494,51.9920453330527,472,447,00248,Lovinklaan t/h No. 49-75,Restafval_ZW,Ja,Sonsbeek-Noord,St. Marten/Sonsbeek,,51.9920454,5.9100356
5.91687922557193,51.9927562222674,473,450,00239,Dalweg t/h No. 26 middenberm,Restafval_ZW,Ja,Sonsbeek-Noord,St. Marten/Sonsbeek,,51.9927563,5.9168792
5.90687821241906,51.979599564413,474,1,,Kleine Oord 82 overzijde,Glas,Nee,Weverstraat,Centrum,,51.9795997,5.9068782
5.92042922184082,51.9588901998921,475,760,00514,Brandenburgseplein 1 - 474,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),40866,51.9588904,5.9204292
5.91919940395377,51.9584247694643,476,754,00541,Gelderseplein 241-455,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),,51.9584250,5.9191994
5.91925665378277,51.9584192836654,477,756,,Gelderseplein 241-455,Papier,Nee,Immerloo II,Malburgen-Oost (Zuid),,51.9584195,5.9192567
5.91886654788167,51.9578745624652,478,749,,Gelderse Plein 1 - 239,Papier,Nee,Immerloo II,Malburgen-Oost (Zuid),40406,51.9578748,5.9188666
5.91888939015093,51.9578525463518,479,750,00538,Gelderse Plein 1 - 239,PMD,Nee,Immerloo II,Malburgen-Oost (Zuid),40406,51.9578527,5.9188894
5.91891677410996,51.9578424085413,480,751,00539,Gelderse Plein 1 - 239,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),40406,51.9578426,5.9189168
5.91894638791185,51.9578393533878,481,752,00540,Gelderse Plein 1 - 239,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),40406,51.9578395,5.9189464
5.92070224441063,51.9594635791242,482,762,00517,Brandenburgseplein 241-455,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),41006,51.9594638,5.9207023
5.92073103139991,51.9594606531144,483,763,00518,Brandenburgseplein 241-455,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),41006,51.9594608,5.9207310
5.92218789221461,51.9605096287398,484,770,00526,Kleefseplein 241-455,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),40991,51.9605098,5.9221879
5.92220700604181,51.9605081827282,485,771,,Kleefseplein 241-455,Restafval_ZW,Ja,Immerloo II,Malburgen-Oost (Zuid),40991,51.9605084,5.9222070
5.92222673165474,51.9605055762237,486,772,,Kleefseplein 241-455,Papier,Nee,Immerloo II,Malburgen-Oost (Zuid),40991,51.9605058,5.9222267
5.92193289329783,51.9599250774984,487,768,00523,Kleefseplein 1 - 239,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),40991,51.9599253,5.9219329
5.92190390746526,51.9599329456298,488,767,00524,Kleefseplein 1 - 239,Restafval,Nee,Immerloo II,Malburgen-Oost (Zuid),40991,51.9599331,5.9219039
5.92187837040093,51.9599434280779,489,766,00525,Kleefseplein 1 - 239,PMD,Nee,Immerloo II,Malburgen-Oost (Zuid),40991,51.9599436,5.9218784
5.91895771478301,51.9578669181268,490,753,,Gelderse Plein 1 - 239,Glas,Nee,Immerloo II,Malburgen-Oost (Zuid),40406,51.9578671,5.9189577
5.92195630069086,51.9599513672845,491,769,,Kleefseplein 1 - 239,Glas,Nee,Immerloo II,Malburgen-Oost (Zuid),,51.9599515,5.9219563
5.92186379383004,51.9599631124437,492,765,,Kleefseplein 1 - 239,Papier,Nee,Immerloo II,Malburgen-Oost (Zuid),40991,51.9599633,5.9218638
5.8996887057781,51.9783241742578,493,624,,De Praets oostkant onder Nelson Mandela brug,Papier,Nee,Meinerswijk/De Praets,Malburgen-West,,51.9783243,5.8996887
5.90148736148249,51.9755535563485,494,626,,Stadsblokkenweg,Restafval,Nee,Meinerswijk/De Praets,Malburgen-West,,51.9755537,5.9014874
5.88218139132888,51.9582698819159,495,836,,Rijksweg-west 41,Glas,Nee,Elden,Elden,,51.9582701,5.8821814
5.89403980563209,51.9582919844002,496,792,00565,Schepen van Ommerenstraat 387,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9582922,5.8940398
5.89277084788897,51.9590690982091,497,788,,Kronenburgsingel 683-799 achterzijde,Papier,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9590693,5.8927709
5.89276914858892,51.9590579967723,498,787,,Kronenburgsingel 683-799 achterzijde,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,,51.9590582,5.8927692
5.8927373016186,51.9590601228035,499,786,00572,Kronenburgsingel 683-799 achterzijde,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9590603,5.8927373
5.89713566790392,51.961406242523,500,809,00554,Kronenburgsingel 205-209,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,39412,51.9614065,5.8971357
5.88613908030736,51.991625636265,501,566,00453,Bauerstraat t/h No. 37-39,Restafval,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9916258,5.8861391
5.89119458183254,51.9892805475371,502,572,00452,Bakenbergseweg / Amsterdamseweg,Restafval,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9892807,5.8911946
5.88923527050148,51.9911312229862,503,570,,Bauerstraat t.h.v. 6 overzijde,Glas,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9911313,5.8892353
5.88920399497859,51.9911201174044,504,568,,Bauerstraat t.h.v. 6 overzijde,Papier,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9911202,5.8892040
5.87853039056203,51.9942017788577,505,563,00464,Jacob Marislaan t/h No. 77-79,Restafval_ZW,Ja,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9942019,5.8785304
5.88883776419607,51.9909693692,506,567,00455,Bauerstraat t/h No. 5-7,Restafval,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9909695,5.8888378
5.89031637449665,51.9902345990449,507,571,,Bakenbergseweg thv 40 overzijde,Restafval_ZW,Ja,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9902347,5.8903164
5.8795405910217,51.993491765432,508,564,00462,Gabrielstraat 38 overzijde,Restafval,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9934919,5.8795406
5.88921927281479,51.9911259027325,509,569,,Bauerstraat t.h.v. 6 overzijde,Papier,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9911260,5.8892193
5.87955340241988,51.9934771821818,510,565,,Gabrielstraat 38 overzijde,Papier,Nee,Sterrenberg,Burgemeesterswijk/Hoogkamp,,51.9934773,5.8795534
5.9229005163027,51.9894158834835,511,1085,,Noordpad t.h.v. 4,Papier,Nee,Klarendal-Noord,Klarendal,,51.9894160,5.9229005
5.9205353925142,51.9908379949932,512,1081,,Onder de Linden 88 overzijde,Papier,Nee,Klarendal-Noord,Klarendal,,51.9908381,5.9205354
5.91520926904499,51.9883251112334,513,1016,,Agnietenplaats 2,PMD,Nee,Klarendal-Noord,Klarendal,,51.9883252,5.9152093
5.91750626390636,51.9877488767451,514,1086,,Warmoesstraat 19,PMD,Nee,Klarendal-Noord,Klarendal,,51.9877490,5.9175063
5.91600863358635,51.9873692901332,515,366,00348,Noord-peterstraat 64,Restafval_ZW,Ja,Klarendal-Noord,Klarendal,,51.9873694,5.9160086
5.91516437590883,51.988323569891,516,360,00326,Agnietenplaats 2,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9883237,5.9151644
5.91518829644671,51.9883237780186,517,361,,Agnietenplaats 2,Papier,Nee,Klarendal-Noord,Klarendal,,51.9883239,5.9151883
5.9155971001906,51.9873208001482,518,362,,Noord Peterstraat 46,Restafval_ZW,Ja,Klarendal-Noord,Klarendal,,51.9873209,5.9155971
5.91593272387741,51.9892207342991,519,364,,Staringplein 2,Glas,Nee,Klarendal-Noord,Klarendal,59711,51.9892208,5.9159327
5.9159451329545,51.9892335049084,520,365,,Staringplein 2,Papier,Nee,Klarendal-Noord,Klarendal,59711,51.9892336,5.9159451
5.91668013347625,51.9883103303548,521,367,00329,Agnietenstraat 269 zijkant,Restafval_ZW,Ja,Klarendal-Noord,Klarendal,,51.9883104,5.9166801
5.92054421104856,51.9908321188685,522,372,,Onder de Linden 88 overzijde,Glas,Nee,Klarendal-Noord,Klarendal,,51.9908322,5.9205442
5.92120665896725,51.9907484591975,523,374,00352,Noordpad 71,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9907485,5.9212067
5.92159714237818,51.9885850664477,524,375,00342,Klarendalseweg / Stalstraat,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9885852,5.9215971
5.92289152239093,51.9894247006758,525,379,00353,Noordpad t.h.v. 4,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9894248,5.9228915
5.92087251812342,51.9890179053488,526,373,00333,Herenstraat t/h No. 38-44,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9890180,5.9208725
5.92196931477235,51.9903370085702,527,377,00354,Noordpad 54 zijkant,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9903371,5.9219693
5.91921237164329,51.9888892965724,528,369,,Agnietenstraat 185 overzijde,Restafval_ZW,Ja,Klarendal-Noord,Klarendal,,51.9888894,5.9192124
5.91881067166718,51.9881109158421,529,370,00344,Kapelstraat 36 - 38,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9881110,5.9188107
5.91885345918344,51.9881222446453,530,371,,Kapelstraat 36 - 38,Papier,Nee,Klarendal-Noord,Klarendal,,51.9881223,5.9188535
5.91764963957425,51.9877320152932,531,368,00373,Verlengde Paulstraat 2 zijkant,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9877321,5.9176496
5.9150311292176,51.9865997017808,532,359,00379,Zuid-peterstraat 53,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9865998,5.9150311
5.91591856735811,51.9892031151332,533,363,,Staringplein 2,Papier,Nee,Klarendal-Noord,Klarendal,59711,51.9892032,5.9159186
5.91461877914971,51.9871418371509,534,358,,Noord Peterstraat 14 overzijde,Glas,Nee,Klarendal-Noord,Klarendal,,51.9871419,5.9146188
5.92214524627685,51.989890596385,535,378,00328,Agnietenstraat 73,Restafval,Nee,Klarendal-Noord,Klarendal,,51.9898907,5.9221453
5.92159542399732,51.9893310793798,536,1045,,Klarendalseweg 140 achterzijde(Parkkerplaats Winkelcentrum Klarendal),Textiel,Nee,Klarendal-Noord,Klarendal,,51.9893312,5.9215954
5.92169482091397,51.9893788018041,537,376,,Klarendalseweg 140 achterzijde(Parkkerplaats Winkelcentrum Klarendal),Glas,Nee,Klarendal-Noord,Klarendal,,51.9893789,5.9216948
5.90809758820442,51.986955997202,538,540,00474,De Wetstraat 24-26 overzijde,Restafval,Nee,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,,51.9869561,5.9080976
5.90811249810916,51.9869380443479,539,541,,De Wetstraat 24-26 overzijde,Glas,Nee,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,,51.9869382,5.9081125
5.9079691469881,51.9882360177985,540,539,,Apeldoornseweg 67,Restafval_ZW,Ja,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,,51.9882361,5.9079692
5.90667588673432,51.9852392461083,541,1020,,Sonsbeeksingel 18  overzijde,Restafval,Nee,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,,51.9852394,5.9066759
5.90918049194267,51.9855341580303,542,542,00475,Sonsbeeksingel 21-25,Restafval_ZW,Ja,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,,51.9855343,5.9091805
5.90699495662052,51.9860725189951,543,538,,De la Reijstraat 9/Steijnstraat 9,Papier,Nee,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,,51.9860726,5.9069950
5.91694594213029,51.9847690280907,544,1063,,Ir J.P.  van Muijlwijkstraat 53,PMD,Nee,Hommelstraat,Spijkerkwartier,,51.9847691,5.9169459
5.91303844186434,51.9852689303691,545,1017,,Jufferstraat t/h No. 3,PMD,Nee,Hommelstraat,Spijkerkwartier,,51.9852690,5.9130384
5.91271996263811,51.98449328198,546,8,00643,Spoorwegstraat 7,Restafval_ZW,Ja,Hommelstraat,Spijkerkwartier,,51.9844934,5.9127200
5.91303124408541,51.9852794330868,547,11,00323,Jufferstraat t/h No. 3,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9852795,5.9130313
5.91437462311987,51.9840970996909,548,13,,Ir. J.P. van Muijlwijkstraat 48,Restafval_ZW,Ja,Hommelstraat,Spijkerkwartier,,51.9840972,5.9143746
5.91691039368662,51.9847635255117,549,21,00321,Ir J.P.  van Muijlwijkstraat 53,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9847636,5.9169104
5.9164726764898,51.9852538012485,550,19,00325,Noord en Zuidstraat 37,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9852539,5.9164727
5.91648253023115,51.985234545185,551,20,00324,Noord en Zuidstraat 37,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9852347,5.9164825
5.9159040103102,51.984118531639,552,18,00271,Bloemstraat 53,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9841186,5.9159040
5.91546364713284,51.9845611772354,553,17,00319,Ir J.P. van Muijlwijkstraat 49,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9845613,5.9154637
5.91433925707151,51.9848958067682,554,12,00318,Hommelstraat 50,Restafval,Nee,Hommelstraat,Spijkerkwartier,,51.9848959,5.9143393
5.97051121619657,51.9827602712429,555,271,,Biljoenlaan 65,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9827604,5.9705112
5.97053553896457,51.9827719047091,556,272,,Biljoenlaan 65,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9827720,5.9705355
5.9638383674206,51.9826091949507,557,242,,Middachtensingel t/h No. 100-178,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9826093,5.9638383
5.96381575183948,51.9825986393291,558,241,,Middachtensingel t/h No. 100-178,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9825988,5.9638157
5.96225241130732,51.98361061296,559,231,,Middachtensingel t/h No. 20-98,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9836107,5.9622524
5.9657427727175,51.9828456190693,560,253,00034,Hamerdenstraat t.h.v. 1,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9828457,5.9657427
5.96368476533096,51.9852843555599,561,238,,Wijenburglaan t.h.v. 20 zijkant,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9852845,5.9636847
5.96610136377515,51.9808889061224,562,257,,Valkhofplein 73 a zijkant(naast Spar),Glas,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9808890,5.9661013
5.96521858338182,51.9842921237248,563,252,,Kraaiensteinlaan t.h.v. 20 zijkant,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9842922,5.9652185
5.96370141460591,51.9852703014872,564,239,,Wijenburglaan t.h.v. 20 zijkant,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9852704,5.9637014
5.96625175619721,51.9839085609705,565,260,00014,Matenalaan t.h.v. 2 overzijde,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9839087,5.9662517
5.96605941237303,51.9839672377312,566,254,,Kinkelenburglaan Hoek  Matenalaan,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9839674,5.9660594
5.96626871519349,51.9838949193656,567,261,00015,Matenalaan t.h.v. 2 overzijde,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9838950,5.9662687
5.9643863468372,51.9831686620371,568,244,,Kinkelenburglaan kruising met Goudensteinlaan t/h No. 46,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9831688,5.9643863
5.96518879756759,51.9842784343037,569,250,00016,Kraaiensteinlaan t.h.v. 20 zijkant,PMD,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9842785,5.9651888
5.96517120070071,51.9842927691933,570,249,00017,Kraaiensteinlaan t.h.v. 20 zijkant,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9842929,5.9651712
5.96290227943981,51.9841819080243,571,232,00090,Loevesteinlaan 32a,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9841820,5.9629022
5.9636765185765,51.9852594505136,572,237,00018,Wijenburglaan t.h.v. 20 zijkant,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9852596,5.9636765
5.96365973388681,51.9852736158038,573,236,00019,Wijenburglaan t.h.v. 20 zijkant,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9852737,5.9636597
5.96141218989793,51.9851717396485,574,225,00089,Weldamlaan 6,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9851718,5.9614122
5.95912291731296,51.9849478489178,575,218,,Hoek Warmelolaan/Middachtensingel,Glas,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9849480,5.9591229
5.95909565554283,51.9849680444813,576,217,,Hoek Warmelolaan/Middachtensingel,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9849682,5.9590956
5.95907423659856,51.9849854611776,577,216,,Hoek Warmelolaan/Middachtensingel,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9849856,5.9590742
5.96607913088514,51.9808729020814,578,1043,,Valkhofplein 73 a zijkant(naast Spar),Textiel,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9808730,5.9660791
5.96595085902162,51.9821112787389,579,259,,Kamphuizenlaan t.h.v. 1-71.,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9821114,5.9659508
5.96224351864131,51.9836176664932,580,230,00033,Middachtensingel t/h No. 20-98,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9836178,5.9622435
5.96654617590813,51.9815437005894,581,264,00003,Valkhofplein t.h.v 31,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9815438,5.9665461
5.95737401158883,51.9863723016364,582,1004,,Boksbergenstraat 20,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9863724,5.9573740
5.95739079594623,51.9863834521405,583,1005,,Boksbergenstraat 20,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9863836,5.9573908
5.93973252476947,52.0049395170405,584,491,,Fazantenweg t/h No. 53-55,Restafval_ZW,Ja,Geitenkamp,Geitenkamp,38601,52.0049396,5.9397325
5.94150867139901,52.0011141486679,585,496,00096,Geitenkamp t/h No. 1-3,Restafval,Nee,Geitenkamp,Geitenkamp,,52.0011142,5.9415087
5.94154325077611,52.0011351380209,586,495,,Geitenkamp t/h No. 1-3,Glas,Nee,Geitenkamp,Geitenkamp,,52.0011352,5.9415433
5.93639292800047,52.0037518620054,587,477,00103,Tiendweg  50 - 52,Restafval,Nee,Geitenkamp,Geitenkamp,,52.0037519,5.9363929
5.91697448424879,51.9919834046867,588,599,,St. Antonielaan 41,Restafval_ZW,Ja,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,,51.9919835,5.9169745
5.91478120102207,51.9913404881927,589,243,00243,St. Antonielaan 198,Restafval_ZW,Ja,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,,51.9913406,5.9147812
5.90601320862079,51.9527535735192,590,825,,Groningensingel 959(nabij AH),Glas,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9527538,5.9060132
5.9062876054031,51.9526804920874,591,831,,Groningensingel 961-1045,Restafval_ZW,Ja,Vredenburg,Vredenburg/Kronenburg,,51.9526807,5.9062876
5.90610492647084,51.9544233498119,592,826,,Groningensingel 653 - 753(flat Sandenburg),Papier,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9544236,5.9061050
5.90613360587916,51.9544201267417,593,829,00550,Groningensingel 653 - 753(flat Sandenburg),PMD,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9544203,5.9061336
5.90612799293343,51.9544020938131,594,828,00549,Groningensingel 653 - 753(flat Sandenburg),Restafval,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9544023,5.9061280
5.90612215472946,51.9543847090433,595,827,00548,Groningensingel 653 - 753(flat Sandenburg),Restafval,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9543849,5.9061222
5.90521057928372,51.95136157437,596,822,,Groningensingel 1111 - 1165,Papier,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9513618,5.9052106
5.89682513555727,51.9554564581756,597,817,00575,Stedumhof t/o No. 360-446,Restafval,Nee,Vredenburg,Vredenburg/Kronenburg,38643,51.9554567,5.8968252
5.89685548671433,51.9554569800965,598,818,00576,Stedumhof t/o No. 360-446,Restafval,Nee,Vredenburg,Vredenburg/Kronenburg,38643,51.9554572,5.8968555
5.90521581064035,51.9513787497373,599,823,00544,Groningensingel 1111 - 1165,Restafval,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9513790,5.9052158
5.8971597794907,51.9525582961677,600,819,,Aduardstraat 38,Glas,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9525585,5.8971598
5.89513420129083,51.9547323496859,601,815,,Loppersumhof 162,Restafval_ZW,Ja,Vredenburg,Vredenburg/Kronenburg,,51.9547326,5.8951342
5.90648063025358,51.9559933626333,602,832,,Groningensingel 233 - 435(flat Ravestein/Rhynestein),Papier,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9559936,5.9064807
5.90650744929629,51.9559996349477,603,833,00545,Groningensingel 233 - 435(flat Ravestein/Rhynestein),Restafval,Nee,Vredenburg,Vredenburg/Kronenburg,,51.9559998,5.9065075
5.90653432867729,51.9560067204398,604,834,00546,Groningensingel 233 - 435(flat Ravestein/Rhynestein),Restafval_ZW,Ja,Vredenburg,Vredenburg/Kronenburg,,51.9560069,5.9065344
5.89043983939996,51.9552574462433,605,783,00558,Schepen v Monetariusstraat t.h.v. 59-97 achterzijde,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9552577,5.8904399
5.89314882485215,51.9580368610912,606,790,00530,Schepen van Ommerenplein 3 - 131 achterzijde,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,,51.9580371,5.8931489
5.89401537590607,51.9583117293028,607,791,,Schepen van Ommerenstraat 387,Papier,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9583120,5.8940154
5.89877612316994,51.9608335979608,608,814,,Kronenburgsingel t/o No. 67,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,190100,51.9608338,5.8987761
5.89599197075369,51.9611988426695,609,808,,Kronenburgsingel t/o 243-307,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,39614,51.9611991,5.8959920
5.89747629124692,51.9597746876641,610,811,,Schepen van Bierwischstraat,Glas,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9597749,5.8974763
5.89749922365942,51.959785814653,611,812,,Schepen van Bierwischstraat,Glas,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9597860,5.8974993
5.89497470970081,51.9571910007426,612,795,00563,Schepen Van Oppenwervestraat t.h.v. 157,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9571912,5.8949747
5.89500070265354,51.9571888930853,613,796,,Schepen Van Oppenwervestraat t.h.v. 157,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,,51.9571891,5.8950007
5.89518692978462,51.9579623727275,614,801,00568,Schepen van Ommerenstraat 132,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9579626,5.8951870
5.89519026074549,51.957979788616,615,802,,Schepen van Ommerenstraat 132,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9579800,5.8951903
5.89313330646815,51.9580500760612,616,789,,Schepen van Ommerenplein 3 - 131 achterzijde,Papier,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9580503,5.8931333
5.89729865127499,51.9597859270583,617,810,,Schepen van Bierwischstraat,Papier,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9597861,5.8972987
5.89516551410972,51.9579504100088,618,1203,,Schepen van Ommerenstraat 132,Textiel,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9579506,5.8951655
5.89169447866497,51.9569370701391,619,784,,Schepen van Hemertstraat t.h.v. 4,Papier,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9569373,5.8916945
5.89597025104365,51.9611880660815,620,807,,Kronenburgsingel t/o 243-307,Papier,Nee,Kronenburg,Vredenburg/Kronenburg,39614,51.9611883,5.8959703
5.89169704942294,51.9569535078627,621,785,00666,Schepen van Hemertstraat t.h.v. 4,Restafval,Nee,Kronenburg,Vredenburg/Kronenburg,,51.9569537,5.8916971
5.8943087364351,51.9577325466106,622,794,,Schepen v Ommerenstraat 38,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,,51.9577328,5.8943088
5.89404395254995,51.9583094174758,623,793,,Schepen van Ommerenstraat 387,Restafval_ZW,Ja,Kronenburg,Vredenburg/Kronenburg,,51.9583096,5.8940440
5.95461899503726,51.981150664972,624,548,,Honigkamp 84,Papier,Nee,Presikhaaf III,Presikhaaf-West,42254,51.9811508,5.9546190
5.84651123890678,51.9483430584714,625,982,00630,Frankenveld 5,Restafval,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9483434,5.8465113
5.84502593826555,51.9469672316822,626,981,00623,Angelsaksenveld 8,Restafval,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9469676,5.8450260
5.84675475158728,51.9466830077499,627,983,00624,Angelsaksenveld 30,Restafval_ZW,Ja,Schuytgraaf-Zuid,Schuytgraaf,,51.9466834,5.8467548
5.84996724541218,51.9467501799898,628,985,00632,Fruittelerserf 9,Restafval,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9467505,5.8499673
5.83581869525791,51.9536950611483,629,979,00635,Rentmeesterwaard 4,Restafval,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9536954,5.8358188
5.85077397155319,51.9482121826961,630,986,00631,Fruittelerserf  43/ Kersenplukkerserf,Restafval,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9482125,5.8507741
5.83558270794059,51.9536773777648,631,980,,Rentmeesterwaard 100,Papier,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9536777,5.8355828
5.84995811487956,51.9467333303748,632,984,,Fruittelerserf 9,Papier,Nee,Schuytgraaf-Zuid,Schuytgraaf,,51.9467337,5.8499582
