OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
408,5d61a395-9b7e-471e-87a0-c85c00160dd9,Links,35.52329868,168227.823,438119.62699999,7.984,168192.56599999,438115.38199999,7.993,759A,"-0,861","34,662",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93138764,51.93135033,Ja,Ja,5.57953169,5.57901889,34.662,-0.861,Rechts
410,bdfe49d0-43fc-45dd-8ee2-d6672cf632bd,Rechts,38.48624721,246305.355,604538.518,1.76499999,246335.703,604562.12899999,1.76499999,943,"-4,500","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.41928793,53.41949481,Ja,Ja,6.76054676,6.76100988,33.986,-4.5,Rechts
412,abba9a34-99dd-4c68-af13-2e2b90209fe7,Links,35.389591,46115.574,372342.211,1.373,46129.93,372309.864,1.373,49,"-1,325","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.32982719,51.32953928,Ja,Ja,3.82484702,3.82506287,34.064,-1.325,Rechts
414,6c65e5d9-13df-4dbd-b5a2-f7a39afa57fe,Links,36.18608,181568.321,578819.745,0.995,181603.234,578829.14599999,1.096,979,"-3,900","32,286",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19537299,53.19545573,Ja,Ja,5.78474084,5.785264,32.286,-3.9,Rechts
415,e548eff4-64d7-4dea-92d2-320d8d046ba5,Links,32.30235371,251563.203,475840.29499999,21.649,251537.195,475821.184,21.63299999,217B,"-4,499","27,803",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26210995,52.26194279,Ja,Ja,6.80169558,6.80130926,27.803,-4.499,Rechts
416,9cc99c42-9882-4c93-8a75-c41a83627ba3,Rechts,40.00023091,202425.293,502356.614,1.738,202462.307,502341.537,1.738,4233,"-3,900","36,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50683776,52.50669905,Ja,Ja,6.0857303,6.08627329,36.1,-3.9,Rechts
417,46b7733c-81a4-45ef-b175-ab596d1d55d7,Rechts,26.25661348,90502.43099999,434137.444,3.314,90477.928,434146.792,3.30399999,X0277,"-3,165","23,091",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89201759,51.89209876,Ja,Onbekend,4.45022852,4.44987085,23.091,-3.165,Rechts
419,e8308be7-3a05-4099-bd8d-ec6c80a80117,Rechts,38.58748069,94567.64299999,440016.032,-0.479,94531.335,440003.068,-0.479,945,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94530657,51.94518612,Ja,Ja,4.50824541,4.50771967,34.088,-4.499,Rechts
421,5b03d98a-0ab3-433c-9060-b98faf910ac6,Links,40.15802378,204493.133,321219.856,108.148,204522.72099999,321192.72399999,108.148,203,"-3,900","36,258",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87863752,50.8783911,Ja,Ja,6.09040156,6.09081821,36.258,-3.9,Rechts
422,0537c71b-c646-49c7-8ca6-bba76f5e6e75,Rechts,38.5883095,99222.182,428340.378,2.56599999,99252.27499999,428316.27799999,2.588,3739,"-4,499","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8408573,51.84064371,Ja,Ja,4.57782759,4.57826811,34.089,-4.499,Rechts
423,78440f16-6493-4615-9573-d43ea293c545,Rechts,64.9316843,189719.533,444289.91999999,28.152,189783.022,444276.38199999,28.082,2091,"-3,775","61,157",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98591862,51.98579297,Ja,Ja,5.89263192,5.89355475,61.157,-3.775,Rechts
426,ff7b6325-4c31-4ee7-8367-ab46da9a8345,Links,33.83876466,104049.092,499429.694,3.806,104015.569,499433.96899999,3.806,E9523,"-3,165","30,673",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.48021882,52.48025411,Ja,Onbekend,4.63720176,4.63670769,30.673,-3.165,Rechts
427,c30d7177-97a6-46a8-922c-08199d329a3e,Rechts,38.48568265,258856.464,557789.20499999,6.192,258881.475,557759.99899999,6.16,5,"-4,500","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.99704599,52.99677879,Ja,Ja,6.93416848,6.93453157,33.986,-4.5,Rechts
428,550da403-e76f-4e13-8c58-40cd2e359d66,Links,35.42300125,122450.263,487775.96299999,5.73299999,122414.924,487773.525,5.69899999,379B,"-4,500","30,923",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37688798,52.37686398,Ja,Ja,4.90918879,4.90867007,30.923,-4.5,Rechts
433,dda7d44c-660a-4f3d-9401-8e908c6a0f29,Rechts,38.05095452,75542.47199999,434412.216,5.26999999,75550.024,434374.922,5.25,95,"-4,500","33,551",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89255248,51.89221841,Ja,Ja,4.23287615,4.23299444,33.551,-4.5,Rechts
434,c3fda929-b5bb-4c99-9013-1b30a3d4f472,Links-Rechts,46.01953137,101180.254,426933.90999999,-0.465,101202.72199999,426893.748,-0.319,3263B/3279,"-13,035","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82840898,51.82805019,Ja,Ja,4.60645695,4.6067891,32.984,-13.035,Rechts
442,b63e25c7-8401-46da-8201-7cdc2abc05a2,Links,59.81544943,112053.198,480017.77299999,-10.096,112095.292,480060.254,-10.096,1077B,"-3,601","56,215",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30644922,52.30683429,Ja,Ja,4.75749894,4.7581107,56.215,-3.601,Rechts
443,e3d13ef9-85de-4e3c-b4bb-b8dd5b58d19e,Rechts-Links,45.48601719,162023.78099999,383903.831,18.108,161980.742,383889.113,18.11499999,119B/123,"-13,035","32,451",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44418343,51.44405167,Ja,Ja,5.48822972,5.48761036,32.451,-13.035,Rechts
444,1bfc3f24-7343-4f7e-8291-528b85feddf7,Links-Rechts,7.11791895,83532.743,454171.064,0.393,83526.856,454175.065,0.392,K1305,"-3,545","3,573",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07120804,52.07124324,Ja,Ja,4.34481775,4.34473106,3.573,-3.545,Rechts
445,5c5a26e1-5afb-47bb-911d-3f3d78c8b24f,Links,28.35742585,121855.35,488066.802,5.92199999,121830.35,488080.134,5.92199999,2565B,"-3,599","24,758",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37946626,52.37958457,Ja,Ja,4.90042373,4.90005526,24.758,-3.599,Rechts
447,f6480568-f3ee-4039-ab05-c1ed227ef043,Rechts,35.41358536,206514.42499999,377666.195,21.654,206503.16,377699.74099999,21.654,X0275,"-1,325","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.38580857,51.38611111,Ja,Onbekend,6.12724215,6.12708523,34.088,-1.325,Rechts
453,62377619-db83-431c-9e52-cfdf4aafa0cc,Links,65.04452961,176328.98,448343.128,0,176266.579,448361.483,0,199,"-3,776","61,269",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.02302513,52.0231925,Ja,Ja,5.69795541,5.69704742,61.269,-3.776,Rechts
454,9ff272d3-64fb-464a-9243-2d83e3d5a895,Rechts,38.58809881,83436.44599999,454243.14199999,0.284,83468.52099999,454221.75099999,0.4,1331,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07184336,52.07165527,Ja,Ja,4.34339833,4.34387057,34.088,-4.5,Rechts
455,528b5d06-c911-45b5-bfe5-5207d72554d7,Links-Rechts,50.86603818,107265.541,477922.178,-3.486,107302.43399999,477957.196,-3.46499999,1175/1177A,"-14,901","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.28722123,52.28753914,Ja,Ja,4.68760135,4.68813708,35.965,-14.901,Rechts
458,8523803b-7cfb-4927-92c7-8c20464f753a,Links,32.28157943,105119.388,488442.93099999,0.023,105151.212,488448.156,-0.008,943,"-3,202","29,079",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.381581,52.38163085,Ja,Ja,4.65459097,4.65505756,29.079,-3.202,Rechts
459,7e85f59c-7a6c-4389-b3bb-6af3309d5cc4,Rechts,35.99731023,236706.119,486602.17499999,11.513,236670.173,486600.92099999,11.502,1B,"-3,900","32,097",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36122267,52.36121675,Ja,Ja,6.58672246,6.58619455,32.097,-3.9,Rechts
460,9376c4bd-52ee-4e3a-a705-5d11cf666515,Links-Links,43.19433975,79770.09699999,431672.18599999,4.17699999,79813.25199999,431672.02899999,4.16399999,337B/339,"-13,035","30,159",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86851564,51.86852006,Ja,Ja,4.29488032,4.29550684,30.159,-13.035,Rechts
462,3a87cd9d-4f79-42f2-bd63-b0adfd2399c2,Links,38.5652953,147962.541,523511.76,2.589,147924.48699999,523505.50099999,2.68299999,127B,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.69897287,52.69891613,Ja,Ja,5.28309946,5.28253665,34.066,-4.5,Rechts
465,0892460e-dbb0-47b3-a2f3-b3e42afa121f,Links,38.58794927,89865.42299999,431820.89,3.789,89903.97199999,431820.34899999,3.789,649,"-4,501","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87112382,51.87112346,Ja,Ja,4.4414136,4.44197338,34.087,-4.501,Rechts
467,7eb9b1bb-6e32-4bd8-9f7d-bf4cfb47cd6c,Links,33.80974572,103780.585,499417.55499999,3.882,103746.87699999,499420.17599999,3.882,8418,"-3,164","30,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.48008466,52.48010506,Ja,Ja,4.6332515,4.63275495,30.645,-3.164,Rechts
470,30e4cd67-23cb-46b0-8215-45f1e2e34806,Links,38.56447639,182563.995,446519.852,33.652,182601.31599999,446510.13799999,33.652,211,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.00636259,52.00627343,Ja,Ja,5.78864761,5.78919035,34.065,-4.5,Rechts
471,120cf7ef-e814-4b90-b90c-371e6dc1ea87,Links-Links,51.95442161,162359.059,506790.67999999,-3.426,162405.826,506813.185,-3.426,909A/909B,"-16,015","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.54869566,52.54889728,Ja,Ja,5.49569825,5.49638823,35.939,-16.015,Rechts
472,17135805-c4b6-4514-bf5d-50df381e2a30,Rechts,40.37043519,110941.352,447581.628,-0.382,110981.558,447577.988,-0.382,471B,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01484305,52.01481353,Ja,Ja,4.74540388,4.74599,36.471,-3.9,Rechts
473,fdb17bd7-3def-4cb1-8c29-f83f2ba908aa,Rechts,34.77141458,237716.75899999,576169.58999999,2.89999999,237727.024,576136.397,2.88799999,299A,"-3,900","30,871",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.16583853,53.16553874,Ja,Ja,6.6240648,6.62420974,30.871,-3.9,Rechts
476,1dffb46b-2b0a-4a84-b6a8-a4d084d69481,Rechts,143.93506697,102950.045,375123.145,21.512,102861.35,375009.797,21.62399999,6W,"-1,576","142,359",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3629052,51.36187824,Ja,Ja,4.63983839,4.63858166,142.359,-1.576,Rechts
477,68dabf15-1c16-4ce3-a99e-ecbfdae4dd95,Links,45.95004389,257138.978,471438.60399999,40.722,257093.809,471430.168,40.72699999,1017,"-2,625","43,325",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.22155351,52.22148607,Ja,Ja,6.88201677,6.88135339,43.325,-2.625,Rechts
478,118bad23-a691-4667-8a1c-5c43b6d0e8c0,Rechts,62.62699802,140184.44899999,459238.00799999,2.91999999,140126.89,459213.32799999,2.91999999,1001B,"-4,499","58,128",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12116144,52.12093808,Ja,Ja,5.17087412,5.17003476,58.128,-4.499,Rechts
479,55558d33-5fdd-4c25-b65c-8ff4bdd327c1,Rechts,31.10141432,236783.787,579310.36699999,2.72,236809.34299999,579292.68599999,2.72,2223,"-3,900","27,201",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19419828,53.19403553,Ja,Ja,6.61091505,6.61129285,27.201,-3.9,Rechts
481,e8a7a110-3811-4225-ac49-c58e3b0c0b06,Links,38.58425284,115240.375,490221.744,3.785,115227.54399999,490258.09499999,3.249,111,"-4,499","34,085",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39839393,52.39871969,Ja,Ja,4.80302209,4.80282927,34.085,-4.499,Rechts
482,c7e8e013-2238-4c97-997f-635d6801f56a,Rechts,38.56543401,203215.329,323191.454,100.43899999,203202.27799999,323155.16399999,100.43899999,X0337,"-4,501","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.89646778,50.89614269,Ja,Ja,6.07250991,6.0723196,34.065,-4.501,Rechts
483,a6b5fdd3-3a2b-4c78-92fa-8607040e246b,Rechts,39.7704468,165859.458,421689.955,6.022,165862.992,421729.568,6.022,913,"-3,600","36,171",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.78376429,51.78412028,Ja,Ja,5.54457837,5.54463083,36.171,-3.6,Rechts
484,c8e25d9b-1e83-459c-84e0-901cd5a17357,Rechts-Rechts,43.42193511,181198.687,578743.84499999,1.17599999,181156.559,578733.496,1.187,41B/43A,"-10,463","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19470921,53.19461827,Ja,Ja,5.77920406,5.7785729,32.959,-10.463,Rechts
485,702c88fb-3a27-4740-9013-b868ea7081d9,Links,40.37000012,67584.42699999,441095.136,5.658,67584.428,441135.50599999,5.658,9,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95141551,51.95177829,Ja,Ja,4.11559176,4.1155815,36.47,-3.9,Rechts
486,6ef120c3-d4eb-41cf-9c07-fa4ece884147,Rechts,38.58842608,118588.073,490366.277,0.991,118561.985,490394.66399999,0.991,122,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39992523,52.40017862,Ja,Ja,4.85219144,4.85180505,34.088,-4.5,Rechts
487,bde059b3-dd48-4dc7-941f-e53be21aff87,Links,40.36983392,238330.584,573735.42099999,0,238329.351,573775.772,0,447,"-3,800","36,570",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.14387493,53.14423763,Ja,Ja,6.63261208,6.63260408,36.57,-3.8,Rechts
488,6ddd1cd1-e154-4799-b5eb-9cf4c4744fc1,Rechts,31.18160447,82447.24099999,454921.895,0.38,82429.849,454947.74599999,0.416,1279B,"-3,900","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0778145,52.07804454,Ja,Ja,4.32882812,4.32856896,27.282,-3.9,Rechts
489,b68cec48-50b5-4033-bd3e-b15daeb7f3dd,Rechts-Links,39.90983748,186986.87,428238.324,23.56899999,186979.535,428199.09399999,23.555,85B/91A,"-11,841","28,069",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84181047,51.84145828,Ja,Ja,5.85135905,5.85124898,28.069,-11.841,Rechts
492,c56ff9f3-ac30-401d-8604-f8409c4c7c78,Links,38.56524594,152621.749,463210.56199999,5.203,152593.742,463237.074,5.203,381,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15706035,52.15729851,Ja,Ja,5.35244974,5.35204028,34.066,-4.5,Rechts
496,35e6b6c0-abe5-4658-8df3-69f5cb401ae5,Rechts,38.54467753,118706.109,490603.42499999,1.326,118736.96799999,490580.33,1.326,X0118,"-4,480","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40206435,52.40185883,Ja,Ja,4.85390006,4.85435598,34.065,-4.48,Rechts
497,f8c379ec-9602-43f2-80a1-5ea622a75c10,Rechts,32.66826279,86546.95799999,454218.11099999,-0.19,86518.88599999,454234.761,-0.19,960,"-4,500","28,169",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0720115,52.07215766,Ja,Ja,4.3887655,4.38835277,28.169,-4.5,Rechts
500,17853218-941d-4be8-baff-7cfe557788de,Links,31.18257278,187137.20199999,427495.726,23.754,187151.516,427468.05099999,23.78999999,907,"-3,900","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83512726,51.83487769,Ja,Ja,5.85347128,5.85367637,27.282,-3.9,Rechts
502,250bf77d-69a0-408a-b029-b51bba9b5914,Rechts-Links,7.16713905,125246.413,485096.87599999,2.435,125252.704,485093.45199999,2.387,K3007A,"-3,605","3,563",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35296868,52.35293825,Ja,Ja,4.95048788,4.95058051,3.563,-3.605,Rechts
506,b3fc1d9e-8aee-4118-91ca-38b3fa5b06b6,Links,62.62445626,94861.084,435090.59899999,3.346,94889.353,435034.71799999,2.853,983,"-4,499","58,125",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90107155,51.90057237,Ja,Ja,4.51337443,4.5137949,58.125,-4.499,Rechts
508,84a2b74d-b900-4685-a9b9-48ea5342f73c,Links,59.87049843,122837.844,482035.021,6.464,122887.796,482002.05099999,3.95699999,1507,"-3,600","56,271",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.32531499,52.3250216,Ja,Ja,4.91542939,4.91616524,56.271,-3.6,Rechts
509,a2a69196-2dd7-4b48-bb65-2d61cf4fb281,Links,33.80983604,103829.534,499423.476,3.833,103795.77099999,499425.255,3.833,8564,"-3,165","30,644",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.48014245,52.48015528,Ja,Ja,4.63397107,4.63347384,30.644,-3.165,Rechts
510,1bba54f5-cdc1-4eec-855a-15b08becfe37,Rechts,34.65766549,183839.283,434312.98499999,9.08799999,183871.719,434300.776,9.08699999,4587,"-3,901","30,757",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89658209,51.89647067,Ja,Ja,5.80619459,5.8066648,30.757,-3.901,Rechts
512,e5c122c5-73bc-4610-8b7d-88801a09fbe9,Rechts,31.01173773,93115.857,464716.13799999,5.46999999,93094.69299999,464693.50599999,5.46999999,1053A,"-4,500","26,512",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16713113,52.16692536,Ja,Ja,4.48265759,4.4823524,26.512,-4.5,Rechts
514,81df0d80-ce86-40ee-9754-aaf62d117e69,Links,30.43911991,193314.231,442342.613,13.84099999,193285.043,442334.124,13.84099999,26,"-4,750","25,689",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96818001,51.96810573,Ja,Onbekend,5.94474183,5.94431616,25.689,-4.75,Rechts
517,8c276704-3160-4095-b919-2f1f55a79d82,Rechts,40.38968815,201897.776,501824.636,1.619,201887.454,501785.619,1.619,4113,"-3,900","36,490",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50210252,52.50175277,Ja,Ja,6.07788634,6.07772885,36.49,-3.9,Rechts
518,2efc7dde-b2c1-4719-9f15-31906da18594,Rechts,40.37025031,116605.924,449733.429,-0.075,116572.341,449711.025,-0.075,91A,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.03460382,52.03440013,Ja,Ja,4.82767453,4.82718765,36.47,-3.9,Rechts
519,9d4952eb-79bd-495a-9a74-1ae32f95c486,Links,36.49522429,195735.285,466377.804,14.962,195738.189,466341.47999999,14.962,103,"-4,750","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.18402811,52.18370144,Nee,Ja,5.98284141,5.98287951,31.745,-4.75,Rechts
522,d772a318-97b0-46c7-8301-4ec4e01cb028,Links,40.3700073,152672.13399999,463274.44799999,5.482,152642.75899999,463302.14,5.482,25B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15763477,52.15788354,Ja,Ja,5.3531856,5.35275614,36.47,-3.9,Rechts
526,e50816e3-18f4-42e1-a8f2-ff96368456bb,Links,36.40454969,249846.64799999,607967.702,4.793,249812.067,607978.976,4.79199999,923,"-4,512","31,892",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.44947148,53.44957891,Ja,Onbekend,6.81481938,6.8143024,31.892,-4.512,Rechts
527,c937d90c-1709-483d-ab82-5c9c846e89a1,Rechts,40.43156613,209842.367,523220.852,2.30799999,209832.44899999,523181.689,2.30799999,269,"-3,901","36,531",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.69363825,52.69328733,Ja,Ja,6.19841282,6.19825963,36.531,-3.901,Rechts
528,7f650ca5-2d16-4dae-9916-a6b21f881986,Links,38.5269466,87826.547,432343.78,3.355,87864.989,432346.337,3.355,W15-18,"-4,500","34,027",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87558116,51.87560878,Ja,Ja,4.41171011,4.41226779,34.027,-4.5,Rechts
531,fefdd16f-81b7-4550-8d53-bbe38b4f3058,Links,38.56497271,89426.59299999,431889.049,3.955,89388.229,431885.117,3.902,663,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87168493,51.87164508,Ja,Ja,4.43502941,4.43447316,34.065,-4.499,Rechts
532,673314c0-e88d-4b33-b4d2-da89938e1269,Rechts,32.50684647,151823.32399999,453078.042,14.936,151790.88099999,453079.612,14.936,131B,"-3,900","28,607",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06598502,52.06599895,Ja,Ja,5.340876,5.34040285,28.607,-3.9,Rechts
535,50ff7d84-415e-4401-98a8-052a4f358496,Links,51.03419763,105030.28999999,424619.565,1.55,105080.432,424610.064,1.26699999,1239B,"-4,015","47,020",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80796652,51.80788561,Ja,Ja,4.66263781,4.66336618,47.02,-4.015,Rechts
538,15086683-6e34-4653-8bd8-958a25b3e44c,Links,31.76470851,238176.927,575130.06099999,2.875,238162.703,575158.46299999,2.907,58,"-4,500","27,265",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15642825,53.15668562,Ja,Ja,6.63067582,6.63047055,27.265,-4.5,Rechts
540,5cbfd0a4-3623-4335-b49c-155aac124d5e,Rechts,37.11801115,246322.26,518423.162,10.471,246312.18599999,518387.467,10.426,32,"-1,325","35,793",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64562838,52.64530935,Ja,Ja,6.73656914,6.73641049,35.793,-1.325,Rechts
541,3769486c-e0aa-4fc8-b36b-06f86668b1b3,Links,35.25988716,176991.12,362194.048,38.494,177026.348,362194.107,38.493,147,"-4,500","30,760",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.24865685,51.24865601,Ja,Ja,5.70216864,5.70267319,30.76,-4.5,Rechts
542,691d5281-0cd1-4295-bdbd-f0cc71c6845f,Links-Rechts,38.43034644,82482.027,433695.722,3.81,82446.985,433679.944,3.835,336A/336B,"-8,746","29,685",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88706097,51.8869146,Ja,Ja,4.33382451,4.3333189,29.685,-8.746,Rechts
545,fec85c75-33d5-44d8-8853-bb4dc5ee4fc6,Links,40.3701573,201718.361,501352.46999999,1.869,201730.181,501391.071,1.869,4089,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.49787463,52.49822052,Ja,Ja,6.07517812,6.07535757,36.47,-3.9,Rechts
547,8eae395f-3b3d-4db0-98db-90ffc4191a0b,Rechts,76.21784723,116291.814,427711.309,-0.016,116220.767,427683.71399999,-0.016,4067,"-8,050","68,168",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8366495,51.83639654,Ja,Ja,4.82557552,4.82454783,68.168,-8.05,Rechts
551,1f29c72b-36d6-4fe4-9a3d-9b76545a624c,Rechts,36.45015171,246327.87,518459.15,10.484,246322.26,518423.162,10.471,35,"-4,500","31,950",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64595079,52.64562838,Ja,Ja,6.73666194,6.73656914,31.95,-4.5,Rechts
553,9a69a54d-f113-4897-b5ea-569a43cc5f18,Links-Rechts,46.01968709,253728.31,526612.60199999,15.03999999,253715.734,526568.334,15.13,431B/433,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.71791495,52.71751951,Ja,Ja,6.84841173,6.84821242,32.985,-13.035,Rechts
556,3bdfbb91-fcb7-434f-bced-0e104938e9bf,Links,34.67728837,189546.215,444314.494,28.48499999,189511.594,444315.734,28.53699999,2051,"-3,900","30,777",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9861503,51.9861636,Ja,Ja,5.89011142,5.88960756,30.777,-3.9,Rechts
557,6df33753-1851-4dfa-8261-f4cf38d85cf4,Rechts,33.06993498,258282.937,593933.34699999,3.027,258255.46299999,593951.674,3.027,59,"-1,325","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.32184031,53.32201025,Ja,Ja,6.93720651,6.93680027,31.745,-1.325,Rechts
558,e2fdce9a-ac5e-4530-8326-08281c6ae438,Links-Links,39.84963436,238102.048,575215.68999999,3.375,238085.927,575252.098,3.13899999,68A/68B,"-6,891","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15720914,53.15753873,Ja,Ja,6.62957873,6.62934717,32.958,-6.891,Rechts
559,f18ed990-a209-400c-a9e8-df1166943fb0,Links,65.0559462,131232,480845.684,1.479,131284.34899999,480807.08399999,1.46199999,25A,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.31505276,52.3147081,Ja,Ja,5.03864095,5.03941136,61.156,-3.9,Rechts
560,6fe58b48-dc3a-43d3-bcee-d632e6b1a831,Rechts,11.78579367,125260.519,485119.248,2.50999999,125251.781,485127.157,2.50999999,3235,"-1,325","10,460",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35317051,52.35324112,Ja,Ja,4.95069293,4.95056398,10.46,-1.325,Rechts
561,f4a1a8bc-11cc-469c-810c-cc93303c4b0f,Rechts-Links,43.03436277,95045.18899999,434666.87699999,0.728,95022.163,434703.233,0.856,1043A/1043B,"-13,035","30,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89728321,51.89760748,Ja,Ja,4.51612302,4.51578218,30,-13.035,Rechts
562,43e137e3-3029-4ad5-81bd-f38325c39fba,Links,34.68098174,115648.964,495596.732,0.455,115656.564,495562.89399999,0.505,902,"-1,325","33,356",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44672901,52.44642545,Ja,Ja,4.80839429,4.80851004,33.356,-1.325,Rechts
563,97bc057d-dd0d-438f-8568-952b7ff28feb,Rechts,38.58789928,79463.251,431702.547,4.34499999,79501.801,431702.036,4.34499999,928,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86874695,51.86874759,Ja,Ja,4.29041913,4.29097888,34.088,-4.5,Rechts
564,c72e20f7-1ba1-405b-b3e4-1f399f08170d,Rechts,38.56432,42987.999,373004.11499999,2.084,43026.561,373003.69199999,2.084,140,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33516451,51.33516834,Ja,Ja,3.77977773,3.78033104,34.065,-4.499,Rechts
