Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
01-05-2017,06-05-2017,03-05-2017,08:00,20:00,Filmopnamen,Plankstraat,Wegafsluiting bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,03-05-2017,09:00,23:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
01-05-2017,06-05-2017,04-05-2017,08:00,20:00,Filmopnamen,Plankstraat,Wegafsluiting bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,04-05-2017,09:00,23:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,18:00,20:30,Dodenherdeking,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,19:00,21:00,Dodenherdenking De Meern,Castellumlaan (grasveld bij sportschool),Versterkt geluid  bouwsels,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,19:30,21:30,Dodenherdenking - 4 mei,Willem de Zwijgerplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,20:00,05:00,Opname speelfilm,Pearsonhof,,Gaat niet door
27-04-2017,14-09-2017,04-05-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,  19:30, 20:30,Herdenking 4 mei,Parallelweg langs Norbruislaan,Versterkt geluid wegafsluiting,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,18.45,20:30,Dodenherdenking 2017,Bottensteinweg,,Vergunning verstrekt
04-05-2017,04-05-2017,04-05-2017,19.30,21.00,Nationale Dodenherdenking,Domplein,bouwsels,Vergunning verstrekt
04-05-2017,05-05-2017,05-05-2017,07:00,18:00,straatfeest Lombok transvaal,Bankaplein,wegafsluiting bouwsels,Gaat niet door
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Bankaplein,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,leidsekade,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Billitonkade ,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Soendastraat,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Laurens Reaalstraat ,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Malakkastraat,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Billitonstraat,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Bankastraat,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,07:00,17:00,Straatfeest Lombok transvaal,Abel Tasmanstraat,wegafsluiting bouwsels,Vergunning verstrekt
01-05-2017,06-05-2017,05-05-2017,08:00,20:00,Filmopnamen,Plankstraat,Wegafsluiting bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,05-05-2017,09:00,23:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
05-05-2017,07-05-2017,05-05-2017,10:00,21:00,Open Dagen Moskee Sultanahmet,Royaards van den Hamkade,bouwsels,Vergunning verstrekt
03-05-2017,06-05-2017,05-05-2017,10:00,17:00,Makersparadijs,Bankaplein,Versterkt geluid  bouwsels,Vergunning verstrekt
28-04-2017,09-05-2017,05-05-2017,11:00,00:00,Bevrijdingsfestival Utrecht,Park Transwijk,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
03-05-2017,07-05-2017,05-05-2017,12:00,23:00,Fluff Disco,Strand Oog in Al,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-05-2017,08-05-2017,05-05-2017,16:00,00:00,Sushifestival JOY,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
05-05-2017,05-05-2017,05-05-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,06-05-2017,09:00,23:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
05-05-2017,07-05-2017,06-05-2017,10:00,21:00,Open Dagen Moskee Sultanahmet,Royaards van den Hamkade,bouwsels,Vergunning verstrekt
05-05-2017,07-05-2017,06-05-2017,10:00,18:00,Utrecht Physics Challenge,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
04-05-2017,08-05-2017,06-05-2017,13:00,00:00,Sushifestival JOY,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
06-05-2017,06-05-2017,06-05-2017,15:00,17:00,Optreden UDC en Ricciotti ensemble,Neude,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,07-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
05-05-2017,07-05-2017,07-05-2017,10:00,21:00,Open Dagen Moskee Sultanahmet,Royaards van den Hamkade,bouwsels,Vergunning verstrekt
07-05-2017,07-05-2017,07-05-2017,10:00,17:00,Romeinendag,Castellum Hoge Woerd,Versterkt geluid,Vergunning verstrekt
05-03-2017,03-12-2017,07-05-2017,11:00,18:00,de Streekmarkt,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
07-05-2017,14-05-2017,07-05-2017,12:00,19:00,Terraswarming,Restaurant De Rechtbank,bouwsels,Vergunning verstrekt
04-05-2017,08-05-2017,07-05-2017,13:00,22:00,Sushifestival JOY,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,08-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,09-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
09-05-2017,09-05-2017,09-05-2017,19.30,21.30,Zomeravondcup 2017,Atletiekbaan Maarschalkerweerd,,Vergunning verstrekt
01-05-2017,30-06-2016,10-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
10-05-2017,10-05-2017,10-05-2017,12:30,15:30,Lentefeest,Heycopstraat,bouwsels,Vergunning verstrekt
08-05-2017,15-05-2017,10-05-2017,13:00,23:30,Kermis Vleuten,Dorpsplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-05-2017,14-05-2017,10-05-2017,14:00,22:00,mini kermis,Van Heukelompark,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,11-05-2017,09:00,18:00,Zandverhaal,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
08-05-2017,15-05-2017,11-05-2017,13:00,23:30,Kermis Vleuten,Dorpsplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-05-2017,14-05-2017,11-05-2017,14:00,22:00,Mini kermis,Van Heukelompark,Versterkt geluid  bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,11-05-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,12-05-2017,09:00,18:00,Zandverhaal,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
12-05-2017,12-05-2017,12-05-2017,12:00,19:00,Filmopname Mensenkennis,Janskerkhof,,Gaat niet door
08-05-2017,15-05-2017,12-05-2017,13:00,23:30,Kermis Vleuten,Dorpsplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-05-2017,14-05-2017,12-05-2017,14:00,22:00,Mini kermis,Van Heukelompark,Versterkt geluid  bouwsels,Vergunning verstrekt
12-05-2017,12-05-2017,12-05-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
11-05-2017,15-05-2017,12-05-2017,14.00,01.00,Fonteyn Festival,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,08:00,11:30,1e Utrechtse bruggenloop,Dafne schippersbrug,Versterkt geluid wegafsluiting,Vergunning verstrekt
01-05-2017,30-06-2016,13-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,09:00,17:00,Open Dagen Koninklijke Landmacht,"Vredenburg, of Neude",Versterkt geluid  bouwsels,Vergunning verstrekt
15-04-2017,30-12-2017,13-05-2017,10:00,16:00,Jaarvergunning winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
13-05-2017,13-09-2017,13-05-2017,10:00,17:00,Jaarmarkt,Winkelcentrum Rokade,Wegafsluiting,Gaat niet door
13-05-2017,13-05-2017,13-05-2017,10:00,17:00,voorjaarsmarkt,Mereveldplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,10:00,17:00,Braderie Tiberdreef,Tiberdreef,bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,10:00,14:30,Kika vrijwilligersdag,Bouwplaats nieuwbouw Prinses Maxima Centrum,,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,10:00,17:00,Proffesionele koffie Caravan,Amsterdamsestraatweg,Versterkt geluid  bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,10:00,16:00,MS Motion,Maximapark,Versterkt geluid  bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,11:00,16:00,Landmachtdagen 2017,VIP parkeerplaats Jaarbeursplein,,Gaat niet door
08-05-2017,15-05-2017,13-05-2017,13:00,23:30,Kermis Vleuten,Dorpsplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-05-2017,14-05-2017,13-05-2017,14:00,22:00,mini kermis,Van Heukelompark,Versterkt geluid  bouwsels,Vergunning verstrekt
13-05-2017,13-05-2017,13-05-2017,18:00,01:00,Eurovisie Steeg,Jacobskerkhof,Versterkt geluid wegafsluiting,Vergunning verstrekt
11-05-2017,15-05-2017,13-05-2017,14.00,01.00,Fonteyn Festival,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,14-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-03-2017,08-10-2017,14-05-2017,11:00,18:00,"Home Made Market ""on tour""",Vredenburg,Versterkt geluid  bouwsels,Gaat niet door
07-05-2017,14-05-2017,14-05-2017,12:00,19:00,Terraswarming,Restaurant De Rechtbank,bouwsels,Vergunning verstrekt
08-05-2017,15-05-2017,14-05-2017,13:00,19:00,Kermis Vleuten,Dorpsplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-05-2017,14-05-2017,14-05-2017,13:00,20:00,Markt om de hoek,Oosterspoorbaan,,Vergunning verstrekt
10-05-2017,14-05-2017,14-05-2017,14:00,22:00,mini kermis,Van Heukelompark,Versterkt geluid  bouwsels,Vergunning verstrekt
11-05-2017,15-05-2017,14-05-2017,14.00,23:00,Fonteyn Festival,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,15-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,15-05-2017,09:00,17:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
15-05-2017,18-05-2017,15-05-2017,17:00,20:00,62e Avondvierdaagse Utrecht - WijkNoordwest,Klokkenveld en route,wegafsluiting,Vergunning verstrekt
15-05-2017,16-05-2017,15-05-2017,18:00,20:30,Avond 2 daagse Parkschool, Lombok en Oog in al,,Vergunning verstrekt
01-05-2017,30-06-2016,16-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,16-05-2017,09:00,18:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
15-05-2017,18-05-2017,16-05-2017,17:00,20:00,62e Avondvierdaagse Utrecht - WijkNoordwest,Klokkenveld en route,wegafsluiting,Vergunning verstrekt
16-05-2017,19-05-2017,16-05-2017,18:00,21:00,Avondvierdaagse Oog in Al 2017,Händelstraat ,,Vergunning verstrekt
15-05-2017,16-05-2017,16-05-2017,18:00,20:30,Avond 2 daagse Parkschool, Lombok en Oog in al,,Vergunning verstrekt
01-05-2017,30-06-2016,17-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,17-05-2017,09:00,18:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
17-05-2017,17-05-2017,17-05-2017,13:00,22:30,Run4Rabiës,Yalelaan,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2017,17-05-2017,17-05-2017,14:00,17:00,Radio 2 uitzending,Vredenburgplein,Versterkt geluid  bouwsels,Vergunning verstrekt
15-05-2017,18-05-2017,17-05-2017,17:00,20:00,62e Avondvierdaagse Utrecht - WijkNoordwest,Klokkenveld en route,wegafsluiting,Vergunning verstrekt
15-05-2017,18-05-2017,17-05-2017,18:00,21:00,Play Off's Hockey Hoofdklasse 2017,Laan van Maarschalkerweerd,Versterkt geluid  bouwsels,Gaat niet door
16-05-2017,19-05-2017,17-05-2017,18:00,21:00,Avondvierdaagse Oog in Al 2017,Händelstraat ,,Vergunning verstrekt
17-05-2017,21-05-2017,18-05-2017,08:00,18:00,SPRING Performing Arts Festival,Lucasbolwerk,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,18-05-2017,08:00,18:00,SPRING Performing Arts Festival,Neude,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,18-05-2017,08:00,18:00,SPRING Performing Arts Festival,ScienceParc,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,18-05-2017,08:00,18:00,SPRING Performing Arts Festival,Stadhuisbrug,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,18-05-2017,08:00,18:00,SPRING Performing Arts Festival,WKC Kanaleneiland,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,18-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,18-05-2017,09:00,18:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
18-05-2017,18-05-2017,18-05-2017,12:00,18:00,Filmopnamen,Neude,,Vergunning verstrekt
18-05-2017,01-06-2017,18-05-2017,14:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,18-05-2017,16:00,23:00,Filmopname Puur geluk,Domplein,bouwsels,Vergunning verstrekt
15-05-2017,18-05-2017,18-05-2017,17:00,21:30,62e Avondvierdaagse Utrecht - WijkNoordwest,Klokkenveld en route,wegafsluiting,Vergunning verstrekt
16-05-2017,19-05-2017,18-05-2017,18:00,21:00,Avondvierdaagse Oog in Al 2017,Händelstraat ,,Vergunning verstrekt
27-04-2017,14-09-2017,18-05-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
17-05-2017,21-05-2017,19-05-2017,08:00,18:00,SPRING Performing Arts Festival,Neude,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,19-05-2017,08:00,18:00,SPRING Performing Arts Festival,Lucasbolwerk,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,19-05-2017,08:00,18:00,SPRING Performing Arts Festival,Stadhuisbrug,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,19-05-2017,08:00,18:00,SPRING Performing Arts Festival,WKC Kanaleneiland,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,19-05-2017,08:00,18:00,SPRING Performing Arts Festival,ScienceParc,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,19-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,19-05-2017,09:00,18:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
18-05-2017,01-06-2017,19-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
10-05-2017,23-05-2017,19-05-2017,10:00,18:00,"Italië Evenement, Smaak & Stijl",Kasteel De Haar,Versterkt geluid  bouwsels,Vergunning verstrekt
19-05-2017,19-05-2017,19-05-2017,14:00,17:00,Gezondheidscentrum Kanaleneiland 20jaar: het kloppend hart van de wijk,Trottoir naast de Turkse moskee,Versterkt geluid  bouwsels,Vergunning verstrekt
19-05-2017,19-05-2017,19-05-2017,16:15,17:30,Onthulling beeld Frans Stelling: De Acteur,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
16-05-2017,19-05-2017,19-05-2017,18:00,21:00,Avondvierdaagse Oog in Al 2017,Händelstraat ,,Vergunning verstrekt
19-05-2017,19-05-2017,19-05-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
17-05-2017,21-05-2017,20-05-2017,08:00,18:00,SPRING Performing Arts Festival,ScienceParc,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,20-05-2017,08:00,18:00,SPRING Performing Arts Festival,Lucasbolwerk,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,20-05-2017,08:00,18:00,SPRING Performing Arts Festival,Stadhuisbrug,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,20-05-2017,08:00,18:00,SPRING Performing Arts Festival,WKC Kanaleneiland,bouwsels,Vergunning verstrekt
17-05-2017,21-05-2017,20-05-2017,08:00,18:00,SPRING Performing Arts Festival,Neude,bouwsels,Vergunning verstrekt
19-05-2017,20-05-2017,20-05-2017,08:00,17:00,Dag van het Aangespannen Paard,Yalelaan,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2017,20-05-2017,20-05-2017,08:00,17:00,Dag van de bouw,Jaarbeursplein 6,,Vergunning verstrekt
01-05-2017,30-06-2016,20-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
20-05-2017,30-09-2017,20-05-2017,09:00,17:00,Braderie Smaragdplein,Smaragdplein,Versterkt geluid  bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,20-05-2017,09:00,18:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
18-05-2017,01-06-2017,20-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
19-05-2017,21-05-2017,20-05-2017,09:30,18:00,Elite Model Look 2017,Stijlkamer Hoog Catharijne,Versterkt geluid,Vergunning verstrekt
20-05-2017,20-05-2017,20-05-2017,10:00,16:00,Dag van de Bouw,Bouwterrein Berlijnplein,,Vergunning verstrekt
19-05-2017,20-05-2017,20-05-2017,10:00,16:00,Dag van de Bouw 2017 Stationsplein,Bouwplaats BAM Stationsplein,,Vergunning verstrekt
20-05-2017,20-05-2017,20-05-2017,10:00,17:00,Braderie Admiraal Helfrichlaan,Admiraal Helfrichlaan,wegafsluiting bouwsels,Vergunning verstrekt
10-05-2017,23-05-2017,20-05-2017,10:00,21:00,"Italië Evenement, Smaak & Stijl",Kasteel De Haar,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2017,20-05-2017,20-05-2017,10:00,16:00,Dag van de Bouw,Mineurslaan,,Vergunning verstrekt
19-05-2017,20-05-2017,20-05-2017,10:00,16:00,De Dag van de Bouw,Werkterrein Th. a Kempisplantsoen,,Vergunning verstrekt
19-05-2017,20-05-2017,20-05-2017,10:00,14:00,Dag van de Bouw,Churchillaan,Versterkt geluid,Vergunning verstrekt
20-05-2017,21-05-2017,20-05-2017,11:00,01:00,Nacht van de Fooi,Ganzenmarkt,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
20-05-2017,20-05-2017,20-05-2017,12:00,18:00,Platen & Pinten,Lange Jufferstraat,bouwsels,Vergunning verstrekt
20-05-2017,20-05-2017,20-05-2017,16:00,20:00,Buurt Barbeque Proef de Nieuwe Gaard,WKC de Gaard,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2017,21-05-2017,20-05-2017,18:00,  22:00,Loopfestival Leidscherijn,Maximapark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-05-2017,23-05-2017,20-05-2017,10.00,23.00,Woodcamp,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,21-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-05-2017,21-05-2017,21-05-2017,09:00,18:00,POP-UP PoepPaleis,Parkeerplaats Winkelcentrum Overvecht,,Vergunning verstrekt
18-05-2017,01-06-2017,21-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
19-05-2017,21-05-2017,21-05-2017,09:30,18:00,Elite Model Look 2017,Stijlkamer Hoog Catharijne,Versterkt geluid,Vergunning verstrekt
10-05-2017,23-05-2017,21-05-2017,10:00,18:00,"Italië Evenement, Smaak & Stijl",Kasteel De Haar,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2017,21-05-2017,21-05-2017,10:30, 17:00,Loopfestival Leidscherijn,Maximapark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
21-05-2017,21-05-2017,21-05-2017,11:00,17:00,Platen en CD Beurs,Janskerkhof,bouwsels,Vergunning verstrekt
20-05-2017,21-05-2017,21-05-2017,07.00,18.00,Rommelmarkt,Het Verdomhoekje,Wegsfsluiting bouwsels,Vergunning verstrekt
20-05-2017,21-05-2017,21-05-2017,08.00,18.00,Classico Giro Utrecht,Upsalalaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-05-2017,23-05-2017,21-05-2017,10.00,23.00,Woodcamp,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2017,21-05-2017,21-05-2017,13.00,18:30,American Day,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2017,22-05-2017,21-05-2017,14.00,15.30,Fete de La Nature,Castellum Hoge Woerd,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,22-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,22-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,23-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,23-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
23-05-2017,24-05-2017,23-05-2017,10:00,23:00,Opname fictiefilm,Elinkwijk,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,24-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,24-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
23-05-2017,24-05-2017,24-05-2017,10:00,23:00,Opname fictiefilm,Elinkwijk,bouwsels,Vergunning verstrekt
24-05-2017,24-05-2017,24-05-2017,19.30,21.30,Zomeravondcup 2017,atletiekbaan Overvecht,,Vergunning verstrekt
18-05-2017,01-06-2017,25-05-2017,08:00,23:00,Filmopname Puur geluk,Domplein,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,25-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
23-05-2017,26-05-2017,25-05-2017,10:00,23:59,Gulpener Bluegrass Festival Utrecht,springertuin,Versterkt geluid  bouwsels,Vergunning verstrekt
25-05-2017,25-05-2017,25-05-2017,10:00,17:00,Hemelvaartbraderie,Amsterdamsestraatweg,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-05-2017,13-06-2017,25-05-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
22-05-2017,31-05-2017,25-05-2017,15:00,23:00,Foodtruck festival Maximaal Genieten,Maximapark,,Vergunning verstrekt
18-05-2017,02-06-2017,25-05-2017,20:00,22:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,25-05-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,26-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,26-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
22-05-2017,31-05-2017,26-05-2017,12:00,23:00,Foodtruck festival Maximaal Genieten,Maximapark,,Vergunning verstrekt
23-05-2017,13-06-2017,26-05-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
26-05-2017,26-05-2017,26-05-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
27-05-2017,16-09-2017,27-05-2017,08:00,17:00,Straatverkoop Ondiep,"Ondiep, Amandelstraat, Sparstraat, Vlierboomstraat, Rietstraat, Boerhaavelaan, Elsstraat, Larisstraat, Vijgenboomstraat",,Vergunning verstrekt
27-05-2017,27-05-2017,27-05-2017,08:00,16:00,Rommelmarkt wolgadreef,Wolgadreef,,Vergunning verstrekt
01-05-2017,30-06-2016,27-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,27-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
27-05-2017,27-05-2017,27-05-2017,10:00,17:00,Platen en CD Beurs,Mariaplaats,,Vergunning verstrekt
27-05-2017,27-05-2017,27-05-2017,10:00,16:00,(H) Eerlijk Handelstraat,Handelstraat,Versterkt geluid wegafsluiting,Vergunning verstrekt
27-05-2017,28-05-2017,27-05-2017,11:00,17:00,Voorjaarsevent,WKC Overvecht,Versterkt geluid  bouwsels,Vergunning verstrekt
22-05-2017,31-05-2017,27-05-2017,12:00,23:00,Foodtruck festival Maximaal Genieten,Maximapark,,Vergunning verstrekt
22-05-2017,30-05-2017,27-05-2017,14:00,23:00,Central Park festival,Willem Alexander Park,Versterkt geluid wegafsluiting,Gaat niet door
22-05-2017,29-05-2017,27-05-2017,14:00,23:00,Central Park festival,Strijkviertel,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-05-2017,13-06-2017,27-05-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,28-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,28-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
05-03-2017,03-12-2017,28-05-2017,11:00,18:00,De Streekmarkt,Park Lepelenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,28-05-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
27-05-2017,28-05-2017,28-05-2017,11:00,17:00,Voorjaarsevent,WKC Overvecht,Versterkt geluid  bouwsels,Vergunning verstrekt
