OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,OBEGINTIJD,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,BRON,REF_OVERWEG_PUIC,REF_PORTAAL_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,OPPERVLAKTE,LENGTE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
59,717e31c9-0f64-467d-b23d-574279b10689,,60,,Bestaand,,,Arcadis,d9357d57-ea03-4c0d-9bde-1b3c2b1a7137,5a05246a-cdbf-4463-8399-9e5fe3a815c4,,,,,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,38.789962,"38,789962",-9.050465,"-9,050465",ProRail,212260.944,441386.77,51.95795946,6.22026772,Wehl,WL,PPLG
60,2a7649be-b53f-4732-b0ff-c0b47efe9480,,60,,Bestaand,,,Fugro,e6a5e559-4b84-4a47-9c21-97cdda14bb84,5bdcdff5-82fb-4518-b146-2508194ca9d0,,,,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,79.31193,"79,311930",-12.754609,"-12,754609",ProRail,191918.82,360195.864,51.22992079,5.91575725,Weert - Haelen,WT-HLN,Vrije baan
61,2d7fc0bb-70d8-43fa-9b51-0a1c9d045ace,,60,,Bestaand,,,Fugro,e6a5e559-4b84-4a47-9c21-97cdda14bb84,5bdcdff5-82fb-4518-b146-2508194ca9d0,,,,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,79.304446,"79,304446",-7.676888,"-7,676888",ProRail,191910.863,360191.52,51.22988226,5.91564289,Weert - Haelen,WT-HLN,Vrije baan
62,86654b23-b9b3-482a-aa08-668ce6224dc6,,60,,Bestaand,,,Fugro,e6a5e559-4b84-4a47-9c21-97cdda14bb84,a9e11165-b4ec-4372-8f4e-caa6756eec4c,,,,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,79.324701,"79,324701",7.020948,"7,020948",ProRail,191929.707,360174.964,51.22973222,5.91591095,Weert - Haelen,WT-HLN,Vrije baan
63,04d698e4-e452-4bb8-892d-fc0b238f4f3e,,60,,Bestaand,,,Fugro,98dd7068-addc-4157-9d67-e84b90594b82,976c9f43-3351-43a9-b6ea-0c941ec20616,,,,,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,823,a,823,823_a,Oosterhout Weststad,6.448,"6,448000",70.492045,"70,492045","Derden - Overig - Braakman, Pantos Logistics",116544.267,407814.321,51.65783104,4.83144274,Oosterhout Weststad,OTW,NCBG
64,6553ff1e-513e-4965-9290-4e0590829835,,60,,Bestaand,,,Fugro,194b6d0d-269d-420a-a510-68f4b7ed329b,c8714313-3458-4ea3-843b-bf5741ec6a7a,,,,,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,100.306135,"100,306135",3.848981,"3,848981",ProRail,104259.48,424771.891,51.80926604,4.65143959,Dordrecht Zeehaventerrein,DDRZ,NCBG
65,569ea2a8-d032-42b8-8047-55547f5553ee,,60,,Bestaand,,,Fugro,365258ce-4808-4cb2-ad8c-155db251ba37,2af64864-315a-4b8f-8a70-d68c0645564f,,,,,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.54596,"16,545960",-7.381461,"-7,381461",ProRail,184781.556,330707.07,50.96527851,5.81112758,Beek = Elsloo - Lutterade Aansl.,BK-LUTA,Vrije baan
66,9f75338b-d05b-4524-a373-409b2c7fc004,,60,,Bestaand,,,Arcadis,fc93c4e1-0027-4c31-8755-c2a4ba64b31c,955bcc4c-f82c-4166-b781-c88b0a7c4d9e,,,,,Est-Gdm,Elst - Geldermalsen ,042,,42,042__,Vork - Kesteren,21.430948,"21,430948",8.378098,"8,378098",ProRail,167851.261,438052.778,51.93079563,5.57405406,Kesteren,KTR,PPLG
67,fb19af21-4440-4160-8ba2-72cd008a2ebe,,60,,Bestaand,,,Fugro,29cfb88d-11af-4828-a5e5-3c9862d37c95,a5c16f5e-82b7-47b8-adf9-d9a968385ee8,,,,,Ah-Vl,Arnhem - Venlo ,049,,49,049__,Nijmegen - Beugen,26.797008,"26,797008",21.860577,"21,860577",ProRail,188848.292,419612.616,51.76417157,5.8775246,Mook-Molenhoek,MMLH,PPLG
68,51fd631f-f543-4e1e-8ead-2e83a942be9c,,60,,Bestaand,,,Fugro,eb95875c-7e59-4d8f-a28b-25aa596435b2,1c39bf74-9bc1-475f-a24a-c37282e58e13,,,,,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,52.57596,"52,575960",-3.655858,"-3,655858",ProRail,197946.637,396541.992,51.55618518,6.00647165,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
69,b13b873d-9539-405b-a999-8f83a9d544bf,,60,,Bestaand,,,Fugro,eb95875c-7e59-4d8f-a28b-25aa596435b2,f81b6c67-2d51-4587-ab75-dac12ba6526b,,,,,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,52.595454,"52,595454",3.588322,"3,588322",ProRail,197942.79,396521.517,51.55600144,6.00641367,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
70,50b6335c-3a02-4e0a-aed8-2ef8e5d6bc0c,,60,,Bestaand,,,Fugro,e367ba83-3c14-4933-a091-3633091c2f5d,33859e5c-496c-4921-bc59-d7c197c0762d,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,38.434599,"38,434599",-8.252271,"-8,252271",ProRail,60876.304,387305.083,51.46694107,4.0325976,Kruiningen = Yerseke,KRG,PPLG
71,903f462d-72fa-47e2-9c97-63dbac862700,,60,,Bestaand,,,Fugro,e367ba83-3c14-4933-a091-3633091c2f5d,8e4e10d4-68de-4487-9c31-7ab2b1ab2648,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,38.446033,"38,446033",7.945312,"7,945312",ProRail,60875.258,387324.938,51.46711932,4.03257724,Kruiningen = Yerseke,KRG,PPLG
72,64ca82f3-1a35-4c60-a145-cbb1bc0b4c5c,DUMMY,60,,Bestaand,,,Fugro,1be06d30-ac93-4199-ad97-5a8bc20e012e,744bd33c-c1f4-45ef-b08d-acca980aa914,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,35.813535,"35,813535",10.254454,"10,254454",ProRail,190640.855,348224.883,51.1224015,5.89626624,Susteren - Maasbracht,SRN-MBT,Vrije baan
73,66306689-2ff9-4ed1-b785-66e5a0a39d93,,60,,Bestaand,,,Fugro,1be06d30-ac93-4199-ad97-5a8bc20e012e,744bd33c-c1f4-45ef-b08d-acca980aa914,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,35.813535,"35,813535",10.254454,"10,254454",ProRail,190640.855,348224.883,51.1224015,5.89626624,Susteren - Maasbracht,SRN-MBT,Vrije baan
74,576e69d7-9393-45e6-99f8-58b60f9b9539,,60,,Bestaand,,,Fugro,1be06d30-ac93-4199-ad97-5a8bc20e012e,7e9fb97e-25bc-4073-9910-c999791a3f73,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,35.82273,"35,822730",-9.253785,"-9,253785",ProRail,190633.654,348245.223,51.12258478,5.89616542,Susteren - Maasbracht,SRN-MBT,Vrije baan
75,41e5b1f3-0034-49f6-85c5-69592cefbd77,,60,,Bestaand,,,Arcadis,b199f43e-546f-4a95-b1da-244d984cf81e,6c82c96a-e231-4ee0-8311-ec40ff16f699,,,,,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,7.008393,"7,008393",-5.550647,"-5,550647",ProRail,215847.924,461785.928,52.14090937,6.27608029,Vorden - Zutphen,VD-ZP,Vrije baan
76,84b4d5e5-098d-43f4-982b-1a3a97de79a8,,60,,Bestaand,,,Arcadis,ef92be4b-9450-4446-9c70-5f7fd865d4c6,ea7d1d2c-e1d5-4fbe-af5b-1fc0f2fa43a2,,,,,Ah-Zl,Arnhem - Zwolle ,030,,30,030__,Zutphen - Deventer,31.31486,"31,314860",-8.143716,"-8,143716",ProRail,212254.43,465330.441,52.17314842,6.22418882,Zutphen - Deventer,ZP-DV,Vrije baan
77,6035cb81-c1da-430f-8c9e-716e3a6dd0f2,,60,,Bestaand,,,Fugro,70fa7c7a-baa0-4434-be33-3303ab953e71,bee71403-2e6c-4f53-a522-5db27a8d03ff,,,,,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,100.828445,"100,828445",-5.196448,"-5,196448",ProRail,46149.067,368207.614,51.29268002,3.82659613,Sas van Gent,SVG,NCBG
78,ea3be02c-f41d-49b2-9220-8e7c5d1b10ab,,60,,Bestaand,,,Arcadis,62a4bf47-31e2-4008-bdb2-10f23502cef8,bc3ccd4b-4353-4378-82c1-687398632bd0,,,,,Ut-Amf,Utrecht - Amersfoort ,090,,90,090__,Den Dolder - Amersfoort,15.809615,"15,809615",7.273151,"7,273151",ProRail,149018.823,461864.781,52.14493726,5.29982294,Amersfoort - Den Dolder,AMF-DLD,Vrije baan
79,0e93b658-5ccf-4368-973e-41caeb9d8be5,,60,,Bestaand,,,Fugro,7dce946b-2365-4b31-ba26-66b845b53497,347219f8-97e1-49e5-aaad-aec68408f3ef,,,,,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,6.813838,"6,813838",8.34607,"8,346070",ProRail,101579.004,406717.554,51.6467471,4.61535095,Zevenbergen - Lage Zwaluwe,ZVB-ZLW,Vrije baan
80,b74367a1-49da-42a6-b504-77a1cce455c6,,60,,Bestaand,,,Arcadis,1aecea48-608c-4f0e-a57c-11e9ac5166a8,3078965e-8bc6-494a-8372-2ffce70c0ba7,,,,,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,48.568383,"48,568383",9.423296,"9,423296",ProRail,203412.775,437276.29,51.92185694,6.09096999,Zevenaar - Didam,ZV-DID,Vrije baan
81,56839b0d-7c4d-4ae7-a32f-4f7f99adc2fb,,60,,Bestaand,,,Arcadis,1aecea48-608c-4f0e-a57c-11e9ac5166a8,b95a3361-df2c-474e-9dd7-7c1fcf7f7938,,,,,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,48.563949,"48,563949",-9.42241,"-9,422410",ProRail,203424.667,437260.993,51.92171842,6.0911407,Zevenaar - Didam,ZV-DID,Vrije baan
82,d5b01385-92ca-44ac-bdd5-23267ade5265,,120,,Bestaand,,,Fugro,666873d6-3a8e-403e-a712-1587d2482d53,07d5b5e0-5bcd-4689-8fb0-6b64cc5afef1,,,,,,,,,,,,,,,,,77034.731,433370.383,51.88340077,4.25478669,,,
83,17578b48-09bd-4a37-87ef-af47a5a9478d,,60,,Bestaand,,,Fugro,df0a9904-d5ce-45de-bd5f-f6dec7f053d3,a419289c-b9ad-45fa-bf90-67e1756e9015,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,34.50424,"34,504240",-6.943161,"-6,943161",ProRail,189810.752,347215.171,51.1133771,5.88431189,Susteren - Maasbracht,SRN-MBT,Vrije baan
84,e2d6d2aa-009f-45b9-8351-e2f69d264b34,DUMMY,60,,Bestaand,,,Fugro,df0a9904-d5ce-45de-bd5f-f6dec7f053d3,1fefdeaa-b4d9-409a-bf2e-40195df0ecda,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,34.541097,"34,541097",5.367125,"5,367125",ProRail,189837.363,347243.946,51.11363411,5.8846947,Susteren - Maasbracht,SRN-MBT,Vrije baan
85,5a4d9025-4008-4207-ac26-99b21c35e2b3,,60,,Bestaand,,,Fugro,3d1eb5db-922a-481c-97af-b4298e5ce0eb,b805a73d-7d0f-40e9-8f2e-505319e84a21,,,,,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,38.981132,"38,981132",6.400454,"6,400454",ProRail,173486.902,387195.629,51.47351245,5.65328728,Helmond,HM,PPLG
86,eb0e19c4-3f34-44f5-8f8c-50f8d7985583,,60,,Bestaand,,,Fugro,bd280c58-6780-42b8-819a-9418bb2fe515,1cce8d19-7527-4b5c-86b4-952448527553,,,,,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,9.631864,"9,631864",-9.551126,"-9,551126",ProRail,201846.332,381141.745,51.41745405,6.06064719,Gekkengraaf,GKGF,PPLG
87,3f2bd7e0-ba3b-4123-929e-27f095c50e64,,60,,Bestaand,,,Fugro,bd280c58-6780-42b8-819a-9418bb2fe515,0dbea3a5-7ce1-4c6b-8065-9f6875b95f30,,,,,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,9.621122,"9,621122",6.335984,"6,335984",ProRail,201864.502,381147.892,51.41750779,6.0609092,Gekkengraaf,GKGF,PPLG
88,9788c570-a9fa-4374-a59b-51146f14f735,,60,,Bestaand,,,Fugro,4148ab0b-9293-4bc2-8989-6b093a17e0b7,eb8c0969-725b-4fcb-8067-0113fafb8d83,,,,,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ",477,a,477,477_a,Rotterdam Europoort 3,100.082777,"100,082777",9.372231,"9,372231",ProRail,72810.193,436881.976,51.9143507,4.19260115,"Rotterdam, Emplacement Europoort",ERP,NCBG
89,c24b846f-5a96-420e-b553-8371489cb107,,60,,Bestaand,,,Fugro,c12d20c5-a695-4ece-ad6a-610eafa7e8f6,2d0d215a-c28c-416e-938a-7bf350fad04c,,,,,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,20.271823,"20,271823",-8.442498,"-8,442498",ProRail,171986.9,368317.524,51.30387103,5.6307885,Maarheeze - Weert,MZ-WT,Vrije baan
90,342abb5f-fc46-4d10-ab38-76dbef141124,,60,,Bestaand,,,Fugro,de0f9db9-248d-4f51-a57e-6a8bda7c91e7,285c302e-6cf0-4b68-a107-365b0d112b71,,,,,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,38.662954,"38,662954",7.278879,"7,278879",ProRail,162590.331,418550.455,51.75559927,5.49713304,Oss - 's Hertogenbosch,OSS-HT,Vrije baan
91,66db8180-9553-4b0f-ac53-882919a6e5a9,,60,,Bestaand,,,Fugro,de0f9db9-248d-4f51-a57e-6a8bda7c91e7,f7f71ab8-2ab8-4955-aeb6-2f9b4237eb1b,,,,,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,38.652206,"38,652206",-7.836681,"-7,836681",ProRail,162574.271,418559.737,51.75568292,5.49690064,Oss - 's Hertogenbosch,OSS-HT,Vrije baan
92,5492ed6d-92c9-4224-88d3-7baa30e9e6b1,,60,,Bestaand,,,Fugro,44ae6136-3604-47de-b8cd-04c333c5fd9b,20014607-ac35-479a-b0ad-8d9b9161a277,,,,,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,2.834263,"2,834263",-8.15341,"-8,153410",ProRail,207282.096,377054.944,51.38024406,6.13817903,Blerick,BR,PPLG
93,6c366a26-6700-4086-90dd-e5c7bd5cb8d0,,60,,Bestaand,,,Fugro,44ae6136-3604-47de-b8cd-04c333c5fd9b,20014607-ac35-479a-b0ad-8d9b9161a277,,,,,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,2.823774,"2,823774",-8.24401,"-8,244010",ProRail,207290.986,377049.263,51.38019217,6.13830587,Blerick,BR,PPLG
94,9dc494d2-718e-4661-9a29-ba905529e27a,,60,,Bestaand,,,Fugro,44ae6136-3604-47de-b8cd-04c333c5fd9b,0c14fe22-2d18-4a79-9563-6b5ec810a307,,,,,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,2.855135,"2,855135",13.903779,"13,903779",ProRail,207276.028,377084.783,51.38051281,6.13809629,Blerick,BR,PPLG
95,92149857-ada5-4186-a930-924606e050bf,,60,,Bestaand,,,Fugro,f2efade8-22bd-4db3-8253-deda0bbd7b70,97dcb8e4-dba0-420e-af20-199a4d16e568,,,,,Bd-Ehv,Breda - Eindhoven ,125,,125,125__,Tilburg - Boxtel,36.724227,"36,724227",-6.462321,"-6,462321",ProRail,148031.308,399982.839,51.58871262,5.28664401,Tilburg - Boxel,TB-BTL,Vrije baan
96,cd837efc-0cad-4bbd-819f-a2de43714a79,,60,,Bestaand,,,Fugro,f2efade8-22bd-4db3-8253-deda0bbd7b70,49544ea1-3d9e-4cc8-b5d2-ed63bcc99857,,,,,Bd-Ehv,Breda - Eindhoven ,125,,125,125__,Tilburg - Boxtel,36.749124,"36,749124",7.522486,"7,522486",ProRail,148057.355,399970.544,51.58860243,5.2870201,Tilburg - Boxel,TB-BTL,Vrije baan
97,944e167f-fb31-43ae-adab-0b05d85809ff,,60,,Bestaand,,,Fugro,39c34378-39d8-4436-80f7-3696ebdbeeb8,f2d4dc4b-df91-4c64-a0c2-e6af9eeac873,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,68.469855,"68,469855",-9.183336,"-9,183336",ProRail,31889.686,390906.07,51.49371121,3.61433829,Middelburg,MDB,PPLG
98,be61283a-25d4-4890-be2a-073676a22250,,60,,Bestaand,,,Fugro,39c34378-39d8-4436-80f7-3696ebdbeeb8,f2d4dc4b-df91-4c64-a0c2-e6af9eeac873,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,68.483539,"68,483539",-12.999114,"-12,999114",ProRail,31879.478,390896.418,51.49362226,3.61419474,Middelburg,MDB,PPLG
99,211c9e7d-2339-4268-808a-2422cb7318ae,,60,,Bestaand,,,Fugro,05226c46-8f1e-4f96-a280-418f2c4c3ef9,8669ef0e-9d20-48d1-af90-073cba1e9c14,,,,,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,29.995092,"29,995092",6.366717,"6,366717",ProRail,181880.173,321166.7,50.87966747,5.7691193,Maastricht - Valkenburg,MT-VK,Vrije baan
100,c84933f3-488f-44da-9ce2-2d761b30711a,DUMMY,60,,Bestaand,,,Fugro,37809172-1c0e-4240-8051-5c1bb3b8e6a0,6634b02d-67c9-45bb-b235-8e60415995e9,,,,,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,9.396795,"9,396795",7.1459,"7,145900",ProRail,121516.244,399886.462,51.58689205,4.90405452,Gilze = Rijen - Breda,GZ-BD,Vrije baan
101,16fda4fb-2b30-4afc-b302-10b7695c38ca,DUMMY,60,,Bestaand,,,Fugro,37809172-1c0e-4240-8051-5c1bb3b8e6a0,dfad2fc6-aaa8-4454-97ae-0bfcdbd0536d,,,,,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,9.369304,"9,369304",-7.805832,"-7,805832",ProRail,121493.409,399907.579,51.58708049,4.90372302,Gilze = Rijen - Breda,GZ-BD,Vrije baan
102,9e2c081a-71d3-49cd-926a-54f87fa3fce8,,60,,Bestaand,,,Arcadis,ca4ba1df-7186-4724-b77f-60e7c0a82665,e32e5784-e3db-4cbb-b64b-2d3ceff1511a,,,,,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,18.540769,"18,540769",-3.523279,"-3,523279",ProRail,225217.841,456135.513,52.08901871,6.41177287,Ruurlo - Vorden,RL-VD,Vrije baan
103,a84dbfc2-dbad-416c-aac2-0594af652190,,60,,Bestaand,,,Arcadis,ca4ba1df-7186-4724-b77f-60e7c0a82665,a7589126-c4a0-4289-8c47-474674b3b397,,,,,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,18.575321,"18,575321",4.583598,"4,583598",ProRail,225249.963,456120.108,52.08887619,6.41223833,Ruurlo - Vorden,RL-VD,Vrije baan
104,2d91d9d9-b976-4b9c-9bfc-9bb3f9fada8b,,60,,Bestaand,,,Arcadis,ffc240e5-0b37-4763-915d-86dd343ba6d6,ff1a1aaf-2b8d-435a-a3dc-6dae540b6f28,,,,,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,22.162115,"22,162115",11.323892,"11,323892",ProRail,128903.72,509230.77,52.5700517,5.00228478,Hoorn - Purmerend Overwhere,HN-PMO,Vrije baan
105,7bc56c83-5ef2-433a-9b18-fb8e1be4d9f4,,60,,Bestaand,,,Fugro,b8b853fa-38ff-4d8a-b3a8-2df4f91cfd41,3910c6ba-aee1-4f1f-825e-34d698c81b91,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,72.844062,"72,844062",-6.407092,"-6,407092",ProRail,30312.655,386906.596,51.45742866,3.59305595,Vlissingen,VS,PPLG
106,13e782c8-01a6-4bf3-ae53-c5e86dc527cf,,60,,Bestaand,,,Fugro,b8b853fa-38ff-4d8a-b3a8-2df4f91cfd41,7d92d37e-ab7f-416f-bc47-ab40d2180d6a,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,72.861124,"72,861124",6.598897,"6,598897",ProRail,30298.896,386890.089,51.4572773,3.59286391,Vlissingen,VS,PPLG
107,23d48cdb-e1b4-4f61-b60b-095b62d94975,,60,,Bestaand,,,Fugro,b8b853fa-38ff-4d8a-b3a8-2df4f91cfd41,7d92d37e-ab7f-416f-bc47-ab40d2180d6a,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,72.851212,"72,851212",6.579762,"6,579762",ProRail,30299.308,386900.094,51.45736729,3.59286629,Vlissingen,VS,PPLG
108,3aa2e191-d5f1-4d49-89ac-0bf1ae18da9d,,60,,Bestaand,,,Arcadis,34573903-2bad-4334-a41c-319e7d5d752c,7287c3d4-436b-44a7-b894-3d887f927674,,,,,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,69.665814,"69,665814",-8.797994,"-8,797994",ProRail,189309.676,491303.193,52.40847956,5.89142538,'t Harde,HDE,PPLG
109,e07f23dd-6480-4535-934c-465abb03e26e,,60,,Bestaand,,,Fugro,b3b7d6f0-878d-4f02-ac99-9918afcf53b7,98da9acb-62ab-4ac7-bbb7-7ccf10eb2a0f,,,,,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,21.260962,"21,260962",11.147476,"11,147476",ProRail,91627.153,396365.821,51.55267298,4.47345358,Oudenbosch - Roosendaal,ODB-RSD,Vrije baan
110,a008758f-fac1-4f4e-b389-83baeb7cba9f,,60,,Bestaand,,,Fugro,f562825c-ee4a-435d-8b65-8d1b326b4ffa,2d96579e-7924-44b3-9641-a9be928a8d40,,,,,O-Oelz,Oss - Oss Racc. Elzenburg ,831,a,831,831_a,Oss Racc. Elzenburg,101.499549,"101,499549",-4.214489,"-4,214489",ProRail,166402.102,421194.141,51.77929691,5.55242608,Oss Racc. Elzenburg,OELZ,NCBG
111,984f93a3-04cd-4a3c-81a3-19b591a81dc9,,60,,Bestaand,,,Arcadis,5294c458-e472-465f-a4f0-2196aa5cefd0,3988aaec-ed85-4908-a7f0-a231aee216cf,,,,,Hvs-Utm,Hilversum - Utrecht Maliebaan ,032,,32,032__,Blauwkapel - Lunetten,15.17913,"15,179130",-10.544977,"-10,544977",ProRail,138007.109,456409.278,52.09567434,5.13922305,Utrecht Maliebaan,UTM,NCBG
112,4cc36832-16be-4ef0-8822-346011685adb,,60,,Bestaand,,,Arcadis,111dc443-fa5b-4dda-b274-50a8497b3821,5c1d76e9-a724-474f-b0cc-3a8c8a50dfc1,,,,,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,34.982171,"34,982171",8.534792,"8,534792",ProRail,216073.658,441553.81,51.95905459,6.27576062,Doetinchem - Wehl,DTC-WL,Vrije baan
113,ee0e3117-2df4-406b-a1ef-1b6ddf43a0ac,,60,,Bestaand,,,Fugro,17757ccf-f814-4068-bd1b-f9aef19c502c,c5b1a1ed-5d21-42e0-94fa-5c1a84977bbc,,,,,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,9.76077,"9,760770",-6.40048,"-6,400480",ProRail,99158.915,397601.704,51.56457945,4.5818434,Roosendaal - Breda,RSD-BD,Vrije baan
114,9a82b62a-4d08-4663-9c35-74cdaa4f4fa2,,60,,Bestaand,,,Fugro,29949768-5a37-458d-8a14-166d47687871,bb5df37e-8e20-4885-ae02-ee0fe92b1ef5,,,,,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,75.227034,"75,227034",-6.294679,"-6,294679",ProRail,207696.465,377232.988,51.3818058,6.14415709,Blerick,BR_108,NCBG
115,ec2fab13-9f8a-44e6-bff1-58d5408e34b3,,60,,Bestaand,,,Arcadis,ed6f0fd8-b389-47bc-81a4-3d9303cdd0b1,b1d27b57-196b-48c4-afa2-71181c32a161,,,,,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,40.046739,"40,046739",-5.990763,"-5,990763",ProRail,158012.023,551787.144,52.95310977,5.43202429,Stavoren - Workum,STV-WK,Vrije baan
116,58a19613-0813-4567-84a1-feb951e7ef38,,60,,Bestaand,,,Arcadis,957ede15-b9a6-4e5b-9966-24e9bc09daf5,ca591e94-e0df-4673-ad37-e4d5fe7dac64,,,,,Hea-Emn,Herfte Aansl. - Emmen ,751,,751,751__,Mariënberg,33.769624,"33,769624",-6.662768,"-6,662768",ProRail,235486.194,502937.019,52.50818656,6.57274314,Mariënberg,MRB,PPLG
117,faac2030-4ab3-4376-9afd-a4073ff16cac,,60,,Bestaand,,,Arcadis,62bbff90-e4a0-4d30-b22c-f88109208dae,990898a0-c1e2-4f06-852c-fac220431d22,,,,,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,26.692169,"26,692169",-3.54053,"-3,540530",ProRail,174196.864,451518.677,52.0516451,5.66707033,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
118,229b3390-753e-4fdd-a88f-6fd5cdecd6ea,,60,,Bestaand,,,Arcadis,62bbff90-e4a0-4d30-b22c-f88109208dae,694a0ede-cbd9-4177-b92d-bcf7adc0efe3,,,,,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,26.676841,"26,676841",3.189997,"3,189997",ProRail,174182.204,451527.364,52.05172368,5.66685709,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
119,1daf7f68-f928-4193-bc89-37f525705ccc,,60,,Bestaand,,,Arcadis,90099c9d-8994-483c-afec-5cff0b38818c,ac970a11-6d27-49cc-85af-f26140c8e20c,,,,,Hdr-Zd,Den Helder - Zaandam ,078,,78,078__,Uitgeest - Zaandam,67.542621,"67,542621",8.862562,"8,862562",ProRail,115434.338,498245.957,52.47052228,4.80492429,Wormerveer - Zaandam,WM-ZD,Vrije baan
