FID,waarde,GlobalID
45,50,d883d19c-5286-4d8c-b56e-5201894c2ac8
46,50,eed980a9-40b8-441f-9934-a04d3b0107cf
47,100,c8ba59e3-3694-4ed3-a084-da8144c6e54e
48,50,20080520-98b4-4d33-843b-d7abcab2e2a2
49,90,d2fa1135-cf09-4f42-9865-de9a7abdb94f
50,10,ea714aaf-ebbb-4324-8d63-ec7c8db0ac0a
51,90,8c636bfc-61b1-4a86-a907-7e28e560224c
52,90,6fee00d0-e948-4e2e-9501-eb02e6fa220a
53,50,f0fabc65-8dcb-4eda-8dc4-c8540c1f9d48
54,50,4ed3cf4c-1062-4988-bcf7-16aa3fb50b61
55,90,48b60280-dcba-444e-81ec-f8c0a97c203c
56,90,3a7a50fa-3335-4e6b-be12-5b738217987b
57,50,3c9af129-ca4c-4ae9-86ab-4117f0806cde
58,100,e8aeff85-3686-4b43-a846-a046e73f0a5f
59,90,360f19a6-fac3-421e-9d8b-a649a5a0715f
60,100,1438ba30-22c8-4c38-a569-374550b90afc
61,50,3b00fe22-676e-4dd4-8189-040cf55a6eb3
62,50,079c2c92-4205-40e7-b469-f000e348d2f2
63,10,50dd726e-8555-426e-b67a-44621128d5a7
64,90,4c38eeb3-32bd-481a-b692-5386c5f72cb3
65,100,6e4736a9-6569-4f4e-8a23-db19ff5344a0
66,50,a97ca347-ddc5-4e43-b5d3-6104365863dd
67,0,1d9d0baf-4736-4f45-81e7-71de35aae7cf
68,90,5a112884-0ddc-401f-a488-f6e19e0e8230
69,90,a472e38e-ed25-4b34-8556-5a51ae787d05
70,90,84ea2107-ecce-49aa-8b9d-72baa64d7973
71,90,2aa866ee-71ed-4484-a24e-3682b8434742
72,90,c5727625-2870-4c2f-9b51-6768ce5c670f
73,90,7339c777-3cf7-444b-b756-e3dbcdc5e451
74,50,51f3c3ce-b590-426a-ba58-28a1410feacf
75,50,fcd23fcd-0ff0-4db4-a9a2-cc9463fdd821
76,90,c3e0269a-1c24-4611-8abe-8f01bac49952
77,90,df324029-7fe8-409c-ace9-b71c2144bff8
78,50,f938f1aa-5555-4167-a489-b5bd01c55920
79,50,202f346b-3a13-423a-a191-6af47e9611f6
80,10,92a2e54f-fb32-4393-9843-e334930bdb37
81,90,b5803a71-04c3-4c35-9d79-0c6184290538
82,50,48d9fd03-c6cc-4582-96d4-dec0a430eb82
83,90,ffe7b27b-8d32-439b-81ea-39cd3d62ee74
84,50,4790a2bb-7b60-4fe5-b7da-00f9a011c096
85,90,4d9dc23c-f851-46c3-af99-35db90a8e0e3
86,90,5f24d89c-bf51-4312-8bd7-c2949273ea14
87,50,dc044b63-82e7-48a6-a8d9-04f6441fd674
88,90,8f52ec49-72c5-4dab-974d-f900f1e55855
89,90,6b32afd2-ba97-4b4e-9833-fdf8de97c24e
90,50,b3795d8f-abde-4d6a-8311-4d205ee96f7e
91,90,99322487-2685-4e99-ac41-92fda066c925
92,90,f650ef22-c5c6-4690-a5bc-37fe69174e76
93,100,83381a24-7dd4-4d34-ac51-5d3edeeb3a1d
94,90,98bcf4ee-3c5e-41f9-8ae0-c69371726249
95,50,2258b37a-d01d-4029-929c-13f442eb9fdb
96,100,760dafdc-f49a-4713-839a-bfa7fd831429
97,90,93c31280-92ae-4b93-85dd-996b38e6bb16
98,50,c69c3613-cf73-4a05-9c38-19577d7b9106
99,100,03eb31ce-debf-4f35-b0ab-2e160d60c867
100,90,75a0182d-1c75-42ad-8b32-8d17f741b95a
101,50,b9bd232b-eadb-4337-ae85-d71cf26645ef
102,90,d8a136d4-25e9-4389-a322-97a6cb82bbe3
103,100,04d8349c-2440-4fed-97fd-428ddcdf8a50
104,90,cc2ed3b4-9247-4e46-999e-f5e024d1afdd
105,100,e4dc8394-ac57-4297-b9b0-4ebdc5e58281
106,90,481ce39a-1b16-48a9-b293-70dc05e2a046
107,50,7380eb23-bbfe-4fb4-96aa-e5a2ef3a5cdd
108,90,18c0784b-fdb8-4bc5-9d7c-aac82ce0b0de
109,90,4f39ab4e-0e7f-4d4a-9863-a736ff6daa8e
110,50,bb2b2366-c6cf-4633-bc16-4d529d4a27b3
111,50,56549ef1-baad-4b31-ba51-fc2c84db0250
112,100,c1aa29c8-638e-45fd-a83d-b45cfd220fb8
113,90,60fc1f34-0904-4d67-8d19-98760358a57d
114,90,1774bc68-00a7-46b6-9af4-bfeeaab83d9c
115,100,07fbfbfa-6c51-430c-ab63-d7443b153aea
116,50,a78aa220-0bf9-4292-afb2-694d463c07b2
117,50,7e2d79cf-5bc1-4f1c-ac59-9478fd6c7709
118,90,f11d081f-b8f8-4231-a7ef-c190abcd784f
119,100,70343ff8-7914-4619-bb94-8d11fed7cf2c
120,90,951865d4-e0e9-4fa9-ad3f-224aec9e8ae4
121,90,848fdaf0-930d-47d0-bcad-ec6378cf0448
122,90,6f6555d5-e54d-4b0d-b1f6-d25f87c844a6
123,50,220b5068-cf8f-48d5-b2e2-7be175c25f8d
124,100,c9b52343-4a6f-444d-a2a1-bc61cfd21f40
125,90,0f554f18-5a23-4510-8218-82953f78a1f9
126,100,8208359a-1198-4d27-b24a-7918f9b10e49
127,100,b7cb8592-23a9-4cbf-b5bf-0fc2c62a9879
128,100,e60d7fe7-2acc-4be9-bc4b-aea5208cdfea
129,50,ce485ba1-7acb-4186-aaf7-451bfe891048
130,100,5d58c349-5d8c-4f0e-bd41-d21a3bd27678
131,100,5b7dac70-0223-46c7-a4e8-f8c248358623
132,100,2d99df01-43c5-4825-966b-e100d53f068b
133,100,2bf6c8e7-11b3-452a-891b-8a057abe964d
134,90,2188ebf7-5ced-4225-9865-b61301721700
135,90,a24460a4-14fc-468d-8be1-47db0f0092e9
136,90,f32e10da-5e4a-4bd5-b58b-94341a62c59f
137,90,8f3895c4-3160-4dca-8367-60dc3a4aeb16
138,50,7800a5a8-9b87-4b1a-8b34-71ae2bf939db
139,0,4796fe0a-1fd4-4e91-8b65-dc3bdb87983f
140,50,680d0747-a82b-4723-ac0a-47bde3d343e8
141,10,3497c77f-c693-44bb-99dd-543876dbaed5
142,50,24abbe51-9a80-40b1-8f4d-04639a0cc78d
143,10,26a8f1df-2c90-4905-83c6-3fddee2720ba
144,50,166e5b54-1789-40a0-96e4-a41ab82667f3
145,10,4aace81d-2bc4-4d5d-bf05-eed077f3a6f3
146,50,939ad711-89e3-4e34-9c41-19bf87dbbafa
147,50,f024ab30-f1e0-4346-adae-5612798e843e
148,50,56b0acdf-c27e-4471-b0e9-f7cb07e6adff
149,50,e187e51e-abea-4fa4-92f9-07ccd6ceade7
150,50,816066c9-4ebd-41c1-9d75-0c3c605618fb
151,90,1e9fbae0-1986-4c8c-9c74-99a7d58891d5
152,50,4a67cbf7-2ecf-4bb3-bbbd-3e4cc15b5021
153,50,e4fdda6d-dea7-4cc8-af91-25257806ff94
154,90,bb098326-7dbd-48c9-b3e1-b4007776352a
155,90,b6ee1058-7b27-40e3-9a31-391831cb0a88
156,90,9d14138d-3d2c-4b6f-9980-3d010493cb3b
157,50,c2c5fcf7-6e49-43f9-9324-45723690a421
158,50,026c3895-e8d3-444c-bea5-b9185feee63e
159,50,fed50931-04f6-41fb-afb3-3f072312bda9
160,50,7eb3909a-acfd-4a48-9e13-8f616f654afa
161,10,5cbfd01e-19d0-4f3a-8d14-c3c8ecc11458
162,0,7e949f62-a243-46fb-b9a4-09e74e0ccc1c
163,100,f03d988f-5398-42bc-856e-6c6646d35812
164,100,d0a8b88c-fdea-4cbd-bcd5-3bdd0cb83fb1
165,100,c2782e40-b731-46f4-a5b7-9f04e1278a99
166,10,df55e194-e28f-476f-8035-ec998a80f107
167,0,abf7d188-ddaa-4bb4-8b35-b3f07185ecf7
168,50,2262d713-638c-4d4a-b6a9-7e699b607419
169,50,787f2511-4c10-47c3-b83d-0e4d83b32de4
170,90,95575f41-4457-4146-8308-913f9cc6cd07
171,0,2eaea784-55a9-42c7-be56-973cf0d26c40
