Nummer;Totaal van;Jaar;Soort verzoek;Antwoord;Land van aanvraag;Aantal antwoorden
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Sierra Leone;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Soedan;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Suriname;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Tunesië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Turkije;60
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Vietnam;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Algerije;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Angola;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Armenië;40
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Azerbeidzjan;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Bosnië-Herzegovina;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Burundi;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Egypte;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Ethiopië;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Ghana;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;India;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Irak;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Ivoorkust;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Kosovo;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Nigeria;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Oekraïne;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Pakistan;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Palestijnse autoriteit;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Rusland;30
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Servië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Sierra Leone;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Tunesië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit niet bevestigd;Vietnam;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Afghanistan;150
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Albanië;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Algerije;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Angola;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Armenië;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Bangladesh;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Belarus;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Brazilië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;China;40
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Democratische Republiek Congo;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Egypte;40
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Ethiopië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Gambia;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Ghana;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Guinee;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;India;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Indonesië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Irak;60
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Iran;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Ivoorkust;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Kameroen;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Libië;30
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Mali;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Marokko;230
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Mongolië;190
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Nepal;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Nigeria;90
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Palestijnse autoriteit;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Servië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Sierra Leone;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Soedan;30
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Sri Lanka;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Suriname;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Togo;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Tunesië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Turkije;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Uganda;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Verzoek ingetrokken door DT&V;Zuid-Korea;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Afghanistan;90
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Algerije;30
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Angola;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Armenië;220
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Belarus;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Colombia;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Democratische Republiek Congo;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Egypte;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Ghana;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Guinee;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;India;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Irak;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Iran;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Ivoorkust;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Libanon;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Libië;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Marokko;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Mongolië;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Nigeria;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Palestijnse autoriteit;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Polen;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Sierra Leone;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Soedan;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Suriname;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Tunesië;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit bevestigd;Vietnam;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Algerije;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Angola;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Armenië;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Burundi;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Egypte;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Ethiopië;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Ghana;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;India;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Irak;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Ivoorkust;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Nigeria;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Palestijnse autoriteit;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Sierra Leone;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Tunesië;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Nationaliteit niet bevestigd;Vietnam;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Afghanistan;150
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Algerije;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Angola;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Armenië;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Bangladesh;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Belarus;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Brazilië;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;China;40
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Democratische Republiek Congo;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Egypte;40
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Ethiopië;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Gambia;10
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Ghana;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Guinee;50
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;India;20
8;Jaar, Soort verzoek, Antwoord, Land van aanvraag;2016;LP;Verzoek ingetrokken door DT&V;Indonesië;10
