ID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS
3520092,047fc0f92929c003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,109716.344,423764.961035,51.8006849860079,4.73069334194659,47.078902,283,
3520093,047fc0f929dac003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,109721.293323,424229.915,51.8048643493144,4.73070426199995,59.93095,283,
3520094,047fc0f928d8c003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,108378.758073,424025.711,51.8029184764899,4.71126756741235,62.657129,283,
3520097,047fc0f928f3c003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107655.77203,424362.394,51.8058836873136,4.70074005812212,5.413576,283,
3520098,047fc0f929d7c003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,109265.765,423520.339418,51.7984496221219,4.72419371806534,13.41777,283,
3520099,4aa9a019b01f4208bedaf915dce8500f,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,106712.8315,423911.584823,51.8017511132013,4.68713186647618,53.967359,283,
3520102,5184925122054dd3aa8c131bac438543,2015/09/14 14:08:05+00,P0028,Zuid-Holland,bestaand,-1,,,,,,,,,,,,,,,,,,,97301.416,451383.581333,52.0477611905847,4.54608847880033,6.806226,283,
3520106,1b25799daf0542f2ae4b8fa844b7dc4e,2015/05/12 12:35:40+00,G0531,Hendrik-Ido-Ambacht,bestaand,-1,,,,,,,,,,,,,,,,,,,103347.542776,427005.76,51.829259545109,4.63788344892234,13.317724,283,
3520108,43f42b07a2414f7cb30241024f7dee92,2015/09/14 14:08:03+00,P0028,Zuid-Holland,bestaand,-1,,,,,,,,,,,,,,,,,,,98221.5655,453483.509759,52.0667289173286,4.5591517752439,13.910443,283,
3520113,63015a8545fa4ee384f98148cefcfcb6,2017/11/07 09:37:55+00,G0307,Amersfoort,bestaand,-1,,,,,,,,,,,,,,,,,,,155628.2075,461020.441576,52.1373797795618,5.39637951583088,6.718304,283,
3520135,17fd5dab74333dfbe053440a0c0a7872,2015/08/20 13:32:00+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170606.618852,482369.6955,52.3290411248887,5.61614990356511,7.503631,283,
3520138,047fc0f92970c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104581.434846,421158.08,51.7768147223809,4.6566339546303,13.51774,283,
3520139,047fc0f92973c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104680.643,421167.203,51.776905663043,4.65807005118769,23.315243,283,
3520140,76d893215df746d8add7a1d0591323ce,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104993.1055,421096.7945,51.7763009007032,4.66260747487824,26.350715,283,
3520141,047fc0f929b6c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104707.636448,420249.2475,51.7686576706781,4.65859434979342,18.912539,283,
3520142,be59283427524628a7615afa720829f3,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104754.495215,420747.791,51.7731427092611,4.65920089913728,7.715953,283,
3520144,047fc0f92862c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,105912.855,422889.786683,51.7924975998038,4.67567948904178,14.828324,283,
3520145,047fc0f92936c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,105200.5175,421434.041916,51.7793505508492,4.66556415922117,22.275622,283,
3520146,047fc0f929bcc003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104661.251006,420173.088,51.7679689853983,4.65793345330606,15.082107,283,
3520147,047fc0f928b3c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,105009.751,420907.7396,51.7746031973244,4.66287591797116,13.853737,283,
3520148,047fc0f9296bc003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104378.141417,420784.0755,51.7734348549742,4.65374307836674,68.225424,283,
3520149,047fc0f929f9c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104862.311297,421736.284,51.7820367952722,4.66061989388364,33.920199,283,
3520150,047fc0f92933c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,105012.108837,421610.167,51.7809167039599,4.66280875116001,33.123502,283,
3520151,047fc0f9296ec003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104545.726,421160.1135,51.7768297752214,4.65611627531043,5.803809,283,
3520152,155c8c124bb7441c8e52b5fa375e06e0,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104903.9445,420673.074,51.7724845857873,4.66137688511387,15.265416,283,
3520155,059d892fff074672b8ea39f27d669fed,2015/09/10 11:47:43+00,P0028,Zuid-Holland,bestaand,-1,,,,,,,,,,,,,,,,,,,98342.182449,479113.6475,52.2970823910171,4.5566320455026,8.042402,283,
3520161,f09627e6e942427ababf910a0087008d,2015/09/01 08:57:01+00,P0028,Zuid-Holland,bestaand,-1,,,,,,,,,,,,,,,,,,,122665.087,428401.932721,51.8432627539658,4.91797952139755,33.07909,283,
3520163,006a27e9f2b14721b247b74216adb6c9,2015/09/14 14:08:03+00,P0028,Zuid-Holland,bestaand,-1,,,,,,,,,,,,,,,,,,,98215.541133,452875.031,52.0612597190444,4.55916511205942,6.569662,283,
3520170,44cae3df8fb900e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,136719.6155,399414.687731,51.5833518745736,5.12345024461036,1.439178,283,
3520172,44cae3e7344800e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,136550.035768,398906.2195,51.5787759637958,5.12103034844557,1.354349,283,
3520178,44cae3e3895f00e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,136928.37168,399357.5675,51.5828452006593,5.12646511762587,1.443165,283,
3520180,44cae3de075c00e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,137153.320382,399069.01,51.5802586872591,5.12972533909925,2.475815,283,
3520181,44cae3e40d8600e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,137867.863686,400721.543,51.5951347317896,5.13995316515326,2.838728,283,
3520186,179b2e5ca6670310e053440a0c0a2945,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170294.985738,481818.4005,52.3240950783019,5.61155329209183,12.702466,283,
3520189,0c5d81d5323e44f28ed7468b99ceef78,2015/01/20 10:40:32+00,G0363,Amsterdam,bestaand,-1,,,,,,,,,,,,,,,,,,,124869.692595,481708.067,52.3224914672026,4.94526277514634,140.872814,283,
3520190,179b2e5ca58f0310e053440a0c0a2945,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170143.742439,481848.1,52.3243661956386,5.60933618488948,9.490848,283,
3520194,17fd5dab743d3dfbe053440a0c0a7872,2015/12/17 11:22:08+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170433.473557,482400.707,52.329324735826,5.61361134066749,5.088867,283,
3520197,179b2e5ca5630310e053440a0c0a2945,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170033.6615,481876.376335,52.3246233555926,5.60772276576196,11.795857,283,
3520202,5f69a0b6720549a095a56f147dcf4c23,2015/01/20 10:40:32+00,G0363,Amsterdam,bestaand,-1,,,,,,,,,,,,,,,,,,,125180.062,480995.4505,52.3161037816041,4.94987809015395,62.254086,283,
3520203,fcabf73168c54c54a6ab14b6415af205,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107510.954,423962.346761,51.8022758187095,4.69869532698427,134.174224,283,
3520204,047fc0f929cec003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,108239.676788,424168.3205,51.8041885997427,4.70923197326081,40.552969,283,
3520206,047fc0f928f4c003e0532b00500a66e1,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107936.622444,424096.4735,51.8035173803639,4.70484810511129,15.586571,283,
3520212,047fc0f9286ec003e0532b00500a66e1,2015/10/20 09:02:30+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,106113.433827,424778.429,51.8094899868373,4.67831992826632,0.354372,283,
3520213,047fc0f92876c003e0532b00500a66e1,2015/10/20 09:02:30+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107455.345158,424454.805,51.806697227998,4.69782149460758,24.161761,283,
3520214,047fc0f9287ec003e0532b00500a66e1,2015/10/20 09:02:30+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107315.8405,424389.032896,51.8060941780471,4.69580793030696,7.93074,283,
3520215,047fc0f9287dc003e0532b00500a66e1,2015/10/20 09:02:30+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107306.7405,424340.311678,51.8056555016458,4.69568270961482,7.474366,283,
3520236,44cae3e0a09a00e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,137113.998,398981.910276,51.5794745405095,5.12916248485244,2.591607,283,
3520241,44cae3e5d4b900e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,137927.398721,400836.3925,51.5961688693715,5.14080675418342,1.049065,283,
3520245,44cae3e55f1300e6e0530a01fa86e02a,2020/06/15 14:58:21+00,G0855,Tilburg,bestaand,-1,,,,,,,,,,,,,,,,,,,136810.692997,399374.2185,51.5829910718685,5.12476640894005,1.44843,283,
3520247,047fc0f92870c003e0532b00500a66e1,2015/10/16 07:18:07+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,109177.780776,425668.7815,51.8177523631929,4.72263376404554,4.426544,283,
3520248,047fc0f92941c003e0532b00500a66e1,2015/10/22 11:05:10+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,103439.0995,421981.819037,51.7841140486348,4.63996018714187,20.863825,283,
3520249,17fd5dab74243dfbe053440a0c0a7872,2015/08/20 13:32:00+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170652.99035,482361.407,52.3289653117548,5.61682977270754,5.69907,283,
3520254,179b2e5ca6310310e053440a0c0a2945,2015/08/20 13:32:00+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170497.983266,481829.05,52.3241851021066,5.61453135846399,23.576545,283,
3520255,179b2e5ca5990310e053440a0c0a2945,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170055.912199,482469.52,52.3299536780766,5.60807568025592,2.021452,283,
3520257,1812028dff6037aee053440a0c0aab1b,2015/12/17 11:22:08+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170372.464485,482411.5915,52.3294242721058,5.61271684888965,3.464719,283,
3520261,179b2e5ca56d0310e053440a0c0a2945,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,-1,,,,,,,,,,,,,,,,,,,170024.45909,482475.066,52.3300043845439,5.60761451135952,2.930919,283,
3520265,c25621470c9143e399cd84c47db41ff5,2015/11/05 15:25:17+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,107619.912442,423810.207,51.800917666024,4.70029574954343,26.786239,283,
3520266,047fc0f92971c003e0532b00500a66e1,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,-1,,,,,,,,,,,,,,,,,,,104716.1185,421189.911272,51.7771129551805,4.65858075973868,11.934697,283,
