OBJECTID,GZNIDENT,GZNSOORT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GEONAUWKEURIGHEID,ADMINNAUWKEURIGHEID,BETROUWBAARHEID,INWINNINGSWIJZE,INWINNINGSDATUM,BRON,IDEALISATIE,OPMERKINGEN,GEONAUWKEURIGHEID_Z,IWS_KWLTGEO,IWS_EIGENAAR,GLOBALID,LEG_ZIENSWIJZE,LEG_GEREED_VOOR_CL,KWKSTATU,WSZDEELGEBIED,Shape__Area,Shape__Length
116,173082,2,JOSKOENJER,2020/06/08 13:36:33+00,JOSKOENJER,2020/06/08 13:36:33+00,,,,,,,,,,,,de629a56-1d75-49ae-85ef-6573390d8e59,,,,11,396.939926147461,101.955358788259
117,173092,2,JOSKOENJER,2020/06/08 13:49:18+00,JOSKOENJER,2020/06/08 13:49:18+00,,,,,,,,,,,,a525a690-ff54-4674-815c-91f706ae709d,,,,11,9141.10035705566,1348.92182071069
118,173273,2,JOSKOENJER,2020/06/09 05:55:37+00,JOSKOENJER,2020/06/09 05:55:37+00,,,,,,,,,,,,68531674-51e0-40ae-8b41-5049714b740f,,,,11,8340.39440917969,1101.6124546025
119,173316,2,JOSKOENJER,2020/06/09 06:47:34+00,FONSTEMMINK,2021/12/02 17:36:54+00,,,,,,,,,,,,1bfd5c3a-20a8-4d92-a01f-217e4e22afd2,,,,11,10249.7257003784,1540.70609121494
120,173368,2,JOSKOENJER,2020/06/09 07:42:16+00,JOSKOENJER,2020/06/09 07:42:16+00,,,,,,,,,,,,cb2421d8-d858-492a-92d9-af46170f0d6d,,,,14,584.332702636719,113.151311155362
121,173901,2,HENKRINSMA,2020/06/11 11:05:12+00,HENKRINSMA,2020/07/14 09:39:48+00,,,,,, ,,,,,,21e99f44-e9a4-44e0-8440-5eb4f88e5bbb,,,,6,45807.7137680054,973.246467329753
122,191518,2,FONSTEMMINK,2021/01/19 16:13:35+00,FONSTEMMINK,2021/01/19 16:13:35+00,,,,,,,,,,,,13fbd850-2a42-4e4f-90a2-f271ff6ecaad,,,,8,34323.8082046509,4734.33754168566
123,191519,2,FONSTEMMINK,2021/01/20 07:48:47+00,FONSTEMMINK,2021/01/20 07:48:47+00,,,,,,,,,,,,1db2c43a-2214-4761-b7c2-fe44019775e2,,,,8,82414.4872894287,10971.6036076609
124,199169,2,JOSKOENJER,2021/04/21 07:29:15+00,JOSKOENJER,2021/04/21 07:29:15+00,,,,,,,,,,,,15929165-2a26-40f5-944e-6bbc4daa641d,,,,19,6447.5724105835,1055.62384961129
125,BC202024,2,JOSKOENJER,2021/05/26 05:52:14+00,JOSKOENJER,2021/05/26 06:02:42+00,,,,,,,,,,,,f2a77f91-7f3e-428b-a346-6c7d3357ff0b,,,,8,39547.4488220215,2853.61642377812
126,212323,2,FONSTEMMINK,2021/12/06 15:33:00+00,FONSTEMMINK,2021/12/06 15:33:00+00,,,,,,,,,,,,fd2d9de4-c92a-4c6c-b27e-a7c6c1018f3a,,,,12,0.00016021728515625,0.0694205778952486
127,BC215792,2,JOSKOENJER,2022/01/10 10:16:19+00,JOSKOENJER,2022/01/10 10:16:33+00,,,,,,,,,,,,2ed97ca9-0d5c-4439-90f1-ca6f9517732c,,,,,1547.84085845947,154.765989273402
128,225170,2,FONSTEMMINK,2022/11/30 08:57:44+00,FONSTEMMINK,2022/11/30 08:57:44+00,,,,,,,,,,,,a4d6b06d-0aeb-40f5-b785-f3767e4ea60d,,,,13,0.00148773193359375,0.901903292696135
129,225430,2,FONSTEMMINK,2022/12/01 08:47:50+00,FONSTEMMINK,2022/12/01 08:56:45+00,,,,,,,,,,,,a8050c78-3633-4d65-af99-e1e4fcb31653,,,,,1687310.6920929,216052.759524905
130,226025,2,FONSTEMMINK,2022/12/02 11:04:08+00,FONSTEMMINK,2022/12/02 11:04:08+00,,,,,,MUG BV.,,,,,,0e18055b-c92b-49d2-96c2-116711ea5ac5,,,300,8,1650057.35578918,142896.132522266
131,226721,2,FONSTEMMINK,2022/12/06 10:06:31+00,FONSTEMMINK,2022/12/06 10:06:31+00,,,,,,,,,,,,6ecc2e5f-1b06-424a-bf00-6a7718131579,,,,,0.264991760253906,6.89813098054936
132,BC25874,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,c30323cd-2282-4dd3-95d6-11eede6e3750,,,,25,1941.32398986816,168.327101338075
133,BC26134,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,ed258513-d714-4f37-a0e6-cd8c1d2509df,,,,25,24325.8284912109,622.165331069004
134,BC26139,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,ad9a8bd1-7da4-4aa5-b406-8841714158f1,,,,25,9135.6197052002,1334.65431558421
135,BC26151,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,5dbb25f3-dfa6-4b0a-bcea-8738213c3fca,,,,12,26128.3527526855,3349.0719231592
136,BC26163,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,065be1d4-da87-422d-baa8-33dbc2694bea,,,,12,4970.42784118652,707.507199396538
137,BC26164,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,b80b0dc8-fdbb-4b90-8039-759f9d027f08,,,,20,2057.30438995361,332.717756081186
138,BC26180,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:51:35+00,,,,,,,,,,,,6e3bdbbc-260d-4406-8782-4ac57b8ad65d,,,,11,4486.49726867676,633.525038615519
139,BC26189,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:03:32+00,,,,,,,,,,,,f6f50057-4a50-42d8-91c1-854259aaa975,,,,16,11017.252281189,1575.66542010119
140,BC26224,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,152091a6-c5ba-4780-b100-f2b4526286e8,,,,12,2490.64497375488,375.180792546781
141,BC43586,2,JOSKOENJER,2016/03/10 07:56:02+00,JOSKOENJER,2021/11/01 14:24:39+00,,,,,,,,,,,,ee312254-52b3-4f90-9a59-ab6891111364,,,,19,17777.8727798462,2676.34645620664
142,BC76560,2,JOSKOENJER,2017/02/28 08:29:58+00,FONSTEMMINK,2021/08/12 12:49:25+00,,,,,,,,,,,,30b93bff-1bb3-4482-ab96-a7ba23fa1bab,,,,9,80619.2909240723,10340.0898458132
143,BC77827,2,JOSKOENJER,2017/03/01 07:42:13+00,HENKRINSMA,2020/08/31 11:44:39+00,,,,,,,,,,,,cd549122-075a-47e2-8933-0f40b72c722f,,,,9,273357.061676025,33384.0606741984
144,BC78163,2,JOSKOENJER,2017/03/01 15:05:31+00,HENKRINSMA,2020/08/31 06:37:21+00,,,,,,,,,,,,3526f81a-6d64-489f-b4ba-fe3b51cb5ab6,,,,8,43251.0709381104,4331.36436672457
145,BC132905,2,JOSKOENJER,2019/05/13 10:55:10+00,JOSKOENJER,2019/11/28 12:49:04+00,,,,,,,,,,,,1929d9dc-f2ef-49c1-880b-8c0c4a4f7389,,,,9,3825.26870727539,592.168650798387
146,BC132906,2,JOSKOENJER,2019/05/13 10:55:28+00,JOSKOENJER,2019/11/28 12:49:04+00,,,,,,,,,,,,67b97def-c8d9-48bb-9308-1a0333a5e178,,,,9,2962.9427947998,442.457717140625
147,BC138714,2,JOSKOENJER,2019/08/05 07:53:14+00,JOSKOENJER,2019/11/28 13:13:37+00,,,,,,,,,,,,cbd04f7b-113f-4aa1-9c39-b45fee186789,,,,23,10138.104309082,1567.33759361339
148,BC140938,2,JOSKOENJER,2019/08/13 09:28:22+00,FONSTEMMINK,2019/11/25 09:57:44+00,,,,,,,,,,,,1da7fe5e-f0a2-4ef4-9e2d-f958be612ae4,,,,4,453.90576171875,102.771268821022
149,BC143148,2,JOSKOENJER,2019/09/09 12:04:07+00,FONSTEMMINK,2019/11/25 09:57:01+00,,,,,,,,,,,,21aec241-d92c-4fee-9089-7ca1bed3ba95,,,,3,20012.5037689209,3054.58858203825
150,BC145708,2,JOSKOENJER,2019/09/12 05:47:15+00,JOSKOENJER,2021/09/13 11:51:55+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,d79aa62d-5f21-4ff6-b37c-5bc9155e8ce5,,,,4,219679.096763611,31185.3022915946
151,BC145714,2,JOSKOENJER,2019/09/12 06:15:25+00,FONSTEMMINK,2019/11/25 09:57:45+00,,,,,,BGT,,28-11-2018 HR,,,,61ec1f40-266e-4392-8cc2-c09b6b0d2cb2,,,,4,2265.56684875488,353.826114038224
152,BC146987,2,JOSKOENJER,2019/09/12 10:43:38+00,WIMDEBOER,2022/02/07 07:51:02+00,,,,,,,,,,,,af632c12-3f33-47df-9fd0-925323f4dec2,,,,7,373326.206687927,48857.0202294597
153,BC148274,2,JOSKOENJER,2019/09/16 09:18:03+00,JOSKOENJER,2019/11/28 13:12:09+00,,,,,,,,,,,,4fc663dd-a84c-4a9a-8a8e-15825cb334b0,,,,21,11530.9954681396,1690.9221816452
154,172983,2,JOSKOENJER,2020/06/08 10:08:21+00,HENKRINSMA,2020/09/07 06:03:44+00,,,,,,,,,,,,19b9c7cb-93f4-4b27-a98e-e84d54800dea,,,,6,3126.2915802002,486.440736421326
155,173060,2,JOSKOENJER,2020/06/08 12:15:47+00,JOSKOENJER,2020/06/08 12:15:47+00,,,,,,,,,,,,e673b42c-cd47-4f56-a25b-848df1a40bd6,,,,9,14615.9550018311,1012.67908936696
156,173115,2,JOSKOENJER,2020/06/08 14:22:07+00,JOSKOENJER,2020/06/08 14:22:07+00,,,,,,,,,,,,f7f3c109-10af-4dac-90eb-e95d10f20438,,,,11,7943.92141723633,527.810487034346
157,173307,2,JOSKOENJER,2020/06/09 06:31:14+00,JOSKOENJER,2020/06/09 06:31:14+00,,,,,,,,,,,,05247ddd-928e-42d9-a4a5-7908b7e16357,,,,11,3504.69528961182,553.594780115806
158,173317,2,JOSKOENJER,2020/06/09 06:47:34+00,JOSKOENJER,2020/06/09 06:47:34+00,,,,,,,,,,,,9c9dfa76-5ee7-4e9d-9fb0-3bf440b0a656,,,,11,16212.8984375,2574.87966505649
159,173359,2,JOSKOENJER,2020/06/09 07:36:20+00,JOSKOENJER,2020/06/09 07:36:20+00,,,,,,,,,,,,885b1137-6070-41c5-9078-00e7c9343048,,,,14,250.298957824707,75.5796771467522
160,BC189544,2,HENKRINSMA,2020/12/09 06:05:59+00,HENKRINSMA,2023/01/02 07:22:14+00,,,,,,Intern,,HR 09-12-2020 Beschermingszone aangepast Drentsche Kanalen,,,,72df628b-1e8e-4c13-82d4-295d1d8214ef,,,300,2,3607590.51167297,319830.291819584
161,BC193708,2,JOSKOENJER,2021/02/24 07:47:45+00,JOSKOENJER,2021/02/24 08:56:00+00,,,,,,,,,,,,4d677eba-3618-4f7e-a64d-3c786f46dcdf,,,,21,603929.769935608,58223.2683803499
162,BC193710,2,JOSKOENJER,2021/02/24 08:48:09+00,JOSKOENJER,2021/02/24 08:49:24+00,,,,,,,,,,,,44f1e125-d5b9-4caf-8573-a7cd8bff772c,,,,21,17333.6918792725,2515.08525559892
163,BC209710,2,FONSTEMMINK,2021/12/01 14:51:12+00,FONSTEMMINK,2022/09/13 09:38:26+00,,,,,,,,,,,,e62c8e05-c950-4be7-ac3e-1263caa357d5,,,,10,8063839.41011047,368605.411931993
164,221864,2,FONSTEMMINK,2022/06/13 13:11:41+00,HENKRINSMA,2022/11/11 09:21:53+00,,,,,,,,,,,,6f80c96b-8fb6-4732-bcec-3f805fd34857,,,,6,9501332.62792206,634784.680555618
165,225718,2,FONSTEMMINK,2022/12/02 10:59:17+00,FONSTEMMINK,2022/12/02 10:59:17+00,,,,,,MUG BV.,,,,,,b9ee9874-00a3-49a2-9934-2180238c0ad1,,,300,7,4314311.24339294,457207.655338953
166,BC25873,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,4adbf79f-5881-4012-b93b-0a0a0dae41fa,,,,25,32573.1163024902,911.701093920739
167,BC26133,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,9a9ab1a8-5e7a-4835-a7b5-5eb354832902,,,,25,11401.7407608032,666.019525701773
168,BC26136,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,8f7a1029-48f7-4b67-8ae8-627e0903bbe1,,,,25,52227.35206604,2172.3172624506
169,BC26138,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,6b439dcd-1875-42f8-adb0-db533e8d1581,,,,25,7329.96937561035,357.083878417577
170,BC26158,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2020/06/03 09:52:38+00,,,,,,,,,,,,6486d050-2ce2-433c-9570-fde2ca3d9e8b,,,,12,10616.3667068481,1341.28003842931
171,BC26168,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:53:10+00,,,,,,,,,,,,3f5f1ee6-fdb9-4ebd-ba5f-d60ae34760be,,,,13,15279.5938034058,1486.83395182435
172,BC26175,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,2d6a588b-6154-4111-84f6-eac4c6edd4e6,,,,12,1684.77021789551,237.028007266896
173,BC26182,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:51:35+00,,,,,,,,,,,,dbf59921-48b3-41ac-913d-d94267ffc2c4,,,,11,4451.82794189453,639.1947914364
174,BC26196,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2022/01/10 10:10:02+00,,,,,,,,,,,,a5f5f68b-061c-45bb-a016-25c52098fde2,,,,12,107180.146644592,14711.6392139072
175,BC26200,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:59:26+00,,,,,,,,,,,,fb6c68b4-c863-47e0-a50a-cd258dc604dc,,,,14,4786.11291503906,712.383450775526
176,BC26201,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:59:26+00,,,,,,,,,,,,8ba8b3e1-a228-49df-b353-b14f35d7e455,,,,14,4071.98914337158,598.690885947671
177,BC26209,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2022/01/17 06:19:00+00,,,,,,,,,,,,a76d6a26-3a08-487e-8909-e090c6742bcb,,,,11,4715.96824645996,617.402132525404
178,BC26221,2,BLAEU,2015/06/30 00:00:00+00,WIMDEBOER,2022/07/21 14:05:07+00,,,,,,,,,,,,2feb62da-7c10-496f-a97c-78cdf8c6a3a5,,,,14,394258.039482117,44002.0369099673
179,BC26242,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:53:10+00,,,,,,,,,,,,711f5422-1328-4ce9-98a0-55ed4b8a058b,,,,13,7917.76747131348,602.331718286776
180,BC43612,2,THESSANIJLAND,2016/06/03 10:58:19+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,a8ee03bf-77e3-4100-bbe5-b9939453f086,,,,20,812.964790344238,101.153285788375
181,BC43618,2,THESSANIJLAND,2016/06/13 11:43:38+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,8116740a-8d94-4745-ae1f-1f1aca301528,,,,20,4336.22006225586,668.808866279008
182,BC43619,2,THESSANIJLAND,2016/06/13 12:06:55+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,e3abd83e-b028-45fd-9713-05d579f34546,,,,20,2272.28295898438,361.915125282746
183,BC78167,2,JOSKOENJER,2017/03/01 15:07:41+00,FONSTEMMINK,2022/10/10 13:10:20+00,,,,,,,,,,,,bb731e25-49a7-4f1d-bf9e-380d6420f77a,,,,8,953425.828010559,60477.849512474
184,BC79760,2,JOSKOENJER,2017/03/09 12:52:30+00,FONSTEMMINK,2019/11/25 09:59:47+00,,,,,,,,,,,,157aba70-c8df-4213-8441-8f870f68989a,,,,7,4171.11905670166,688.31605908172
185,BC80388,2,JOSKOENJER,2017/03/10 08:16:17+00,HENKRINSMA,2020/08/28 05:49:06+00,,,,,,,,,,,,24b668cc-5f4a-4abd-9be6-47c2a5f82c6f,,,,8,7856.02568817139,1109.68286615033
186,BC95755,2,HENKRINSMA,2017/05/31 13:57:29+00,FONSTEMMINK,2021/12/01 15:21:42+00,,,,,,BGT,,28-4-2017 HR BGT,,,,e1a8b518-36d6-4500-b11d-5474a7f283b4,,,,10,43338.0713348389,5199.27432828502
187,BC138358,2,JOSKOENJER,2019/08/05 09:21:33+00,FONSTEMMINK,2022/06/20 09:27:52+00,,,,,,,,,,,,beaafe88-aa25-476d-afeb-f789f6585333,,,,25,4473266.68384552,393921.929000542
188,BC138677,2,JOSKOENJER,2019/08/05 07:53:14+00,HENKRINSMA,2020/08/31 12:26:16+00,,,,,,,,,,,,23b68e5e-2b2f-44b3-b6b8-e643b0c77e1e,,,,3,42858.5452728271,5848.92046712034
189,BC138694,2,JOSKOENJER,2019/08/05 07:53:14+00,HENKRINSMA,2020/08/31 12:51:38+00,,,,,,,,,,,,8cdb55e2-a42b-4ad1-a895-0f18defed33c,,,,2,29115.8226013184,3629.47562572703
190,BC138699,2,JOSKOENJER,2019/08/05 07:53:14+00,WIMDEBOER,2022/04/04 06:59:26+00,,,,,,,,,,,,de23b7ae-006d-430a-b871-1e3eb91e4945,,,,3,2007442.27092743,231875.382543953
191,BC139018,2,JOSKOENJER,2019/08/05 09:34:39+00,JOSKOENJER,2020/07/06 10:06:12+00,,,,,,,,,,,,b623b90e-4ec5-406c-854b-d974e4e36a97,,,,21,12713271.4971237,29452.7305893168
192,BC140934,2,JOSKOENJER,2019/08/13 09:26:17+00,JOSKOENJER,2019/11/26 15:02:12+00,,,,,,,,,,,,4ac0f986-b078-438c-9221-c4c9ae6ffde2,,,,3,7254.06934356689,1112.916018088
193,BC143146,2,JOSKOENJER,2019/09/09 12:01:43+00,JOSKOENJER,2021/04/12 06:57:26+00,,,,,,,,,,,,67136cd9-427b-4218-b89e-d0f277389b6a,,,,4,46957.399887085,6296.7461540378
194,BC148268,2,JOSKOENJER,2019/09/16 07:40:08+00,JOSKOENJER,2020/07/06 13:01:56+00,,,,,,,,,,,,290f427e-da8a-4a97-bf90-6e1e9f05764e,,,,22,393485.95186615,45269.2730992345
195,BC148585,2,JOSKOENJER,2019/09/16 09:51:16+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,69886811-c701-4e79-83b1-1e417c05e246,,,,25,116855.453277588,8642.00664315715
196,172985,2,JOSKOENJER,2020/06/08 10:11:05+00,JOSKOENJER,2020/06/08 10:11:05+00,,,,,,,,,,,,aee53a29-9409-4c03-b740-363f83db8716,,,,6,37893.3101501465,4135.63624547422
197,173065,2,JOSKOENJER,2020/06/08 12:18:38+00,JOSKOENJER,2020/06/08 12:18:38+00,,,,,,,,,,,,a0fed117-e261-4937-a2c1-01c8c6f71456,,,,9,2864.64911651611,248.702400664715
198,173068,2,JOSKOENJER,2020/06/08 12:21:59+00,JOSKOENJER,2020/06/08 12:23:19+00,,,,,,Intern,,HR 16-08-2019 Kaartverbetering.,,,,92b2573c-abcc-4224-ad30-74d9ddf7ba09,,,,9,5621.31718444824,633.484354097969
199,173076,2,JOSKOENJER,2020/06/08 13:28:38+00,JOSKOENJER,2020/06/08 13:28:38+00,,,,,,,,,,,,206deaa1-c812-4832-a938-2e2a89debdcc,,,,11,19167.310005188,898.820769680211
200,173304,2,JOSKOENJER,2020/06/09 06:26:12+00,WIMDEBOER,2022/02/28 08:56:42+00,,,,,,,,,,,,71b1ddea-0389-4363-aab0-3ea2f0301fdb,,,,11,2994.22550201416,483.86177653741
201,179945,2,FONSTEMMINK,2020/08/31 14:33:59+00,FONSTEMMINK,2020/08/31 14:34:53+00,,,,,,,,,,,,b6bb53e1-b79e-46cb-8c6a-36497b787f9d,,,,20,3392.07180023193,499.114749518346
202,184749,2,JOSKOENJER,2020/10/06 14:19:02+00,JOSKOENJER,2020/10/06 14:19:39+00,,,,,,,,,,,,6c97d19a-0898-4991-aabe-de5551a24edb,,,,3,5006.05325317383,788.817344496122
203,185392,2,JOSKOENJER,2020/10/12 09:40:44+00,HENKRINSMA,2020/12/09 09:53:00+00,,,,,,,,,,,,02ac38b6-6f0c-418e-b8e5-9fee1c61e906,,,,2,3462028.3539505,85462.5899592297
204,BC191523,2,FONSTEMMINK,2021/01/20 07:48:47+00,HENKRINSMA,2021/01/20 08:02:17+00,,,,,,,,,,,,5c366802-e37b-4315-86fc-ebd3b709e881,,,,8,352216.989456177,42681.8126906812
205,BC193384,2,JOSKOENJER,2021/02/23 15:13:34+00,JOSKOENJER,2021/02/23 15:23:55+00,,,,,,,,,,,,a6b90e79-849d-4ea1-9b56-1798dd41d0e7,,,,18,73351.2200393677,4722.10576608577
206,BC202026,2,JOSKOENJER,2021/05/26 06:00:54+00,FONSTEMMINK,2022/10/24 09:28:15+00,,,,,,,,,,,,3ef86c0d-ebd6-42fc-bea7-6fed6ed3dd96,,,500,8,4144.97216033936,469.513919424397
207,225068,2,FONSTEMMINK,2022/11/29 11:19:25+00,FONSTEMMINK,2022/11/29 11:19:25+00,,,,,,intern,,20220510WdB: aangepast obv vergunning Z/21/038569 ,,,,7a52b1c3-d089-42ed-9003-65e22f736094,,,,13,5907.88353729248,894.560233369033
208,226537,2,FONSTEMMINK,2022/12/05 14:39:21+00,FONSTEMMINK,2022/12/05 14:39:21+00,,,,,,intern,,20220509WdB aangepast obv revisie Vechtdal verbinding,,,,aa627a1e-84c7-45fd-a122-c6d01e401598,,,,16,3551.13304901123,511.009559879308
209,BC26156,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,391a2817-db73-4c35-95f6-a8d0174ea5bb,,,,12,4244.23513793945,688.206853980682
210,BC26157,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,62eeaa5c-7930-477c-9901-d46048eb783f,,,,12,1575.24523925781,259.038285067443
211,BC26166,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,32d57564-f24a-462f-9a12-ca669576ef13,,,,12,5810.62498474121,804.45913224057
212,BC26173,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:53:10+00,,,,,,,,,,,,34e96ba8-e55d-4e08-9b2a-8f381b72c06a,,,,13,6701.25843811035,865.617805917041
213,BC26176,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,87829535-eb48-4a34-a3f3-67e0c19747d6,,,,12,1297.24838256836,209.956139796849
214,BC26205,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:59:26+00,,,,,,,,,,,,131d4882-2fac-441a-afc9-d681ae363181,,,,14,1434.80697631836,224.530270202623
215,BC26233,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:53:10+00,,,,,,,,,,,,76880e91-b838-450b-90c9-87fb6c8de0ff,,,,13,2826.24245452881,459.592567708564
216,BC26245,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,b5a14c08-8969-43cf-acd6-47db01851cf8,,,,12,728.383110046387,134.355431232496
217,BC26246,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,16c2d4d5-6c50-4c91-9da4-8346ef19373d,,,,12,849.775238037109,148.611801817806
218,BC43615,2,THESSANIJLAND,2016/06/10 08:55:07+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,4de57f29-4856-44e9-be75-deaa19fd06d2,,,,20,8887.03570556641,969.676331234864
219,BC74952,2,JOSKOENJER,2017/02/22 10:36:24+00,FONSTEMMINK,2021/12/01 14:11:31+00,,,,,,,,,,,,b08687ff-e43a-4232-802c-ea6797e5ebb9,,,,9,1287900.44003296,83923.7979634435
220,BC79756,2,JOSKOENJER,2017/03/09 12:47:48+00,FONSTEMMINK,2021/12/01 16:57:20+00,,,,,,,,,,,,bb7f0f7c-2162-4a84-9535-bf05b16c682f,,,,7,46468.9255065918,6202.84771725791
221,BC84236,2,JOSKOENJER,2017/03/27 12:19:50+00,HENKRINSMA,2020/08/31 07:59:20+00,,,,,,,,,,,,837a55b8-bd78-4a3c-a217-06b63f97ef41,,,,9,19708.3196411133,1850.9566917164
222,BC103111,2,HENKRINSMA,2017/12/06 07:11:37+00,HENKRINSMA,2020/08/31 10:52:35+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,f380dcfe-6abd-4b00-84a7-1fdfa7a8a822,,,,17,16107.4876937866,1921.37539785604
223,BC131629,2,JOSKOENJER,2019/04/29 14:13:12+00,FONSTEMMINK,2022/04/13 14:36:02+00,,,,,,,,,,,,c59a638f-b44b-4457-9a2f-9b2605fbab7e,,,,11,1845080.56932831,191117.66467484
224,BC131950,2,JOSKOENJER,2019/05/09 05:26:44+00,JOSKOENJER,2019/11/28 12:49:04+00,,,,,,,,,,,,5934967b-9a76-4490-810a-8c7d5d535eb0,,,,9,8949.32616424561,379.368865303581
225,BC140936,2,JOSKOENJER,2019/08/13 09:27:08+00,FONSTEMMINK,2019/11/25 09:57:40+00,,,,,,,,,,,,b64855c7-41af-4ca5-a324-068a42ced078,,,,4,5897.50228118896,875.018049513572
226,BC143150,2,JOSKOENJER,2019/09/09 12:05:34+00,JOSKOENJER,2020/10/06 13:40:58+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,f9f1bd5b-0d40-4442-bf3e-f64f37e45563,,,,3,222120.706565857,24973.5451431045
227,BC145715,2,JOSKOENJER,2019/09/12 06:15:48+00,HENKRINSMA,2020/08/28 06:13:27+00,,,,,,BGT,,28-11-2018 HR,,,,38d0be92-1228-4985-a663-9af272ad8532,,,,6,18007.9474639893,1300.41151265944
228,BC146673,2,JOSKOENJER,2019/09/12 09:21:53+00,JOSKOENJER,2020/10/12 11:32:07+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,d3f848dd-4235-4f16-8be9-277be1779111,,,,6,75598.1455841064,10433.8078046644
229,BC146674,2,JOSKOENJER,2019/09/12 09:22:20+00,HENKRINSMA,2020/09/07 07:35:56+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,9b2d92b7-3399-487e-8891-4f8601f65325,,,,5,8476.13185882568,1195.02017958963
230,BC148270,2,JOSKOENJER,2019/09/16 07:58:54+00,JOSKOENJER,2019/11/28 13:12:52+00,,,,,,,,,,,,d1f52e9e-96ac-4605-86bd-0e90f9abc176,,,,22,221028.225524902,22594.3945428448
231,BC165228,2,JOSKOENJER,2019/11/27 09:51:24+00,JOSKOENJER,2019/11/28 12:42:39+00,,,,,,,,,,,,2701a977-3721-4aed-a130-e9227af3f939,,,,6,2990.65203857422,430.669560395673
232,BC165570,2,JOSKOENJER,2019/11/27 10:55:48+00,JOSKOENJER,2019/12/16 07:38:12+00,,,,,,,,,,,,4fd65817-b9e7-47f0-98d8-272a3ddbca78,,,,6,2461.06800842285,254.623399143447
