FID,omschr,code,rijstrknrs,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_kenmerk.474,Kruis-pijlsignalering,KP,12,B,255.9940033,002,KPK0000745731,I,,POINT (177801.38800000027 317906.9560999982)
strooksignalering_kenmerk.475,Autosnelwegsignalering,AU,12,B,255.9940033,002,KPK0000745732,I,,POINT (177801.38800000027 317906.9560999982)
strooksignalering_kenmerk.476,Kruis-pijlsignalering,KP,12,B,256.14401245,002,KPK0000745733,I,,POINT (177815.41169999912 317758.7435999997)
strooksignalering_kenmerk.477,Autosnelwegsignalering,AU,12,B,256.14401245,002,KPK0000745734,I,,POINT (177815.41169999912 317758.7435999997)
strooksignalering_kenmerk.478,Autosnelwegsignalering,AU,12,B,256.29598999,002,KPK0000745735,I,,POINT (177861.59120000154 317615.4210000001)
strooksignalering_kenmerk.479,Kruis-pijlsignalering,KP,12,B,256.29598999,002,KPK0000745736,I,,POINT (177861.59120000154 317615.4210000001)
strooksignalering_kenmerk.480,Autosnelwegsignalering,AU,12,B,256.43099976,002,KPK0000745737,I,,POINT (177930.14400000125 317504.1682999991)
strooksignalering_kenmerk.481,Kruis-pijlsignalering,KP,12,B,256.43099976,002,KPK0000745738,I,,POINT (177930.14400000125 317504.1682999991)
strooksignalering_kenmerk.482,Kruis-pijlsignalering,KP,12,B,256.57901001,002,KPK0000745740,I,,POINT (178029.88830000162 317396.2996000014)
strooksignalering_kenmerk.483,Autosnelwegsignalering,AU,12,B,256.71600342,002,KPK0000745741,I,,POINT (178116.46570000052 317289.1528000012)
strooksignalering_kenmerk.484,Kruis-pijlsignalering,KP,12,B,256.71600342,002,KPK0000745742,I,,POINT (178116.46570000052 317289.1528000012)
strooksignalering_kenmerk.485,Kruis-pijlsignalering,KP,12,B,256.86499023,002,KPK0000745743,I,,POINT (178180.73999999836 317154.1130999997)
strooksignalering_kenmerk.486,Autosnelwegsignalering,AU,12,B,256.86499023,002,KPK0000745744,I,,POINT (178180.73999999836 317154.1130999997)
strooksignalering_kenmerk.487,Autosnelwegsignalering,AU,12,B,256.57901001,002,KPK0000745739,I,,POINT (178029.88830000162 317396.2996000014)
strooksignalering_kenmerk.488,Autosnelwegsignalering,AU,12,R,1.79799998,028,KPK0001068326,I,,POINT (140325.0199000016 456028.1986999996)
strooksignalering_kenmerk.489,Kruis-pijlsignalering,KP,12,R,1.79799998,028,KPK0001068327,I,,POINT (140325.0199000016 456028.1986999996)
strooksignalering_kenmerk.490,Kruis-pijlsignalering,KP,123,R,2.19199991,028,KPK0001068330,I,,POINT (140712.09820000082 456043.14499999955)
strooksignalering_kenmerk.491,Autosnelwegsignalering,AU,123,R,2.19199991,028,KPK0001068331,I,,POINT (140712.09820000082 456043.14499999955)
strooksignalering_kenmerk.492,Autosnelwegsignalering,AU,12,R,8.48999977,009,KPK0001085590,I,,POINT (127029.17449999973 480310.4129000008)
strooksignalering_kenmerk.493,Kruis-pijlsignalering,KP,12,R,8.48999977,009,KPK0001085591,I,,POINT (127029.17449999973 480310.4129000008)
strooksignalering_kenmerk.494,Autosnelwegsignalering,AU,12,R,8.63000011,009,KPK0001085592,I,,POINT (126909.02859999985 480238.62260000035)
strooksignalering_kenmerk.495,Kruis-pijlsignalering,KP,12,R,8.63000011,009,KPK0001085593,I,,POINT (126909.02859999985 480238.62260000035)
strooksignalering_kenmerk.496,Autosnelwegsignalering,AU,12,R,8.93000031,009,KPK0001085594,I,,POINT (126646.43840000033 480093.54890000075)
strooksignalering_kenmerk.497,Kruis-pijlsignalering,KP,12,R,8.93000031,009,KPK0001085595,I,,POINT (126646.43840000033 480093.54890000075)
strooksignalering_kenmerk.498,Kruis-pijlsignalering,KP,12,R,9.23999977,009,KPK0001085596,I,,POINT (126375.0951000005 479943.6394999996)
strooksignalering_kenmerk.499,Autosnelwegsignalering,AU,12,R,9.23999977,009,KPK0001085597,I,,POINT (126375.0951000005 479943.6394999996)
strooksignalering_kenmerk.500,Autosnelwegsignalering,AU,123,R,9.44999981,009,KPK0001085598,I,,POINT (126186.43210000172 479848.2072999999)
strooksignalering_kenmerk.501,Kruis-pijlsignalering,KP,123,R,9.44999981,009,KPK0001085599,I,,POINT (126186.43210000172 479848.2072999999)
strooksignalering_kenmerk.502,Kruis-pijlsignalering,KP,123,R,9.64999962,009,KPK0001085600,I,,POINT (126012.67570000142 479749.2157000005)
strooksignalering_kenmerk.503,Autosnelwegsignalering,AU,123,R,9.64999962,009,KPK0001085601,I,,POINT (126012.67570000142 479749.2157000005)
strooksignalering_kenmerk.504,Autosnelwegsignalering,AU,123,R,9.82900047,009,KPK0001085602,I,,POINT (125863.58179999888 479650.2355999984)
strooksignalering_kenmerk.505,Kruis-pijlsignalering,KP,123,R,9.82999992,009,KPK0001085603,I,,POINT (125862.77369999886 479649.6466999985)
strooksignalering_kenmerk.506,Kruis-pijlsignalering,KP,123,R,9.94999981,009,KPK0001085604,I,,POINT (125768.25970000029 479575.74439999834)
strooksignalering_kenmerk.507,Autosnelwegsignalering,AU,123,R,9.94999981,009,KPK0001085605,I,,POINT (125768.25970000029 479575.74439999834)
strooksignalering_kenmerk.508,Autosnelwegsignalering,AU,123,R,10.06000042,009,KPK0001085606,I,,POINT (125678.99680000171 479511.5212999992)
strooksignalering_kenmerk.509,Kruis-pijlsignalering,KP,123,R,10.06000042,009,KPK0001085607,I,,POINT (125678.99680000171 479511.5212999992)
strooksignalering_kenmerk.510,Autosnelwegsignalering,AU,123,R,10.22299957,009,KPK0001085608,I,,POINT (125537.24450000003 479431.2712999992)
strooksignalering_kenmerk.511,Kruis-pijlsignalering,KP,123,R,10.22299957,009,KPK0001085609,I,,POINT (125537.24450000003 479431.2712999992)
strooksignalering_kenmerk.512,Kruis-pijlsignalering,KP,1,R,8.48999977,009,KPK0001085613,I,,POINT (127005.63109999895 480302.33949999884)
strooksignalering_kenmerk.513,Autosnelwegsignalering,AU,1,R,8.48999977,009,KPK0001085614,I,,POINT (127005.63109999895 480302.33949999884)
strooksignalering_kenmerk.514,Kruis-pijlsignalering,KP,1,R,8.63199997,009,KPK0001085615,I,,POINT (126899.00620000064 480242.3440999985)
strooksignalering_kenmerk.515,Autosnelwegsignalering,AU,1,R,8.63199997,009,KPK0001085616,I,,POINT (126899.00620000064 480242.3440999985)
strooksignalering_kenmerk.516,Autosnelwegsignalering,AU,1,R,9.23499966,009,KPK0001085618,I,,POINT (126372.27870000154 479951.70589999855)
strooksignalering_kenmerk.517,Kruis-pijlsignalering,KP,1,R,9.23499966,009,KPK0001085619,I,,POINT (126372.27870000154 479951.70589999855)
strooksignalering_kenmerk.518,Autosnelwegsignalering,AU,12,R,10.52000046,009,KPK0001085622,I,,POINT (125267.79320000112 479295.55319999903)
strooksignalering_kenmerk.519,Kruis-pijlsignalering,KP,12,R,10.52000046,009,KPK0001085623,I,,POINT (125267.79320000112 479295.55319999903)
strooksignalering_kenmerk.520,Kruis-pijlsignalering,KP,12,R,10.76000023,009,KPK0001085624,I,,POINT (125152.57459999993 479101.09329999983)
strooksignalering_kenmerk.521,Autosnelwegsignalering,AU,12,R,10.76000023,009,KPK0001085626,I,,POINT (125152.57459999993 479101.09329999983)
strooksignalering_kenmerk.522,Autosnelwegsignalering,AU,123,R,155.72999573,015,KPK0001086050,I,,POINT (182004.51909999922 435064.45760000125)
strooksignalering_kenmerk.523,Kruis-pijlsignalering,KP,123,R,155.72999573,015,KPK0001086051,I,,POINT (182004.51909999922 435064.45760000125)
strooksignalering_kenmerk.524,Kruis-pijlsignalering,KP,1234,R,83.52600098,027,KPK0001086591,I,,POINT (138491.28229999915 459121.87049999833)
strooksignalering_kenmerk.525,Autosnelwegsignalering,AU,1234,R,83.52600098,027,KPK0001086592,I,,POINT (138491.28229999915 459121.87049999833)
strooksignalering_kenmerk.526,Autosnelwegsignalering,AU,1234,R,83.83799744,027,KPK0001086594,I,,POINT (138523.11520000175 459419.15309999883)
strooksignalering_kenmerk.527,Kruis-pijlsignalering,KP,1234,R,83.83799744,027,KPK0001086595,I,,POINT (138523.11520000175 459419.15309999883)
strooksignalering_kenmerk.528,Autosnelwegsignalering,AU,12,R,118.07499695,027,KPK0000916437,I,,POINT (149355.15529999882 488110.317400001)
strooksignalering_kenmerk.529,Kruis-pijlsignalering,KP,12,R,118.07499695,027,KPK0000916438,I,,POINT (149355.15529999882 488110.317400001)
strooksignalering_kenmerk.530,Kruis-pijlsignalering,KP,123,R,34.50799942,002,KPK0001022128,I,,POINT (124125.16310000047 479359.93499999866)
strooksignalering_kenmerk.531,Autosnelwegsignalering,AU,123,R,34.50799942,002,KPK0001022129,I,,POINT (124125.16310000047 479359.93499999866)
strooksignalering_kenmerk.532,Autosnelwegsignalering,AU,1,R,35.04199982,002,KPK0001022130,I,,POINT (124202.32710000128 478815.01249999925)
strooksignalering_kenmerk.533,Kruis-pijlsignalering,KP,1,R,35.04199982,002,KPK0001022131,I,,POINT (124202.32710000128 478815.01249999925)
strooksignalering_kenmerk.534,Autosnelwegsignalering,AU,1,R,10.35400009,009,KPK0001056722,I,,POINT (125391.82169999927 479423.0329999998)
strooksignalering_kenmerk.535,Kruis-pijlsignalering,KP,1,R,10.35400009,009,KPK0001056723,I,,POINT (125391.82169999927 479423.0329999998)
strooksignalering_kenmerk.536,Autosnelwegsignalering,AU,1,R,11.40499973,009,KPK0001056734,I,,POINT (124455.77549999952 479172.19249999896)
strooksignalering_kenmerk.537,Kruis-pijlsignalering,KP,1,R,11.40499973,009,KPK0001056735,I,,POINT (124455.77549999952 479172.19249999896)
strooksignalering_kenmerk.538,Kruis-pijlsignalering,KP,12,R,118.10500336,027,KPK0000916396,I,,POINT (149336.8051000014 488113.6169000007)
strooksignalering_kenmerk.539,Autosnelwegsignalering,AU,12,R,118.10500336,027,KPK0000916397,I,,POINT (149336.8051000014 488113.6169000007)
strooksignalering_kenmerk.540,Kruis-pijlsignalering,KP,12,R,118.63800049,027,KPK0000916399,I,,POINT (148942.25989999995 488187.20059999824)
strooksignalering_kenmerk.541,Autosnelwegsignalering,AU,12,R,118.63800049,027,KPK0000916400,I,,POINT (148942.25989999995 488187.20059999824)
strooksignalering_kenmerk.542,Autosnelwegsignalering,AU,12,R,118.95200348,027,KPK0000916402,I,,POINT (148733.02639999986 487965.95149999857)
strooksignalering_kenmerk.543,Kruis-pijlsignalering,KP,12,R,118.95200348,027,KPK0000916403,I,,POINT (148733.02639999986 487965.95149999857)
strooksignalering_kenmerk.544,Autosnelwegsignalering,AU,1,R,8.59599972,009,KPK0001063651,I,,POINT (126910.58570000157 480301.04729999974)
strooksignalering_kenmerk.545,Kruis-pijlsignalering,KP,1,R,8.59599972,009,KPK0001063652,I,,POINT (126910.58570000157 480301.04729999974)
strooksignalering_kenmerk.546,Autosnelwegsignalering,AU,1,R,9.23999977,009,KPK0001063653,I,,POINT (126340.815200001 479986.38639999926)
strooksignalering_kenmerk.547,Kruis-pijlsignalering,KP,1,R,9.23999977,009,KPK0001063654,I,,POINT (126340.815200001 479986.38639999926)
strooksignalering_kenmerk.548,Autosnelwegsignalering,AU,123,R,46.41600037,001,KPK0001111281,I,,POINT (159335.70910000056 464364.9565999992)
strooksignalering_kenmerk.549,Kruis-pijlsignalering,KP,123,R,46.41600037,001,KPK0001111282,I,,POINT (159335.70910000056 464364.9565999992)
strooksignalering_kenmerk.550,Autosnelwegsignalering,AU,123,R,46.95999908,001,KPK0001111284,I,,POINT (159872.0106999986 464301.88109999895)
strooksignalering_kenmerk.551,Kruis-pijlsignalering,KP,123,R,46.95999908,001,KPK0001111285,I,,POINT (159872.0106999986 464301.88109999895)
strooksignalering_kenmerk.552,Autosnelwegsignalering,AU,123,R,47.36999893,001,KPK0001111288,I,,POINT (160280.23730000108 464254.24540000036)
strooksignalering_kenmerk.553,Kruis-pijlsignalering,KP,123,R,47.36999893,001,KPK0001111289,I,,POINT (160280.23730000108 464254.24540000036)
strooksignalering_kenmerk.554,Autosnelwegsignalering,AU,123,R,47.84999847,001,KPK0001111293,I,,POINT (160756.96709999815 464198.3627000004)
strooksignalering_kenmerk.555,Kruis-pijlsignalering,KP,123,R,47.84999847,001,KPK0001111294,I,,POINT (160756.96709999815 464198.3627000004)
strooksignalering_kenmerk.556,Autosnelwegsignalering,AU,123,R,48.29999924,001,KPK0001111297,I,,POINT (161204.7591000013 464144.2019000016)
strooksignalering_kenmerk.557,Kruis-pijlsignalering,KP,123,R,48.29999924,001,KPK0001111298,I,,POINT (161204.7591000013 464144.2019000016)
strooksignalering_kenmerk.558,Kruis-pijlsignalering,KP,1,R,50.74599838,015,KPK0001096669,I,,POINT (86265.74909999967 432324.124400001)
strooksignalering_kenmerk.559,Autosnelwegsignalering,AU,1,R,50.74599838,015,KPK0001096670,I,,POINT (86265.74909999967 432324.124400001)
strooksignalering_kenmerk.560,Autosnelwegsignalering,AU,1,R,51.27000046,015,KPK0001096672,I,,POINT (86773.73950000107 432171.4145999998)
strooksignalering_kenmerk.561,Kruis-pijlsignalering,KP,1,R,51.27000046,015,KPK0001096673,I,,POINT (86773.73950000107 432171.4145999998)
strooksignalering_kenmerk.562,Kruis-pijlsignalering,KP,1,R,59.47200012,015,KPK0001096693,I,,POINT (94969.04210000113 431605.05139999837)
strooksignalering_kenmerk.563,Autosnelwegsignalering,AU,1,R,59.47200012,015,KPK0001096694,I,,POINT (94969.04210000113 431605.05139999837)
strooksignalering_kenmerk.564,Autosnelwegsignalering,AU,12345,R,66.12400055,002,KPK0001111500,I,,POINT (132866.58509999886 450759.0075000003)
strooksignalering_kenmerk.565,Kruis-pijlsignalering,KP,12345,R,66.12400055,002,KPK0001111501,I,,POINT (132866.58509999886 450759.0075000003)
strooksignalering_kenmerk.566,Kruis-pijlsignalering,KP,12,R,64.09999847,002,KPK0001111797,I,,POINT (133190.55970000103 452760.47879999876)
strooksignalering_kenmerk.567,Autosnelwegsignalering,AU,12,R,64.09999847,002,KPK0001111798,I,,POINT (133190.55970000103 452760.47879999876)
strooksignalering_kenmerk.568,Kruis-pijlsignalering,KP,1234,R,57.25799942,002,KPK0001111802,I,,POINT (131242.37480000034 458553.5705999993)
strooksignalering_kenmerk.569,Autosnelwegsignalering,AU,1234,R,57.25799942,002,KPK0001111803,I,,POINT (131242.37480000034 458553.5705999993)
strooksignalering_kenmerk.570,Autosnelwegsignalering,AU,1234,R,57.78499985,002,KPK0001111807,I,,POINT (131682.11360000074 458261.31439999864)
strooksignalering_kenmerk.571,Kruis-pijlsignalering,KP,1234,R,57.78499985,002,KPK0001111808,I,,POINT (131682.11360000074 458261.31439999864)
strooksignalering_kenmerk.572,Kruis-pijlsignalering,KP,12,R,63.54999924,015,KPK0001096714,I,,POINT (98530.87370000035 431854.5854000002)
strooksignalering_kenmerk.573,Autosnelwegsignalering,AU,12,R,63.54999924,015,KPK0001096715,I,,POINT (98530.87370000035 431854.5854000002)
strooksignalering_kenmerk.574,Kruis-pijlsignalering,KP,12,R,63.94200134,015,KPK0001096717,I,,POINT (98902.74850000069 431750.063099999)
strooksignalering_kenmerk.575,Autosnelwegsignalering,AU,12,R,63.94200134,015,KPK0001096718,I,,POINT (98902.74850000069 431750.063099999)
strooksignalering_kenmerk.576,Kruis-pijlsignalering,KP,12345,R,66.66799927,002,KPK0001111510,I,,POINT (132850.51680000126 450207.24230000004)
strooksignalering_kenmerk.577,Autosnelwegsignalering,AU,12345,R,66.66799927,002,KPK0001111511,I,,POINT (132850.51680000126 450207.24230000004)
strooksignalering_kenmerk.578,Autosnelwegsignalering,AU,12345,R,67.19999695,002,KPK0001111512,I,,POINT (132833.74439999834 449698.53079999983)
strooksignalering_kenmerk.579,Kruis-pijlsignalering,KP,12345,R,67.19999695,002,KPK0001111513,I,,POINT (132833.74439999834 449698.53079999983)
strooksignalering_kenmerk.580,Autosnelwegsignalering,AU,123456,R,67.69599915,002,KPK0001111515,I,,POINT (132819.37970000133 449206.74240000173)
strooksignalering_kenmerk.581,Kruis-pijlsignalering,KP,123456,R,67.69599915,002,KPK0001111516,I,,POINT (132819.37970000133 449206.74240000173)
strooksignalering_kenmerk.582,Kruis-pijlsignalering,KP,1234,R,68.27400208,002,KPK0001111517,I,,POINT (132818.33799999952 448628.09959999844)
strooksignalering_kenmerk.583,Autosnelwegsignalering,AU,1234,R,68.27400208,002,KPK0001111518,I,,POINT (132818.33799999952 448628.09959999844)
strooksignalering_kenmerk.584,Autosnelwegsignalering,AU,12,R,68.25,002,KPK0001111830,I,,POINT (132772.14119999856 448652.31799999997)
strooksignalering_kenmerk.585,Kruis-pijlsignalering,KP,12,R,68.25,002,KPK0001111831,I,,POINT (132772.14119999856 448652.31799999997)
strooksignalering_kenmerk.586,Autosnelwegsignalering,AU,123,R,223.102005,002,KPK0001095192,I,,POINT (188629.314100001 347320.9978)
strooksignalering_kenmerk.587,Kruis-pijlsignalering,KP,123,R,223.102005,002,KPK0001095193,I,,POINT (188629.314100001 347320.9978)
strooksignalering_kenmerk.588,Autosnelwegsignalering,AU,12,R,1.13900006,005,KPK0001104001,I,,POINT (110235.35680000111 478555.99109999835)
strooksignalering_kenmerk.589,Kruis-pijlsignalering,KP,12,R,1.13900006,005,KPK0001104002,I,,POINT (110235.35680000111 478555.99109999835)
strooksignalering_kenmerk.590,Kruis-pijlsignalering,KP,123,R,7.09600019,009,KPK0001096041,I,,POINT (128252.49670000002 480988.17240000144)
strooksignalering_kenmerk.591,Autosnelwegsignalering,AU,123,R,7.09600019,009,KPK0001096042,I,,POINT (128252.49670000002 480988.17240000144)
strooksignalering_kenmerk.592,Kruis-pijlsignalering,KP,123,R,7.51000023,009,KPK0001096044,I,,POINT (127900.94330000132 480767.73999999836)
strooksignalering_kenmerk.593,Autosnelwegsignalering,AU,123,R,7.51000023,009,KPK0001096045,I,,POINT (127900.94330000132 480767.73999999836)
strooksignalering_kenmerk.594,Kruis-pijlsignalering,KP,123,R,7.75,009,KPK0001096048,I,,POINT (127684.6510999985 480663.8306999989)
strooksignalering_kenmerk.595,Autosnelwegsignalering,AU,123,R,7.75,009,KPK0001096049,I,,POINT (127684.6510999985 480663.8306999989)
strooksignalering_kenmerk.596,Autosnelwegsignalering,AU,123,R,7.9920001,009,KPK0001096050,I,,POINT (127470.37810000032 480551.47199999914)
strooksignalering_kenmerk.597,Kruis-pijlsignalering,KP,123,R,7.9920001,009,KPK0001096051,I,,POINT (127470.37810000032 480551.47199999914)
strooksignalering_kenmerk.598,Autosnelwegsignalering,AU,123,R,8.25199986,009,KPK0001096052,I,,POINT (127241.61439999938 480427.9653000012)
strooksignalering_kenmerk.599,Kruis-pijlsignalering,KP,123,R,8.25199986,009,KPK0001096053,I,,POINT (127241.61439999938 480427.9653000012)
strooksignalering_kenmerk.600,Kruis-pijlsignalering,KP,12,R,10.81900024,076,KPK0000931114,I,,POINT (189921.73460000008 326882.11829999834)
strooksignalering_kenmerk.601,Autosnelwegsignalering,AU,12,R,10.81900024,076,KPK0000931115,I,,POINT (189921.73460000008 326882.11829999834)
strooksignalering_kenmerk.602,Kruis-pijlsignalering,KP,12,R,24.36000061,016,KPK0001097005,I,,POINT (98508.41710000113 432437.62220000103)
strooksignalering_kenmerk.603,Autosnelwegsignalering,AU,12,R,24.36000061,016,KPK0001097006,I,,POINT (98508.41710000113 432437.62220000103)
strooksignalering_kenmerk.604,Autosnelwegsignalering,AU,123,R,110.19799805,028,KPK0001105216,I,,POINT (210445.34650000185 515947.58150000125)
strooksignalering_kenmerk.605,Kruis-pijlsignalering,KP,123,R,110.19799805,028,KPK0001105217,I,,POINT (210445.34650000185 515947.58150000125)
strooksignalering_kenmerk.606,Autosnelwegsignalering,AU,123,R,110.83100128,028,KPK0001105218,I,,POINT (210341.49069999903 516571.99870000035)
strooksignalering_kenmerk.607,Kruis-pijlsignalering,KP,123,R,110.83100128,028,KPK0001105219,I,,POINT (210341.49069999903 516571.99870000035)
strooksignalering_kenmerk.608,Kruis-pijlsignalering,KP,123,R,111.40200043,028,KPK0001105220,I,,POINT (210249.57059999928 517134.11360000074)
strooksignalering_kenmerk.609,Autosnelwegsignalering,AU,123,R,111.40200043,028,KPK0001105221,I,,POINT (210249.57059999928 517134.11360000074)
strooksignalering_kenmerk.610,Kruis-pijlsignalering,KP,123,R,112,028,KPK0001105222,I,,POINT (210147.42960000038 517719.7408999987)
strooksignalering_kenmerk.611,Autosnelwegsignalering,AU,123,R,112,028,KPK0001105223,I,,POINT (210147.42960000038 517719.7408999987)
strooksignalering_kenmerk.612,Autosnelwegsignalering,AU,1,R,32.95999908,835,KPK0001106079,I,,POINT (227393.41259999946 487107.9395999983)
strooksignalering_kenmerk.613,Autosnelwegsignalering,AU,1,R,33.27399826,835,KPK0001106080,I,,POINT (227705.05460000038 487078.88800000027)
strooksignalering_kenmerk.614,Autosnelwegsignalering,AU,1,R,33.43000031,835,KPK0001106081,I,,POINT (227860.31500000134 487063.71510000154)
strooksignalering_kenmerk.615,Autosnelwegsignalering,AU,1,R,33.59999847,835,KPK0001106082,I,,POINT (228029.5089999996 487047.1805999987)
strooksignalering_kenmerk.616,Autosnelwegsignalering,AU,1,R,34.05199814,835,KPK0001106083,I,,POINT (228481.2413999997 487013.9626000002)
strooksignalering_kenmerk.617,Autosnelwegsignalering,AU,1,R,34.30699921,835,KPK0001106084,I,,POINT (228727.9941000007 486989.5115999989)
strooksignalering_kenmerk.618,Autosnelwegsignalering,AU,1,R,34.45000076,835,KPK0001106086,I,,POINT (228872.1777999997 486974.1479999982)
strooksignalering_kenmerk.619,Autosnelwegsignalering,AU,1,R,34.70299911,835,KPK0001106088,I,,POINT (229127.8200000003 486947.7721000016)
strooksignalering_kenmerk.620,Kruis-pijlsignalering,KP,1,B,256.94000244,002,KPK0000715793,I,,POINT (178187.877700001 317076.77629999816)
strooksignalering_kenmerk.621,Autosnelwegsignalering,AU,1,B,256.94000244,002,KPK0000715794,I,,POINT (178187.877700001 317076.77629999816)
strooksignalering_kenmerk.622,Kruis-pijlsignalering,KP,1,B,257.03100586,002,KPK0000715827,I,,POINT (178217.57979999855 316991.27639999986)
strooksignalering_kenmerk.623,Autosnelwegsignalering,AU,1,B,257.03100586,002,KPK0000715828,I,,POINT (178217.57979999855 316991.27639999986)
strooksignalering_kenmerk.624,Autosnelwegsignalering,AU,1,R,255.39199829,002,KPK0000716019,I,,POINT (177819.17320000008 318502.2296999991)
strooksignalering_kenmerk.625,Kruis-pijlsignalering,KP,1,R,255.39199829,002,KPK0000716020,I,,POINT (177819.17320000008 318502.2296999991)
strooksignalering_kenmerk.626,Kruis-pijlsignalering,KP,1,R,255.51400757,002,KPK0000716021,I,,POINT (177792.72300000116 318385.41330000013)
strooksignalering_kenmerk.627,Autosnelwegsignalering,AU,1,R,255.51400757,002,KPK0000716022,I,,POINT (177792.72300000116 318385.41330000013)
strooksignalering_kenmerk.628,Autosnelwegsignalering,AU,1,R,256.94000244,002,KPK0000716025,I,,POINT (178184.7375999987 317075.99549999833)
strooksignalering_kenmerk.629,Kruis-pijlsignalering,KP,1,R,256.94000244,002,KPK0000716026,I,,POINT (178184.7375999987 317075.99549999833)
strooksignalering_kenmerk.630,Autosnelwegsignalering,AU,12,R,56.25,006,KPK0000920767,I,,POINT (148143.10709999874 487124.4965999983)
strooksignalering_kenmerk.631,Kruis-pijlsignalering,KP,12,R,56.25,006,KPK0000920768,I,,POINT (148143.10709999874 487124.4965999983)
strooksignalering_kenmerk.632,Autosnelwegsignalering,AU,12,R,57.54999924,006,KPK0000920772,I,,POINT (148914.07470000163 488215.27800000086)
strooksignalering_kenmerk.633,Kruis-pijlsignalering,KP,12,R,57.54999924,006,KPK0000920773,I,,POINT (148914.07470000163 488215.27800000086)
strooksignalering_kenmerk.634,Kruis-pijlsignalering,KP,123,R,15.03800011,013,KPK0001134023,I,,POINT (87535.52829999849 442144.116799999)
strooksignalering_kenmerk.635,Kruis-pijlsignalering,KP,123,R,5.91200018,013,KPK0001133906,I,,POINT (83987.59670000151 450368.97030000016)
strooksignalering_kenmerk.636,Autosnelwegsignalering,AU,1,R,241.57099915,002,KPK0001126551,I,,POINT (182732.12330000103 330976.7811000012)
strooksignalering_kenmerk.637,Kruis-pijlsignalering,KP,12,R,45.76599884,006,KPK0001149656,I,,POINT (139171.7965000011 482867.6374000013)
strooksignalering_kenmerk.638,Autosnelwegsignalering,AU,12,R,45.76599884,006,KPK0001149657,I,,POINT (139171.7965000011 482867.6374000013)
strooksignalering_kenmerk.639,Autosnelwegsignalering,AU,12,R,45.76699829,006,KPK0001149658,I,,POINT (139172.57449999824 482868.2655999996)
strooksignalering_kenmerk.640,Kruis-pijlsignalering,KP,12,R,45.76699829,006,KPK0001149659,I,,POINT (139172.57449999824 482868.2655999996)
strooksignalering_kenmerk.641,Autosnelwegsignalering,AU,12,R,52.25799942,006,KPK0001149666,I,,POINT (144973.74109999835 484932.83309999853)
strooksignalering_kenmerk.642,Kruis-pijlsignalering,KP,12,R,52.25799942,006,KPK0001149667,I,,POINT (144973.74109999835 484932.83309999853)
strooksignalering_kenmerk.643,Kruis-pijlsignalering,KP,12,R,53.77999878,006,KPK0001149671,I,,POINT (146426.62209999934 485443.2908000015)
strooksignalering_kenmerk.644,Autosnelwegsignalering,AU,12,R,53.77999878,006,KPK0001149672,I,,POINT (146426.62209999934 485443.2908000015)
strooksignalering_kenmerk.645,Autosnelwegsignalering,AU,12,R,45.77399826,006,KPK0001149677,I,,POINT (139155.99920000136 482893.0212999992)
strooksignalering_kenmerk.646,Kruis-pijlsignalering,KP,12,R,45.77399826,006,KPK0001149678,I,,POINT (139155.99920000136 482893.0212999992)
strooksignalering_kenmerk.647,Kruis-pijlsignalering,KP,123,R,52.56200027,006,KPK0001149685,I,,POINT (145290.9499000013 484999.08370000124)
strooksignalering_kenmerk.648,Autosnelwegsignalering,AU,123,R,52.56200027,006,KPK0001149686,I,,POINT (145290.9499000013 484999.08370000124)
strooksignalering_kenmerk.649,Autosnelwegsignalering,AU,12,R,70.87999725,027,KPK0001114064,I,,POINT (138359.35110000148 451963.9472000003)
strooksignalering_kenmerk.650,Kruis-pijlsignalering,KP,123,R,64.70200348,027,KPK0001138888,I,,POINT (136324.0375000015 446194.02969999984)
strooksignalering_kenmerk.651,Autosnelwegsignalering,AU,123,R,67.51000214,027,KPK0001138915,I,,POINT (137479.10330000147 448743.73420000076)
strooksignalering_kenmerk.652,Autosnelwegsignalering,AU,123456,R,78.41000366,027,KPK0001138959,I,,POINT (139242.69949999824 454238.9004999995)
strooksignalering_kenmerk.653,Kruis-pijlsignalering,KP,123,R,80.40399933,027,KPK0001138982,I,,POINT (139448.2349999994 456150.0075000003)
strooksignalering_kenmerk.654,Kruis-pijlsignalering,KP,123,R,87.14499664,027,KPK0001139063,I,,POINT (139686.55649999902 462480.1682000011)
strooksignalering_kenmerk.655,Autosnelwegsignalering,AU,123,R,90.48500061,027,KPK0001139094,I,,POINT (140847.4140000008 465641.64180000126)
strooksignalering_kenmerk.656,Kruis-pijlsignalering,KP,12345,R,7.1960001,001,KPK0001218867,I,,POINT (128061.35660000145 483199.8900000006)
strooksignalering_kenmerk.657,Autosnelwegsignalering,AU,12345,R,7.1960001,001,KPK0001218868,I,,POINT (128061.35660000145 483199.8900000006)
strooksignalering_kenmerk.658,Autosnelwegsignalering,AU,123,R,42.45399857,001,KPK0001218942,I,,POINT (156413.75879999995 466914.74159999937)
strooksignalering_kenmerk.659,Kruis-pijlsignalering,KP,123,R,42.45399857,001,KPK0001218943,I,,POINT (156413.75879999995 466914.74159999937)
strooksignalering_kenmerk.660,Kruis-pijlsignalering,KP,1234,R,42.77600098,001,KPK0001218944,I,,POINT (156623.92810000107 466666.8572999984)
