Postcode,Voertuigsoort,Brandstof,Extern oplaadbaar,Aantal
1011,Bedrijfsauto,B,N,14
1011,Bedrijfsauto,D,N,674
1011,Bedrijfsauto,E,N,59
1011,Bromfiets,B,N,301
1011,Bromfiets,E,N,214
1011,Driewielig motorrijtuig,B,N,18
1011,Land- of bosbouwtrekker,B,N,25
1011,Land- of bosbouwtrekker,D,N,73
1011,Motorfiets,B,N,287
1011,Motorrijtuig met beperkte snelheid,D,N,140
1011,Motorrijtuig met beperkte snelheid,E,N,31
1011,Personenauto,B,N,2005
1011,Personenauto,BE,J,29
1011,Personenauto,BE,N,517
1011,Personenauto,BG,N,40
1011,Personenauto,D,N,212
1011,Personenauto,E,J,12
1011,Personenauto,E,N,357
1012,Bedrijfsauto,B,N,19
1012,Bedrijfsauto,D,N,225
1012,Bromfiets,B,N,399
1012,Bromfiets,E,N,117
1012,Driewielig motorrijtuig,B,N,13
1012,Motorfiets,B,N,206
1012,Personenauto,B,N,1026
1012,Personenauto,BE,J,37
1012,Personenauto,BE,N,8684
1012,Personenauto,BG,N,22
1012,Personenauto,D,N,148
1012,Personenauto,E,N,68
1013,Bedrijfsauto,B,N,29
1013,Bedrijfsauto,BG,N,10
1013,Bedrijfsauto,D,N,552
1013,Bedrijfsauto,E,N,26
1013,Bromfiets,B,N,1002
1013,Bromfiets,D,N,20
1013,Bromfiets,E,N,155
1013,Driewielig motorrijtuig,B,N,31
1013,Motorfiets,B,N,559
1013,Motorrijtuig met beperkte snelheid,D,N,10
1013,Personenauto,B,N,3808
1013,Personenauto,BE,J,73
1013,Personenauto,BE,N,301
1013,Personenauto,BG,N,79
1013,Personenauto,D,N,556
1013,Personenauto,DE,J,11
1013,Personenauto,E,J,10
1013,Personenauto,E,N,225
1014,Bedrijfsauto,B,N,24
1014,Bedrijfsauto,D,N,1048
1014,Bedrijfsauto,E,N,32
1014,Bromfiets,B,N,155
1014,Bromfiets,E,N,103
1014,Motorfiets,B,N,125
1014,Motorrijtuig met beperkte snelheid,D,N,11
1014,Personenauto,B,N,2572
1014,Personenauto,BE,J,37
1014,Personenauto,BE,N,279
1014,Personenauto,BG,N,17
1014,Personenauto,D,N,502
1014,Personenauto,E,N,376
1015,Bedrijfsauto,B,N,32
1015,Bedrijfsauto,D,N,208
1015,Bromfiets,B,N,634
1015,Bromfiets,E,N,128
1015,Driewielig motorrijtuig,B,N,29
1015,Motorfiets,B,N,404
1015,Personenauto,B,N,2537
1015,Personenauto,BE,J,45
1015,Personenauto,BE,N,182
1015,Personenauto,BG,N,88
1015,Personenauto,D,N,307
1015,Personenauto,E,N,117
1016,Bedrijfsauto,B,N,16
1016,Bedrijfsauto,D,N,197
1016,Bromfiets,B,N,475
1016,Bromfiets,E,N,117
1016,Motorfiets,B,N,308
1016,Personenauto,B,N,2017
1016,Personenauto,BE,J,60
1016,Personenauto,BE,N,168
1016,Personenauto,BG,N,35
1016,Personenauto,D,N,229
1016,Personenauto,E,J,11
1016,Personenauto,E,N,118
1017,Bedrijfsauto,B,N,23
1017,Bedrijfsauto,D,N,232
1017,Bedrijfsauto,E,N,14
1017,Bromfiets,B,N,527
1017,Bromfiets,E,N,448
1017,Driewielig motorrijtuig,B,N,22
1017,Motorfiets,B,N,386
1017,Personenauto,B,N,2437
1017,Personenauto,BE,J,91
1017,Personenauto,BE,N,294
1017,Personenauto,BG,N,53
1017,Personenauto,D,N,312
1017,Personenauto,DE,J,10
1017,Personenauto,E,J,12
1017,Personenauto,E,N,195
1018,Bedrijfsauto,B,N,34
1018,Bedrijfsauto,BG,N,11
1018,Bedrijfsauto,D,N,288
1018,Bromfiets,B,N,834
1018,Bromfiets,E,N,125
1018,Driewielig motorrijtuig,B,N,20
1018,Land- of bosbouwtrekker,D,N,15
1018,Motorfiets,B,N,560
1018,Motorrijtuig met beperkte snelheid,E,N,14
1018,Personenauto,B,N,3784
1018,Personenauto,BE,J,70
1018,Personenauto,BE,N,309
1018,Personenauto,BG,N,82
1018,Personenauto,D,N,491
1018,Personenauto,E,J,10
1018,Personenauto,E,N,173
1019,Bedrijfsauto,B,N,25
1019,Bedrijfsauto,BG,N,15
1019,Bedrijfsauto,D,N,417
1019,Bromfiets,B,N,802
1019,Bromfiets,E,N,136
1019,Driewielig motorrijtuig,B,N,24
1019,Motorfiets,B,N,656
1019,Personenauto,B,N,4458
1019,Personenauto,BE,J,84
1019,Personenauto,BE,N,397
1019,Personenauto,BG,N,84
1019,Personenauto,D,N,583
1019,Personenauto,DE,J,10
1019,Personenauto,E,J,12
1019,Personenauto,E,N,180
1021,Bedrijfsauto,D,N,253
1021,Bromfiets,B,N,299
1021,Bromfiets,D,N,12
1021,Bromfiets,E,N,51
1021,Driewielig motorrijtuig,B,N,10
1021,Motorfiets,B,N,135
1021,Personenauto,B,N,1559
1021,Personenauto,BE,J,13
1021,Personenauto,BE,N,80
1021,Personenauto,BG,N,28
1021,Personenauto,D,N,228
1021,Personenauto,E,N,39
1022,Bedrijfsauto,D,N,96
1022,Bromfiets,B,N,204
1022,Bromfiets,E,N,13
1022,Motorfiets,B,N,126
1022,Personenauto,B,N,1005
1022,Personenauto,BE,J,20
1022,Personenauto,BE,N,73
1022,Personenauto,D,N,158
1022,Personenauto,E,N,33
1023,Bedrijfsauto,B,N,15
1023,Bedrijfsauto,D,N,172
1023,Bromfiets,B,N,272
1023,Bromfiets,E,N,36
1023,Motorfiets,B,N,208
1023,Personenauto,B,N,1429
1023,Personenauto,BE,J,15
1023,Personenauto,BE,N,71
1023,Personenauto,BG,N,29
1023,Personenauto,D,N,147
1023,Personenauto,E,N,39
1024,Bedrijfsauto,D,N,289
1024,Bromfiets,B,N,668
1024,Bromfiets,E,N,45
1024,Driewielig motorrijtuig,B,N,26
1024,Motorfiets,B,N,254
1024,Personenauto,B,N,3146
1024,Personenauto,BE,J,31
1024,Personenauto,BE,N,196
1024,Personenauto,BG,N,48
1024,Personenauto,D,N,508
1024,Personenauto,E,N,75
1025,Bedrijfsauto,B,N,10
1025,Bedrijfsauto,BG,N,11
1025,Bedrijfsauto,D,N,289
1025,Bromfiets,B,N,666
1025,Bromfiets,D,N,16
1025,Bromfiets,E,N,61
1025,Driewielig motorrijtuig,B,N,14
1025,Motorfiets,B,N,388
1025,Personenauto,B,N,3846
1025,Personenauto,BE,J,25
1025,Personenauto,BE,N,210
1025,Personenauto,BG,N,78
1025,Personenauto,D,N,437
1025,Personenauto,E,N,69
1026,Bedrijfsauto,D,N,15
1026,Bromfiets,B,N,31
1026,Bromfiets,E,N,15
1026,Motorfiets,B,N,26
1026,Personenauto,B,N,187
1026,Personenauto,BE,J,10
1026,Personenauto,BE,N,13
1026,Personenauto,BG,N,10
1026,Personenauto,D,N,28
1026,Personenauto,E,N,10
1027,Bedrijfsauto,D,N,64
1027,Bromfiets,B,N,32
1027,Land- of bosbouwtrekker,D,N,85
1027,Motorfiets,B,N,37
1027,Motorrijtuig met beperkte snelheid,D,N,14
1027,Personenauto,B,N,212
1027,Personenauto,BE,N,11
1027,Personenauto,D,N,38
1027,Personenauto,E,N,11
1028,Bedrijfsauto,D,N,71
1028,Bromfiets,B,N,35
1028,Bromfiets,E,N,17
1028,Land- of bosbouwtrekker,D,N,89
1028,Motorfiets,B,N,52
1028,Motorrijtuig met beperkte snelheid,D,N,25
1028,Personenauto,B,N,273
1028,Personenauto,BE,N,17
1028,Personenauto,D,N,37
1028,Personenauto,E,N,21
1031,Bedrijfsauto,B,N,12
1031,Bedrijfsauto,BG,N,11
1031,Bedrijfsauto,D,N,233
1031,Bromfiets,B,N,363
1031,Bromfiets,D,N,15
1031,Bromfiets,E,N,55
1031,Driewielig motorrijtuig,B,N,10
1031,Motorfiets,B,N,236
1031,Personenauto,B,N,1850
1031,Personenauto,BE,J,25
1031,Personenauto,BE,N,159
1031,Personenauto,BG,N,44
1031,Personenauto,D,N,275
1031,Personenauto,E,N,100
1032,Bedrijfsauto,B,N,11
1032,Bedrijfsauto,D,N,257
1032,Bromfiets,B,N,350
1032,Bromfiets,E,N,54
1032,Driewielig motorrijtuig,B,N,17
1032,Motorfiets,B,N,187
1032,Personenauto,B,N,1530
1032,Personenauto,BE,J,24
1032,Personenauto,BE,N,100
1032,Personenauto,BG,N,35
1032,Personenauto,D,N,176
1032,Personenauto,E,N,52
1033,Bedrijfsauto,B,N,16
1033,Bedrijfsauto,BG,N,19
1033,Bedrijfsauto,D,N,795
1033,Bedrijfsauto,E,N,14
1033,Bromfiets,B,N,916
1033,Bromfiets,D,N,17
1033,Bromfiets,E,N,122
1033,Driewielig motorrijtuig,B,N,37
1033,Land- of bosbouwtrekker,D,N,17
1033,Motorfiets,B,N,503
1033,Motorrijtuig met beperkte snelheid,D,N,43
1033,Personenauto,B,N,4172
1033,Personenauto,BE,J,39
1033,Personenauto,BE,N,282
1033,Personenauto,BG,N,87
1033,Personenauto,D,N,445
1033,Personenauto,E,N,123
1034,Bedrijfsauto,D,N,251
1034,Bromfiets,B,N,558
1034,Bromfiets,E,N,51
1034,Driewielig motorrijtuig,B,N,21
1034,Motorfiets,B,N,287
1034,Personenauto,B,N,3369
1034,Personenauto,BE,J,47
1034,Personenauto,BE,N,241
1034,Personenauto,BG,N,63
1034,Personenauto,D,N,551
1034,Personenauto,E,N,49
1035,Bedrijfsauto,B,N,16
1035,Bedrijfsauto,BG,N,13
1035,Bedrijfsauto,D,N,398
1035,Bromfiets,B,N,640
1035,Bromfiets,E,N,49
1035,Driewielig motorrijtuig,B,N,26
1035,Motorfiets,B,N,467
1035,Motorfiets met zijspan,B,N,11
1035,Personenauto,B,N,3101
1035,Personenauto,BE,J,35
1035,Personenauto,BE,N,225
1035,Personenauto,BG,N,100
1035,Personenauto,D,N,367
1035,Personenauto,E,N,92
1036,Bedrijfsauto,D,N,33
1036,Bromfiets,B,N,114
1036,Bromfiets,E,N,12
1036,Motorfiets,B,N,83
1036,Personenauto,B,N,617
1036,Personenauto,BE,J,10
1036,Personenauto,BE,N,61
1036,Personenauto,D,N,89
1036,Personenauto,E,N,37
1037,Bromfiets,B,N,16
1037,Motorfiets,B,N,19
1037,Personenauto,B,N,63
1041,Bedrijfsauto,D,N,157
1041,Bromfiets,E,N,15
1041,Motorrijtuig met beperkte snelheid,D,N,15
1041,Personenauto,B,N,53
1041,Personenauto,BE,N,10
1041,Personenauto,E,N,17
1042,Bedrijfsauto,D,N,275
1042,Bromfiets,B,N,15
1042,Motorfiets,B,N,10
1042,Motorrijtuig met beperkte snelheid,D,N,22
1042,Personenauto,B,N,152
1042,Personenauto,BE,N,28
1042,Personenauto,D,N,35
1042,Personenauto,E,N,60
1043,Bedrijfsauto,B,N,24
1043,Bedrijfsauto,D,N,368
1043,Bedrijfsauto,E,N,18
1043,Bromfiets,B,N,54
1043,Bromfiets,E,N,24
1043,Bus,D,N,150
1043,Bus,E,N,75
1043,Motorfiets,B,N,51
1043,Personenauto,B,N,1069
1043,Personenauto,BE,J,14
1043,Personenauto,BE,N,254
1043,Personenauto,D,N,268
1043,Personenauto,E,N,348
1044,Bedrijfsauto,D,N,143
1044,Motorrijtuig met beperkte snelheid,D,N,21
1044,Personenauto,B,N,15
1045,Bedrijfsauto,D,N,270
1045,Mobiele machine,D,N,11
1045,Motorfiets,B,N,13
1045,Motorrijtuig met beperkte snelheid,D,N,26
1045,Personenauto,B,N,32
1045,Personenauto,BE,N,12
1045,Personenauto,D,N,27
1046,Bedrijfsauto,D,N,1105
1046,Bedrijfsauto,E,N,17
1046,Bromfiets,B,N,42
1046,Bromfiets,E,N,10
1046,Motorfiets,B,N,55
1046,Personenauto,B,N,219
1046,Personenauto,BE,J,13
1046,Personenauto,BE,N,87
1046,Personenauto,D,N,173
1046,Personenauto,E,N,75
1047,Bedrijfsauto,D,N,237
1047,Land- of bosbouwtrekker,D,N,12
1047,Motorrijtuig met beperkte snelheid,D,N,60
1047,Motorrijtuig met beperkte snelheid,E,N,17
1047,Personenauto,B,N,71
1047,Personenauto,BE,N,11
1047,Personenauto,D,N,22
1051,Bedrijfsauto,B,N,17
1051,Bedrijfsauto,D,N,458
1051,Bromfiets,B,N,560
1051,Bromfiets,E,N,4853
1051,Driewielig motorrijtuig,B,N,25
1051,Motorfiets,B,N,382
1051,Personenauto,B,N,2175
1051,Personenauto,BE,J,21
1051,Personenauto,BE,N,120
1051,Personenauto,BG,N,54
1051,Personenauto,D,N,271
1051,Personenauto,E,N,59
1052,Bedrijfsauto,B,N,18
1052,Bedrijfsauto,D,N,140
1052,Bromfiets,B,N,482
1052,Bromfiets,E,N,48
1052,Driewielig motorrijtuig,B,N,22
1052,Motorfiets,B,N,310
1052,Personenauto,B,N,1965
1052,Personenauto,BE,J,29
1052,Personenauto,BE,N,103
1052,Personenauto,BG,N,45
1052,Personenauto,D,N,216
1052,Personenauto,E,N,46
1053,Bedrijfsauto,B,N,15
1053,Bedrijfsauto,D,N,252
1053,Bromfiets,B,N,658
1053,Bromfiets,E,N,76
1053,Driewielig motorrijtuig,B,N,11
1053,Motorfiets,B,N,380
1053,Personenauto,B,N,2479
1053,Personenauto,BE,J,33
1053,Personenauto,BE,N,124
1053,Personenauto,BG,N,46
1053,Personenauto,D,N,301
1053,Personenauto,E,N,69
1054,Bedrijfsauto,B,N,19
1054,Bedrijfsauto,BG,N,11
1054,Bedrijfsauto,D,N,201
1054,Bromfiets,B,N,587
1054,Bromfiets,E,N,86
1054,Driewielig motorrijtuig,B,N,10
1054,Motorfiets,B,N,453
1054,Personenauto,B,N,2859
1054,Personenauto,BE,J,71
1054,Personenauto,BE,N,209
1054,Personenauto,BG,N,60
1054,Personenauto,D,N,313
1054,Personenauto,E,N,125
1055,Bedrijfsauto,BG,N,10
1055,Bedrijfsauto,D,N,438
1055,Bromfiets,B,N,949
1055,Bromfiets,E,N,78
1055,Driewielig motorrijtuig,B,N,23
1055,Motorfiets,B,N,407
1055,Personenauto,B,N,3402
1055,Personenauto,BE,J,34
1055,Personenauto,BE,N,157
1055,Personenauto,BG,N,65
1055,Personenauto,D,N,524
1055,Personenauto,E,N,94
1056,Bedrijfsauto,B,N,14
1056,Bedrijfsauto,D,N,255
1056,Bromfiets,B,N,991
1056,Bromfiets,E,N,68
1056,Driewielig motorrijtuig,B,N,25
1056,Motorfiets,B,N,438
1056,Personenauto,B,N,3106
1056,Personenauto,BE,J,38
1056,Personenauto,BE,N,146
1056,Personenauto,BG,N,55
1056,Personenauto,D,N,453
1056,Personenauto,E,N,52
1057,Bedrijfsauto,B,N,18
1057,Bedrijfsauto,D,N,259
1057,Bromfiets,B,N,877
1057,Bromfiets,E,N,72
1057,Driewielig motorrijtuig,B,N,21
1057,Motorfiets,B,N,393
1057,Personenauto,B,N,2759
1057,Personenauto,BE,J,39
1057,Personenauto,BE,N,136
1057,Personenauto,BG,N,46
1057,Personenauto,D,N,398
1057,Personenauto,E,N,60
1058,Bedrijfsauto,D,N,162
1058,Bromfiets,B,N,606
1058,Bromfiets,E,N,69
1058,Driewielig motorrijtuig,B,N,11
1058,Motorfiets,B,N,397
1058,Personenauto,B,N,2957
1058,Personenauto,BE,J,48
1058,Personenauto,BE,N,207
1058,Personenauto,BG,N,38
1058,Personenauto,D,N,309
1058,Personenauto,E,N,97
1059,Bedrijfsauto,D,N,153
1059,Bromfiets,B,N,297
1059,Bromfiets,E,N,57
1059,Driewielig motorrijtuig,B,N,10
1059,Motorfiets,B,N,136
1059,Personenauto,B,N,1385
1059,Personenauto,BE,J,20
1059,Personenauto,BE,N,94
1059,Personenauto,BG,N,26
1059,Personenauto,D,N,165
1059,Personenauto,E,N,57
1060,Bedrijfsauto,BG,N,10
1060,Bedrijfsauto,D,N,297
1060,Bromfiets,B,N,741
1060,Bromfiets,E,N,49
1060,Driewielig motorrijtuig,B,N,20
1060,Motorfiets,B,N,295
1060,Personenauto,B,N,4375
1060,Personenauto,BE,J,43
1060,Personenauto,BE,N,1110
1060,Personenauto,BG,N,30
1060,Personenauto,D,N,435
1060,Personenauto,E,N,132
1061,Bedrijfsauto,D,N,264
1061,Bromfiets,B,N,805
1061,Bromfiets,E,N,47
1061,Driewielig motorrijtuig,B,N,20
1061,Motorfiets,B,N,275
1061,Personenauto,B,N,2640
1061,Personenauto,BE,J,28
1061,Personenauto,BE,N,139
1061,Personenauto,BG,N,25
1061,Personenauto,BH,N,13
1061,Personenauto,D,N,610
1061,Personenauto,E,N,63
1062,Bedrijfsauto,D,N,290
1062,Bromfiets,B,N,687
1062,Bromfiets,E,N,63
1062,Driewielig motorrijtuig,B,N,16
1062,Motorfiets,B,N,265
1062,Personenauto,B,N,2343
1062,Personenauto,BE,J,36
1062,Personenauto,BE,N,146
1062,Personenauto,BG,N,18
1062,Personenauto,D,N,393
1062,Personenauto,E,N,89
1063,Bedrijfsauto,D,N,363
1063,Bromfiets,B,N,694
1063,Bromfiets,D,N,14
1063,Bromfiets,E,N,45
1063,Driewielig motorrijtuig,B,N,21
1063,Motorfiets,B,N,232
1063,Personenauto,B,N,2538
1063,Personenauto,BE,J,28
1063,Personenauto,BE,N,123
1063,Personenauto,BG,N,33
1063,Personenauto,D,N,478
1063,Personenauto,E,N,37
1064,Bedrijfsauto,B,N,14
1064,Bedrijfsauto,D,N,445
1064,Bromfiets,B,N,1047
1064,Bromfiets,D,N,16
1064,Bromfiets,E,N,67
1064,Driewielig motorrijtuig,B,N,20
1064,Motorfiets,B,N,390
1064,Personenauto,B,N,3625
1064,Personenauto,BE,J,47
1064,Personenauto,BE,N,206
1064,Personenauto,BG,N,53
1064,Personenauto,D,N,686
1064,Personenauto,E,N,57
1065,Bedrijfsauto,D,N,324
1065,Bromfiets,B,N,700
1065,Bromfiets,E,N,30
1065,Driewielig motorrijtuig,B,N,16
1065,Motorfiets,B,N,236
1065,Personenauto,B,N,2411
1065,Personenauto,BE,J,22
1065,Personenauto,BE,N,118
1065,Personenauto,BG,N,38
1065,Personenauto,D,N,422
1065,Personenauto,E,N,33
1066,Bedrijfsauto,B,N,18
1066,Bedrijfsauto,BG,N,14
1066,Bedrijfsauto,D,N,550
1066,Bromfiets,B,N,1293
1066,Bromfiets,E,N,119
1066,Driewielig motorrijtuig,B,N,35
1066,Motorfiets,B,N,614
1066,Personenauto,B,N,5246
1066,Personenauto,BE,J,67
1066,Personenauto,BE,N,434
1066,Personenauto,BG,N,65
1066,Personenauto,BH,N,11
1066,Personenauto,D,N,772
1066,Personenauto,DE,J,10
1066,Personenauto,E,N,141
1067,Bedrijfsauto,B,N,18
1067,Bedrijfsauto,BG,N,25
1067,Bedrijfsauto,D,N,967
1067,Bedrijfsauto,E,N,12
1067,Bromfiets,B,N,1562
1067,Bromfiets,D,N,14
1067,Bromfiets,E,N,89
1067,Driewielig motorrijtuig,B,N,42
1067,Land- of bosbouwtrekker,D,N,66
1067,Motorfiets,B,N,437
1067,Motorrijtuig met beperkte snelheid,D,N,50
1067,Personenauto,B,N,4927
1067,Personenauto,BE,J,79
1067,Personenauto,BE,N,258
1067,Personenauto,BG,N,64
1067,Personenauto,D,N,982
1067,Personenauto,E,N,106
1068,Bedrijfsauto,BG,N,10
1068,Bedrijfsauto,D,N,393
1068,Bromfiets,B,N,1047
1068,Bromfiets,E,N,83
1068,Driewielig motorrijtuig,B,N,31
1068,Motorfiets,B,N,368
1068,Personenauto,B,N,3982
1068,Personenauto,BE,J,56
1068,Personenauto,BE,N,247
1068,Personenauto,BG,N,61
1068,Personenauto,D,N,629
1068,Personenauto,E,N,69
1069,Bedrijfsauto,B,N,19
1069,Bedrijfsauto,BG,N,28
1069,Bedrijfsauto,D,N,875
1069,Bromfiets,B,N,1831
1069,Bromfiets,E,N,123
1069,Driewielig motorrijtuig,B,N,64
1069,Motorfiets,B,N,594
1069,Personenauto,B,N,6288
1069,Personenauto,BE,J,94
1069,Personenauto,BE,N,401
1069,Personenauto,BG,N,98
1069,Personenauto,D,N,1192
1069,Personenauto,DE,N,15
1069,Personenauto,E,N,116
1071,Bedrijfsauto,B,N,15
1071,Bedrijfsauto,D,N,181
1071,Bromfiets,B,N,367
1071,Bromfiets,E,N,202
1071,Driewielig motorrijtuig,B,N,10
1071,Motorfiets,B,N,241
1071,Personenauto,B,N,3132
1071,Personenauto,BE,J,107
1071,Personenauto,BE,N,346
1071,Personenauto,BG,N,42
1071,Personenauto,D,N,340
1071,Personenauto,DE,N,11
1071,Personenauto,E,N,187
1072,Bedrijfsauto,B,N,11
1072,Bedrijfsauto,D,N,176
1072,Bromfiets,B,N,581
1072,Bromfiets,E,N,77
1072,Driewielig motorrijtuig,B,N,10
1072,Motorfiets,B,N,288
1072,Personenauto,B,N,1924
1072,Personenauto,BE,J,32
1072,Personenauto,BE,N,122
1072,Personenauto,BG,N,36
1072,Personenauto,D,N,207
1072,Personenauto,E,N,71
1073,Bedrijfsauto,B,N,21
1073,Bedrijfsauto,D,N,585
1073,Bedrijfsauto,E,N,20
1073,Bromfiets,B,N,509
1073,Bromfiets,E,N,70
1073,Driewielig motorrijtuig,B,N,13
1073,Motorfiets,B,N,279
1073,Personenauto,B,N,2187
1073,Personenauto,BE,J,31
1073,Personenauto,BE,N,209
1073,Personenauto,BG,N,38
1073,Personenauto,D,N,306
1073,Personenauto,E,N,61
1074,Bedrijfsauto,D,N,116
1074,Bromfiets,B,N,354
1074,Bromfiets,E,N,73
1074,Motorfiets,B,N,181
1074,Personenauto,B,N,1332
1074,Personenauto,BE,J,28
1074,Personenauto,BE,N,88
1074,Personenauto,BG,N,27
1074,Personenauto,D,N,152
1074,Personenauto,E,N,49
1075,Bedrijfsauto,D,N,147
1075,Bromfiets,B,N,429
1075,Bromfiets,E,N,109
1075,Driewielig motorrijtuig,B,N,19
1075,Motorfiets,B,N,204
1075,Personenauto,B,N,2288
1075,Personenauto,BE,J,51
1075,Personenauto,BE,N,214
1075,Personenauto,BG,N,28
1075,Personenauto,D,N,357
1075,Personenauto,DE,J,14
1075,Personenauto,E,N,147
1076,Bedrijfsauto,B,N,13
1076,Bedrijfsauto,D,N,145
1076,Bromfiets,B,N,499
1076,Bromfiets,E,N,83
1076,Motorfiets,B,N,238
1076,Personenauto,B,N,2408
1076,Personenauto,BE,J,46
1076,Personenauto,BE,N,179
1076,Personenauto,BG,N,24
1076,Personenauto,D,N,245
1076,Personenauto,E,N,97
1077,Bedrijfsauto,B,N,11
1077,Bedrijfsauto,D,N,81
1077,Bromfiets,B,N,303
1077,Bromfiets,E,N,179
1077,Motorfiets,B,N,132
1077,Personenauto,B,N,2842
1077,Personenauto,BE,J,114
1077,Personenauto,BE,N,357
1077,Personenauto,BG,N,21
1077,Personenauto,D,N,317
1077,Personenauto,DE,J,11
1077,Personenauto,E,J,13
1077,Personenauto,E,N,181
1078,Bedrijfsauto,B,N,15
1078,Bedrijfsauto,D,N,181
1078,Bromfiets,B,N,573
1078,Bromfiets,E,N,74
1078,Driewielig motorrijtuig,B,N,10
1078,Motorfiets,B,N,357
1078,Personenauto,B,N,2884
1078,Personenauto,BE,J,70
1078,Personenauto,BE,N,191
1078,Personenauto,BG,N,51
1078,Personenauto,D,N,279
1078,Personenauto,E,N,101
1079,Bedrijfsauto,D,N,122
1079,Bromfiets,B,N,621
1079,Bromfiets,E,N,68
1079,Driewielig motorrijtuig,B,N,13
1079,Motorfiets,B,N,333
1079,Personenauto,B,N,2876
1079,Personenauto,BE,J,42
1079,Personenauto,BE,N,182
1079,Personenauto,BG,N,36
1079,Personenauto,D,N,273
1079,Personenauto,E,N,77
1081,Bedrijfsauto,D,N,122
1081,Bromfiets,B,N,234
1081,Bromfiets,E,N,56
1081,Motorfiets,B,N,119
1081,Personenauto,B,N,1560
1081,Personenauto,BE,J,34
1081,Personenauto,BE,N,170
1081,Personenauto,BG,N,27
1081,Personenauto,D,N,123
1081,Personenauto,E,N,101
1082,Bedrijfsauto,B,N,10
1082,Bedrijfsauto,D,N,103
1082,Bromfiets,B,N,498
1082,Bromfiets,E,N,119
1082,Driewielig motorrijtuig,B,N,15
1082,Motorfiets,B,N,207
1082,Personenauto,B,N,2871
1082,Personenauto,BE,J,67
1082,Personenauto,BE,N,391
1082,Personenauto,BG,N,25
1082,Personenauto,D,N,258
1082,Personenauto,E,N,1279
1083,Bedrijfsauto,D,N,123
1083,Bedrijfsauto,E,N,13
1083,Bromfiets,B,N,341
