Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
8;Jaar, Maand, Type, Land bij nationaliteit;2020;9;Nareiziger;Russian Federation;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;9;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;9;Nareiziger;Syrian Arab Republic;70
8;Jaar, Maand, Type, Land bij nationaliteit;2020;9;Nareiziger;Turkey;60
8;Jaar, Maand, Type, Land bij nationaliteit;2020;9;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;9;Nareiziger;Yemen;50
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Syrian Arab Republic;200
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Turkey;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;10;Nareiziger;Yemen;100
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Eritrea;170
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Syrian Arab Republic;260
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Turkey;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;11;Nareiziger;Yemen;130
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Eritrea;80
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Syrian Arab Republic;270
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Turkey;20
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2020;12;Nareiziger;Yemen;50
