FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_320b,NM026800104,"POLYGON ((187658.08 431694.91, 187658.08 431694.91, 187576.26 431632.42, 187576.26 431632.42, 187548.3 431629.54, 187554.47 431506.6, 187630.12 431565.4, 187702.07 431618.44, 187658.08 431694.91))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_320c,NM026800103,"POLYGON ((187798.85 432062.04, 187798.85 432062.04, 187547.61 431809.68, 187547.61 431809.68, 187550.93 431800.83, 187604.05 431845.1, 187648.33 431699, 187555.35 431625.95, 187560.89 431618.2, 187653.86 431686.82, 187692.6 431621.52, 187573.06 431536.3, 187579.7 431515.27, 187710.31 431601.6, 187742.41 431532.98, 187699.24 431507.52, 187716.95 431470.99, 187747.94 431493.13, 187736.87 431507.52, 187797.75 431546.26, 187786.68 431558.43, 187759.01 431541.83, 187669.36 431692.36, 187771.18 431784.22, 187762.33 431796.4, 187659.4 431711.17, 187620.66 431858.38, 187778.93 432014.44, 187762.33 431799.72, 187766.76 431783.12, 187877.44 431478.74, 187896.25 431488.7, 187787.79 431793.08, 187798.85 432062.04))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_320d,NM026800105,"POLYGON ((187197.09 426235.27, 187197.09 426235.27, 187196.77 426238.73, 187196.77 426238.73, 187187.11 426241.08, 187184.97 426233.83, 187196 426231, 187197.09 426235.27))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_320e,NM026800107,"POLYGON ((186730.09 433778.34, 186730.09 433778.34, 186594.76 433768.35, 186594.76 433768.35, 186613.53 433596.69, 186673.78 433606.68, 186658.94 433720.52, 186734.63 433729.6, 186730.09 433778.34))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_320f,NM026800106,"POLYGON ((186616.57 433571.05, 186616.57 433571.05, 186587.13 433566.22, 186587.13 433566.22, 186594.6 433523.59, 186599.43 433480.52, 186656.13 433488.87, 186639.43 433599.62, 186674.58 433607.09, 186669.75 433637.41, 186610.42 433630.38, 186616.57 433571.05))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3210,NM026800108,"POLYGON ((185512.45 427156.58, 185512.45 427156.58, 185516.68 427159.45, 185516.68 427159.45, 185534.98 427138.41, 185539.63 427141.28, 185515.59 427168.6, 185528.7 427179.8, 185516.14 427195.1, 185503.16 427184.31, 185502.34 427184.72, 185487.18 427174.06, 185494.56 427164.09, 185501.52 427168.73, 185512.45 427156.58))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3211,NM026800110,"MULTIPOLYGON (((185570.99 425151.39, 185570.99 425151.39, 185564.66 425143.74, 185564.66 425143.74, 185576.01 425131.06, 185583.41 425136.87, 185570.99 425151.39)), ((185639.13 425053.42, 185639.13 425053.42, 185629.88 425065.04, 185629.88 425065.04, 185614.57 425052.63, 185625.13 425041.54, 185639.13 425053.42)))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3212,NM026800111,"POLYGON ((184002.24 424663.09, 184002.24 424663.09, 183961.54 424670.62, 183961.54 424670.62, 183950.6 424611.62, 183989.59 424604.61, 184002.24 424663.09))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3213,NM026800112,"POLYGON ((183871.53 428974.5, 183871.53 428974.5, 183854.13 428995.27, 183854.13 428995.27, 183785.08 428937.83, 183802.11 428917.62, 183871.53 428974.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3214,NM026800113,"POLYGON ((185851.55 427807.94, 185851.55 427807.94, 185855.01 427803.63, 185855.01 427803.63, 185871.72 427787.17, 185882.44 427798.15, 185881.26 427799.58, 185886.66 427805.57, 185883.2 427807.77, 185884.89 427810.22, 185870.37 427823.55, 185867.75 427825.67, 185862.77 427824.15, 185861.84 427818.83, 185851.55 427807.94))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3215,NM026800114,"POLYGON ((183249.02 427922.02, 183249.02 427922.02, 183237.22 427914.83, 183237.22 427914.83, 183233.77 427899.87, 183330.71 427884.91, 183385.94 427876.28, 183385.94 427880.02, 183389.68 427905.34, 183390.25 427917.42, 183386.8 427924.61, 183382.2 427929.5, 183375.87 427931.51, 183289.86 427944.46, 183283.25 427944.17, 183278.36 427943.31, 183261.39 427931.51, 183249.02 427922.02))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3216,NM026800115,"POLYGON ((184922.85 429151.17, 184922.85 429151.17, 184907.49 429129.85, 184907.49 429129.85, 184892.65 429109.72, 184926.09 429091.98, 184964.64 429161.75, 184939.05 429175.23, 184929.84 429163.11, 184922.85 429151.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3217,NM026800116,"POLYGON ((184616.67 428226.89, 184616.67 428226.89, 184601.68 428276.87, 184601.68 428276.87, 184582.27 428270.55, 184597.56 428220.87, 184616.67 428226.89))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3218,GE026800219,"POLYGON ((186779.4 428162.64, 186779.4 428162.64, 186804.62 428156.34, 186804.62 428156.34, 186812.8 428182.96, 186747.4 428196.98, 186747.21 428197.25, 186747.21 428197.46, 186776.57 428205.94, 186782.16 428232, 186739.35 428242.96, 186731.28 428210.7, 186732.11 428211.11, 186731.9 428210.7, 186741.8 428178.29, 186749.04 428176.42, 186748.34 428171.52, 186746 428171.99, 186744.37 428166.38, 186753.47 428164.05, 186743.43 428125.51, 186742.73 428116.63, 186763.98 428111.5, 186768.66 428131.35, 186771.69 428131.11, 186779.4 428162.64))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3219,NM026800118,"POLYGON ((186566.22 428999.19, 186566.22 428999.19, 186471.42 429035.65, 186471.42 429035.65, 186453.2 428982.64, 186547.15 428947.58, 186566.22 428999.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_321a,NM026800120,"POLYGON ((182730.27 426563.9, 182730.27 426563.9, 182729.78 426557.52, 182729.78 426557.52, 182712.59 426484.86, 182749.41 426451.97, 182808.33 426440.68, 182842.2 426571.76, 182734.19 426564.39, 182729.29 426567.34, 182730.27 426563.9))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_321b,NM026800119,"POLYGON ((188488.89 428356.05, 188488.89 428356.05, 188491.51 428361.96, 188491.51 428361.96, 188467.65 428368.09, 188464.35 428356.85, 188472.53 428353.21, 188465.72 428336.28, 188459.13 428339.35, 188452.08 428324.24, 188462.08 428320.04, 188471.51 428341.51, 188473.67 428340.83, 188481.4 428357.98, 188488.89 428356.05))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_321c,NM026800121,"POLYGON ((185672.18 429147.19, 185672.18 429147.19, 185676.52 429134.17, 185676.52 429134.17, 185823.46 428901.66, 185946.85 428987.85, 185951.81 429051.71, 186040.47 429050.47, 186040.47 429101.93, 185999.55 429102.55, 185999.55 429145.33, 186015.67 429143.47, 186017.53 429157.11, 185958.01 429158.35, 185963.59 429258.18, 185803.62 429268.72, 185759.6 429268.72, 185742.86 429267.48, 185723.64 429261.28, 185710.62 429256.94, 185695.12 429245.15, 185685.2 429231.51, 185678.38 429216.63, 185672.8 429158.35, 185672.18 429147.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_321d,NM026800123,"POLYGON ((185882.26 429234.29, 185882.26 429234.29, 185880.66 429188.31, 185880.66 429188.31, 185883.75 429188.1, 185902.69 429186.93, 185905.56 429186.72, 185908.22 429232.48, 185882.26 429234.29))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_321e,NM026800124,"POLYGON ((187796.53 431770.75, 187796.53 431770.75, 188153.96 431898.66, 188153.96 431898.66, 188050.29 432053.91, 187796.53 431968.81, 187786.73 431793.96, 187796.53 431770.75))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_321f,NM026800125,"POLYGON ((183604.75 426925.23, 183604.75 426925.23, 183597.36 426935.2, 183597.36 426935.2, 183588.99 426928.43, 183622.36 426881.52, 183652.03 426891.74, 183619.89 426938.03, 183604.75 426925.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3220,NM026800126,"POLYGON ((184158.44 426420.77, 184158.44 426420.77, 184153.38 426362.25, 184153.38 426362.25, 184163.97 426303.74, 184335.36 426367.78, 184303.57 426448.41, 184158.44 426420.77))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3221,NM026800127,"POLYGON ((187424.16 430984.88, 187424.16 430984.88, 187503.4 430901.09, 187503.4 430901.09, 187493.66 431083.93, 187442.67 431040.09, 187451.76 431031.32, 187453.71 431012.16, 187441.05 431003.39, 187445.27 430999.82, 187442.02 431000.47, 187424.16 430984.88))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3222,NM026800128,"POLYGON ((188564.85 430680.23, 188564.85 430680.23, 188560.85 430663.17, 188560.85 430663.17, 188573.8 430652.65, 188593.39 430660.99, 188585.41 430687, 188564.85 430680.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3223,NM026800129,"POLYGON ((186781.29 425190.72, 186781.29 425190.72, 186782.36 425189.5, 186782.36 425189.5, 186784.33 425188.89, 186875.76 425185.25, 186884.72 425257.39, 186800.28 425274.09, 186780.99 425192.84, 186781.29 425190.72))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3224,NM026800130,"POLYGON ((187962.95 431040.74, 187962.95 431040.74, 187971.31 431021.19, 187971.31 431021.19, 188041.32 431053.92, 188035.65 431068.24, 187997.67 431054.63, 187986.62 431085.95, 188024.46 431098.85, 188021.48 431105.23, 187945.38 431075.47, 187962.95 431040.74))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3225,NM026800131,"POLYGON ((187744.99 431459.41, 187744.99 431459.41, 187759.72 431432.13, 187759.72 431432.13, 187878.82 431492.33, 187806.06 431691.56, 187704.72 431615.33, 187751.49 431533.91, 187709.91 431507.49, 187741.96 431456.82, 187744.99 431459.41))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3226,NM026800133,"POLYGON ((187937.05 431394.08, 187937.05 431394.08, 187907.57 431468.28, 187907.57 431468.28, 187894.86 431463.71, 187775.42 431396.62, 187842 431295.98, 187861.82 431254.31, 187856.23 431240.07, 187894.35 431161.8, 187904.01 431154.69, 188002.1 431190.77, 188008.71 431192.3, 187985.33 431255.83, 188026.5 431269.05, 188208.97 431220.76, 188190.67 431357.99, 188181.52 431417.46, 188165.76 431468.79, 187937.05 431394.08))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3227,NM026800135,"MULTIPOLYGON (((189488.37 427933.32, 189488.37 427933.32, 189511.44 427955.68, 189511.44 427955.68, 189486.24 427978.75, 189463.88 427957.81, 189488.37 427933.32)), ((189520.66 428015.3, 189520.66 428015.3, 189506.82 428006.08, 189506.82 428006.08, 189500.08 427997.56, 189511.79 427985.49, 189524.92 427999.33, 189543.38 428016.72, 189561.13 428027.02, 189588.45 428039.08, 189579.58 428049.73, 189560.42 428042.28, 189538.41 428029.5, 189520.66 428015.3)), ((189419.16 428082.74, 189419.16 428082.74, 189380.11 428034.83, 189380.11 428034.83, 189404.25 428013.18, 189444.71 428060.74, 189419.16 428082.74)), ((189549.77 427916.28, 189549.77 427916.28, 189534.15 427931.9, 189534.15 427931.9, 189509.31 427901.02, 189521.73 427886.47, 189549.77 427916.28)))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3228,NM026800136,"POLYGON ((189803.52 427622.58, 189803.52 427622.58, 189757.16 427645.28, 189757.16 427645.28, 189713.03 427677.82, 189710.01 427673.53, 189711.76 427650.67, 189796.21 427610.99, 189803.52 427622.58))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3229,NM026800138,"POLYGON ((188878.83 431380.51, 188878.83 431380.51, 188896.59 431386.89, 188896.59 431386.89, 188892.85 431401.38, 188873.85 431395.46, 188878.83 431380.51))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_322a,NM026800139,"POLYGON ((184240.69 428815.79, 184240.69 428815.79, 184227.9 428796.21, 184227.9 428796.21, 184223 428774.97, 184230.46 428771.41, 184250.14 428811.34, 184240.69 428815.79))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_322b,NM026800140,"POLYGON ((183977.42 428272.86, 183977.42 428272.86, 184172.16 428171.36, 184172.16 428171.36, 184179.24 428185.52, 183960.89 428291.74, 183914.86 428317.71, 183875.91 428368.46, 183898.34 428386.16, 183913.68 428406.23, 183913.68 428433.37, 183544.27 428868.88, 183536 428860.62, 183782.68 428571.46, 183898.34 428431.01, 183906.6 428413.31, 183879.46 428388.52, 183861.75 428370.82, 183870.01 428355.48, 183917.22 428301.19, 183977.42 428272.86))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_322c,NM026800141,"POLYGON ((184411.99 428752.8, 184411.99 428752.8, 184373.78 428676.59, 184373.78 428676.59, 184431.62 428648.73, 184470.25 428724.09, 184411.99 428752.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_322d,NM026800144,"POLYGON ((188428.4 432160.46, 188428.4 432160.46, 188445.7 432167.8, 188445.7 432167.8, 188420.4 432213.16, 188419.22 432213.55, 188355.64 432191.13, 188377.14 432139.61, 188387.63 432143.81, 188391.82 432133.45, 188432.86 432152.72, 188428.4 432160.46))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_322e,NM026800145,"POLYGON ((188389.42 432235.8, 188389.42 432235.8, 188387.22 432242.12, 188387.22 432242.12, 188384.28 432241.33, 188386.21 432234.99, 188389.42 432235.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_322f,NM026800146,"MULTIPOLYGON (((188616.13 432123.88, 188616.13 432123.88, 188667.44 432125.97, 188667.44 432125.97, 188652.78 432314.96, 188420.86 432224.39, 188444.94 432179.37, 188521.37 432144.82, 188556.45 432133.3, 188616.13 432123.88)), ((188779.47 432229.63, 188779.47 432229.63, 188767.43 432419.67, 188767.43 432419.67, 188658.01 432400.3, 188669.01 432243.76, 188765.34 432204.5, 188779.47 432229.63)))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3230,NM026800147,"POLYGON ((187469.95 428535.22, 187469.95 428535.22, 187495.06 428565.06, 187495.06 428565.06, 187462.7 428591.52, 187447.7 428582.42, 187458.82 428558.82, 187466.91 428562.53, 187469.61 428560.34, 187458.65 428547.19, 187468.09 428539.1, 187466.91 428537.08, 187469.95 428535.22))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3231,GE026800190,"POLYGON ((184311.73 426451.89, 184311.73 426451.89, 184097.61 426406.59, 184097.61 426406.59, 184174.67 426124.83, 184388.79 426219.54, 184311.73 426451.89))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3232,GE026800180,"POLYGON ((184467.99 426898.11, 184467.99 426898.11, 184447.9 426885.14, 184447.9 426885.14, 184459.67 426869.91, 184479.87 426881.69, 184467.99 426898.11))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3233,GE026800169,"POLYGON ((185157.6 428109.74, 185157.6 428109.74, 185246.86 428039.3, 185246.86 428039.3, 185254.51 428056.06, 185168.63 428122.68, 185157.6 428109.74))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3234,GE026800151,"POLYGON ((187739.33 428456.18, 187739.33 428456.18, 187735.17 428450.05, 187735.17 428450.05, 187729.15 428453.31, 187726.34 428448.42, 187743.6 428439.31, 187753.73 428451.91, 187747.2 428456.52, 187746.75 428456.01, 187744.11 428452.98, 187739.33 428456.18))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3235,GE026800090,"POLYGON ((185052.29 426655.28, 185052.29 426655.28, 185116.29 426672.45, 185116.29 426672.45, 185083.51 426723.57, 185033.56 426682.99, 185052.29 426655.28))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3236,NM026800035,"POLYGON ((190071.91 427586.63, 190071.91 427586.63, 190141.41 427672.76, 190141.41 427672.76, 190028.08 427760.4, 189941.95 427656.14, 190071.91 427586.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3237,GE026800118,"POLYGON ((181674.47 427095.02, 181674.47 427095.02, 181757.08 427413.3, 181757.08 427413.3, 181655.03 427452.17, 181577.29 427129.03, 181674.47 427095.02))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3238,GE026800186,"POLYGON ((186576.16 427074.28, 186576.16 427074.28, 186535.68 427079.28, 186535.68 427079.28, 186511.19 427082.78, 186509.19 427062.79, 186491.7 427064.79, 186451.72 426885.38, 186495.7 426876.38, 186514.69 426961.34, 186519.69 426960.34, 186522.69 426979.83, 186562.17 426971.33, 186599.65 426969.84, 186602.65 427001.32, 186645.12 426999.82, 186643.63 427012.31, 186632.63 427012.31, 186634.13 427033.8, 186606.64 427029.3, 186584.16 427031.8, 186584.66 427051.29, 186574.66 427052.29, 186576.16 427074.28))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3239,GE026800165,"POLYGON ((184759.02 428142.42, 184759.02 428142.42, 184752.25 428150.65, 184752.25 428150.65, 184660.81 428059.21, 184697.56 428018.93, 184711.38 428031.86, 184741.08 428008.63, 184744.61 428013.05, 184727.26 428045.98, 184749.31 428067.44, 184721.09 428103.61, 184759.02 428142.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_323a,GE026800135,"POLYGON ((185090.12 429083.11, 185090.12 429083.11, 185231.3 429320, 185231.3 429320, 185157.12 429351.1, 185094.91 429253, 184860.42 428793.58, 184767.1 428604.55, 184692.92 428551.91, 184618.74 428592.59, 184496.71 428382.02, 185047.05 428573.45, 185169.09 428609.34, 185427.51 429111.82, 185365.3 429140.54, 185171.48 428800.76, 185147.55 428817.51, 185085.34 428705.05, 185106.87 428690.69, 185097.3 428673.94, 185063.8 428671.55, 184951.34 428661.98, 184903.49 428695.48, 184920.24 428772.05, 184944.16 428767.26, 184980.06 428848.62, 184960.91 428860.58, 185078.16 429090.29, 185090.12 429083.11))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_323b,GE026800003,"POLYGON ((185153.36 430101.74, 185153.36 430101.74, 185004.79 429779.46, 185004.79 429779.46, 184984.22 429701.75, 184975.07 429706.32, 185011.64 429690.32, 185013.93 429699.47, 185039.07 429717.75, 185045.93 429697.18, 185077.93 429688.04, 185093.93 429697.18, 185096.21 429683.47, 185107.64 429676.61, 185164.78 429749.75, 185194.5 429806.89, 185313.35 430035.46, 185333.92 430060.6, 185349.92 430211.46, 185349.92 430252.6, 185368.21 430289.17, 185327.07 430536.02, 185333.92 430545.17, 185363.64 430586.31, 185368.21 430627.45, 185359.07 430661.73, 185183.07 430812.59, 185135.07 430801.16, 185091.64 430778.3, 185080.21 430728.02, 185093.93 430670.88, 185157.93 430611.45, 185178.5 430593.16, 185189.93 430570.31, 185205.93 430474.31, 185215.07 430339.45, 185192.21 430257.17, 185130.5 430115.46, 185153.36 430101.74))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_323c,GE026800058,"POLYGON ((184144.2 428817.48, 184144.2 428817.48, 184214.97 428875.43, 184214.97 428875.43, 184202.14 428890.56, 184131.52 428833.2, 184144.2 428817.48))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_323d,NM026800036,"POLYGON ((184686.63 428571.15, 184686.63 428571.15, 184616.29 428608.66, 184616.29 428608.66, 184522.51 428430.47, 184541.26 428437.51, 184552.99 428432.82, 184712.42 428493.78, 184740.55 428491.43, 185155.54 428632.11, 185420.47 429108.05, 185420.47 429112.74, 185366.54 429138.53, 185188.36 428829.05, 185164.91 428826.7, 185092.23 428697.75, 184960.94 428664.93, 184902.32 428700.1, 184869.5 428711.82, 184899.98 428763.4, 184925.77 428754.02, 184975.01 428850.15, 184958.59 428864.22, 185230.56 429323.75, 185155.54 429354.23, 184899.98 428882.97, 184759.31 428615.69, 184686.63 428571.15))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_323e,GE026800327,"POLYGON ((186609.61 427884.3, 186609.61 427884.3, 186598.19 427899.84, 186598.19 427899.84, 186594.6 427897.19, 186605.33 427881.97, 186605.82 427881.61, 186609.61 427884.3))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_323f,GE026800011,"POLYGON ((188057.48 425372.65, 188057.48 425372.65, 188055.05 425411.71, 188055.05 425411.71, 188030.87 425411.71, 188032.35 425384.88, 188011.27 425383.63, 188011.34 425371.84, 188057.48 425372.65))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3240,GE026800125,"POLYGON ((185923.46 427012.16, 185923.46 427012.16, 185890.23 426992.45, 185890.23 426992.45, 185935.85 426869.67, 185938.66 426861.22, 185987.1 426886, 186020.89 426896.14, 186040.6 426911.34, 186057.5 426915.29, 186065.38 426911.34, 186069.89 426900.64, 186109.31 426906.28, 186158.31 426913.03, 186223.08 426920.92, 186250.12 426940.07, 186238.29 427058.9, 186140.85 427043.14, 185993.29 427026.8, 185923.46 427012.16))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3241,GE026800187,"POLYGON ((186620.08 427031.01, 186620.08 427031.01, 186620.58 427066.97, 186620.58 427066.97, 186510.22 427082.95, 186509.22 427063.47, 186491.24 427065.47, 186451.79 426885.7, 186495.24 426877.71, 186514.71 426961.1, 186518.71 426960.6, 186523.2 426980.08, 186563.15 426971.59, 186599.6 426970.09, 186602.6 427001.05, 186645.05 426999.55, 186644.05 427012.54, 186632.56 427013.04, 186634.06 427033.51, 186620.08 427031.01))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3242,GE026800049,"POLYGON ((187398.69 428365.19, 187398.69 428365.19, 187389.25 428384.07, 187389.25 428384.07, 187374.71 428383.93, 187373.36 428372.83, 187377.11 428346, 187398.24 428356.49, 187398.69 428365.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3243,GE026800005,"POLYGON ((187282.43 427557.27, 187282.43 427557.27, 187417.57 427525.5, 187417.57 427525.5, 187439.18 427665.07, 187304.3 427685.39, 187282.43 427557.27))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3244,NM026800038,"POLYGON ((187321.86 427544.93, 187321.86 427544.93, 187366.62 427483.38, 187366.62 427483.38, 187388.2 427476.19, 187437.76 427644.04, 187442.55 427684, 187292.29 427785.51, 187248.33 427938.96, 187210.77 427946.96, 187182.79 427833.46, 187298.68 427686.4, 187321.86 427544.93))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3245,NM026800039,"POLYGON ((187158.99 427638.21, 187158.99 427638.21, 187158.35 427633.32, 187158.35 427633.32, 187217.45 427576.35, 187221.49 427585.7, 187230.85 427650.12, 187230.85 427656.5, 187236.37 427694.77, 187183.01 427702.21, 187179.18 427677.12, 187191.09 427675.84, 187185.56 427633.75, 187158.99 427638.21))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3246,GE026800139,"POLYGON ((182290.15 425289.31, 182290.15 425289.31, 182428.06 425344.14, 182428.06 425344.14, 182321.23 425615.44, 182181.63 425558.35, 182200.85 425508.61, 182012.63 425431.18, 182060.11 425317.01, 182247.76 425397.83, 182290.15 425289.31))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3247,NM026800040,"POLYGON ((182234 425406.19, 182234 425406.19, 182056.67 425336.35, 182056.67 425336.35, 182064.19 425318.17, 182247.76 425397.62, 182254.25 425411.39, 182242.05 425423.85, 182234 425406.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3248,GE026800059,"POLYGON ((184862.65 425415.2, 184862.65 425415.2, 184843.03 425425.81, 184843.03 425425.81, 184814.8 425378.35, 184871.66 425342.91, 184895.49 425363.14, 184929.93 425417.6, 184903.1 425429.01, 184872.87 425431.41, 184862.65 425415.2))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3249,GE026800109,"POLYGON ((186360.1 425551.66, 186360.1 425551.66, 186362.15 425554.12, 186362.15 425554.12, 186384.48 425579.62, 186374.85 425584.44, 186339.92 425614.65, 186317.39 425588.02, 186333.68 425572.76, 186357.54 425551.76, 186360.1 425551.66))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_324a,GE026800023,"POLYGON ((184490.85 428960.2, 184490.85 428960.2, 184457.64 428890.32, 184457.64 428890.32, 184505.29 428866.07, 184514.81 428888.88, 184524.05 428907.94, 184544.55 428898.41, 184567.08 428947.2, 184500.96 428979.54, 184513.08 429003.51, 184503.55 429008.42, 184481.9 428964.53, 184490.85 428960.2))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_324b,GE026800094,"POLYGON ((186276.6 428201.69, 186276.6 428201.69, 186292.96 428220.06, 186292.96 428220.06, 186283.9 428228.79, 186269.81 428213.77, 186254.54 428209.33, 186252.78 428206.98, 186254.29 428200.35, 186256.97 428193.13, 186258.56 428191.21, 186268.88 428188.44, 186274.92 428189.78, 186277.86 428192.8, 186276.6 428201.69))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_324c,GE026800038,"POLYGON ((184452.15 428907.8, 184452.15 428907.8, 184463.91 428929.84, 184463.91 428929.84, 184401.14 428961.53, 184389.6 428938.86, 184452.15 428907.8))"
