GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000000500,Kerkplein,9,,,3628AE,Kockengen,4.947812,52.148138,124925.99,462308.27,"POLYGON Z ((124911.135 462312.541 0,124911.245 462311.738 0,124910.216 462311.608 0,124910.298 462310.68 0,124911.329 462310.91 0,124911.636 462308.676 0,124906.568 462308.049 0,124907.348 462303.077 0,124912.24 462303.632 0,124912.57 462301.297 0,124911.641 462301.165 0,124911.752 462300.412 0,124912.706 462300.544 0,124912.789 462299.666 0,124913.691 462299.748 0,124913.582 462300.577 0,124915.564 462300.838 0,124915.698 462299.959 0,124916.601 462300.092 0,124916.495 462301.045 0,124919.052 462301.295 0,124919.135 462300.417 0,124919.813 462300.504 0,124919.705 462301.383 0,124922.089 462301.711 0,124922.198 462300.883 0,124923.077 462301.041 0,124922.942 462301.82 0,124925.326 462302.174 0,124925.386 462301.346 0,124926.289 462301.479 0,124926.154 462302.282 0,124928.262 462302.566 0,124928.727 462299.428 0,124933.597 462300.159 0,124932.886 462304.804 0,124935.696 462305.199 0,124935.806 462304.371 0,124936.508 462304.432 0,124936.349 462305.287 0,124938.507 462305.595 0,124938.616 462304.767 0,124939.37 462304.902 0,124939.259 462305.655 0,124941.67 462306.083 0,124942.155 462305.248 0,124942.686 462305.563 0,124942.397 462306.144 0,124943.744 462308.496 0,124944.915 462308.198 0,124944.977 462308.822 0,124943.755 462309.072 0,124943.361 462311.958 0,124944.372 462312.489 0,124943.91 462313.174 0,124943.097 462312.589 0,124941.351 462314.176 0,124941.744 462315.069 0,124941.147 462315.307 0,124940.706 462314.464 0,124938.02 462314.066 0,124937.835 462314.871 0,124937.157 462314.759 0,124937.293 462314.005 0,124935.235 462313.695 0,124934.575 462317.113 0,124926.719 462315.99 0,124926.906 462314.009 0,124924.571 462313.629 0,124924.487 462314.457 0,124923.584 462314.324 0,124923.694 462313.546 0,124921.485 462313.214 0,124921.325 462313.993 0,124920.446 462313.86 0,124920.532 462313.133 0,124918.298 462312.776 0,124918.138 462313.605 0,124917.359 462313.42 0,124917.446 462312.718 0,124915.212 462312.411 0,124915.05 462313.09 0,124914.222 462312.956 0,124914.334 462312.303 0,124912.226 462311.994 0,124912.115 462312.747 0,124911.135 462312.541 0))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000000503,Kerkweg,1,,,3628AL,Kockengen,4.950085,52.147337,125081.01,462218.26,"POLYGON Z ((125073.692 462216.701 0,125075.968 462210.875 0,125076.268 462210.149 0,125090.016 462215.4 0,125085.789 462226.378 0,125072.016 462221.203 0,125073.692 462216.701 0))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Portengense Brug,WK19040506,0311010000000722,Nijverheidsweg,1,a,,3628GD,Kockengen,4.958772,52.161359,125684.81,463774.77,"POLYGON ((125674.108 463784.021,125678.911 463775.164,125679.834 463775.665,125681.882 463771.888,125685.492 463765.232,125687.648 463761.257,125694.581 463765.017,125692.425 463768.992,125681.964 463788.282,125674.108 463784.021))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Polder Groot Oud Aa,WK19040502,0311010000000859,Portengen,51,a,53,3628EC,Kockengen,4.95678,52.160677,125548.04,463699.71,"POLYGON ((125539.638 463698.848,125541.894 463693.358,125556.786 463699.479,125554.53 463704.969,125539.638 463698.848))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Landgoed Nijenrode,WK19040209,0311010000001594,Broekdijk Oost,32,,,3621LN,Breukelen,4.999008,52.162554,128438.65,463892.2,"POLYGON ((128425.735 463898.024,128430.261 463891.225,128434.46 463884.902,128439.015 463878.043,128451.56 463886.395,128447.205 463892.936,128448.119 463893.544,128443.564 463900.386,128442.661 463899.785,128438.275 463906.372,128425.735 463898.024))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001602,Broekdijk Oost,45,,,3621LM,Breukelen,4.999845,52.164777,128497.21,464139.31,"POLYGON ((128488.423 464151.645,128491.651 464147.131,128492.587 464145.822,128489.319 464143.474,128489.192 464143.383,128489.277 464143.265,128493.441 464137.468,128490.012 464135.121,128489.794 464134.972,128498.51 464122.305,128498.765 464121.934,128499.455 464122.406,128502.676 464124.614,128501.514 464126.23,128508.231 464131.055,128496.981 464146.712,128500.473 464149.22,128500.009 464149.865,128495.221 464156.529,128488.423 464151.645))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001732,Brouwerij,3,,,3621AD,Breukelen,5.005231,52.17133,128869.54,464866.42,"POLYGON ((128862.036 464874.109,128862.091 464873.511,128862.191 464873.52,128862.409 464871.171,128862.496 464870.224,128862.396 464870.215,128862.457 464869.558,128862.556 464869.567,128862.86 464866.281,128862.761 464866.272,128862.821 464865.615,128862.921 464865.624,128863.225 464862.338,128863.125 464862.329,128863.187 464861.662,128863.286 464861.671,128863.59 464858.385,128863.491 464858.376,128863.551 464857.719,128863.665 464857.729,128864.209 464857.779,128864.199 464857.879,128865.361 464857.986,128866.848 464858.124,128866.867 464857.915,128867.525 464857.975,128867.514 464858.084,128868.002 464858.13,128867.993 464858.23,128869.925 464858.408,128869.944 464858.199,128870.592 464858.259,128870.572 464858.468,128873.201 464858.711,128873.21 464858.612,128873.867 464858.672,128873.807 464859.329,128873.707 464859.32,128873.661 464859.8,128879.941 464860.221,128878.263 464864.803,128878.767 464865.005,128878.71 464865.113,128878.146 464865.666,128876.668 464865.126,128875.451 464868.446,128872.879 464868.273,128872.673 464870.503,128872.773 464870.512,128872.712 464871.169,128872.612 464871.16,128872.295 464874.58,128872.396 464874.589,128872.377 464874.781,128872.346 464875.127,128871.683 464875.065,128871.698 464874.902,128869.075 464874.659,128869.055 464874.868,128868.409 464874.808,128868.419 464874.699,128867.911 464874.652,128867.92 464874.552,128866.496 464874.421,128866.487 464874.52,128865.999 464874.475,128865.989 464874.585,128865.332 464874.524,128865.351 464874.315,128862.702 464874.069,128862.693 464874.169,128862.115 464874.116,128862.036 464874.109))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002069,Voorstraat,24,,,3628AJ,Kockengen,4.946902,52.148722,124864.08,462373.64,"POLYGON ((124849.323 462370.057,124854.841 462361.588,124855.182 462361.08,124855.69 462361.496,124855.348 462361.928,124859.1 462364.408,124859.517 462363.949,124859.999 462364.265,124859.684 462364.797,124863.409 462367.202,124863.702 462366.796,124864.156 462367.012,124863.89 462367.468,124867.59 462369.874,124867.908 462369.492,124868.366 462369.834,124868.025 462370.341,124871.8 462372.695,124872.191 462372.237,124872.622 462372.504,124872.331 462373.01,124876.108 462375.465,124876.376 462375.084,124876.909 462375.474,124876.667 462375.904,124879.304 462377.655,124873.812 462386.2,124870.871 462384.23,124870.602 462384.585,124870.195 462384.218,124870.413 462383.838,124866.815 462381.555,124866.57 462381.836,124866.164 462381.543,124866.332 462381.189,124862.656 462378.758,124862.388 462379.114,124861.931 462378.822,124862.175 462378.467,124858.297 462375.94,124858.002 462376.246,124857.572 462375.979,124857.79 462375.624,124854.087 462373.118,124853.793 462373.424,124853.336 462373.108,124853.555 462372.778,124849.323 462370.057))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002073,Voorstraat,28,,,3628AJ,Kockengen,4.946666,52.148922,124848.11,462396.01,"POLYGON ((124832.368 462392.139,124836.49 462385.92,124841.378 462388.958,124842.692 462386.958,124846.036 462389.098,124844.848 462391.049,124849.764 462394.207,124851.588 462391.468,124853.175 462388.973,124859.527 462393.014,124856.224 462398.211,124855.691 462397.871,124852.038 462403.832,124852.786 462404.291,124853.317 462406.502,124852.847 462407.246,124852.192 462408.195,124848.148 462405.754,124841.623 462401.627,124843.222 462398.892,124832.368 462392.139))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002139,Sportweg,1,,,3628AZ,Kockengen,4.956448,52.147863,125516.88,462274.18,"POLYGON ((125508.913 462267.85,125509.939 462265.31,125513.574 462266.777,125513.761 462266.313,125522.385 462269.794,125518.191 462280.186,125513.684 462278.367,125509.567 462276.705,125512.548 462269.318,125508.913 462267.85))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002144,Sportweg,6,,,3628AZ,Kockengen,4.954324,52.147125,125371,462192.88,"POLYGON ((125351.254 462203.157,125353.412 462197.461,125359.495 462199.779,125363.494 462189.285,125365.251 462189.955,125368.441 462181.584,125373.578 462183.449,125374.171 462181.847,125383.086 462185.143,125379.467 462194.68,125378.446 462197.354,125375.214 462196.136,125371.975 462204.635,125366.509 462202.552,125364.369 462208.168,125364.222 462208.112,125351.254 462203.157))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002145,Sportweg,1,a,,3628AZ,Kockengen,4.95632,52.148194,125508.35,462311.05,"POLYGON ((125495.356 462312.72,125500.021 462300.938,125506.116 462303.351,125505.688 462304.432,125507.323 462305.079,125507.751 462303.999,125514.123 462306.522,125513.72 462307.538,125520.942 462310.397,125516.685 462321.158,125515.581 462323.948,125507.836 462320.883,125508.939 462318.094,125495.356 462312.72))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002147,Sportweg,4,a,,3628AZ,Kockengen,4.954752,52.147122,125400.31,462192.39,"POLYGON ((125384.439 462190.673,125388.066 462181.099,125413.897 462190.884,125412.052 462195.792,125410.867 462198.944,125410.796 462199.131,125410.499 462199.266,125407.273 462200.722,125406.168 462201.221,125401.894 462203.151,125395.94 462200.898,125394.838 462200.481,125390.193 462198.724,125388.193 462194.349,125386.942 462191.614,125384.439 462190.673))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002351,Wagendijk,35,,,3628ES,Kockengen,4.947639,52.146854,124913.31,462165.55,"POLYGON ((124903.667 462165.484,124908.328 462157.643,124908.646 462157.109,124922.894 462165.581,124921.194 462168.438,124922.959 462169.487,124921.387 462172.131,124919.681 462171.116,124917.973 462173.99,124906.536 462167.19,124903.667 462165.484))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002359,Wagendijk,43,,,3628ES,Kockengen,4.947438,52.147333,124899.84,462218.92,"POLYGON ((124878.915 462211.691,124884.412 462203.041,124918.146 462224.482,124911.587 462234.8,124902.321 462228.91,124903.381 462227.241,124878.915 462211.691))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000002429,Kanaaldijk Oost,1,,,3621LL,Breukelen,4.996395,52.168222,128263.23,464523.86,"POLYGON Z ((128258.426 464532.248 0,128260.143 464514.678 0,128268.032 464515.481 0,128266.316 464533.051 0,128258.426 464532.248 0))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000002473,Karel Doormanweg,49,,,3621JV,Breukelen,4.998026,52.180394,128382.09,465877.44,"POLYGON ((128371.675 465869.194,128377.872 465869.008,128377.851 465868.299,128382.089 465868.172,128382.111 465868.882,128390.967 465868.617,128390.978 465868.997,128390.698 465869.005,128390.781 465871.782,128391.181 465871.77,128391.191 465872.092,128390.791 465872.104,128390.871 465874.803,128391.271 465874.791,128391.28 465875.09,128390.88 465875.103,128390.961 465877.801,128391.361 465877.789,128391.37 465878.089,128390.97 465878.101,128391.05 465880.8,128391.451 465880.788,128391.46 465881.088,128391.059 465881.099,128391.132 465883.529,128391.412 465883.52,128391.423 465883.89,128382.627 465884.153,128378.299 465884.283,128372.132 465884.467,128372.03 465881.088,128373.33 465881.049,128372.986 465869.525,128371.686 465869.564,128371.675 465869.194))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002556,Kerkplein,18,,,3621BA,Breukelen,5.001079,52.172,128585.93,464942.46,"POLYGON ((128578.112 464947.977,128579.073 464939.221,128579.343 464936.759,128579.502 464935.313,128580.408 464935.414,128594.167 464936.947,128593.777 464940.441,128593.369 464940.396,128592.736 464946.081,128593.144 464946.126,128592.762 464949.605,128578.112 464947.977))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002580,Kerkplein,1,,,3621BA,Breukelen,5.00156,52.171584,128618.6,464895.95,"POLYGON ((128613.472 464898.404,128613.503 464897.925,128613.835 464893.615,128613.918 464892.522,128613.982 464891.682,128614.02 464891.18,128623.663 464891.877,128623.128 464900.19,128613.472 464898.404))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000003590,Eendrachtlaan,20,,,3621DG,Breukelen,4.998395,52.17523,128404.22,465302.74,"POLYGON ((128391.198 465303.804,128391.2 465302.88,128395.74 465301.56,128394.38 465296.74,128399.86 465295.18,128399.6 465294.18,128402.28 465293.48,128402.54 465294.46,128412.86 465291.46,128416.999 465303.42,128411.98 465305.42,128412.58 465307.1,128394.96 465314.02,128394.399 465313.286,128393.879 465312.523,128393.401 465311.733,128392.967 465310.918,128392.578 465310.08,128392.236 465309.222,128391.94 465308.347,128391.693 465307.457,128391.495 465306.555,128391.346 465305.644,128391.247 465304.726,128391.198 465303.804))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,0311010000003710,De Meent,6,,,3621VS,Breukelen,5.033132,52.174544,130779.99,465214.29,"POLYGON Z ((130790.2 465219.24 0,130769.02 465217.22 0,130769.8 465209.34 0,130790.94 465211.34 0,130790.2 465219.24 0))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000003797,Dillenburgstraat,8,,,3621EE,Breukelen,5.000167,52.173523,128524.43,465112.26,"POLYGON ((128513.23 465113.658,128518.135 465109.626,128514.63 465104.424,128515.717 465102.647,128524.62 465098.159,128535.058 465116.231,128532.152 465118.543,128533.468 465122.311,128529.433 465125.572,128524.679 465127.586,128522.488 465124.921,128513.23 465113.658))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Scheendijk,WK19040211,0311010000004251,Port Broclede,26,,,3621VP,Breukelen,5.020723,52.17932,129933.86,465749.94,"POLYGON Z ((129928.819 465734.038 0,129928.891 465731.355 0,129928.494 465731.28 0,129928.109 465731.155 0,129927.744 465730.982 0,129927.403 465730.764 0,129927.094 465730.504 0,129926.82 465730.207 0,129926.586 465729.877 0,129926.396 465729.521 0,129926.253 465729.142 0,129926.159 465728.749 0,129926.117 465728.347 0,129926.126 465727.943 0,129926.187 465727.543 0,129926.298 465727.154 0,129926.458 465726.783 0,129926.663 465726.435 0,129926.912 465726.116 0,129927.199 465725.832 0,129927.52 465725.586 0,129927.87 465725.384 0,129928.243 465725.227 0,129928.633 465725.12 0,129929.033 465725.063 0,129929.102 465723.191 0,129929.189 465723.193 0,129944.09 465723.52 0,129944.05 465725.3 0,129980.017 465726.131 0,129979.897 465731.503 0,129979.78 465736.731 0,129941.505 465735.84 0,129940.619 465776.686 0,129928.513 465776.426 0,129929.353 465739.825 0,129932.434 465739.933 0,129932.578 465735.629 0,129928.779 465735.508 0,129928.819 465734.038 0))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000004884,Markt,2,a,,3621AB,Breukelen,5.003134,52.170916,128725.85,464821.12,"POLYGON ((128716.971 464823.183,128719.973 464813.094,128726.142 464814.914,128726.22 464814.741,128730.838 464816.082,128734.209 464819.204,128733.741 464823.76,128730.125 464829.305,128721.306 464826.686,128721.91 464824.654,128716.971 464823.183))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000005496,Vrijheidslaan,4,,,3621HH,Breukelen,4.998389,52.180932,128407.26,465937.24,"POLYGON ((128394.209 465935.623,128419.672 465932.892,128420.316 465938.882,128416.538 465939.288,128408.791 465940.12,128398.378 465941.211,128394.85 465941.59,128394.209 465935.623))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000005652,Straatweg,185,a,,3621BM,Breukelen,5.00436,52.181855,128816.17,466037.72,"POLYGON ((128804.789 466036.264,128812.284 466035.276,128812.348 466035.762,128817.057 466035.141,128816.874 466033.753,128825.272 466032.646,128825.789 466036.564,128826.378 466041.033,128818.05 466042.131,128817.96 466041.647,128813.261 466042.268,128813.331 466042.796,128810.543 466043.164,128808.758 466043.399,128805.784 466043.791,128804.789 466036.264))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000005653,Straatweg,185,b,,3621BM,Breukelen,5.00436,52.181855,128816.17,466037.72,"POLYGON ((128804.789 466036.264,128812.284 466035.276,128812.348 466035.762,128817.057 466035.141,128816.874 466033.753,128825.272 466032.646,128825.789 466036.564,128826.378 466041.033,128818.05 466042.131,128817.96 466041.647,128813.261 466042.268,128813.331 466042.796,128810.543 466043.164,128808.758 466043.399,128805.784 466043.791,128804.789 466036.264))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Polder Nijenrode,WK19040206,0311010000005973,Straatweg,1,,,3621BG,Breukelen,5.02146,52.153119,129969.53,462834.57,"POLYGON ((129953.295 462829.077,129977.06 462825.833,129977.198 462825.816,129977.519 462828.305,129984.108 462827.455,129984.349 462829.324,129985.049 462834.751,129985.157 462834.737,129985.245 462835.474,129985.939 462841.293,129981.879 462841.758,129978.837 462842.107,129974.147 462842.644,129974.126 462842.507,129970.871 462842.947,129968.17 462843.312,129968.025 462842.313,129967.809 462840.823,129965.651 462841.066,129965.525 462840.087,129960.288 462840.763,129959.913 462837.852,129954.517 462838.548,129953.295 462829.077))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000005999,Straatweg,37,,,3621BG,Breukelen,5.003658,52.16945,128760.84,464657.81,"POLYGON ((128749.799 464659.684,128762.821 464645.668,128768.097 464650.569,128769.508 464652.563,128767.237 464655.057,128774.794 464661.937,128767.138 464670.327,128759.665 464663.445,128757.837 464665.459,128756.475 464664.223,128755.677 464665.101,128749.799 464659.684))"
Stichtse Vecht,G1904,StichtseVecht-bijeenkomstfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000006006,Straatweg,43,,,3621BH,Breukelen,5.002694,52.170325,128695.41,464755.5,"POLYGON ((128680.815 464763.47,128682.977 464759.229,128683.413 464759.452,128687.492 464751.782,128687.377 464751.498,128688.027 464750.259,128686.974 464749.706,128689.314 464745.253,128690.367 464745.806,128691.013 464744.575,128696.122 464747.259,128695.108 464749.189,128705.82 464754.556,128700.849 464764.019,128690.491 464758.579,128688.634 464762.113,128688.786 464762.19,128686.624 464766.431,128680.815 464763.47))"
