ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BEWEEGBAAR,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,WEGNAAM,TIJDSTIP_REGISTRATIE
6071902,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,78.928101,"78,928101",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,207465.791,503439.609362,52.5161092923433,6.16013482076594,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,155.793599,283,27b10346c3464efdb320da94d48e823d,1,gerealiseerd,,2022/04/15 08:09:58+00
6071930,551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,23.57176,"23,571760",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,135332.869204,396952.447,51.561173202148,5.10358059921112,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,416.973249,283,9d8c70f0a9144f2db41a2550c4f0a040,1,gerealiseerd,,2022/05/10 11:43:41+00
6071947,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,19.015402,"19,015402",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,174980.317017,577498.5075,53.1837863509237,5.68608560791109,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,Spoorbrug in de lijn Harlingen-Leeuwarden,36.194234,283,a935430b52f94c08ae2008f294d066a1,1,gerealiseerd,,2022/05/12 13:06:09+00
6071955,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,7.716693,"7,716693",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,177568.5975,573712.271131,53.1496621183316,5.72453687643574,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,2.352356,283,08f63aef6cf84052a60393153473c7f1,1,gerealiseerd,,2020/04/28 13:14:15+00
6071956,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,37.757879,"37,757879",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,159422.3055,553594.97743,52.9693452042832,5.45303219437309,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,27.131091,283,0dfb581f45284026b6973dc66d8a4d80,1,gerealiseerd,,2022/05/19 10:40:46+00
6071962,030,,30,030__,Zutphen - Deventer,Ah-Zl,Arnhem - Zwolle ,38.925216,"38,925216",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,211232.1635,472468.683693,52.2374055124598,6.21043051529324,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,103.329526,283,c0b786d4242042ea9cf50a192293a0f8,1,gerealiseerd,,2020/12/18 13:52:56+00
6071992,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,25.656089,"25,656089",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,169726.530548,558143.359,53.0100344395323,5.60661501736274,Ja,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,Nijezijl spoorbrug,155.408947,283,b80f6e3e5878444d89a1639b5de27299,1,gerealiseerd,,2022/05/30 12:33:08+00
6071994,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,49.424534,"49,424534",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,153987.499575,544544.2875,52.8880299262892,5.37216335003184,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,33.602839,283,758cc5db01d3457ba0b861c9066272d3,1,gerealiseerd,,2022/05/16 06:46:39+00
6072006,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,3.513585,"3,513585",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,178960.278008,577674.486,53.1852044036695,5.74563244949546,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,33.031089,283,5855c2048d6e4ec3a84c38cd2d86ea2e,1,gerealiseerd,,2022/06/20 11:34:04+00
6072009,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,30.986553,"30,986553",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,164723.956235,557011.3645,52.9999758156212,5.53204882654282,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,49.573762,283,104b2f1a35364814b95ca85941bde58c,1,gerealiseerd,,2022/05/30 12:33:08+00
6072013,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,14.91335,"14,913350",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,175282.9335,566882.637167,53.0883842378944,5.68994491550897,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,44.13555,283,c4761941888849c5a833f65793c4771e,1,gerealiseerd,,2022/06/13 10:17:39+00
6072016,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,8.709755,"8,709755",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,165007.043228,577011.1545,53.1796863466945,5.53688464896753,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,9.047844,283,115ed15a85ec4961aefe213aedc010bb,1,gerealiseerd,,2020/04/23 06:45:42+00
6072073,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,89.272367,"89,272367",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,110041.06292,424293.909,51.8054653676968,4.73533201410283,Ja,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,54.300154,283,4b4518d9fd1c484ea7be4d68be97c48d,0,gerealiseerd,,2021/03/08 11:11:37+00
6072078,037,,37,037__,Arnhem - Velperbroek Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,93.283157,"93,283157",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,191661.649511,444188.6105,51.9848833141496,5.92089228882682,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,247.966271,283,fc600d9042e5426593b84039c7e15b73,1,gerealiseerd,,2020/10/02 13:42:30+00
6072109,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,20.859885,"20,859885",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,176781.860925,577859.4325,53.1869592350183,5.71305826578514,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,29.649006,283,17dbcef832f345e0bc6045df97806730,1,gerealiseerd,,2022/05/12 13:06:09+00
6072112,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,3.117505,"3,117505",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,159568.026979,576118.351,53.1717379670072,5.45551963314595,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,27.527836,283,bc243dc0349941ec87f30cab4455fb19,1,gerealiseerd,,2022/05/09 08:03:19+00
6072118,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,12.893229,"12,893229",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,168977.085671,576346.0355,53.1736209611132,5.59623612883043,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,Spoorbrug in de lijn Franeker-Leeuwarden,108.544977,283,50a2b08d9372411a9fbc429d123a96df,1,gerealiseerd,,2022/05/12 13:06:09+00
6072120,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,65.428471,"65,428471",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,128080.649377,431691.5495,51.8731180472177,4.99630810159505,Ja,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,Arkel spoorbrug,268.426792,283,9c92452d954f40dda297f152eeb96c37,1,gerealiseerd,,2021/03/18 08:43:29+00
6072152,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,27.26363,"27,263630",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,233011.407448,481824.8855,52.3188301312493,6.53138353345793,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,13.987953,283,526a81e6ba174e69bbbb889ec8f93215,0,gerealiseerd,,2020/11/25 09:27:16+00
6072170,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,7.716284,"7,716284",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,177570.212,573711.854298,53.1496583048946,5.72456097855519,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,17.025941,283,a31ff7617bf747b899ae785f6b3c1671,1,gerealiseerd,,2020/04/28 13:14:15+00
6072174,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,41.413875,"41,413875",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,157167.8645,550722.774583,52.9435486418906,5.41945584214609,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,101.502071,283,636b68fdc0fe470597dfaf4ea3abefed,1,gerealiseerd,,2020/10/09 23:06:50+00
6072176,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,44.907149,"44,907149",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,156680.442197,547289.6955,52.9126995725414,5.41218710533331,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,21.635877,283,1469a8d5a2d642fe9e960bce2caa29b4,1,gerealiseerd,,2022/05/17 11:56:40+00
6072191,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,89.251825,"89,251825",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,110053.567567,424310.095,51.8056118529985,4.73551120838772,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,40.675843,283,4f0e9870aebe4318a28f0a078e60df1a,0,gerealiseerd,,2021/03/08 11:11:37+00
6072197,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,237.053126,"237,053126",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,107343.669,405686.287454,51.6379975088441,4.69877617754109,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,Nieuwveer spoorbrug HSL,1859.324089,283,ee8dab24648b41f5ad0e9e23c9a494e5,1,gerealiseerd,,2021/11/03 15:36:24+00
6072200,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,71.710891,"71,710891",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,256578.9655,531271.031038,52.759241577506,6.89202405995879,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,116.50022,283,642cae3965784197a1e529995d9ddec6,1,gerealiseerd,,2020/01/06 08:51:45+00
6072218,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,145.35686,"145,356860",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,186597.9325,559024.619605,53.0172277265606,5.858059145664,Ja,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,DSeelsbrug spoorbrug,272.810645,283,b55ec13755b9428484e2ec761b582232,1,gerealiseerd,,2021/11/01 11:29:13+00
6072219,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,149.198186,"149,198186",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,185466.28,562754.423133,53.05080832103,5.84154673001707,Ja,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,Akkrum spoorbrug,327.934287,283,ac6b8f01964a4c1ea8c970246a7563c0,1,gerealiseerd,,2022/03/31 13:11:05+00
6072220,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,24.054181,"24,054181",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,179943.109577,578415.6575,53.1918193243414,5.76039191651478,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,212.161239,283,72ee22b9434a4773acab7791abf5a79f,1,gerealiseerd,,2020/04/28 05:27:04+00
6072230,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,87.431707,"87,431707",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,110506.9265,425941.155466,51.8203079980763,4.74187439270356,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,Baanhoekspoorbrug,852.888742,283,74cdd74dd01240a4a5f35dede8146a4e,1,gerealiseerd,,2022/11/24 14:40:10+00
6072233,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,89.287582,"89,287582",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,110031.92288,424281.8325,51.8053560889877,4.73520106801336,Ja,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,55.28053,283,1b4edfb59e2c4988b6159e624d80f7bb,0,gerealiseerd,,2021/03/08 11:11:37+00
6072266,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,38.855285,"38,855285",Noord-Oost,NO,Groningen,37,KUNSTWERKEN,Wadden,194009.529142,582726.9445,53.2297174591165,5.97136013203281,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,38.216293,283,764143ba445848c08dd73a253df4dddd,2,gerealiseerd,,2022/01/20 12:52:09+00
6072268,,,,,,,,,,,,,,,,216874.165,441518.931894,51.9586522864896,6.2873987123725,Nee,,,,Doetinchem,G0222,bestaand,,45.78175,283,724cc72e16814bbfb2dcd8ae5b85e3bc,0,,,2018/09/05 15:53:41+00
6072272,,,,,,,,,,,,,,,,216860.67,441519.329731,51.9586573649358,6.28720247094793,Nee,,,,Doetinchem,G0222,bestaand,,21.349322,283,4a9985bb06a449e7bb19b745eb66136e,0,,,2018/09/05 15:53:42+00
6072279,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,26.526001,"26,526001",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,126883.451632,428799.495,51.8470647450207,4.97915967967491,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,Spoorbrug Betuwelijn,2135.758237,283,43bdf56f441d4413b61a7e97f4a54819,1,gerealiseerd,,2021/11/03 16:06:54+00
6072294,120,a,120,120_a,Lage Zwaluwe - Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,9.754323,"9,754323",Zuid,Z,Roosendaal,19,KUNSTWERKEN,Zeeland,100021.9295,404244.16907,51.624366093036,4.5932452082948,Ja,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,Markspoorbrug Zevenbergen,177.221763,283,d13f6e767f92421e9c746ec995b9ce3d,1,gerealiseerd,,2021/11/02 14:34:56+00
6072320,014,,14,014__,Zwolle - Herfte Aansl.,Zl-Lw,Zwolle - Leeuwarden ,76.121282,"76,121282",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,205252.2745,501680.766269,52.5005111133463,6.12726282539907,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,17.090501,283,5b40e6099b3646d1a8cc4bb8c2081165,0,gerealiseerd,,2015/07/15 11:46:38+00
6072321,014,,14,014__,Zwolle - Herfte Aansl.,Zl-Lw,Zwolle - Leeuwarden ,76.133621,"76,133621",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,205261.9855,501688.260609,52.5005775702371,6.12740695524829,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,17.558657,283,4bae43428b1e499eb9740782aaa5e187,0,gerealiseerd,,2015/07/15 11:46:50+00
6072326,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,38.904425,"38,904425",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,158714.9675,552694.597354,52.9612595215146,5.44249323645861,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,55.681482,283,d38f764a408641a8b0389c3668051d75,1,gerealiseerd,,2022/05/19 08:29:05+00
6072330,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,89.328765,"89,328765",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,110019.2305,424263.597646,51.8051911731761,4.73501942026568,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,271.224056,283,bf213861d5ca4b35821333ea66e34116,1,gerealiseerd,,2021/03/09 08:30:10+00
6072346,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,47.068478,"47,068478",Zuid,Z,Den Bosch,21,KUNSTWERKEN,Betuwe,148795.125,412189.882025,51.6984450191031,5.29744967761877,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,Hertogenbosch spoorbrug,1195.627702,283,41c0228fa9284ecea208ddaa8438eb9d,1,gerealiseerd,,2021/11/04 07:36:11+00
6072351,121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,8.55017,"8,550170",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,107387.78,405686.598645,51.6380040519729,4.69941330226049,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,Nieuwveer spoorbrug,1365.22308,283,adc1f66662a1408597ad8503fbd497d6,1,gerealiseerd,,2021/11/03 15:44:11+00
6072356,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,27.215805,"27,215805",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,232982.020381,481787.322,52.3184967472925,6.53094390607511,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,13.850153,283,fdb1c4a2323b4714b0581d63a436152c,0,gerealiseerd,,2020/11/25 09:27:16+00
6072373,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,8.710023,"8,710023",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,165005.41426,577013.815,53.1797102833885,5.53686036699433,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,17.013461,283,303d1f6a3b894345bd3802d5640e8da8,1,gerealiseerd,,2020/04/23 06:45:42+00
6072375,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,164.783005,"164,783005",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,180853.334,577690.623457,53.1852614064986,5.77395162669235,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,766.235185,283,4e7f7f949c1f4734919f640d30c4258f,1,gerealiseerd,,2015/07/14 10:22:04+00
6072378,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,47.206948,"47,206948",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,156088.301959,545127.5255,52.8932709666314,5.40337732109387,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,24.306431,283,e0a4ac1faeb748359772784af67337b2,1,gerealiseerd,,2022/05/16 11:20:11+00
6072379,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,34.21693,"34,216930",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,216840.0105,441520.037919,51.9586660298895,6.28690206265961,Nee,KUNSTWERKEN,Noord-Oost,NO,Doetinchem,G0222,bestaand,,18.98364,283,e1fa73aa6f46461c8500669c83c06230,0,,,2018/09/05 15:53:42+00
6072402,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,30.608703,"30,608703",Randstad Noord,RN,Haarlem,8,KUNSTWERKEN,Kennemerland,97569.024,477664.9995,52.2839833593886,4.54554565002542,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,Spoorbrug in de lijn Leiden-Haarlem,79.829034,283,cdcd6df4685c4d63af0163d750106763,1,gerealiseerd,,2021/07/15 11:51:19+00
6072407,216,,216,216__,Heerhugowaard - Hoorn,Hwd-Hn,Heerhugowaard - Hoorn ,10.678648,"10,678648",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,120533.177351,521379.452,52.6787644904808,4.87756300617539,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,82.959034,283,8097c1cb24d94906890ffb5b05676592,2,gerealiseerd,,2022/10/13 11:58:29+00
6072440,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,36.300504,"36,300504",Zuid,Z,Eindhoven,24,KUNSTWERKEN,De Peel,176124.013691,387078.98,51.4723715942919,5.69123720249711,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,1222.000695,283,e85bfcb044214365adf0d47484082921,1,gerealiseerd,,2020/01/17 09:25:49+00
6072448,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,84.33164,"84,331640",Zuid,Z,Roermond,25,KUNSTWERKEN,Limburg,196665.93859,359575.633,51.2240176337502,5.98364674463547,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,leeuwen spoorbrug,1875.21827,283,a0cf901e826a464ab352da1ae3d2f2bb,1,gerealiseerd,,2021/11/29 12:12:34+00
6072469,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,3.009528,"3,009528",Randstad Noord,RN,Duivendrecht,10,KUNSTWERKEN,Amstelsepoort,124008.638915,486650.8535,52.3668663348519,4.93217841553538,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,78.984019,283,650a9f184466453cae12362fd3fa6d95,1,gerealiseerd,,2021/02/01 15:54:13+00
6072471,535,a,535,535_a,Amsterdam Bijlmer Arena,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,5.426521,"5,426521",Randstad Noord,RN,Duivendrecht,10,KUNSTWERKEN,Amstelsepoort,124814,480901.807208,52.3152422010551,4.9445181244981,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,505.555887,283,ff82410c65514d828fd04c64272387cf,1,gerealiseerd,,2015/10/02 15:30:04+00
6072488,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,38.965704,"38,965704",Zuid,Z,Eindhoven,24,KUNSTWERKEN,De Peel,173515.68812,387199.15,51.4735435573832,5.65370252965802,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,290.210173,283,11b46d1056ae41e1bba375426ec6ee33,1,gerealiseerd,,2021/11/11 08:35:49+00
6072491,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,32.87522,"32,875220",Zuid,Z,Eindhoven,24,KUNSTWERKEN,De Peel,179382.4585,386225.436375,51.464567845907,5.73807578742462,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,70.470571,283,8ef9f976480e4273b7e7fa6e9eac89a8,1,gerealiseerd,,2020/03/31 13:34:42+00
6072504,114,a,114,114_a,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,53.933382,"53,933382",Randstad Zuid,RZ,Rotterdam,3,KUNSTWERKEN,Rotterdam,90488.37932,438373.9515,51.9300901811931,4.44923031626994,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,14.030773,283,f35c7c874c924d8db7c97615cc2c3483,0,gerealiseerd,,2015/07/29 10:54:43+00
6072505,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,18.842293,"18,842293",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,87529.224957,452093.477,52.0530376366589,4.40351051705521,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,2857.976597,283,dabfcc1dfadc4098b681d20537b288ec,1,gerealiseerd,,2021/11/22 13:58:18+00
6072511,589,a,589,589_a,Duivendrecht,Dvaz-Vspa,Duivendrecht Aansl. Zuid - Venserpolder Aansl. ,0.712634,"0,712634",Randstad Noord,RN,Duivendrecht,10,KUNSTWERKEN,Amstelsepoort,124673.919706,482050.152,52.3255551716685,4.942360539332,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,629.154434,283,de1bb7cd06ba4c03971284f022b34105,1,gerealiseerd,,2021/01/22 17:00:10+00
6072552,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,22.013922,"22,013922",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,84830.837013,453471.8815,52.0650901350794,4.36389196753972,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,Vlietbrug spoorbrug,641.896517,283,020d12d4cd4b4ad3afc82a979e30e47a,1,gerealiseerd,,2021/11/03 13:15:56+00
6072560,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,1.516672,"1,516672",Randstad Noord,RN,Haarlem,8,KUNSTWERKEN,Kennemerland,102522.481949,489289.987,52.3889512304511,4.61632077885377,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,676.325056,283,845cd387a9b3417ba57fc092360f2c0d,1,gerealiseerd,,2020/11/13 14:12:37+00
6072566,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.922978,"2,922978",Randstad Noord,RN,Duivendrecht,10,KUNSTWERKEN,Amstelsepoort,124027.5535,486697.456135,52.3672862356345,4.93245182452242,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,Amsterfdam spoorbrug,668.418105,283,4ce1c5cc82204088b94f27a144a67b3a,1,gerealiseerd,,2021/11/03 15:23:00+00
