OBJECTID;VOLTAGE_KABEL;CLASS_CABLE;CROSSSECTION;CABLE_TYPE;CABLE_MATERIAL;NOMINAL_VOLTAGE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KABEL;LENGTH;INFOTEXT;DATE_MODIFIED;BEHEERDER_OMS;FUNCTIE_KABEL;OPNAMELIGGING
3634;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.59;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
3635;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.86;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3888;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.3;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3890;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.21;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3892;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.47;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3893;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.37;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3894;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.11;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3895;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.39;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3896;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;33.39;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3897;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.19;OV 4x2,5 CU;2014-03-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3898;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.17;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3900;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.18; ;2014-03-10;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3901;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.2;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3902;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.37; ;2017-05-12;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4159;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.97;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
4160;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.23; ;2013-08-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3408;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;12.69; ;2013-11-21;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3409;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;12.75;OV 4x2,5 CU;2015-06-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3410;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Buiten bedrijf;16.98;OV Onb. 0;2016-05-17;Gemeente Den Haag;Aansluiting;Onbekend
3411;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.35;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3652;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;24.19;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3654;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.48;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3655;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.14; ;2013-08-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3656;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.23;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3657;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.29;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3659;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.08; ;2013-08-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3660;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.55;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3662;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;44.39;OV Onbekend Onb.;2015-11-05;Gemeente Den Haag;Aansluiting;Onbekend
3663;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.77;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3664;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.23;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3665;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.64;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3666;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.64;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3667;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.02;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3668;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.53;OV Onbekend Onb.;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
4161;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.23;OV Onbekend;2014-10-17;Gemeente Den Haag;Aansluiting;Onbekend
4162;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.88;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4163;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.45;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4164;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.57;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4165;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;6.99;OV Onb. 0;2016-04-26;Gemeente Den Haag;Aansluiting;Onbekend
4166;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.24;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4167;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.49;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4168;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.22;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4169;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.91;OV 4x2,5 CU;2014-04-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4170;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;21.18;OV Onbekend Onb.;2018-09-26;Gemeente Den Haag;Aansluiting;Onbekend
4171;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;13.75;OV 4x2,5 CU;2014-04-15;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4172;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.17;OV Onb. 0;2013-12-13;Gemeente Den Haag;Aansluiting;Onbekend
4173;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.51;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3382;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.09;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3383;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.37;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3384;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.05;OV Onb. 0;2016-04-20;Gemeente Den Haag;Aansluiting;Onbekend
3385;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.39;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3386;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;10.03;OV Onb. 0;2016-03-16;Gemeente Den Haag;Aansluiting;Onbekend
3387;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Buiten bedrijf;1.21;OV Onb. 0;2016-05-12;Gemeente Den Haag;Aansluiting;Onbekend
3388;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.86; ;2016-04-01;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3389;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.13; ;2013-09-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3390;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.97;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3391;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.6;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3392;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.41; ;2013-11-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3393;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.94;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3394;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.43;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3395;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.25;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3397;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.09;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3637;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.68;OV Onb. 0;2017-03-28;Gemeente Den Haag;Aansluiting;Onbekend
3638;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.1;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3640;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.48;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3641;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;16.92;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3642;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.35; ;2013-08-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3643;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;23.03;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3644;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.88;OV Onbekend Onb.;2017-03-10;Gemeente Den Haag;Aansluiting;Onbekend
3645;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.99; ;2013-05-29;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3646;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.72;OV Onb. 0;2017-03-28;Gemeente Den Haag;Aansluiting;Onbekend
3647;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;16.53; ;2016-08-16;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3648;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.44;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3649;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.12;OV Onb. 0;2013-12-20;Gemeente Den Haag;Aansluiting;Onbekend
3650;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.54; ;2014-01-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3903;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.83;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3904;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.84;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3905;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.91;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3906;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.18; ;2013-09-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3907;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.78;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3908;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.47; ;2013-08-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3909;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.54;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3910;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.48;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3912;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.99;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3914;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;4;OV Onb. 0;2017-03-03;Gemeente Den Haag;Aansluiting;Onbekend
3917;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;9.53; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3918;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.94;OV 4x2,5 CU;2017-03-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3919;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.56;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4175;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.12;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4177;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.89; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4178;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.35; ;2013-12-23;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4179;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;4.65; ;2015-11-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4180;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.23; ;2013-08-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4181;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.22;OV 4x2,5 CU;2014-03-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4182;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.09;OV Onb. 0;2016-11-03;Gemeente Den Haag;Aansluiting;Onbekend
4185;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;1.24; ;2020-01-10;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4189;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.34;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4190;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.23; ;2013-09-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4191;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.21;OV Onbekend Onb.;2017-03-28;Gemeente Den Haag;Aansluiting;Onbekend
4192;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.08;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4193;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.63;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3398;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.18;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3399;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.87; ;2013-06-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3400;Openbare verlichting;Ondergronds;4 x 6;Onbekend;Onbekend;400;1800;Gemeente Den Haag;In bedrijf;0.41;OV 4x6 Onb.;2014-09-09;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3401;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.6; ;2016-04-01;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3404;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.35;OV 4x2,5 CU;2014-04-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3405;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.77;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3406;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.9;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3407;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.03;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3369;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;29.27;OV Onbekend Onb.;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3372;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.8;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3374;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.88; ;2013-12-23;Gemeente Den Haag;Aansluiting;Onbekend
3375;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.75;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3377;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.49;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
3378;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.98;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3379;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.33;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3380;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;4.4; ;2015-11-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3381;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.68;OV Onb. 0;2013-09-02;Gemeente Den Haag;Aansluiting;Onbekend
3617;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;35.3;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3619;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.75; ;2013-05-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3620;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.23;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3621;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.55;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3623;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.54;OV Onbekend Onb.;2017-03-10;Gemeente Den Haag;Aansluiting;Onbekend
3625;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.72;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3626;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.84;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3627;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.05;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3628;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.1;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3629;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.56;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4238;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.77;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4239;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.83;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
4240;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.61;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4241;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.01; ;2013-09-05;Gemeente Den Haag;Aansluiting;Analoog ingemeten
