FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,kerendehoogte,drempelhoogte,doorstroombreedte,capaciteit,afvoerdebiet,profielurl,opmerkingen,brondocumentparameters,gdb_geomattr_data,shape
waterreguleringswerk_legger.91,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Bodem Strangen Wilpse Klei,ON,IJssel,"YS2.BO.L.930,581.000.--",BFF6A4C9-F531-49B2-8280-CB9E64ECF8F4,-99,-99,-99,,,,,,,"POLYGON ((209103.33069999889 464570.4043000005, 209103.32169999927 464570.39339999855, 209095.2254000008 464561.82079999894, 209094.77800000086 464561.29949999973, 209094.27329999954 464562.26680000126, 209093.7441000007 464564.7142000012, 209091.495099999 464568.02149999887, 209085.87269999832 464572.78400000185, 209073.2388000004 464584.4919000007, 209068.01330000162 464588.9235999994, 209061.49960000068 464594.5896999985, 209065.52820000052 464598.1114999987, 209068.4101999998 464595.0751999989, 209070.72529999912 464592.8262999989, 209077.60449999943 464586.6085000001, 209086.1372999996 464578.6710000001, 209092.2888999991 464574.1068999991, 209093.08260000125 464573.5777999982, 209096.52219999954 464573.3792999983, 209099.89570000023 464572.12260000035, 209102.14460000023 464570.7996999994, 209103.33069999889 464570.4043000005))"
waterreguleringswerk_legger.92,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Bodem Strangen Wilpse Klei,ON,IJssel,"YS2.BO.L.930,737.000.--",B163BBD9-3CDA-4CD2-9B03-42B6A593D609,-99,-99,-99,,,,,,,"POLYGON ((209370.85819999874 464698.4305000007, 209364.6405000016 464696.71070000157, 209364.70659999922 464698.16589999944, 209363.9129000008 464700.6132999994, 209363.38369999826 464703.85449999943, 209361.86230000108 464710.7998000011, 209360.53940000013 464716.2237999998, 209359.46759999916 464720.6004999988, 209363.88329999894 464721.1922999993, 209364.11129999906 464720.0601999983, 209366.29410000145 464710.66750000045, 209367.41860000044 464705.1112000011, 209368.34470000118 464702.5315000005, 209369.07229999825 464700.2164000012, 209369.99830000103 464699.2241999991, 209370.85819999874 464698.4305000007))"
waterreguleringswerk_legger.93,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Reuverswaard,ON,IJssel,"YS1.BO.L.923,185.--",05C3B923-A586-4373-9594-8FE687D9E8E5,-99,-99,-99,,,,KRW Code YS923a KRW1-WVV,,,"POLYGON ((210091.96880000085 458701.6464000009, 210074.60339999944 458690.53069999814, 210076.19460000098 458692.3509000018, 210076.07389999926 458695.84970000014, 210074.98809999973 458700.4343999997, 210072.936999999 458706.3462000005, 210070.89699999988 458711.3328000009, 210070.76529999822 458711.65480000153, 210069.55889999866 458716.2395000011, 210067.1458999999 458719.4970000014, 210083.9723000005 458717.429299999, 210083.79549999908 458713.3438999988, 210083.67480000108 458710.0863999985, 210083.9589000009 458709.09219999984, 210084.39869999886 458707.55270000175, 210085.84650000185 458704.8984000012, 210087.05299999937 458702.84739999846, 210088.9833999984 458702.00279999897, 210091.96880000085 458701.6464000009))"
waterreguleringswerk_legger.94,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Nevengeul Passewaaij,ON,Boven-Rijn - Waal,"BR3.BO.R.916,200.--",79B69657-C1DA-4951-9C2A-15387718B432,-99,-99,-99,,,,KRW Code BW916c KRW1-SBB,,,"POLYGON ((157648.37889999896 431658.4204000011, 157647.73999999836 431655.98999999836, 157646.79899999872 431650.8370000012, 157645.95309999958 431646.7131000012, 157645.49350000173 431644.47509999946, 157645.07699999958 431642.4479999989, 157643.8385999985 431636.61300000176, 157642.97560000047 431632.54659999907, 157642.3040000014 431629.3819999993, 157641.23369999975 431622.72349999845, 157640.38789999858 431617.4615000002, 157639.63500000164 431613.3434999995, 157638.80000000075 431609.0379999988, 157638.1345999986 431604.7888999991, 157637.3942000009 431600.6440999992, 157635.6000000015 431595.1099999994, 157633.79399999976 431591.64730000123, 157634.0214000009 431596.2336000018, 157634.15370000154 431599.6732000001, 157634.28599999845 431602.31909999996, 157634.15370000154 431603.6420000009, 157632.5661999993 431604.3035000004, 157627.9360000007 431607.47850000113, 157625.15790000185 431608.5368000008, 157618.01410000026 431613.2993000001, 157612.38659999892 431617.4587999992, 157611.92870000005 431617.7972000018, 157603.59430000186 431624.0150000006, 157595.92130000144 431629.7034999989, 157590.36510000005 431634.5982999988, 157587.05779999867 431637.37640000135, 157584.01509999856 431639.8900000006, 157583.561999999 431640.9483000003, 157583.8000999987 431642.5357999988, 157583.76040000096 431644.04399999976, 157583.24450000003 431644.9171000011, 157582.4904000014 431646.1871000007, 157581.8156999983 431646.94110000134, 157581.37909999862 431647.6554999985, 157580.84950000048 431647.7578999996, 157572.96559999883 431649.28269999847, 157572.01289999858 431648.9651999995, 157571.02070000023 431647.97300000116, 157569.43320000172 431645.98860000074, 157568.04410000145 431644.83769999817, 157564.27380000055 431643.17080000043, 157560.66220000014 431642.45639999956, 157557.8841000013 431641.78180000186, 157556.1378000006 431641.54360000044, 157555.66160000116 431640.7895999998, 157555.5821999982 431639.45340000093, 157554.85159999877 431639.39499999955, 157566.02259999886 431671.20160000026, 157568.00769999996 431668.86190000176, 157571.31500000134 431666.3484000005, 157574.09319999814 431663.0410999991, 157574.35779999942 431660.52749999985, 157574.622299999 431659.2045999989, 157575.0603 431659.0903999992, 157575.83150000125 431658.88919999823, 157582.78700000048 431657.0747000016, 157583.750500001 431656.82339999825, 157586.79320000112 431660.52749999985, 157588.51300000027 431662.247299999, 157591.02650000155 431663.57019999996, 157593.67240000144 431663.83480000123, 157598.17029999942 431664.8931999989, 157602.40359999985 431665.42229999974, 157605.71090000123 431666.0837999992, 157612.72239999846 431666.4807000011, 157621.189100001 431667.27439999953, 157626.74540000036 431667.5390000008, 157628.18780000135 431667.7716999985, 157630.84640000015 431668.20050000027, 157636.27039999887 431668.7296000011, 157640.76830000058 431669.65569999814, 157644.86939999834 431670.31709999964, 157646.98600000143 431670.4494000003, 157652.93919999897 431671.90459999815, 157656.01399999857 431671.11499999836, 157653.62669999897 431667.7465999983, 157650.7650000006 431663.1469999999, 157648.76700000092 431659.8969999999, 157648.37889999896 431658.4204000011))"
waterreguleringswerk_legger.95,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Passewaaij,ON,Boven-Rijn - Waal,"BR3.BO.R.916,200.--",DEF77C0E-DB6C-4CE0-B028-28B9EC971FE5,-99,-99,-99,,,,KRW Code BW916c KRW1-SBB,,,"POLYGON ((157235.9530000016 430873.79199999943, 157202.2659999989 430826.3720000014, 157202.21130000055 430826.5174999982, 157201.37799999863 430828.7329999991, 157200.50400000066 430832.48900000006, 157199.56500000134 430837.0390000008, 157199.49300000072 430840.52899999917, 157199.37000000104 430843.7710000016, 157198.8500000015 430846.2710000016, 157197.99799999967 430848.55900000036, 157196.88100000098 430850.3990000002, 157195.02699999884 430852.8909999989, 157192.45600000024 430855.7679999992, 157189.625 430858.71599999815, 157187.40900000185 430860.6180000007, 157185.561999999 430862.311999999, 157183.99700000137 430863.4290000014, 157182.4389999993 430863.9079999998, 157180.7190000005 430864.1099999994, 157180.6116000004 430864.122299999, 157198.8295999989 430887.30889999866, 157209.84039999917 430901.3225999996, 157211.0469999984 430900.04100000113, 157214.01000000164 430897.1400000006, 157215.57200000063 430895.5469999984, 157217.2890000008 430894.15300000086, 157217.96400000155 430893.39400000125, 157218.6099999994 430892.66899999976, 157221.03299999982 430890.188000001, 157222.77199999988 430888.72399999946, 157224.59099999815 430887.20699999854, 157225.89699999988 430885.73000000045, 157227.32499999925 430884.0399999991, 157228.70800000057 430882.40199999884, 157229.78700000048 430881.0229999982, 157231.26700000092 430879.0780000016, 157232.16899999976 430877.6079999991, 157232.76999999955 430876.5249999985, 157233.42500000075 430875.5940000005, 157234.1889999993 430874.7329999991, 157234.2349999994 430874.7039999999, 157235.0300000012 430874.20899999887, 157235.3110000007 430874.08199999854, 157235.9530000016 430873.79199999943))"
waterreguleringswerk_legger.114,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Nevengeul Bentinckwellen,ON,IJssel,"YS3.BO.L.981,195.--",83C98D3F-A81F-42B8-B1FF-400C042E0E7A,-99,-99,-99,,,,Inlaat zonder erosiebescherming. ,,,"POLYGON ((199333.6314000003 502177.2756999992, 199327.24329999834 502180.98330000043, 199327.91550000012 502181.749400001, 199328.68560000136 502182.6270999983, 199332.5170999989 502188.6618999988, 199333.04670000076 502194.15949999914, 199332.76350000128 502196.15349999815, 199332.23380000144 502199.8839999996, 199334.2259999998 502198.44099999964, 199338.37200000137 502195.1169999987, 199340.21299999952 502193.63259999827, 199340.8500000015 502193.118999999, 199343.10599999875 502191.17500000075, 199345.8590000011 502189.0080000013, 199348.61800000072 502186.9200000018, 199351.13199999928 502185.0780000016, 199346.21539999917 502183.7382999994, 199341.25329999998 502182.3863000013, 199337.35269999877 502181.31159999967, 199335.30209999904 502179.4332000017, 199334.24350000173 502178.0661999993, 199333.6314000003 502177.2756999992))"
waterreguleringswerk_legger.98,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Nevengeul Veerslob Gameren,ON,Boven-Rijn - Waal,"BR4.BO.L.936,265.--",7CCED5E7-A1A3-479C-B821-7212D2E1C110,-99,-99,-99,,,,KRW Code BW936b RWS,,,"POLYGON ((143589.93360000104 424418.0811999999, 143554.3936999999 424407.6107000001, 143550.3253000006 424409.69310000166, 143545.690200001 424412.0656000003, 143544.2419999987 424412.80680000037, 143542.46169999987 424413.7181000002, 143540.21200000122 424413.9866999984, 143539.96440000087 424414.4175999984, 143539.6548999995 424415.7373000011, 143539.26179999858 424416.7635000013, 143538.00039999932 424418.19579999894, 143533.49689999968 424423.9101999998, 143529.10049999878 424429.82250000164, 143525.46139999852 424435.87779999897, 143524.4312000014 424437.59209999815, 143523.6361999996 424438.91490000114, 143520.1660999991 424443.9792000018, 143517.89039999992 424447.9252000004, 143517.39079999924 424448.79140000045, 143516.79710000008 424449.8209999986, 143512.54509999976 424457.85280000046, 143512.34870000184 424458.2239000015, 143509.7562999986 424462.6699000001, 143507.97140000015 424465.13529999927, 143507.38500000164 424465.94530000165, 143506.8957999982 424466.62099999934, 143504.55160000175 424468.628800001, 143563.8949000016 424487.0417999998, 143563.0799999982 424486.28500000015, 143560.24300000072 424482.43200000003, 143556.92799999937 424477.6570000015, 143554.125 424473.4149999991, 143553.62200000137 424467.7250000015, 143554.0159999989 424463.5309999995, 143554.05050000176 424463.36769999936, 143555.0780000016 424458.50400000066, 143557.52199999988 424452.5549999997, 143559.48800000176 424447.7170000002, 143563.05299999937 424442.2190000005, 143566.188000001 424437.69200000167, 143569.73099999875 424432.7120000012, 143574.2589999996 424427.9479999989, 143578.51700000092 424424.9120000005, 143579.69409999996 424425.4545999989, 143580.60229999945 424425.873300001, 143581.09259999916 424426.3227000013, 143582.0399999991 424425.8370000012, 143584.78940000013 424423.1356999986, 143585.502700001 424422.434799999, 143589.93360000104 424418.0811999999))"
waterreguleringswerk_legger.99,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Plassengebied Redichemse Waard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.BO.L.935,725.--",167EC5C9-F69F-4936-89AF-F19D7159AFE2,-99,-99,-99,,,,,,,"POLYGON ((144200.0614 442803.74069999903, 144172.81540000066 442745.76309999824, 144167.75299999863 442747.68200000003, 144162.09200000018 442748.7410000004, 144158.71200000122 442748.938000001, 144154.84800000116 442748.6640000008, 144150.88699999824 442747.48800000176, 144146.43299999833 442746.10599999875, 144143.2597000003 442744.5175999999, 144130.69029999897 442749.4488000013, 144146.84099999815 442779.063000001, 144172.14609999955 442829.99109999835, 144187.32990000024 442821.79989999905, 144188.5850000009 442819.1570000015, 144191.39299999923 442813.1730000004, 144193.2190000005 442809.92599999905, 144193.6550000012 442807.7890000008, 144193.55900000036 442806.34699999914, 144195.15300000086 442805.06599999964, 144198.44399999827 442804.0329999998, 144200.0614 442803.74069999903))"
waterreguleringswerk_legger.100,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Plassengebied Goilberdingerwaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.BO.L.940,855.--",FF49DA48-AE6C-45F8-B766-CD3D946FFFC8,-99,-99,-99,,,,,,,"POLYGON ((140668.76199999824 441985.80099999905, 140670.52299999818 441979.51900000125, 140653.68389999866 441984.9895000011, 140653.86800000072 441985.438000001, 140654.07499999925 441985.11300000176, 140659.89299999923 441989.0489999987, 140659.9902999997 441989.309799999, 140660.00769999996 441989.3564000018, 140661.16039999947 441992.4464999996, 140661.43400000036 441993.1799999997, 140661.57930000126 441993.5854999982, 140661.89909999818 441994.47780000046, 140661.93989999965 441994.59160000086, 140661.58929999918 441995.68719999865, 140659.9199000001 442000.90410000086, 140659.8231999986 442001.2061999999, 140676.4919999987 441995.1737000011, 140673.6075000018 441993.1986999996, 140670.78330000117 441991.2650000006, 140670.61829999834 441991.15199999884, 140670.39809999987 441990.3434000015, 140670.37429999933 441990.2558000013, 140670.27600000054 441989.89499999955, 140670.04050000012 441989.25829999894, 140668.8471999988 441986.0313999988, 140668.82990000024 441985.9846000001, 140668.76199999824 441985.80099999905))"
waterreguleringswerk_legger.101,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Polder de Eendragt (Lexmond),ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL4.BO.L.956,485.--",1D9818D5-ECA0-4BE4-ABAB-8F450716D2CE,-99,-99,-99,,,,KRW Code OM957a,,,"POLYGON ((129634.15929999948 442390.8381999992, 129609.64090000093 442351.5700000003, 129612.29769999906 442349.91120000184, 129609.26300000027 442344.5229999982, 129607.14900000021 442339.3299999982, 129606.5159999989 442337.7349999994, 129606.37099999934 442335.1739999987, 129606.56399999931 442333.6229999997, 129588.18070000038 442342.81109999865, 129547.40300000086 442363.19220000133, 129548.55000000075 442364.00400000066, 129551.1259999983 442364.7479999997, 129554.57200000063 442364.70899999887, 129558.46799999848 442365.00400000066, 129559.02670000121 442365.1640000008, 129563.27199999988 442366.37999999896, 129564.60000000149 442366.6739999987, 129565.09600000083 442367.7030000016, 129563.90199999884 442368.36400000006, 129564.19399999827 442369.6649999991, 129565.32999999821 442373.6889999993, 129567.69700000063 442382.4690000005, 129568.82600000128 442385.4219999984, 129568.89499999955 442389.66000000015, 129568.6950000003 442393.9609999992, 129570.02699999884 442397.95600000024, 129570.28700000048 442398.871199999, 129571.07899999991 442401.65900000185, 129571.26300000027 442405.4279999994, 129573.88379999995 442411.1011000015, 129574.44509999827 442412.31599999964, 129576.23099999875 442417.8370000012, 129575.97500000149 442422.61100000143, 129634.15929999948 442390.8381999992))"
waterreguleringswerk_legger.102,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Vorchterwaarden,ON,IJssel,"YS2.BO.L.965,652.000.--",8E82F663-9D1E-471C-B5AC-696A444AA5F0,-99,-99,-99,,,,Eénzijdig aangetakte geul,,,"POLYGON ((205161.41409999877 489516.57119999826, 205158.53539999947 489546.5885999985, 205159.36050000042 489548.0716999993, 205161.11879999936 489550.41209999844, 205162.87559999898 489552.05579999834, 205165.0634999983 489553.8066000007, 205165.9723000005 489554.3145000003, 205167.43400000036 489555.1312999986, 205169.70149999857 489555.98099999875, 205171.3099000007 489556.52899999917, 205171.6176000014 489556.63379999995, 205173.39350000024 489557.304299999, 205172.30820000172 489519.89350000024, 205171.95960000157 489520.2910999991, 205170.6063000001 489521.2001999989, 205170.15659999847 489521.2501000017, 205169.52849999815 489521.31969999894, 205168.96779999882 489521.31500000134, 205168.1121999994 489521.30790000036, 205165.33309999853 489520.23409999907, 205163.1425999999 489518.09760000184, 205161.41409999877 489516.57119999826))"
waterreguleringswerk_legger.103,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Scherenwelle en Koppelerwaard,ON,IJssel,"YS3.BO.R.991,840.--",0F72D73E-2742-40F9-A274-DE4168C29264,-99,-99,-99,,,,,,,"POLYGON ((192883.46810000017 505905.6904999986, 192816.4798000008 505939.8339000009, 192816.6559999995 505939.9979999997, 192817.3049999997 505940.50400000066, 192818.03799999878 505940.89400000125, 192818.77899999917 505941.0540000014, 192819.4530000016 505941.09600000083, 192820.29199999943 505941.0709999986, 192821.2190000005 505941.3530000001, 192822.02699999884 505941.62999999896, 192823.063000001 505941.9450000003, 192824.1160000004 505942.2829999998, 192825.39799999818 505942.8350000009, 192826.06500000134 505943.1319999993, 192827.3350000009 505944.4079999998, 192828.29800000042 505945.8520000018, 192828.9450000003 505946.6460000016, 192829.17500000075 505947.2129999995, 192829.15799999982 505947.6790000014, 192828.94000000134 505948.0179999992, 192828.53400000185 505948.39499999955, 192828.5080000013 505948.6579999998, 192828.58999999985 505949.08399999887, 192828.37900000066 505949.52899999917, 192828.19900000095 505949.6719999984, 192827.8509999998 505949.66000000015, 192827.39499999955 505949.7890000008, 192826.98200000077 505950.13899999857, 192826.55099999905 505950.72399999946, 192826.1330000013 505951.3200000003, 192825.76900000125 505951.8449999988, 192825.88500000164 505952.11300000176, 192826.33999999985 505952.0639999993, 192826.9840000011 505951.9459999986, 192827.67700000107 505951.72300000116, 192828.09200000018 505951.4450000003, 192828.3599999994 505951.3289999999, 192828.85700000077 505951.34899999946, 192829.33199999854 505951.5689999983, 192829.85300000012 505952.1240000017, 192830.2049999982 505952.506000001, 192830.60200000182 505952.56599999964, 192830.89200000092 505952.73600000143, 192831.26399999857 505953.23600000143, 192831.58199999854 505953.87900000066, 192832.1259999983 505955.1039999984, 192832.3740000017 505955.97199999914, 192832.60799999908 505956.3729999997, 192833.1330000013 505956.9930000007, 192833.84099999815 505957.4140000008, 192834.67599999905 505957.73099999875, 192835.49300000072 505957.9070000015, 192836.37200000137 505957.95800000057, 192837.4210000001 505957.97399999946, 192838.813000001 505958.2259999998, 192839.77899999917 505958.4079999998, 192840.76700000092 505958.4690000005, 192842.04399999976 505958.4210000001, 192843.10300000012 505958.3049999997, 192843.92399999872 505958.1860000007, 192844.71599999815 505958.2340000011, 192845.24300000072 505958.4140000008, 192845.78700000048 505958.743999999, 192846.60300000012 505959.15100000054, 192847.30999999866 505959.4439999983, 192848.26799999923 505959.7280000001, 192849.02299999818 505959.8680000007, 192849.6550000012 505959.8420000002, 192849.78060000017 505959.73530000076, 192849.83720000088 505959.67909999937, 192849.89200000092 505959.62000000104, 192850.11100000143 505959.45699999854, 192850.49300000072 505959.38500000164, 192850.54960000142 505959.3911000006, 192890.1873999983 505929.0817000009, 192889.01300000027 505924.97100000083, 192885.813000001 505912.08300000057, 192883.8027999997 505906.6031000018, 192883.46810000017 505905.6904999986))"
waterreguleringswerk_legger.104,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Doorlaat Plassengebied Drutensche Waarden West,ON,Boven-Rijn - Waal,"BR2.BO.L.906,005.--",473487C0-A5B4-4B1E-8A6A-BB478AFFF448,-99,-99,-99,,,,,,,"POLYGON ((165526.63870000094 433534.2476999983, 165514.1948999986 433561.41160000116, 165516.48600000143 433561.2710000016, 165517.89400000125 433561.77800000086, 165519.77899999917 433564.7529999986, 165526.28299999982 433567.9439999983, 165535.02100000158 433570.13599999994, 165544.38800000027 433575.12900000066, 165549.9699999988 433579.19200000167, 165554.73299999908 433582.65900000185, 165567.90900000185 433591.48699999973, 165578.72199999914 433597.1640000008, 165580.14189999923 433598.42610000074, 165592.25539999828 433578.6895000003, 165586.48099999875 433574.436999999, 165574.79800000042 433566.81500000134, 165563.14400000125 433558.7980000004, 165562.73299999908 433558.5379999988, 165552.5700000003 433552.1039999984, 165542.62299999967 433545.4919999987, 165532.73800000176 433538.7719999999, 165526.63870000094 433534.2476999983))"
waterreguleringswerk_legger.105,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeulen Drutensche Waarden West,ON,Boven-Rijn - Waal,"BR2.BO.L.908,165.--",5A85E5E1-0C73-4D22-8F88-1E775A7848F0,-99,-99,-99,,,,,,,"POLYGON ((163510.04769999906 433283.6068999991, 163460.11670000106 433223.5557000004, 163455.3830000013 433226.0859999992, 163453.2490000017 433227.0210000016, 163448.3839999996 433229.15399999917, 163440.7969999984 433231.11100000143, 163432.1559999995 433232.4970000014, 163421.16200000048 433234.02899999917, 163413.88199999928 433234.3579999991, 163407.1339999996 433234.6629999988, 163394.0940000005 433234.99500000104, 163381.4600000009 433236.02600000054, 163374.30900000036 433236.41000000015, 163369.05600000173 433236.69200000167, 163356.76199999824 433238.2580000013, 163345.63599999994 433240.15100000054, 163344.9290000014 433240.26999999955, 163342.28049999848 433240.77639999986, 163331.7030000016 433242.7989999987, 163320.58900000155 433244.05799999833, 163313.35799999908 433246.03599999845, 163308.9059999995 433249.54300000146, 163306.46200000122 433252.18400000036, 163303.6009999998 433256.18499999866, 163302.24799999967 433261.3299999982, 163299.50299999863 433276.9770000018, 163298.1959999986 433288.0210000016, 163297.28550000116 433297.65949999914, 163485.49489999935 433322.21350000054, 163497.0925000012 433323.7265000008, 163498.55299999937 433314.9510000013, 163499.75869999826 433310.2831000015, 163500.52199999988 433307.3280000016, 163500.8317000009 433306.3836000003, 163503.2950000018 433298.87099999934, 163504.49020000175 433293.9332000017, 163505.33700000122 433290.43499999866, 163507.59200000018 433285.93499999866, 163509.3599999994 433283.9299999997, 163510.04769999906 433283.6068999991), (163376.5850000009 433267.66000000015, 163371.91600000113 433266.36300000176, 163367.46499999985 433266.06500000134, 163363.64799999818 433266.4519999996, 163361.563000001 433263.9070000015, 163361.09299999848 433260.98999999836, 163361.4200000018 433258.56799999997, 163362.7340000011 433257.1420000009, 163368.73099999875 433254.9459999986, 163371.90300000086 433253.4820000008, 163375.64699999988 433253.08100000024, 163376.48999999836 433252.98900000006, 163379.37700000033 433252.73699999973, 163383.9600000009 433252.06799999997, 163387.1409999989 433250.81700000167, 163390.44999999925 433249.81799999997, 163395.02800000086 433249.7870000005, 163398.1400000006 433251.0300000012, 163399.95699999854 433252.78400000185, 163403.05700000003 433254.9519999996, 163406.0540000014 433256.74500000104, 163409.03500000015 433257.94200000167, 163417.87700000033 433260.58199999854, 163420.94700000063 433261.53500000015, 163423.27800000086 433263.84699999914, 163423.01900000125 433265.6799999997, 163422.61800000072 433266.20800000057, 163419.52299999818 433266.9439999983, 163416.81899999827 433267.4219999984, 163414.08900000155 433267.6020000018, 163410.1799999997 433267.438000001, 163403.1700000018 433268.80799999833, 163396.12900000066 433269.7529999986, 163390.2100000009 433271.6460000016, 163386.31700000167 433273.0020000003, 163383.0610000007 433271.63800000027, 163380.84699999914 433269.6739999987, 163376.82600000128 433267.7740000002, 163376.5850000009 433267.66000000015))"
waterreguleringswerk_legger.115,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Bodem Buitenwaarden Wijhe,ON,IJssel,"YS2.BO.R.967,951.000.--",655EC9D4-8298-4138-B000-F1A9BC2F74C2,-99,-99,-99,,,,KRW Code YS967a KRW1-WVV,,,"POLYGON ((205983.4750000015 491670.41059999913, 205980.59310000017 491667.75090000033, 205977.19139999896 491670.6495999992, 205977.10979999974 491670.7190999985, 205973.33830000088 491673.9331, 205973.32699999958 491673.9426999986, 205973.29439999908 491673.9704999998, 205973.2820999995 491673.9807999991, 205968.24549999833 491678.2727999985, 205971.03720000014 491681.2459000014, 205975.89710000157 491677.01209999993, 205975.9012000002 491677.0086000003, 205976.01999999955 491676.90509999916, 205976.0240000002 491676.9015999995, 205979.71350000054 491673.6873999983, 205979.7697999999 491673.6383999996, 205983.4750000015 491670.41059999913))"
waterreguleringswerk_legger.106,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Plassengebied Millingerwaard,ON,Boven-Rijn - Waal,"BR1.BO.L.868,105.--",D63FD61F-94DE-404A-99AC-991B6CE8B6E5,-99,-99,-99,,,,M'llingerwaard-Kekerdomsche waard,,,"POLYGON ((196239.5324999988 430316.62889999896, 196208.66070000082 430264.0384999998, 196206.98299999908 430264.2829999998, 196197.59200000018 430265.6950000003, 196190.82400000095 430265.73000000045, 196188.74159999937 430265.43730000034, 196184.9549999982 430264.9050000012, 196182.36499999836 430264.4609999992, 196179.3660000004 430263.9200000018, 196174.7340000011 430263.5540000014, 196167.6649999991 430263.3220000006, 196162.2809999995 430262.9470000006, 196158.496199999 430263.1981000006, 196154.51900000125 430263.4620000012, 196148.10599999875 430265.0549999997, 196147.61199999973 430266.0610000007, 196147.4360000007 430267.938000001, 196146.92300000042 430269.02699999884, 196145.8990000002 430269.8299999982, 196171.48999999836 430317.9050000012, 196174.51300000027 430318.3260000013, 196174.71200000122 430318.3280000016, 196177.2580000013 430318.3590000011, 196180.05999999866 430317.60500000045, 196183.85399999842 430317.9290000014, 196187.7199999988 430318.8999999985, 196190.55600000173 430318.8979999982, 196194.12029999867 430317.98209999874, 196197.4050000012 430317.13800000027, 196201.88500000164 430315.9990000017, 196205.5150000006 430315.2740000002, 196207.66800000146 430314.9670000002, 196210.94900000095 430315.30000000075, 196214.23000000045 430315.4310000017, 196217.03400000185 430315.9849999994, 196219.2109999992 430316.90100000054, 196220.9549999982 430317.73099999875, 196223.76399999857 430318.29199999943, 196225.51300000027 430317.9140000008, 196227.61800000072 430317.15100000054, 196230.03299999982 430316.53599999845, 196232.12700000033 430316.6259999983, 196234.35200000182 430316.94000000134, 196237.06899999827 430317, 196239.02219999954 430316.7056999989, 196239.5324999988 430316.62889999896))"
waterreguleringswerk_legger.107,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Plassengebied Honswijkerwaarden,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.BO.R.945,380.--",866EFC39-90B4-4856-AB67-8A289EF8B4C8,-99,-99,-99,,,,,,,"POLYGON ((138377.3209999986 444131.6579999998, 138373.09699999914 444214.44900000095, 138381.71299999952 444213.91099999845, 138394.32499999925 444221.5879999995, 138402.4365000017 444143.33579999954, 138398.16299999878 444142.0789999999, 138377.3209999986 444131.6579999998))"
waterreguleringswerk_legger.108,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Kribvakverdediging Opijnen,ON,Boven-Rijn - Waal,"BR3.BO.R.929,430.--",98DBBEB4-7FC0-4551-AE8B-745008AF7012,-99,-99,-99,,,,KRW Code BW930a,,,"POLYGON ((150273.36360000074 426080.3883000016, 150272.7950000018 426080.0920000002, 150271.40909999982 426078.87689999864, 150270.9849999994 426078.50499999896, 150269.5053000003 426076.89119999856, 150269.01000000164 426076.3509999998, 150266.57400000095 426073.3060000017, 150265.6640000008 426071.9299999997, 150265.02270000055 426072.4437999986, 150258.03220000118 426078.0438000001, 150254.89499999955 426080.55700000003, 150257.1710000001 426080.3509999998, 150258.06700000167 426080.8289999999, 150259.4210000001 426082.46599999815, 150261.5610000007 426085.90399999917, 150261.6710000001 426087.4910000004, 150260.67399999872 426089.4990000017, 150273.36360000074 426080.3883000016))"
