FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
parkeerplaats__service__66.324,7311,1550,P3.3,Parkeerplaats (service),A12, ,De Buunderkamp, ,0, ,1161,1167,-1,-1, ,1,1,1,0,0, ,2321,3021,0,7312,7310,0,1,0,0, , ,0,0,12,645,,POINT (180231.91809999943 448176.9816999994)
parkeerplaats__service__66.330,7317,1556,P3.3,Parkeerplaats (service),A12, ,De Schaars, ,0, ,-1,-1,1255,1249, ,1,0,0,1,1, ,2304,3021,0,7318,7316,0,0,1,0, , ,0,0,12,645,,POINT (188805.7248999998 448525.05359999835)
parkeerplaats__service__66.342,7330,1568,P3.3,Parkeerplaats (service),A12, ,Oudbroeken, ,0, ,1399,1406,-1,-1, ,1,1,1,0,0, ,2319,3022,0,7331,7329,0,1,0,0, , ,0,0,12,645,,POINT (200812.95149999857 440618.5368000008)
parkeerplaats__service__66.348,7337,1574,P3.3,Parkeerplaats (service),A12, ,Bergh Zuid, ,0, ,1483,1493,-1,-1, ,1,1,1,0,0, ,2372,3022,0,7338,7336,0,1,0,0, , ,0,0,12,645,,POINT (207991.8392000012 435545.40100000054)
parkeerplaats__service__66.375,7405,1601,P3.3,Parkeerplaats (service),A13, ,Ruyven, ,0, ,129,123,-1,-1, ,-1,1,1,0,0, ,2488,3040,0,7406,7404,0,1,0,0, , ,0,0,13,425,,POINT (86868.40839999914 444145.7298000008)
parkeerplaats__service__66.376,7406,1602,P3.3,Parkeerplaats (service),A13, ,Vrijenban, ,0, ,-1,-1,124,132, ,-1,0,0,1,1, ,2488,3040,0,7407,7405,0,0,1,0, , ,0,0,13,425,,POINT (86824.59050000086 444323.26000000164)
parkeerplaats__service__66.405,7443,1631,P3.3,Parkeerplaats (service),A15,Ring Rotterdam,Portland, ,0, ,554,566,-1,-1, ,1,1,1,0,0, ,2536,3059,0,22528,7442,0,1,0,0, , ,0,0,15,427,,POINT (91399.58130000159 430851.07770000026)
parkeerplaats__service__66.424,7466,1650,P3.3,Parkeerplaats (service),A15, ,Den Bout, ,0, ,-1,-1,910,905, ,1,0,0,1,1, ,2497,3056,0,7467,7465,0,0,1,0, , ,0,0,15,427,,POINT (120179.11129999906 427162.1220000014)
parkeerplaats__service__66.425,7467,1651,P3.3,Parkeerplaats (service),A15, ,Steenenhoek, ,0, ,902,911,-1,-1, ,1,1,1,0,0, ,2497,3056,0,7468,7466,0,1,0,0, , ,0,0,15,427,,POINT (120240.22210000083 427201.2954999991)
parkeerplaats__service__66.436,7481,1662,P3.3,Parkeerplaats (service),A15, ,Eigenblok, ,0, ,-1,-1,1131,1120, ,1,0,0,1,1, ,1960,3057,0,7483,7482,0,0,1,0, , ,0,0,15,427,,POINT (141558.44680000097 428893.8819999993)
parkeerplaats__service__66.437,7482,1663,P3.3,Parkeerplaats (service),A15, ,Molenkamp, ,0, ,1121,1132,-1,-1, ,1,1,1,0,0, ,1960,3057,0,7481,7479,0,1,0,0, , ,0,0,15,427,,POINT (141469.61989999935 428872.1688000001)
parkeerplaats__service__66.451,7500,1677,P3.3,Parkeerplaats (service),A15, ,Varakker, ,0, ,-1,-1,1437,1425, ,1,0,0,1,1, ,2342,3057,0,7503,7501,0,0,1,0, , ,0,0,15,645,,POINT (169862.9844999984 437119.83300000057)
parkeerplaats__service__66.452,7501,1678,P3.3,Parkeerplaats (service),A15, ,Overbroek, ,0, ,1425,1436,-1,-1, ,1,1,1,0,0, ,2342,3057,0,7500,7499,0,1,0,0, , ,0,0,15,645,,POINT (169790.92990000173 437104.0161000006)
parkeerplaats__service__66.479,7588,1705,P3.3,Parkeerplaats (service),A16, ,Hazeldonk-West, ,0, ,-1,-1,700,720, ,-1,0,0,1,1, ,2601,3064,0,7590,7587,0,0,1,0, , ,0,0,16,577,,POINT (110211.83799999952 390228.19849999994)
parkeerplaats__service__66.480,7589,1706,P3.3,Parkeerplaats (service),A16, ,Hazeldonk-Oost, ,0, ,712,701,-1,-1, ,-1,1,1,0,0, ,2601,3064,0,7587,7586,0,1,0,0, , ,0,0,16,577,,POINT (110177.80719999969 390081.4829000011)
parkeerplaats__service__66.491,7604,1717,P3.3,Parkeerplaats (service),A16, ,Den Hoek, ,0, ,-1,-1,512,522, ,-1,0,0,1,1, ,2728,3065,0,7605,7602,0,0,1,0, , ,0,0,16,577,,POINT (106206.33130000159 408225.76469999924)
parkeerplaats__service__66.493,7606,1719,P3.3,Parkeerplaats (service),A16, ,Streepland, ,0, ,485,476,-1,-1, ,-1,1,1,0,0, ,2728,3065,0,7607,7605,0,1,0,0, , ,0,0,16,577,,POINT (104374.82510000095 411674.6490999982)
parkeerplaats__service__66.498,7611,1724,P3.3,Parkeerplaats (service),A16, ,De Zuidpunt, ,0, ,-1,-1,423,434, ,-1,0,0,1,1, ,2490,3065,0,7638,7610,0,0,1,0, , ,0,0,16,427,,POINT (102941.53669999912 416493.22729999945)
parkeerplaats__service__66.535,7709,1761,P3.3,Parkeerplaats (service),A17, ,'t Hol, ,0, ,-1,-1,157,162, ,-1,0,0,1,1, ,2701,3080,0,7710,7708,0,0,1,0, , ,0,0,17,577,,POINT (93281.53489999846 401271.7756000012)
parkeerplaats__service__66.542,7716,1768,P3.3,Parkeerplaats (service),A17, ,Keizershof, ,0, ,94,89,-1,-1, ,-1,1,1,0,0, ,2728,3080,0,7717,7715,0,1,0,0, , ,0,0,17,577,,POINT (97462.93320000172 406295.7419000007)
parkeerplaats__service__66.553,7756,1779,P3.3,Parkeerplaats (service),A18, ,Geulenkamp, ,0, ,-1,-1,1935,1928, ,1,0,0,1,1, ,2307,3090,0,7757,7753,0,0,1,0, , ,0,0,15,645,,POINT (209676.65190000087 439239.7736000009)
parkeerplaats__service__66.554,7757,1780,P3.3,Parkeerplaats (service),A18, ,Stille Wald, ,0, ,1930,1937,-1,-1, ,1,1,1,0,0, ,2307,3090,0,7759,7756,0,1,0,0, , ,0,0,15,645,,POINT (209833.56080000103 439324.2633000016)
parkeerplaats__service__66.577,7841,1803,P3.3,Parkeerplaats (service),A2, ,Patiel, ,0, ,2697,2689,-1,-1, ,-1,1,1,0,0, ,2660,3101,0,7842,7840,0,1,0,0, , ,0,0,2,550,,POINT (179082.34589999914 309728.47370000184)
parkeerplaats__service__66.578,7842,1804,P3.3,Parkeerplaats (service),A2, ,Knuvelkes, ,0, ,-1,-1,2681,2689, ,-1,0,0,1,1, ,2660,3101,0,7843,7841,0,0,1,0, , ,0,0,2,550,,POINT (179126.42760000005 310622.1928000003)
parkeerplaats__service__66.589,7859,1815,P3.3,Parkeerplaats (service),A2, ,Vossedal, ,0, ,-1,-1,2446,2452, ,-1,0,0,1,1, ,2652,3102,0,7860,7858,0,0,1,0, , ,0,0,2,550,,POINT (182928.15740000084 327459.54399999976)
parkeerplaats__service__66.597,7869,1823,P3.3,Parkeerplaats (service),A2, ,Swentibold, ,0, ,2366,2358,-1,-1, ,-1,1,1,0,0, ,2685,3102,0,7871,7866,0,1,0,0, , ,0,0,2,550,,POINT (183970.03950000182 335844.8524999991)
parkeerplaats__service__66.599,7872,1825,P3.3,Parkeerplaats (service),A2, ,Het Anker, ,0, ,-1,-1,2301,2309, ,-1,0,0,1,1, ,2685,3102,0,7874,7871,0,0,1,0, , ,0,0,2,550,,POINT (185783.8300999999 340933.0170000009)
parkeerplaats__service__66.602,7878,1828,P3.3,Parkeerplaats (service),A2, ,Bosserhof, ,0, ,2236,2226,-1,-1, ,-1,1,1,0,0, ,2659,3102,0,8040,7875,0,1,0,0, , ,0,0,2,550,,POINT (188610.80189999938 347277.7168999985)
parkeerplaats__service__66.608,7886,1834,P3.3,Parkeerplaats (service),A2, ,Ellerbrug, ,0, ,-1,-1,2077,2082, ,-1,0,0,1,1, ,2667,3102,0,7888,7884,0,0,1,0, , ,0,0,2,550,,POINT (184563.44159999862 359092.1013999991)
parkeerplaats__service__66.610,7891,1836,P3.3,Parkeerplaats (service),A2, ,Meiberg, ,0, ,2033,2027,-1,-1, ,-1,1,1,0,0, ,2695,3102,0,7892,7888,0,1,0,0, , ,0,0,2,550,,POINT (181530.39229999855 362868.1022000015)
parkeerplaats__service__66.617,7905,1843,P3.3,Parkeerplaats (service),A2, ,Groote Bleek, ,0, ,1813,1807,-1,-1, ,-1,1,1,0,0, ,2727,3102,0,7907,7906,0,1,0,0, , ,0,0,2,578,,POINT (169202.2452000007 370698.46020000055)
parkeerplaats__service__66.618,7906,1844,P3.3,Parkeerplaats (service),A2, ,'t Haasje, ,0, ,-1,-1,1811,1817, ,-1,0,0,1,1, ,2727,3102,0,7905,7903,0,0,1,0, , ,0,0,2,578,,POINT (169478.9411999993 370343.94959999993)
parkeerplaats__service__66.643,7935,1869,P3.3,Parkeerplaats (service),A2, ,Ooiendonk, ,0, ,1348,1339,-1,-1, ,-1,1,1,0,0, ,2600,3103,0,7936,7934,0,1,0,0, , ,0,0,2,578,,POINT (153187.30460000038 396283.6618999988)
parkeerplaats__service__66.644,7936,1870,P3.3,Parkeerplaats (service),A2, ,Velder, ,0, ,-1,-1,1334,1344, ,-1,0,0,1,1, ,2600,3103,0,7937,7935,0,0,1,0, , ,0,0,2,578,,POINT (152929.13540000096 396874.1253999993)
parkeerplaats__service__66.663,7961,1889,P3.3,Parkeerplaats (service),A2, ,De Lucht Oost, ,0, ,1051,1041,-1,-1, ,-1,1,1,0,0, ,2370,3104,0,7962,7959,0,1,0,0, , ,0,0,2,578,,POINT (146128.125500001 420764.24450000003)
parkeerplaats__service__66.664,7962,1890,P3.3,Parkeerplaats (service),A2, ,De Lucht West, ,0, ,-1,-1,1041,1051, ,-1,0,0,1,1, ,2370,3104,0,7963,7961,0,0,1,0, , ,0,0,2,578,,POINT (146105.34690000117 420945.7008999996)
parkeerplaats__service__66.677,7975,1903,P3.3,Parkeerplaats (service),A2, ,Bisde, ,0, ,-1,-1,830,841, ,-1,0,0,1,1, ,1960,3104,0,7976,7974,0,0,1,0, , ,0,0,2,434,,POINT (140785.5672999993 435854.5777999982)
parkeerplaats__service__66.678,7976,1904,P3.3,Parkeerplaats (service),A2, ,Lingehorst, ,0, ,840,830,-1,-1, ,-1,1,1,0,0, ,1960,3104,0,7977,7975,0,1,0,0, , ,0,0,2,434,,POINT (140679.96550000086 436087.05680000037)
parkeerplaats__service__66.697,7998,1923,P3.3,Parkeerplaats (service),A2, ,Haarrijn, ,0, ,-1,-1,525,534, ,-1,0,0,1,1, ,2396,3105,0,7999,7996,0,0,1,0, , ,0,0,2,434,,POINT (128650.84279999882 461929.5540000014)
parkeerplaats__service__66.699,8000,1925,P3.3,Parkeerplaats (service),A2, ,Ruwiel, ,0, ,487,479,-1,-1, ,-1,1,1,0,0, ,2396,3105,0,8002,7999,0,1,0,0, , ,0,0,2,434,,POINT (127614.53429999948 466219.4406999983)
parkeerplaats__service__66.714,8018,1940,P3.3,Parkeerplaats (service),A2, ,Jutphaas, ,0, ,696,691,-1,-1, ,-1,1,1,0,0, ,2409,3104,0,7987,7986,0,1,0,0, , ,0,0,2,434,,POINT (133089.6651000008 447597.39400000125)
parkeerplaats__service__66.727,8084,1953,P3.3,Parkeerplaats (service),A20, ,Rijskade, ,0, ,-1,-1,201,196, ,1,0,0,1,1, ,2552,3123,0,8085,8082,0,0,1,0, , ,0,0,20,425,,POINT (81241.8676000014 437232.93829999864)
parkeerplaats__service__66.747,8105,1973,P3.3,Parkeerplaats (service),A20, ,Maatveld, ,0, ,-1,-1,406,398, ,1,0,0,1,1, ,2742,3123,0,8106,8103,0,0,1,0, , ,0,0,20,425,,POINT (100174.93499999866 442383.74069999903)
parkeerplaats__service__66.748,8106,1974,P3.3,Parkeerplaats (service),A20, ,De Vink, ,0, ,399,406,-1,-1, ,1,1,1,0,0, ,2742,3123,0,8107,8105,0,1,0,0, , ,0,0,20,425,,POINT (100219.96480000019 442411.89649999887)
parkeerplaats__service__66.833,8297,2059,P3.3,Parkeerplaats (service),A27, ,Galgeveld, ,0, ,-1,-1,80,75, ,1,0,0,1,1, ,2625,3170,0,8298,8296,0,0,1,0, , ,0,0,27,577,,POINT (117211.42960000038 401664.1037000008)
parkeerplaats__service__66.834,8298,2060,P3.3,Parkeerplaats (service),A27, ,Kalix Berna, ,0, ,90,95,-1,-1, ,1,1,1,0,0, ,2625,3170,0,8299,8297,0,1,0,0, , ,0,0,27,577,,POINT (118243.12539999932 402764.75719999894)
parkeerplaats__service__66.849,8314,2075,P3.3,Parkeerplaats (service),A27, ,De Keizer, ,0, ,252,260,-1,-1, ,1,1,1,0,0, ,1959,3170,0,8315,8313,0,1,0,0, , ,0,0,27,577,,POINT (122709.02219999954 417540.75979999825)
parkeerplaats__service__66.859,8325,2085,P3.3,Parkeerplaats (service),A27, ,Scheiwijk, ,0, ,-1,-1,402,393, ,1,0,0,1,1, ,1978,3173,0,8327,8322,0,0,1,0, , ,0,0,27,427,,POINT (125810.68690000102 431452.3834999986)
parkeerplaats__service__66.861,8328,2087,P3.3,Parkeerplaats (service),A27, ,Blommendaal, ,0, ,441,448,-1,-1, ,1,1,1,0,0, ,1961,3173,0,8330,8327,0,1,0,0, , ,0,0,27,427,,POINT (127260.02919999883 435940.41259999946)
parkeerplaats__service__66.869,8340,2095,P3.3,Parkeerplaats (service),A27, ,De Knoest, ,0, ,654,664,-1,-1, ,1,1,1,0,0, ,2409,3173,0,8341,21670,0,1,0,0, , ,0,0,27,434,,POINT (136806.2708999999 447545.375599999)
parkeerplaats__service__66.870,8341,2096,P3.3,Parkeerplaats (service),A27, ,De Kroon, ,0, ,-1,-1,664,654, ,1,0,0,1,1, ,2409,3173,0,8342,8340,0,0,1,0, , ,0,0,27,434,,POINT (136911.15960000083 447743.8189999983)
parkeerplaats__service__66.884,8357,2110,P3.3,Parkeerplaats (service),A27, ,Voordaan, ,0, ,843,850,-1,-1, ,1,1,1,0,0, ,2381,3171,0,8358,8356,0,1,0,0, , ,0,0,27,434,,POINT (138785.0058999993 460242.33480000123)
parkeerplaats__service__66.885,8358,2111,P3.3,Parkeerplaats (service),A27, ,Nijpoort, ,0, ,-1,-1,853,846, ,1,0,0,1,1, ,2381,3171,0,8359,8357,0,0,1,0, , ,0,0,27,434,,POINT (138858.15359999985 460417.52589999884)
parkeerplaats__service__66.894,8368,2120,P3.3,Parkeerplaats (service),A27, ,'t Veentje, ,0, ,-1,-1,1021,1013, ,1,0,0,1,1, ,2387,3171,0,8379,8367,0,0,1,0, , ,0,0,27,434,,POINT (145942.26260000095 475152.40199999884)
parkeerplaats__service__66.904,8379,2130,P3.3,Parkeerplaats (service),A27, ,Eemakker, ,0, ,1014,1022,-1,-1, ,1,1,1,0,0, ,2387,3171,0,8370,8368,0,1,0,0, , ,0,0,27,434,,POINT (145970.84430000186 475221.22289999947)
parkeerplaats__service__66.924,8488,2150,P3.3,Parkeerplaats (service),A28, ,Vanenburg, ,0, ,391,397,-1,-1, ,1,1,1,0,0, ,2351,3191,0,8489,8487,0,1,0,0, , ,0,0,28,610,,POINT (164092.04190000147 474414.10130000114)
parkeerplaats__service__66.928,8492,2154,P3.3,Parkeerplaats (service),A28, ,Drielander, ,0, ,-1,-1,493,488, ,1,0,0,1,1, ,2333,3191,0,8493,8491,0,0,1,0, , ,0,0,28,610,,POINT (168896.72729999945 482590.4919000007)
parkeerplaats__service__66.932,8499,2158,P3.3,Parkeerplaats (service),A28, ,Hendriksbos, ,0, ,-1,-1,625,616, ,1,0,0,1,1, ,2374,3191,0,8500,8496,0,0,1,0, , ,0,0,28,610,,POINT (180824.01350000128 486014.64499999955)
parkeerplaats__service__66.933,8500,2159,P3.3,Parkeerplaats (service),A28, ,Willemsbos, ,0, ,616,625,-1,-1, ,1,1,1,0,0, ,2374,3191,0,8501,8499,0,1,0,0, , ,0,0,28,610,,POINT (180927.38919999823 486033.7419999987)
parkeerplaats__service__66.941,8508,2167,P3.3,Parkeerplaats (service),A28, ,Bornheim, ,0, ,797,805,-1,-1, ,1,1,1,0,0, ,2350,3191,0,8510,8507,0,1,0,0, , ,0,0,28,610,,POINT (195114.5155000016 496216.5822999999)
parkeerplaats__service__66.955,8525,2181,P3.3,Parkeerplaats (service),A28, ,Haerst, ,0, ,-1,-1,1008,1001, ,1,0,0,1,1, ,2297,3192,0,8526,8524,0,0,1,0, , ,0,0,28,610,,POINT (208003.50789999962 506759.5348000005)
parkeerplaats__service__66.958,8531,2184,P3.3,Parkeerplaats (service),A28, ,Dekkersland, ,0, ,1095,1100,-1,-1, ,1,1,1,0,0, ,2287,3192,0,8533,8528,0,1,0,0, , ,0,0,28,610,,POINT (210509.2846999988 515475.5802000016)
parkeerplaats__service__66.964,8543,2190,P3.3,Parkeerplaats (service),A28, ,Panjerd, ,0, ,-1,-1,1276,1269, ,1,0,0,1,1, ,2720,3192,0,8545,8544,0,0,1,0, , ,0,0,28,712,,POINT (221664.12319999933 522174.5940999985)
parkeerplaats__service__66.965,8544,2191,P3.3,Parkeerplaats (service),A28, ,Lageveen, ,0, ,1262,1270,-1,-1, ,1,1,1,0,0, ,2720,3192,0,8543,8541,0,1,0,0, , ,0,0,28,712,,POINT (220486.72439999878 521749.941300001)
parkeerplaats__service__66.974,8556,2200,P3.3,Parkeerplaats (service),A28, ,De Mussels, ,0, ,-1,-1,1565,1557, ,1,0,0,1,1, ,2722,3197,0,8557,8554,0,0,1,0, , ,0,0,28,712,,POINT (229060.39319999889 540243.8794)
parkeerplaats__service__66.975,8557,2201,P3.3,Parkeerplaats (service),A28, ,Smalhorst, ,0, ,1559,1566,-1,-1, ,1,1,1,0,0, ,2722,3197,0,8558,8556,0,1,0,0, , ,0,0,28,712,,POINT (229149.0084999986 540413.055399999)
parkeerplaats__service__66.981,8568,2207,P3.3,Parkeerplaats (service),A28, ,Zeijerveen, ,0, ,-1,-1,1772,1765, ,1,0,0,1,1, ,2247,3193,0,8569,8567,0,0,1,0, , ,0,0,28,712,,POINT (232676.98270000145 559377.9030999988)
parkeerplaats__service__66.982,8569,2208,P3.3,Parkeerplaats (service),A28, ,Peelerveld, ,0, ,1776,1782,-1,-1, ,1,1,1,0,0, ,2247,3193,0,8570,8568,0,1,0,0, , ,0,0,28,712,,POINT (233353.11930000037 560169.2104000002)
parkeerplaats__service__66.989,8577,2215,P3.3,Parkeerplaats (service),A28, ,Witte Molen, ,0, ,-1,-1,1936,1930, ,1,0,0,1,1, ,2205,3193,0,8578,8576,0,0,1,0, , ,0,0,28,712,,POINT (236507.18569999933 574125.5023999996)
parkeerplaats__service__66.1021,8674,2247,P3.3,Parkeerplaats (service),A29, ,Buttervliet, ,0, ,-1,-1,941,950, ,-1,0,0,1,1, ,1963,3210,0,8675,8672,0,0,1,0, , ,0,0,4,427,,POINT (87554.74579999968 416807.54619999975)
parkeerplaats__service__66.1038,8739,2264,P3.3,Parkeerplaats (service),A30, ,De Poel, ,0, ,119,127,-1,-1, ,1,1,1,0,0, ,2321,3220,0,8744,8730,0,1,0,0, , ,0,0,30,645,,POINT (170315.16470000148 452839.97879999876)
parkeerplaats__service__66.1043,8744,2269,P3.3,Parkeerplaats (service),A30, ,De Veenen, ,0, ,-1,-1,126,118, ,1,0,0,1,1, ,2321,3220,0,8732,8739,0,0,1,0, , ,0,0,30,645,,POINT (170265.50059999898 452940.9354000017)
parkeerplaats__service__66.1045,8751,2271,P3.3,Parkeerplaats (service),N31, ,'t Strand, ,0, ,-1,-1,100,94, ,1,0,0,1,1, ,2585,3230,0,8752,22131,0,0,1,0, , ,0,0,31,705,,POINT (156397.3337999992 571051.3071000017)
parkeerplaats__service__66.1051,8760,2277,P3.3,Parkeerplaats (service),A31, ,De Mieden, ,0, ,326,332,-1,-1, ,1,1,1,0,0, ,2743,3231,0,8761,8759,0,1,0,0, , ,0,0,31,705,,POINT (174805.82880000025 579806.6596999988)
parkeerplaats__service__66.1059,8776,2285,P3.3,Parkeerplaats (service),N31, ,De Kreilen, ,0, ,-1,-1,684,677, ,1,0,0,1,1, ,2241,3232,0,8777,8775,0,0,1,0, , ,0,0,31,705,,POINT (198909.49720000103 573212.4299999997)
parkeerplaats__service__66.1060,8777,2286,P3.3,Parkeerplaats (service),N31, ,Stienkamp, ,0, ,677,685,-1,-1, ,1,1,1,0,0, ,2241,3232,0,8778,8776,0,1,0,0, , ,0,0,31,705,,POINT (199019.38940000162 573188.2111999989)
parkeerplaats__service__66.1072,8806,2298,P3.3,Parkeerplaats (service),A32, ,Paardenweide, ,0, ,155,163,-1,-1, ,1,1,1,0,0, ,2725,3240,0,8807,8805,0,1,0,0, , ,0,0,32,610,,POINT (209056.377700001 529735.7287000008)
parkeerplaats__service__66.1073,8807,2299,P3.3,Parkeerplaats (service),A32, ,Bovenboer, ,0, ,-1,-1,163,156, ,1,0,0,1,1, ,2725,3240,0,8808,8806,0,0,1,0, , ,0,0,32,610,,POINT (209017.30920000002 529837.9101000018)
