FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.184,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.40,93",,Type BZ-IR // Groutankers,,"LINESTRING (135695.72899999842 451521.3590000011, 135699.65100000054 451505.8359999992, 135702.6710000001 451494.3280000016, 135702.72899999842 451494.05900000036)"
oeverconstructie_verticaal_legger.185,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.R.35,82",,Damwand,,"LINESTRING (133651.90399999917 456937.83399999887, 133649.94900000095 456939.38800000027, 133648.5610000007 456940.4510000013, 133647.61899999902 456941.1020000018, 133645.62799999863 456942.61499999836, 133641.80900000036 456944.8189999983, 133637.64600000158 456947.12099999934, 133633.6799999997 456949.1279999986, 133633.31960000098 456949.2699000016)"
oeverconstructie_verticaal_legger.186,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht," ARK5.OX.L.41,6",,Perkoenpalen,,"LINESTRING (135702.72899999842 451494.0560000017, 135705.86100000143 451494.9230000004, 135708.03700000048 451495.7809999995, 135709.9840000011 451496.58300000057, 135712.0450000018 451497.04100000113, 135713.87700000033 451497.61400000006, 135716.16699999943 451498.0720000006, 135718.85799999908 451498.5300000012, 135720.9759999998 451499.2740000002, 135723.15199999884 451500.0179999992, 135726.07200000063 451500.9910000004, 135728.59099999815 451501.3920000009, 135731.28200000152 451501.8500000015, 135732.9990000017 451502.36499999836)"
oeverconstructie_verticaal_legger.187,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.41,6",,perkoenpalen,,"LINESTRING (135713.80600000173 451526.4059999995, 135695.72399999946 451521.436999999)"
oeverconstructie_verticaal_legger.188,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Betonnen damwand met houten gording,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.39,950",, ,,"LINESTRING (136149.29800000042 452973.0240000002, 136149.32299999893 452972.86199999973, 136151.51900000125 452958.05099999905, 136153.83799999952 452942.23699999973, 136156.8660000004 452922.1160000004, 136159.8909999989 452902.0769999996, 136162.1889999993 452886.23000000045, 136163.1649999991 452879.78500000015, 136163.80700000003 452873.9439999983, 136164.50299999863 452866.79100000113, 136164.86199999973 452862.80099999905, 136165.27299999818 452856.19099999964, 136165.38199999928 452849.9970000014, 136165.41200000048 452848.46599999815, 136165.46599999815 452847.3220000006, 136165.46599999815 452845.5799999982, 136165.41200000048 452844.3819999993)"
oeverconstructie_verticaal_legger.189,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.41,39",,Damwand,,"LINESTRING (135781.0309999995 451505.84099999815, 135787.14499999955 451522.4299999997, 135792.76700000092 451537.7580000013, 135793.62200000137 451540.1090000011, 135800.05700000003 451557.5320000015, 135806.55600000173 451575.2109999992, 135812.71299999952 451591.9930000007, 135815.42700000107 451599.11100000143, 135818.69799999893 451608.2820000015, 135820.64400000125 451613.45600000024, 135821.02800000086 451613.9690000005, 135821.69099999964 451614.18299999833, 135822.16099999845 451614.2250000015, 135822.6959999986 451614.0540000014, 135822.99500000104 451613.77600000054, 135823.16600000113 451613.43400000036, 135823.29399999976 451613.0709999986, 135823.33700000122 451612.70800000057, 135822.58900000155 451607.36300000176, 135820.77199999988 451595.4129999988, 135818.1000000015 451579.08100000024, 135816.60300000012 451569.9310000017)"
oeverconstructie_verticaal_legger.190,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.L.39,7",,Stalen damwand,,"LINESTRING (136155.10200000182 453227.4450000003, 136161.33799999952 453196.4279999994, 136166.2950000018 453169.8729999997, 136173.02100000158 453126.1490000002, 136176.311999999 453102.82400000095, 136177.43400000036 453092.7250000015, 136178.30700000003 453086.94099999964, 136179.125 453081.756000001, 136180.21700000018 453074.6620000005, 136182.67300000042 453057.743999999, 136185.23800000176 453040.4990000017, 136186.60200000182 453030.67500000075, 136191.3500000015 452998.3680000007)"
oeverconstructie_verticaal_legger.191,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.41,265",,metalen deksloof,,"LINESTRING (135829.05200000107 451725.98699999973, 135786.50600000098 451608.6479999982)"
oeverconstructie_verticaal_legger.192,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,<Null>,MN,Amsterdam-Rijnkanaal,"ARK3.OX.R.58,85",,Damwand,,"LINESTRING (150512.50600000098 442005.29199999943, 150511.93200000003 442004.0219999999, 150514.4530000016 442002.8530000001, 150515.1700000018 442004.1860000007, 150517.62900000066 442003.1400000006, 150534.98699999973 441992.17599999905, 150550.31599999964 441982.5859999992, 150553.71799999848 441980.4750000015, 150552.7960000001 441978.8969999999, 150552.44799999893 441978.69200000167, 150551.34099999815 441979.2039999999)"
oeverconstructie_verticaal_legger.193,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Amsterdam-Rijnkanaal,"ARK3.OX.R.58,85",,Damwand,,"LINESTRING (150163.561999999 442163.90100000054, 150180.2899999991 442158.438000001, 150181.31500000134 442158.131000001, 150183.19999999925 442157.2289999984, 150182.72899999842 442156.08100000024, 150185.5159999989 442154.7490000017, 150186.13100000098 442156.0610000007)"
oeverconstructie_verticaal_legger.194,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.43,45",,Basaltblokken,,"LINESTRING (134651.4796999991 449401.1356999986, 134651.90700000152 449401.8359999992, 134655.0009999983 449409.5320000015, 134658.78299999982 449419.72199999914, 134658.86199999973 449419.9360000007, 134660.01300000027 449421.8520000018, 134661.22899999842 449423.8779999986, 134663.04100000113 449424.1700000018, 134667.28200000152 449431.2179999985, 134669.8909999989 449435.1229999997, 134671.59699999914 449437.6460000016, 134679.6559999995 449448.0920000002, 134688.13599999994 449458.55099999905, 134688.73600000143 449459.11499999836, 134689.18100000173 449458.77600000054, 134689.91699999943 449459.7100000009, 134690.21799999848 449459.51000000164, 134690.5450000018 449459.9770000018, 134689.7419999987 449460.64400000125, 134691.01900000125 449462.26300000027, 134699.96200000122 449473.69999999925, 134706.5080000013 449482.09699999914, 134710.7259999998 449487.5089999996, 134714.15399999917 449491.9299999997, 134719.06899999827 449498.30000000075, 134720.7199999988 449500.4389999993, 134723.44299999997 449503.9829999991, 134730.2030000016 449514.3920000009, 134733.97899999842 449520.2129999995, 134739.03400000185 449528.0300000012, 134742.4360000007 449533.30999999866, 134747.20699999854 449541.18499999866, 134749.5780000016 449545.1000000015, 134753.42500000075 449551.44900000095, 134755.32200000063 449554.438000001, 134758.23299999908 449559.0080000013, 134761.0789999999 449563.4750000015, 134763.4539999999 449567.2030000016, 134765.05000000075 449569.72100000083, 134767.50400000066 449573.86300000176, 134770.60500000045 449579.0949999988, 134771.88699999824 449581.2589999996, 134774.8440000005 449586.2509999983, 134777.01999999955 449590.0069999993, 134779.90900000185 449595.01999999955, 134786.26300000027 449606.1270000003, 134788.04399999976 449606.2179999985, 134789.88899999857 449609.47199999914, 134796.3759999983 449620.94000000134, 134804.0540000014 449634.91000000015, 134811.89499999955 449649.8999999985, 134822.39600000158 449670.8539999984, 134823.44099999964 449672.9759999998, 134838.4290000014 449703.98000000045, 134854.6550000012 449737.36100000143, 134859.57299999893 449747.53500000015, 134866.72399999946 449762.7820000015, 134870.33199999854 449770.7809999995, 134877.9200000018 449787.89499999955, 134884.8209999986 449803.6640000008, 134885.42700000107 449805.05099999905, 134887.55700000003 449809.9230000004, 134888.47199999914 449812.0170000009, 134888.6889999993 449812.6950000003, 134888.82499999925 449813.12099999934, 134889.14400000125 449813.8900000006)"
oeverconstructie_verticaal_legger.195,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.43,45",,Basaltblokken,,"LINESTRING (134889.14400000125 449813.8900000006, 134888.91600000113 449813.99599999934)"
oeverconstructie_verticaal_legger.196,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.43,45",,Basaltblokken,,"LINESTRING (134889.14400000125 449813.8900000006, 134890.45899999887 449813.27699999884, 134892.61400000006 449817.7589999996, 134894.60500000045 449821.90300000086, 134895.4919999987 449823.7490000017, 134897.49399999902 449827.91699999943, 134898.5799999982 449830.17599999905, 134901.5460000001 449836.34899999946, 134904.55700000003 449842.61400000006, 134907.5789999999 449848.9140000008, 134910.57299999893 449855.1939999983, 134913.60799999908 449861.5610000007, 134919.59200000018 449874.11199999973, 134921.8830000013 449878.91699999943, 134922.66899999976 449880.56700000167, 134925.2749999985 449886.03400000185, 134928.5300000012 449892.8590000011, 134931.5150000006 449899.1030000001, 134934.42300000042 449905.1790000014, 134937.07499999925 449910.72100000083, 134939.76199999824 449916.3350000009, 134942.50600000098 449922.0700000003, 134946.18499999866 449929.7490000017, 134949.19399999827 449935.98000000045, 134952.29899999872 449942.41000000015, 134955.37099999934 449948.76900000125, 134958.19200000167 449954.6099999994)"
oeverconstructie_verticaal_legger.201,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.43,45",,Basaltblokken,,"LINESTRING (134958.19200000167 449954.6099999994, 134958.19000000134 449954.73800000176, 134961.04800000042 449960.688000001, 134964.0300000012 449966.8960000016, 134966.97300000116 449973.0700000003, 134970.05099999905 449979.53599999845, 134971.64499999955 449982.8929999992, 134972.04399999976 449983.73000000045, 134972.67700000107 449984.97199999914, 134973.06899999827 449985.7430000007, 134973.8350000009 449987.2479999997, 134973.88599999994 449987.38800000027, 134975.6710000001 449991.10500000045, 134977 449993.8720000014, 134974.96599999815 449994.9439999983, 134976.63199999928 449998.0949999988, 134977.6400000006 450000)"
oeverconstructie_verticaal_legger.202,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.42,3",,Stalen damwand,,"LINESTRING (135413.04899999872 450747.29199999943, 135405.7250000015 450750.9270000011, 135402.95100000128 450745.48800000176, 135403.2199999988 450744.6799999997, 135400.60799999908 450739.5639999993, 135394.2259999998 450727.1550000012, 135385.93299999833 450711.01999999955, 135377.31599999964 450694.32499999925, 135367.62200000137 450675.4750000015, 135359.69399999827 450660.0300000012, 135358.12200000137 450656.7120000012, 135357.49700000137 450655.311999999, 135357.15199999884 450654.08399999887, 135357.08799999952 450653.3729999997, 135357.1090000011 450652.0370000005, 135357.66899999976 450650.3359999992, 135358.76799999923 450648.9140000008, 135360.05999999866 450648.0520000011, 135361.375 450647.55700000003, 135362.94700000063 450647.47100000083, 135364.21799999848 450647.6000000015, 135365.42399999872 450648.2250000015, 135366.24300000072 450648.6979999989, 135367.44900000095 450649.9910000004, 135376.58300000057 450665.0920000002, 135386.6009999998 450681.63699999824, 135396.8759999983 450698.6330000013, 135407.30299999937 450715.84600000083, 135417.6860000007 450733.1220000014, 135428.1550000012 450750.3990000002, 135429.66299999878 450752.8979999982, 135441.25299999863 450767.3530000001, 135454.56599999964 450784.02699999884, 135468.35300000012 450801.1739999987, 135475.18200000003 450809.813000001)"
oeverconstructie_verticaal_legger.203,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.42,3",,Stalen damwand,,"LINESTRING (135464.05000000075 450865.1279999986, 135455.78299999982 450848.91699999943, 135445.0390000008 450827.88699999824, 135433.54100000113 450805.34800000116, 135421.90799999982 450782.5399999991, 135410.70600000024 450760.62099999934, 135408.01300000027 450755.31599999964, 135415.33799999952 450751.5460000001)"
oeverconstructie_verticaal_legger.204,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.42,101",,2008 bovenkant beton vervangen,,"LINESTRING (135473.54800000042 450875.60599999875, 135459.33300000057 450877.2030000016, 135457.10799999908 450872.69999999925, 135464.05000000075 450865.1279999986)"
oeverconstructie_verticaal_legger.205,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.42,101",,2008 bovenkant beton vervangen,,"LINESTRING (135440.95699999854 450890.76300000027, 135441.55900000036 450889.4279999994, 135448.86300000176 450881.78400000185, 135447.16099999845 450878.48600000143, 135436.5859999992 450879.9519999996, 135434.8049999997 450879.61100000143)"
oeverconstructie_verticaal_legger.206,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.L.40,1",,Div.soorten damwand,,"LINESTRING (136143.5709999986 452488.74500000104, 136142.0150000006 452489.1000000015, 136137.61400000006 452490.5610000007, 136137.4299999997 452489.95800000057, 136141.7659999989 452488.5379999988, 136141.2749999985 452487.1000000015, 136139.7490000017 452482.69900000095, 136138.06899999827 452477.89499999955, 136136.40700000152 452473.1330000013, 136134.76199999824 452468.4070000015, 136133.11199999973 452463.6860000007, 136131.37200000137 452458.6810000017, 136129.69200000167 452453.8660000004, 136128.0240000002 452449.0859999992, 136126.40900000185 452444.4059999995, 136124.78200000152 452439.6970000006, 136123.2030000016 452435.1070000008, 136121.50499999896 452430.18499999866, 136119.80099999905 452425.2509999983, 136118.16800000146 452420.4299999997, 136116.54800000042 452415.6620000005, 136115.00299999863 452411.08900000155, 136113.86800000072 452407.7349999994, 136119.2809999995 452405.69999999925, 136117.86100000143 452401.6180000007, 136116.19799999893 452396.631000001, 136114.75499999896 452392.4070000015, 136112.61100000143 452386.09800000116)"
oeverconstructie_verticaal_legger.207,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.L.40,1",,Div.soorten damwand,,"LINESTRING (136155.90700000152 452550.3570000008, 136155.27100000158 452550.3280000016, 136154.70800000057 452550.01000000164, 136153.9140000008 452548.2340000011, 136151.8049999997 452541.1860000007, 136150.50499999896 452536.7520000003, 136148.10799999908 452530.1799999997, 136147.5300000012 452528.563000001, 136146.41800000146 452525.55900000036, 136145.94099999964 452524.21599999815, 136145.46499999985 452522.8579999991, 136144.80000000075 452520.8220000006, 136144.09200000018 452518.7270000018, 136141.5789999999 452511.02899999917, 136139.67300000042 452505.2960000001, 136139.41299999878 452504.47199999914, 136138.22899999842 452500.2259999998, 136136.88500000164 452495.40199999884, 136137.5789999999 452494.33399999887, 136137.50699999928 452493.9439999983)"
oeverconstructie_verticaal_legger.208,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.L.40,1",,Div.soorten damwand,,"LINESTRING (136169.03500000015 452592.6020000018, 136166.66600000113 452585.68400000036, 136163.09899999946 452575.2270000018, 136159.80600000173 452565.6950000003, 136156.39799999818 452556.09099999815, 136156.90300000086 452555.42599999905)"
oeverconstructie_verticaal_legger.209,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.L.40,1",,Div.soorten damwand,,"LINESTRING (136241.46400000155 452797.56700000167, 136238.75200000033 452789.41800000146, 136235.85500000045 452780.8960000016, 136235.2509999983 452779.08300000057, 136234.6160000004 452777.5029999986, 136231.84200000018 452770.63899999857, 136229.9059999995 452765.7589999996, 136228.8990000002 452763.125, 136227.938000001 452760.4290000014, 136227.0240000002 452757.80999999866, 136225.66000000015 452754.0150000006, 136224.2349999994 452750.1409999989, 136222.25200000033 452744.8579999991, 136220.88800000027 452741.2170000002, 136218.7809999995 452735.5309999995, 136216.14699999988 452728.51199999824, 136213.34299999848 452720.06799999997, 136211.94799999893 452715.9470000006, 136209.6710000001 452709.14499999955, 136207.8740000017 452703.7529999986, 136206.9290000014 452700.91800000146, 136205.59600000083 452696.88899999857, 136204.85200000182 452694.6429999992, 136204.43400000036 452693.34099999815, 136203.67500000075 452691.57499999925, 136201.10300000012 452685.14499999955, 136201.48999999836 452684.8969999999, 136199.87900000066 452680.4200000018, 136197.3839999996 452673.7729999982, 136195.23099999875 452668.0870000012, 136193.61899999902 452663.7950000018, 136190.72199999914 452656.1259999983, 136188.53799999878 452650.12999999896, 136186.15199999884 452643.4829999991, 136181.61199999973 452630.83999999985, 136180.79100000113 452628.5, 136180.74399999902 452625.0610000007, 136179.84600000083 452624.39499999955, 136178.99300000072 452622.64400000125, 136178.188000001 452622.9230000004, 136176.97899999842 452618.5689999983, 136173.5859999992 452609.5210000016, 136172.88899999857 452607.6770000011, 136170.17799999937 452596.62999999896, 136170.1160000004 452595.63800000027, 136169.9299999997 452594.73999999836)"
oeverconstructie_verticaal_legger.210,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK.OX.L.40,54",,Betonnen damwand,,"LINESTRING (136056.41299999878 452268.2580000013, 136054.00299999863 452275.13699999824, 136051.70699999854 452281.72399999946, 136052.69900000095 452284.6719999984, 136055.51399999857 452292.9759999998)"
oeverconstructie_verticaal_legger.211,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK.OX.L.40,54",,Betonnen damwand,,"LINESTRING (136055.51399999857 452292.9759999998, 136056.14400000125 452294.8909999989)"
oeverconstructie_verticaal_legger.212,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK.OX.L.40,54",,Betonnen damwand,,"LINESTRING (136055.51399999857 452292.9759999998, 136055.75400000066 452295.0219999999, 136058.48200000077 452303.0080000013, 136061.8440000005 452312.84899999946, 136065.37999999896 452323.2010000013, 136068.70100000128 452332.9230000004, 136072.20100000128 452342.8229999989, 136075.76199999824 452352.8680000007, 136078.83300000057 452361.5300000012, 136079.8289999999 452362.8669999987, 136082.1090000011 452365.3999999985, 136086.01099999994 452370.87099999934, 136092.34699999914 452379.75400000066, 136099.59899999946 452389.94200000167, 136112.48699999973 452386.19200000167)"
oeverconstructie_verticaal_legger.213,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK.OX.L.40,54",,Betonnen damwand,,"LINESTRING (136079.61199999973 452361.688000001, 136080.16299999878 452363.2340000011)"
oeverconstructie_verticaal_legger.214,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.34,370",, Type BZ-IN // Groutankers,,"LINESTRING (133799.94200000167 457623.2049999982, 133797.3599999994 457626.10500000045, 133789.48000000045 457632.6259999983, 133784.72100000083 457627.6640000008, 133783.63800000027 457613.4620000012, 133783.40900000185 457610.45800000057, 133782.0639999993 457591.1970000006, 133781.34800000116 457579.6090000011, 133785.1889999993 457571.58900000155, 133785.09899999946 457570.3060000017, 133783.95899999887 457552.61199999973, 133779.15199999884 457545.26999999955, 133778.23000000045 457529.94999999925, 133777.20600000024 457513.9219999984, 133776.98099999875 457510.38699999824, 133775.83999999985 457492.743999999, 133774.63800000027 457474.44000000134, 133773.47800000012 457455.73999999836, 133772.22100000083 457436.15100000054, 133771.3200000003 457422.2190000005, 133771.0309999995 457417.7529999986, 133769.82400000095 457399.1799999997, 133768.56899999827 457378.3570000008, 133767.31700000167 457359.1550000012, 133766.17799999937 457343.0700000003, 133765.06500000134 457325.2749999985, 133764.8999999985 457322.4990000017, 133764.1950000003 457310.6000000015, 133763.33799999952 457299.12099999934, 133763.31899999827 457298.868999999)"
oeverconstructie_verticaal_legger.215,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.34,370",, Type BZ-IN // Groutankers,,"LINESTRING (133760.97800000012 457260.9389999993, 133760.97100000083 457260.8189999983, 133760.20100000128 457247.7170000002, 133759.83999999985 457243.16000000015, 133759.79199999943 457242.55700000003)"
oeverconstructie_verticaal_legger.216,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.34,370",, Type BZ-IN // Groutankers,,"LINESTRING (133759.17700000107 457233.1270000003, 133759.1719999984 457233.04399999976, 133758.5789999999 457222.7800000012, 133758.3110000007 457218.1490000002, 133757.4759999998 457205.9120000005)"
oeverconstructie_verticaal_legger.217,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.34,370",, Type BZ-IN // Groutankers,,"LINESTRING (133762.69399999827 457288.9670000002, 133762.688000001 457288.8660000004, 133761.62700000033 457271.18299999833)"
oeverconstructie_verticaal_legger.218,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.34,370",, Type BZ-IN // Groutankers,,"LINESTRING (133757.2049999982 457201.50499999896, 133756.4200000018 457189.6700000018, 133756.1099999994 457185.3770000003)"
oeverconstructie_verticaal_legger.525,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (181221.35920000076 562407.0001000017, 181220.48409999907 562406.188099999, 181221.21909999847 562404.4371000007)"
oeverconstructie_verticaal_legger.219,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.34,370",, Type BZ-IN // Groutankers,,"LINESTRING (133755.81799999997 457181.2809999995, 133755.8110000007 457181.13500000164, 133755.21400000155 457168.7710000016, 133754.72399999946 457156.65900000185, 133754.6160000004 457148.7569999993, 133754.4549999982 457139.67599999905, 133754.46499999985 457130.3220000006, 133754.51900000125 457123.08999999985, 133754.5249999985 457122.2989999987, 133754.62299999967 457113.2960000001, 133754.79100000113 457100.8830000013, 133755.08399999887 457090.06500000134, 133755.51199999824 457079.08300000057, 133755.8740000017 457068.8049999997, 133756.27299999818 457060.1469999999, 133756.8660000004 457050.6939999983, 133757.51000000164 457042.7719999999, 133758.3909999989 457034.8189999983, 133758.97100000083 457028.5379999988, 133759.75699999928 457024.3819999993, 133759.98600000143 457023.52600000054, 133760.51099999994 457021.5709999986, 133761.68499999866 457018.22300000116, 133762.7349999994 457015.5469999984, 133764.41200000048 457011.97300000116, 133766.8299999982 457007.80900000036, 133769.3350000009 457004.15199999884, 133772.38899999857 457000.3999999985, 133776.4149999991 456996.1009999998, 133783.55600000173 456988.8269999996, 133795.58909999952 456976.8966999985)"
oeverconstructie_verticaal_legger.220,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.40,13",, Type BZ-IR // Groutankers,,"LINESTRING (135442.87299999967 452076.8280000016, 135427.27299999818 452111.78500000015, 135422.89600000158 452121.5949999988, 135399.6240000017 452171.86199999973, 135391.69200000167 452188.131000001, 135389.50200000033 452192.60599999875, 135386.70100000128 452198.2870000005, 135380.81799999997 452210.21599999815, 135374.34899999946 452223.2740000002, 135359.9849999994 452250.84600000083, 135355.22899999842 452259.81500000134)"
oeverconstructie_verticaal_legger.221,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.40,13",, Type BZ-IR // Groutankers,,"LINESTRING (135500.28500000015 451948.3720000014, 135495.14799999818 451960.0850000009, 135487.69299999997 451977.08399999887, 135477.78500000015 451999.4510000013, 135468.47100000083 452020.36400000006, 135466.58199999854 452024.61199999973, 135460.64299999923 452037.9670000002, 135453.1559999995 452054.7250000015, 135447.12700000033 452068.118999999, 135442.86199999973 452076.83100000024)"
oeverconstructie_verticaal_legger.222,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.40,66",,Damwand div. soorten (met metalen deksloof),,"LINESTRING (135886.8500000015 451887.36199999973, 135880.41200000048 451869.493999999, 135874.19000000134 451852.2280000001, 135871.73099999875 451845.33199999854, 135870.64600000158 451844.1259999983, 135869.51199999824 451840.91899999976, 135868.08900000155 451837.1330000013, 135867.29399999976 451834.9140000008, 135866.3049999997 451831.39400000125, 135864.47199999914 451825.7989999987, 135863.09800000116 451821.67599999905, 135860.34899999946 451814.0069999993, 135857.79300000146 451806.87000000104, 135855.47800000012 451800.3110000007, 135853.8139999993 451795.7049999982, 135848.96700000018 451782.0320000015, 135843.66200000048 451767.37099999934, 135837.80200000107 451751.3590000011, 135834.5469999984 451742.4849999994, 135828.95199999958 451726.66600000113)"
