Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Dominicaanse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Eritrese;40
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Georgische;60
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Iraanse;60
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Maleisische;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Marokkaanse;140
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Moldavische;30
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Nigerese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Nog niet ingevoerd;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Oekraïense;40
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Panamese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Peruaanse;30
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Roemeense;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Tanzaniaanse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Tunesische;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Turkse;50
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Zuid-Koreaanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Albanese;60
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Algerijnse;80
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Amerikaans burger;50
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Angolese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Azerbeidzjaanse;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Braziliaanse;50
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Burger van de Republiek Noord-Macedonië;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Chinese;40
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Eritrese;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Georgische;100
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Iraakse;50
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Japanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Jemenitische;20
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Moldavische;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Oekraïense;50
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Peruaanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Tunesische;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2020;08;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Albanese;40
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Algerijnse;100
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Amerikaans burger;40
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Braziliaanse;80
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Burger van de Republiek Noord-Macedonië;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Chinese;50
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Cubaanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Filipijnse;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Georgische;110
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Ghanese;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Mexicaanse;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Moldavische;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Nigerese;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Nigeriaanse;80
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Peruaanse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2020;09;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Albanese;60
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Amerikaans burger;50
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Braziliaanse;70
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Burger van de Republiek Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Chinese;100
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Colombiaanse;60
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Eritrese;30
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Georgische;80
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Iraakse;50
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Jamaicaanse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Kosovaarse;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Marokkaanse;140
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Mexicaanse;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Nepalese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Oekraïense;30
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Panamese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Peruaanse;30
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Servische;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Somalische;30
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;10;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Albanese;80
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Amerikaans burger;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Braziliaanse;80
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Burger van de Republiek Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Chinese;50
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Colombiaanse;140
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Eritrese;40
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Georgische;90
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Guatemalaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Hondurese;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Letse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Marokkaanse;130
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Moldavische;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Nigeriaanse;90
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Oekraïense;40
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Peruaanse;70
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Rwandese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Syrische;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Taiwanese;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Tanzaniaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Thaise;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;11;*Alle*;Zuid-Koreaanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Albanese;100
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Algerijnse;150
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Amerikaans burger;40
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Argentijnse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Braziliaanse;140
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Chinese;50
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Colombiaanse;80
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Georgische;40
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Hondurese;40
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Iraanse;30
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Israëlische;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Japanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Kenyaanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Marokkaanse;150
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Mexicaanse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Oekraïense;50
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Panamese;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Peruaanse;90
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Syrische;70
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2020;12;*Alle*;Zuid-Koreaanse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Afghaanse;370
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Albanese;570
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Algerijnse;1350
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Amerikaans burger;480
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Amerikaans onderdaan;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Angolese;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Argentijnse;60
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Armeense;110
