id;type;titel_kunstwerk;achternaam_kunstenaar;voornaam_kunstenaar;tussenvoegsel_kunstenaar;jaartal_plaatsing;jaartal_vervaardiging;collectie;wijk;adres;materiaal_1;materiaal_2;materiaal_3;materiaal_4;materiaal_5;latitude;longitude;omschrijving;samenvatting;foto_1;foto_2;foto_3;foto_4;foto_5;geo_point
7126.0;Buitenkunst;Metaalplastiek;Stultiens (1922-2002);Rob;;1969;;Eindhoven;Gestel;Hurksestraat 3;Gelakt staal;;;;;51.430414;5.445868;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/eac362d099c495dca5d1dadc67d3f860;http://beheer.kunstwacht.nl/cache/8/4/3/843844e60b4ff147dc713413c73252dc_700_540.jpg;;;;51.430414, 5.445868
7130.0;Buitenkunst;Opbloei;Frehe;Mieke;;1970;;Eindhoven;Woensel-Zuid;Egelstraat;Brons;;;;;51.45398;5.466768;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/65a387d28c0eb576e146357b20e3f24e;http://beheer.kunstwacht.nl/cache/3/6/9/369c10d9b1325910cb140e4938b49103_700_540.jpg;;;;51.45398, 5.466768
7133.0;Buitenkunst;Plastiek met lichtorgel;Louwinger (1925-2006);Ad (Adriaan Antonius Theresia);;1971;;Eindhoven;Woensel-Noord;De Koppele 2;RVS;;;;;51.476224;5.491272;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/b4de30d6d883a4514750a1690ffb461d;http://beheer.kunstwacht.nl/cache/3/b/4/3b4ede1fbda07ad09f73d5a0fe7b9037_700_540.jpg;;;;51.476224, 5.491272
7137.0;Buitenkunst;'Verenigt' groep elite;Puckey (1948 - );Thom (Thomas William);;1972;;Eindhoven;Woensel-Zuid;Antigonenlaan;Gelakt staal;;;;;51.46238983808917;5.496564122684504;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/613b8c5b39c40108daf004f022b9277d;;;;;51.4623898381, 5.49656412268
7138.0;Buitenkunst;Kip;Slegers (1929-2004);Toon;;1972;;Eindhoven;Technische Universiteit Eindhoven;Het Kranenveld;;;;;;51.4461974667035;5.482177734375;Kijken we anders naar een kunstwerk als de naam verandert? Bijde plaatsing (1967) noemde de TH-Berichten dit beeld 'Vogel'. Later werd het 'Kip', maar het blijkt 'Haan' te heten. Het kunstwerk ontleent zijn waarde natuurijk niet aan de naam, maar aan de wijze waarop Slegers (1929) er expressieve waarde aan toevoegt.   Zijn bronzen werken zijn meestal grillige, asymmetrische stapelingen van vormen die dynamiek suggereren. Het werk van Slegers, die het vak in de praktijk heeft geleerd, heeft altijd wel abstracte aspecten en is soms helemaal abstract. Zoals blijkt uit het enorme beeld 'Expansie' dat voor de Rabo Bank in Eindhoven staat. Toch vertonen zijn beelden altijd een goede balans en lijken ze los te willen komen van de aarde.   Voor meer informatie: Kunstcollectie TU/e;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/7dddb74fa872173e41db2b07fa817165;;;;;51.4461974667, 5.48217773438
7141.0;Buitenkunst;Gespleten obelisk;Iersel;Ger;van;;;Eindhoven;Woensel-Zuid;Ds. Theodor Fliednerstraat;RVS;;;;;51.454886;5.488067;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/c4810d166fff6131bfaf67bc45eaf0ce;http://beheer.kunstwacht.nl/cache/6/b/b/6bb5ee154e5eccf53bc8e386cf98716a_700_540.jpg;;;;51.454886, 5.488067
7144.0;Buitenkunst;Ontluikende elementen;Roymans;Frans;;1974;;Eindhoven;Woensel-Noord;Michelangelolaan 2;Brons;;;;;51.465652;5.471556;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/b99def9d306cb7ae588b1b186775cd36;http://beheer.kunstwacht.nl/cache/4/2/2/422700ad1c8b5382fffc15d69472bca8_700_540.jpg;;;;51.465652, 5.471556
7146.0;Buitenkunst;Ingangsdecoratie;Vincken;Paul;;1974;;Eindhoven;Woensel-Zuid;Dr Cuyperslaan 80;Keramiek;;;;;51.461548;5.470179;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/58c30a8b433deac0b6929b6a758ea873;;;;;51.461548, 5.470179
7151.0;Buitenkunst;Umbilly I;Panamarenko;;;1976;;Eindhoven;Technische Universiteit Eindhoven;Den Dolech 2;;;;;;51.448711611384894;5.489773750305176;De vliegtuigen van Panamarenko (1940) zien er uit of ze zo op kunnen stijgen en weg kunnen zweven. Echter, veel toestellen van zijn hand kunnen en hoeven dat niet.   Voor hij een ontwerp daadwerkelijk uitvoert, maakt Panamarenko talloze tekeningen en technische berekeningen. Of wetenschappers deze juist vinden, vindt hij minder belangrijk. Hij heeft niet zoveel met ze op, zoals blijkt uit een interview uit 2001:;;;;;;;51.4487116114, 5.48977375031
7154.0;Buitenkunst;Zonder titel;Oddens;Henk;;1977;;Eindhoven;Technische Universiteit Eindhoven;Den Dolech 1;;;;;;51.4473743176177;5.483508110046387;De beeldhouwer Hendrik Oddens (1942) maakt veel portretten en grafstenen in opdracht. Daarnaast schept hij ook een boeiend vrij oeuvre, waarbij hij zowel steen, brons, schroot als hout gebruikt om zijn beelden vorm te geven. Op de lagere school al krijgt hij de bijnaam 'Michelangelo', omdat hij met een beitel koppen in cement maakt. Later volgt hij de Academie voor Beeldende Kunsten (1956-1960) en de Rijksacademie in Amsterdam (1960-1962). Op de TU/e staan twee beelden waarbij de kastanjeboomstam als uitgangspunt dient. Oddens wil persoonlijke impulsen laten uitmonden in samenhangende en betekenisvolle beelden, waarbij hij het verstandelijke, het gevoel en de beweging laat samenvloeien.   Voor meer informatie: Kunstcollectie TU/e;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/483ba8dd1218827ef7ad017602e78619;;;;;51.4473743176, 5.48350811005
7161.0;Buitenkunst;Tauromachie;Beek;Marius;van;;;Eindhoven;Technische Universiteit Eindhoven;Het Kranenveld;;;;;;51.44694637534007;5.498056411743164;De beeldhouwer en kunstcriticus Marius van Beek maakt niet alleen autonome beelden, ook monumenten. Het meest bekend is hij dan ook door het bevrijdingsmonument aan de voet van de Waalbrug in Nijmegen. Als beeldhouwer werkt Van Beek zowel in brons als in steen.   'Tauromagie' (dat onder meer 'Stierengevecht' betekent) is een beeld over strijd, vaak een basisthema in zijn werk. De basis daarvan ligt in de Tweede Wereldoorlog, als hij in het verzet zit. Naast monumenten en andere beelden, komt die strijdlust terug in 1974 met het enorme werk 'Doel van Santiago'. Het toont gehangenen aan de dwarslat van het voetbaldoel, waarmee Van Beek de militaire dictatuur in Chili aanklaagt.;;;;;;;51.4469463753, 5.49805641174
7163.0;Buitenkunst;Graf Jamin;Engels;Gerard;;1979;;Eindhoven;Centrum;Zwembadweg 22;Kalksteen;;;;;51.433692;5.477346;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/9b726305a0344d9e2bfdd8e781c8c05a;http://beheer.kunstwacht.nl/cache/8/4/c/84cbb21c76d26b99f72a065e492b62b3_700_540.jpg;;;;51.433692, 5.477346
7168.0;Buitenkunst;Voorlopige Regenboogmachine;Bakel;Gerrit;van;1980;;Eindhoven;Technische Universiteit Eindhoven;Den Dolech 2;;;;;;51.44732082505216;5.492048263549805;Begin jaren '80 zoekt Van Bakel meer aansluiting bij de wetenschappen, met name de wis-, natuur- en scheikunde. Daarvoor legt hij ook contacten met fysici op de TU/e. Het resulteert onder meer in de 'Voorlopige Regenboogmachine (zonder theorie)'. Daarin probeert Van Bakel de subjectieve kleurentheorie van Goethe en de wetenschappelijke natuurkundige benadering van Newton met lekaar te integreren. Het dag- en nachtprincipe zorgt weer voor de beweging: hoe warmer het is, hoe hoger de Regenboog zou reiken.   Van Bakel wil de 'Definitieve Regenboogmachine, met theorie' drie keer zo groot maken met de bedoeling om buiten te staan. Hij heeft het nooit kunnen voltooien en van de ge;;;;;;;51.4473208251, 5.49204826355
7169.0;Buitenkunst;Kruisridder;Coppens;Joep;;1980;;Eindhoven;Strijp;Anthony Fokkerweg;Brons;;;;;51.462176;5.411149;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/94794d2b789e111eefca5cee2b7f7f7f;;;;;51.462176, 5.411149
7172.0;Buitenkunst;Twee engelen;Grassens;Toon;;1980;;Eindhoven;Centrum;Stratumseind;Kalksteen;;;;;51.437056;5.479624;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/88252f9a7a43b2fb84ea228d0d83f611;http://beheer.kunstwacht.nl/cache/9/8/5/9851063a2b66e992c14b42c6424f854d_700_540.jpg;http://beheer.kunstwacht.nl/cache/f/6/f/f6fdc7631fa60dc3a6b83253bf4ee8cf_700_540.jpg;;;51.437056, 5.479624
7183.0;Buitenkunst;oud-stadhuis;Vries-Van Abbe;Olly;de;1982;;Eindhoven;Centrum;Rechtestraat;Brons;;;;;51.43861886881763;5.47812760730551;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/77d95da18d4ccb77a894691a847d34af;http://beheer.kunstwacht.nl/cache/f/e/4/fe4901dd5a5a90b5d3bfeb5268958e32_700_540.jpg;;;;51.4386188688, 5.47812760731
7184.0;Buitenkunst;Zwemmer;Bemelmans (1938 - );Fons (Alphons Willem Bernhard Johannes);;1982;;Eindhoven;Woensel-Noord;Vijfkamplaan;Brons;;;;;51.476171;5.456641;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/27a91f0f457f6caa308c157de39bb861;http://beheer.kunstwacht.nl/cache/d/6/a/d6a5e02ac8b91bdbbcba863c2b62fe5b_700_540.jpg;;;;51.476171, 5.456641
7186.0;Buitenkunst;Groeten uit Genua;Blersch;Jos;;1982;;Eindhoven;Woensel-Noord;Michelangelolaan 2;Brons;;;;;51.465652;5.471556;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/c333b06e1e887ee046bb752d2bdbc1b5;http://beheer.kunstwacht.nl/cache/6/9/5/69538458809f53e6f73924f93f3a5dff_700_540.jpg;http://beheer.kunstwacht.nl/cache/3/4/6/346e8516e8e7a5b6d5369d60ebd370fb_700_540.jpg;;;51.465652, 5.471556
7188.0;Buitenkunst;Geometrische figuren;Coenen;Theo;;;;Eindhoven;Woensel-Noord;Pijlweg 12;Staal;;;;;51.472081;5.50243;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/f300b0758fe1877dca607544319c24c1;http://beheer.kunstwacht.nl/cache/4/7/5/4754c62e288b34625e8e349a472969e2_700_540.jpg;;;;51.472081, 5.50243
7191.0;Buitenkunst;Omgevingsvormgeving;Terwindt (1941 - );EugÃ¨ne Francois Emile;;;;Eindhoven;Strijp;Karel de grotelaan 4;Metaal;Steen;Lindebomen;;;51.43329;5.465544;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/f3eccc46febe44766de2719c47017dec;http://beheer.kunstwacht.nl/cache/a/d/a/adabdfa5f139eba1b53e80f0ca29747f_700_540.jpg;;;;51.43329, 5.465544
7195.0;Buitenkunst;Zonder titel;Coppelmans;Frans;;1984;;Eindhoven;Gestel;Kastelenplein 167;Cortenstaal;;;;;51.418988;5.441533;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/6d17d566c9ed79b642e1f91b137333b5;http://beheer.kunstwacht.nl/cache/0/5/b/05b444862b9d50ddea8e015e52d8acfd_700_540.jpg;;;;51.418988, 5.441533
7196.0;Buitenkunst;Zonder titel;Besemer;Theo;;1985;;Eindhoven;Woensel-Noord;VenetiÃ«straat 43;RVS;Graniet;Koper;;;51.484022;5.497529;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/166770dd9f0e287e3836d9902a56eb4f;http://beheer.kunstwacht.nl/cache/8/7/e/87ec67b845ae2843c8697481a8389b2c_700_540.jpg;http://beheer.kunstwacht.nl/cache/5/2/1/5215de0036081352f2bec643372c48f1_700_540.jpg;;;51.484022, 5.497529
7213.0;Buitenkunst;Carnaval des animaux;Goddefroy;Hans;;1988;;Eindhoven;Strijp;Strijpsestraat 2;Keramiek;;;;;51.439497;5.463334;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/a00fc0a8dac95feb3e7df81bc072ff4d;http://beheer.kunstwacht.nl/cache/4/6/d/46d4bf61c17cea38a76e831d5a2f1e8e_700_540.jpg;;;;51.439497, 5.463334
7217.0;Buitenkunst;Gebogen man;Dodeigne;Eugene;;;;Eindhoven;Tongelre;Parklaan;;;;;;51.441155;5.487732;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/cc9625bc0bfd7fcdfdbf6924ddc407ef;;;;;51.441155, 5.487732
7220.0;Buitenkunst;Zuil;Brunschot;Theo;van;1989;;Eindhoven;Strijp;Dr. Holtroplaan 1;Graniet;;;;;51.4392775642165;5.430747594013837;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/37d0b8da2953f200c9275f5185bafb76;http://beheer.kunstwacht.nl/cache/4/c/2/4c2b6b8507f1a6cf8acd4397c45a9db3_700_540.jpg;http://beheer.kunstwacht.nl/cache/0/d/a/0da8350775ed3218cc09d764bcc6c06e_700_540.jpg;;;51.4392775642, 5.43074759401
7221.0;Buitenkunst;Bronzen ringen;Coenen;Theo;;1989;;Eindhoven;Woensel-Zuid;Montgomerylaan, O.L. Vrouwestraat;Brons;;;;;51.452489;5.478464;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/8444b9a179f6f7a87febcf90462415a6;;;;;51.452489, 5.478464
7223.0;Buitenkunst;Bronsgieter;Hermsen;Geert;;1989;;Eindhoven;Tongelre;Ruysdaelhof 2;Brons;;;;;51.435842;5.506478;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/ea734f1c55c717ef6f1550dbc655777d;http://beheer.kunstwacht.nl/cache/0/c/2/0c22775c9acabb51dfd0c55aad53a037_700_540.jpg;;;;51.435842, 5.506478
7239.0;Buitenkunst;Graf Roggen-Lemmens;Oddens;Henk;;1991;;Eindhoven;Centrum;Zwembadweg 22;SavonniÃ¨re-kalksteen;;;;;51.433625;5.476767;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/097f02309d9fc3eb33ec7fdf2bdf4754;http://beheer.kunstwacht.nl/cache/3/7/5/375ae295765711f222a9703225f726a4_700_540.jpg;;;;51.433625, 5.476767
7244.0;Buitenkunst;Zonder titel, ook gasvlam;Brouwer de;HÃ©lÃ¨ne;;1992;;Eindhoven;Tongelre;Nachtegaallaan 15;RVS;;;;;51.438948;5.487369;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/346722478ccc3dcd88db289823c6dd7d;http://beheer.kunstwacht.nl/cache/4/c/5/4c573405120d55326d47a471297b898d_700_540.jpg;;;;51.438948, 5.487369
7249.0;Buitenkunst;Rijder;Klutier;Gam;;1992;;Eindhoven;Centrum;Heuvel Galerie;Gelakt staal;;;;;51.438547;5.479939;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/8bf524177f0a5e5acf9f3c1f6834d1c4;http://beheer.kunstwacht.nl/cache/2/9/b/29be676eb445ba5d2d597627c6ce954c_700_540.jpg;;;;51.438547, 5.479939
7266.0;Buitenkunst;Steun;Pennings;Jan;;1994;;Eindhoven;Gestel;Maria van BourgondiÃ«laan 8;Hardsteen;;;;;51.431431;5.458721;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/e4a0fe66a932a9e59da2cbad824be52b;http://beheer.kunstwacht.nl/cache/1/4/4/1442bc0d0be6fd6178b78697eceb677f_700_540.jpg;;;;51.431431, 5.458721
7274.0;Buitenkunst;Turbulentie;Zanstra (1919-2010);Margot;;1995;;Eindhoven;Technische Universiteit Eindhoven;De Rondom;;;;;;51.44667890937987;5.493249893188477;Het natuurkundig verschijnsel turbulentie gevangen in plaatstaal, gestolde beweging in een strak en bewegingloos materiaal. Margot Zanstra (1919) heeft een voorkeur voor wiskundige vormen, maar altijd met een sterke ritmiek en balans.   Waarschijnlijk een eigenschap die ze ontwikkeld heeft in haar vorige carri;;;;;;;51.4466789094, 5.49324989319
7279.0;Buitenkunst;Gesternte;Coppens;Joep;;1996;;Eindhoven;Strijp;Anthony Fokkerweg;Brons;;;;;51.462303;5.410529;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/779db3f807bdb3b674864635e14ac2d7;;;;;51.462303, 5.410529
7300.0;Buitenkunst;Vogels;Visser (1928 - 2015);Carel Nicolaas;;1998;;Eindhoven;Woensel-Noord;Generaal Bradleylaan 1;Brons;;;;;51.46644;5.480307;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/398084bfe9c4167f32d6307db593ecfb;http://beheer.kunstwacht.nl/cache/6/a/1/6a12038b6f2bbd6aa240be91e1d12991_700_540.jpg;http://beheer.kunstwacht.nl/cache/f/7/c/f7cb8c711854b8761237b5c78dd2578d_700_540.jpg;;;51.46644, 5.480307
7303.0;Buitenkunst;J.D. van der Waals;Hegeman;Inez;;1999;;Eindhoven;Technische Universiteit Eindhoven;De Rondom;;;;;;51.44582300777931;5.485267639160156;Onderwerp van dit borstbeeld is de grote natuurkundige Johannes Diderik van der Waals (1837 - 1923), in een uitvoering die op het verleden is geori;;;;;;;51.4458230078, 5.48526763916
7326.0;Buitenkunst;Meisje met hoed;Nahmer (1917 - 1989);Theo;van der;;;Eindhoven;Technische Universiteit Eindhoven;Den Dolech 2;;;;;;51.4481766985785;5.489473342895508;Het 'Meisje met hoed' (1950) van Theo von der Nahmer is een tere, maar geromantiseerde voorstelling, ondanks de naturalistische vorm. Het heeft wel het typische handelsmerk van Von der Nahmer: het spelen met licht en donker.   Van der Nahmer (1917 - 1989) volgt de Kunstacademie in Den Bosch en studeert van 1938 tot 1940 aan de kunstacademie in Den Haag. Daar blijft hij wonen en werken. Daar staat ook zijn bekendste beeld, 'Eline Vere', de hoofdpersoon in het gelijknamige boek van de Haagse schrijver Louis Couperus. Naast bronzen beelden maakt hij ook gevelstenen, bijvoorbeeld voor het PTT gebouw in Dinteloord. Von der Nahmer is een traditioneel beeldhouwer, die zijn eigen stijl trouw blijft en zich niet aan experimenten waagt.   Voor meer informatie: Kunstcollectie TU/e;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/dbf500669c19d7bf32f9c30fd6f8a83e;;;;;51.4481766986, 5.4894733429
7330.0;Binnenkunst;Compositie met gat;Dobbelman (1906 - 1984);Theo (Theodorus Antonius Hubertus Maria);;;;Eindhoven;Technische Universiteit Eindhoven;Den Dolech 2;;;;;;51.44726733242418;5.489559173583984;De keramist, beeldhouwer, graficus, tekenaar en fotograaf Theo Dobbelman (1906 - 1984) studeerde scheikunde in Fribourg (Zwitserland), waar hij ook promoveerde. Maar de zoon van een Nijmeegse zeepfabrikant stapte in 1945 uit het bedrijfsleven en werd beeldend kunstenaar. Echt be;;;;;;;51.4472673324, 5.48955917358
7331.0;Buitenkunst;Zonnelied;Frehe;Mieke;;1968;;Eindhoven;Centrum;Stadhuisplein 1;Brons;;;;;51.435217;5.480473;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/d2838386d11d3f3d52b59afab74c8ce1;;;;;51.435217, 5.480473
7350.0;Binnenkunst;De Drie Muzen;Kreuger (1941-2017);Tjikkie;;2000;;Eindhoven;.;Elzentlaan 50;;;;;;;;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/3f3290b489d298f580175d970c4aee0a;;;;;
7353.0;Buitenkunst;Een symbiose;Eerd;Hans;van;2019;;Eindhoven;Technische Universiteit Eindhoven;De Wielen;;;;;;51.44790923982441;5.494194030761719;Als kind boetseert Hans van Eerd met marsepein -zijn vader was bakker- en bij de verkenners maakt hij uit hout gesneden totempalen en medailles. Van Eerd volgt de avondopleiding beeldhouwen aan de Academie voor Industri;;;;;;;51.4479092398, 5.49419403076
8976.0;Buitenkunst;Vincent van Gogh;Nagelkerke;Peter;;2019;;Eindhoven;Gestel;Genneperweg;Cortenstaal;;;;;51.423394174345226;5.470034033060074;Vincent van Gogh schilderde hier de watermolen in 1884.;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/3ebb58ecbd8c2ec87afff3cc79cf7f55;;;;;51.4233941743, 5.47003403306
8977.0;Buitenkunst;DAF monument;Bon;Gijs;van;2019;;Eindhoven;Tongelre;Kanaaldijk Noord;Metaal;;;;;51.43699224267095;5.489725470542908;Ter gelegenheid van het 75-jarig bestaan van Daf is namens de gemeente Eindhoven een monument geschonken en geplaatst in het Eindhovensch kanaal.;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/32252f91a50f4782841c900d609655e7;http://beheer.kunstwacht.nl/cache/7/3/0/730620193fca4e9ca864efdf6879d4d6_700_540.jpg;http://beheer.kunstwacht.nl/cache/7/c/f/7cf03c1965134ab5ebc7fdd174074d2a_700_540.jpg;;;51.4369922427, 5.48972547054
8980.0;Buitenkunst;Portobello;BÃ¤hler;Teo;;2019;;Eindhoven;Strijp;Frederika van Pruisenweg;Polyester;;;;;51.43561447597481;5.467342436313629;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/ce484049e49f1f0010eee5c692a4a003;http://beheer.kunstwacht.nl/cache/7/3/9/73954fdd2a79e728b1abe156f9a87a1d_700_540.jpg;;;;51.435614476, 5.46734243631
9677.0;Buitenkunst;Gezin;Kalisvaart;Arie;;;;Eindhoven;Meerhoven;Zandpad;Brons;;;;;51.44710852581553;5.407346785068512;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/d4c93c74394213223f29d72431142830;http://beheer.kunstwacht.nl/cache/d/5/9/d5970f59545ccff4104444df969b3ef9_700_540.jpg;;;;51.4471085258, 5.40734678507
15449.0;Buitenkunst;Hercules monument;Eerd;Hans;van;2016;2016;Eindhoven;Centrum;Dommeloever, achter Stadhuis/Wal;Cortenstaal;;;;;51.43491410645191;5.48142593823286;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/2c5029471c40b270db1d070118bf7c68;http://beheer.kunstwacht.nl/cache/4/f/3/4f349afe2769228a1a53200ea74a9356_700_540.jpg;http://beheer.kunstwacht.nl/cache/a/4/3/a43e725da488028149ad770c756f1774_700_540.jpg;http://beheer.kunstwacht.nl/cache/2/2/0/2206bd183133e00318aaefa1928e1837_700_540.jpg;;51.4349141065, 5.48142593823
2742.0;Buitenkunst;Groei;Coppens-Fehe;Mieke;;1969;;Eindhoven;Centrum;Stadhuis;Brons;;;;;51.43465218830055;5.480714589357376;Bronsplastiek voorstellende groei door ontspanning en werk. ongesigneerd. Gegoten bij Stijlaart Rumpt;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/1f1ca9325fd3aa6689ce16e4f457045f;;;;;51.4346521883, 5.48071458936
2743.0;Buitenkunst;Gedenkzuil eerste spade hoogspoor;Eyl;Jan;van;1953;;Eindhoven;Woensel-Zuid;Bezuidenhoutseweg;Beton;;;;;51.45639360523746;5.44847846031189;;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/2b058c02a503a782600fdc3ae4cb0c20;;;;;51.4563936052, 5.44847846031
2744.0;Buitenkunst;Oorlogsmonument;GrÃ©goire (1915 - 1988);Paul;;1954;;Eindhoven;Centrum;Stadhuisplein;Brons;Kalksteen;;;;51.43549074246557;5.479785203933716;Oorlogsherdenkingmonument/bevrijdingsmonument;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/de4dd81e0f752125a9b0e16e8eada017;;;;;51.4354907425, 5.47978520393
2745.0;Buitenkunst;Gioia di vivere/Levensvreugde;Mascherini;Marcello;;1956;;Eindhoven;Stratum;Elzenlaan;Brons;;;;;51.42917308606863;5.484458603457645;Gioia di vivere- gesigneerd en gedateerd:M.Mascherini 1956;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/58538be4d364f101f101396e25380482;;;;;51.4291730861, 5.48445860346
2747.0;Buitenkunst;Monument voor de vrouw in oorlogstijd;Mignot (1915-1972);Willy;;1956;;Eindhoven;Tongelre;Parklaan;Kalksteen;;;;;51.44154660283932;5.496833324432373;Opdracht:;;;;;;;51.4415466028, 5.49683332443
2748.0;Buitenkunst;Paarden;RÃ¤decker;John;;1936;;Eindhoven;Centrum;Wal;Kalksteen;;;;;51.43429605651329;5.481746793254092;Ongesigneerd. Sokkel:trapwangen kalksteen. Onhuld op 15 april 1936 door burgemeester A. Verdijk bij de offici;;;;;;;51.4342960565, 5.48174679325
2760.0;Buitenkunst;Jonas en de Walvis;Jonk (1928 - 1994);Nic (Nicolaas);;1969;;Eindhoven;Centrum;Tramstraat,;Brons;;;;;51.43831980864478;5.4834263026714325;Gesigneerd en gedateerd: Nic Jonk 1967. Gegoten bij bronsgieterij Binder-Schmidt Haarlem. Jaar van plaatsing:1969 op 18 september plein bij de Bijenkorf. Jaar van herplaatsing: Mei 1975 bij Paterskerk. Opmerking: Andere exemplaren staan in Tilburg, Amsterdam-Osdorp, Heerlen, Bergen aan Zee en Steenwijk.;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/185c63dcc050eeebe5b7243c81f3a211;;;;;51.4383198086, 5.48342630267
2762.0;Buitenkunst;Gespleten bol;Peeters;Frans;;1969;;Eindhoven;Stratum;Rendierveld , Wegedoornlaan;Polyester;;;;;51.41723624757063;5.50334225176353;Ongesigneerd. Jaar van herplaatsing: overgedragen op 2 juni 1990 aan Wijk Schuttersbos. Opmerking: Het beeld in aanvankelijk in opdracht van de firma van der Grinten te Venlo vervaardigd en in 1969 voor een symbolish bedrag aangeboden door de gemeente Eindhoven, aanvankelijk heeft het beeld gestaan op het plein tussen Kantongerecht en Stadhuis.;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/fae6610ee99a568f7336fd3f6ae660b8;http://beheer.kunstwacht.nl/cache/4/f/a/4fa288c70cabaef386eec5dee8fb1bd7_700_540.jpg;http://beheer.kunstwacht.nl/cache/d/5/1/d51438b4515b37ce1ea40cc3a99b7fa2_700_540.jpg;;;51.4172362476, 5.50334225176
2764.0;Buitenkunst;Figuren groep;Negri;Mario;;1970;;Eindhoven;Centrum;18 Septemberplein-Vestdijk;Brons;;;;;51.44155496211394;5.47780305147171;Drie figuren. 1969-1970. Gesigneerd: Mario Negri. Gegoten bij Fonderia d'Arte de Anreis Milano. Opmerking: Tot stand gekomen in samenwerking met architect Gio Ponti (1891-1979);;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/4152784fd84ae2a83b9a5833fa021c13;;;;;51.4415549621, 5.47780305147
2765.0;Buitenkunst;Twee figuren;Negri;Mario;;1970;;Eindhoven;Centrum;18 Septemberplein-Vestdijk;Brons;;;;;51.44163019551456;5.477727949619293;1969-1970. Gesigneerd en gedateerd: Mario Negri 1969-1970. Gegoten bij Fonderia d'Arte de Andreis Milano. Opmerking: Tot stand gekomen in samenwerking met architect Gio Ponti (1891-1979);;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/0ad97b0f312da9377fb9b9f473a08e8a;;;;;51.4416301955, 5.47772794962
2767.0;Buitenkunst;Gevelplastiek;Spronken (1930 - 2018);Arthur Jan Elisa;;1969;;Eindhoven;Centrum;Stadhuisplein 1;Brons;;;;;51.43518537912423;5.480294899999989;Gesigneerd/ Gegoten bij Eijsbouts Asten;;https://data.eindhoven.nl/api/v2/catalog/datasets/kunstwerken/files/8437f498231695a7559a8ee26906ad3f;;;;;51.4351853791, 5.4802949
