VERSIE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,OFFSET_VLAKPUNT,OFFSET_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NR,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,BEHEERDER,FYSIEK_VOORKOMEN,OPPERVLAKTE,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,OBJECTID
03,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.213871,"3,213871",-33.87702,"-33,877020",Noord-Oost,NO,34,Overijssel,BAAN,Drenthe,ProRail,gesloten verharding,53.808664,203126.183837,501927.2485,52.50291745,6.0959901,BAAN,Noord-Oost,NO,Prorail,L0004,bestaand,,283,bbd524789b364e97a7f50290fc7e7e28,0,gerealiseerd,2022/04/07 14:26:20+00,11
03,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.63057,"45,630570",23.55419,"23,554190",Noord-Oost,NO,32,Twente,BAAN,Twente,ProRail,gesloten verharding,52.057298,251543.999321,475696.791,52.26082427,6.80137254,BAAN,Noord-Oost,NO,Prorail,L0004,bestaand,,283,5112340797344678a3c7a6723169334c,0,gerealiseerd,2015/12/01 14:14:34+00,12
03,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,17.701745,"17,701745",-53.987981,"-53,987981",Zuid,Z,26,Maastricht,BAAN,Limburg,ProRail,gesloten verharding,58.397945,195617.732635,322728.041,50.89289221,5.96447581,BAAN,Zuid,Z,Prorail,L0004,bestaand,,283,6b83f577487040fdb885211026c79d82,0,gerealiseerd,2020/03/06 11:56:22+00,13
03,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,1.906721,"1,906721",42.748401,"42,748401",Randstad Zuid,RZ,4,Europoort,BAAN,Zee-Zevenaar,ProRail,gesloten verharding,76.252113,61416.5495,440190.388263,51.94228118,4.02613952,BAAN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,283,2cf66abfaa5d47b18e1f5fa0de243596,0,gerealiseerd,2016/05/20 12:56:54+00,14
03,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",17.531267,"17,531267",40.487679,"40,487679",Randstad Zuid,RZ,4,Europoort,BAAN,Zee-Zevenaar,ProRail,gesloten verharding,64.986658,79634.489347,431690.018,51.86865716,4.29290759,BAAN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,283,e0f1049e01a84b55bdb6afd1bee3a56d,0,gerealiseerd,2016/02/09 13:13:49+00,15
03,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.737037,"43,737037",24.520252,"24,520252",Randstad Noord,RN,12,Amersfoort,BAAN,Eemland,ProRail,gesloten verharding,66.618319,153140.681399,462879.2205,52.15408366,5.36003472,BAAN,Randstad Noord,RN,Prorail,L0004,bestaand,,283,b124c1a5861b293ce0530b29a8c0d1e8,0,gerealiseerd,2020/10/12 09:27:27+00,16
03,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",7.467915,"7,467915",63.498888,"63,498888",Randstad Zuid,RZ,4,Europoort,BAAN,Zee-Zevenaar,ProRail,gesloten verharding,96.599112,89457.552881,431870.549,51.87152185,4.43548237,BAAN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,283,c12b6bc080c24138803107b47e044bd3,0,gerealiseerd,2022/09/19 10:30:34+00,17
03,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.569505,"905,569505",12.635016,"12,635016",Randstad Noord,RN,11,Weesp,BAAN,Amstelsepoort,ProRail,gesloten verharding,68.552307,125472.449186,484965.194,52.35179732,4.95381796,BAAN,Randstad Noord,RN,Prorail,L0004,bestaand,,283,f1bc099023f54d8e89b104e30ce03fdb,0,gerealiseerd,2015/10/08 14:55:00+00,18
03,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.630136,"45,630136",31.279788,"31,279788",Noord-Oost,NO,32,Twente,BAAN,Twente,ProRail,gesloten verharding,50.261257,251547.403777,475703.7405,52.26088611,6.80142438,BAAN,Noord-Oost,NO,Prorail,L0004,bestaand,,283,faaa1fbdc0a44dea9d1b5fa15095b1a7,0,gerealiseerd,2015/12/01 14:14:34+00,19
03,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,2.108855,"2,108855",-84.448607,"-84,448607",Randstad Zuid,RZ,4,Europoort,BAAN,Zee-Zevenaar,ProRail,gesloten verharding,106.067223,61213.7975,440325.779462,51.94346366,4.02315456,BAAN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,283,a2087f1b62b24ae7b0e0bb898c08b43e,0,gerealiseerd,2016/01/04 10:38:54+00,20
