FID,PEILBUIS_ID,LOCATIE,LATITUDE,LONGITUDE,ACTIEF
Peilbuizen.24928,08309911-9492-42B4-9AB6-7377E6043D2A,Eikstraat naast nr 65,52.16316807,5.35613437,0

Peilbuizen.24929,585BADB9-FF24-49F5-A230-C4C2D5EC92CD,W. van Otterloostr. t/o nr 39/41 in boomspiegel,52.15520786,5.40234472,1

Peilbuizen.24930,F3563C78-CFED-43E9-9F90-7C9B7984959B,Cartierstraat in gazonstrk bij Q8-pomp (voor nr 4),52.15995378,5.39964274,1

Peilbuizen.24931,2CAA697A-8A98-453D-913A-F803C0A4A865,Kruiskamp 72-74 of 70-72,52.16118567,5.39243814,1

Peilbuizen.24932,4EE2DB9B-98D9-430C-80CA-AE9F5AE081A3,I.K. Brunelerf voor nr 9,52.1800596,5.40002856,1

Peilbuizen.24933,B2794754-8680-4555-A72D-93EC09DA555D,Le Corbusierpad voor nr 20,52.17921521,5.39475035,1

Peilbuizen.24934,424802CC-DFF7-4F15-B356-2824B86E3BD2,Mart Stamerf voor nr 14,52.18292654,5.40162315,1

Peilbuizen.24935,9B2F21BE-4303-4FDD-8BE3-009CD80EAA2C,Mosselkreek in poort t.o. achterpad nr 24-26,52.19086323,5.39764796,1

Peilbuizen.24936,334AA6A3-10D7-4F98-B17A-E1BEDF1CD409,Rietvelderf - Kromhoutpad,52.18119246,5.39589113,1

Peilbuizen.24937,AEE4C30F-2195-46F2-9E86-6C99B06545EE,Saxofoonpad naast Piccolopad nr 30,52.18031959,5.40505818,1

Peilbuizen.24938,55A4C8BB-9C3C-47DC-A97C-D79FBDB104CD,Triangelstraat voor nr 104,52.18421121,5.40584934,0

Peilbuizen.24939,989D44EC-33B2-432D-84CC-57B0B1D622F9,Bloemendalseweg voor nr 32,52.15899272,5.38998276,1

Peilbuizen.24940,42F55AC5-87D5-49FA-8210-7A28A9FFB9FD,De Kamp voor nr 42,52.15768925,5.39480508,0

Peilbuizen.24941,BA400E42-61CE-4038-BDF3-67A63BA4EDDA,Holleweg tussen nr 47 en Van Tuyllstraat 75,52.18539803,5.43576732,1

Peilbuizen.24942,38CA54CB-920D-4553-8C06-B380FEA76E29,Groningerstraat voor nrs 69-83 ondiepe filter,52.15854295,5.37715197,1

Peilbuizen.24943,C8B951CF-695D-41FD-AFB9-14A699103BB9,Leusderweg voor nr 208b dichtst bij gevel (L=536),52.14223909,5.37981429,1

Peilbuizen.24944,11302C43-5618-4778-9FF1-CE4AF66D25EF,Rubenstraat voor huisnr 1,52.15031929,5.39290438,1

Peilbuizen.24945,D41F84F9-5FD7-4767-95DE-893C12FDE919,Rubenstraat voor huisnr 43,52.14897105,5.39399999,1

Peilbuizen.24946,DD82B09B-BA8C-4C5B-9332-938BDAF7EDCA,Triangelstraat voor nr 104,52.18421121,5.40584934,0

Peilbuizen.24947,A66ECBAF-B43B-418E-9626-0D440751B603,Vijver Emiclaer,52.18187894,5.39363995,1

Peilbuizen.24948,FEB9549A-6AA3-451F-9E48-7E64F56C3CB8,vijver Emiclaer,52.18194313,5.3935574,1

Peilbuizen.24949,00D076C4-1FF9-44F8-A533-013810A07AFD,Op landgoed park Schothorst,52.17804007,5.387215,1

Peilbuizen.24950,902DC7E3-B719-406D-B200-E5A68B275D16,Langs fietspad bij ingang Park,52.18085506,5.38892683,1

Peilbuizen.24951,37C9979C-A795-420D-9E65-83D6A0D9EAD1,Bij podium aan het Masker (bij fietspad),52.18190385,5.39280023,1

Peilbuizen.24952,1409F444-0417-40D8-AB87-E04531778EA5,Bij podium aan het Masker (middelste in ronding),52.18179737,5.39298306,1

Peilbuizen.24953,7DB8175F-58CC-416A-9D4E-1D6CAA3E7F77,Baak van Hellevoetsluis,52.20534991,5.41913526,1

Peilbuizen.24954,60883FFC-165D-4496-9545-FE840B49FEF4,Stavorenstraat op hoek bij huisnr. 30,52.20124988,5.42859291,1

Peilbuizen.24955,70B26219-33C5-4EB3-B7B4-27345E8D9498,Calveenseweg voor nr. 7,52.19874555,5.39767909,0

Peilbuizen.24956,847453E2-902A-4A0A-9247-51DF274581F5,Bij te sparen eikenboom,52.19427081,5.43124317,0

Peilbuizen.24957,CA388A3F-65CC-4E49-BCAF-F18236EE0BF9,Nijkerkerstraat voor perceel 15/17,52.17415366,5.43711458,0

Peilbuizen.24958,991266E2-996C-45CC-9DAB-F38B856CBB97,Atlasvlinder voor nr 46/48,52.18631409,5.40748797,1

Peilbuizen.24959,BAB12C72-1F72-4653-BB31-B11A45D4E1F8,De Hilder voor nr 2,52.18989166,5.40494505,1

Peilbuizen.24960,CB7CF8DB-7440-4437-8EBC-D171063E5106,Knuppelweg voor nr 45,52.18720507,5.39881693,1

Peilbuizen.24961,AAA4EBBE-994F-43EF-8471-E62EFED2F02F,Henri Dunantstraat naast Newtonpad nr 14,52.18226928,5.40902136,1

Peilbuizen.24962,866CC41F-0740-4E65-B4E2-9A4AD3D20B37,Argonweg X Nijverheidsstraat,52.16972084,5.3585563,0

Peilbuizen.24963,3D31DD7F-B120-4EF1-9D9E-B43BBE2B9380,Kemphaanstraat X Pelikaanstraat,52.16927335,5.4060623,0

Peilbuizen.24964,B90EF913-9F6F-4615-8EEE-F3BB36847419,Hogeweg X Randenbroekerweg,52.15714025,5.40240383,0

Peilbuizen.24965,179BB43E-E217-4ACF-A856-035E8ED53B66,Van Tuylstraat14 Hooglanderveen,52.18877037,5.43093062,0

Peilbuizen.24966,6E6E1F89-E2E2-40EC-88A7-FF428EC4499F,Koppel Driehoek-Noord,52.16639877,5.3874985,0

Peilbuizen.24967,6C8651B6-1141-4719-85C0-4D9EDE5352A8,Brabantsestraat X Nijverheidsstraat,52.16109548,5.37682989,0

Peilbuizen.24968,447E5A88-4138-4DC9-B395-DE97DCFFFAD8,Bunschoterstraat X Kanaalweg,52.16630871,5.3806289,0

Peilbuizen.24969,3705A3D5-210E-4FAE-82CC-560D80BF011F,Textielweg,52.16397099,5.37127538,0

Peilbuizen.24970,8043DF1A-1518-47BC-87B2-BAAB24DB1586,Bart Flospad tussen  W. van Dijklaan 22 en 24,52.18765689,5.42810725,1

Peilbuizen.24971,80E31BE6-41D5-4586-A09B-ED3DB095A1D4,Triangelstraat voor nr 104,52.18421121,5.40584934,0

Peilbuizen.24972,33FF20B0-9757-4A45-A174-9BA54C709E75,Nijkerkerstraat voor perceel 15/17,52.17415366,5.43711458,0

Peilbuizen.24973,F371809C-9BCC-4521-A03F-66B25532B1BC,Nijkerkerstraat voor perceel 15/17,52.17415366,5.43711458,0

Peilbuizen.24974,4FA18B96-3F9C-4411-AE30-00C1CD33EA7F,Calveenseweg voor nr. 7,52.19874555,5.39767909,0

Peilbuizen.24975,12FA1698-15DF-4995-A6C3-964CCE9F8EA3,Calveenseweg voor nr. 7,52.19874555,5.39767909,0

Peilbuizen.24976,7ED2F57B-0A9B-42EE-B666-DA1B15B6D021,Eikstraat naast nr 65,52.16316807,5.35613437,0

Peilbuizen.24977,016EE44F-BC51-4F38-BCEF-F4328AF0FB7A,Eikstraat naast nr 65,52.16316807,5.35613437,0

Peilbuizen.24978,7ECED7A9-EA74-4441-9E16-351D94E3FB75,Amelisweerd voor nr 30,52.17457771,5.38501337,0

Peilbuizen.24979,824444D8-279A-46EE-9C48-4C02322C67D4,Amelisweerd voor nr 30,52.17457771,5.38501337,0

Peilbuizen.24980,379E58E1-1365-4623-98C3-16D32068B51B,Bevrijdingsweg voor nr 18,52.16272814,5.41607078,0

Peilbuizen.24981,27190899-B1E3-4DAB-85A9-7A9150C61954,Bevrijdingsweg voor nr 18,52.16272814,5.41607078,0

Peilbuizen.24982,CA8DCCC5-279F-4B9C-9FBE-03BBA790F1B7,Wagnerstraat voor nr 51,52.14856501,5.40755834,0

Peilbuizen.24983,4500E20B-25CD-4FC4-8D67-CEA68D87B19D,Wagnerstraat voor nr 51,52.14856501,5.40755834,0

Peilbuizen.25057,EF2A6D05-5594-420F-87A5-42813FB9F921,Hoefseweg tunnel (3 in 1),52.17870973,5.410891,1

Peilbuizen.25058,D129B0F9-DF43-40C2-84CA-132D59B3C953,Hoefseweg tunnel (3 in 1),52.17870973,5.410891,1

Peilbuizen.25059,A1875CC0-A6C7-46C6-AFD1-20D61DA9038A,Hoefseweg spoorzijde voor viaduct,52.18208789,5.41652202,0

Peilbuizen.25060,7EE87314-2DDC-442F-B207-38BEF087C4C4,Brenninckmeijerlaan voorbij viaduct rechts,52.18592381,5.42329482,0

Peilbuizen.25061,1AC78476-2A54-48A7-93AD-F2FAD6F4BE3A,Breeland naast nr 75/18,52.19010842,5.37853425,1

Peilbuizen.25062,E817911B-5EA0-41F3-A20C-7C6E68A820BB,Vitruviusstraat hoek Dudocstraat,52.18363685,5.3992254,0

Peilbuizen.25063,C7D25700-3464-4B91-B9ED-66B8E5E0BBB4,Bekesteijnselaan voor perceel 12,52.15171256,5.38770291,1

Peilbuizen.25064,0B9D8AF2-2542-42B4-B532-020FA58D6727,J. van Diesstraat voor perceel 16 hoek Bisschopsweg,52.15107435,5.39128264,1

Peilbuizen.25065,E095EBC1-2369-4746-B2DC-65E4235C1937,Koppelbrug Zuidzijde (meetpunt waterstand Eem),52.16213824,5.37894879,0

Peilbuizen.25066,02496852-66B6-4034-9A20-DA12B9CE2BEC,Waarwijckstraat,52.16291994,5.39806515,1

Peilbuizen.25067,0149D071-E8E2-407A-B3AF-E3C4487AACFB,Achterkant toegangspad Meerval 41-75,52.20352593,5.36748727,1

Peilbuizen.25068,2072CD38-B63B-4F01-AE74-6D67B824D525,Parsifalpad  hoek achterpadParsifalplaats 12,52.15776785,5.41158125,1

Peilbuizen.25069,827B3ED0-A3B3-4AB2-87B8-54248E14D21D,Celsiusstraat voor huisnr 7,52.14323697,5.38687009,1

Peilbuizen.25070,106B52BA-181C-4480-8C8A-E29FD7DA498B,Reamurstraat bij bankje,52.14119671,5.38679706,1

Peilbuizen.25071,1480D3CD-E8DF-4205-9B2C-34B327E1EADE,Van Almondestraat voor nrs 17-19,52.16231821,5.39066988,1

Peilbuizen.25072,C16C1DDB-5ABE-451D-9080-B36D0CC20761,Trompstraat voor nr 90,52.16487059,5.39448479,1

Peilbuizen.25073,2B55294C-8556-482B-8FB8-2C5183C4B817,Vermeerstraat hoek Jan Tooropstraat,52.14792854,5.392232,1

Peilbuizen.25074,682A7494-946E-4891-A6A5-5864161CB354,Zwarteweg t.o. huisnr. 9,52.1447722,5.40707449,0

Peilbuizen.25075,6785EF7C-AD38-4E20-8EC5-4CCC7EB3FE02,Rijpstraat (tegen gevel huis),52.16329726,5.39974599,0

Peilbuizen.25076,F13383F5-32AF-4243-A9D1-FF9FF6BB51B8,Rijpstraat,52.16337815,5.3998337,0

Peilbuizen.25077,47369316-479C-49BE-B92E-CA0C42A60031,Hoge Klei,52.13230145,5.34876559,0

Peilbuizen.25078,8244A1D8-B610-4CE4-B505-AE51C0043D09,Hoge Klei,52.13230145,5.34876559,0

Peilbuizen.25079,4BA91BF2-F602-43E4-97B1-4AE803AD7B9A,Hoge Klei,52.13333506,5.3487647,0

Peilbuizen.24984,73B96499-8DE7-43C3-A20F-C339179C73A1,Zeldertsedreef op hoek parkeerplaats kerk,52.20003082,5.37646992,0

Peilbuizen.24985,38C5AA97-593C-4C69-99D7-D5098E6287C5,Zeldertsedreef op hoek parkeerplaats kerk,52.20003082,5.37646992,0

Peilbuizen.24986,7E564444-093A-4928-851B-9E50042B472A,Wiekslag voor huis nr 421,52.16877935,5.40386954,0

Peilbuizen.24987,65939CFB-C32D-4CCB-89C7-C6BA7296AB8E,Wiekslag voor huis nr 421,52.16877935,5.40386954,0

Peilbuizen.24988,7A4F552D-9D39-4FE6-BA22-8ECDDFBBB2AD,De Ruijterstraat bij Kerk,52.16381889,5.39625307,0

Peilbuizen.24989,D93884B5-0258-4BCF-A52F-5B9771A90D84,,52.16381889,5.39625307,0

Peilbuizen.24990,F1F064BA-BFB1-4139-8549-626AE0D275F2,Vanadiumweg naast Neonweg 27,52.17215508,5.35298526,0

Peilbuizen.24991,94E1138B-BA0E-491E-9FBD-6AD2A0C628EA,Vanadiumweg naast Neonweg 27,52.17215508,5.35298526,0

Peilbuizen.24992,28668510-29C1-4C56-9F4B-C2747D07BD91,Textielweg voor nr 5,52.16418667,5.37111453,0

Peilbuizen.24993,62A8998E-E317-47E1-A794-2FC74AF8FC2C,Textielweg voor nr 5,52.16418667,5.37111453,0

Peilbuizen.24994,112D3F1D-64C5-4C23-A4E6-331B39B1F578,Hoek Brink - van Tuyllstraat in struiken,52.18745764,5.43226003,0

Peilbuizen.24995,8135E730-0EF1-4EC2-9DDC-F8988E96EA3E,Hoek Brink - van Tuyllstraat in struiken,52.18745764,5.43226003,1

Peilbuizen.24996,28D16EC7-E116-4391-B19F-1A0E1E16871D,Zevenhuizerstraat tussen nr 84-86 (middeldiep),52.18793333,5.37808134,0

Peilbuizen.24997,8809C3CC-7AB8-490E-9A31-7A0372EB17DF,Zevenhuizerstraat tussen nr 84-86 (ondiep),52.18793333,5.37808134,0

Peilbuizen.24998,FC2A709E-3196-40A9-BC20-5154D3A63C02,Hamseweg voor nr 4,52.18120092,5.37281912,0

Peilbuizen.24999,290EE067-7100-425D-A382-AB43FC25DA81,Hamseweg voor nr 4,52.18120092,5.37281912,0

Peilbuizen.25000,16C2090A-1AE2-4F9C-BCB3-33BDFE3CACC4,Cobolweg voor nr 3,52.1757152,5.41771659,0

Peilbuizen.25001,EC00D283-AF2C-42FF-AAA9-CA2E6201B866,Cobolweg voor nr 3,52.1757152,5.41771659,0

Peilbuizen.25002,306DDBCB-C3BD-4359-8C91-6066B02B23BD,De Arnhemse Poortwal voor nr 45,52.15371686,5.38668009,0

Peilbuizen.25003,A6D71908-04C5-4260-A3E6-EA13CA7DAF3D,De Arnhemse Poortwal voor nr 45,52.15371092,5.38669942,0

Peilbuizen.25004,A61A33E8-5D81-4676-B758-283BF18CA936,Leusderweg voor nr 208b 290 cm uit voordeur,52.14223909,5.37979968,1

Peilbuizen.25005,5DCBA918-3DFC-4768-A478-AEFA1B6C7E6F,Leusderweg voor nr 208b 290 cm uit voordeur,52.14223909,5.37979968,1

Peilbuizen.25006,6136D76F-40EA-46CF-BA67-FA5E707EC7B4,Groningerstraat voor nrs 69-83 diepe filter,52.15854295,5.37715197,1

Peilbuizen.25007,CADA142F-3977-4B5E-9408-6D2C0C687DEA,Lageweg,52.16163293,5.41015114,0

Peilbuizen.25008,2706AC09-AF5F-40EB-8930-BDC848BD3F36,Hogeweg X Schanssteeg,52.15839743,5.40941878,0

Peilbuizen.25009,CD5A47D5-64F0-4FCC-9434-AA37ED38F168,Rubensstraat,52.14779355,5.39524166,0

Peilbuizen.25010,E8723416-8790-4987-BB92-C6A360CBEE0B,Argonweg X Nijverheidsweg,52.1707526,5.35773462,0

Peilbuizen.25011,21CDB384-5BEC-4AC6-9632-4C4CEE7412D7,Zevenhuizerstraat voor nr 98,52.18857153,5.37887088,1

Peilbuizen.25012,3D4E8503-D740-424C-A9BE-77AC101669FF,Plataanweg voor nr 10,52.18808622,5.37938279,1

Peilbuizen.25013,128FA327-518A-4C52-9BC0-2897CBEF52E2,Plataanweg voor vijver,52.18763688,5.38020176,1

Peilbuizen.25014,82A05893-C317-4F2B-980C-7EAC4824C68F,Plataanweg voor nr 26,52.18703476,5.3814448,1

Peilbuizen.25015,3C793CCA-B05E-4B4C-A0FE-4589CA593403,Lijsterbeslaan op de hoek Acacialaan,52.18699874,5.38015799,1

Peilbuizen.25016,87D39A7E-B26B-4ACD-B7B5-553D0672033E,Dorresteijnsewg T Saffierwg bij school in de stoep,52.14173536,5.39919935,1

Peilbuizen.25017,9B763793-A972-4224-BC88-7E68A40BA1F0,Diamantstraat in stoep naast 35,52.14027047,5.39778201,1

Peilbuizen.25018,8E3C7EFE-A13A-42FB-8A3C-53E2CACD66C9,Dupontplein rand grasveld-bestrating rotonde (2),52.14663418,5.39429182,1

Peilbuizen.25019,456C1177-1CFC-47F4-B193-AB5CB5388DC5,Meidoornpad-Plataanweg beschoeiing vijver,52.18762791,5.38056734,1

Peilbuizen.25020,8DE02EA6-728A-4EFF-93C2-DA0B43EEB944,G. Douwstraat naast huisnr. 39,52.14527719,5.38982116,1

Peilbuizen.25021,3B05606D-950A-48A0-BAE5-442B100F3154,Arnhemseweg in poort naast huisnr. 174,52.14565467,5.39021563,1

Peilbuizen.25022,C5390CC1-94D5-4C9F-9E97-D8DEDBA26233,Hoenderberg zijkant gevel huisnummer 7,52.19870804,5.40900022,1

Peilbuizen.25023,57CEAB03-8DAB-461D-88BE-BEF4140F32A2,Vijlenberg schuin tegenover huisnummer 13,52.19803292,5.41398754,1

Peilbuizen.25024,4BDBB5F6-B1A6-4A9C-8A84-50CF5A97BAF1,Luttenberg naast huisnummer 19,52.20129569,5.41315574,1

Peilbuizen.25025,4513E759-6346-4EA6-8C06-EF2F9F4F49ED,Sprengen bij huisnummer 120,52.19932604,5.41855195,1

Peilbuizen.25026,DFBB840D-0BF7-4B3E-847B-AFBCA1A786AA,Duifpolder voor huisnummer 53,52.19852468,5.4235391,1

Peilbuizen.25027,D2614281-184C-4D5A-990E-8CFAEC9DAB2D,Wieringermeerpolder tegenover huisnummer 4,52.19676397,5.42051004,1

Peilbuizen.25028,1322F38D-4970-4715-A001-2D6FDBA15D77,Cathalijnepolder bij hoek van gebouw 24-42,52.19711228,5.42757479,1

Peilbuizen.25029,555C37CF-8558-415A-9A46-6B558C0BC92F,Harlingenstraat tegenover nummer 29,52.19778435,5.43306034,1

Peilbuizen.25030,A7095362-D061-442E-A180-5047B5333B7C,,52.15516391,5.38735226,0

Peilbuizen.25031,BB5B1B69-D371-4252-A8ED-397FEA917748,Scharwoudestraat op hoek bij huisnummer 30,52.15516391,5.38736687,0

Peilbuizen.25032,C28C545F-51FF-4710-974A-A69133C03FE2,Lemmerkade bij huisnummer 36,52.19905115,5.43429031,1

Peilbuizen.25033,E4A2E091-C486-471C-BAF6-22FAB8CFB97B,Coulissen in voetpad richting entree station,52.19236403,5.43472196,1

Peilbuizen.25034,420FABDA-D054-4FAC-AE29-663162D564A0,Bornberg tegenover huisnummer 41,52.19259558,5.41266803,1

Peilbuizen.25035,044482D1-31B9-4CB4-9CC9-F7E916E44412,Lofoten tegenover huisnummer 4,52.1890796,5.41968535,1

Peilbuizen.25036,CD0FE8AE-BAE0-44F7-8F56-D4247891068E,Lovink op hoek bij bibliotheek,52.19461208,5.43194553,1

Peilbuizen.25037,187D46C6-3A07-4779-98B7-EA284AF19C57,Schatsberg voor huisnummer 41,52.20188774,5.41789551,1

Peilbuizen.25038,59B513DC-60CB-4DD5-80F8-2A5B3AE8DE9B,Koraalzee tussen de gebouwen met huisnummers 11-29,52.19218816,5.4238849,1

Peilbuizen.25039,DF03FDC2-F88E-45E4-A021-364C1D03191A,Heideweg tegenover huisnummer 52,52.18902401,5.42521304,1

Peilbuizen.25040,5E29E84F-D9ED-45DD-B130-F97158016B86,Riezebezem bij huisnummer 13,52.18315313,5.43047182,1

Peilbuizen.25041,C8F088CC-B264-4F2E-AAD1-B4D618315806,Lient voor huisnummer 127,52.18361353,5.42460891,1

Peilbuizen.25042,968E2FF3-702D-484D-9AE3-6A26AF3A4130,Pastor Pieckweg,52.19290347,5.37644236,0

Peilbuizen.25043,CFF3FF83-65F0-4AF9-87BA-A88CC57BF96E,"De Hoef, over het spoor",52.1729229,5.40286244,0

Peilbuizen.25044,1ACB7C02-8683-46B5-81B1-AD7C16C589C7,"Ouwe stee, Kerklaan",52.19224779,5.3836671,0

Peilbuizen.25045,C9643567-F666-4153-A0CE-BF7824229BD4,,52.19164565,5.38749876,0

Peilbuizen.25046,9FA05547-DD80-49BB-8CDC-11D0AAD9F711,,52.1878523,5.3977496,0

Peilbuizen.25047,8BD5DCC6-32A8-4551-A2E3-64071D4EBB7E,,52.18763656,5.39802739,0

Peilbuizen.25048,2057CCCD-6EAB-4D16-A169-9D0565B311D6,Hoveniersweg (oud),52.19130354,5.39861327,0

Peilbuizen.25049,D86AB247-99E5-465B-8CDB-619155785E7D,Emiclaerseweg,52.17810941,5.39837593,0

Peilbuizen.25050,0BDE97A6-171F-43F2-AD61-0E5407FF4F90,Emiclair opslag RWA,52.18367298,5.39735381,1

Peilbuizen.25051,289C4FE3-23AA-4259-BF82-317FE997B9A7,Engweg (achter kerk),52.1898211,5.38470558,0

Peilbuizen.25052,C2619BD0-139D-4CA9-80A3-5EB38D3D969D,Van Zuilenlaan hoek Van Beeklaan,52.18853739,5.42898547,1

Peilbuizen.25053,DC356FC2-0318-4651-8796-852C15A5B856,Fortuin,52.17846856,5.37241062,1

Peilbuizen.25054,9F8ECB44-B475-4AE9-9CC2-49946E6B9187,Vierakkers,52.17874739,5.37416496,1

Peilbuizen.25055,E48D7B68-C3FB-4633-B795-3DDCF71A7381,Langenoord bij tennisbanen,52.18485955,5.37893005,1

Peilbuizen.25056,DC3DD8BD-C724-4CA5-8CAB-D722E1BECC4B,Hoefseweg tunnel (3 in 1),52.17870973,5.410891,1

Peilbuizen.24877,1F44F4B8-DFF1-49EF-BFD5-F5C05E08B4E8,Hoge Klei,52.13131248,5.34784634,0

Peilbuizen.24878,DE9CB146-9D3E-4386-BD12-66C33AD4BBC0,Hoge Klei,52.13131248,5.34784634,0

Peilbuizen.24879,46140A42-81AE-46D6-AA83-0B9E1B5827A1,J. Karmanhof tussen huisnrs. 10 en 12,52.1443873,5.39233385,1

Peilbuizen.24880,D761A51D-B2AB-4D4E-9195-799A7EAB4839,Arnhemseweg achter huisnr. 206,52.14412667,5.39205625,1

Peilbuizen.24881,8D60C68E-F150-4AD6-8E20-F23192BAB583,Arnhemseweg voor huisnr. 153,52.14393794,5.39150109,1

Peilbuizen.24882,17347528-2678-47E1-8FA9-73D437A27368,Woestijgerweg t.o. huisnr. 135,52.14404588,5.38793653,1

Peilbuizen.24883,02EA0DD1-9946-44A6-8889-E1D596C4B1E5,G. Flinckstraat voor huisnr. 14,52.14511541,5.38960201,1

Peilbuizen.24884,74CE0726-4B82-4189-A8A8-8E574E5A3A0C,Groenstrook Sportfondsenbad,52.15086346,5.39333323,1

Peilbuizen.24885,3CC72EB3-B385-41A6-8137-128DFEEFED4F,De Tabakschuur - Bij zijweg achter de lantaarnpaal,52.16594313,5.43327301,0

Peilbuizen.24886,2C7D4FBC-7C68-4BF9-994F-7B48EB2172C8,De Zonnecel - In stoep bij De Ouwe Steen,52.16577609,5.42665774,0

Peilbuizen.24887,894B5FFF-56BB-4A85-AC63-CAB74521B7B2,Hoek Bladweg-Tuinbouwweg naast nr 7,52.16296526,5.38130167,1

Peilbuizen.24888,FF7E9519-D217-4445-B22A-A82A2BCDDA5F,Zuiderkruis naast Orion nr 21,52.16488878,5.38485304,1

Peilbuizen.24889,D4CE9210-184A-4A8F-8BC6-2B7790CF7374,Bieshaarlaan achter  nr 302,52.19049441,5.373328,1

Peilbuizen.24890,7B528656-2598-4156-9219-0E2E1598E324,Stille Steeg Oost naast nr 13,52.18437444,5.39036461,1

Peilbuizen.24891,31C8C32D-7D40-450F-B194-6F56B0291164,Columbusweg naast Marco Polostraat nr 2,52.15993538,5.40319395,1

Peilbuizen.24892,B5E86F2F-B9B8-484F-8C6E-B5E46E3EA1D3,De Ruijterstraat bij Kerk,52.16381889,5.39625307,0

Peilbuizen.24893,3526F85D-EB2F-41C5-A5BF-29A318DC8A01,Pullstraat voor nr. 17,52.16119439,5.39672019,1

Peilbuizen.24894,55F7FB3D-EC9B-4928-B9AD-DFC8A4F4486C,Van der Doestraat voor nr 16,52.16527482,5.39749571,1

Peilbuizen.24895,DDE86CE9-B97E-428A-A6A8-6A25749DC34C,Flamingostraat voor plantsoen voor nr 2,52.16829341,5.40761126,1

Peilbuizen.24896,24458FB5-D8AF-429C-9B86-8FF9618D467F,Kluutstraat in pad naast nr 20,52.16681004,5.40964225,1

Peilbuizen.24897,A366183B-8BB8-4AF4-B6CB-42CBD3CB8780,Liendertsedreef zijkant huis nr 51,52.16935508,5.39986465,1

Peilbuizen.24898,EF1C1C2A-9D1D-4E69-A238-EC030984C036,Plevierstraat voor nr 21,52.16415836,5.4109563,1

Peilbuizen.24899,2D4968CC-9441-4773-905F-B855EB25E3CD,Wiekslag voor huis nr 421,52.16877935,5.40386954,0

Peilbuizen.24900,A50D80A1-9432-4D68-845C-DD5ABD028CDD,Biesvaren bij erfgrens Kalmoes 2,52.20527076,5.37695143,1

Peilbuizen.24901,920ECC60-684E-4ACC-9B79-793BA2C87F8A,Hogeboog voor nr 6,52.19727122,5.37319427,1

Peilbuizen.24902,EBF09C79-0BB1-4B1B-B6EE-5D625D950F2A,In pad tussen Tuinslak 32 en  Grote Poelslak 14,52.20144134,5.3714084,1

Peilbuizen.24903,FD78EDB8-CDB2-4026-B356-FB04D6A6BD37,Kattenbroekerpoort voor nr 13,52.19593272,5.38163382,1

Peilbuizen.24904,21001504-F012-428D-8795-2DAF9C3C1DA6,Keulemansgaarde voor nr 14,52.19466497,5.3752719,1

Peilbuizen.24905,13374823-E718-458A-8E00-EBF9D7B097B5,Krabbescheer achter Kleine Kroos nr 19,52.20568389,5.37380608,1

Peilbuizen.24906,CB51EDBB-FE91-43B2-AF04-5E0691173C7D,Nieuwlandsedreef voor achterpad tussen 13 en 15,52.20385109,5.38441228,1

Peilbuizen.24907,25B8C4C9-8FC2-46F7-87BE-D51852C933A9,Nieuwlandsedreef voor nr 20,52.20015708,5.38391517,1

Peilbuizen.24908,097E4083-CCA3-442A-86F3-9AC0C7514219,Nieuwlandseweg voor nr 40,52.20038162,5.38017055,1

Peilbuizen.24909,2B6F048D-3FCB-43ED-9F49-9693151F5611,Watertor tussen Waterspringstaart en Waterspin,52.20278983,5.3739386,1

Peilbuizen.24910,2DDC5834-B122-4D9F-87E7-DE07885E9880,Zeldertsedreef op hoek parkeerplaats kerk,52.20003082,5.37646992,0

Peilbuizen.24911,910F229A-9D73-456C-BE1A-2D92D536BFB4,Zoetegaarde nr 1 - Schone van Boskoopgaarde nr 2,52.19666849,5.36917228,1

