Nummer;Totaal van;Jaar;Maand;Soort uitstroom;Land van herkomst;Aantal uitgestroomd uit opvang
4;Jaar, Maand, Land van herkomst;2021;2;*Alle*;Syrië;680
4;Jaar, Maand, Land van herkomst;2021;2;*Alle*;Tunesië;40
4;Jaar, Maand, Land van herkomst;2021;2;*Alle*;Turkije;170
4;Jaar, Maand, Land van herkomst;2021;2;*Alle*;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;2;*Alle*;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Afghanistan;80
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Algerije;130
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Brazilië;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;China;30
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Cuba;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Eritrea;300
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Ethiopië;40
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Guinee-Bissau;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Irak;110
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Iran;70
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Jemen;180
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Libië;40
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Macedonië;20
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Mali;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Marokko;100
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Nicaragua;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Nigeria;110
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Onbekend;30
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Pakistan;70
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Rusland;40
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Saoedi-Arabië;30
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Servië;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Soedan;20
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Somalië;30
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Syrië;1050
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Turkije;210
4;Jaar, Maand, Land van herkomst;2021;3;*Alle*;Uganda;30
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Afghanistan;90
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Algerije;100
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;China;20
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Colombia;20
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;El Salvador;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Eritrea;270
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Ethiopië;40
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Irak;90
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Iran;70
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Jemen;90
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Joegoslavië;20
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Libië;40
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Macedonië;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Marokko;90
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Nigeria;120
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Onbekend;50
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Pakistan;50
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Saoedi-Arabië;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Servië;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Soedan;30
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Somalië;30
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Syrië;890
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Tunesië;40
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Turkije;220
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;4;*Alle*;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Afghanistan;70
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Algerije;110
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;China;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Congo;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Egypte;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;El Salvador;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Eritrea;180
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Irak;110
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Iran;100
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Israël;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Jemen;110
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Libanon;20
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Libië;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Marokko;90
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Nigeria;100
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Onbekend;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Pakistan;60
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Soedan;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Somalië;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Syrië;950
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Turkije;180
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Turks- en Caicoseilanden;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;5;*Alle*;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Afghanistan;60
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Algerije;160
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;China;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Egypte;30
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Eritrea;150
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Gambia;20
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Georgië;20
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Guinee;30
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;India;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Irak;120
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Iran;110
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Ivoorkust;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Jemen;140
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Koeweit;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Libië;30
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Marokko;120
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Nigeria;110
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Onbekend;40
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Pakistan;50
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Rusland;60
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Servië;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Sierra Leone;20
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Soedan;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Somalië;40
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Syrië;860
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Tadzjikistan;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Turkije;180
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Uganda;20
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;6;*Alle*;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Afghanistan;70
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Algerije;110
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;China;20
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;El Salvador;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Eritrea;220
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Guinee;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Irak;130
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Iran;170
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Jemen;100
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;7;*Alle*;Kameroen;10
