gemcode;gm_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
246;Heerde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,85622;13,68084;-24,6273;17,38173;-24,59017;26,96064
246;Heerde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,0082;10,13156;-10,88598;18,43684;-26,01882;27,38616
246;Heerde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,79335;1,98878;-13,31273;16,91529;-23,88908;27,31181
252;Heumen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,81128;4,43936;-6,71731;24,57983;-21,4712;26,31472
252;Heumen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,49652;9,56763;-7,19936;23,72063;-24,31684;25,43485
252;Heumen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,84761;6,77336;-2,51907;23,02768;-23,96964;25,03018
252;Heumen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,75033;4,11374;-2,60301;31,93985;-25,4313;27,03046
252;Heumen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;26,86195;4,74126;4,34048;32,66604;-26,97985;27,34386
252;Heumen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;28,28144;-,90053;5,07672;36,85552;-27,17718;27,49988
262;Lochem;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,76228;10,06671;-18,64247;36,16744;-33,11518;32,34394
262;Lochem;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,00079;25,23013;-18,34625;39,41783;-29,96235;34,24849
262;Lochem;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,13819;20,25741;-16,55612;35,69629;-31,01801;33,24965
262;Lochem;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,30544;24,07641;-27,72142;40,02563;-30,63321;33,63979
262;Lochem;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,20517;24,51402;-21,75727;39,7827;-31,17661;33,86126
262;Lochem;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,15391;18,08383;-20,43099;40,08206;-30,96488;33,81049
263;Maasdriel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,45363;3,37127;-2,69796;29,55026;-15,1187;23,9823
263;Maasdriel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,55348;1,24325;-2,36355;24,49549;-25,65884;26,47792
263;Maasdriel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,63313;-4,26029;2,5268;31,83178;-29,97361;26,5647
263;Maasdriel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,84182;-1,03077;-3,35392;38,43887;-29,79558;26,44689
263;Maasdriel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,86459;-1,16071;3,58263;38,0445;-30,60079;25,73067
263;Maasdriel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,57733;-7,72046;3,41805;37,58673;-32,09951;20,98575
265;Millingen aan de Rij;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,06698;5,42162;4,49652;28,5703;-13,19434;8,08965
265;Millingen aan de Rij;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,55738;,56796;5,02992;26,2393;-24,68437;9,82229
265;Millingen aan de Rij;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,03685;2,23487;4,0565;27,33113;-20,39648;13,84315
265;Millingen aan de Rij;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,00403;8,226;5,3696;34,63867;-22,60655;14,00876
265;Millingen aan de Rij;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,8451;10,29329;14,3311;32,23705;-21,38872;16,26504
265;Millingen aan de Rij;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,94435;6,23065;21,82369;32,65938;-22,35905;14,8113
267;Nijkerk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,42016;-,76275;-22,95566;24,66151;21,78666;8,1781
267;Nijkerk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,27083;6,73314;-23,95331;22,66639;-14,48923;9,41623
267;Nijkerk;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,64866;,33132;-22,1893;6,37108;14,21823;8,80436
267;Nijkerk;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,43612;3,3211;-24,12375;19,56401;12,73455;11,2398
267;Nijkerk;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,01968;4,58339;-20,93331;23,85663;12,55118;10,93835
267;Nijkerk;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,41111;-,54811;-20,83651;28,045;10,91025;10,88447
268;Nijmegen;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-33,95543;-9,68841;-9,29192;-31,55227;20,19918;-27,46968
268;Nijmegen;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10,39074;-4,77316;-9,08108;-34,36494;5,87294;-25,66015
268;Nijmegen;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-16,19395;-8,14448;-6,4741;-34,41439;6,34236;-25,04022
268;Nijmegen;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-5,12954;-9,71348;-8,10286;-21,46145;6,77487;-20,27581
268;Nijmegen;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-7,90664;-8,70285;-4,50712;-18,89648;5,93234;-20,81892
268;Nijmegen;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-3,23925;-7,55562;-5,50511;-14,1727;3,96258;-20,71704
269;Oldebroek;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,92255;11,93329;-23,89932;35,67873;36,39459;21,42314
269;Oldebroek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,89628;6,95992;-25,47438;31,07435;-24,60316;23,52671
269;Oldebroek;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,88143;,05358;-24,28303;33,01247;-26,45312;26,14328
269;Oldebroek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,40498;5,27991;-37,61964;36,18716;-28,48566;26,23342
269;Oldebroek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,79193;4,32187;-30,57579;36,61051;-29,01231;25,55609
269;Oldebroek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,27732;-1,12754;-29,37206;38,34363;-28,81829;25,09415
273;Putten;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,87879;12,29178;-21,66724;38,41146;5,52494;26,02795
273;Putten;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,06524;21,00572;-22,08185;33,6978;17,67437;27,40968
273;Putten;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,93416;11,70599;-19,69314;25,80018;18,58963;24,12666
273;Putten;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,91111;10,92281;-31,49636;33,06873;15,95698;25,82592
273;Putten;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,43449;10,68508;-33,36854;36,59359;15,3597;25,38199
273;Putten;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,59488;-2,2601;-31,15268;36,50299;14,32812;24,51532
274;Renkum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,66652;-2,63357;-16,93756;26,0893;13,77805;14,00256
274;Renkum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,99867;19,49891;-16,07582;19,77971;-12,92052;15,26763
274;Renkum;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,19925;10,59393;-15,18483;18,71076;-18,85961;13,9586
274;Renkum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,21052;10,66565;-25,33527;28,17129;-18,95413;14,57538
274;Renkum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,30653;10,8359;-24,61362;26,04923;-16,70949;14,50143
274;Renkum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,07955;8,46675;-17,45613;25,41251;-18,8134;16,77032
275;Rheden;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,96004;2,06581;-10,36363;24,61188;4,22189;,23442
275;Rheden;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,25541;19,89041;-11,83757;23,22952;-21,46463;,33657
275;Rheden;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;5,16004;11,69568;-9,50899;20,72412;-22,02365;,7605
275;Rheden;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,73054;13,30478;-15,80458;27,29886;-1,64765;2,34772
275;Rheden;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,631;16,11754;-12,01775;25,77452;-1,29195;2,99952
275;Rheden;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,30834;14,0105;-6,63143;29,47303;-2,66139;2,47839
277;Rozendaal;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;34,7091;2,98699;-20,30501;31,10784;-20,11523;41,8128
277;Rozendaal;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;32,03365;33,43216;-18,70733;40,0131;-26,19965;41,28949
277;Rozendaal;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;31,26897;22,22574;-16,62455;42,72878;-26,53038;41,2479
277;Rozendaal;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;33,4777;27,09476;-28,9735;42,85896;-7,44469;40,6608
277;Rozendaal;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;33,06081;30,22879;-22,51336;42,4069;-7,49347;40,5597
277;Rozendaal;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;33,28714;26,86286;-15,16995;43,47274;-9,25788;40,59355
279;Scherpenzeel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,77894;,56087;-13,04404;31,80869;-32,02876;11,31735
279;Scherpenzeel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,64017;9,0061;-13,39159;23,87463;-19,46861;13,5333
279;Scherpenzeel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,05418;2,97065;-9,45926;32,89546;-16,89545;12,81416
279;Scherpenzeel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;25,99085;4,72256;-19,90735;36,89493;-18,11688;12,57157
279;Scherpenzeel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,35945;7,38534;-3,72865;37,82411;-23,02909;12,62149
279;Scherpenzeel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;26,06029;-4,48898;-12,02246;39,562;-30,63797;12,43739
281;Tiel;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,69065;-,01708;-12,20423;-7,37705;7,40112;-10,12195
281;Tiel;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,36399;3,22841;-12,00022;-16,81339;11,72535;-6,27738
281;Tiel;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-10,60271;-6,09456;-8,58219;-17,74288;10,13739;-5,29209
281;Tiel;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-,25367;-5,44043;-4,08165;-2,53934;8,85005;-2,13935
281;Tiel;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,42085;-5,42781;-2,66145;-4,86833;10,24844;-2,15467
281;Tiel;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;3,22714;-7,08173;-1,69195;-2,81982;11,9172;-3,7411
282;Ubbergen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,3689;3,79475;8,10485;33,8874;-10,30776;3,00894
282;Ubbergen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,11836;15,04149;6,32628;36,564;-14,68817;4,47132
282;Ubbergen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,30068;16,0091;9,27233;40,24167;-20,24448;7,14629
282;Ubbergen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,16769;13,34323;-14,68148;41,18054;-19,82673;9,62751
282;Ubbergen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,55085;16,4975;11,86208;40,65951;-19,76073;9,739
282;Ubbergen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;21,13928;8,96001;14,72449;41,15146;-19,56352;8,79269
285;Voorst;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,80596;11,44854;-27,983;36,22462;18,49096;31,11013
285;Voorst;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,51738;16,25955;-27,1329;34,93117;-19,95224;30,28836
285;Voorst;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,39734;11,2298;-24,77824;32,92643;-20,52584;29,85217
285;Voorst;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,42848;12,84107;-33,38427;34,86708;-20,82827;30,89957
285;Voorst;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,79179;12,86569;-11,35854;35,21826;-21,56517;31,49345
285;Voorst;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,56489;7,52139;-8,7605;39,3755;-21,60694;30,91606
289;Wageningen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,3991;-9,14994;-2,15208;5,05877;-22,02548;-24,18744
289;Wageningen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,85862;1,46603;-1,26032;-4,25979;20,90272;-21,03959
289;Wageningen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,51431;-1,80276;,66327;2,26062;20,92817;-20,83141
289;Wageningen;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;13,77685;-1,7746;-3,50137;25,72512;22,27526;-17,13976
289;Wageningen;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;10,05297;-1,51397;-9,26023;21,99641;22,29522;-17,66244
289;Wageningen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;11,38098;-1,0849;-8,39349;27,30347;20,82351;-17,7451
293;Westervoort;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,59411;21,82632;-5,88043;14,35943;-15,48914;-5,44944
293;Westervoort;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,38074;-7,56583;-6,70257;-,13416;-19,22258;-7,18493
293;Westervoort;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,43518;-13,79484;-2,88693;-10,21332;-18,4906;-5,4214
293;Westervoort;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,41759;-10,53528;2,16797;11,51068;-16,41745;-2,35266
293;Westervoort;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,89614;-10,8008;-4,91737;18,71363;-20,23402;-2,15258
293;Westervoort;2012;6; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;15,37153;-14,69878;-2,74501;25,80613;-16,79292;-1,71814
294;Winterswijk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,47923;3,00982;-15,99619;21,56234;-6,45394;17,20707
294;Winterswijk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,85069;17,93745;-18,97714;29,23015;18,34504;23,48156
294;Winterswijk;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,19415;10,07328;-17,38458;20,53559;18,91225;24,42626
294;Winterswijk;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;12,93251;15,0149;-21,93292;27,37219;18,22804;26,20965
294;Winterswijk;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,45004;13,85808;-15,92837;26,78058;18,41801;27,23126
294;Winterswijk;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,05438;5,86642;-12,69534;28,96139;17,91772;27,3347
296;Wijchen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,8096;-8,55161;-9,33315;23,21377;-4,49181;8,74587
296;Wijchen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,82621;-1,17378;-9,6933;18,76865;19,79414;10,40778
296;Wijchen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,75675;,10437;-8,43632;20,65528;15,08081;13,4677
296;Wijchen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,57371;,06401;-11,81193;28,20794;10,35698;15,2394
296;Wijchen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,20427;,198;-10,63805;32,14358;9,12167;15,78733
296;Wijchen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,67925;-1,47391;-12,68836;33,89761;9,21232;15,83548
297;Zaltbommel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,4682;2,39829;4,70157;22,6569;-17,19556;17,2864
297;Zaltbommel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,57097;8,74354;4,34264;23,28303;-31,78755;17,00658
297;Zaltbommel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,25424;4,67708;4,66413;22,32778;-31,9782;17,56262
297;Zaltbommel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,04555;3,63586;-5,14809;28,12946;-32,51557;20,30383
297;Zaltbommel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,29387;5,65287;2,46336;20,27938;-33,64296;20,46278
297;Zaltbommel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,50829;-,08525;-,09647;25,27995;-34,55911;18,76034
299;Zevenaar;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,99324;-13,85187;-15,21626;21,77351;-12,70361;2,07096
299;Zevenaar;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,8656;4,32562;-15,99718;24,31883;13,29978;2,97032
299;Zevenaar;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,40729;,93296;-14,38965;30,55007;14,01038;2,06703
299;Zevenaar;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,16797;1,65229;-20,09248;33,68669;12,86538;3,78273
299;Zevenaar;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,76981;-,42793;-15,629;34,03253;11,67812;5,18558
299;Zevenaar;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,02643;-,48949;-10,84643;36,95228;12,23817;3,56321
301;Zutphen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,32846;-7,12715;,10165;7,8273;-1,47561;-11,07986
301;Zutphen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,24874;6,58086;-,83187;-,42835;10,23598;-7,22685
301;Zutphen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,69355;-3,00525;2,74685;-4,14344;6,7223;-7,7976
301;Zutphen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,83553;-3,80028;1,8212;-2,45729;5,13425;-3,30513
301;Zutphen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;5,17159;-1,33945;-1,85164;-1,88751;4,72456;-,9351
301;Zutphen;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;10,46431;-2,31036;5,1702;8,05943;3,72675;-1,79582
302;Nunspeet;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,64526;12,17549;-22,95736;23,27537;34,73866;17,32901
302;Nunspeet;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,28657;20,22744;-23,68664;34,18695;-29,22115;17,39167
302;Nunspeet;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,1396;6,23941;-22,24383;34,45796;13,44297;16,95595
302;Nunspeet;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,06461;5,87758;-30,93696;40,52974;9,91648;17,29694
302;Nunspeet;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,3047;5,80098;-24,16601;40,25954;11,93965;17,88972
302;Nunspeet;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,17533;,29934;-24,16631;37,96475;12,29508;14,34935
303;Dronten;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,11167;6,16189;-1,98696;9,06723;-34,32853;8,43048
303;Dronten;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,02782;11,08605;-3,39927;6,98395;-37,23707;16,13168
303;Dronten;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,78311;,22438;-2,13148;14,47568;-36,77306;19,79722
303;Dronten;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,0379;2,41515;-4,39636;19,14291;-5,31875;22,23145
303;Dronten;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,76114;3,92597;-2,36871;20,43833;-4,79197;20,76132
303;Dronten;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,532;-4,6473;-,22;27,66396;-6,92589;20,34989
304;Neerijnen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,04353;11,67393;-9,75546;33,73806;34,2089;24,77704
304;Neerijnen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,19635;17,50503;-9,86403;29,76988;-31,16152;26,56889
304;Neerijnen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,4096;7,88841;-6,97791;35,12587;-32,30764;27,02582
304;Neerijnen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,11593;9,57722;-22,14007;27,98591;-33,07044;28,07328
304;Neerijnen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,8684;10,47669;-5,99963;28,11148;-33,79913;29,16754
304;Neerijnen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,97916;2,77297;-7,3078;30,7446;-37,04021;27,23364
307;Amersfoort;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,50399;-8,39328;-10,839;-,36578;4,43246;-19,47751
307;Amersfoort;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,70836;3,04584;-10,36658;-8,91226;7,923;-14,93446
307;Amersfoort;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,66529;-1,79851;-8,33208;-19,95923;5,83974;-15,05304
307;Amersfoort;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,42407;-1,70015;-7,4985;-9,60287;4,45892;-10,77505
307;Amersfoort;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,66576;-2,56671;-11,59358;-7,24213;2,13135;-8,92855
307;Amersfoort;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;10,24125;-3,49482;-10,64467;-1,16998;,04854;-8,6837
308;Baarn;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,58794;8,56675;-20,65459;25,96556;-10,23705;4,70157
308;Baarn;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,18096;14,87884;-20,18435;23,99266;-18,65139;8,2599
308;Baarn;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,6397;5,83018;-17,21249;24,00494;21,00336;4,0065
308;Baarn;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,43259;10,44344;-21,32871;33,37976;22,97595;5,61836
308;Baarn;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,65856;10,73564;-18,74601;33,77313;24,95768;7,30922
308;Baarn;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,89464;2,91524;-16,81159;35,45815;26,49672;6,18327
310;De Bilt;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,55101;5,76775;-16,62974;27,04468;7,29779;3,43351
310;De Bilt;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,23955;20,65429;-17,49607;15,78062;-13,56749;4,83079
310;De Bilt;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,60647;14,25427;-15,28704;12,48805;-13,38397;5,43768
310;De Bilt;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;25,21522;16,26522;-24,52749;21,72667;-15,09964;6,51714
310;De Bilt;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;26,21277;18,28115;-12,5662;23,89385;-15,57544;5,54433
310;De Bilt;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,46016;15,92762;-13,79496;27,87141;-17,07117;4,34624
312;Bunnik;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,32943;-1,24417;-13,38982;30,51973;-22,09904;17,71513
312;Bunnik;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27,01267;15,49506;-12,97739;23,50946;-,15265;18,48554
312;Bunnik;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;25,4689;11,13723;-11,32117;30,90628;-4,98619;17,69984
312;Bunnik;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,1503;13,09706;-20,34521;35,71069;-4,38111;19,32018
312;Bunnik;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;28,35724;14,28874;-14,01034;36,47706;-5,66432;19,03507
312;Bunnik;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;28,44132;11,64397;-13,17057;36,91232;-6,44404;19,56269
313;Bunschoten;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,95788;3,49166;4,9414;17,5193;-17,02949;11,00521
313;Bunschoten;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,12184;-5,4838;5,71333;31,66142;-25,01289;15,76626
313;Bunschoten;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,40799;-9,70468;7,64497;16,70282;-17,18871;13,81704
313;Bunschoten;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,5061;-6,32201;6,26363;16,98116;-17,5736;15,78577
313;Bunschoten;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,42852;-5,83704;6,77441;25,43879;-21,7606;15,9416
313;Bunschoten;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,52937;-10,51712;6,20174;26,8033;-21,38879;15,29439
317;Eemnes;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,22146;-6,39661;-10,6495;21,96465;18,16322;4,66259
