RIJKSMONNR;NAAM;TYPEMONUM;CBSCATEGOR;CBSCODE;OORSPRFUNC;SUBCATNR;SUBCATOMS;HFDCATCODE;HFDCATOMS;TYPECHOBJ;BEGBOUWJR;EINDBOUWJR;GRS_DATUM;INSCHRDAT;GEMEENTE;GEMEENTENR;PROVINCIE;PROVCODE;PLAATS;SITUERING;STRAAT;HUISNUMMER;TOEVOEGING;POSTCODE;BAG_PLAATS;X_COORD;Y_COORD;LONG;LAT;COORDHERK;KICH_URL;STATUS;EXTRACTDAT;COUNTER
17730;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;4;;2513 AC;'s-Gravenhage;81225;455270;4.3109262578007606;52.08078094300086;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17730;rijksmonument;20190626;318
17731;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;6;;2513 AC;'s-Gravenhage;81235;455276;4.311070822298371;52.08083619573508;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17731;rijksmonument;20190626;319
17793;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nassaulaan;18;;2514 JT;'s-Gravenhage;80956;456065;4.306830005404931;52.08788949301473;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17793;rijksmonument;20190626;380
17794;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Handel en kantoor;;Handelsgebouwen, opslag- en transportgebouwen;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nassaulaan;19;;2514 JT;'s-Gravenhage;80948;456079;4.306710257619067;52.08801423721066;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17794;rijksmonument;20190626;381
17795;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nassaulaan;20;;2514 JT;'s-Gravenhage;80943;456087;4.306635577778429;52.08808546222198;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17795;rijksmonument;20190626;382
17796;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nassaulaan;21;;2514 JT;'s-Gravenhage;80943;456087;4.306635577778429;52.08808546222198;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17796;rijksmonument;20190626;383
17797;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Handel en kantoor;;Handelsgebouwen, opslag- en transportgebouwen;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nassaulaan;22;;2514 JT;'s-Gravenhage;80939;456109;4.306572445923835;52.08828263517029;AMR dico;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17797;rijksmonument;20190626;384
17798;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Handel en kantoor;;Handelsgebouwen, opslag- en transportgebouwen;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nassaulaan;23;;2514 JT;'s-Gravenhage;80943;456087;4.306635577778429;52.08808546222198;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17798;rijksmonument;20190626;385
17799;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Molstraat;11;;2512 BH;'s-Gravenhage;81398;454588;4.313596779084628;52.07467499424679;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17799;rijksmonument;20190626;386
17800;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Molstraat;27;;2512 BH;'s-Gravenhage;81349;454542;4.312892080822097;52.0742550890248;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17800;rijksmonument;20190626;387
17801;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Molstraat;25;;2512 BH;'s-Gravenhage;81330;454566;4.312609802916705;52.07446824434583;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17801;rijksmonument;20190626;388
17802;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Molstraat;29;;2512 BH;'s-Gravenhage;81349;454542;4.312892080822097;52.0742550890248;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17802;rijksmonument;20190626;389
17803;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19800123;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Molstraat;26;;2512 BK;'s-Gravenhage;81356;454530;4.312996758703011;52.074148178685945;Bridgis;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17803;rijksmonument;20190626;390
17804;;onroerend gebouwd;Weg- en waterwerken;10;;0;Brug(C);;Weg- en waterbouwkundige werken;;0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;;0;;;'s-Gravenhage;81466;455690;4.314350994445431;52.0845874369387;BRK;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17804;rijksmonument;20190626;391
17805;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;10;;2514 BP;'s-Gravenhage;81526;455619;4.315241534234364;52.08395734273557;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17805;rijksmonument;20190626;392
17806;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;11;;2514 BP;'s-Gravenhage;81524;455625;4.3152110673411235;52.08401099786592;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17806;rijksmonument;20190626;393
17807;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;12;;2514 BP;'s-Gravenhage;81520;455632;4.315151210423344;52.08407337432309;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17807;rijksmonument;20190626;394
17808;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;13;;2514 BP;'s-Gravenhage;81517;455637;4.315106371481884;52.08411790995647;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17808;rijksmonument;20190626;395
17809;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;14;;2514 BP;'s-Gravenhage;81514;455642;4.315061532450915;52.08416244557222;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17809;rijksmonument;20190626;396
17810;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;15;;2514 BP;'s-Gravenhage;81506;455654;4.314942248545253;52.08426922478825;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17810;rijksmonument;20190626;397
17811;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;16;;2514 BP;'s-Gravenhage;81504;455658;4.314912212012643;52.08430490632758;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17811;rijksmonument;20190626;398
17812;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;17;;2514 BP;'s-Gravenhage;81501;455663;4.314867372599994;52.084349441867055;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17812;rijksmonument;20190626;399
17732;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;7;;2513 AC;'s-Gravenhage;81241;455279;4.311157690888714;52.080863955240304;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17732;rijksmonument;20190626;320
17733;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;8;;2513 AC;'s-Gravenhage;81255;455287;4.311360168527279;52.08093771392187;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17733;rijksmonument;20190626;321
17734;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;9;;2513 AC;'s-Gravenhage;81265;455293;4.311504734070181;52.08099296612519;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17734;rijksmonument;20190626;322
17735;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;11;;2513 AC;'s-Gravenhage;81281;455342;4.311727525855723;52.08143544729209;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17735;rijksmonument;20190626;323
17736;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;12;;2513 AC;'s-Gravenhage;81309;455311;4.312142641147644;52.08116058499694;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17736;rijksmonument;20190626;324
17737;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;14;;2513 AC;'s-Gravenhage;81333;455320;4.312490769160357;52.08124465922217;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17737;rijksmonument;20190626;325
17738;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;15;;2513 AC;'s-Gravenhage;81333;455320;4.312490769160357;52.08124465922217;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17738;rijksmonument;20190626;326
17739;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lange Vijverberg;16;;2513 AC;'s-Gravenhage;81356;455327;4.312824743858552;52.081310625916466;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17739;rijksmonument;20190626;327
17741;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lutherse Burgwal;1;;2512 CB;'s-Gravenhage;81121;454659;4.309541589371516;52.075276172387554;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17741;rijksmonument;20190626;328
17742;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lutherse Burgwal;5;;2512 CB;'s-Gravenhage;81125;454648;4.3096023081361015;52.075177851662154;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17742;rijksmonument;20190626;329
17743;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lutherse Burgwal;7;;2512 CB;'s-Gravenhage;81127;454643;4.309632559182729;52.07513318466453;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17743;rijksmonument;20190626;330
17744;;onroerend gebouwd;Kerkelijke gebouwen;3;Kerk;0;Kerk en kerkonderdeel;;Religieuze gebouwen;"Bouwkunst; kerkelijk gebouw";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lutherse Burgwal;9;;2512 CB;'s-Gravenhage;81130;454630;4.309679126170745;52.07501675699731;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17744;rijksmonument;20190626;331
17745;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lutherse Burgwal;11;;2512 CB;'s-Gravenhage;81139;454616;4.30981341489166;52.074892142773514;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17745;rijksmonument;20190626;332
17746;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Lutherse Burgwal;13;;2512 CB;'s-Gravenhage;81142;454611;4.309858249773057;52.07484760907848;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17746;rijksmonument;20190626;333
17747;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;1;;2514 CA;'s-Gravenhage;81418;455657;4.313657916503068;52.0842844971062;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17747;rijksmonument;20190626;334
17748;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;5;;2514 CA;'s-Gravenhage;81425;455662;4.313758949340329;52.084330361100946;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17748;rijksmonument;20190626;335
17749;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;7;;2514 CA;'s-Gravenhage;81429;455663;4.313817083045797;52.08433987937683;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17749;rijksmonument;20190626;336
17750;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;9;;2514 CA;'s-Gravenhage;81433;455666;4.313874785424512;52.08436737112838;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17750;rijksmonument;20190626;337
17751;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;11;;2514 CA;'s-Gravenhage;81436;455670;4.313917684837097;52.08440371673996;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17751;rijksmonument;20190626;338
17752;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730822;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;13;B;2514 CA;'s-Gravenhage;81447;455675;4.314077067763224;52.08445011190816;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17752;rijksmonument;20190626;339
17753;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730822;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;15;;2514 CA;'s-Gravenhage;81448;455678;4.314091008252451;52.0844772050101;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17753;rijksmonument;20190626;340
17754;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;18;;2514 CA;'s-Gravenhage;81444;455686;4.314030933502068;52.084548567639914;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17754;rijksmonument;20190626;341
17755;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Maliestraat;20;;2514 CA;'s-Gravenhage;81450;455690;4.314117595511924;52.08458531172368;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17755;rijksmonument;20190626;342
17756;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19800123;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Margaretha van Hennebergweg;2;;2552 BA;'s-Gravenhage;76069;451963;4.236485772981253;52.05035135505268;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17756;rijksmonument;20190626;343
17757;;onroerend gebouwd;Weg- en waterwerken;10;;0;Brug(C);;Weg- en waterbouwkundige werken;;0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;;0;;;'s-Gravenhage;81095;455809;4.308913278954306;52.085607461578306;BRK;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17757;rijksmonument;20190626;344
17758;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;1;;2514 HC;'s-Gravenhage;80838;455621;4.305205107414188;52.08388359075734;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17758;rijksmonument;20190626;345
17759;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;3;;2514 HC;'s-Gravenhage;80844;455625;4.3052917608394345;52.08392034131251;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17759;rijksmonument;20190626;346
17760;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;5;;2514 HC;'s-Gravenhage;80850;455628;4.3053786317879785;52.083948105071755;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17760;rijksmonument;20190626;347
17761;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;7;;2514 HD;'s-Gravenhage;80892;455654;4.305985645158364;52.08418738326577;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17761;rijksmonument;20190626;348
17762;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;9;;2514 HD;'s-Gravenhage;80892;455654;4.305985645158364;52.08418738326577;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17762;rijksmonument;20190626;349
17763;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;11;;2514 HD;'s-Gravenhage;80892;455654;4.305985645158364;52.08418738326577;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17763;rijksmonument;20190626;350
17764;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;17;;2514 HD;'s-Gravenhage;80892;455654;4.305985645158364;52.08418738326577;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17764;rijksmonument;20190626;351
17765;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;19;;2514 HD;'s-Gravenhage;80949;455688;4.306809738554126;52.08450055859632;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17765;rijksmonument;20190626;352
17766;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730601;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;21;;2514 HD;'s-Gravenhage;80959;455695;4.306954092851443;52.08456480310353;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17766;rijksmonument;20190626;353
17767;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730601;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;23;;2514 HD;'s-Gravenhage;80959;455695;4.306954092851443;52.08456480310353;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17767;rijksmonument;20190626;354
17768;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;25;;2514 HD;'s-Gravenhage;80976;455705;4.3071999084466395;52.084656943563104;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17768;rijksmonument;20190626;355
17769;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730627;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;27;;2514 HD;'s-Gravenhage;80984;455710;4.307315522902737;52.08470294676008;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17769;rijksmonument;20190626;356
17770;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;29;;2514 HD;'s-Gravenhage;81003;455722;4.307590081073549;52.08481332724158;Bridgis;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17770;rijksmonument;20190626;357
17771;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Mauritskade;33;;2514 HD;'s-Gravenhage;81011;455726;4.307705913255643;52.08485034332009;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17771;rijksmonument;20190626;358
17772;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Molenstraat;25;;2513 BH;'s-Gravenhage;80921;455177;4.306512257167507;52.07990459015918;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17772;rijksmonument;20190626;359
