FID,id,naamgebied,hoekpunt,easting_etrs89,northing_etrs89,nb_dgrad_etrs89,ol_dgrad_etrs89,nb_grad_dmin_etrs89,ol_grad_dmin_etrs89,gdb_geomattr_data,shape
wingebieden_hoekpunten.397,239,M9A,1,691771.0317,5942790.1954,53.59879584,5.89816227,53° 35.928',5° 53.890',,POINT (691771.0317000002 5942790.1954)
wingebieden_hoekpunten.398,240,M9A,2,692593.0068,5943614.7938,53.60589687,5.91107624,53° 36.354',5° 54.665',,POINT (692593.0067999996 5943614.7938)
wingebieden_hoekpunten.399,241,M9A,3,694894.8697,5941321.4815,53.58445975,5.9443862,53° 35.068',5° 56.663',,POINT (694894.8696999997 5941321.4815)
wingebieden_hoekpunten.400,242,M9B,1,681915.4095,5939199.485,53.5700705,5.7473185,53° 34.204',5° 44.839',,POINT (681915.4095000001 5939199.484999999)
wingebieden_hoekpunten.401,243,M9B,2,685244.0967,5940618.2001,53.5816431,5.79836524,53° 34.899',5° 47.902',,POINT (685244.0966999996 5940618.200099999)
wingebieden_hoekpunten.402,244,M9B,3,688488.2937,5938323.7091,53.55988876,5.8459229,53° 33.593',5° 50.755',,POINT (688488.2937000003 5938323.709100001)
wingebieden_hoekpunten.403,245,M9B,4,684335.9521,5937815.0924,53.55679685,5.7830103,53° 33.408',5° 46.981',,POINT (684335.9521000003 5937815.0923999995)
wingebieden_hoekpunten.404,246,M9C,1,676299.5216,5944019.5884,53.61526603,5.66533281,53° 36.916',5° 39.920',,POINT (676299.5215999996 5944019.588400001)
wingebieden_hoekpunten.405,247,M9C,2,678664.2947,5943660.1734,53.61123795,5.70083447,53° 36.674',5° 42.050',,POINT (678664.2947000004 5943660.1734)
wingebieden_hoekpunten.406,248,M9C,3,678474.4547,5942650.5411,53.60223762,5.69739008,53° 36.134',5° 41.843',,POINT (678474.4546999997 5942650.541099999)
wingebieden_hoekpunten.407,249,M9C,4,676338.6994,5942975.1615,53.60587517,5.66533338,53° 36.353',5° 39.920',,POINT (676338.6994000003 5942975.161499999)
wingebieden_hoekpunten.408,250,M9D,1,677327.5493,5934939.0245,53.53338713,5.67570008,53° 32.003',5° 40.542',,POINT (677327.5493000001 5934939.024499999)
wingebieden_hoekpunten.409,251,M9D,2,694339.3306,5936950.5803,53.54542927,5.93328718,53° 32.726',5° 55.997',,POINT (694339.3306 5936950.5803)
wingebieden_hoekpunten.410,252,M9D,3,694322.2607,5936322.8713,53.53980075,5.93264009,53° 32.388',5° 55.958',,POINT (694322.2607000005 5936322.871300001)
wingebieden_hoekpunten.411,253,M9D,4,689421.9154,5934978.3268,53.52951988,5.85797469,53° 31.771',5° 51.478',,POINT (689421.9154000003 5934978.3268)
wingebieden_hoekpunten.412,254,M9D,5,677327.5601,5934766.6689,53.53183958,5.67560262,53° 31.910',5° 40.536',,POINT (677327.5601000004 5934766.6689)
wingebieden_hoekpunten.413,255,M9D',1,677307.4564,5934755.918,53.53174983,5.67529356,53° 31.905',5° 40.518',,POINT (677307.4563999996 5934755.918)
wingebieden_hoekpunten.414,256,M9D',2,677338.484,5934926.5666,53.53327158,5.67585782,53° 31.996',5° 40.551',,POINT (677338.4840000002 5934926.5666000005)
wingebieden_hoekpunten.415,257,M9D',3,689330.5448,5936369.3335,53.54204047,5.8574393,53° 32.522',5° 51.446',,POINT (689330.5448000003 5936369.3335)
wingebieden_hoekpunten.416,258,M9D',4,689423.6264,5934973.1044,53.52947238,5.85799732,53° 31.768',5° 51.480',,POINT (689423.6264000004 5934973.1044)
wingebieden_hoekpunten.417,259,M9E,1,685320.0646,5940647.7048,53.58188115,5.79952885,53° 34.913',5° 47.972',,POINT (685320.0646000002 5940647.7048)
wingebieden_hoekpunten.418,260,M9E,2,685089.6642,5941201.6989,53.58693617,5.7963814,53° 35.216',5° 47.783',,POINT (685089.6642000005 5941201.698899999)
wingebieden_hoekpunten.419,261,M9E,3,686566.984,5941816.1021,53.59192864,5.81903892,53° 35.516',5° 49.142',,POINT (686566.9840000002 5941816.1021)
wingebieden_hoekpunten.420,262,M9E,4,686797.3837,5941262.1079,53.58687306,5.82218398,53° 35.212',5° 49.331',,POINT (686797.3837000001 5941262.107899999)
wingebieden_hoekpunten.421,263,M9F,1,691721.4894,5939343.1984,53.56787008,5.89529743,53° 34.072',5° 53.718',,POINT (691721.4894000003 5939343.1984)
wingebieden_hoekpunten.422,264,M9F,2,692758.6908,5940561.4676,53.57842652,5.91169051,53° 34.706',5° 54.701',,POINT (692758.6908 5940561.467599999)
wingebieden_hoekpunten.423,265,M9F,3,693215.5429,5940172.5174,53.57476691,5.91834095,53° 34.486',5° 55.100',,POINT (693215.5428999998 5940172.5174)
wingebieden_hoekpunten.424,266,M9F,4,692178.3401,5938954.2482,53.56421138,5.90194767,53° 33.853',5° 54.117',,POINT (692178.3400999997 5938954.248199999)
wingebieden_hoekpunten.425,267,M9G,1,679427.8305,5937211.9207,53.55308153,5.70865605,53° 33.185',5° 42.519',,POINT (679427.8305000002 5937211.920700001)
wingebieden_hoekpunten.426,268,M9G,2,679357.3886,5937807.7667,53.55845543,5.70793577,53° 33.507',5° 42.476',,POINT (679357.3886000002 5937807.7667)
wingebieden_hoekpunten.427,269,M9G,3,680946.3125,5937995.6133,53.55959676,5.73200424,53° 33.576',5° 43.920',,POINT (680946.3125 5937995.613299999)
wingebieden_hoekpunten.428,270,M9G,4,681016.7539,5937399.7673,53.55422276,5.73272146,53° 33.253',5° 43.963',,POINT (681016.7538999999 5937399.7673)
wingebieden_hoekpunten.429,271,M9G',1,679354.3069,5937202.3043,53.55302031,5.70754197,53° 33.181',5° 42.453',,POINT (679354.3069000002 5937202.304300001)
wingebieden_hoekpunten.430,272,M9G',2,678136.3162,5937663.3017,53.55757406,5.6894401,53° 33.454',5° 41.366',,POINT (678136.3162000002 5937663.3017)
wingebieden_hoekpunten.431,273,M9G',3,679725.3041,5937850.2996,53.55871149,5.71350818,53° 33.523',5° 42.810',,POINT (679725.3041000003 5937850.2996)
wingebieden_hoekpunten.432,274,M9G',4,680943.2959,5937390.3024,53.5541631,5.73160841,53° 33.250',5° 43.897',,POINT (680943.2959000003 5937390.3024)
wingebieden_hoekpunten.433,275,M9H,1,684076.116,5940120.2638,53.5775838,5.78045061,53° 34.655',5° 46.827',,POINT (684076.1160000004 5940120.263800001)
wingebieden_hoekpunten.434,276,M9H,2,685244.0967,5940618.2001,53.5816431,5.79836524,53° 34.899',5° 47.902',,POINT (685244.0966999996 5940618.200099999)
wingebieden_hoekpunten.435,277,M9H,3,687048.2546,5939339.4445,53.56952272,5.82481735,53° 34.171',5° 49.489',,POINT (687048.2545999996 5939339.444499999)
wingebieden_hoekpunten.436,278,M9H,4,685212.7174,5939084.237,53.56788251,5.7969821,53° 34.073',5° 47.819',,POINT (685212.7174000004 5939084.237)
wingebieden_hoekpunten.437,279,M9J,1,683068.0062,5937215.0175,53.55185293,5.76354071,53° 33.111',5° 45.812',,POINT (683068.0061999997 5937215.0175)
wingebieden_hoekpunten.438,280,M9J,2,681803.2199,5937029.0194,53.55062238,5.74436388,53° 33.037',5° 44.662',,POINT (681803.2198999999 5937029.019400001)
wingebieden_hoekpunten.439,281,M9J,3,681274.9854,5938174.7672,53.56109188,5.73706437,53° 33.666',5° 44.224',,POINT (681274.9853999997 5938174.767200001)
wingebieden_hoekpunten.440,282,M9J,4,682844.8087,5938353.3252,53.56215058,5.76084144,53° 33.729',5° 45.650',,POINT (682844.8086999999 5938353.325200001)
wingebieden_hoekpunten.441,283,M9K,1,688618.2874,5937826.6994,53.55538018,5.8475831,53° 33.323',5° 50.855',,POINT (688618.2873999998 5937826.6994)
wingebieden_hoekpunten.442,284,M9K,2,686727.14,5937671.8687,53.55466609,5.81897801,53° 33.280',5° 49.139',,POINT (686727.1399999997 5937671.8686999995)
wingebieden_hoekpunten.443,285,M9K,3,686510.3772,5938753.4722,53.56445346,5.8163553,53° 33.867',5° 48.981',,POINT (686510.3772 5938753.472200001)
wingebieden_hoekpunten.444,286,M9K,4,688264.3884,5938954.7522,53.56563429,5.84292694,53° 33.938',5° 50.576',,POINT (688264.3883999996 5938954.7522)
wingebieden_hoekpunten.445,287,M9L,1,688618.2899,5937826.7026,53.55538021,5.84758314,53° 33.323',5° 50.855',,POINT (688618.2899000002 5937826.7026)
wingebieden_hoekpunten.446,288,M9L,2,686726.3898,5937671.3182,53.55466142,5.81896637,53° 33.280',5° 49.138',,POINT (686726.3898 5937671.3182)
wingebieden_hoekpunten.447,289,M9L,3,685966.6043,5937570.4732,53.55402569,5.80745124,53° 33.242',5° 48.447',,POINT (685966.6042999998 5937570.473200001)
wingebieden_hoekpunten.448,290,M9L,4,685370.0929,5937491.3,53.5535258,5.79841086,53° 33.212',5° 47.905',,POINT (685370.0928999996 5937491.300000001)
wingebieden_hoekpunten.449,291,M9L,5,683100.6817,5937190.0849,53.55161769,5.76401874,53° 33.097',5° 45.841',,POINT (683100.6816999996 5937190.084899999)
wingebieden_hoekpunten.450,292,M9L,6,681803.2244,5937029.0246,53.55062242,5.74436396,53° 33.037',5° 44.662',,POINT (681803.2243999997 5937029.024599999)
wingebieden_hoekpunten.451,293,M9L,7,680673.9948,5939396.9984,53.57227271,5.72870812,53° 34.336',5° 43.722',,POINT (680673.9948000005 5939396.998400001)
wingebieden_hoekpunten.452,294,M9L,8,683854.477,5939900.1687,53.5756855,5.77697751,53° 34.541',5° 46.619',,POINT (683854.477 5939900.1687)
wingebieden_hoekpunten.453,295,M9L,9,684299.0068,5939970.4965,53.57616095,5.7837246,53° 34.570',5° 47.023',,POINT (684299.0067999996 5939970.4965)
wingebieden_hoekpunten.454,296,M9L,10,686075.1224,5940251.4887,53.57805675,5.8106839,53° 34.683',5° 48.641',,POINT (686075.1223999998 5940251.488700001)
wingebieden_hoekpunten.455,297,M9L,11,687768.9789,5940519.4668,53.57985905,5.83639665,53° 34.792',5° 50.184',,POINT (687768.9789000005 5940519.4668000005)
wingebieden_hoekpunten.456,298,M10A,1,646018.8972,5925313.3344,53.45656353,5.19922699,53° 27.394',5° 11.954',,POINT (646018.8971999995 5925313.3344)
wingebieden_hoekpunten.457,299,M10A,2,646910.0514,5928105.4976,53.48139505,5.21394323,53° 28.884',5° 12.837',,POINT (646910.0514000002 5928105.4976)
wingebieden_hoekpunten.458,300,M10A,3,652184.0358,5930011.8397,53.49701867,5.29427806,53° 29.821',5° 17.657',,POINT (652184.0357999997 5930011.8397)
wingebieden_hoekpunten.459,301,M10B,1,646303.9348,5926116.8037,53.46370129,5.2038904,53° 27.822',5° 12.233',,POINT (646303.9347999999 5926116.8037)
wingebieden_hoekpunten.460,302,M10B,2,646101.8731,5926000.724,53.46271473,5.2007951,53° 27.763',5° 12.048',,POINT (646101.8731000004 5926000.723999999)
wingebieden_hoekpunten.461,303,M10B,3,645531.6493,5927552.9998,53.47681532,5.19293139,53° 28.609',5° 11.576',,POINT (645531.6492999997 5927552.9998)
wingebieden_hoekpunten.462,304,M10B,4,650719.5913,5929405.8361,53.49199733,5.27192863,53° 29.520',5° 16.316',,POINT (650719.5913000004 5929405.836100001)
wingebieden_hoekpunten.463,305,M10B,5,649840.7816,5928589.1549,53.48491311,5.25830303,53° 29.095',5° 15.498',,POINT (649840.7816000003 5928589.1548999995)
wingebieden_hoekpunten.464,306,M10B,6,647615.3263,5927029.891,53.47153674,5.22405752,53° 28.292',5° 13.443',,POINT (647615.3262999998 5927029.891000001)
wingebieden_hoekpunten.465,307,N4A,1,717836.5451,5956143.6559,53.70844376,6.3007637,53° 42.507',6° 18.046',,POINT (717836.5450999998 5956143.6559)
wingebieden_hoekpunten.466,308,N4A,2,717836.5472,5959709.6306,53.74044267,6.30327333,53° 44.427',6° 18.196',,POINT (717836.5471999999 5959709.6306)
wingebieden_hoekpunten.467,309,N4A,3,719780.5337,5958742.1368,53.73094579,6.3320099,53° 43.857',6° 19.921',,POINT (719780.5336999996 5958742.1368)
wingebieden_hoekpunten.468,310,N4A,4,719876.5314,5956698.6507,53.7125689,6.33201123,53° 42.754',6° 19.921',,POINT (719876.5313999997 5956698.650699999)
wingebieden_hoekpunten.469,311,N4A1,1,717836.5451,5956283.3855,53.70969762,6.30086195,53° 42.582',6° 18.052',,POINT (717836.5450999998 5956283.385500001)
wingebieden_hoekpunten.470,312,N4A1,2,719860.7017,5957035.6101,53.71559915,6.33201098,53° 42.936',6° 19.921',,POINT (719860.7017000001 5957035.610099999)
wingebieden_hoekpunten.471,313,N4A1,3,719876.5314,5956698.6507,53.7125689,6.33201123,53° 42.754',6° 19.921',,POINT (719876.5313999997 5956698.650699999)
wingebieden_hoekpunten.472,314,N4A1,4,717836.5451,5956143.6559,53.70844376,6.3007637,53° 42.507',6° 18.046',,POINT (717836.5450999998 5956143.6559)
wingebieden_hoekpunten.473,315,N4B,1,721586.5603,5955006.97,53.69666669,6.35666671,53° 41.800',6° 21.400',,POINT (721586.5603 5955006.970000001)
wingebieden_hoekpunten.474,316,N4B,2,722316.7508,5953555.5802,53.68333338,6.36666664,53° 41.000',6° 22.000',,POINT (722316.7507999996 5953555.5802)
wingebieden_hoekpunten.475,317,N4B,3,720793.9208,5953112.1595,53.68000001,6.34333342,53° 40.800',6° 20.600',,POINT (720793.9208000004 5953112.159499999)
wingebieden_hoekpunten.476,318,N4B,4,718998.8211,5953770.9497,53.68666665,6.31666668,53° 41.200',6° 19.000',,POINT (718998.8211000003 5953770.9497)
wingebieden_hoekpunten.477,319,onbekend,1,621764.6708,5907403.6915,53.30182274,4.82724994,53° 18.109',4° 49.635',,POINT (621764.6708000004 5907403.691500001)
wingebieden_hoekpunten.478,320,onbekend,2,626260.3204,5912214.5091,53.343991,4.89658987,53° 20.639',4° 53.795',,POINT (626260.3203999996 5912214.509099999)
wingebieden_hoekpunten.479,321,onbekend,3,626282.7548,5911896.9561,53.34113276,4.8968,53° 20.468',4° 53.808',,POINT (626282.7548000002 5911896.9561)
wingebieden_hoekpunten.480,322,onbekend,4,626180.1005,5911473.6072,53.33735388,4.89509036,53° 20.241',4° 53.705',,POINT (626180.1004999997 5911473.6072)
wingebieden_hoekpunten.481,323,onbekend,5,625409.2978,5909612.6902,53.32081851,4.88278412,53° 19.249',4° 52.967',,POINT (625409.2977999998 5909612.690199999)
wingebieden_hoekpunten.482,324,onbekend,6,623651.0754,5907714.2233,53.30417576,4.85566293,53° 18.251',4° 51.340',,POINT (623651.0754000004 5907714.223300001)
wingebieden_hoekpunten.483,325,onbekend,7,622218.0936,5906863.1739,53.29686214,4.83384227,53° 17.812',4° 50.031',,POINT (622218.0936000003 5906863.173900001)
wingebieden_hoekpunten.484,326,P13A,1,514704.9882,5786923.0051,52.2325281,3.21531814,52° 13.952',3° 12.919',,POINT (514704.98819999956 5786923.005100001)
wingebieden_hoekpunten.485,327,P13A,2,519258.0247,5786938.7089,52.23252886,3.2819862,52° 13.952',3° 16.919',,POINT (519258.02469999995 5786938.708900001)
wingebieden_hoekpunten.486,328,P13A,3,519271.8553,5779524.051,52.16586656,3.28176684,52° 09.952',3° 16.906',,POINT (519271.85529999994 5779524.051000001)
wingebieden_hoekpunten.487,329,P13A,4,514725.4282,5779508.391,52.1658658,3.21529508,52° 09.952',3° 12.918',,POINT (514725.42819999997 5779508.391000001)
wingebieden_hoekpunten.488,330,P17A,1,541152.2625,5765883.0746,52.04203226,3.60001031,52° 02.522',3° 36.001',,POINT (541152.2625000002 5765883.0746)
wingebieden_hoekpunten.489,331,P17A,2,545629.8537,5766211.572,52.04463507,3.66533403,52° 02.678',3° 39.920',,POINT (545629.8536999999 5766211.572000001)
wingebieden_hoekpunten.490,332,P17A,3,545659.1028,5763019.0951,52.01593132,3.66533436,52° 00.956',3° 39.920',,POINT (545659.1028000005 5763019.0951000005)
wingebieden_hoekpunten.491,333,P17A,4,541184.263,5762389.1006,52.01061757,3.60005629,52° 00.637',3° 36.003',,POINT (541184.2630000003 5762389.1006000005)
wingebieden_hoekpunten.492,334,P18,1,549530.5298,5763564.4879,52.02050244,3.72182221,52° 01.230',3° 43.309',,POINT (549530.5297999997 5763564.4879)
wingebieden_hoekpunten.493,335,P18,2,549562.3292,5763568.9709,52.0205399,3.72228624,52° 01.232',3° 43.337',,POINT (549562.3291999996 5763568.970899999)
wingebieden_hoekpunten.494,336,P18,3,550025.8363,5763634.3277,52.02108587,3.72905002,52° 01.265',3° 43.743',,POINT (550025.8362999996 5763634.3277)
wingebieden_hoekpunten.495,337,P18,4,550357.4764,5763680.9491,52.021475,3.7338896,52° 01.289',3° 44.033',,POINT (550357.4764 5763680.949100001)
wingebieden_hoekpunten.496,338,P18,5,550520.7626,5763703.9043,52.02166653,3.73627245,52° 01.300',3° 44.176',,POINT (550520.7626 5763703.9043000005)
wingebieden_hoekpunten.497,339,P18,6,553565.6007,5764132.7024,52.02523582,3.78070967,52° 01.514',3° 46.843',,POINT (553565.6007000003 5764132.702400001)
wingebieden_hoekpunten.498,340,P18,7,555407.0787,5764392.0343,52.02738633,3.80758807,52° 01.643',3° 48.455',,POINT (555407.0787000004 5764392.0342999995)
wingebieden_hoekpunten.499,341,P18,8,558442.5153,5764819.5093,52.03091776,3.85189907,52° 01.855',3° 51.114',,POINT (558442.5153000001 5764819.509299999)
wingebieden_hoekpunten.500,342,P18,9,560595.9888,5765122.7783,52.03341299,3.88333937,52° 02.005',3° 53.000',,POINT (560595.9888000004 5765122.7783)
wingebieden_hoekpunten.501,343,P18,10,563938.0429,5765790.9361,52.03904426,3.93217638,52° 02.343',3° 55.931',,POINT (563938.0428999998 5765790.9361000005)
wingebieden_hoekpunten.502,344,P18,11,563938.1343,5765791.0332,52.03904512,3.93217773,52° 02.343',3° 55.931',,POINT (563938.1343 5765791.0331999995)
wingebieden_hoekpunten.503,345,P18,12,563960.6264,5765798.0508,52.03910561,3.93250691,52° 02.346',3° 55.950',,POINT (563960.6264000004 5765798.050799999)
wingebieden_hoekpunten.504,346,P18,13,563983.2364,5765804.6751,52.03916256,3.93283775,52° 02.350',3° 55.970',,POINT (563983.2363999998 5765804.675100001)
wingebieden_hoekpunten.505,347,P18,14,564005.9608,5765810.905,52.03921594,3.93317017,52° 02.353',3° 55.990',,POINT (564005.9607999995 5765810.904999999)
wingebieden_hoekpunten.506,348,P18,15,564028.7875,5765816.7358,52.03926572,3.93350402,52° 02.356',3° 56.010',,POINT (564028.7874999996 5765816.7358)
wingebieden_hoekpunten.507,349,P18,16,564051.716,5765822.1681,52.03931191,3.93383927,52° 02.359',3° 56.030',,POINT (564051.716 5765822.168099999)
wingebieden_hoekpunten.508,350,P18,17,564074.7334,5765827.1992,52.03935447,3.93417575,52° 02.361',3° 56.051',,POINT (564074.7334000003 5765827.199200001)
wingebieden_hoekpunten.509,351,P18,18,564097.8369,5765831.8284,52.03939342,3.9345134,52° 02.364',3° 56.071',,POINT (564097.8369000005 5765831.828400001)
wingebieden_hoekpunten.510,352,P18,19,564121.0152,5765836.0524,52.03942871,3.93485208,52° 02.366',3° 56.091',,POINT (564121.0152000003 5765836.0524)
wingebieden_hoekpunten.511,353,P18,20,564144.2644,5765839.8709,52.03946035,3.93519171,52° 02.368',3° 56.112',,POINT (564144.2643999998 5765839.8708999995)
wingebieden_hoekpunten.512,354,P18,21,564167.5787,5765843.2851,52.03948834,3.93553221,52° 02.369',3° 56.132',,POINT (564167.5787000004 5765843.2851)
wingebieden_hoekpunten.513,355,P18,22,564190.9466,5765846.2906,52.03951266,3.93587342,52° 02.371',3° 56.152',,POINT (564190.9466000004 5765846.2906)
wingebieden_hoekpunten.514,356,P18,23,564214.3652,5765848.8874,52.03953329,3.93621529,52° 02.372',3° 56.173',,POINT (564214.3651999999 5765848.887399999)
wingebieden_hoekpunten.515,632,P18M,6,567522.066,5763964.5861,52.02220123,3.98406056,52° 01.332',3° 59.044',,POINT (567522.0659999996 5763964.586100001)
wingebieden_hoekpunten.516,633,P18N,1,563480.8604,5762148.1083,52.00634868,3.92483617,52° 00.381',3° 55.490',,POINT (563480.8603999997 5762148.1083)
wingebieden_hoekpunten.517,634,P18N,2,564383.391,5763026.651,52.0141426,3.93814818,52° 00.849',3° 56.289',,POINT (564383.3909999998 5763026.651000001)
wingebieden_hoekpunten.518,635,P18N,3,565570.7349,5762585.4435,52.01003725,3.95536223,52° 00.602',3° 57.322',,POINT (565570.7348999996 5762585.443499999)
wingebieden_hoekpunten.519,636,P18N,4,564212.1553,5761361.6067,51.99919411,3.93534129,51° 59.952',3° 56.120',,POINT (564212.1552999998 5761361.606699999)
wingebieden_hoekpunten.520,637,P18O,1,565570.7343,5762585.4424,52.01003724,3.95536222,52° 00.602',3° 57.322',,POINT (565570.7342999997 5762585.442399999)
wingebieden_hoekpunten.521,638,P18O,2,566547.0958,5762207.0139,52.00651908,3.96951205,52° 00.391',3° 58.171',,POINT (566547.0958000002 5762207.013900001)
wingebieden_hoekpunten.522,639,P18O,3,565489.8318,5761378.606,51.99919769,3.95395296,51° 59.952',3° 57.237',,POINT (565489.8317999998 5761378.606000001)
wingebieden_hoekpunten.523,640,P18O,4,564212.1553,5761361.6067,51.99919411,3.93534129,51° 59.952',3° 56.120',,POINT (564212.1552999998 5761361.606699999)
wingebieden_hoekpunten.524,641,P18P,1,567813.634,5767033.8554,52.04975705,3.98891781,52° 02.985',3° 59.335',,POINT (567813.6339999996 5767033.8554)
wingebieden_hoekpunten.525,642,P18P,2,568828.1388,5768586.669,52.06359099,4.00402268,52° 03.815',4° 00.241',,POINT (568828.1387999998 5768586.669)
wingebieden_hoekpunten.526,643,P18P,3,569522.3587,5768243.7922,52.06042202,4.01407801,52° 03.625',4° 00.845',,POINT (569522.3586999997 5768243.792199999)
wingebieden_hoekpunten.527,644,P18P,4,568243.9778,5766393.9491,52.04395177,3.99506466,52° 02.637',3° 59.704',,POINT (568243.9778000005 5766393.949100001)
wingebieden_hoekpunten.528,645,Q2A,1,602191.1146,5870858.5248,52.97756437,4.52199231,52° 58.654',4° 31.320',,POINT (602191.1146 5870858.524800001)
wingebieden_hoekpunten.529,646,Q2A,2,605025.9135,5870919.5491,52.97756485,4.56421549,52° 58.654',4° 33.853',,POINT (605025.9134999998 5870919.5491)
wingebieden_hoekpunten.530,647,Q2A,3,605134.4425,5865945.0921,52.9328424,4.56421707,52° 55.971',4° 33.853',,POINT (605134.4424999999 5865945.0921)
wingebieden_hoekpunten.531,648,Q2A,4,602296.7123,5865884.0412,52.93284193,4.52199383,52° 55.971',4° 31.320',,POINT (602296.7122999998 5865884.041200001)
wingebieden_hoekpunten.532,649,Q2B,1,600245.6579,5856133.4058,52.84560414,4.48848406,52° 50.736',4° 29.309',,POINT (600245.6579 5856133.4058)
wingebieden_hoekpunten.533,650,Q2B,2,600245.7222,5861967.3632,52.89803149,4.49028115,52° 53.882',4° 29.417',,POINT (600245.7221999997 5861967.3632)
wingebieden_hoekpunten.534,651,Q2B,3,603874.5077,5861967.3632,52.89734261,4.54420669,52° 53.841',4° 32.652',,POINT (603874.5077 5861967.3632)
wingebieden_hoekpunten.535,652,Q2B,4,603874.5067,5856137.9042,52.84495697,4.54234704,52° 50.697',4° 32.541',,POINT (603874.5066999998 5856137.904200001)
wingebieden_hoekpunten.536,653,Q2B,5,603874.5067,5856133.4048,52.84491654,4.5423456,52° 50.695',4° 32.541',,POINT (603874.5066999998 5856133.4048)
wingebieden_hoekpunten.537,654,Q2B1,1,600245.7477,5861967.3632,52.89803149,4.49028153,52° 53.882',4° 29.417',,POINT (600245.7477000002 5861967.3632)
wingebieden_hoekpunten.538,656,Q2B1,2,603296.8328,5861967.3632,52.89745391,4.5356223,52° 53.847',4° 32.137',,POINT (603296.8328 5861967.3632)
wingebieden_hoekpunten.539,658,Q2B1,3,602894.3871,5856133.4051,52.84510466,4.5277983,52° 50.706',4° 31.668',,POINT (602894.3870999999 5856133.405099999)
wingebieden_hoekpunten.540,660,Q2B1,4,600224.6254,5856133.4058,52.84560806,4.48817187,52° 50.736',4° 29.290',,POINT (600224.6254000003 5856133.4058)
wingebieden_hoekpunten.541,662,Q2C,1,603874.5067,5856137.9042,52.84495697,4.54234704,52° 50.697',4° 32.541',,POINT (603874.5066999998 5856137.904200001)
wingebieden_hoekpunten.542,663,Q2C,2,603874.5077,5861967.3632,52.89734261,4.54420669,52° 53.841',4° 32.652',,POINT (603874.5077 5861967.3632)
wingebieden_hoekpunten.543,664,Q2C,3,603874.5077,5861968.3626,52.89735159,4.54420701,52° 53.841',4° 32.652',,POINT (603874.5077 5861968.362600001)
wingebieden_hoekpunten.544,665,Q2C,4,605286.8107,5861968.3626,52.89707686,4.56519393,52° 53.825',4° 33.912',,POINT (605286.8107000003 5861968.362600001)
wingebieden_hoekpunten.545,666,Q2C,5,604914.0606,5856137.9042,52.8447555,4.55777632,52° 50.685',4° 33.467',,POINT (604914.0606000004 5856137.904200001)
wingebieden_hoekpunten.546,667,Q2C1,1,602894.3871,5856133.4051,52.84510466,4.5277983,52° 50.706',4° 31.668',,POINT (602894.3870999999 5856133.405099999)
wingebieden_hoekpunten.547,668,Q2C1,2,603296.8328,5861967.3632,52.89745391,4.5356223,52° 53.847',4° 32.137',,POINT (603296.8328 5861967.3632)
wingebieden_hoekpunten.548,669,Q2C1,3,604403.2996,5861968.3626,52.89724916,4.55206493,52° 53.835',4° 33.124',,POINT (604403.2995999996 5861968.362600001)
wingebieden_hoekpunten.549,670,Q2C1,4,604030.3237,5856137.9042,52.8449269,4.54465972,52° 50.696',4° 32.680',,POINT (604030.3236999996 5856137.904200001)
wingebieden_hoekpunten.550,671,Q2D,1,602296.7123,5865106.9593,52.92585878,4.52174886,52° 55.552',4° 31.305',,POINT (602296.7122999998 5865106.9593)
wingebieden_hoekpunten.551,672,Q2D,2,602296.7123,5865884.0412,52.93284193,4.52199383,52° 55.971',4° 31.320',,POINT (602296.7122999998 5865884.041200001)
wingebieden_hoekpunten.552,673,Q2D,3,605488.2624,5865945.7773,52.93277916,4.56947936,52° 55.967',4° 34.169',,POINT (605488.2624000004 5865945.7773)
wingebieden_hoekpunten.553,674,Q2D,4,605388.2191,5863675.1227,52.9123943,4.56725435,52° 54.744',4° 34.035',,POINT (605388.2191000003 5863675.1227)
wingebieden_hoekpunten.554,675,Q2E,1,602084.1438,5854720.415,52.83256096,4.5153301,52° 49.954',4° 30.920',,POINT (602084.1437999997 5854720.414999999)
wingebieden_hoekpunten.555,676,Q2E,2,602084.1438,5856133.4048,52.84525883,4.51577224,52° 50.716',4° 30.946',,POINT (602084.1437999997 5856133.4048)
wingebieden_hoekpunten.556,677,Q2E,3,604914.0606,5856137.9042,52.8447555,4.55777632,52° 50.685',4° 33.467',,POINT (604914.0606000004 5856137.904200001)
wingebieden_hoekpunten.557,678,Q2E,4,604714.4344,5854769.0394,52.83249322,4.55437408,52° 49.950',4° 33.262',,POINT (604714.4343999997 5854769.0394)
wingebieden_hoekpunten.558,679,Q2F,1,601447.4851,5854495.1881,52.83065717,4.50581314,52° 49.839',4° 30.349',,POINT (601447.4851000002 5854495.188100001)
wingebieden_hoekpunten.559,680,Q2F,2,601447.4866,5856095.1758,52.84503557,4.50631067,52° 50.702',4° 30.379',,POINT (601447.4866000004 5856095.175799999)
wingebieden_hoekpunten.560,681,Q2F,3,602047.4821,5856095.1758,52.84492223,4.51521612,52° 50.695',4° 30.913',,POINT (602047.4820999997 5856095.175799999)
wingebieden_hoekpunten.561,682,Q2F,4,602047.481,5854495.1881,52.83054389,4.51471566,52° 49.833',4° 30.883',,POINT (602047.4809999997 5854495.188100001)
wingebieden_hoekpunten.562,683,Q2G,1,600255.166,5862004.8743,52.89836682,4.49043306,52° 53.902',4° 29.426',,POINT (600255.1660000002 5862004.874299999)
