Openbare ruimte;Straatcode        (BAG-id);Huisnr van;Huisnr t/m;Postcode;Wijk;Woonplaats;Type;
Daltonstraat;0268300000000973;17;35;6533 LJ;15 - Grootstal;Nijmegen;Weg;
Daltonstraat;0268300000000973;37;51;6533 LK;15 - Grootstal;Nijmegen;Weg;
Daniël Heinsiuslaan;0268300000000014;;;;;Nijmegen;Weg;
Daniëlsplein;0268300000000465;1;3;6543 NA;23 - Heseveld;Nijmegen;Weg;
Daniëlsplein;0268300000000465;2;4;6543 NA;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;2;54;6543 RJ;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;5;13;6543 RA;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;21;33;6543 RB;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;35;49;6543 RC;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;51;69;6543 RD;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;60;98;6543 RK;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;99;109;6543 RE;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;111;123;6543 RH;23 - Heseveld;Nijmegen;Weg;
Daniëlsweg;0268300000000974;118;174;6543 RL;23 - Heseveld;Nijmegen;Weg;
Darrenhof;0268300000000975;1;17;6533 RT;14 - Hatertse Hei;Nijmegen;Weg;
Darrenhof;0268300000000975;2;18;6533 RT;14 - Hatertse Hei;Nijmegen;Weg;
Dasstraat;0268300000000490;1;9;6531 TA;13 - St. Anna;Nijmegen;Weg;
Dasstraat;0268300000000490;2;8;6531 TA;13 - St. Anna;Nijmegen;Weg;
David Leanstraat;0268300000001847;;;;;Nijmegen;Weg;
De Anderhalve Morgen;0268300000001882;;;;;Nijmegen;Weg;
de Biezen;0268300000000976;1;9;6541 BN;25 - Haven- en industrieterrein;Nijmegen;Weg;
De Boomgaard;0268300000001538;;;;;Nijmegen;Administratief gebied;
De Elten;0268300000001537;;;;;Nijmegen;Administratief gebied;
de Geerkamp;0268300000000271;1001;1019;6545 HA;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1002;1020;6545 HB;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1022;1062;6545 HC;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1101;1139;6545 HD;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1102;1144;6545 HE;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1146;1184;6545 HG;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1201;1211;6545 HH;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1302;1336;6545 HJ;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1401;1435;6545 HK;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1402;1450;6545 HL;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1501;1551;6545 HM;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1502;1538;6545 HP;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1553;1573;6545 HN;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1601;1615;6545 HR;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1602;1648;6545 HS;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000000271;1650;1666;6545 HT;41 - De Kamp;Nijmegen;Weg;
de Geerkamp;0268300000001737;;;;;Nijmegen;Administratief gebied;
de Génestetlaan;0268300000000977;2;34;6531 ED;10 - Nije Veld;Nijmegen;Weg;
de Génestetlaan;0268300000000977;5;37;6531 EA;10 - Nije Veld;Nijmegen;Weg;
de Génestetlaan;0268300000000977;39;61;6531 EB;10 - Nije Veld;Nijmegen;Weg;
de Génestetlaan;0268300000000977;63;147;6531 EC;10 - Nije Veld;Nijmegen;Weg;
De Geologenstrook;0268300000001602;;;;;Nijmegen;Terrein;
de Gildekamp;0268300000000272;1001;1039;6545 KA;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;1004;1038;6545 KB;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;1101;1135;6545 LE;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;1102;1144;6545 LH;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;1137;1161;6545 LG;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2001;2047;6545 KC;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2002;2038;6545 KD;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2101;2147;6545 KE;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2102;2138;6545 KG;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2201;2235;6545 KH;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2202;2234;6545 KK;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2236;2258;6545 KL;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2237;2259;6545 KJ;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2301;2341;6545 KM;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2302;2344;6545 KP;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;2343;2365;6545 KN;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3001;3069;6545 KR;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3002;3032;6545 KS;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3034;3054;6545 KT;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3101;3129;6545 KV;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3102;3132;6545 KW;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3201;3247;6545 KX;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3202;3228;6545 KZ;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3301;3315;6545 LA;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3302;3332;6545 LB;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3401;3427;6545 LC;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;3402;3418;6545 LD;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4001;4045;6545 LJ;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4002;4052;6545 LK;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4101;4143;6545 LL;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4102;4122;6545 LM;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4124;4154;6545 LN;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4202;4236;6545 LP;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;4238;4270;6545 LR;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;5001;5029;6545 LS;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;5002;5020;6545 LV;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;5022;5054;6545 LW;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;5031;5081;6545 LT;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000000272;6002;6022;6545 LX;41 - De Kamp;Nijmegen;Weg;
de Gildekamp;0268300000001738;;;;;Nijmegen;Administratief gebied;
de Hoefkamp;0268300000000273;1001;1021;6545 MA;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000000273;1002;1038;6545 MB;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000000273;1040;1082;6545 MC;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000000273;1084;1096;6545 MD;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000000273;1101;1113;6545 ME;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000000273;1102;1132;6545 MG;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000000273;1134;1164;6545 MH;41 - De Kamp;Nijmegen;Weg;
de Hoefkamp;0268300000001739;;;;;Nijmegen;Administratief gebied;
De Kamp;0268300000001590;;;;;Nijmegen;Administratief gebied;
De Kempenaerstraat;0268300000000978;1;277;6535 SG;16 - Hatert;Nijmegen;Weg;
De Kempenaerstraat;0268300000000978;2;24;6535 SN;16 - Hatert;Nijmegen;Weg;
De Kempenaerstraat;0268300000000978;26;60;6535 SP;16 - Hatert;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1001;1039;6545 JA;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1002;1030;6545 JD;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1041;1065;6545 JB;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1101;1449;6545 JE;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1102;1134;6545 JH;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1151;1453;6545 JG;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1201;1229;6545 JJ;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1202;1216;6545 JL;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1233;1293;6545 JK;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1301;1331;6545 JM;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1302;1328;6545 JN;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1401;1433;6545 JP;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1402;1438;6545 JS;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000000274;1457;1471;6545 JR;41 - De Kamp;Nijmegen;Weg;
de Kluijskamp;0268300000001740;;;;;Nijmegen;Administratief gebied;
De Kolk;0268300000001935;1;17;6541 AV;25 - Haven- en industrieterrein;Nijmegen;Weg;
De Kolk;0268300000001935;2;18;6541 AV;25 - Haven- en industrieterrein;Nijmegen;Weg;
De la Reystraat;0268300000000979;1;21;6543 NB;23 - Heseveld;Nijmegen;Weg;
De Lentloper;0268300000001818;;;;;Lent;Kunstwerk;
de Meeuwse Acker;0268300000000275;1102;1146;6546 DH;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1201;1243;6546 DJ;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1202;1224;6546 DL;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1245;1271;6546 DK;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1302;1312;6546 DM;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1401;1415;6546 DN;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1402;1412;6546 DP;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1502;1526;6546 DR;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1701;1729;6546 DT;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;1702;1730;6546 DV;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;2001;2051;6546 DZ;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000000275;2002;2032;6546 DZ;40 - 't Acker;Nijmegen;Weg;
de Meeuwse Acker;0268300000001741;;;;;Nijmegen;Administratief gebied;
De Omloop;0268300000000253;;;;;Nijmegen;Terrein;
De Ontmoeting;0268300000000255;;;;;Nijmegen;Water;
De Oversteek;0268300000001631;;;;;Lent;Kunstwerk;
De Oversteek;0268300000001632;;;;;Nijmegen;Kunstwerk;
de Réaumurstraat;0268300000000980;1;53;6533 JS;15 - Grootstal;Nijmegen;Weg;
de Réaumurstraat;0268300000000980;2;32;6533 JV;15 - Grootstal;Nijmegen;Weg;
de Réaumurstraat;0268300000000980;34;64;6533 JW;15 - Grootstal;Nijmegen;Weg;
de Réaumurstraat;0268300000000980;55;73;6533 JT;15 - Grootstal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;1;47;6512 GA;02 - Bottendaal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;2;92;6512 GE;02 - Bottendaal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;49;65;6512 GB;02 - Bottendaal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;100;100;;02 - Bottendaal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;101;145;6512 GC;02 - Bottendaal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;120;246;6512 GG;02 - Bottendaal;Nijmegen;Weg;
de Ruyterstraat;0268300000000981;185;213;6512 GD;02 - Bottendaal;Nijmegen;Weg;
de Savornin Lohmanstraat;0268300000000982;1;49;6535 SW;16 - Hatert;Nijmegen;Weg;
de Savornin Lohmanstraat;0268300000000982;2;24;6535 SX;16 - Hatert;Nijmegen;Weg;
de Savornin Lohmanstraat;0268300000000982;26;66;6535 SZ;16 - Hatert;Nijmegen;Weg;
de Spaarpot;0268300000000983;1;5;6511 SJ;01 - Stadscentrum;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1002;1002;6546 DA;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1101;1137;6546 DA;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1102;1140;6546 DB;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1142;1160;6546 DC;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1201;1227;6546 DD;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1202;1216;6546 DG;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000000276;1229;1257;6546 DE;40 - 't Acker;Nijmegen;Weg;
de Steekse Acker;0268300000001742;;;;;Nijmegen;Administratief gebied;
De Stelt;0268300000001548;;;;;Lent;Administratief gebied;
de Vlotkampweg;0268300000000984;2;80;6545 AG;47 - Westkanaaldijk;Nijmegen;Weg;
de Vlotkampweg;0268300000000984;25;77;6545 AE;47 - Westkanaaldijk;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1001;1049;6545 EA;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1002;1022;6545 EC;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1051;1063;6545 EB;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1101;1117;6545 ED;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1102;1150;6545 EH;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1119;1167;6545 EE;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1152;1190;6545 EJ;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1169;1191;6545 EG;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1201;1231;6545 EK;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1202;1236;6545 EM;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1246;1424;6545 EX;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1301;1345;6545 EP;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1302;1356;6545 ES;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1347;1395;6545 ER;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1358;1398;6545 ET;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1501;1549;6545 GA;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1502;1544;6545 GC;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1546;1566;6545 GD;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1601;1635;6545 GE;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1602;1648;6545 GH;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1650;1698;6545 GJ;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1701;1729;6545 GK;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1702;1750;6545 GM;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1752;1764;6545 GN;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1801;1871;6545 GP;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1802;1872;6545 GP;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1901;1969;6545 GR;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000000277;1902;1968;6545 GR;41 - De Kamp;Nijmegen;Weg;
de Voorstenkamp;0268300000001743;;;;;Nijmegen;Administratief gebied;
De Waaijer;0268300000001695;;;;;Lent;Landschappelijk gebied;
De Waaijer;0268300000001696;;;;;Nijmegen;Landschappelijk gebied;
De Weem;0268300000000146;1;79;6534 VA;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;2;60;6534 VB;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;102;134;6534 VC;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;202;234;6534 VD;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;302;328;6534 VE;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;402;420;6534 VG;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;502;518;6534 VJ;16 - Hatert;Nijmegen;Weg;
De Weem;0268300000000146;602;704;6534 VK;16 - Hatert;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1101;1133;6545 NA;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1102;1150;6545 NC;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1135;1161;6545 NB;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1201;1227;6545 ND;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1202;1232;6545 NE;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1401;1453;6545 NG;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1402;1438;6545 NH;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1440;1470;6545 NJ;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1501;1539;6545 NK;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1502;1530;6545 NM;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1532;1564;6545 NN;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1541;1561;6545 NL;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000000278;1566;1594;6545 NP;41 - De Kamp;Nijmegen;Weg;
de Wellenkamp;0268300000001744;;;;;Nijmegen;Administratief gebied;
De Wetstraat;0268300000000985;1;35;6543 NE;23 - Heseveld;Nijmegen;Weg;
De Wetstraat;0268300000000985;2;36;6543 NG;23 - Heseveld;Nijmegen;Weg;
Deep Purplestraat;0268300000000448;1;15;6663 HZ;70 - Lent;Lent;Weg;
Deep Purplestraat;0268300000000448;2;16;6663 HZ;70 - Lent;Lent;Weg;
Deken de Lanckstraat;0268300000000986;1;11;6525 VE;18 - Brakkenstein;Nijmegen;Weg;
Deken de Lanckstraat;0268300000000986;2;20;6525 VG;18 - Brakkenstein;Nijmegen;Weg;
Deken de Raetstraat;0268300000000987;1;11;6525 VR;18 - Brakkenstein;Nijmegen;Weg;
Deken de Raetstraat;0268300000000987;2;20;6525 VS;18 - Brakkenstein;Nijmegen;Weg;
Deken Gruenwaltstraat;0268300000000988;1;11;6525 VC;18 - Brakkenstein;Nijmegen;Weg;
Deken Gruenwaltstraat;0268300000000988;2;20;6525 VD;18 - Brakkenstein;Nijmegen;Weg;
Deken Heijdenstraat;0268300000000989;1;11;6525 VN;18 - Brakkenstein;Nijmegen;Weg;
Deken Heijdenstraat;0268300000000989;2;20;6525 VP;18 - Brakkenstein;Nijmegen;Weg;
Deken Hensburchstraat;0268300000000990;1;11;6525 VH;18 - Brakkenstein;Nijmegen;Weg;
Deken Hensburchstraat;0268300000000990;2;76;6525 VJ;18 - Brakkenstein;Nijmegen;Weg;
Delistraat;0268300000000991;1;35;6524 KM;03 - Galgenveld;Nijmegen;Weg;
Delistraat;0268300000000991;2;10;6524 KP;03 - Galgenveld;Nijmegen;Weg;
Delistraat;0268300000000991;20;58;6524 KR;03 - Galgenveld;Nijmegen;Weg;
Delistraat;0268300000000991;37;83;6524 KN;03 - Galgenveld;Nijmegen;Weg;
Delistraat;0268300000000991;60;98;6524 KS;03 - Galgenveld;Nijmegen;Weg;
Denariusstraat;0268300000000331;1;21;6515 DC;50 - Oosterhout;Nijmegen;Weg;
Denariusstraat;0268300000000331;2;24;6515 DC;50 - Oosterhout;Nijmegen;Weg;
Dennenstraat;0268300000000992;8;8;6543 JS;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;10;24;6543 JT;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;15;17;6543 JN;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;21;75;6543 JP;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;28;76;6543 JV;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;97;147;6543 JR;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;100;100;;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;100;124;6543 JW;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;126;166;6543 JX;24 - Neerbosch-Oost;Nijmegen;Weg;
Dennenstraat;0268300000000992;174;182;6543 JZ;24 - Neerbosch-Oost;Nijmegen;Weg;
Derde van Hezewijkstraat;0268300000000001;1;25;6542 JP;21 - Wolfskuil;Nijmegen;Weg;
Derde van Hezewijkstraat;0268300000000001;2;6;6542 JP;21 - Wolfskuil;Nijmegen;Weg;
Derde Walstraat;0268300000000993;1;67;6511 SM;01 - Stadscentrum;Nijmegen;Weg;
Derde Walstraat;0268300000000993;2;122;6511 SP;01 - Stadscentrum;Nijmegen;Weg;
Derde Walstraat;0268300000000993;73;113;6511 SN;01 - Stadscentrum;Nijmegen;Weg;
Derde Walstraat;0268300000000993;92;94;;01 - Stadscentrum;Nijmegen;Weg;
Derick Huessenstraat;0268300000000994;1;21;6525 PX;18 - Brakkenstein;Nijmegen;Weg;
Derick Huessenstraat;0268300000000994;2;20;6525 PZ;18 - Brakkenstein;Nijmegen;Weg;
Diamantstraat;0268300000000995;1;19;6534 WT;16 - Hatert;Nijmegen;Weg;
Diamantstraat;0268300000000995;2;28;6534 WX;16 - Hatert;Nijmegen;Weg;
Diamantstraat;0268300000000995;21;57;6534 WV;16 - Hatert;Nijmegen;Weg;
Diamantstraat;0268300000000995;30;48;6534 WZ;16 - Hatert;Nijmegen;Weg;
Dichterspark;0268300000001798;;;;;Nijmegen;Terrein;
Dick Boerrigterplein;0268300000001899;2;8;6663 RC;70 - Lent;Lent;Weg;
Dick Brunastraat;0268300000001856;1;3;6515 ZZ;60 - Ressen;Nijmegen;Weg;
Diederik van Lentlaan;0268300000000436;6;34;6663 ET;70 - Lent;Lent;Weg;
Diederik van Lentlaan;0268300000000436;9;17;6663 ES;70 - Lent;Lent;Weg;
Diederik van Lentlaan;0268300000000436;36;114;6663 EV;70 - Lent;Lent;Weg;
Diepenbrockstraat;0268300000000996;2;30;6523 AH;06 - Hengstdal;Nijmegen;Weg;
Diepenbrockstraat;0268300000000996;3;33;6523 AG;06 - Hengstdal;Nijmegen;Weg;
Dijkgraaf van Wijckweg;0268300000000997;4;4;6522 KS;09 - Ooyse Schependom;Nijmegen;Weg;
Dijkgraaf van Wijckweg;0268300000000997;9;15;6522 KS;09 - Ooyse Schependom;Nijmegen;Weg;
Dijkstraat;0268300000000998;1;19;6541 BK;20 - Biezen;Nijmegen;Weg;
Dijkstraat;0268300000000402;1;1;6663 AD;70 - Lent;Lent;Weg;
Dijkstraat;0268300000000998;2;10;6541 BK;20 - Biezen;Nijmegen;Weg;
Dijkstraat;0268300000000402;4;12;6663 AD;70 - Lent;Lent;Weg;
Dikkeboomweg;0268300000000999;1;11;6542 RH;22 - Hees;Nijmegen;Weg;
Dikkeboomweg;0268300000000999;2;64;6542 RK;22 - Hees;Nijmegen;Weg;
Dikkeboomweg;0268300000000999;13;27;6542 RJ;22 - Hees;Nijmegen;Weg;
Dillestraat;0268300000000332;1;43;6515 HK;50 - Oosterhout;Nijmegen;Weg;
Dillestraat;0268300000000332;2;44;6515 HK;50 - Oosterhout;Nijmegen;Weg;
Dingostraat;0268300000001000;1;71;6531 PA;11 - Hazenkamp;Nijmegen;Weg;
Dingostraat;0268300000001000;2;32;6531 PB;11 - Hazenkamp;Nijmegen;Weg;
Dingostraat;0268300000001000;34;52;6531 PC;11 - Hazenkamp;Nijmegen;Weg;
Dingostraat;0268300000001000;54;80;6531 PD;11 - Hazenkamp;Nijmegen;Weg;
Dingostraat;0268300000001000;82;104;6531 PE;11 - Hazenkamp;Nijmegen;Weg;
Dingostraat;0268300000001000;106;130;6531 PG;11 - Hazenkamp;Nijmegen;Weg;
Dinkelstraat;0268300000001001;1;25;6542 SG;22 - Hees;Nijmegen;Weg;
Dinkelstraat;0268300000001001;2;32;6542 SH;22 - Hees;Nijmegen;Weg;
Disselstraat;0268300000000333;1;23;6515 DB;50 - Oosterhout;Nijmegen;Weg;
Disselstraat;0268300000000333;2;26;6515 DB;50 - Oosterhout;Nijmegen;Weg;
Distelpark;0268300000000242;;;;;Nijmegen;Terrein;
Distelstraat;0268300000001002;1;27;6542 LM;21 - Wolfskuil;Nijmegen;Weg;
Distelstraat;0268300000001002;2;38;6542 LR;21 - Wolfskuil;Nijmegen;Weg;
Distelstraat;0268300000001002;29;57;6542 LN;21 - Wolfskuil;Nijmegen;Weg;
Distelstraat;0268300000001002;40;58;6542 LS;21 - Wolfskuil;Nijmegen;Weg;
Distelstraat;0268300000001002;59;95;6542 LP;21 - Wolfskuil;Nijmegen;Weg;
Distelstraat;0268300000001002;60;96;6542 LT;21 - Wolfskuil;Nijmegen;Weg;
Distributieweg;0268300000001730;1;49;6541 DR;25 - Haven- en industrieterrein;Nijmegen;Weg;
Dobbelmannweg;0268300000001003;1;29;6531 KT;11 - Hazenkamp;Nijmegen;Weg;
Dobbelmannweg;0268300000001003;2;30;6531 KW;11 - Hazenkamp;Nijmegen;Weg;
Dobbelmannweg;0268300000001003;7;7;;11 - Hazenkamp;Nijmegen;Weg;
