OBJECTID,GPGIDENT,GPGZMRPL,GPGWNTPL,IWS_GPGONDP,IWS_GPGBOVP,IWS_GPGAFWONDP,IWS_GPGAFWBOVP,HOOFDSTROOMGEBIED,DEELSTROOMGEBIED,STROOMGEBIED,GLOBALID,INSP_GEBVOLGNR,IWS_MEMO,Shape__Area,Shape__Length
1050,OV248,11.35,11.35,11.35,11.35,,,2,3,2,237b1220-931f-492e-8351-9c4bc2468fe4,ZW.250,,94465.0047531128,1699.0159080577
1051,OV250,11.35,11.35,11.35,11.35,,,2,3,2,ca747b97-2fff-412b-8812-81859c5f8f05,ZW.250,,274368.526153564,3347.61188356764
1052,OV256,10.8,10.7,10.7,10.8,,,2,3,2,3562793f-e10e-44a5-95f9-40c620fca656,ZW.250,,250232.304862976,2088.69883334505
1053,OV242,10.8,10.4,10.4,10.8,,,2,3,2,24f1d9b9-5566-40b4-b600-d85e0337329c,ZW.250,,3021268.18260956,9216.83869177542
1054,OV262,12.3,12,12,12.3,,,2,3,2,e7aad30e-05ab-40c8-96f3-f1d1c29d1d7d,ZW.250,,1758938.53936005,7123.92843150076
1055,OV264,11.7,11.2,11.2,11.7,,,2,3,2,6b777048-d5bb-4a67-be25-da9ab5713756,ZW.250,,3620487.64057922,10102.6399061051
1056,OV268,11.4,10.8,10.8,11.4,,,2,3,2,581ee575-4e5a-47b1-96c6-4f9877f8b61d,ZW.250,,521905.01612854,3098.84983524072
1057,822,1.6,1.45,1.45,1.6,,,4,44,19,fbe6ad11-7517-4f7a-8317-854054e3a9af,ZW.241,,293634.912185669,2711.53067983948
1058,823,1.6,1.4,1.4,1.6,,,4,49,19,d4a39b6b-29ea-4c48-a7f8-c967abfd9bcd,ZW.241,,2469430.63252258,28482.2204271151
1059,826,10.26,10.26,10.26,10.26,,,4,40,19,dfc256d2-4162-4c9f-85ff-ccfc69303485,ZW.241,,6977711.68419647,10932.0103779022
1060,213,-0.6,-0.9,-0.9,-0.6,,,3,39,16,b8f87f33-a016-4e49-8c0f-e92de465ae45,ZW.248,,1221866.49549866,7441.92170269001
1061,214,3.55,3.55,3.55,3.55,,,3,55,18,879e552e-b642-4c3f-9021-f7b4d08f6e3a,ZW.246,,1310892.69038391,5540.20620456304
1062,291,3.25,2.95,2.95,3.25,,,3,62,15,98dca09f-a50f-45bf-9348-bf2b94fd9c82,OV.242,,2694214.35953522,11575.9812371682
1063,RM476,4.85,4.4,4.4,4.85,,,2,13,10,a1e34570-50e4-4bc6-90ee-a9edd02217a9,ZW.250,,355365.771560669,2632.711793876
1064,NK54,-1.25,-1.5,-1.5,-1.25,,,1,15,1,9e08f273-91c1-48a4-ab1f-61f187da88db,ZR.246,,2797580.28594971,14276.4240121719
1065,NK77,-0.8,-0.8,-0.8,-0.8,,,1,15,1,b54761db-3c06-40f7-a3af-2df2f8fb24e3,ZR.246,,31290.6645736694,1077.71133537613
1066,1019,3.95,3.95,3.95,3.95,,,4,41,19,037f544f-1def-4d3f-adb3-d7d20a7e0f0c,OV.241,,215661.357337952,1863.611998
1067,1020,3.95,3.95,3.95,3.95,,,4,41,19,c92b0aab-36a4-4439-94a4-69a86813e7a0,OV.241,,816202.624488831,4628.91908352931
1068,404,4.1,3.9,3.9,4.1,,,4,41,19,9096fcfa-581c-44b5-b29d-97ab595b681e,ZW.241,,3093102.80756378,13332.3943220824
1069,OV344,12.5,12.2,12.2,12.5,,,2,3,2,15dd4d1c-6030-4531-a95b-8432ac71812a,ZW.250,,1232360.62324524,5108.91887669175
1070,OV354,12.7,12.7,12.7,12.7,,,2,3,2,a11ec0f2-aa7e-415a-bc16-2e616cf3dddd,ZW.250,,1222862.52282715,6319.71019895401
1071,OV356,13.1,12.7,12.7,13.1,,,2,3,2,29fdb755-4875-42ba-8c86-ba7c45f1914d,ZW.250,,3072218.46889496,9627.49125205565
1072,OV368,12.98,12.98,12.98,12.98,,,2,3,2,4c0a12c4-cd58-4654-b839-befb4646909c,ZW.250,,1335385.84648132,6730.27301109686
1073,30,-1.4,-1.8,-1.8,-1.4,,,5,79,14,54901205-d3c1-4d68-a4c0-439b7be4f41e,ZR.247,,678414.144088745,4955.80007100673
1074,WA308,9.1,8.85,8.85,9.1,,,2,22,9,bc7afc66-85e8-4822-bc97-745391fa8eb3,ZW.250,,1436958.80883026,5896.1051190289
1075,115,-0.75,-0.95,-0.95,-0.75,,,5,79,14,1225434c-a19b-47f7-b881-e5d552ea3747,ZR.248,,421222.085960388,4942.64501529908
1076,827,9.15,9.15,9.15,9.15,,,4,40,19,0fb999e0-6c8d-4ccc-b704-2edc78d177e9,ZW.241,,1276203.10367584,5844.53147878983
1077,828,3.75,3.55,3.55,3.75,,,4,44,19,e598ea6b-25bc-4d6c-a9fa-1265e22bc1f0,ZW.241,,737271.965194702,4734.66651465352
1078,829,5.1,5.1,5.1,5.1,,,4,50,19,f34eb40b-1f2b-483a-8f49-73c56d34decd,ZW.241,,868835.228286743,4696.00917151797
1079,838,2.35,2.15,2.15,2.35,,,4,44,19,38ec8560-3a20-442f-b7bd-cea1b2a39e99,ZW.241,,67030.6786880493,1375.73115211463
1080,839,8,7.9,7.9,8,,,4,45,19,8b9900a4-1569-4fec-902f-d7f7d3fec8c2,ZW.241,,59169.2962799072,1338.76352005826
1081,301,0.1,-0.1,-0.1,0.1,,,3,36,15,b26cb9f5-02c3-4b67-a571-a00a3db9f55a,ZW.245,,5443632.04869843,19162.2974876445
1082,891,0.2,-0.1,-0.1,0.2,,,3,62,20,d37bd5e3-09c0-45e0-9b42-7fd9ca5ab621,OV.242,,1094414.55062866,6166.4887138582
1083,VL294,4.1,3.9,3.9,4.1,,,1,20,7,4e0c0e1d-225b-4b1b-96dd-dc3ae1660a19,ZR.246,,120766.039093018,1507.02931588251
1084,VL291,4.3,4.15,4.15,4.3,,,1,20,7,e8ad2e17-555a-4ecc-925d-5783fa6b43d0,ZR.246,,63222.4194335938,1140.57918307435
1085,VL179,4.55,4.35,4.35,4.55,,,1,20,7,2c6d17e8-578d-4ec0-b6cf-97387973247f,ZR.246,,229853.026069641,2464.12249077198
1086,SM022,12.35,11.75,11.75,12.35,,,2,10,11,6d6c72aa-9d83-4827-8b2e-655efad5335b,ZW.250,,329022.702163696,4129.78602470852
1087,OV270,11.8,11.8,11.8,11.8,,,2,3,2,7f0d4462-746d-4b02-b607-4da5a8dff849,ZW.250,,444512.861839294,3103.02089830013
1088,OV130,4.6,4.3,4.3,4.6,,,2,3,2,db74f5fe-9056-4c16-be00-9f1891111a26,ZW.250,,562849.96157074,3423.34859907794
1089,OV126,4.8,4.3,4.3,4.8,,,2,3,2,ba5d591a-b822-4344-aa68-ff7176093d76,ZW.250,,1604546.87886047,6524.34052080176
1090,OV258,10.45,10.05,10.05,10.45,,,2,3,2,f42f7471-98dd-413a-bd9c-5568f04915f8,ZW.250,,1490142.51009369,5667.88899029576
1091,OV372,12.5,12,12,12.5,,,2,3,2,800cff8b-0f47-4269-8ec6-ff3bf33a7c41,ZW.250,,2325767.90376282,8520.86716779064
1092,OV376,12.5,12,12,12.5,,,2,3,2,bad89443-49ac-485d-9bd4-d9b71d12613e,ZW.250,,81477.4847259521,1269.53806904172
1093,OV582,0.4,-0.25,-0.25,0.4,,,2,3,2,8ca9c30b-8342-416e-bdf3-d18a33af7912,ZW.250,,2436868.92196655,9087.21413597556
1094,OV378,12.35,11.9,11.9,12.35,,,2,3,2,92329abf-58d0-4b5e-8118-e0c07b57f803,ZW.250,,1268317.11629486,5401.68263874698
1095,OV370,13.2,12.9,12.9,13.2,,,2,3,2,7ec2d6e0-ce4b-4336-9d0c-2146dc789c30,ZW.250,,743597.349990845,4353.15944751905
1096,OV364,14.2,13.9,13.9,14.2,,,2,3,2,525b4d27-efed-48c8-a323-3e1689c91d66,ZW.250,,594840.556404114,3947.96395960517
1097,OV362,14.7,14.1,14.1,14.7,,,2,3,2,686889af-3a72-484a-81a2-5dc31071e564,ZW.250,,808021.617492676,3968.30870024682
1098,OV588,-0.25,-0.6,-0.6,-0.25,,,2,3,2,6316704f-7ea4-44e4-8d5f-f79062ec9d00,ZW.250,,887445.618988037,7071.73307163443
1099,OV224,9.6,9.1,9.1,9.6,,,2,3,2,90c6a009-fa39-43c4-b6e3-c29ab7dd1b5b,ZW.250,,2321776.01485443,10399.378747189
1100,OV228,10.2,9.7,9.7,10.2,,,2,3,2,6d3ca641-c5e4-46c6-b32c-1eba387af956,ZW.250,,1096990.0485611,4654.7350896092
1101,OV222,8.7,8.2,8.2,8.7,,,2,3,2,6b7a7519-809f-4ef7-857d-5f406a9b6604,ZW.250,,1097712.61212158,5528.84892812926
1102,OV212,8.95,8.35,8.35,8.95,,,2,3,2,c150988e-c027-4c13-a811-ed0371685220,ZW.250,,1894999.31546783,7761.53449983009
1103,OV689,8.7,8.4,8.4,8.7,,,2,3,2,f39f59f0-7366-4770-be8b-2284573a9e1c,ZW.250,,1000724.70556641,4442.7471802028
1104,OV216,8.05,7.4,7.4,8.05,,,2,3,2,c612d131-c6f7-4e12-8c69-eb529dddbc11,ZW.250,,1685041.41009521,7971.34819132641
1105,OV218,8.64,8.64,8.64,8.64,,,2,3,2,eb8bde2f-eb1d-43fa-9c5e-4691bd61feb7,ZW.250,,107001.210334778,1720.60160498784
1106,922,2.8,2.6,2.6,2.8,,,4,41,19,6a568462-7824-4893-8524-a8811c300f26,ZW.241,,3345140.0125885,11078.7646178823
1107,RM204,8.2,7.95,7.95,8.2,,,2,13,10,4d08676a-2148-4338-9133-9b530c7d5c86,ZW.250,,503395.456390381,3418.39064056912
1108,RM186,8.2,7.95,7.95,8.2,,,2,13,10,37911640-7dd3-4490-ab0c-3380f4bad538,ZW.250,,1720448.35574341,11077.8325202843
1109,RM188,7.25,7.1,7.1,7.25,,,2,13,10,6f42a67e-931c-4802-a920-1574d13d905b,ZW.250,,390994.989761353,4958.86007599602
1110,RM482,7.7,7.4,7.4,7.7,,,2,13,10,6ef3e5ca-a358-46e3-9b06-86c3fb1c53c0,ZW.250,,1474400.25160217,5284.51943573972
1111,494,3.4,3.2,3.2,3.4,,,4,41,19,bdced55d-1730-468c-9ac8-535d1dd571fa,ZW.241,,2736018.19255066,7334.71802102809
1112,VH2034,-1.45,-1.75,-1.75,-1.45,,,1,12,5,61aa7559-0c7a-4b88-a075-0248b3d53a7e,ZR.246,,5622917.77526855,16735.9032443002
1113,OV326,15.1,15.1,15.1,15.1,,,2,3,2,e2846209-a3c2-415e-8b20-0552b692da24,ZW.250,,1470568.5249939,7297.60335322587
1114,OV324,15.1,15.1,15.1,15.1,,,2,3,2,e89491d2-71dd-4eb3-a17f-da7c0e1f9f67,ZW.250,,233354.449394226,2102.6211313104
1115,OV328,14.54,14.5,14.5,14.54,,,2,3,2,ce60bb86-5fe3-4f95-a5df-039f4e7e5a38,ZW.250,,1593328.50008392,6224.24642064185
1116,OV302,16.4,15.9,15.9,16.4,,,2,10,11,9915225c-3fc2-4e88-a3d2-5c23a884a5a8,ZW.250,,1863300.32100677,6640.13007285363
1117,OV418,15.5,15.4,15.4,15.5,,,2,10,11,5884d017-2941-44ec-93fb-eb8bbda00443,ZW.250,,134818.296165466,1533.77767797876
1118,OV214,7.4,7,7,7.4,,,2,3,2,64ed609f-d65d-4bed-bf00-f56f0f8ff8cc,ZW.250,,195867.405632019,2156.12247751921
1119,OV208,8,7.3,7.3,8,,,2,3,2,f5c40065-b4e2-4f5b-b6e3-e54b516428c4,ZW.250,,2314351.56185913,8145.19600151661
1120,OV204,6.8,6,6,6.8,,,2,3,2,debd1901-d004-4d2a-9724-ac58b3637524,ZW.250,,1818209.22596741,7437.83266055651
1121,OV206,7.5,7,7,7.5,,,2,3,2,76d19895-d723-408e-8d57-ab124bf96cf1,ZW.250,,505519.239944458,3483.06439095021
1122,OV202,6.5,6.1,6.1,6.5,,,2,3,2,f4e2a27e-5126-4b51-87f7-97163499b0bf,ZW.250,,608100.254364014,3604.41213320015
1123,OV232,10.34,10.34,10.34,10.34,,,2,3,2,c23cf8e0-ea21-4339-9b10-2f4c51daa0db,ZW.250,,88322.7088928223,1586.48638123745
1124,OV230,9.4,8.8,8.8,9.4,,,2,3,2,7d4bff46-481d-4644-afd3-9b710443f285,ZW.250,,6121756.56122589,15730.9058083715
1125,OV246,10.5,9.7,9.7,10.5,,,2,3,2,fea5a6cc-e61c-40e1-af61-70f8c8c42445,ZW.250,,1617967.01344299,7163.38053741809
1126,185,-0.85,-1.25,-1.25,-0.85,,,5,74,14,6d79050b-c659-4a8e-9cf2-3b6234ceddc4,ZR.248,,974497.627258301,8034.15870152836
1127,842,-0.7,-0.9,-0.9,-0.7,,,5,81,14,66d5054d-590e-437a-bf68-43bbd6992a4a,ZW.254,,81223.9392929077,1214.03836137422
1128,OV348,11.3,10.8,10.8,11.3,,,2,3,2,548e21fd-183d-4124-84a0-ee39da894ee2,ZW.250,,3366605.04343414,10058.8161915615
1129,OV350,11.5,11.2,11.2,11.5,,,2,3,2,efddd276-f7df-45c2-a09f-bb3954593dc4,ZW.250,,555775.308158875,2971.68855643926
1130,OV346,12.4,12.4,12.4,12.4,,,2,3,2,5dfa8013-140c-42c8-82a2-1a63811d5306,ZW.250,,1097016.12310791,5486.4574901471
1131,OV352,11.9,11.3,11.3,11.9,,,2,3,2,c2060ce7-e6ec-4a43-bcad-93625c383a68,ZW.250,,4289646.03042603,14803.4195400046
1132,878,-0.6,-0.8,-0.8,-0.6,,,3,36,15,45d0886a-fbfb-410a-820f-71519a68c4ca,ZW.245,,1963674.69779205,10739.4305064271
1133,585,4.85,4.85,4.85,4.85,,,4,60,19,f1dbe8d1-3f72-4355-91c5-9782c5f21dab,ZW.241,,2554316.24899292,11337.8452758921
1134,WA327,2.95,2.85,2.85,2.95,,,2,22,9,34f27329-8acb-4d11-85f6-bb0d2ccead60,ZW.250,,175635.083503723,2165.16895564012
1135,WA328,2.5,2.5,2.5,2.5,,,2,22,9,8d9b3acb-0773-4e07-bf67-2c66ce75feb7,ZW.250,,55683.6790084839,1125.87620637209
1136,WA142,2.25,2.25,2.25,2.25,,,2,22,9,17c150db-acba-459f-a3bc-8c5c8690a705,ZW.250,,281485.964904785,3009.35464483375
1137,OV392,14.05,13.7,13.7,14.05,,,2,10,11,bdb6d5b2-d057-49eb-ba33-9f61dbbd325d,ZW.250,,191747.079696655,2232.86416337912
1138,WA138,2.3,1.8,1.8,2.3,,,2,22,9,66f942e8-3857-4c85-8cdd-9383ef6d5abf,ZW.250,,185308.51411438,2018.38887036642
1139,WA062,0.95,0.45,0.45,0.95,,,2,3,2,3f2f4cfe-c750-4990-9b2e-f1d2575bd3cd,ZW.250,,873225.345970154,4733.10063948693
1140,WA026,0.6,0.2,0.2,0.6,,,2,22,9,db65c257-ac59-4af2-afd1-88127a007ddb,ZW.250,,469730.2787323,3170.1802806806
1141,WA064,1.1,0.7,0.7,1.1,,,2,3,2,2915f91a-bdd3-4377-b089-3b4d7c84cd2e,ZW.250,,1527846.14264679,6131.46857280146
1142,WA056,1.15,1.15,1.15,1.15,,,2,3,2,3ff14395-d7a7-4d4a-8e31-948de5f133a8,ZW.250,,335403.478103638,2323.01128277391
1143,OV388,13.83,13.83,13.83,13.83,,,2,10,11,4a1e5449-eda6-49a7-a683-e4a06cb097e6,ZW.250,,335136.130508423,3166.69481643305
1144,OV284,11.79,11.79,11.79,11.79,,,2,3,2,1deafd33-9e07-4272-a196-1a0c83d0305d,ZW.250,,478588.02747345,3430.59680761687
1145,OV580,0.6,0.2,0.2,0.6,,,2,3,2,b90c52f1-5e2e-45ee-adc7-3782404eb7eb,ZW.250,,1114415.09095001,4890.00269273002
1146,OV198,1,0.7,0.7,1,,,2,3,2,7226b5f9-d473-4f67-b941-d46ec4872696,ZW.250,,1176985.64946747,4904.04094739294
1147,OV592,0.4,0.4,0.4,0.4,,,2,3,2,fdee562f-0a2e-49e1-84d5-d7a6cbe2704b,ZW.250,,18443.3046035767,1313.63251033738
1148,OV594,1.5,1.3,1.3,1.5,,,2,3,2,f1c9696c-2cb6-449e-9847-4570dc93c046,ZW.250,,193127.605064392,14376.1555609604
1149,OV186,2.2,1.8,1.8,2.2,,,2,3,2,18abb286-2df6-45bf-8606-d79734c86633,ZW.250,,336958.2840271,6624.98380289669
1150,OV184,2.2,1.9,1.9,2.2,,,2,3,2,c3f35b5e-ddce-4781-896d-6c80abe1f796,ZW.250,,230840.373596191,3052.06921036436
1151,OV180,3.5,3.15,3.15,3.5,,,2,3,2,c467d20c-e664-411a-8a10-3b29695c43ba,ZW.250,,1230781.18717957,7268.01964773192
1152,OV175,3.1,2.7,2.7,3.1,,,2,3,2,bd1c5cf2-8217-4459-a374-339e4f8b4905,ZW.250,,344821.829231262,3444.87538284288
1153,NK61,-0.9,-0.9,-0.9,-0.9,,,1,15,1,08779f05-94f9-41f4-832a-10b65c2e9181,ZR.246,,508377.072906494,5050.06289234955
1154,746,4.1,3.9,3.9,4.1,,,4,53,19,dff85d5d-3e96-4ef6-98ed-5ba7d4e53603,ZW.241,,723834.009170532,4103.04398534331
1155,747,4.5,4.3,4.3,4.5,,,4,53,19,8939e879-8b8c-4b98-8b43-80ee91b1500c,ZW.241,,991195.622184753,4656.47100399916
1156,748,4.15,4.05,4.05,4.15,,,4,26,19,eb7d50ff-dc7c-4b72-ae56-90a8c82fad2b,ZW.241,,829769.235229492,4794.88737056261
1157,750,2.7,2.5,2.5,2.7,,,4,53,19,ef135aff-5d65-4236-9c72-30561f3c9a46,ZW.241,,4328090.78135681,11709.5403818667
1158,751,3.6,3.6,3.6,3.6,,,4,60,19,1cb6f640-724a-4d62-8412-b51394c4dc24,ZW.241,,866109.42300415,4146.76592669068
1159,OV572,1.82,1.82,1.82,1.82,,,2,10,11,ed0acb5e-4f88-4175-8081-e6ef7bf58813,ZW.250,,4229402.26286316,24407.0571183193
1160,SM097,10.6,10.6,10.6,10.6,,,2,10,11,37a2d551-bf05-4270-9d1f-bd9e47dbd9f2,ZW.250,,587931.065338135,4399.41987651871
1161,SM098,11,11,11,11,,,2,10,11,baef613f-f768-4163-b702-46cbf7e4e15e,ZW.250,,117860.513671875,1711.40137021697
1162,961,5,4.6,4.6,5,,,4,57,19,de8dafdf-4cee-47d6-8d32-3075a3130443,OV.243,,609614.844230652,3691.09516365703
1163,WA246,7.2,7.2,7.2,7.2,7.45,7.45,2,22,9,2153a40d-f760-4869-9d60-78a6a49ecf52,ZW.250,,236477.547279358,2257.22603108782
1164,VH242,-0.52,-0.52,-0.52,-0.52,,,1,16,5,048ed246-044d-4dda-8b79-6bd2e21e9e5c,ZR.246,,607079.504104614,14444.7156726343
1165,OV360,14,14,14,14,,,2,3,2,2d885eb2-356f-404d-b0d1-d46070e0d9db,ZW.250,,621204.995552063,3332.55184573479
1166,OV338,13,12.5,12.5,13,,,2,3,2,99c11f21-d7a7-4e9d-a5d4-22938ec35351,ZW.250,,3179615.53125,11795.3924972698
1167,OV334,14.2,14,14,14.2,,,2,3,2,b9f9f480-e659-487f-a7a4-ff7110eca70e,ZW.250,,1518563.65823364,6481.66926839541
1168,OV170,3,2.55,2.55,3,,,2,3,2,b8bfa34a-eb03-47eb-9920-42174bcb6457,ZW.250,,901180.093215942,6446.04291650318
1169,OV168,3.2,2.95,2.95,3.2,,,2,3,2,5a8227d2-238c-4dd7-a737-261ea689f164,ZW.250,,621069.988075256,3868.43517436986
1170,OV176,2.75,2.4,2.4,2.75,,,2,3,2,ce99bf37-f327-45d6-ad07-4e4625a42c30,ZW.250,,162458.390892029,2076.84648576127
1171,OV188,2.1,1.9,1.9,2.1,,,2,3,2,f02b2e51-9edf-4134-906d-351ce4a5942e,ZW.250,,628271.794548035,5708.68670512956
1172,OV190,1.7,1.2,1.2,1.7,,,2,3,2,ff33bfd8-51dc-409a-93a3-1ce0f3560675,ZW.250,,1416908.94045258,8816.51979328442
1173,OV158,3.25,3.2,3.2,3.25,,,2,3,2,fae6b8e0-c312-4730-9f9d-befc46f7c4be,ZW.250,,693201.648948669,5066.49804435004
1174,OV166,3.8,3.6,3.6,3.8,,,2,3,2,95126ed0-22a1-4504-b0aa-17b015f4cefe,ZW.250,,2277805.47208405,10262.8557090857
1175,1027,-0.65,-1.05,-1.05,-0.65,,,5,66,13,7ed21986-2b0d-4c3e-80e7-0e48e89e442e,ZR.252,,254797.197967529,2389.49790804711
1176,123,-0.6,-0.8,0.8,-0.6,,,5,66,13,4cd1392b-9510-4b44-a304-3449970db879,ZR.252,,75446.8138504028,1939.35006685421
1177,61,-0.4,-0.8,-0.8,-0.4,,,5,66,13,98780ee2-0087-440e-9d41-ab8de4e1eb13,ZR.251,,422319.73235321,3348.45186766958
1178,753,3.6,3.45,3.45,3.6,,,4,53,19,72d0a776-7b0a-406d-af24-8f46008e08a4,ZW.241,,1700168.73651123,6015.20332070606
1179,755,5.7,5.5,5.5,5.7,,,4,52,19,6922c525-c6f9-41cd-816c-f4ae9c2c6231,ZW.241,,440079.214370728,3912.39762418296
1180,756,4.8,4.8,4.8,4.8,,,4,26,19,03deebe5-6bfd-4afa-b77c-3857d652a423,ZW.241,,830376.523345947,5465.83922489921
1181,WA244,6.3,6.15,6.15,6.3,6.5,6.5,2,22,9,e7ec7003-0e7e-4f96-a015-ad8fecd60d3b,ZW.250,,542759.780715942,3849.60944908533
1182,207,2.4,2.25,2.25,2.4,,,3,62,15,a6c8454a-a655-487b-a326-c50257760d21,OV.242,,2203743.7345047,10960.2383414758
1183,852,2.5,2.3,2.3,2.5,,,3,57,20,5d949e18-4768-4bb0-9af6-5f953b2fadba,OV.241,,144537.702278137,1919.62391100101
1184,565,1.5,1.4,1.4,1.5,,,4,51,19,0b106bc7-44f6-45ad-be06-e18de88d0a57,ZW.241,,388283.900772095,2878.7611802369
1185,OV416,15,14.6,14.6,15,,,2,10,11,af2a98f5-b5ab-43a0-89cc-05c7477cb21e,ZW.250,,1043339.54660797,5128.48527437439
1186,OV272,11.1,10.8,10.8,11.1,,,2,3,2,f0f00708-a99d-4e54-b5d8-b68a53abad89,ZW.250,,4447751.21749115,14535.4445135553
1187,RM174,6.1,5.8,5.8,6.1,,,2,13,10,4fe9776a-55c0-4b46-80be-60e9b40c3541,ZW.250,,118957.512382507,3789.93891770211
1188,OV276,13.44,13.44,13.44,13.44,,,2,3,2,fd7a6d87-e10c-4bc6-8b47-2a0355eaff29,ZW.250,,139404.689544678,1746.83839956539
1189,OV274,12.1,11.8,11.8,12.1,,,2,3,2,48ca801f-9cde-431a-b7c1-d50ca630e7f3,ZW.250,,915685.443572998,4847.98618862263
1190,OV382,12.9,12.75,12.75,12.9,,,2,3,2,ebe28b16-f232-4b22-9df1-526f91e61bd5,ZW.250,,1763141.47127533,6268.5530443794
1191,OV373,12.4,12.4,12.4,12.4,,,2,3,2,81b339e1-112f-4d9b-8d41-fe35832b06cc,ZW.250,,418764.377807617,3131.81824703214
1192,OV164,4.6,4.6,4.6,4.6,,,2,3,2,a8cb8e0f-ac09-45f4-b623-c28ffe99f805,ZW.250,,405585.972846985,2777.28790046373
1193,OV160,3.5,3.1,3.1,3.5,,,2,3,2,bba03929-7b7c-449c-a421-5525795b4aaf,ZW.250,,1434520.17186737,7355.19581794517
1194,OV156,4,3.75,3.75,4,,,2,3,2,0379f518-fff7-41a2-9a96-9035490bdcb3,ZW.250,,137137.784980774,3684.02634200314
1195,OV135,5.9,5.65,5.65,5.9,,,2,3,2,cd8e6f54-0886-441c-9909-5cf37e057756,ZW.250,,2959134.58331299,8618.79709556611
1196,OV138,4.3,3.8,3.8,4.3,,,2,3,2,a71bbce8-5a91-49e0-952a-396949eeea34,ZW.250,,1475359.89967346,7334.89942701431
1197,OV136,4.6,4.1,4.1,4.6,,,2,3,2,b43dc558-2e27-4bb8-8abe-7a8f2406a45b,ZW.250,,876134.699928284,4618.50230436211
1198,OV142,5.6,5.2,5.2,5.6,,,2,3,2,0c9a5e07-f3e2-48b0-a086-db04bdfb7e0a,ZW.250,,569917.168441772,4046.05800939697
1199,OV134,4.9,4.4,4.4,4.9,,,2,3,2,1abb1b0b-1379-467d-98f6-5fdb7a79c7b8,ZW.250,,195865.163764954,1928.76970319808
1200,845,0.1,-0.05,-0.05,0.1,,,4,60,19,bff81ddd-c1d7-4649-955d-d9bee4dd66d6,IJ.241,,1451806.75092316,7351.92266878678
1201,846,-0.4,-0.4,-0.4,-0.4,,,4,33,19,410b2c43-2e71-4719-904b-11f9d568a7ee,ZW.241,,308976.737571716,2266.83213653919
1202,496,4.6,4.24,4.24,4.6,,,4,31,19,c0b51cd2-8917-4696-888f-ea9bf9999ca6,ZW.241,,2823174.62253571,11743.2439932617
1203,850,4.35,4.35,4.35,4.35,,,4,31,19,0c2886c1-caed-4dcf-8a96-de46e9fffc41,ZW.241,,303762.297714233,2294.05080697449
1204,851,2.9,2.9,2.9,2.9,,,4,31,19,822b8985-8ef6-4a15-8d7e-3d00b473de50,ZW.241,,257430.96546936,2053.73551041125
1205,840,4.6,4.4,4.4,4.6,,,3,27,18,505475ef-ba39-4718-a225-481fbe39555d,ZW.246,,406382.474853516,2927.74036031821
1206,841,4.3,3.95,3.95,4.3,,,3,27,15,180f9995-7daf-461e-91d7-a5e27c865f90,ZW.246,,767857.885276794,3568.60763500996
1207,853,6.2,6.2,6.2,6.2,,,4,46,19,5f35d619-3849-4802-a5c7-be9eb108340b,ZW.241,,13204.4427719116,471.126327451139
1208,854,-0.9,-1.1,-1.1,-0.9,,,3,39,16,dc9cfdbb-4b65-4a9c-a875-ffe651184284,ZW.248,,460332.013465881,3099.09932971044
1209,937,8.1,7.9,7.9,8.1,,,4,40,19,99c7b935-1122-4e44-9af4-c9120180a154,ZW.241,,888239.979202271,4760.88045644991
1210,RM028,4.6,4.15,4.15,4.6,,,2,13,10,f0e68046-ae1d-4560-af50-15ec9d529f64,ZW.250,,1948758.46063232,6491.36478470934
1211,OV174,2.5,1.95,1.95,2.5,,,2,3,2,bb73d702-f4aa-4040-9bd2-588a25a40b2d,ZW.250,,1590725.0111618,8201.94868547157
1212,OV622,13.27,13.27,13.27,13.27,,,2,10,11,bbfed3a0-221e-4f64-a94b-12c5ef496fd5,ZW.250,,9127712.98703003,41202.3490878045
1213,WA318,13.12,13.12,13.12,13.12,,,2,22,9,5351059a-a0f9-493c-a50d-d0d41da60e2c,ZW.250,,194466.332427979,1822.28633875731
1214,WA324,12.05,12.05,12.05,12.05,,,2,22,9,1fa3d178-062f-4e4d-9479-46a8b897b6d0,ZW.250,,2842945.40447235,9494.94676594576
1215,WA316,11.84,11.84,11.84,11.84,,,2,22,9,48ab34f9-c7d3-4604-9b96-472af788f985,ZW.250,,2669869.98352814,9229.77040592139
1216,WA322,11.7,11.7,11.7,11.7,,,2,22,9,3fc7d659-dd1d-45b4-9f06-81e0c0f202f8,ZW.250,,948519.636192322,5199.39827160807
1217,160,-0.1,-0.65,-0.65,-0.1,,,5,76,13,1d683c0f-8418-45ca-9294-bb7c9e7d054f,KM.241,,382204.727897644,2625.14482302917
1218,OV132,4.15,3.5,3.5,4.15,,,2,3,2,89e6f808-5d23-4c4e-b69a-d258a2436925,ZW.250,,2127266.42863464,6639.97076870736
1219,OV124,5.5,5,5,5.5,,,2,3,2,4f3657d5-88cc-45b1-9cdc-d4323e32da85,ZW.250,,1425056.63389587,5683.98675669735
1220,OV116,6.1,5.6,5.6,6.1,,,2,3,2,4adfa013-5541-4629-9ac2-980420065fc5,ZW.250,,460381.766944885,3703.3889733795
1221,OV122,6,5.5,5.5,6,,,2,3,2,cfd7d38a-558e-48a4-a1bd-3392c86edf40,ZW.250,,395081.363632202,3065.66719308658
