FID,dcpstate,repcode,uwwcode,dcpcode,dcpname,dcpnuts,dcplatitud,dcplongitu,dcpwaterbo,dcpirrigat,dcptypeofr,rcacode,dcpsurface,dcpwater_1,dcpnotaffe,dcpmsprovi,dcpcomacce,dcpgroundw,dcpreceivi,dcpwfdsubu,dcpwfdrbd,dcpwater_2,dcpgroun_1,dcprecei_1,dcpwfdsu_1,dcpwfdrbdr,dcpbeginli,dcpendlife,dcpremarks,gdb_geomattr_data,shape
rsa__lozingspunten.199,1,NL2020,NL13030,NLDP13030,DISCHARGE POINT  UWWTP LEIMUIDEN,NL337,52.218733,4.654567,FW, ,A58,NL2014,1, , , , , ,NL00223,NLRN,NLRN, , , , , , , , ,,POINT (52.21873333000002 4.65456666)
rsa__lozingspunten.200,1,NL2020,NL13033,NLDP13033,DISCHARGE POINT  UWWTP LEIDEN-ZUIDWEST,NL337,52.136783,4.476317,FW, ,A58,NL2014,1, , , , , ,NL00250,NLRN,NLRN, , , , , , , , ,,POINT (52.136783330000014 4.476316660000009)
rsa__lozingspunten.201,1,NL2020,NL13034,NLDP13034,DISCHARGE POINT  UWWTP LISSE,NL337,52.2451,4.566233,FW, ,A58,NL2014,1, , , , , ,NL01569,NLRN,NLRN, , , , , , , , ,,POINT (52.24509999999998 4.566233329999989)
rsa__lozingspunten.202,1,NL2020,NL13035,NLDP13035,DISCHARGE POINT  UWWTP ALPHEN AD RIJN-ALPHEN NOORD,NL33B,52.133067,4.622317,FW, ,A58,NL2014,1, , , , , ,NL55102,NLRN,NLRN, , , , , , , , ,,POINT (52.13306666 4.622316660000024)
rsa__lozingspunten.203,0,NL2020,NL13036,NLDP13036,DISCHARGE POINT  UWWTP RIJNSATERWOUDE,NL337,52.189117,4.666283,FW, ,A58,NL2014,1, , , , , ,NL00655,NLRN,NLRN, , , , , , , , ,,POINT (52.189116660000025 4.666283329999999)
rsa__lozingspunten.204,1,NL2020,NL13038,NLDP13038,DISCHARGE POINT  UWWTP NIEUWVEEN,NL33B,52.18895,4.7344,FW, ,A58,NL2014,1, , , , , ,NL00232,NLRN,NLRN, , , , , , , , ,,POINT (52.18894999999998 4.734399999999994)
rsa__lozingspunten.205,1,NL2020,NL13039,NLDP13039,DISCHARGE POINT  UWWTP GOUDA,NL33B,52.003,4.709633,FW, ,A58,NL2014,1, , , , , ,NL00154,NLRN,NLRN, , , , , , , , ,,POINT (52.002999999999986 4.709633329999974)
rsa__lozingspunten.206,1,NL2020,NL13041,NLDP13041,DISCHARGE POINT  UWWTP KATWIJK,NL337,52.19825,4.428983,FW, ,A58,NL2014,1, , , , , ,NL00233,NLRN,NLRN, , , , , , , , ,,POINT (52.19824999999997 4.428983329999994)
rsa__lozingspunten.207,1,NL2020,NL13042,NLDP13042,DISCHARGE POINT  UWWTP BODEGRAVEN,NL33B,52.083817,4.73645,FW, ,A58,NL2014,1, , , , , ,NL55102,NLRN,NLRN, , , , , , , , ,,POINT (52.083816660000025 4.736449999999991)
rsa__lozingspunten.208,1,NL2020,NL13044,NLDP13044,DISCHARGE POINT  UWWTP ZWAANSHOEK,NL329,52.304683,4.604,FW, ,A58,NL2014,1, , , , , ,NL01569,NLRN,NLRN, , , , , , , , ,,POINT (52.30468332999999 4.603999999999985)
rsa__lozingspunten.209,0,NL2020,NL13045,NLDP13045,DISCHARGE POINT  UWWTP AALSMEER,NL329,52.2742,4.756517,FW, ,A58,NL2014,1, , , , , ,NL01569,NLRN,NLRN, , , , , , , , ,,POINT (52.27420000000001 4.756516659999988)
rsa__lozingspunten.210,1,NL2020,NL13046,NLDP13046,DISCHARGE POINT  UWWTP LEIDEN-NOORD,NL337,52.173233,4.4922,FW, ,A58,NL2014,1, , , , , ,NL00196,NLRN,NLRN, , , , , , , , ,,POINT (52.173233330000016 4.492200000000025)
rsa__lozingspunten.211,1,NL2020,NL13047,NLDP13047,DISCHARGE POINT  UWWTP NIEUWE WETERING,NL337,52.214517,4.611133,FW, ,A58,NL2014,1, , , , , ,NL01569,NLRN,NLRN, , , , , , , , ,,POINT (52.214516660000015 4.611133329999973)
rsa__lozingspunten.212,1,NL2020,NL13048,NLDP13048,DISCHARGE POINT  UWWTP WADDINXVEEN RANDENBURG,NL33B,52.058617,4.663183,FW, ,A58,NL2014,1, , , , , ,NL00264,NLRN,NLRN, , , , , , , , ,,POINT (52.058616659999984 4.663183329999981)
rsa__lozingspunten.213,1,NL2020,NL13049,NLDP13049,DISCHARGE POINT  UWWTP ALPHEN KERK & ZANEN,NL33B,52.140233,4.662267,FW, ,A58,NL2014,1, , , , , ,NL55102,NLRN,NLRN, , , , , , , , ,,POINT (52.14023333 4.66226666)
rsa__lozingspunten.214,1,NL2020,NL14002,NLDP14002,DISCHARGE POINT  UWWTP WOERDEN,NL310,52.087467,4.85465,FW, ,A58,NL2014,1, , , , , ,NL55103,NLRN,NLRN, , , , , , , , ,,POINT (52.08746666000002 4.854649999999992)
rsa__lozingspunten.215,1,NL2020,NL14003,NLDP14003,DISCHARGE POINT  UWWTP LEIDSCHE RIJN,NL310,52.125417,5.056383,FW, ,A58,NL2014,1, , , , , ,NL01547,NLRN,NLRN, , , , , , , , ,,POINT (52.125416659999985 5.056383330000017)
rsa__lozingspunten.251,1,NL2020,NL17074,NLDP17074,DISCHARGE POINT  UWWTP DEN BOMMEL,NL33C,51.72485,4.266367,FW, ,A58,NL2014,1, , , , , ,NL00164,NLMS,NLMS, , , , , , , , ,,POINT (51.72485 4.266366660000017)
rsa__lozingspunten.216,1,NL2020,NL15004,NLDP15004,DISCHARGE POINT  UWWTP NIEUWE WATERWEG (HOEK V HOLLAND),NL33C,51.965317,4.15035,ES, ,A58,NL2014,1, , , , , ,NL00152,NLRN,NLRN, , , , , , , , ,,POINT (51.965316659999985 4.150350000000003)
rsa__lozingspunten.217,1,NL2020,NL15005,NLDP15005,DISCHARGE POINT  UWWTP HOUTRUST ('S-GRAVENHAGE),NL332,52.115133,4.234483,CW, ,A58,NL2014,1, , , , , ,NL55120,NLRN,NLRN, , , , , , , , ,,POINT (52.11513332999999 4.234483329999989)
rsa__lozingspunten.218,1,NL2020,NL15007,NLDP15007,DISCHARGE POINT  UWWTP GROOTE LUCHT (VLAARDINGEN),NL33C,51.8976,4.303333,ES, ,A58,NL2014,1, , , , , ,NL00152,NLRN,NLRN, , , , , , , , ,,POINT (51.89760000000001 4.303333329999987)
rsa__lozingspunten.219,1,NL2020,NL15008,NLDP15008,DISCHARGE POINT  UWWTP HARNASCHPOLDER,NL333,52.115133,4.234483,CW, ,A58,NL2014,1, , , , , ,NL55120,NLRN,NLRN, , , , , , , , ,,POINT (52.11513332999999 4.234483329999989)
rsa__lozingspunten.220,1,NL2020,NL16009,NLDP16009,DISCHARGE POINT  UWWTP NWKERK AD IJSSEL-KORTENOORD,NL33C,51.9721,4.63335,FW, ,A58,NL2014,1, , , , , ,NL00154,NLRN,NLRN, , , , , , , , ,,POINT (51.97210000000001 4.633350000000007)
rsa__lozingspunten.221,1,NL2020,NL16010,NLDP16010,DISCHARGE POINT  UWWTP CAP AD IJSSEL-KRALINGSEVEER,NL33C,51.905967,4.543183,ES, ,A58,NL2014,1, , , , , ,NL00153,NLRN,NLRN, , , , , , , , ,,POINT (51.90596665999999 4.543183329999977)
rsa__lozingspunten.222,1,NL2020,NL16011,NLDP16011,DISCHARGE POINT  UWWTP CAP AD IJSSEL-GROENEDIJK,NL33C,51.926933,4.600667,FW, ,A58,NL2014,1, , , , , ,NL00154,NLRN,NLRN, , , , , , , , ,,POINT (51.92693333 4.600666660000002)
rsa__lozingspunten.223,1,NL2020,NL17002,NLDP17002,DISCHARGE POINT  UWWTP BERGAMBACHT,NL33B,51.940983,4.78855,FW, ,A58,NL2014,1, , , , , ,NL00352,NLRN,NLRN, , , , , , , , ,,POINT (51.940983329999995 4.7885499999999865)
rsa__lozingspunten.224,1,NL2020,NL17004,NLDP17004,DISCHARGE POINT  UWWTP AMMERSTOL,NL33B,51.931317,4.805617,FW, ,A58,NL2014,1, , , , , ,NL00529,NLRN,NLRN, , , , , , , , ,,POINT (51.93131665999999 4.805616659999998)
rsa__lozingspunten.225,1,NL2020,NL17005,NLDP17005,DISCHARGE POINT  UWWTP STOLWIJK,NL33B,51.98055,4.757517,FW, ,A58,NL2014,1, , , , , ,NL20602,NLRN,NLRN, , , , , , , , ,,POINT (51.980549999999994 4.757516660000022)
rsa__lozingspunten.226,1,NL2020,NL17011,NLDP17011,DISCHARGE POINT  UWWTP RIDDERKERK,NL33C,51.874567,4.629933,FW, ,A58,NL2014,1, , , , , ,NL00156,NLRN,NLRN, , , , , , , , ,,POINT (51.87456666000003 4.629933329999972)
rsa__lozingspunten.227,1,NL2020,NL17013,NLDP17013,DISCHARGE POINT  UWWTP PAPENDRECHT,NL33A,51.824217,4.704,FW, ,A58,NL2014,1, , , , , ,NL00158,NLRN,NLRN, , , , , , , , ,,POINT (51.82421665999999 4.704000000000008)
rsa__lozingspunten.228,1,NL2020,NL17016,NLDP17016,DISCHARGE POINT  UWWTP ALBLASSERDAM,NL33A,51.84735,4.664467,FW, ,A58,NL2014,1, , , , , ,NL00156,NLRN,NLRN, , , , , , , , ,,POINT (51.847350000000006 4.664466660000016)
rsa__lozingspunten.229,1,NL2020,NL17026,NLDP17026,DISCHARGE POINT  UWWTP HARDINXVELD-GIESSENDAM,NL33A,51.820417,4.8346,FW, ,A58,NL2014,1, , , , , ,NL00158,NLRN,NLRN, , , , , , , , ,,POINT (51.82041665999998 4.834600000000023)
rsa__lozingspunten.230,1,NL2020,NL17029,NLDP17029,DISCHARGE POINT  UWWTP VIANEN,NL310,51.999417,5.097067,FW, ,A58,NL2014,1, , , , , ,NL55112,NLRN,NLRN, , , , , , , , ,,POINT (51.99941666000001 5.097066659999996)
rsa__lozingspunten.231,1,NL2020,NL17040,NLDP17040,DISCHARGE POINT  UWWTP OOSTVOORNE,NL33C,51.936917,4.1105,ES, ,A58,NL2014,1, , , , , ,NL09280,NLRN,NLRN, , , , , , , , ,,POINT (51.93691666000001 4.110500000000002)
rsa__lozingspunten.232,1,NL2020,NL17041,NLDP17041,DISCHARGE POINT  UWWTP HELLEVOETSLUIS,NL33C,51.8442,4.174,FW, ,A58,NL2014,1, , , , , ,NL00387,NLRN,NLRN, , , , , , , , ,,POINT (51.8442 4.173999999999978)
rsa__lozingspunten.233,1,NL2020,NL17043,NLDP17043,DISCHARGE POINT  UWWTP STRIJEN,NL33C,51.7457,4.563233,FW, ,A58,NL2014,1, , , , , ,NL00414,NLRN,NLRN, , , , , , , , ,,POINT (51.7457 4.563233330000003)
rsa__lozingspunten.234,1,NL2020,NL17044,NLDP17044,DISCHARGE POINT  UWWTP DORDRECHT,NL33A,51.81985,4.736733,FW, ,A58,NL2014,1, , , , , ,NL00158,NLRN,NLRN, , , , , , , , ,,POINT (51.819849999999974 4.736733329999993)
rsa__lozingspunten.235,1,NL2020,NL17045,NLDP17045,DISCHARGE POINT  UWWTP OUD-BEIJERLAND,NL33C,51.82995,4.424417,FW, ,A58,NL2014,1, , , , , ,NL00160,NLRN,NLRN, , , , , , , , ,,POINT (51.82995 4.42441666000002)
rsa__lozingspunten.236,1,NL2020,NL17048,NLDP17048,DISCHARGE POINT  UWWTP GOEDEREEDE,NL33C,51.823367,3.997583,FW, ,A58,NL2014,1, , , , , ,NL00497,NLMS,NLMS, , , , , , , , ,,POINT (51.82336665999998 3.9975833299999977)
rsa__lozingspunten.237,1,NL2020,NL17052,NLDP17052,DISCHARGE POINT  UWWTP SLIEDRECHT,NL33A,51.817517,4.795483,FW, ,A58,NL2014,1, , , , , ,NL00158,NLRN,NLRN, , , , , , , , ,,POINT (51.817516660000024 4.795483330000025)
rsa__lozingspunten.238,1,NL2020,NL17053,NLDP17053,DISCHARGE POINT  UWWTP DE GROOTE ZAAG (KRIMPEN A/D LEK),NL33B,51.89635,4.5954,ES, ,A58,NL2014,1, , , , , ,NL00153,NLRN,NLRN, , , , , , , , ,,POINT (51.896349999999984 4.595399999999984)
rsa__lozingspunten.239,1,NL2020,NL17054,NLDP17054,DISCHARGE POINT  UWWTP PIERSHIL,NL33C,51.81655,4.342933,FW, ,A58,NL2014,1, , , , , ,NL00160,NLRN,NLRN, , , , , , , , ,,POINT (51.81655000000001 4.342933329999994)
rsa__lozingspunten.240,1,NL2020,NL17055,NLDP17055,DISCHARGE POINT  UWWTP MIDDELHARNIS,NL33C,51.776033,4.187417,FW, ,A58,NL2014,1, , , , , ,NL00164,NLMS,NLMS, , , , , , , , ,,POINT (51.77603333000002 4.187416659999997)
rsa__lozingspunten.241,1,NL2020,NL17056,NLDP17056,DISCHARGE POINT  UWWTP OUDE TONGE,NL33C,51.682467,4.179783,FW, ,A58,NL2014,1, , , , , ,NL00167,NLMS,NLMS, , , , , , , , ,,POINT (51.68246665999999 4.179783330000021)
rsa__lozingspunten.242,1,NL2020,NL17057,NLDP17057,DISCHARGE POINT  UWWTP ROZENBURG,NL33C,51.918183,4.2299,ES, ,A58,NL2014,1, , , , , ,NL00152,NLRN,NLRN, , , , , , , , ,,POINT (51.91818332999998 4.2298999999999864)
rsa__lozingspunten.243,1,NL2020,NL17061,NLDP17061,DISCHARGE POINT  UWWTP ROTTERDAM-DOKHAVEN,NL33C,51.89865,4.465,ES, ,A58,NL2014,1, , , , , ,NL00153,NLRN,NLRN, , , , , , , , ,,POINT (51.898649999999975 4.464999999999975)
rsa__lozingspunten.244,1,NL2020,NL17062,NLDP17062,DISCHARGE POINT  UWWTP HEENVLIET,NL33C,51.8701,4.25035,FW, ,A58,NL2014,1, , , , , ,NL00387,NLRN,NLRN, , , , , , , , ,,POINT (51.87009999999998 4.250350000000026)
rsa__lozingspunten.245,1,NL2020,NL17063,NLDP17063,DISCHARGE POINT  UWWTP LEERDAM,NL33A,51.88965,5.089417,FW, ,A58,NL2014,1, , , , , ,NL55105,NLRN,NLRN, , , , , , , , ,,POINT (51.88965000000002 5.0894166599999835)
rsa__lozingspunten.246,1,NL2020,NL17065,NLDP17065,DISCHARGE POINT  UWWTP GROOT-AMMERS,NL33A,51.941017,4.854533,FW, ,A58,NL2014,1, , , , , ,NL55113,NLRN,NLRN, , , , , , , , ,,POINT (51.94101666 4.854533329999981)
rsa__lozingspunten.247,1,NL2020,NL17066,NLDP17066,DISCHARGE POINT  UWWTP NUMANSDORP,NL33C,51.718083,4.416917,FW, ,A58,NL2014,1, , , , , ,NL00165,NLMS,NLMS, , , , , , , , ,,POINT (51.71808333000001 4.416916660000027)
rsa__lozingspunten.248,1,NL2020,NL17067,NLDP17067,DISCHARGE POINT  UWWTP HAASTRECHT,NL33B,52.002833,4.784267,FW, ,A58,NL2014,1, , , , , ,NL09119,NLRN,NLRN, , , , , , , , ,,POINT (52.00283332999999 4.784266660000014)
rsa__lozingspunten.249,1,NL2020,NL17068,NLDP17068,DISCHARGE POINT  UWWTP BERKENWOUDE,NL33B,51.936,4.7119,FW, ,A58,NL2014,1, , , , , ,NL00349,NLRN,NLRN, , , , , , , , ,,POINT (51.93599999999998 4.711900000000014)
rsa__lozingspunten.250,1,NL2020,NL17070,NLDP17070,DISCHARGE POINT  UWWTP HOOGVLIET,NL33C,51.873817,4.33185,ES, ,A58,NL2014,1, , , , , ,NL00157,NLRN,NLRN, , , , , , , , ,,POINT (51.87381665999999 4.331849999999974)
rsa__lozingspunten.252,1,NL2020,NL17075,NLDP17075,DISCHARGE POINT  UWWTP OOLTGENSPLAAT,NL33C,51.671167,4.358517,FW, ,A58,NL2014,1, , , , , ,NL00168,NLMS,NLMS, , , , , , , , ,,POINT (51.67116665999998 4.358516660000021)
rsa__lozingspunten.253,1,NL2020,NL17076,NLDP17076,DISCHARGE POINT  UWWTP SCHELLUINEN,NL33A,51.829767,4.928,FW, ,A58,NL2014,1, , , , , ,NL00159,NLRN,NLRN, , , , , , , , ,,POINT (51.82976666000002 4.927999999999997)
rsa__lozingspunten.254,1,NL2020,NL17077,NLDP17077,DISCHARGE POINT  UWWTP SPIJKENISSE-ALLEMANSPOLDER,NL33C,51.843633,4.36605,FW, ,A58,NL2014,1, , , , , ,NL00157,NLRN,NLRN, , , , , , , , ,,POINT (51.84363332999999 4.366049999999973)
rsa__lozingspunten.255,1,NL2020,NL17078,NLDP17078,DISCHARGE POINT  UWWTP ZWIJNDRECHT,NL33A,51.8091,4.57975,FW, ,A58,NL2014,1, , , , , ,NL00157,NLRN,NLRN, , , , , , , , ,,POINT (51.8091 4.57974999999999)
rsa__lozingspunten.256,1,NL2020,NL17079,NLDP17079,DISCHARGE POINT  UWWTP BARENDRECHT,NL33C,51.83268,4.51882,FW, ,A58,NL2014,1, , , , , ,NL00157,NLRN,NLRN, , , , , , , , ,,POINT (51.83267999999998 4.518820000000005)
rsa__lozingspunten.257,1,NL2020,NL18006,NLDP18006,DISCHARGE POINT  UWWTP WESTERSCHOUWEN,NL342,51.680117,3.768717,ES, ,A58,NL2014,1, , , , , ,NL09408,NLSC,NLSC, , , , , , , , ,,POINT (51.68011666000001 3.7687166599999955)
rsa__lozingspunten.258,1,NL2020,NL18007,NLDP18007,DISCHARGE POINT  UWWTP MASTGAT,NL342,51.630133,4.067667,ES, ,A58,NL2014,1, , , , , ,NL09401,NLSC,NLSC, , , , , , , , ,,POINT (51.63013332999998 4.067666659999986)
rsa__lozingspunten.259,1,NL2020,NL18009,NLDP18009,DISCHARGE POINT  UWWTP DE VERSEPUT (KERKWERVE),NL342,51.6791,3.872917,FW, ,A58,NL2014,1, , , , , ,NL21313,NLSC,NLSC, , , , , , , , ,,POINT (51.679100000000005 3.872916659999987)
rsa__lozingspunten.260,1,NL2020,NL19001,NLDP19001,DISCHARGE POINT  UWWTP ST MAARTENSDIJK-SCHERPENISSE,NL342,51.555483,4.0735,FW, ,A58,NL2014,1, , , , , ,NL21219,NLSC,NLSC, , , , , , , , ,,POINT (51.555483330000015 4.073500000000024)
rsa__lozingspunten.261,1,NL2020,NL19003,NLDP19003,DISCHARGE POINT  UWWTP THOLEN,NL342,51.540017,4.233067,FW, ,A58,NL2014,1, , , , , ,NL09424,NLSC,NLSC, , , , , , , , ,,POINT (51.54001665999999 4.23306666000002)
rsa__lozingspunten.262,1,NL2020,NL20009,NLDP20009,DISCHARGE POINT  UWWTP WAARDE,NL342,51.413633,4.061317,ES, ,A58,NL2014,1, , , , , ,NL09413,NLSC,NLSC, , , , , , , , ,,POINT (51.41363332999998 4.061316659999989)
rsa__lozingspunten.263,1,NL2020,NL20010,NLDP20010,DISCHARGE POINT  UWWTP CAMPERLAND POLDER,NL342,51.573017,3.73345,FW, ,A58,NL2014,1, , , , , ,NL21411,NLSC,NLSC, , , , , , , , ,,POINT (51.57301666000001 3.733450000000005)
rsa__lozingspunten.264,1,NL2020,NL20011,NLDP20011,DISCHARGE POINT  UWWTP WILLEM ANNAPOLDER,NL342,51.44975,3.934717,FW, ,A58,NL2014,1, , , , , ,NL21456,NLSC,NLSC, , , , , , , , ,,POINT (51.449749999999995 3.9347166599999923)
rsa__lozingspunten.265,1,NL2020,NL21001,NLDP21001,DISCHARGE POINT  UWWTP WALCHEREN,NL342,51.443833,3.616717,FW, ,A58,NL2014,1, , , , , ,NL21161,NLSC,NLSC, , , , , , , , ,,POINT (51.44383333000002 3.6167166600000087)
rsa__lozingspunten.266,1,NL2020,NL22007,NLDP22007,DISCHARGE POINT  UWWTP GROEDE,NL341,51.39487,3.50405,FW, ,A58,NL2014,1, , , , , ,NL21620,NLSC,NLSC, , , , , , , , ,,POINT (51.394870000000026 3.5040500000000065)
rsa__lozingspunten.267,1,NL2020,NL22008,NLDP22008,DISCHARGE POINT  UWWTP RETRANCHEMENT,NL341,51.36351,3.37893,FW, ,A58,NL2014,1, , , , , ,NL21530,NLSC,NLSC, , , , , , , , ,,POINT (51.36351000000002 3.3789300000000253)
rsa__lozingspunten.268,1,NL2020,NL22012,NLDP22012,DISCHARGE POINT  UWWTP OOSTBURG,NL341,51.3318,3.498783,FW, ,A58,NL2014,1, , , , , ,NL21687,NLSC,NLSC, , , , , , , , ,,POINT (51.33179999999999 3.4987833299999807)
rsa__lozingspunten.269,1,NL2020,NL22013,NLDP22013,DISCHARGE POINT  UWWTP BRESKENS,NL341,51.384633,3.598617,ES, ,A58,NL2014,1, , , , , ,NL21685,NLSC,NLSC, , , , , , , , ,,POINT (51.384633329999986 3.5986166600000047)
rsa__lozingspunten.270,1,NL2020,NL23002,NLDP23002,DISCHARGE POINT  UWWTP TERNEUZEN,NL341,51.29665,3.832383,ES, ,A58,NL2014,1, , , , , ,NL09450,NLSC,NLSC, , , , , , , , ,,POINT (51.29665 3.8323833300000274)
rsa__lozingspunten.271,1,NL2020,NL24001,NLDP24001,DISCHARGE POINT  UWWTP HULST,NL341,51.27872,4.07454,FW, ,A58,NL2014,1, , , , , ,NL23119,NLSC,NLSC, , , , , , , , ,,POINT (51.27872000000002 4.074540000000013)
rsa__lozingspunten.272,1,NL2020,NL24002,NLDP24002,DISCHARGE POINT  UWWTP KLOOSTERZANDE,NL341,51.37645,4.024917,FW, ,A58,NL2014,1, , , , , ,NL23054,NLSC,NLSC, , , , , , , , ,,POINT (51.37644999999998 4.024916659999974)
rsa__lozingspunten.273,1,NL2020,NL25001,NLDP25001,DISCHARGE POINT  UWWTP RIJEN,NL412,51.60545,4.928017,FW, ,A58,NL2014,1, , , , , ,NL16079,NLMS,NLMS, , , , , , , , ,,POINT (51.60545000000002 4.928016660000026)
rsa__lozingspunten.274,1,NL2020,NL25003,NLDP25003,DISCHARGE POINT  UWWTP WAALWIJK,NL412,51.714317,5.065967,FW, ,A58,NL2014,1, , , , , ,NL09506,NLMS,NLMS, , , , , , , , ,,POINT (51.71431666000001 5.065966660000015)
rsa__lozingspunten.275,1,NL2020,NL25008,NLDP25008,DISCHARGE POINT  UWWTP OSSENDRECHT,NL411,51.389767,4.320667,FW, ,A58,NL2014,1, , , , , ,NL16101,NLSC,NLSC, , , , , , , , ,,POINT (51.38976666000002 4.320666659999972)
rsa__lozingspunten.276,1,NL2020,NL25012,NLDP25012,DISCHARGE POINT  UWWTP PUTTE,NL411,51.366133,4.3893,FW, ,A58,NL2014,1, , , , , ,NL16084,NLSC,NLSC, , , , , , , , ,,POINT (51.366133330000025 4.3892999999999915)
rsa__lozingspunten.277,1,NL2020,NL25013,NLDP25013,DISCHARGE POINT  UWWTP RIEL,NL412,51.5346,5.026617,FW, ,A58,NL2014,1, , , , , ,NL16074,NLMS,NLMS, , , , , , , , ,,POINT (51.53460000000001 5.026616660000002)
rsa__lozingspunten.278,1,NL2020,NL25014,NLDP25014,DISCHARGE POINT  UWWTP WASPIK,NL412,51.706483,4.942117,FW, ,A58,NL2014,1, , , , , ,NL09509,NLMS,NLMS, , , , , , , , ,,POINT (51.706483330000026 4.942116660000011)
rsa__lozingspunten.279,1,NL2020,NL25016,NLDP25016,DISCHARGE POINT  UWWTP NIEUW VOSSEMEER,NL411,51.573983,4.22075,FW, ,A58,NL2014,1, , , , , ,NL16299,NLSC,NLSC, , , , , , , , ,,POINT (51.573983329999976 4.2207500000000095)
rsa__lozingspunten.280,1,NL2020,NL25017,NLDP25017,DISCHARGE POINT  UWWTP NIEUWVEER (BREDA),NL411,51.71605,4.654983,FW, ,A58,NL2014,1, , , , , ,NL00165,NLMS,NLMS, , , , , , , , ,,POINT (51.716049999999996 4.654983329999993)
rsa__lozingspunten.281,1,NL2020,NL25019,NLDP25019,DISCHARGE POINT  UWWTP CHAAM,NL412,51.512033,4.85125,FW, ,A58,NL2014,1, , , , , ,NL16069,NLMS,NLMS, , , , , , , , ,,POINT (51.51203333000001 4.851249999999993)
rsa__lozingspunten.282,1,NL2020,NL25020,NLDP25020,DISCHARGE POINT  UWWTP KAATSHEUVEL,NL412,51.656367,4.997183,FW, ,A58,NL2014,1, , , , , ,NL16948,NLMS,NLMS, , , , , , , , ,,POINT (51.65636666 4.997183329999984)
rsa__lozingspunten.283,1,NL2020,NL25021,NLDP25021,DISCHARGE POINT  UWWTP BATH,NL342,51.4137,4.0616,ES, ,A58,NL2014,1, , , , , ,NL09413,NLSC,NLSC, , , , , , , , ,,POINT (51.413700000000006 4.0615999999999985)
rsa__lozingspunten.284,1,NL2020,NL25023,NLDP25023,DISCHARGE POINT  UWWTP DONGEMOND (OOSTERHOUT),NL411,51.674583,4.847583,FW, ,A58,NL2014,1, , , , , ,NL09502,NLMS,NLMS, , , , , , , , ,,POINT (51.67458333000002 4.84758333000002)
rsa__lozingspunten.285,1,NL2020,NL25025,NLDP25025,DISCHARGE POINT  UWWTP HALSTEREN,NL411,51.5279,4.252317,FW, ,A58,NL2014,1, , , , , ,NL15718,NLSC,NLSC, , , , , , , , ,,POINT (51.52789999999999 4.2523166600000195)
rsa__lozingspunten.286,1,NL2020,NL25026,NLDP25026,DISCHARGE POINT  UWWTP BAARLE-NASSAU,NL412,51.44885,4.899283,FW, ,A58,NL2014,1, , , , , ,NL15675,NLMS,NLMS, , , , , , , , ,,POINT (51.44884999999999 4.899283330000003)
rsa__lozingspunten.287,1,NL2020,NL25027,NLDP25027,DISCHARGE POINT  UWWTP LAGE ZWALUWE,NL411,51.7191,4.713733,FW, ,A58,NL2014,1, , , , , ,NL09057,NLMS,NLMS, , , , , , , , ,,POINT (51.719100000000026 4.713733330000025)
rsa__lozingspunten.288,1,NL2020,NL25028,NLDP25028,DISCHARGE POINT  UWWTP DINTELOORD,NL411,51.652867,4.3598,FW, ,A58,NL2014,1, , , , , ,NL00168,NLMS,NLMS, , , , , , , , ,,POINT (51.65286665999997 4.359800000000007)
rsa__lozingspunten.289,1,NL2020,NL25029,NLDP25029,DISCHARGE POINT  UWWTP WILLEMSTAD,NL411,51.690767,4.457533,FW, ,A58,NL2014,1, , , , , ,NL00165,NLMS,NLMS, , , , , , , , ,,POINT (51.69076666000001 4.45753332999999)
rsa__lozingspunten.290,1,NL2020,NL26003,NLDP26003,DISCHARGE POINT  UWWTP WIJK EN AALBURG,NL412,51.753883,5.118917,FW, ,A58,NL2014,1, , , , , ,NL17111,NLMS,NLMS, , , , , , , , ,,POINT (51.75388333000001 5.118916660000025)
rsa__lozingspunten.291,1,NL2020,NL26004,NLDP26004,DISCHARGE POINT  UWWTP EETHEN,NL412,51.724683,5.05505,FW, ,A58,NL2014,1, , , , , ,NL17102,NLMS,NLMS, , , , , , , , ,,POINT (51.724683330000005 5.055049999999994)
rsa__lozingspunten.292,1,NL2020,NL26005,NLDP26005,DISCHARGE POINT  UWWTP SLEEUWIJK,NL412,51.8224,4.930167,FW, ,A58,NL2014,1, , , , , ,NL17164,NLMS,NLMS, , , , , , , , ,,POINT (51.822400000000016 4.930166659999998)
rsa__lozingspunten.293,1,NL2020,NL26006,NLDP26006,DISCHARGE POINT  UWWTP DUSSEN,NL412,51.733433,4.925917,FW, ,A58,NL2014,1, , , , , ,NL17147,NLMS,NLMS, , , , , , , , ,,POINT (51.733433330000025 4.925916659999984)
rsa__lozingspunten.294,1,NL2020,NL27003,NLDP27003,DISCHARGE POINT  UWWTP EINDHOVEN,NL414,51.45945,5.5036,FW, ,A58,NL2014,1, , , , , ,NL14950,NLMS,NLMS, , , , , , , , ,,POINT (51.459450000000004 5.503600000000006)
rsa__lozingspunten.295,1,NL2020,NL27004,NLDP27004,DISCHARGE POINT  UWWTP BOXTEL,NL413,51.6073,5.33125,FW, ,A58,NL2014,1, , , , , ,NL14950,NLMS,NLMS, , , , , , , , ,,POINT (51.60730000000001 5.331250000000011)
rsa__lozingspunten.296,1,NL2020,NL27005,NLDP27005,DISCHARGE POINT  UWWTP HAPERT,NL414,51.378067,5.239717,FW, ,A58,NL2014,1, , , , , ,NL14916,NLMS,NLMS, , , , , , , , ,,POINT (51.37806666 5.239716659999999)
