ID,VOLGNUMMER,BEPERKINGTYPE,ORGAAN,KENMERK,REGISTERNUMMER,OMSCHRIJVING,DATUM_BESLUIT,DATUM_INWERKING,DATUM_EINDE,AARD,STATUS,inside_x,inside_y,inside_lat,inside_lon
1015,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1022,wet monumentenbescherming - Lange Haven 102 (a) : woning,19940809000000,19940809000000,,Opleggen,Geregistreerd,86876.26339425988,436896.6445,51.91638267719139,4.397011541653759
297,10,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,09UIT00172,1755,"beschikking instemming saneringsplan, ernst en urgentie (wbb 136)",19990723000000,19990723000000,,Opleggen,Geregistreerd,87891.58810773143,437948.0193412767,51.92595497589151,4.411562296442715
1646,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1604,Monument - Westfrankelandsestraat 10 : v.m. branderij,20030325000000,20030325000000,,Opleggen,Geregistreerd,86626.97,436817.72286988737,51.91564281636037,4.393404219025254
1412,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1458,,19940809000000,19940809000000,,Opleggen,Geregistreerd,86858.45249999998,436717.88113232516,51.91477392003867,4.396788096786556
1382,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1431,Monument - Oude Sluis 15 : woning,19940809000000,19940809000000,,Opleggen,Geregistreerd,86828.21199999994,437113.30639718217,51.918323967403,4.396270274145886
1384,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1433,Monument - Oude Sluis 4 / Oude Sluis 6 : pakhuis,19940809000000,19940809000000,,Opleggen,Geregistreerd,86833.8515969885,437085.9765,51.918079040206656,4.3963576537455396
1141,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1145,Aanwijzing gemeentelijk monument - Tuinlaan 8 : bedrijfsgebouw (distilleerderij),20011218000000,20011218000000,,Opleggen,Geregistreerd,87539.08574000883,436121.0345,51.909492884055936,4.406796482365383
1146,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1149,Aanwijzing gemeentelijk monument - Warande 28 (a & b) : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87138.6136094015,436202.475,51.91017611306249,4.40096120393045
1389,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1437,Monument - Schie 170 / Schie 172 : woning,19940809000000,19940809000000,,Opleggen,Geregistreerd,86869.81250158465,437134.2505,51.91851729141144,4.396870737227958
989,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,997,wet monumentenbescherming - Hoogstraat 176-178 (a & b) : winkel/woonhuis,19940809000000,19940809000000,,Opleggen,Geregistreerd,86935.72993962525,437018.351,51.91748375180009,4.3978516983069476
1152,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1155,Aanwijzing gemeentelijk monument - Warande 20 (a & b) : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87163.64199978393,436184.1455,51.910014434093,4.4013285072354424
1379,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1428,Monument - Breedstraat 33 (b) : bedrijfspand,19950224000000,19950224000000,,Opleggen,Geregistreerd,86704.64332804715,437109.54000000004,51.91827496304,4.394475107957265
1765,11,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,11uit08420,1927,instemming met BUS-evaluatieverslag (wbb 504),20110408000000,20110413000000,,Opleggen,Geregistreerd,87753.73819400618,437607.65,51.922879365587406,4.409625027358843
1405,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1452,Monument - Schie 1 : pakhuis,19941011000000,19941011000000,,Opleggen,Geregistreerd,86964.94450000004,437163.3740897995,51.91879067171493,4.398247607620577
1408,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1455,Monument - Hoogstraat 81 : winkel/woonhuis,19941011000000,19941011000000,,Opleggen,Geregistreerd,86956.36567479037,436772.0035,51.91527230953665,4.398200326479702
1386,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1435,Monument - Oude Sluis 5 (a & b) : woning met bedrijfsruimte,19940809000000,19940809000000,,Opleggen,Geregistreerd,86803.61238667314,437090.792,51.91811861204315,4.395917212875387
901,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,911,wet monumenten bescherming - Dorpsstraat 7 : pand,20040907000000,20040907000000,,Opleggen,Geregistreerd,85584.76797817362,439208.61600000004,51.93700099043108,4.377775477628249
1154,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1157,Aanwijzing gemeentelijk monument - Warande 175 (a & b) : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86829.17467745705,436429.0375,51.912174447486485,4.3964198360772455
1001,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1008,wet monumentenbescherming - Kerkweg 49 : woonhuis,20040907000000,20040907000000,,Opleggen,Geregistreerd,86217.65081787508,439884.441,51.94315335408343,4.386842160153714
1542,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1510,Monument - Westvest 52 : tuinhuis,19950224000000,19950224000000,,Opleggen,Geregistreerd,86870.78950000001,436663.43677580147,51.91428613021687,4.396978165160658
1543,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1511,Monument - Westvest 42 : v.m. branderij en/of pakhuis,19950224000000,19950224000000,,Opleggen,Geregistreerd,86931.56199999996,436635.5933658231,51.91404333464695,4.397866845540789
1627,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1586,Monument - Warande 43 (a & b) : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87128.87062160185,436142.77,51.90963834514809,4.40083140122283
1628,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1587,Monument - Warande 55 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87103.49588763446,436167.6215,51.909858594713235,4.400457779893511
1619,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1578,Monument - Warande 29 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87153.389905947,436117.83400000003,51.909417230667486,4.401192605116793
1618,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1577,Monument - Warande 27 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87157.20979322659,436113.921,51.909382529521274,4.401248882720564
1623,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1582,Monument - Warande 37 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87140.0617471677,436131.25800000003,51.909536249498075,4.400996288607558
1622,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1581,Monument - Warande 35 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87143.51749999996,436127.89870155725,51.909506480263104,4.401047166146222
1596,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1555,Monument - Warande 173 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86835.16960231125,436423.195,51.912122674360106,4.396508110080728
997,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1005,wet monumentenbescherming - Hoogstraat 59 / Taansteeg 2 : cafe/woonhuis,19941011000000,19941011000000,,Opleggen,Geregistreerd,86987,436734.5682053475,51.9149396176831,4.398652927360711
1400,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1447,Monument - Boterstraat 58 (a t/m c) : woning met bedrijfsruimte,19950516000000,19950516000000,,Opleggen,Geregistreerd,87038.30849999998,437173.365933639,51.9188894369709,4.399311898616272
1754,5,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,08uit00866,1891,instemming beheersen restverontreiniging boven I-waarde ikv naar nazorg (wbb262),20080213000000,20080213000000,,Wijzigen,Geregistreerd,87900.74612606004,437667.660874089,51.923436446577895,4.411750119022224
566,6,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,09UIT02401,1731,in stand houden leeflaag of verhardingslaag door aanwezigheid restverontreiniging (wbb 234),20070418000000,20070418000000,,Opleggen,Geregistreerd,85460.03400000003,435472.38787042815,51.90340749305688,4.376717181744663
1743,5,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,09UIT06644,1889,instemming evaluatieverslag sanering met nazorg ivm restverontreiniging,20090427000000,20090427000000,,Opleggen,Geregistreerd,85357.06555292575,435489.24199999997,51.903546088936764,4.375217760405484
1639,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1598,Monument - Nassaulaan 70 : herenhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,87017.70999999999,436218.72323716164,51.910307381789934,4.399201130393782
1640,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1599,Monument - Nassaulaan 49 (a) : woonhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,86989.99129945767,436187.617,51.910024437564864,4.398804492458664
1533,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1503,Monument - Lange Haven 78 : winkel/woonhuis,19930831000000,19930831000000,,Opleggen,Geregistreerd,86894.8359095528,436789.19999999995,51.91541932927603,4.39730272573675
1534,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1504,Monument - Lange Haven 52 (a & c) : bedrijfsruimte met bovenwoning,19930831000000,19930831000000,,Opleggen,Geregistreerd,86982.7825,436713.99288543046,51.91475418821346,4.398595703116099
1734,5,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1898,Monument - Lange Haven 3 : winkel/woonhuis,19840809000000,19840809000000,,Opleggen,Geregistreerd,87131.36600000002,436614.1163802042,51.9138747240656,4.4007747066900516
1731,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1900,Monument - Warande 75 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87061.50565896425,436211.5465,51.91024823176766,4.39983894868651
1659,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1616,,20011218000000,20011218000000,,Opleggen,Geregistreerd,87191.58574868324,436203.69200000004,51.9101935077836,4.401730708751195
1167,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1170,Aanwijzing gemeentelijk monument - Warande 79 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87054.32932342248,436218.948,51.91031387419164,4.399733207158987
1599,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1558,Monument - Warande 97 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87018.51500000001,436255.1296680862,51.910634671194224,4.399205636756003
1660,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1617,Monument - Nieuwe Haven 59 : bedrijfsruimte met bovenwoning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87231.34828330588,436171.2745,51.90990700946923,4.402314886396534
1409,9,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1456,Monument - Lange Haven 44 : v.m. visrokerij,19940809000000,19940809000000,,Opleggen,Geregistreerd,87009.416,436693.3215033254,51.91457166609673,4.39898684146922
1417,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1460,Monument - Korte Dam 7 : winkel/woonhuis,19950224000000,19950224000000,,Opleggen,Geregistreerd,86883.9005,437030.32245264546,51.91758499807228,4.397096066560998
1421,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1462,Monument - Leliestraat 10 : v.m. schoolgebouw,20030325000000,20030325000000,,Opleggen,Geregistreerd,87290.92857318763,435879.7515,51.90729428979125,4.403237997069266
1140,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1144,Aanwijzing als gemeentelijk monument - Tuinlaan 18 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87513.75667527571,436183.424,51.91005051949997,4.40641619448529
1617,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1576,Monument - Warande 39 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87136.48831864318,436135.01749999996,51.90956960104472,4.4009436221558556
1621,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1580,Monument - Warande 33 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87146.89380241328,436124.52249999996,51.90947654940697,4.401096892464261
1620,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1579,Monument - Warande 31 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87150.08225458427,436121.132,51.90944646712326,4.401143891904706
1625,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1584,Monument - Warande 47 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87121.22773000543,436150.3865,51.90970586381283,4.400718840667212
1624,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1583,Monument - Warande 49 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87117.57490001133,436154.3275,51.909740836721085,4.400664984232589
1626,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1585,Monument - Warande 45 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87125.12382858552,436146.58400000003,51.909672165275836,4.400776204629595
1571,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1536,Monument - Lange Nieuwstraat 177-179 : woning,19970429000000,19970429000000,,Opleggen,Geregistreerd,87179.360874275,436432.41099999996,51.91224755725211,4.401507994766004
1601,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1560,Monument - Warande 91 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87031.08904351771,436242.55350000004,51.910523182904605,4.399390837148258
1604,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1563,Monument - Warande 83 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87046.49222064993,436226.7395,51.91038294083012,4.399617786591851
1605,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1564,Monument - Warande 81 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87050.40076550363,436222.8545,51.910348502915554,4.399675349390729
889,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,899,wet monumenten bescherming - Burg. Knappertlaan 167-169 : dubbele villa,20030325000000,20030325000000,,Opleggen,Geregistreerd,86151.65549999982,436312.2077645818,51.91104106529629,4.386597690954629
1538,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1508,Monument - Lange Haven 14 : woning,19930831000000,19930831000000,,Opleggen,Geregistreerd,87120.06500000003,436670.87052086875,51.914383404989735,4.4005992812401145
198,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,200,Beschermd monument - Korte Dam 6 : winkel/woonhuis,19950224000000,19950224000000,,Opleggen,Geregistreerd,86892.79349999993,437052.98404500005,51.91778975024692,4.39722082679501
201,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,203,Beschermd monument - Boterstraat 87 (a t/m e) / Boterstraat 89 : winkel/woonhuis,19941011000000,19941011000000,,Opleggen,Geregistreerd,87006.80475096084,437132.81499999994,51.91852114960715,4.398862039984022
204,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,206,Beschermd monument - Breedstraat 41 / Dam 52 : winkel/woonhuis,19950224000000,19950224000000,,Opleggen,Geregistreerd,86688.18550000002,437092.4703065667,51.9181195344698,4.394239304027725
1609,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1568,Monument - Warande 61 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87082.24487940015,436190.341,51.910060185717704,4.400144497833542
1611,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1570,Monument - Warande 65 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87076.41553719714,436196.29449999996,51.910112979399,4.400058616258023
1613,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1572,Monument - Warande 69 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87070.4485107519,436202.4305,51.91016739636978,4.399970697755178
1615,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1574,Monument - Warande 73 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87064.54678426849,436208.582,51.91022196054701,4.399883724862151
1403,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1450,Monument - Nieuwstraat 6 : pakhuis met bovenwoning,19950224000000,19950224000000,,Opleggen,Geregistreerd,86962.76338725389,436952.502,51.916895262384564,4.398257610212924
1404,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1451,Monument - Lange Kerkstraat 82 (&b) : pand,19950224000000,19950224000000,,Opleggen,Geregistreerd,87019.68,437098.0908594376,51.91821065132148,4.399056027997398
1407,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1454,Monument - Hoogstraat 79 (a & b) / Hoogstraat 79 (a&b) : winkel/woonhuis,19941011000000,19941011000000,,Opleggen,Geregistreerd,86957.89286230088,436767.68200000003,51.91523365824573,4.398223375304454
1423,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1463,Monument - Tuinlaan 76 : pakhuis,20011218000000,20011218000000,,Opleggen,Geregistreerd,87368.81890368948,436457.4900000055,51.91249600616219,4.404256232125605
1457,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1502,Monument - Oude Sluis 7 (a) : woning met bedrijfsruimte,19940809000000,19940809000000,,Opleggen,Geregistreerd,86803.19429729505,437097.815,51.91818167762669,4.395909744334753
1539,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1509,Monument - Appelmarkt 2-4 / Hoogstraat 99 : v.m. bioscoop,19950224000000,19950224000000,,Opleggen,Geregistreerd,86902.02930895812,436842.66599999997,51.91590071762591,4.397396684142875
1546,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1513,Monument - Singel 72 : herenhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,87346.7047975277,436917.272,51.916625462868055,4.403844473213755
1616,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1575,Monument - Warande 41 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87132.62930916948,436138.9075,51.909604090566276,4.400886780135452
1566,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1531,Monument - Lange Nieuwstraat 135 : woning,19970429000000,19970429000000,,Opleggen,Geregistreerd,87256.28032029844,436353.0065,51.9115433042229,4.402641403068221
1580,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1544,Monument - Tuinlaan 92 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87279.70801304583,436482.197,51.91270721462273,4.4029564215921075
1671,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1626,Monument - Schiedamseweg 10 : woonhuis,20040907000000,20040907000000,,Opleggen,Geregistreerd,85591.66961513225,439132.4615,51.93631744399163,4.377891204358707
1536,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1506,Monument - Lange Haven 15 : v.m. badhuis,19930831000000,19930831000000,,Opleggen,Geregistreerd,87092.16499999992,436618.42112068797,51.91390862864349,4.400204175982754
1629,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1588,Monument - Warande 53 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87109.46248645983,436162.45999999996,51.9098129353288,4.400545498763784
1000,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1294,wet monumentenbescherming - Kerklaan 2 : hoekpand,20040907000000,20040907000000,,Opleggen,Geregistreerd,85617.42449999996,439144.45950442477,51.936428485440516,4.378263245372382
1597,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1556,Monument - Warande 119 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86949.37693412106,436306.2195,51.91108537388186,4.398190871646968
1642,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1601,Monument - Nassaulaan 47 : woonhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,86994.30062081234,436183.1975,51.90998524537878,4.39886798473368
1644,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1603,Monument - Nassaulaan 73 : villa,20030325000000,20030325000000,,Opleggen,Geregistreerd,86879.17100000003,436283.596126933,51.910873463729324,4.397175159113174
1630,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1589,Monument - Warande 51 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,87113.69528203283,436158.1925,51.90977509891238,4.400607847250973
1637,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1596,Monument - Westerkade 14 : v.m. branderij,19960618000000,19960618000000,,Opleggen,Geregistreerd,87165.39400000001,436078.6333817955,51.909066390898225,4.401374761033434
1636,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1595,Monument - Westerkade 16 : v.m. branderij,19960618000000,19960618000000,,Opleggen,Geregistreerd,87154.4435,436065.86178957974,51.908950275323626,4.4012181594193125
890,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,900,wet monumenten bescherming - Burg. Knappertlaan 138 : villa,20030325000000,20030325000000,,Opleggen,Geregistreerd,86261.37099999998,436357.582580749,51.91146241938952,4.388182942662019
902,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,912,wet monumenten bescherming - Dorpsstraat 3 : pand,20040907000000,20040907000000,,Opleggen,Geregistreerd,85579.41338976675,439200.25549999997,51.93692518532448,4.377699312119308
1673,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1628,Monument - Dorpsstraat 19 : pand,20040907000000,20040907000000,,Opleggen,Geregistreerd,85600.59598331057,439235.119,51.93724115118861,4.378000260758668
891,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,901,wet monumenten bescherming - Burg. Knappertlaan 134 : villa,20030325000000,20030325000000,,Opleggen,Geregistreerd,86297.96650000026,436354.5338163747,51.91143953908113,4.38871533846989
1751,5,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,10uit08538,1908,instemming Evaluatieverslag ikv BUS (wbb 0462),20100428000000,20100428000000,,Opleggen,Geregistreerd,87625.42349999666,436242.52639382053,51.910595215353766,4.4080272666564415
1774,8,"KW - Melding, bevel, beschikking of vordering Wet bodembescherming",College Burgemeester en Wethouders,11UIT03011,1921,instemming verslag saneringsevaluatie BUS-sanering(details overgenomen van eerder foutief opgevoerde beperking 1730),20110223000000,20110223000000,,Verlengen,Geregistreerd,86799.38101609753,436912.9423065229,51.91651972934449,4.395890971112135
1158,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1161,Aanwijzing gemeentelijk monument - Warande 117 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86960.73332192683,436294.912,51.91098514006992,4.398358131392635
1387,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1465,Monument - Zijlstraat 8 : v.m. brandershuis,20040907000000,20040907000000,,Opleggen,Geregistreerd,86738.800846627,437199.820166,51.91909051719807,4.394953630033192
1662,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1619,Monument - Groeneweg 31 : boerderij,20040907000000,20040907000000,,Opleggen,Geregistreerd,85765.29618746095,441076.743,51.95381252808619,4.38002382622812
1410,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1457,Monument - Westmolenstraat 25 : woning met bedrijfsruimte,19950516000000,19950516000000,,Opleggen,Geregistreerd,86742.21150000002,436915.65555138414,51.916537102936005,4.395059579700897
197,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,199,Beschermd monument - Korte Haven 0 : spuisluis,19940809000000,19940809000000,,Opleggen,Geregistreerd,86603.8940566796,436997.2501475,51.91725341995517,4.393033171050628
1638,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1597,Monument - Nassaulaan 40 : herenhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,87061.3285,436168.115859094,51.90985789117249,4.399844947460156
1641,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1600,Monument - Nassaulaan 45 : woonhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,86998.72220905822,436178.684,51.9099452220821,4.3989331268247405
1643,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1602,Monument - Nassaulaan 49 (b) : woonhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,86985.74213507547,436192.0085,51.91006338542769,4.398741879751678
900,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,910,wet monumenten bescherming - Dorpsstraat 8 : pand,20040907000000,20040907000000,,Opleggen,Geregistreerd,85672.21835389498,439257.0235,51.93744694367161,4.379037216900805
1595,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1554,Monument - Warande 171 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86839.29247588785,436418.7535,51.91208326288242,4.396568902276675
1651,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1609,Monument - Nieuwe Haven 133 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86896.21116972271,436500.4425,51.9128243851196,4.397379862569011
1594,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1553,Monument - Warande 169 : woning,20011218000000,20011218000000,,Opleggen,Geregistreerd,86844.95563438095,436413.026,51.91203248253172,4.396652332023636
1648,8,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1606,Monument - Nieuwe Haven 153 : woonhuis,20030325000000,20030325000000,,Opleggen,Geregistreerd,86771.7577888852,436625.86700000253,51.9139363498094,4.39554644315849
1458,8,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1629,Monument - Westvest 44 : v.m. branderspakhuis,19950224000000,19950224000000,,Opleggen,Geregistreerd,86911.5545884788,436633.4656876263,51.91402176490221,4.397576511692977
1655,6,"GG - Beschermd monument, Gemeentewet",College Burgemeester en Wethouders,onbekend,1612,Monument - Nieuwe Haven 111 : herenhuis,20011218000000,20011218000000,,Opleggen,Geregistreerd,87025.53020441692,436370.00800000003,51.91166796006706,4.39928488661434
