objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
1085;501.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan 2;5396.382246765;360.132365062049;"{""coordinates"": [[[5.433876984914886, 51.44668650585113], [5.433443596666786, 51.44649332948135], [5.43210626659136, 51.44743160351956], [5.432524229891879, 51.4476682959296], [5.433876984914886, 51.44668650585113]]], ""type"": ""Polygon""}";51.44707550737247, 5.432981856265983
1088;509.0;Woensel noord 2;'t Hool;Clervauxlaan;Clervauxlaan;1648.83612918;165.145708011763;"{""coordinates"": [[[5.472559868031012, 51.47501572063607], [5.472590079606605, 51.47472275745157], [5.471867252006736, 51.474742494070256], [5.4719063093296345, 51.47506902334839], [5.472559868031012, 51.47501572063607]]], ""type"": ""Polygon""}";51.47488528635643, 5.472223950320074
1090;511.0;Centrum;Winkelcentrum;Genovevalaan;Winkelcentrum Woensel 2;565.168570535;95.2742644028784;"{""coordinates"": [[[5.476187621298126, 51.47007142184363], [5.4761718197619516, 51.46985532962527], [5.475818163817531, 51.46987961066624], [5.475826225777777, 51.4700716974336], [5.476187621298126, 51.47007142184363]]], ""type"": ""Polygon""}";51.46996969425866, 5.476004511365195
1091;512.0;Centrum;Winkelcentrum;Genovevalaan;Winkelcentrum Woensel 3;2045.309973;184.09897829959303;"{""coordinates"": [[[5.475786818084111, 51.469577088143616], [5.475839960861344, 51.46922647855031], [5.475048037988064, 51.469255892662204], [5.475033308265312, 51.469592065912074], [5.475786818084111, 51.469577088143616]]], ""type"": ""Polygon""}";51.46941143568271, 5.475429674371363
1092;513.0;Centrum;Winkelcentrum;Genovevalaan;Winkelcentrum Woensel 4;592.71315157;98.26153727403138;"{""coordinates"": [[[5.4756699228593595, 51.46877519049037], [5.475731016364215, 51.46855903975255], [5.4753389148551515, 51.4685785459317], [5.4753316247974775, 51.468785051380806], [5.4756699228593595, 51.46877519049037]]], ""type"": ""Polygon""}";51.46867187752908, 5.475519364530343
1094;370.0;Woensel noord 1;Jagershoef;Sanderijnstraat;Sanderijnstraat;400.0;80.0;"{""coordinates"": [[[5.469759834842265, 51.46934373526486], [5.469759509101344, 51.46916396243119], [5.469471670757678, 51.46916416618424], [5.469471995361004, 51.46934393901976], [5.469759834842265, 51.46934373526486]]], ""type"": ""Polygon""}";51.46925395078422, 5.469615752515541
1097;373.0;Strijp 1;Philipsdorp;St. Severusstraat;St. Severusstraat;1680.971596185;171.500845713561;"{""coordinates"": [[[5.462448773893161, 51.43971364239221], [5.462046534135445, 51.43960703642448], [5.461774445142042, 51.43995957787795], [5.462611074018112, 51.440045686717504], [5.462448773893161, 51.43971364239221]]], ""type"": ""Polygon""}";51.43984883880922, 5.462204142533028
1100;376.0;Gestel;Genderdal;Bocherinilaan;Bocherinilaan;400.0;80.0;"{""coordinates"": [[[5.449941271336539, 51.42413894672539], [5.449941024026677, 51.42395917314883], [5.449653471246365, 51.42395932791444], [5.449653717422107, 51.42413910149241], [5.449941271336539, 51.42413894672539]]], ""type"": ""Polygon""}";51.424049137379356, 5.449797371007896
1105;505.0;Woensel zuid;Mensfort;Willem van Kesselstraat;Willem van Kesselstraat 2;430.897272295;83.69894089499769;"{""coordinates"": [[[5.467361649415837, 51.46109077049911], [5.467613161980038, 51.46122244985325], [5.467798848281169, 51.461074771736776], [5.467507180561567, 51.46097137453566], [5.467361649415837, 51.46109077049911]]], ""type"": ""Polygon""}";51.46109188561984, 5.46757541394868
1106;382.0;Woensel noord 2;Tempel;Malmedylaan;Malmedylaan;400.0;80.0;"{""coordinates"": [[[5.480595467482722, 51.482427227972764], [5.480595098647696, 51.48224745532866], [5.480307177525123, 51.482247685811515], [5.480307545222202, 51.48242745845688], [5.480595467482722, 51.482427227972764]]], ""type"": ""Polygon""}";51.48233745695167, 5.48045132221951
1109;385.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Roussillonhof;Roussillonhof 1;1999.24799495;192.111376109646;"{""coordinates"": [[[5.451729149600514, 51.484248346656535], [5.451349204038591, 51.484374054514724], [5.451748188455433, 51.484876392620365], [5.4521856489383635, 51.48478846658419], [5.451729149600514, 51.484248346656535]]], ""type"": ""Polygon""}";51.48457339225123, 5.4517577930344014
1115;392.0;Woensel noord 1;Woenselse Heide;Liesbergstraat;Liesbergstraat;400.0;80.0;"{""coordinates"": [[[5.467861040631336, 51.48224278129968], [5.4678607220975755, 51.482063008590195], [5.467572802195024, 51.482063207727286], [5.467573119592767, 51.4822429804384], [5.467861040631336, 51.48224278129968]]], ""type"": ""Polygon""}";51.482152994573006, 5.467716921129168
1116;393.0;Gestel;Blaarthem;Ravelstraat;Ravelstraat / Schümannstraat;400.0;80.0;"{""coordinates"": [[[5.456987633166163, 51.424056345499345], [5.456987358020152, 51.42387657194336], [5.456699805793855, 51.42387674408354], [5.456700079805719, 51.42405651764103], [5.456987633166163, 51.424056345499345]]], ""type"": ""Polygon""}";51.42396654485091, 5.456843719196453
1118;395.0;Tongelre;Tongelresche Akkers;Klavecimbellaan;Klavecimbellaan;895.2912426;132.46978521445502;"{""coordinates"": [[[5.523886964969275, 51.437136482366085], [5.523613276389012, 51.43716592924078], [5.523719391595747, 51.437588121769416], [5.523981422380925, 51.43755504882195], [5.523886964969275, 51.437136482366085]]], ""type"": ""Polygon""}";51.4373600523322, 5.523799678613299
1119;538.0;Gestel;Genderbeemd;Ravensdonk;Ravensdonk;739.3753672;113.58828087561601;"{""coordinates"": [[[5.436366782642229, 51.42453699236137], [5.435912405869801, 51.42441547609989], [5.435746737507849, 51.42457331480345], [5.436251597152266, 51.42470382605463], [5.436366782642229, 51.42453699236137]]], ""type"": ""Polygon""}";51.42455851637519, 5.436067366106273
1130;529.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 2;157.34164992;50.426926061710795;"{""coordinates"": [[[5.447837937320472, 51.47950729000288], [5.447833605977865, 51.47940259249694], [5.447632406896193, 51.47941054975217], [5.447640922700859, 51.47951001010129], [5.447837937320472, 51.47950729000288]]], ""type"": ""Polygon""}";51.47945739575904, 5.4477370377323995
1145;556.0;Gestel;Sportpark Aalsterweg;Charles Roelslaan 2;Depot;1364.30031621;195.167765125422;"{""coordinates"": [[[5.477042427047012, 51.411061478345346], [5.477266247991645, 51.41104389335628], [5.477237097001566, 51.41094501594801], [5.477590083100942, 51.41091479381093], [5.477583201887581, 51.41081450684309], [5.477443947512432, 51.410793720662284], [5.477444566190943, 51.41054368512572], [5.477314269552567, 51.41054726829759], [5.477147231157938, 51.41055575519353], [5.477172322117023, 51.410854524665986], [5.476954034688367, 51.410853996573294], [5.476956550659757, 51.411000950879554], [5.477042427047012, 51.411061478345346]]], ""type"": ""Polygon""}";51.41081362317895, 5.477262846027959
520;89.0;Strijp 1;Lievendaal;Willem Pompestraat;Willem Pompestraat 1;626.82850474;128.8670509544;"{""coordinates"": [[[5.436837019572158, 51.4449713309348], [5.436737700382067, 51.445040138447375], [5.4372456930788715, 51.44538153044694], [5.437391145536883, 51.445299392156315], [5.436837019572158, 51.4449713309348]]], ""type"": ""Polygon""}";51.44518070566244, 5.437065420211341
523;92.0;Tongelre;Lakerlopen;Kempensebaan;Kempensebaan;400.0;80.0;"{""coordinates"": [[[5.50194697119824, 51.440720431719804], [5.501946518801552, 51.440540658720806], [5.501658861551931, 51.44054094179377], [5.501659312811865, 51.440720714793535], [5.50194697119824, 51.440720431719804]]], ""type"": ""Polygon""}";51.44063068681618, 5.501802916091093
525;94.0;Stratum;Riel;Vlasven;Vlasven achter nr. 17;934.88094792;129.550506126134;"{""coordinates"": [[[5.516162832840177, 51.422902987831236], [5.515963974285009, 51.423046954198696], [5.5164857682108766, 51.423271579577914], [5.516669230253192, 51.42310367095902], [5.516162832840177, 51.422902987831236]]], ""type"": ""Polygon""}";51.42308337379031, 5.516322734948279
528;97.0;Tongelre;Muschberg, Geestenberg;Groes;Groes;400.0;80.0;"{""coordinates"": [[[5.5225693795445245, 51.443626978323444], [5.522568845648184, 51.4434472054356], [5.5222811702559635, 51.44344753940672], [5.522281703013954, 51.44362731229609], [5.5225693795445245, 51.443626978323444]]], ""type"": ""Polygon""}";51.443537258924735, 5.522425274615806
641;98.0;Woensel noord 1;Prinsejagt;Boostenweg;Boostenweg;400.0;80.0;"{""coordinates"": [[[5.4655172893643265, 51.46693909797135], [5.46551698041228, 51.46675932508391], [5.4652291573571965, 51.466759518418755], [5.465229465171787, 51.46693929130722], [5.4655172893643265, 51.46693909797135]]], ""type"": ""Polygon""}";51.466849308254524, 5.465373223076463
643;100.0;Stratum;Gijzenrooi;Bunderkensven;Bunderkensven;1635.90171997;164.86970984002198;"{""coordinates"": [[[5.514924432092824, 51.41856798842335], [5.514234708092899, 51.41855916023798], [5.514204870382209, 51.418851478188415], [5.514925291609798, 51.41887464760366], [5.514924432092824, 51.41856798842335]]], ""type"": ""Polygon""}";51.41871448921594, 5.514574945833101
644;101.0;Stratum;Irisbuurt;Adolf van Cortenbachstraat;Adolf van Cortenbachstraat;4813.222620365001;278.933340636615;"{""coordinates"": [[[5.4907280974833395, 51.43403041688977], [5.489869245826672, 51.433911387931076], [5.489663859202929, 51.43462071876897], [5.4906222090104455, 51.4346629955892], [5.4907280974833395, 51.43403041688977]]], ""type"": ""Polygon""}";51.43431046561137, 5.49021024700691
650;108.0;Woensel noord 2;Blixembosch-Oost;George Orwellaan;George Orwellaan;5237.301888;304.75583876368904;"{""coordinates"": [[[5.469067215185501, 51.48737818442871], [5.4676500133440715, 51.48732158747805], [5.467520810250051, 51.48775618061215], [5.4689591063368574, 51.487878201663534], [5.469067215185501, 51.48737818442871]]], ""type"": ""Polygon""}";51.48758555589904, 5.468315095511261
651;109.0;Gestel;Genderbeemd;Duinbeek;Duinbeek;400.0;80.0;"{""coordinates"": [[[5.442520073922297, 51.42569655611483], [5.442519856024969, 51.42551678258089], [5.442232293528937, 51.42551691908986], [5.4422325102918006, 51.425696692624456], [5.442520073922297, 51.42569655611483]]], ""type"": ""Polygon""}";51.42560673766162, 5.442376183442056
652;110.0;Woensel noord 1;Driehoeksbos;Vijfkamplaan;Sportpark Woensel ( Vijfkamplaan ) 1;400.0;80.0;"{""coordinates"": [[[5.450771137504542, 51.47612715009825], [5.450483255269401, 51.47612730707904], [5.4504835051755895, 51.47630707993568], [5.450771388546429, 51.476306922953434], [5.450771137504542, 51.47612715009825]]], ""type"": ""Polygon""}";51.47621711507569, 5.45062732162396
653;490.0;Gestel;Hanevoet;Keverberg;Keverberg;597.390522305;104.201098798206;"{""coordinates"": [[[5.4412786760943606, 51.416934195606366], [5.441292357852913, 51.416786887987584], [5.440788858046016, 51.416772679989265], [5.440775186804364, 51.41693154070594], [5.4412786760943606, 51.416934195606366]]], ""type"": ""Polygon""}";51.41685624674772, 5.441030610318407
657;115.0;Strijp 2;Waterrijk;Waterwereld;Waterwereld 116 t/m 134;400.0;80.0;"{""coordinates"": [[[5.403888173012347, 51.43674214989338], [5.4038881074131195, 51.436562376347375], [5.403600475849421, 51.436562417790654], [5.403600540315844, 51.43674219133775], [5.403888173012347, 51.43674214989338]]], ""type"": ""Polygon""}";51.43665228390128, 5.4037443241475795
660;118.0;Gestel;Ooievaarsnest;Elswout;Elswout;400.0;80.0;"{""coordinates"": [[[5.433282975911342, 51.4165258740287], [5.433282794320524, 51.4163461002928], [5.432995289768502, 51.41634621398169], [5.432995470223952, 51.41652598771902], [5.433282975911342, 51.4165258740287]]], ""type"": ""Polygon""}";51.41643604406472, 5.433139132556009
661;119.0;Woensel noord 2;Vlokhoven;Samarialaan;Samarialaan 69/107;529.055302455;92.4861668896497;"{""coordinates"": [[[5.480772077737044, 51.47162315417989], [5.480771708517098, 51.47144338142979], [5.480404746268017, 51.47142310872941], [5.48042053748902, 51.47162479335944], [5.480772077737044, 51.47162315417989]]], ""type"": ""Polygon""}";51.47152787982167, 5.480588859987402
665;124.0;Woensel zuid;Hemelrijken;Vredesplein;Vredesplein;400.0;80.0;"{""coordinates"": [[[5.468398687813726, 51.45040680842931], [5.468398367868691, 51.45022703539818], [5.468110649210502, 51.450227235784794], [5.468110968020072, 51.45040700881619], [5.468398687813726, 51.45040680842931]]], ""type"": ""Polygon""}";51.45031702216623, 5.468254668228422
674;28.0;Tongelre;'t Hofke;Ambonplein;Ambonplein;400.0;80.0;"{""coordinates"": [[[5.515219608436797, 51.44776547101251], [5.515219103560991, 51.44758569813809], [5.51493140192187, 51.44758601393019], [5.514931905659877, 51.44776578680477], [5.515219608436797, 51.44776547101251]]], ""type"": ""Polygon""}";51.44767574253063, 5.5150755048951945
675;29.0;Gestel;Hanevoet;Geleenhof;Geleenhof;400.0;80.0;"{""coordinates"": [[[5.445022762309244, 51.41720542101745], [5.445022534386091, 51.41702564733827], [5.444735025430162, 51.41702579000876], [5.4447352522204016, 51.41720556368871], [5.445022762309244, 51.41720542101745]]], ""type"": ""Polygon""}";51.41711560557233, 5.4448788935865196
676;495.0;Tongelre;Lakerlopen;Kempensebaan;Kempensebaan thv nr 94;643.646061555;111.787006586245;"{""coordinates"": [[[5.4978482363182195, 51.4383970852552], [5.49767997220303, 51.4384888117196], [5.498061542360685, 51.43875399068501], [5.498244435615988, 51.43865309386105], [5.4978482363182195, 51.4383970852552]]], ""type"": ""Polygon""}";51.43857519044523, 5.497961384921193
678;479.0;Gestel;Oude Spoorbaan;Snoekstraat;Snoekstraat;1133.038253065;172.13850260978202;"{""coordinates"": [[[5.467723329211848, 51.43270032353824], [5.46730746392594, 51.432700610567444], [5.467330790626459, 51.432827677299436], [5.467594177751476, 51.43283038459038], [5.468052137638478, 51.433116004255794], [5.468222901174104, 51.43300035493913], [5.467723329211848, 51.43270032353824]]], ""type"": ""Polygon""}";51.43286682254505, 5.467778841450312
680;34.0;Woensel noord 1;Prinsejagt;Madernolaan;Madernolaan;222.3178836;60.1300135383131;"{""coordinates"": [[[5.459443883633903, 51.46733101507437], [5.4592805767035335, 51.46742678170232], [5.459485157675383, 51.46750501697144], [5.45960694803509, 51.467409133879826], [5.459443883633903, 51.46733101507437]]], ""type"": ""Polygon""}";51.46741836578136, 5.459450773970619
682;36.0;Woensel noord 1;Prinsejagt;Van Meterenstraat;van Meterenstraat;400.0;80.0;"{""coordinates"": [[[5.459893014580634, 51.4715491972792], [5.4598927278170954, 51.47136942442728], [5.459604875559795, 51.47136960389661], [5.459605161185611, 51.47154937674951], [5.459893014580634, 51.4715491972792]]], ""type"": ""Polygon""}";51.47145940064736, 5.459748944785843
683;535.0;Gestel;Hagenkamp;Maria van Bourgondielaan;Genderpark 2;955.856489825;125.58543178319101;"{""coordinates"": [[[5.46151238528245, 51.43370023444317], [5.461658256232807, 51.43348077885891], [5.461199834475202, 51.43333482912942], [5.461034443320571, 51.4335421105837], [5.46151238528245, 51.43370023444317]]], ""type"": ""Polygon""}";51.433515640418314, 5.461351456417966
685;39.0;Stratum;Bloemenplein;Bloemenplein;Bloemenplein;1340.944685595;147.923799927468;"{""coordinates"": [[[5.490966810887508, 51.42439438726882], [5.490384314820764, 51.424390113024145], [5.490308332020892, 51.42468246532058], [5.4908985075534575, 51.424691524972474], [5.490966810887508, 51.42439438726882]]], ""type"": ""Polygon""}";51.42454000121422, 5.490640177485685
687;41.0;Gestel;Hanevoet;Imstenrade;Imstenrade;400.0;80.0;"{""coordinates"": [[[5.44206495181964, 51.41631657103816], [5.442064735557089, 51.416136797341686], [5.441777232190735, 51.41613693271807], [5.441777447320422, 51.41631670641528], [5.44206495181964, 51.41631657103816]]], ""type"": ""Polygon""}";51.41622675193733, 5.441921091722016
688;42.0;Strijp 1;Lievendaal;Pieter Stockmanslaan;Pieter Stockmanslaan;997.44457443;127.398630113584;"{""coordinates"": [[[5.43579112039009, 51.44618071483828], [5.4353757808293, 51.44617645199195], [5.435369037646594, 51.44651362775723], [5.4358020587917295, 51.44645133653699], [5.43579112039009, 51.44618071483828]]], ""type"": ""Polygon""}";51.446332134985404, 5.435576909829985
690;45.0;Woensel noord 1;Driehoeksbos;Simplonpas;Simplonpas;2254.029247415;221.683226000397;"{""coordinates"": [[[5.447700969362243, 51.472071581285334], [5.447343925374308, 51.47196502906867], [5.446711368898552, 51.47259322629952], [5.4470382763679766, 51.472715493744815], [5.447700969362243, 51.472071581285334]]], ""type"": ""Polygon""}";51.472334986803375, 5.44720116111832
691;46.0;Woensel noord 2;Vlokhoven;Pachtakker;Pachtakker;400.0;80.0;"{""coordinates"": [[[5.4845985700057795, 51.471429413797686], [5.484598185683177, 51.47124964105678], [5.484310334101776, 51.47124988139981], [5.48431071728605, 51.47142965414114], [5.4845985700057795, 51.471429413797686]]], ""type"": ""Polygon""}";51.4713396476581, 5.484454451769393
692;47.0;Woensel zuid;Generalenbuurt;Generaal Coenderslaan;Generaal Coenderslaan;491.40153445;93.3496109117628;"{""coordinates"": [[[5.483473902856068, 51.45878054958408], [5.483257859191638, 51.458802703484196], [5.483328783231176, 51.459072630147], [5.483569955165043, 51.459050455322874], [5.483473902856068, 51.45878054958408]]], ""type"": ""Polygon""}";51.4589289696229, 5.483408533290554
697;53.0;Woensel noord 2;Blixembosch-Oost;Charles Dickenslaan;Charles Dickenslaan;400.0;80.0;"{""coordinates"": [[[5.476230379728524, 51.48565341079561], [5.476230027818374, 51.485473638118584], [5.475942086290493, 51.48547385784949], [5.475942437065219, 51.48565363052829], [5.476230379728524, 51.48565341079561]]], ""type"": ""Polygon""}";51.485563634382075, 5.476086232725647
698;54.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;23237.106683215003;624.703874022473;"{""coordinates"": [[[5.470867244207155, 51.476739405674536], [5.470755698724405, 51.47762681649699], [5.473505788860977, 51.47787489533172], [5.47337032751567, 51.476473053079495], [5.470867244207155, 51.476739405674536]]], ""type"": ""Polygon""}";51.47718697455005, 5.472223389831822
702;268.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Dauphinelaan;Dauphinelaan;400.0;80.0;"{""coordinates"": [[[5.442123051507562, 51.48600180610833], [5.442122834178489, 51.48582203329861], [5.441834890795768, 51.48582216902622], [5.441835106989421, 51.48600194183662], [5.442123051507562, 51.48600180610833]]], ""type"": ""Polygon""}";51.48591198762651, 5.441978970867862
713;4.0;Stratum;Gerardusplein;Kortonjolaan;Kortonjolaan;732.1908768650001;111.951998726851;"{""coordinates"": [[[5.491195172723378, 51.41705863863082], [5.4911996600433985, 51.41687115389817], [5.490692870358192, 51.416869294534756], [5.490691735327142, 51.41705639963904], [5.491195172723378, 51.41705863863082]]], ""type"": ""Polygon""}";51.41696376863148, 5.490944949534033
714;5.0;Woensel zuid;Generalenbuurt;Generaal Chasselaan;Generaal Chasselaan;716.39646099;107.23404853964601;"{""coordinates"": [[[5.481523730965869, 51.46590535850792], [5.481121645863702, 51.4659088223013], [5.481122111755577, 51.466134856054424], [5.4815342574352695, 51.46613452295068], [5.481523730965869, 51.46590535850792]]], ""type"": ""Polygon""}";51.4660213528703, 5.481325921342523
717;8.0;Woensel noord 2;Tempel;Groot-Bijgaardenlaan;Groot-Bijgaardenlaan;400.0;80.0;"{""coordinates"": [[[5.487488709537611, 51.47874085923537], [5.487200810591725, 51.47874110671333], [5.487201205473511, 51.4789208793683], [5.4874891055558885, 51.478920631888876], [5.487488709537611, 51.47874085923537]]], ""type"": ""Polygon""}";51.47883086936061, 5.487344957789748
718;9.0;Strijp 1;Het Ven;Sportlaan;Sportlaan 87;400.0;80.0;"{""coordinates"": [[[5.447290587415942, 51.4358493191326], [5.447290350740233, 51.435669545783135], [5.4470027241855945, 51.43566969407518], [5.447002959726679, 51.43584946742611], [5.447290587415942, 51.4358493191326]]], ""type"": ""Polygon""}";51.43575950666336, 5.447146655517072
719;10.0;Stratum;Kruidenbuurt;Laurierplein;Laurierplein bij nr. 38;400.0;80.0;"{""coordinates"": [[[5.499308809624116, 51.41964070790935], [5.499308367443459, 51.41946093452164], [5.499020843304704, 51.41946121104874], [5.499021284347776, 51.419640984437855], [5.499308809624116, 51.41964070790935]]], ""type"": ""Polygon""}";51.419550959538675, 5.4991648261801185
720;11.0;Woensel noord 1;Prinsejagt;Di Cambioweg;Di Cambioweg;1297.3582875250002;156.593539222481;"{""coordinates"": [[[5.453413193392613, 51.464368289424655], [5.452736298434757, 51.46411964208654], [5.452574511982458, 51.46432122641195], [5.453265306657522, 51.464549511982476], [5.453413193392613, 51.464368289424655]]], ""type"": ""Polygon""}";51.464337579282706, 5.452991511385691
722;13.0;Stratum;Irisbuurt;Havensingel;Havensingel;1040.02218211;130.107530582412;"{""coordinates"": [[[5.488778570942965, 51.436403952380594], [5.488509866656183, 51.436231690211756], [5.488127092721144, 51.43647639233876], [5.4884724612139255, 51.436648587834526], [5.488778570942965, 51.436403952380594]]], ""type"": ""Polygon""}";51.43644158509712, 5.488465481447195
729;20.0;Woensel zuid;Oude Gracht-West;Amazonelaan;Amazonelaan;447.6600605;84.786607805303;"{""coordinates"": [[[5.49543466914602, 51.45858578293417], [5.495122233928042, 51.458591394124895], [5.495112622028638, 51.458776625190154], [5.495435096037235, 51.458765555771485], [5.49543466914602, 51.45858578293417]]], ""type"": ""Polygon""}";51.45868033396873, 5.495275389876282
738;57.0;Woensel noord 1;Kerkdorp Acht;Beerzehof;Beerzehof;400.0;80.0;"{""coordinates"": [[[5.431466714826959, 51.47867001650564], [5.4314665399257125, 51.47849024362217], [5.431178643302267, 51.47849035315517], [5.431178817067678, 51.47867012604089], [5.431466714826959, 51.47867001650564]]], ""type"": ""Polygon""}";51.47858018489008, 5.43132267878047
740;59.0;Woensel noord 1;Achtse Barrier-Hoeven;Charentelaan;Charentelaan;400.0;80.0;"{""coordinates"": [[[5.4470921172144084, 51.488482636842974], [5.447091880274483, 51.48830286407695], [5.446803921242343, 51.48830301206492], [5.446804157046706, 51.48848278483173], [5.4470921172144084, 51.488482636842974]]], ""type"": ""Polygon""}";51.48839282451321, 5.446948018944536
741;60.0;Gestel;Genderbeemd;Eimerick;Eimerick;400.0;80.0;"{""coordinates"": [[[5.441300126080564, 51.42046947818656], [5.44129991280622, 51.420289704532216], [5.441012383343432, 51.42028983801476], [5.441012595482799, 51.42046961167034], [5.441300126080564, 51.42046947818656]]], ""type"": ""Polygon""}";51.4203796581601, 5.44115625442823
745;64.0;Woensel noord 2;Tempel;Spalaan;Spalaan;400.0;80.0;"{""coordinates"": [[[5.484755673347133, 51.483806121630444], [5.484755287840303, 51.48362634898059], [5.484467357996543, 51.48362658972798], [5.48446774236808, 51.48380636237908], [5.484755673347133, 51.483806121630444]]], ""type"": ""Polygon""}";51.4837163557386, 5.484611515388103
749;69.0;Gestel;Genderbeemd;Martin Luther Kingstraat;Martin Luther Kingstraat;400.0;80.0;"{""coordinates"": [[[5.444883858206581, 51.426679251604796], [5.444883630977475, 51.426499478086996], [5.444596062289391, 51.42649962042534], [5.444596288383978, 51.42667939394381], [5.444883858206581, 51.426679251604796]]], ""type"": ""Polygon""}";51.426589436074345, 5.444739959964417
751;71.0;Woensel noord 2;Eckart;Firmamentlaan;Firmamentlaan;563.35323017;98.1395365419193;"{""coordinates"": [[[5.494410302865949, 51.468922837745254], [5.494073914387701, 51.4691006961746], [5.494228703017195, 51.469224067196556], [5.494583660151792, 51.46905776949658], [5.494410302865949, 51.468922837745254]]], ""type"": ""Polygon""}";51.469075001652065, 5.494327081726501
752;72.0;Woensel zuid;Limbeek-Noord;Lijmbeekstraat;Lijmbeekstraat;400.0;80.0;"{""coordinates"": [[[5.467128024912602, 51.447604061645016], [5.467127709989137, 51.44742428853996], [5.466840009026721, 51.447424485786804], [5.466840322814682, 51.4476042588936], [5.467128024912602, 51.447604061645016]]], ""type"": ""Polygon""}";51.44751427377548, 5.466984016685761
755;75.0;Tongelre;'t Hofke;Avondroodstraat;Avondroodstraat;2350.085585185;196.79495488314402;"{""coordinates"": [[[5.527347036581483, 51.448017758545305], [5.5265883224786485, 51.447992122498334], [5.5265230113913315, 51.44846623629095], [5.527178302408248, 51.44840856690295], [5.527347036581483, 51.448017758545305]]], ""type"": ""Polygon""}";51.448214976529854, 5.526899176015519
758;80.0;Strijp 1;Eliasterrein, Vonderkwartier;Graaf Adolfstraat;Graaf Adolfstraat;530.5893121050001;95.58114509858859;"{""coordinates"": [[[5.4634682844208715, 51.435854273373415], [5.463121532785832, 51.435750523641126], [5.462932304737884, 51.43589217092897], [5.463352983793709, 51.43599009764142], [5.4634682844208715, 51.435854273373415]]], ""type"": ""Polygon""}";51.435872158692916, 5.463212526012935
760;82.0;Centrum;Binnenstad;Augustijnendreef;Augustijnendreef 30;772.6273242;113.78273285738301;"{""coordinates"": [[[5.486070418017191, 51.4390464287764], [5.48574837340231, 51.439027535248655], [5.485718388940589, 51.439343802829235], [5.486040406064413, 51.439348321776315], [5.486070418017191, 51.4390464287764]]], ""type"": ""Polygon""}";51.439191363565946, 5.485893164011815
761;83.0;Tongelre;Lakerlopen;Ruysdaelbaan;Ruysdaelbaan;1481.322038565;248.590948317005;"{""coordinates"": [[[5.503255418064916, 51.436668401981855], [5.501684061178644, 51.43688577552003], [5.501730760562306, 51.43701135441067], [5.50326601233071, 51.43678113187584], [5.503255418064916, 51.436668401981855]]], ""type"": ""Polygon""}";51.43683919267498, 5.502465061032275
763;85.0;Woensel noord 2;Blixembosch-Oost;Opera;Opera;400.0;80.0;"{""coordinates"": [[[5.47792967915172, 51.49231541461391], [5.477929320232857, 51.492135642027606], [5.477641336632571, 51.492135865985745], [5.4776416944156265, 51.49231563857402], [5.47792967915172, 51.49231541461391]]], ""type"": ""Polygon""}";51.4922256403594, 5.477785507608166
764;86.0;Woensel noord 2;Vaartbroek;Pippelingstraat;Pippelingstraat;400.0;80.0;"{""coordinates"": [[[5.4942175307096175, 51.47947489042803], [5.494217108122147, 51.47929511781484], [5.493929205725736, 51.47929538189488], [5.493929627176511, 51.47947515450945], [5.4942175307096175, 51.47947489042803]]], ""type"": ""Polygon""}";51.47938513622095, 5.494073367933596
768;339.0;Strijp 2;Grasrijk;Grasbeemd;Grasbeemd / Grasperk;644.03088328;107.45715930053501;"{""coordinates"": [[[5.412557106896655, 51.434801605208506], [5.412019924383144, 51.434832246483076], [5.412044427691696, 51.43498995115626], [5.41251650584544, 51.43497458592229], [5.412557106896655, 51.434801605208506]]], ""type"": ""Polygon""}";51.43489769294597, 5.412287714341191
770;341.0;Woensel noord 2;Heesterakker;Venetiëstraat;Venetiëstraat;1332.910234125;231.076364037016;"{""coordinates"": [[[5.497799418662566, 51.48440647612663], [5.497151557935597, 51.48445932316099], [5.496933891978759, 51.48502839928924], [5.497130120984463, 51.48503011364013], [5.497223400686209, 51.48460455956909], [5.497833239490225, 51.4845526983421], [5.497799418662566, 51.48440647612663]]], ""type"": ""Polygon""}";51.48463830982012, 5.497319015745354
772;343.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Lyonhof;Lyonhof;400.0;80.0;"{""coordinates"": [[[5.4427497858668605, 51.48147825147997], [5.442749566452309, 51.481298478674816], [5.442461651647624, 51.481298615947054], [5.442461869925559, 51.481478388752485], [5.4427497858668605, 51.48147825147997]]], ""type"": ""Polygon""}";51.48138843377273, 5.442605718473195
773;133.0;Gestel;Genderdal;Schubertlaan;Schubertlaan (achter nr. 305);574.57067151;106.317848933323;"{""coordinates"": [[[5.453113854707318, 51.423992764615626], [5.452720806984783, 51.423741708852425], [5.452586952583794, 51.42382554344903], [5.452915334807869, 51.42408530130653], [5.453113854707318, 51.423992764615626]]], ""type"": ""Polygon""}";51.42391654205664, 5.452842987728401
