objectid;dragertype;pkey;geo_shape;geo_point_2d;bordtype;gsmcode;volgorde;datum_plaatsing
2251;Lichtmast;315724CF-4015-4093-911B-2D3DBAF27082;"{""coordinates"": [5.470812913482549, 51.43272749450888], ""type"": ""Point""}";51.43272749450888, 5.470812913482549;GSM;5183;;
2252;Lichtmast;315724CF-4015-4093-911B-2D3DBAF27082;"{""coordinates"": [5.470812913482549, 51.43272749450888], ""type"": ""Point""}";51.43272749450888, 5.470812913482549;GSM;5183;;20190701000000
1659;Lichtmast;CCC632FE-39E0-4AAE-9C86-E21DD1F6E8EA;"{""coordinates"": [5.478185427995764, 51.43548263317503], ""type"": ""Point""}";51.43548263317503, 5.478185427995764;GSM;5120;1;
2192;Lichtmast;CAB8EE11-D160-490C-888C-773E8A1E8060;"{""coordinates"": [5.4772847441601895, 51.4514194663942], ""type"": ""Point""}";51.4514194663942, 5.4772847441601895;GSM;5150;1;
1630;Lichtmast;B086CF58-824E-492C-9FBE-CAD0F0BEBC40;"{""coordinates"": [5.475567568172086, 51.43512871380357], ""type"": ""Point""}";51.43512871380357, 5.475567568172086;BW112R__OB401PA;;1;
2333;Flespaal;4D1A4331-90E0-4203-8735-67D155A926E4;"{""coordinates"": [5.470615496308802, 51.43588980167596], ""type"": ""Point""}";51.43588980167596, 5.470615496308802;BW112;;1;
2531;Lichtmast;A64C53C2-8CC7-4237-AC6E-2DF8872D72C0;"{""coordinates"": [5.463529803443398, 51.438172815505006], ""type"": ""Point""}";51.438172815505006, 5.463529803443398;BW112L__OB401PA;;1;
1864;Lichtmast;9B4B0CB4-C1E0-4073-BB64-8D358A794D36;"{""coordinates"": [5.4841010366573935, 51.431031525719625], ""type"": ""Point""}";51.431031525719625, 5.4841010366573935;BW112zbh;;1;
2662;Lichtmast;9113D61D-ECA1-41B5-A200-C3CA783B4AF9;"{""coordinates"": [5.467191812381578, 51.43545378816643], ""type"": ""Point""}";51.43545378816643, 5.467191812381578;BW112zbh;;1;
2063;Lichtmast;62AAF497-604A-49DE-BF00-F5B679D21A1C;"{""coordinates"": [5.476299456070465, 51.4455376563412], ""type"": ""Point""}";51.4455376563412, 5.476299456070465;GSM;5150;1;
1791;Flespaal;3BC6533F-8CF2-4064-A943-9B152DB1473E;"{""coordinates"": [5.46512112953632, 51.434488973543985], ""type"": ""Point""}";51.434488973543985, 5.46512112953632;BW112zb;;1;
2441;Lichtmast;714CFB61-CFC4-4344-9D41-F4715F8B562B;"{""coordinates"": [5.450537103452372, 51.44925486814252], ""type"": ""Point""}";51.44925486814252, 5.450537103452372;BW112zb;;1;
2742;Lichtmast;E8E0D843-0189-4631-855A-2070753835E2;"{""coordinates"": [5.486188303807156, 51.442474249269864], ""type"": ""Point""}";51.442474249269864, 5.486188303807156;BW112ze;;1;
1658;Flespaal;79A31F65-F247-4511-A02C-97C91C390CA1;"{""coordinates"": [5.4781977776951685, 51.43536463817284], ""type"": ""Point""}";51.43536463817284, 5.4781977776951685;BW112L__OB401PA;;1;
2039;Flespaal;0F3D3175-9A90-4D6C-8819-1C0D4AE195D4;"{""coordinates"": [5.464821599875048, 51.43550195462382], ""type"": ""Point""}";51.43550195462382, 5.464821599875048;BW112zbh;;1;
2769;Lichtmast;FCA0D82E-09FA-4DCA-A41E-7E0B09C99BE5;"{""coordinates"": [5.471604422143568, 51.43980084861724], ""type"": ""Point""}";51.43980084861724, 5.471604422143568;GSM;5196;1;
1937;Flespaal;985CE09C-6E1F-4C09-AC10-9966DFC11774;"{""coordinates"": [5.47156327301102, 51.438336955407756], ""type"": ""Point""}";51.438336955407756, 5.47156327301102;BW112zb;;1;
2373;Lichtmast;C1EC53C4-66C9-4589-8CAF-83B23C7794CB;"{""coordinates"": [5.476511147302077, 51.43214976570046], ""type"": ""Point""}";51.43214976570046, 5.476511147302077;GSM;5177;2;
1626;Lichtmast;ED7A6738-9C05-4D68-B723-9411B3F0FC85;"{""coordinates"": [5.458521135402797, 51.44407010837192], ""type"": ""Point""}";51.44407010837192, 5.458521135402797;BW112zbh;;1;
2393;Lichtmast;86863FB4-C2F5-402A-AC8F-8C331A361F26;"{""coordinates"": [5.474229587001855, 51.432433307142766], ""type"": ""Point""}";51.432433307142766, 5.474229587001855;GSM;5177;1;
2216;Lichtmast;1AF440DF-D588-4973-998F-4998CB7C0C9A;"{""coordinates"": [5.477479702250468, 51.433678427431104], ""type"": ""Point""}";51.433678427431104, 5.477479702250468;GSM;5119;1;
2253;Flespaal;08C90751-EB4C-430A-BF3D-38D1F6B74BB6;"{""coordinates"": [5.4710170757142365, 51.43319119926589], ""type"": ""Point""}";51.43319119926589, 5.4710170757142365;BW112R__OB401PA;;1;
2541;Lichtmast;DE6AB517-936B-454B-96A3-55DDD10B9CEC;"{""coordinates"": [5.46509313849464, 51.43669297918947], ""type"": ""Point""}";51.43669297918947, 5.46509313849464;GSM;5183;1;
2631;Flespaal;7D0C2A10-0B93-4195-B790-7C7FC2296C74;"{""coordinates"": [5.467401503449603, 51.43376688311942], ""type"": ""Point""}";51.43376688311942, 5.467401503449603;BW112ze;;1;
2005;Lichtmast;5EB3FDE0-D963-47B9-87FF-AF26ABD89799;"{""coordinates"": [5.475245564563669, 51.446842587872055], ""type"": ""Point""}";51.446842587872055, 5.475245564563669;GSM;5162;1;
1760;Lichtmast;C741321E-DB79-4B46-8593-A287542F53EE;"{""coordinates"": [5.39314116346298, 51.452129018176976], ""type"": ""Point""}";51.452129018176976, 5.39314116346298;BW112L__OB401PA;;2;
1759;Lichtmast;C741321E-DB79-4B46-8593-A287542F53EE;"{""coordinates"": [5.39314116346298, 51.452129018176976], ""type"": ""Point""}";51.452129018176976, 5.39314116346298;GSM;5191;1;
2288;Lichtmast;F4C5BB72-1C3B-4ACC-88D4-C2F2AFE23896;"{""coordinates"": [5.45284739160464, 51.44697363903106], ""type"": ""Point""}";51.44697363903106, 5.45284739160464;GSM;5165;1;
2289;Lichtmast;F4C5BB72-1C3B-4ACC-88D4-C2F2AFE23896;"{""coordinates"": [5.45284739160464, 51.44697363903106], ""type"": ""Point""}";51.44697363903106, 5.45284739160464;GSM;5165;1;
2211;Flespaal;DBA6B1A8-1FB7-4C6E-B3FD-2029268DA422;"{""coordinates"": [5.481188581609903, 51.450740385316934], ""type"": ""Point""}";51.450740385316934, 5.481188581609903;GSM;5151;3;
3201;Lichtmast;BE4E5620-50B6-4768-8F43-9D24D132681A;"{""coordinates"": [5.488677018334856, 51.43940004872731], ""type"": ""Point""}";51.43940004872731, 5.488677018334856;BW112L__OB401PA;;1;
2507;Lichtmast;BE4E5620-50B6-4768-8F43-9D24D132681A;"{""coordinates"": [5.488677018334856, 51.43940004872731], ""type"": ""Point""}";51.43940004872731, 5.488677018334856;GSM;5182;2;
1717;Lichtmast;AEBADF39-F85E-4830-A212-223F3738078B;"{""coordinates"": [5.473692352551137, 51.470256839412876], ""type"": ""Point""}";51.470256839412876, 5.473692352551137;GSM;5190;1;
2539;Lichtmast;457DEA30-FFF0-42F0-A622-6C5DD92EA3C5;"{""coordinates"": [5.4654195094818645, 51.43564034838372], ""type"": ""Point""}";51.43564034838372, 5.4654195094818645;GSM;5183;1;
2572;Lichtmast;89D543BD-B162-47C1-B4A5-CA24ADB53C80;"{""coordinates"": [5.467642855230341, 51.43731515737179], ""type"": ""Point""}";51.43731515737179, 5.467642855230341;GSM;5183;1;
1906;Lichtmast;526DDB6B-8166-41B4-9416-EDB3EB6E8CE0;"{""coordinates"": [5.481463532900611, 51.43176828200387], ""type"": ""Point""}";51.43176828200387, 5.481463532900611;GSM;5178;1;
3083;Lichtmast;1356EE0D-5756-4479-B5BA-535B048D9A52;"{""coordinates"": [5.482009884375197, 51.42955502947216], ""type"": ""Point""}";51.42955502947216, 5.482009884375197;GSM;5178;2;
2411;Lichtmast;3FE320D7-22B9-424C-9273-55CE1AEA5C6C;"{""coordinates"": [5.481130886717212, 51.44006389810589], ""type"": ""Point""}";51.44006389810589, 5.481130886717212;GSM;5118;;
2275;Flespaal;68C3294E-06F1-400F-B0F0-DDA15083B866;"{""coordinates"": [5.47974121505745, 51.4331523383466], ""type"": ""Point""}";51.4331523383466, 5.47974121505745;BW112zb;;1;
2540;Lichtmast;99CA5463-8786-4FEA-B60F-A16EE1D3C12C;"{""coordinates"": [5.466156065492564, 51.43616465468896], ""type"": ""Point""}";51.43616465468896, 5.466156065492564;BW112zbh;;1;
2470;Lichtmast;B421F305-2D15-4A2B-9347-07430967AA22;"{""coordinates"": [5.393071531096834, 51.45803868709976], ""type"": ""Point""}";51.45803868709976, 5.393071531096834;BW112zbh;;1;
2395;Lichtmast;7B3A3043-F489-4489-A228-FEDF32A426C2;"{""coordinates"": [5.472935957969659, 51.431138854861274], ""type"": ""Point""}";51.431138854861274, 5.472935957969659;GSM;5177;1;
2147;Lichtmast;DE834C87-79C0-45D2-9284-8C2527F83C35;"{""coordinates"": [5.471758327077594, 51.447495532230704], ""type"": ""Point""}";51.447495532230704, 5.471758327077594;BW112R__OB401PA;;1;
2753;Lichtmast;67D9A9CF-F8B0-461B-96B3-3637B2FE4700;"{""coordinates"": [5.477066782832292, 51.46874893832537], ""type"": ""Point""}";51.46874893832537, 5.477066782832292;GSM;5190;1;
1840;Lichtmast;67D9A9CF-F8B0-461B-96B3-3637B2FE4700;"{""coordinates"": [5.477066782832292, 51.46874893832537], ""type"": ""Point""}";51.46874893832537, 5.477066782832292;GSM;5190;1;
2758;Lichtmast;67D9A9CF-F8B0-461B-96B3-3637B2FE4700;"{""coordinates"": [5.477066782832292, 51.46874893832537], ""type"": ""Point""}";51.46874893832537, 5.477066782832292;GSM;5190;1;
2177;Flespaal;CFA482BD-2BEF-443E-886A-56B6EE496514;"{""coordinates"": [5.46718037632361, 51.43159133061172], ""type"": ""Point""}";51.43159133061172, 5.46718037632361;BW112zb;;;
2130;Lichtmast;54F33CF9-7367-44A1-83B2-336753A384E2;"{""coordinates"": [5.453000648069043, 51.444311209892895], ""type"": ""Point""}";51.444311209892895, 5.453000648069043;GSM;5157;1;20190701000000
2208;Flespaal;A2326E80-105E-4E66-943A-1E4469331B22;"{""coordinates"": [5.48083436745512, 51.448757682183874], ""type"": ""Point""}";51.448757682183874, 5.48083436745512;BW112zb;5151;1;
3133;Flespaal;A2326E80-105E-4E66-943A-1E4469331B22;"{""coordinates"": [5.48083436745512, 51.448757682183874], ""type"": ""Point""}";51.448757682183874, 5.48083436745512;BW112ze;;1;
2760;Lichtmast;60B809A9-5496-472E-8FEA-50ADD09977E7;"{""coordinates"": [5.477854693649879, 51.46859458572535], ""type"": ""Point""}";51.46859458572535, 5.477854693649879;GSM;5190;1;
2050;Flespaal;E06452A7-EA8A-4847-ADCB-A998505513D1;"{""coordinates"": [5.470425438581276, 51.4387311944299], ""type"": ""Point""}";51.4387311944299, 5.470425438581276;BW112ze;;1;
2661;Flespaal;091BEDC0-BC64-4162-987D-4732B1A824AA;"{""coordinates"": [5.467495251903444, 51.435246300364454], ""type"": ""Point""}";51.435246300364454, 5.467495251903444;GSM;5183;1;
3120;Lichtmast;5A7370EF-AFFB-4A0A-AAA3-88697C9EB604;"{""coordinates"": [5.470421484775016, 51.42894953655921], ""type"": ""Point""}";51.42894953655921, 5.470421484775016;BW112R__OB401PA;;2;
2417;Flespaal;472F6CBE-5D6F-41E5-BE10-8C3BC058BC67;"{""coordinates"": [5.472897519811828, 51.435562559553766], ""type"": ""Point""}";51.435562559553766, 5.472897519811828;E09ze;;1;
3160;Flespaal;9C3B7343-281C-464D-9103-611364F588AB;"{""coordinates"": [5.478254536623742, 51.44194181785233], ""type"": ""Point""}";51.44194181785233, 5.478254536623742;BW112;;2;
2499;Lichtmast;F8EEC143-A0F5-42A2-BC62-1C32EA552E62;"{""coordinates"": [5.467279229040635, 51.43835055269271], ""type"": ""Point""}";51.43835055269271, 5.467279229040635;GSM;5183;1;
2332;Lichtmast;B1FE22C8-A0BF-44D2-BFA3-E007FD47E68B;"{""coordinates"": [5.458303332591675, 51.44229455821023], ""type"": ""Point""}";51.44229455821023, 5.458303332591675;BW112zbh;;1;
1712;Lichtmast;443FB21D-3C5E-4285-8A01-8C92A20AF8C2;"{""coordinates"": [5.4532081812774855, 51.44093712175677], ""type"": ""Point""}";51.44093712175677, 5.4532081812774855;GSM;5157;1;
2279;Lichtmast;078B4F9C-6C3F-446A-901A-2FBE64FC00FE;"{""coordinates"": [5.46903565864642, 51.46431873924847], ""type"": ""Point""}";51.46431873924847, 5.46903565864642;E09zb;;1;
2249;Lichtmast;813B7259-E51E-40C3-8C4D-C0AF36803B51;"{""coordinates"": [5.462004508869661, 51.44029435079782], ""type"": ""Point""}";51.44029435079782, 5.462004508869661;GSM;5157;;
3143;Lichtmast;DCB610B4-D75B-4548-A22B-62CC39FDD64D;"{""coordinates"": [5.462089526082847, 51.44427120954544], ""type"": ""Point""}";51.44427120954544, 5.462089526082847;GSM;5157;1;
1724;Lichtmast;E79EF0B4-F5DA-440F-9422-AE577F0888D8;"{""coordinates"": [5.474906410296653, 51.44575516759972], ""type"": ""Point""}";51.44575516759972, 5.474906410296653;GSM;5154;1;
2728;Lichtmast;F4D6A08D-2735-42FB-9514-64383CD7CF58;"{""coordinates"": [5.4823696465949405, 51.43087965738838], ""type"": ""Point""}";51.43087965738838, 5.4823696465949405;GSM;5178;2;
2686;Lichtmast;63232AD6-804B-430A-8F8F-B6DDFFC81190;"{""coordinates"": [5.470057750812127, 51.44372364371115], ""type"": ""Point""}";51.44372364371115, 5.470057750812127;GSM;5186;2;
3193;Flespaal;39E1C34A-1F63-40A0-AB76-925C6F970414;"{""coordinates"": [5.469467711196767, 51.443640313965666], ""type"": ""Point""}";51.443640313965666, 5.469467711196767;BW112zb;;1;
1964;Lichtmast;3E9DEE6F-EBC3-4AA1-9E1C-BAC514EE1EF5;"{""coordinates"": [5.4693411454915175, 51.443664757260215], ""type"": ""Point""}";51.443664757260215, 5.4693411454915175;BW112ze;;1;
3027;Lichtmast;025A4F81-5E8D-4879-B322-61375C6092BB;"{""coordinates"": [5.488161892750692, 51.434006578815925], ""type"": ""Point""}";51.434006578815925, 5.488161892750692;GSM;5141;3;
2764;Lichtmast;F05D2F78-3238-4AEA-8A62-6AEFA1D6D721;"{""coordinates"": [5.468959667769251, 51.44397140912428], ""type"": ""Point""}";51.44397140912428, 5.468959667769251;BW112L__OB401PA;;1;
2766;Flespaal;60CAF3B6-D973-489A-99B0-610B3F80E56F;"{""coordinates"": [5.46885271052588, 51.44418473137287], ""type"": ""Point""}";51.44418473137287, 5.46885271052588;BW112zb;;1;
2730;Lichtmast;2A7A553F-3B73-4361-87DB-593F894BFDEF;"{""coordinates"": [5.488789377567821, 51.43218068353077], ""type"": ""Point""}";51.43218068353077, 5.488789377567821;GSM;5141;1;
1953;Lichtmast;E5DD89A0-F099-45DA-9975-B5B3565B695A;"{""coordinates"": [5.461545964953502, 51.4413776941122], ""type"": ""Point""}";51.4413776941122, 5.461545964953502;BW112L__OB401PA;;2;
1732;Flespaal;6E06CFD5-C6B0-4171-BDD9-F05CD6F0AE9A;"{""coordinates"": [5.484083304215309, 51.433991021263644], ""type"": ""Point""}";51.433991021263644, 5.484083304215309;BW112;;1;
1678;Flespaal;AB86669F-C559-458C-9ADB-1645F026D105;"{""coordinates"": [5.483407073569471, 51.43948012257417], ""type"": ""Point""}";51.43948012257417, 5.483407073569471;E09zb;;1;
1677;Flespaal;AB86669F-C559-458C-9ADB-1645F026D105;"{""coordinates"": [5.483407073569471, 51.43948012257417], ""type"": ""Point""}";51.43948012257417, 5.483407073569471;E09ze;;1;
2180;Flespaal;A9E9EC97-1D51-4722-B277-87B85B36B085;"{""coordinates"": [5.483533043562763, 51.43949049381443], ""type"": ""Point""}";51.43949049381443, 5.483533043562763;E09ze;;1;
2689;Flespaal;9C6F552F-DDC8-448C-ADF0-C72941FAFFCF;"{""coordinates"": [5.484515853606067, 51.43893935395465], ""type"": ""Point""}";51.43893935395465, 5.484515853606067;E09zb;;1;
2246;Flespaal;705EB8D9-7523-4AC1-9850-81E6A88DAFB1;"{""coordinates"": [5.47009585771714, 51.4302380239072], ""type"": ""Point""}";51.4302380239072, 5.47009585771714;BW112zb;;1;
2705;Flespaal;B26ABC1D-B007-4ABC-AC9D-395E814D0E72;"{""coordinates"": [5.475384127911664, 51.448742944895365], ""type"": ""Point""}";51.448742944895365, 5.475384127911664;BW112;;1;
2788;Flespaal;C449216C-2A4C-4154-B7A2-022D4AD490A2;"{""coordinates"": [5.477516193883048, 51.436237822816615], ""type"": ""Point""}";51.436237822816615, 5.477516193883048;BW112ze;;1;
3058;Lichtmast;7A685EB4-5CC7-4B6F-8373-FDEDBC07AC07;"{""coordinates"": [5.462417533162882, 51.44293256551518], ""type"": ""Point""}";51.44293256551518, 5.462417533162882;GSM;5157;2;
2743;Flespaal;57764D4F-B36B-4BF2-BF8E-99B330BD5E6E;"{""coordinates"": [5.4741564125519275, 51.46450626833804], ""type"": ""Point""}";51.46450626833804, 5.4741564125519275;E09zb;;1;
2799;Lichtmast;8DD7632A-FF34-4ABF-BB8D-51A786841FB5;"{""coordinates"": [5.463868588071169, 51.43979588316566], ""type"": ""Point""}";51.43979588316566, 5.463868588071169;GSM;5157;1;
2956;Lichtmast;6D6035A1-28EA-43BD-AF72-5251C1005C28;"{""coordinates"": [5.476975368033825, 51.45203369310673], ""type"": ""Point""}";51.45203369310673, 5.476975368033825;BW112L__OB401PA;;1;
2998;Lichtmast;F2F3FCA0-0D4B-4DFB-BF83-4BC9CF6FE844;"{""coordinates"": [5.4744932366952614, 51.450959415594845], ""type"": ""Point""}";51.450959415594845, 5.4744932366952614;GSM;5150;;
2831;Flespaal;89391CAE-5938-4ACE-B9B4-EE08F588C2FB;"{""coordinates"": [5.479953527578253, 51.46886871306306], ""type"": ""Point""}";51.46886871306306, 5.479953527578253;BW112zb;;;
2898;Lichtmast;A2DB0551-0997-4F83-9F8C-F816EC2381F7;"{""coordinates"": [5.462092263965464, 51.43670773388785], ""type"": ""Point""}";51.43670773388785, 5.462092263965464;GSM;5183;;
2807;Lichtmast;510D6867-FB1F-4C4E-B4BC-CDAE181933C0;"{""coordinates"": [5.462686974329209, 51.437308846454414], ""type"": ""Point""}";51.437308846454414, 5.462686974329209;GSM;5183;;
2847;Lichtmast;790A9CCD-F2FA-4BDF-9FC9-425EC783B4E3;"{""coordinates"": [5.455690829797707, 51.442185785027434], ""type"": ""Point""}";51.442185785027434, 5.455690829797707;BW112R__OB401PA;;1;
2795;Lichtmast;CC65B969-6E70-408A-96AC-0ACF586478F2;"{""coordinates"": [5.4628578406585016, 51.442122951990626], ""type"": ""Point""}";51.442122951990626, 5.4628578406585016;GSM;5157;1;
2999;Flespaal;D1DFBE33-B337-414A-8DE0-6EF0AAFA6F8A;"{""coordinates"": [5.468664927173375, 51.44947404768601], ""type"": ""Point""}";51.44947404768601, 5.468664927173375;BW112zb;;;
3036;;0E7DF39D-F9C4-4D5D-963E-08B7376209DB;"{""coordinates"": [5.470139700185791, 51.44963867877083], ""type"": ""Point""}";51.44963867877083, 5.470139700185791;BW111ze;;;
2923;;BD6316CD-DCDA-420B-86B3-F9C914C5A531;"{""coordinates"": [5.470601788376034, 51.44931217691201], ""type"": ""Point""}";51.44931217691201, 5.470601788376034;BW112zb;;;
2805;Flespaal;D9F0B578-AEA1-4612-933D-17E04921ED4C;"{""coordinates"": [5.471519058140479, 51.44937893455533], ""type"": ""Point""}";51.44937893455533, 5.471519058140479;BW112ze;;;
3001;Flespaal;7DC24DE6-7736-4E9F-93F9-2C83C1D68D8C;"{""coordinates"": [5.469431239543556, 51.44840284822583], ""type"": ""Point""}";51.44840284822583, 5.469431239543556;BW112ze;;;
2924;Flespaal;4C743005-5BFE-4D25-B9CA-981EBFFF1CF3;"{""coordinates"": [5.4718056893121565, 51.44674507362898], ""type"": ""Point""}";51.44674507362898, 5.4718056893121565;BW112ze;;;
2967;Flespaal;CD1F3FDA-5CFB-469D-A102-382BC4E3ABD4;"{""coordinates"": [5.471473243206125, 51.44670031665679], ""type"": ""Point""}";51.44670031665679, 5.471473243206125;BW112zb;;1;
2846;Flespaal;74685F87-4F22-4B32-B289-1A2194982C6D;"{""coordinates"": [5.451186602120707, 51.44213542966512], ""type"": ""Point""}";51.44213542966512, 5.451186602120707;BW112R__OB401PA;;;
2837;Flespaal;337F81D1-C890-4971-BDDF-ADBCA227D0B0;"{""coordinates"": [5.451733898567586, 51.44077105446209], ""type"": ""Point""}";51.44077105446209, 5.451733898567586;BW112zb;;;
2839;Flespaal;22E3BD38-8429-4A3A-BB7F-9A5075EC1ADD;"{""coordinates"": [5.45195578445715, 51.44060388030849], ""type"": ""Point""}";51.44060388030849, 5.45195578445715;BW112ze;;;
2849;Flespaal;3A1EE39E-2121-4873-A738-1916921212BD;"{""coordinates"": [5.455051544132806, 51.44374769984287], ""type"": ""Point""}";51.44374769984287, 5.455051544132806;BW112R__OB401PA;;1;
2896;Lichtmast;D3E5A562-F338-4F48-9FFE-7C5141591BB1;"{""coordinates"": [5.453813105345505, 51.444972815012704], ""type"": ""Point""}";51.444972815012704, 5.453813105345505;BW112L__OB401PA;;1;
2840;Lichtmast;59AB442F-A3CC-42E2-A006-726424E0C873;"{""coordinates"": [5.4955109277223, 51.44140082765697], ""type"": ""Point""}";51.44140082765697, 5.4955109277223;GSM;5182;;
2151;Flespaal;C8B7C9F0-B947-4086-AC8D-5ACE587B2FAF;"{""coordinates"": [5.496348164502988, 51.44029238544901], ""type"": ""Point""}";51.44029238544901, 5.496348164502988;BW112ze;;;
2933;Lichtmast;A9EFC697-DFF9-4E3E-A929-5D231910F18A;"{""coordinates"": [5.496258603206557, 51.440039421155625], ""type"": ""Point""}";51.440039421155625, 5.496258603206557;BW112L__OB401PA;;;
2152;Flespaal;742626B2-E7E5-40D5-976B-BAA3DB0A12E5;"{""coordinates"": [5.449171815302835, 51.44721634774812], ""type"": ""Point""}";51.44721634774812, 5.449171815302835;BW112zb;;;
2842;Flespaal;D61DB3B9-5DE5-4B5B-A714-CD36AAF29556;"{""coordinates"": [5.447974905445096, 51.447819082608746], ""type"": ""Point""}";51.447819082608746, 5.447974905445096;BW112ze;;;
2814;Lichtmast;F257C50A-9BE4-49C8-AAEF-452728EBB16D;"{""coordinates"": [5.489320796297292, 51.42522877511807], ""type"": ""Point""}";51.42522877511807, 5.489320796297292;GSM;5176;;
3013;Lichtmast;0747D10F-12A2-4B81-94C7-A69685BE1110;"{""coordinates"": [5.498729485912991, 51.442140586416016], ""type"": ""Point""}";51.442140586416016, 5.498729485912991;GSM;5182;;
2816;Flespaal;379FCDE3-F7CA-40C7-8206-7DE9DEC0FDB7;"{""coordinates"": [5.488470145011635, 51.42383520518166], ""type"": ""Point""}";51.42383520518166, 5.488470145011635;BW112zb;;1;
2817;Flespaal;379FCDE3-F7CA-40C7-8206-7DE9DEC0FDB7;"{""coordinates"": [5.488470145011635, 51.42383520518166], ""type"": ""Point""}";51.42383520518166, 5.488470145011635;BW112ze;;2;
2877;Lichtmast;4258A71C-1CC0-4638-9CF7-70136805CE57;"{""coordinates"": [5.489804213201785, 51.42382631420124], ""type"": ""Point""}";51.42382631420124, 5.489804213201785;GSM;5176;;
2878;Flespaal;92D41377-8BD3-4D00-9A54-AAE445A9C5CD;"{""coordinates"": [5.489720746388324, 51.42378777411769], ""type"": ""Point""}";51.42378777411769, 5.489720746388324;BW112ze;;2;
2862;Lichtmast;83FB2ACF-3B50-47E2-A046-2928629A359A;"{""coordinates"": [5.488953715786918, 51.43453773423743], ""type"": ""Point""}";51.43453773423743, 5.488953715786918;GSM;5179;;
2863;Lichtmast;5E5E9E81-CC96-4BA3-8E8D-51361620A723;"{""coordinates"": [5.489161420812993, 51.43473662025682], ""type"": ""Point""}";51.43473662025682, 5.489161420812993;GSM;5179;;
2945;Lichtmast;3ABD9ADB-9DB2-4B78-8CEF-6A7AAF8E09AE;"{""coordinates"": [5.491366847834215, 51.434943814929376], ""type"": ""Point""}";51.434943814929376, 5.491366847834215;BW112L__OB401PA;;1;
2987;Lichtmast;FB09C661-2ECE-4175-8093-38E533B2E902;"{""coordinates"": [5.49209946958361, 51.434530821562646], ""type"": ""Point""}";51.434530821562646, 5.49209946958361;BW112L__OB401PA;;1;
2988;Lichtmast;FB09C661-2ECE-4175-8093-38E533B2E902;"{""coordinates"": [5.49209946958361, 51.434530821562646], ""type"": ""Point""}";51.434530821562646, 5.49209946958361;GSM;5179;2;
2830;Lichtmast;BF230F68-C596-46E9-A324-1B63A13C62EB;"{""coordinates"": [5.476213901751354, 51.450205118832706], ""type"": ""Point""}";51.450205118832706, 5.476213901751354;GSM;5150;;
2866;Lichtmast;B8CCA595-E1E6-4A91-9EE8-44DE667772B4;"{""coordinates"": [5.476127677925783, 51.4497046761091], ""type"": ""Point""}";51.4497046761091, 5.476127677925783;GSM;5150;2;
2887;Lichtmast;4364129D-42F3-4901-A690-2EDA86466E38;"{""coordinates"": [5.4757726701775775, 51.449298110783275], ""type"": ""Point""}";51.449298110783275, 5.4757726701775775;BW112R__OB401PA;;1;
2919;Lichtmast;E9998E48-9C26-4BB6-B576-B58E44EBBA38;"{""coordinates"": [5.47547563655542, 51.45269104734297], ""type"": ""Point""}";51.45269104734297, 5.47547563655542;BW112L__OB401PA;;1;
2815;Lichtmast;7A5F75FE-FB50-47FC-A640-13E4A1403203;"{""coordinates"": [5.488452266943902, 51.42412868425416], ""type"": ""Point""}";51.42412868425416, 5.488452266943902;GSM;5176;;
3023;Lichtmast;A3411CAF-5E35-4E59-9396-4EF8AFA8DCD5;"{""coordinates"": [5.487070571361097, 51.43497137751421], ""type"": ""Point""}";51.43497137751421, 5.487070571361097;GSM;5179;2;
2950;Lichtmast;60F683D7-FA9A-4F2C-A610-E97D61026600;"{""coordinates"": [5.492391307222705, 51.43422198965164], ""type"": ""Point""}";51.43422198965164, 5.492391307222705;GSM;5179;;
2864;Lichtmast;7960726B-B4E1-4D70-AA76-29A2A84FF011;"{""coordinates"": [5.475520284463856, 51.451940653367856], ""type"": ""Point""}";51.451940653367856, 5.475520284463856;GSM;5150;;
2818;Flespaal;6395F0F3-C07D-4A25-90F3-C39706E01273;"{""coordinates"": [5.491350248146938, 51.42468023288195], ""type"": ""Point""}";51.42468023288195, 5.491350248146938;BW112zb;;;
2989;Lichtmast;B82BD661-EE2C-475D-8896-0C3501F8E8B1;"{""coordinates"": [5.494867195318145, 51.43395972949838], ""type"": ""Point""}";51.43395972949838, 5.494867195318145;BW112zb;;;
2886;Flespaal;686E9E51-F479-45EA-8493-CE5308064E94;"{""coordinates"": [5.476117218283508, 51.45267906261957], ""type"": ""Point""}";51.45267906261957, 5.476117218283508;BW112ze;;;
2150;Flespaal;29358AFD-329D-4FEC-818F-60E259C19D1D;"{""coordinates"": [5.45295931574804, 51.43884960234271], ""type"": ""Point""}";51.43884960234271, 5.45295931574804;BW112ze;;;
2154;Lichtmast;79CE2C28-A1E6-44B2-A656-3B0EE0470A19;"{""coordinates"": [5.4532530422875745, 51.43870566931353], ""type"": ""Point""}";51.43870566931353, 5.4532530422875745;BW112zb;;1;
2845;Flespaal;46765143-E998-4D04-B2E5-3E7633DA24F7;"{""coordinates"": [5.460439605047721, 51.450495096724325], ""type"": ""Point""}";51.450495096724325, 5.460439605047721;BW112ze;;;
2972;Lichtmast;EA06A053-1F1B-47E8-861A-CE2E5725B767;"{""coordinates"": [5.461863224949456, 51.45062438187836], ""type"": ""Point""}";51.45062438187836, 5.461863224949456;BW112zb;;;
