Ministerie;Leverancier;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel (binnen- en buitenland);1120 - Arbeidsomstandigheden en personele zorg (incl. BHV middelen);1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Studie en opleiding;1160 - Personeelsevenementen, - bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis en verblijfkosten;Eindtotaal
BZK;GIOIA Consultancy;;;4;;;;;;;4
BZK;GITP B.V.;;;;;;1;;;;1
BZK;Gladwell Academy B.V.;;;;;;1;;;;1
BZK;Gladwell B.V.;;;;;;1;;;;1
BZK;Glance & Vision;;;1;;;;;;;1
BZK;Glasatelier Jan Hooghiemstra;;;;1;;;;;;1
BZK;Global Knowledge Holdings B.V.;;;;;;1;;;;1
BZK;Global Knowledge Network Netherlands B.V.;;;;;;4;;;;4
BZK;Global Project Performance;;;;;;1;;;;1
BZK;Go B.V.;;;;;;1;;;;1
BZK;GoodHabitz Netherlands B.V.;;;;;;2;;;;2
BZK;GORTcoaching;;;;;;1;;;;1
BZK;Goude Hooft, Stadsherberg 't;;;;1;;;;;;1
BZK;Gouds Kaashuis;;;;1;;;;;;1
BZK;Goudsteen & Company B.V.;;;;;;2;;;;2
BZK;Gran Mercado B.V.;;;;1;;;;;;1
BZK;Grand Café de Pakschuit;;;;1;;;;;;1
BZK;Grand Cafe Groningen;;;;1;;;;;;1
BZK;Grand Hôtel Amrâth Kurhaus B.V.;;;;2;;;;;;2
BZK;GrandcafÃ© De Wens B.V.;;;;1;;;;;;1
BZK;Grandcafé De Wens B.V.;;;;1;;;;;;1
BZK;Grandcafe Haagsche Bluf;1;;;1;;;;;;1
BZK;Granny's Corner;;;;1;;;;;;1
BZK;Grapes & Olives;;;;1;;;;;;1
BZK;Graphic Hunters;;;;;;1;;;;1
BZK;GreenGiftBox;;;;1;;;;;;1
BZK;Greengiving B.V.;;;;1;;;;;;1
BZK;Greens in the Park B.V.;1;;;;;;;;;1
BZK;Greetz B.V.;;;;1;;;;;;1
BZK;Gremo N.V. hodn Ind. Rest. Garoeda;;;;1;;;;;;1
BZK;Grieks Rest. Kreta;;;;1;;;;;;1
BZK;Grijpink Medisch Advies;;;3;;;;;;;3
BZK;GROWEVERYDAY;;;;;;1;;;;1
BZK;GSN;;;;;;1;;;;1
BZK;Gusto Mangia e Bevi;1;;;1;;;;;;1
BZK;Gusto Rotterdam B.V.;;;;1;;;;;;1
BZK;H.K. Business & Advisory Services B.V.;1;;;;;1;;;;2
BZK;H.L.M. Lageweg B.V.;;;4;;;;;;;4
BZK;H.U. Günes t.h.o.d.n. SPAR City Korte Poten;1;;;1;;;;;;1
BZK;HAAGS CONGRES BUREAU;;;;;;1;;;;1
BZK;Haagse Beek organisatieadvies B.V.;;;;;;2;;;;2
BZK;Haagse Hoogvliegers;;;;;;1;;;;1
BZK;Hage Historisch Interieur Advies;;;;;;1;;;;1
BZK;Hansabuss;;;;;;;;;1;1
BZK;Hapjes aan Huis B.V.;1;;;1;;;;;;1
BZK;HappinessBureau;;;;;;1;;;;1
BZK;Happy Meat B.V.;;;;1;;;;;;1
BZK;HAPPY TABS;;;;;;1;;;;1
BZK;Harbour Club Den Haag B.V.;;;;1;;;;;;1
BZK;Harmotion;;;;;;1;;;;1
BZK;Harriet Aans;;;;;;1;;;;1
BZK;Hart Nederland B.V.;1;;;;;;;;;1
BZK;HBO-I. Stichting;;;;;;1;;;;1
BZK;HD Support B.V.;;;4;;;;;;;4
BZK;HE Den Haag B.V.;;;;1;;;;;;1
BZK;HeadFirst B.V.;;;;;;2;;;;2
BZK;headON RESULTS B.V.;;;;2;;;;;;2
BZK;Health & Employebility, van Bennekom;;;4;;;;;;;4
BZK;Health2Work B.V.;;;2;;;;;;;2
BZK;Heart Connected;;;;;;1;;;;1
BZK;Heilig Vuur;;;;;;1;;;;1
BZK;Heineken International B.V.;;;;1;;;;;;1
BZK;Helder Werk B.V.;;;;;;1;;;;1
BZK;Helicon Opleidingen;;;;;;2;;;1;3
BZK;Helix Advies B.V.;;;;;;1;;;;1
BZK;HEMA B.V.;;;;2;;;;;;2
BZK;Hemingway Professional Governance B.V.;;;;;;2;;;;2
BZK;Henk Elich;;;;;;1;;;;1
BZK;Hennekes Special Seating B.V.;;;1;;;;;;;1
BZK;Henriëtte van Dueren den Hollander;;;;;;1;;;;1
BZK;Herberg 't Plein;;;;1;;;;;;1
BZK;Het Bakkertje;1;;;1;;;;;;1
BZK;Het Coach Bureau;;;;;;2;;;;2
BZK;Het Kookplein;1;;;1;;;;;;1
BZK;Het NIC B.V.;;;;;;1;;;;1
BZK;Het Nieuwe Zwart (Proefplank.com);;;;1;;;;;;1
BZK;Het Pleidooi;;;;1;;;;;;1
BZK;Het Theehuis;;;;1;;;;;;1
BZK;Het Tiende Huis;;;;;;3;;;;3
BZK;Het Vliegende Paard VOF;;;;1;;;;;;1
BZK;High Five Health Promotion B.V.;;;4;;;;;;;4
BZK;Himalayan Restaurant;;;;1;;;;;;1
BZK;HipHop Culture Coaching;;;;;;1;;;;1
BZK;Hippefruitmand.nl;;;;1;;;;;;1
BZK;Hodac B.V.;;;;;;1;;;;1
BZK;Hofstad Events B.V.;;;;1;;;;;;1
BZK;Hogeschool NOVI B.V.;;;;;;1;;;;1
BZK;Hogeschool van Arnhem en Nijmegen (HAN_UNIVERSITY);;;;;;1;;;;1
BZK;Holding Beheermaatschappij Ropeni B.V.;1;;;2;;;;;;2
BZK;Holland Evenementen Groep B.V.;;;;1;;;;;;1
BZK;Home food & drinks;;;;1;;;;;;1
BZK;Hooghiemstra & Partners B.V.;1;;;;;;;;;1
BZK;Horecabedrijf de Agnietenberg B.V.;;;;1;;;;;;1
BZK;Hotel Contact B.V.;;;;;;1;;;3;3
BZK;Hotel De Jonge Exploitatie B.V.;;;;1;;;;;;1
BZK;Hotel Des Indes B.V.;;;;1;;;;;;1
BZK;Hotel Indigo The Haque - Palace Noordeinde;;;;;;;;;1;1
BZK;Hotel Papendal;;;;;;;;;1;1
BZK;Hotel Restaurant Bitter en Zoet B.V.;;;;1;;;;;;1
BZK;Hotel Trusten B.V.;;;;1;;;;;;1
BZK;House of Lords;1;;;;;;;;;1
BZK;House of Lords B.V.;;;;1;;;;;;1
BZK;House of Sports;;;;;;1;;;;1
BZK;Houthoff Training & Coaching;;;;;;1;;;;1
BZK;how2ask;;;;;;1;;;;1
BZK;Hrd Groep;;;;;;1;;;;1
BZK;Hrd Groep Business;;;;1;;2;;;;2
BZK;HSK Groep;;;1;;;;;;;1
BZK;HSK Interventie B.V.;;;2;1;1;;;;;2
BZK;Hubble;;;;1;;;;;;1
BZK;Hudson Danzig B.V.;;;;2;;;;;;2
BZK;Hudson Zoetermeer B.V.;;;;1;;;;;;1
BZK;Huis van Verbeelding;;;;;;1;;;;1
BZK;Huis van Verbeelding B.V.;;;;1;;1;;;;1
BZK;Huitema Arbozorg op Maat;;;3;;;;;;;3
BZK;Human Dimensions B.V.;;;;;;1;;;;1
BZK;HumanCapitalCare B.V.;;;1;;;;;;;1
BZK;Humanistieke werkpraktijken;;;;;;1;;;;1
BZK;Hummeltjes Kraamkado;;;;1;;;;;;1
BZK;Humphrey's Den Haag B.V.;;;;1;;;;;;1
BZK;Huureentapje.nl;;;;1;;;;;;1
BZK;Huurhoeftnietduur.nl;;;;1;;;;;;1
BZK;Hypsotech Management Consultancy B.V.;;;;;;1;;;;1
BZK;I.K. Training & Ontwikkeling;;;;;;1;;;;1
BZK;ICM Administratie B.V.;;;;;;2;;;;2
BZK;ICM Holding B.V.;;;;;;1;;;;1
BZK;ICM Opleidingen & Trainingen B.V.;;;;;;2;;;;2
BZK;ICTRecht B.V.;;;;;;1;;;;1
BZK;Ideeaanzee B.V.;;;;1;;;;;;1
BZK;Iep Holding B.V.;;;;;;1;;;;1
BZK;IESE Business School University of;;;;;;1;;;;1
BZK;Igop;;;;;;1;;;;1
BZK;IJff Medisch Advies;;;4;;;;;;;4
BZK;Ikos Consult;;;;;;2;;;;2
BZK;Ildikocoach;;;;1;;;;;;1
BZK;Impact Company;;;;;;1;;;;1
BZK;Improve Your business English;;;;;;1;;;;1
BZK;Impulsus Personal Quality and Results;;;;;;1;;;;1
BZK;In Balans Integratieve Zorg;;;1;;;;;;;1
BZK;In Den Stallen V.O.F.;;;;;;;;;1;1
BZK;In Pace B.V.;;;;1;;;;;;1
BZK;In Position;;;;;;2;;;;2
BZK;In Touch Women Resource Management B.V.;;;;;;1;;;;1
BZK;in60seconds B.V.;;;;;;2;;;;2
BZK;In-B-tween advies;;;;;;1;;;;1
BZK;Indian Restaurant Maharani B.V.;;;;1;;;;;;1
BZK;Indischa Flower;;;;1;;;;;;1
BZK;Indische Genealogische Vereniging;;;;;;;;1;;1
BZK;Indonesisch Restaurant Poentjak;;;;1;;;;;;1
BZK;Indonesisch Specialiteiten Rest. Indrapura;;;;1;;;;;;1
BZK;Indonesische Toko Dapur Ibu Ridderkerk;;;;1;;;;;;1
BZK;Info Support B.V.;;;;;;1;;;;1
BZK;Inforic;;;;;;1;;;;1
BZK;ING Bank N.V.;;;;;;2;;;;2
BZK;Ingeborg Bosch PRI B.V.;;;;;;1;;;;1
BZK;Ingezicht;;;;;;;;;;
BZK;Inkesta B.V.;;;;1;;;;;;1
BZK;Inkopers-cafe B.V.;;;;;2;;;;;2
BZK;Innercity Training & Consultancy;;;;;;1;;;;1
BZK;InnerVitaal;;;4;;;;;;;4
BZK;Innova;;;;;;1;;;;1
BZK;Innovation / Change / Participation;;;;;;1;;;;1
BZK;Innovention Change Management B.V.;;;;;;1;;;;1
BZK;Innovero Software Solutions B.V.;;;;1;;;;;;1
BZK;InsideStory;;;;;;1;;;;1
BZK;InsightsWorld B.V.;;;;1;;4;;;;4
BZK;inspearit B.V.;;;;;;1;;;;1
BZK;Inspirae;;;;;;1;;;;1
BZK;Instituut van Internal Auditors Nederland;;;;;;1;;1;;1
BZK;Instituut voor Arbeidsrecht B.V.;;;;;;1;;;;1
BZK;Instituut voor Juridische Opleidingen B.V.;;;;;;1;;;;1
BZK;Instituut voor Non verbale Strategie Analyse;;;;;;1;;;;1
BZK;Instituut voor Publieke Waarden B.V.;;;;;;1;;;;1
BZK;Instituut voor Wijsbegeerte B.V.;;;;;;1;;;;1
BZK;Instituut Zevendael;;;;;;1;;;;1
BZK;Instock Hospitality B.V.;;;;1;;;;;;1
BZK;Intelligence Group B.V.;;;;;;2;;;;2
BZK;Intenza Consulting Group B.V.;;;;;;1;;;;1
BZK;Interdepartementaal Trainee Overleg;;;;;;3;;;;3
BZK;Interexcellent IT Regie Management B.V.;;;;;2;;;;;2
BZK;Intermediair;;;;;;2;;;;2
BZK;intermens partner search;;;;;;1;;;;1
BZK;Intermenso;;;;;1;2;;;;2
BZK;Internal Movement Company;;;;;;1;;;;1
BZK;International Centre for Parliamentary;;;;;;1;;;;1
BZK;Interoffice Kantoorinrichting B.V.;1;;;;;;;;;1
BZK;Interparking Nederland B.V.;;;;;;;;;1;1
BZK;Intertoys Holland B.V.;;;;1;;;;;;1
BZK;Investment FC B.V.;;;;1;;;;;;1
BZK;IPMA Certificering B.V.;;;;;;1;;;;1
BZK;iQ-events B.V.;;;;1;;;;;;1
BZK;IreneFreyja B.V.;;;;;;1;;;;1
BZK;Iskander Connect B.V.;;;1;;;;;;;1
BZK;ISS Integrated Facility Services B.V.;1;;;1;;;;;;1
BZK;Istana Indonesisch restaurant;1;;;;;;;;;1
BZK;IT Management Group;;;;;;1;;;;1
BZK;Itannex B.V.;;;;;;1;;;;1
BZK;ITH Training & Counseling B.V.;;;;;;1;;;;1
BZK;ITPH Academy B.V.;;;;;;2;;;;2
BZK;IVEX B.V.;;;3;;;;;;;3
BZK;Izeboud Coaching;;;;;;1;;;;1
BZK;J.B.T. Schaafsma;;;3;;;;;;;3
BZK;J.P. Alsem;;;;1;;;;;;1
BZK;J.P.J. Verkruijsse B.V.;2;;;;;;;;1;2
BZK;Jacobushoeve B.V.;;;;1;;;;;;1
BZK;Ja-maar® B.V.;;;;1;;1;;;;2
BZK;Ja-maarÃ‚Â® B.V.;;;;1;;;;;;1
BZK;Jamey Bennet Kitchen & Bar;;;;1;;;;;;1
BZK;Jeu de Boulesbar B.V.;;;;1;1;;;;;1
BZK;Jobdigger B.V.;;;;;;1;;;;1
BZK;Joe's B.V.;1;;;;;;;;;1
BZK;Jones-Bos B.V.;;;;;;;;;1;1
BZK;JR's Cuisine;;;;1;;;;;;1
BZK;JVDT B.V.;;;;;;2;;;;2
BZK;Kaartje2go;;;;1;;;;;;1
BZK;Kaaspakket.com;;;;1;;;;;;1
BZK;Kader Bureau voor Kwaliteitszorg B.V.;;;;;;2;;;;2
BZK;kadootjevanmij;;;;1;;;;;;1
BZK;Kajono B.V.;;;;;;;;;1;1
BZK;Kalloe Bedrijfsgeneeskundig Advies B.V.;;;5;;;;;;;5
BZK;Kalteren Advies;;;2;;;;;;;2
BZK;Kamera Express;;;;1;;;;;;1
BZK;Katelijne Coaching;;;1;;;;;;;1
BZK;Kaymaz Psychiatrische Expertise & Advies;;;1;;;;;;;1
BZK;KB-Consult, Eveline Knibbeler;;;2;;;;;;;2
BZK;Keek Training & Advies;;;;;1;;;;;1
BZK;Kenniscentrum Projectadvisering/Educatie B.V.;;;;;;1;;;;1
BZK;Kensas B.V.;;;;;;1;;;;1
BZK;Kerstpakkettenidee;;;;1;;;;;;1
BZK;Kerstpakkettenplaza.nl;;;;1;;;;;;1
BZK;Kessels & Smit Leertrajecten B.V.;;;;;;1;;;;1
BZK;Kessels & Smit, Publishers B.V.;;;;;;5;;;;5
BZK;Kessels & Smit, the Learning Company B.V.;;;;;;1;;;;1
BZK;Key Result;;;;;;1;;;;1
BZK;KeyWie;;;;;;1;;;;1
BZK;Ki 2 organisatieadvies internal branding;;;;;;1;;;;1
BZK;Kickstart School B.V.;;;;;;1;;;;1
BZK;Kies, voor jezelf;;;;;;1;;;;1
BZK;Kite-Extreme;;;;1;;;;;;1
BZK;Kjenning Opleidingen;;;;;;1;;;;1
BZK;Klantenservice Federatie;;;;;;1;;;;1
BZK;Klarna B.V.;;;;1;;;;;;1
BZK;Klein Poelhuis Emmeloord B.V.;;;;1;;;;;;1
BZK;Kleine M;;;;;;1;;;;1
BZK;Klint Holding;2;;;;;;;;;2
BZK;Kloosterhof Neer B.V.;;;;;;1;;;;1
BZK;Koeckebackers B.V.;;;;1;;;;;;1
BZK;Koeman Flowerbulbs B.V.;;;;1;;;;;;1
BZK;Koken-op-maat;;;;1;;;;;;1
BZK;Koninklijk Instituut van Ingenieurs;;;;;;1;;;;1
BZK;Koninklijke Luchtvaart Maatschappij N.V.;;;;;;;;;2;2
BZK;Kookpaleis B.V.;;;;1;;;;;;1
BZK;Koops Ergonomie;;;3;;;;;;;3
BZK;Korpus Habitus;;;3;;;;;;;3
BZK;Korstmos;;;;1;;;;;;1
BZK;Korte Poten 1-3 B.V.;;;;1;;;;;;1
BZK;KPN XL;;;;;;1;;;;1
BZK;Krijt Moester;;;;1;;;;;;1
BZK;Kroon B.V.;;;1;1;;;;;;1
BZK;KSG B.V.;;;;;;2;;;;2
BZK;KSG Incompany/ Trainers & Consultants;;;;;;1;;;;1
BZK;KSG Osborne B.V.;;;;;;1;;;;1
BZK;KSG Trainers & Consultants;;;;;;3;;;;3
BZK;Kwaliteitsstichting Mediators;;;;1;;;;;;1
BZK;Kweekcafé;;;;1;;;;;;1
BZK;Kwekerij de Tuinen van de Hagert;;;;;;1;;;;1
BZK;La Red B.V.;;;;;1;1;;;;1
BZK;Lagerweij & Partner Consultants B.V.;;;;;;1;;;;1
BZK;Laila The Hague B.V.;;;;1;;;;;;1
BZK;Landgoed de Horst;;;;;;2;;;;2
BZK;Landpachters en Eig.-Grondgebruikers in Ned.;;;;;;1;;;;1
BZK;Landstede;;;;;;1;;;;1
BZK;Language Institute Regina Coeli B.V.;;;;;;1;;;;1
BZK;Language Testing Services;;;;;;1;;;;1
BZK;Las Fiestas Del Mundo;;;;1;;;;;;1
BZK;Launch! Human Capital Management B.V.;;;;;6;;;;;6
BZK;Le Bistroquet B.V.;;;;1;;;;;;1
BZK;Le Blanc Diensten B.V.;;;;;;1;;;;1
BZK;Le Connaisseur;;;;1;;;;;;1
BZK;Le Connaisseur Den Haag B.V.;;;;1;;;;;;1
BZK;Le Petit Lou;1;;;;;;;;;1
BZK;LE:EN Restaurant B.V.;;;;1;;;;;;1
BZK;Lean Six Sigma Groep B.V.;;;;;;1;;;;1
BZK;Leanne Steeghs Training & Coaching;;;;;;1;;;;1
BZK;Learn it B.V.;;;;;;2;;;;2
BZK;LearnCare Academy B.V.;;;;;;1;;;;1
BZK;Leef & Zo;;;;;1;;;;;1
BZK;Leeuwendaal Advies B.V.;;;;;7;4;;;;7
BZK;Leeuwendaal Twee B.V.;;;;;;2;;;;2
BZK;Legaria B.V.;;;;;;1;;;;1
BZK;Leidse Onderwijsinstellingen B.V.;;;;;;2;;;;2
BZK;Leijgraaff & Leijgraaff;1;;;;;;;;;1
BZK;LeisureTeam B.V.;;;;1;;;;;;1
BZK;Lekker Brood;;;;2;;;;;;2
BZK;LENGG;;;;;2;;;;;2
BZK;Leonidas;;;;1;;;;;;1
BZK;Letsgoactive training groep;;;;;;1;;;;1
BZK;Leukdoordebrievenbus B.V.;;;;1;;;;;;1
BZK;Libereaux B.V.;;;;;;1;;;;1
BZK;Liberi-Coaching B.V.;;;;;;1;;;;1
BZK;Life & Wok B.V.;;;;1;;;;;;1
BZK;LifeGuard Health Services B.V.;;;;;;4;;;;4
BZK;Liff Assen B.V.;;;;1;;;;;;1
BZK;Limburgs Geschied- en Oudheidkundig;;;;;;;;1;;1
BZK;Link@Work B.V.;;;1;;;1;;;;1
BZK;Lionel Leeuwin;;;;;;1;;;;1
BZK;Lloyd's Register Nederland B.V.;;;;;;1;;;;1
BZK;Loes van Rosse Coach. en advies voor vrouwen;;;;;;1;;;;1
BZK;Loetje Den Haag B.V.;;;;1;;;;;;1
BZK;Logeion;;;;;;1;;1;;1
BZK;LOGEION VERENIGING VOOR COMMUNICATIE;;;;;;1;;;;1
BZK;Logopediepraktijk Huijgenspark;;;1;;;;;;;1
BZK;LOI Zakelijk B.V.;;;;;;1;;;;1
BZK;Loo Van Eck B.V.;;;;;;2;;;;2
BZK;Loof training en advies B.V.;;;;;;1;;;;1
BZK;Louana Rijopleidingen B.V.;;;;;;1;;;;1
BZK;LS Holding B.V.;;;;;;1;;;;1
BZK;LTP Advies B.V.;;;;;2;;;;;2
BZK;LTP Holding B.V.;;;;;;6;;;;6
BZK;M.H. van der Kemp B.V.;1;;;;;;;;1;1
BZK;MaarHees Coaching & Consultancy;;;;;2;;;;;2
BZK;Maatschap Berg & Soeters;;;;;;1;;;;1
BZK;Made in Italy;;;;1;;;;;;1
BZK;Madram Holding B.V.;;;5;;;;;;;5
BZK;Magna Entertainment;;;;1;;;;;;1
BZK;Mainpress B.V.;;;;1;;1;;;;1
BZK;Make Me See;;;;;;1;;;;1
BZK;makinmehungreh;;;;1;;;;;;1
BZK;MaMa Kelly B.V.;;;;1;;;;;;1
BZK;Management & Business Solutions;;;;2;;;;;;2
BZK;Management Drives Holding B.V.;;;;;;2;;;;2
BZK;Management Roukens B.V.;;;;;;;;2;;2
BZK;Manager te Huur;;;4;;;;;;;4
BZK;Manta Beach;1;;;1;;;;;;1
BZK;Marcelissen Horeca B.V.;;;;1;;;;;;1
BZK;Marieke Francke;;;;2;;;;;;2
BZK;Marosel B.V.;;;;;;4;;;;4
BZK;Martijn Beekman Fotografie;;;;1;;;;;;1
BZK;Masal Restaurant B.V.;;;;1;;;;;;1
BZK;Mastermind Academy VOF;;;;;;1;;;;1
BZK;Mausel;;;;1;;;;;;1
BZK;Maxilia B.V.;;;;1;;;;;;1
BZK;MD&D concepts;;;;;;1;;;;1
BZK;Med@Work B.V.;;;3;;;;;;;3
BZK;Media Markt Den Haag B.V.;1;;;;;;;;;1
BZK;Mediavrouw;;;;;;1;;;;1
BZK;Medisch Expertise en Advies Centrum B.V.;;;1;;;;;;;1
BZK;Medisch KeuringsInstituut Nederland B.V.;;;;;;1;;;;1
BZK;MEE Zuid-Holland Noord - Centraal Bureau;;;;;;3;;;;3
BZK;Meereffect B.V.;;;;;;1;;;;1
BZK;Meesterbakker Roodenrijs;;;;1;;;;;;1
BZK;Meetingselect B.V.;1;;;2;;2;2;;4;4
BZK;Meinardi Winkel B.V.;;;;1;;;;;;1
BZK;Mekander;;;;;;2;;;;2
BZK;Memory Events B.V.;;;;;3;;;;;3
BZK;Mensely B.V.;;;7;;;;;;;7
BZK;Merkenbureau Knijff & Partners B.V.;;;;;;1;;;;1
BZK;Meulenberg Training & Coaching;;;;;;1;;;;1
BZK;Meulenberg Training & Coaching B.V.;;;;;1;;;;;1
BZK;MevrouwdeBedrijfsarts;;;3;;;;;;;3
BZK;Mg Books Media;;;;;;1;;;;1
BZK;Mieke van Maanen;;;;;;1;;;;1
BZK;Millers;;;;1;;;;;;1
BZK;Mind Academy B.V.;;;;;;1;;;;1
BZK;Mindfulness Hillegom;;;;;;1;;;;1
BZK;Mindstorm Lab B.V.;;;;1;;;;;;1
BZK;Misi B.V.;;;;1;;;;;;1
BZK;Mitel Gebruikersgroep Nederland;;;;;;1;;;;1
BZK;MKBA Onderzoek;;;;;;1;;;;1
BZK;MMood Wine & Food;;;;1;;;;;;1
BZK;Moedig! B.V.;;;;;;1;;;;1
BZK;Molijn Training B.V.;;;;;;1;;;;1
BZK;Monique Crooij;;;;;;1;;;;1
BZK;More Than Gifts B.V.;;;;1;;;;;;1
BZK;Motief Loopbaanontwikkeling;;;;;;1;;;;1
BZK;Move To Evolve;;;;;;1;;;;1
BZK;MOXIE design;;;;;;1;;;;1
BZK;Muller & Co B.V.;;;;1;;;;;;1
BZK;MultiVlaai Retail B.V.;;;;1;;;;;;1
BZK;Murphy's Law;;;;1;;;;;;1
BZK;Museum Catering Den Haag B.V.;1;;;;;;;;;1
BZK;Museumkwartier B.V.;;;;1;;;;;;1
BZK;Music & Entertainment B.V.;;;;1;;;;;;1
BZK;MVB Horeca Den Haag B.V.;;;;1;;;;;;1
BZK;MVE Business;;;;3;;;;;;3
BZK;MW & V;;;;;;2;;;;2
BZK;Mwee beeld licht geluid;;;;1;;2;;;;2
BZK;My HBM Support B.V.;;;;;;1;;;;1
BZK;Mychandise;;;;2;;;;;;2
BZK;N.B.C. Exploitatie B.V.;;;;4;;1;;;;4
BZK;Nat Ver De Zonnebloem;;;;1;;;;;;1
BZK;Nationale Handelsacademie B.V.;;;;;;1;;;;1
BZK;Natural High Activities B.V.;;;;1;;;;;;1
BZK;Ncoi Nederlands Commerc. Opleidings Instituut;;;;;;2;;;;2
BZK;NCOI Opleidingen B.V.;;;;;;2;;;;2
BZK;NCOI Techniek Trainingen B.V.;;;;;;1;;;;1
BZK;NCOI Trainingen B.V.;;;;;;1;;;;1
BZK;Nederl. Acad. voor Arbeidswetenschappen B.V.;;;;;;1;;;;1
BZK;Nederl. Organisatie Voor Executeurs (NOVEX);;;;;;;;;;
BZK;Nederl. techn. veren. voor inst. in geb. TVVL;;;;;;1;;;;1
BZK;Nederl. Ver. van Bouwkostendeskundigen;;;;;;1;;;;1
BZK;Nederl. Ver. voor Arb.- en Bedr.geneesknd.;;;;;1;;;;;1
BZK;Nederland. Vereniging voor Aanbestedingsrecht;;;;;;;;1;;1
BZK;Nederlands Architectuur Forum;;;;;;;;1;;1
BZK;Nederlands Debat Instituut B.V.;;;;;;1;;;;1
BZK;Nederlandse Mediatorsvereniging;;;;1;;;;;;1
BZK;Nederlandse School voor Openbaar Bestuur B.V.;;;;;;4;;;;4
BZK;Nederlandse Stichting voor Management;;;;;;;;1;;1
BZK;Nederlandse Vereniging voor Burgerzaken;;;;;;1;;;;1
BZK;Nederlandse Vereniging voor Inkoopmanagement;;;;;;1;;;;1
BZK;Nederlandse Vereniging voor Medezeggenschap;;;;;;;;1;;1
BZK;Nederlandse Vereniging voor wetgeving;;;;;;;;1;;1
BZK;NEDERLANDSE WOONBOND';1;;;;;1;;;1;1
BZK;NEDFAC B.V.;;;;;;1;;;;1
BZK;Nedvan Projectverhuizingen Facility Solutions;;2;;;;;;;;2
BZK;Negometrix B.V.;;;;;;1;;;;1
BZK;Nessun Dorma B.V.;;;;;;2;;;;2
BZK;Nestas Communicatie B.V.;;;;;;1;;;;1
BZK;Nétive VMS B.V.;;;;;;1;;;;1
BZK;Nevi B.V.;;;;;;1;;1;;1
BZK;NEVI-Purspective B.V.;;;;;;3;;;;3
BZK;Nextfields;;;;;;1;;;;1
BZK;NH Den Haag;;;;;;;;;1;1
BZK;Niels Leijten;;;;1;;;;;;1
BZK;Nieman-Kettlitz Gevel- en Dakadvies B.V.;;;;;;2;;;;2
BZK;NIMO Academy B.V.;;;;;;2;;;;2
BZK;Niow Vaardigheidstrainingen B.V.;;;;;;1;;;;1
BZK;NLJUG B.V.;;;;;;1;;;;1
BZK;NNOF B.V.;;;;;;1;;;;1
BZK;Noloc;;;;;;1;;1;;1
BZK;NONONS Training en Coaching B.V.;;;;;;1;;;;1
BZK;NooR Studentenvereniging;;;;;;;;1;;1
BZK;Noreda;;;;;;;;1;;1
BZK;NOSCERE;;;;;;1;;;;1
BZK;Notariaat Winschoten Kruize Rolfers;;;;;;;;1;;1
BZK;NR Academy B.V.;;;;;;1;;;;1
BZK;NS Reizigers B.V.;;;;;;;;;1;1
BZK;NS Stations Retailbedrijf B.V.;;;;1;;;;;;1
BZK;NU Service en Dienstverlening;;;2;;;;;;;2
BZK;Nvdo, Ned. Verenig. voor Doelmatig Onderhoud;;;;;;1;;;;1
BZK;Nyenrode Services B.V.;;;;;;2;;;;2
BZK;Nysingh advocaten - notarissen N.V.;;;;;;1;;;;1
BZK;ObeyaCoaching.nl;;;;;;1;;;;1
BZK;Odissea;;;;;;1;;;;1
BZK;Odyssee B.V.;;;;1;;1;;;;2
BZK;Oei voor Groei;;;;;;1;;;;1
BZK;Oker B.V.;;;;1;;;;;;1
BZK;Ollini;;;;1;;;;;;1
BZK;OmgevingsAlert B.V.;;;;1;;;;;;1
BZK;One for the Road Catering B.V.;1;;;;;;;;;1
BZK;OneClick;;;;1;;;;;;1
BZK;Online Seminar B.V.;;;;;;1;;;;1
BZK;OnlyHuman Groep B.V.;;;;;3;;;;;3
BZK;Oostduinhaghe Hotel B.V.;;;;1;;;;;;1
BZK;OPPS B.V.;;;;;;2;;;;2
BZK;Oracle Benelux Usergroups;;;;;;1;;;;1
BZK;Oracle Nederland;;;;;;2;;;;2
BZK;Orde van organisatiekundigen en -adviseurs;;;;;;;;1;;1
BZK;ORMIT B.V.;;;;;;4;;;;4
BZK;Oscar David Consultancy B.V.;;;;;;1;;;;1
BZK;OSR Juridische Opleidingen B.V.;;;;;;1;;;;1
BZK;Osther Consultancy & Coaching;;;;;;1;;;;1
BZK;OTS InterStudie;;;;;;1;;;;1
BZK;Otys International B.V.;;;;;;1;;;;1
BZK;Oudaen B.V.;;;;1;;;;;;1
BZK;Oude Markt Exploitatie B.V.;;;;1;;;;;;1
BZK;P. Glerum Beheer B.V.;;;;;;;;;1;1
BZK;P. Sjollema Bedrijfsarts;;;4;;;;;;;4
BZK;Pact Eilander;;;;;;2;;;;2
BZK;Palmette B.V.;;;;1;;;;;;1
BZK;Parcival B.V.;;;;;;1;;;;1
BZK;Park Plaza Utrecht;;;;;;1;;;;1
BZK;Partner in time;;;;;;1;;;;1
BZK;Partycentrum Dekker's Hoeve;;;;1;;;;;;1
BZK;Partycentrum 'Het Witte Paard' B.V.;;;;1;;;;;;1
BZK;Partycharter B.V.;;;;1;;;;;;1
