FID,code,datummutatie,naammuteerder,binnentalud,kruinbreedte,buitentalud,status,rwsdienst,genormeerd,stabiliteitsberm,voorland,kruinhoogte,profieltype,profielurl,waterlichaam,opmerkingen,bron,gdb_geomattr_data,shape
dwarsprofiel_over_regionale_kering_legger.67,ON_dp_ZK_14.2_west,2014-10-13T00:00:00,Fugro,2.1,2.6,2.9,Definitief,ON,0,1,0,11.6,9,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_14.2_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239008.12950000167 486767.3154999986, 238966.71909999847 486784.72619999945)"
dwarsprofiel_over_regionale_kering_legger.68,ON_dp_ZK_14.7_west,2014-10-13T00:00:00,Fugro,5.3,2.4,7.8,Definitief,ON,0,0,1,11.1,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_14.7_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239219.70639999956 487257.8365000002, 239183.44079999998 487283.7905000001)"
dwarsprofiel_over_regionale_kering_legger.69,ON_dp_ZK_15.2_noord,2014-10-13T00:00:00,Fugro,2.7,3.8,1.6,Definitief,ON,0,0,1,11.3,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_15.2_noord.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239597.00059999898 487539.90520000085, 239584.2226999998 487577.76139999926)"
dwarsprofiel_over_regionale_kering_legger.70,ON_dp_ZK_15.5_noord,2014-10-13T00:00:00,Fugro,1.9,10.4,1.7,Definitief,ON,0,0,1,11.2,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_15.5_noord.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239985.0450000018 487652.95169999823, 239957.76559999958 487681.5276999995)"
dwarsprofiel_over_regionale_kering_legger.71,ON_dp_ZK_3.2_west,2014-10-13T00:00:00,Fugro,-99,12.1,2.8,Definitief,ON,0,0,0,12.5,11,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_3.2_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240830.6735999994 476075.069600001, 240791.89939999953 476068.77589999884)"
dwarsprofiel_over_regionale_kering_legger.72,ON_dp_ZK_3.9_west,2014-10-13T00:00:00,Fugro,1.7,13.7,2.8,Definitief,ON,0,0,0,12.4,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_3.9_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240760.99280000106 476689.8112999983, 240721.8445999995 476686.08509999886)"
dwarsprofiel_over_regionale_kering_legger.73,ON_dp_ZK_4.2_west,2014-10-13T00:00:00,Fugro,2,13.9,3.4,Definitief,ON,0,0,1,13,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_4.2_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240728.65139999986 477075.6933000013, 240686.16000000015 477071.6103999987)"
dwarsprofiel_over_regionale_kering_legger.74,ON_dp_ZK_4.7_west,2014-10-13T00:00:00,Fugro,1.7,14,2.4,Definitief,ON,0,0,1,12,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_4.7_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240687.3300999999 477503.7052000016, 240644.9902999997 477499.8663999997)"
dwarsprofiel_over_regionale_kering_legger.75,ON_dp_ZK_5.2_west,2014-10-13T00:00:00,Fugro,2.4,13.7,2.5,Definitief,ON,0,0,1,12,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_5.2_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240622.09950000048 478030.67240000144, 240584.63439999893 478025.43360000104)"
dwarsprofiel_over_regionale_kering_legger.76,ON_dp_ZK_5.7_west,2014-10-13T00:00:00,Fugro,1.7,14.1,2.3,Definitief,ON,0,0,1,12,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_5.7_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240542.85500000045 478522.7624000013, 240501.2624000013 478514.34860000014)"
dwarsprofiel_over_regionale_kering_legger.77,ON_dp_ZK_6.1_west,2014-10-13T00:00:00,Fugro,2.1,13.3,2.8,Definitief,ON,0,0,1,12.1,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_6.1_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240454.89919999987 478941.14550000057, 240414.2591000013 478933.76359999925)"
dwarsprofiel_over_regionale_kering_legger.78,ON_dp_ZK_6.7_west,2014-10-13T00:00:00,Fugro,2.3,10.9,1.8,Definitief,ON,0,0,1,12.1,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_6.7_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240331.93690000102 479476.9310000017, 240294.47179999948 479468.67599999905)"
dwarsprofiel_over_regionale_kering_legger.79,ON_dp_ZK_7.1_west,2014-10-13T00:00:00,Fugro,1.9,12.5,1.6,Definitief,ON,0,0,1,12,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_7.1_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240233.31069999933 479918.7153000012, 240192.11499999836 479910.06340000033)"
dwarsprofiel_over_regionale_kering_legger.80,ON_dp_ZK_7.7_west,2014-10-13T00:00:00,Fugro,2.1,12.2,1.8,Definitief,ON,0,0,1,12.1,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_7.7_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240107.0615000017 480464.29250000045, 240068.80270000175 480455.8786999993)"
dwarsprofiel_over_regionale_kering_legger.81,ON_dp_ZK_8.2_west,2014-10-13T00:00:00,Fugro,2.3,14,1.8,Definitief,ON,0,0,1,11.9,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_8.2_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239988.89770000055 480980.5582999997, 239951.51199999824 480972.30319999903)"
dwarsprofiel_over_regionale_kering_legger.82,ON_dp_ZK_8.7_west,2014-10-13T00:00:00,Fugro,4.6,11.6,1.7,Definitief,ON,0,0,1,11.9,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_8.7_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239889.70589999855 481421.40949999914, 239850.80099999905 481412.618999999)"
dwarsprofiel_over_regionale_kering_legger.83,ON_dp_ZK_9.2_west,2014-10-13T00:00:00,Fugro,2.4,12.3,1.9,Definitief,ON,0,0,1,11.5,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_9.2_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239774.69519999996 481928.50549999997, 239735.02899999917 481919.0859999992)"
dwarsprofiel_over_regionale_kering_legger.84,ON_dp_ZK_9.8_west,2014-10-13T00:00:00,Fugro,4,10.5,2.4,Definitief,ON,0,0,1,11.5,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_9.8_west.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239631.5150000006 482550.66259999946, 239584.0789999999 482538.2800000012)"
dwarsprofiel_over_regionale_kering_legger.85,ON_dp_ZK_3.2_oost-B,2014-10-13T00:00:00,Fugro,4.4,10.9,3.2,Definitief,ON,0,0,1,12,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_3.2_oost-B.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240879.92770000175 475991.50389999896, 240921.59959999844 475997.3775999993)"
dwarsprofiel_over_regionale_kering_legger.86,ON_dp_ZK_3.7_oost-A,2014-10-13T00:00:00,Fugro,2.7,10,3.6,Definitief,ON,0,0,1,12.1,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_3.7_oost-A.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240806.25659999996 476586.0240999982, 240847.4523999989 476589.3579000011)"
dwarsprofiel_over_regionale_kering_legger.87,ON_dp_ZK_4.2_oost-B,2014-10-13T00:00:00,Fugro,2.4,9.6,3.2,Definitief,ON,0,0,1,12.9,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_4.2_oost-B.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240759.18609999865 477069.08669999987, 240803.0012000017 477071.62680000067)"
dwarsprofiel_over_regionale_kering_legger.88,ON_dp_ZK_4.7_oost-B,2014-10-13T00:00:00,Fugro,3.5,12.2,2.7,Definitief,ON,0,0,0,11.5,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_4.7_oost-B.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240717.05059999973 477542.1810000017, 240757.53200000152 477545.51480000094)"
dwarsprofiel_over_regionale_kering_legger.89,ON_dp_ZK_5.2_oost-B,2014-10-13T00:00:00,Fugro,2.4,12.7,2.7,Definitief,ON,0,0,0,11.5,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_5.2_oost-B.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240658.9844999984 478035.7380999997, 240699.78339999914 478041.21499999985)"
dwarsprofiel_over_regionale_kering_legger.90,ON_dp_ZK_5.7_oost-A,2014-10-13T00:00:00,Fugro,2.4,13.7,3.2,Definitief,ON,0,0,0,11.6,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_5.7_oost-A.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240578.4112999998 478524.8482999988, 240619.28950000182 478531.06599999964)"
dwarsprofiel_over_regionale_kering_legger.91,ON_dp_ZK_6.2_oost-A,2014-10-13T00:00:00,Fugro,6.4,16.3,3.2,Definitief,ON,0,0,0,11.5,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_6.2_oost-A.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240470.15239999816 479025.24170000106, 240511.29520000145 479034.1053000018)"
dwarsprofiel_over_regionale_kering_legger.92,ON_dp_ZK_6.7_oost,2014-10-13T00:00:00,Fugro,1.6,9,2.7,Definitief,ON,0,0,1,11.7,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_6.7_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240352.01049999893 479543.3449999988, 240393.41789999977 479551.81159999967)"
dwarsprofiel_over_regionale_kering_legger.93,ON_dp_ZK_7.2_oost,2014-10-13T00:00:00,Fugro,1.5,9.5,2.5,Definitief,ON,0,0,1,11.7,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_7.2_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240249.7083999999 479992.1475000009, 240290.1897 480000.34959999844)"
dwarsprofiel_over_regionale_kering_legger.94,ON_dp_ZK_7.7_oost,2014-10-13T00:00:00,Fugro,1.3,9.3,2.4,Definitief,ON,0,0,1,11.6,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_7.7_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240134.73470000178 480501.6490000002, 240174.42220000178 480510.11560000107)"
dwarsprofiel_over_regionale_kering_legger.95,ON_dp_ZK_8.2_oost,2014-10-13T00:00:00,Fugro,4,10.6,2.5,Definitief,ON,0,0,1,11.5,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_8.2_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (240030.99960000068 480958.2932000011, 240070.68719999865 480966.0984000005)"
dwarsprofiel_over_regionale_kering_legger.96,ON_dp_ZK_8.7_oost,2014-10-13T00:00:00,Fugro,3.3,12.3,2.8,Definitief,ON,0,0,1,11.3,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_8.7_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239914.16180000082 481469.72879999876, 239953.58480000123 481478.4600000009)"
dwarsprofiel_over_regionale_kering_legger.97,ON_dp_ZK_9.1_oost,2014-10-13T00:00:00,Fugro,4,6.5,1.6,Definitief,ON,0,0,1,11.1,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_9.1_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239820.935899999 481867.74920000136, 239862.8724000007 481876.74500000104)"
dwarsprofiel_over_regionale_kering_legger.98,ON_dp_ZK_9.8_oost,2014-10-13T00:00:00,Fugro,4.8,22.5,-96,Definitief,ON,0,0,0,11,5,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_9.8_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239670.99920000136 482517.83139999956, 239714.65560000017 482522.0648000017)"
dwarsprofiel_over_regionale_kering_legger.99,ON_dp_ZK_10.2_oost,2014-10-13T00:00:00,Fugro,4.2,9.5,57.9,Definitief,ON,0,0,1,11.3,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_10.2_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239558.50349999964 482902.2820000015, 239595.66259999946 482914.4228999987)"
dwarsprofiel_over_regionale_kering_legger.100,ON_dp_ZK_10.7_oost,2014-10-13T00:00:00,Fugro,9.2,6,5,Definitief,ON,0,0,1,10.9,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_10.7_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239406.15340000018 483359.42720000073, 239449.0159999989 483372.6563999988)"
dwarsprofiel_over_regionale_kering_legger.101,ON_dp_ZK_11.2_oost,2014-10-13T00:00:00,Fugro,19,11.6,2.7,Definitief,ON,0,0,1,11.5,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_11.2_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239245.58199999854 483856.6224000007, 239286.46020000055 483869.4547000006)"
dwarsprofiel_over_regionale_kering_legger.102,ON_dp_ZK_11.6_oost,2014-10-13T00:00:00,Fugro,4.9,8.4,4.9,Definitief,ON,0,0,1,11.4,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_11.6_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239113.64649999887 484259.7485000007, 239157.83199999854 484273.24230000004)"
dwarsprofiel_over_regionale_kering_legger.103,ON_dp_ZK_12.3_oost,2014-10-13T00:00:00,Fugro,7.1,8.2,8.2,Definitief,ON,0,0,1,11.5,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_12.3_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (238952.9167000018 484887.4563000016, 238996.1761999987 484891.95430000126)"
dwarsprofiel_over_regionale_kering_legger.104,ON_dp_ZK_12.7_oost,2014-10-13T00:00:00,Fugro,4.4,9.9,3.1,Definitief,ON,0,0,1,11.4,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_12.7_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (238918.36050000042 485263.78449999914, 238959.2386999987 485264.44590000063)"
dwarsprofiel_over_regionale_kering_legger.105,ON_dp_ZK_13.7_oost,2014-10-13T00:00:00,Fugro,8.2,3.1,4,Definitief,ON,0,0,0,11.2,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_13.7_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (238945.62139999866 486345.0967000015, 238988.7485000007 486341.1279999986)"
dwarsprofiel_over_regionale_kering_legger.106,ON_dp_ZK_14.2_oost,2014-10-13T00:00:00,Fugro,3,5.1,7.8,Definitief,ON,0,0,0,11,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_dp_ZK_14.2_oost.html,Twentekanalen,,DON: aangeleverd,,"LINESTRING (239072.4561999999 486815.78730000183, 239112.1438000016 486799.7798999995)"
dwarsprofiel_over_regionale_kering_legger.107,WNN_dp_Texel_Z01,2014-10-13T00:00:00,Fugro,1.26,4.54,3.52,Definitief,WNN,0,0,0,6.02,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_Z01.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (114933.44799999893 557463.4560000002, 114932.83700000122 557344.9561999999)"
dwarsprofiel_over_regionale_kering_legger.108,WNN_dp_Texel_Z02,2014-10-13T00:00:00,Fugro,2.35,28.58,2.53,Definitief,WNN,0,0,1,4.69,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_Z02.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (115196.02899999917 557803.5460000001, 115169.02800000086 557739.8060000017)"
dwarsprofiel_over_regionale_kering_legger.109,WNN_dp_Texel_Z03,2014-10-13T00:00:00,Fugro,2.47,8.01,2.92,Definitief,WNN,0,0,1,5.41,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_Z03.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (115035.63899999857 557886.0080000013, 115001.41800000146 557797.1970000006)"
dwarsprofiel_over_regionale_kering_legger.110,WNN_dp_Texel_N04,2014-10-13T00:00:00,Fugro,2.57,2.8,2.96,Definitief,WNN,0,0,1,5.16,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N04.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120749.74210000038 575950.9833000004, 120632.43219999969 575929.2157000005)"
dwarsprofiel_over_regionale_kering_legger.111,WNN_dp_Texel_N05,2014-10-13T00:00:00,Fugro,2.74,3.17,3.27,Definitief,WNN,0,0,1,5.35,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N05.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120668.7509999983 576276.2219999991, 120579.98519999906 576243.8409999982)"
dwarsprofiel_over_regionale_kering_legger.112,WNN_dp_Texel_N06,2014-10-13T00:00:00,Fugro,4.25,11.35,6.01,Definitief,WNN,0,1,1,5.38,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N06.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120457.4224999994 576520.5670999996, 120419.70210000128 576454.3302999996)"
dwarsprofiel_over_regionale_kering_legger.113,WNN_dp_Texel_N07,2014-10-13T00:00:00,Fugro,3.16,55.68,3.57,Definitief,WNN,0,1,0,5.02,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N07.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120203.71169999987 576574.4596999995, 120197.45169999823 576485.6504999995)"
dwarsprofiel_over_regionale_kering_legger.114,WNN_dp_Texel_N39,2014-10-13T00:00:00,Fugro,2.08,1.97,2.33,Definitief,WNN,0,1,1,7.1,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N39.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120050.43200000003 577074.2109999992, 119991.6565000005 577035.2245999984)"
dwarsprofiel_over_regionale_kering_legger.115,WNN_dp_Texel_N36,2014-10-13T00:00:00,Fugro,3.31,18.58,2.28,Definitief,WNN,0,0,1,6.7,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N36.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120142.66899999976 576888.3079999983, 120076.27050000057 576848.2166999988)"
dwarsprofiel_over_regionale_kering_legger.116,WNN_dp_Texel_N43,2014-10-13T00:00:00,Fugro,3,1.22,2.72,Definitief,WNN,0,0,1,7.89,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N43.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (119921.10399999842 577238.7210000008, 119882.89900000021 577202.870000001)"
dwarsprofiel_over_regionale_kering_legger.117,WNN_dp_Texel_N46,2014-10-13T00:00:00,Fugro,2.44,0.97,3.7,Definitief,WNN,0,1,1,7.96,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N46.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (119779.14900000021 577350.3940000013, 119741.18499999866 577283.8229999989)"
dwarsprofiel_over_regionale_kering_legger.118,WNN_dp_Texel_N08,2014-10-13T00:00:00,Fugro,2.79,22.47,2.55,Definitief,WNN,0,1,1,6.38,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WNN_dp_Texel_N08.html,Voorlandkeringen Texel, ,ICR: handmatig,,"LINESTRING (120164.35599999875 576725.8489999995, 120218.97899999842 576751.4397)"
dwarsprofiel_over_regionale_kering_legger.119,ZD_dp_100_W,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,4.55,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44217.38149999827 359164.82389999926, 44062.623100001365 359194.02710000053)"
dwarsprofiel_over_regionale_kering_legger.120,ZD_dp_600_W,2014-10-13T00:00:00,Fugro,-99,-99,3.15,Definitief,ZD,0,0,0,4.62,11,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44340.361900001764 359664.2806000002, 44213.679900001734 359668.4684999995)"
dwarsprofiel_over_regionale_kering_legger.121,ZD_dp_1100_W,2014-10-13T00:00:00,Fugro,-99,-99,3.35,Definitief,ZD,0,0,0,4.5,11,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_1100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44456.43670000136 360189.2793000005, 44174.6548999995 360177.3729000017)"
dwarsprofiel_over_regionale_kering_legger.122,ZD_dp_1600_W,2014-10-13T00:00:00,Fugro,9.2,25.96,2.64,Definitief,ZD,0,0,1,4.33,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_1600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44332.11300000176 360667.9034000002, 44149.76410000026 360660.59809999913)"
dwarsprofiel_over_regionale_kering_legger.123,ZD_dp_2100_W,2014-10-13T00:00:00,Fugro,-99,-99,-99,Definitief,ZD,0,0,0,4.07,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_2100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44291.93169999868 361172.34050000086, 44118.62909999862 361157.7884999998)"
dwarsprofiel_over_regionale_kering_legger.124,ZD_dp_2600_W,2014-10-13T00:00:00,Fugro,-99,-99,2.07,Definitief,ZD,0,0,1,4.34,12,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_2600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44434.80689999834 361590.3830999993, 44313.09829999879 361671.0810999982)"
dwarsprofiel_over_regionale_kering_legger.125,ZD_dp_3100_W,2014-10-13T00:00:00,Fugro,2.02,19.49,3.14,Definitief,ZD,0,0,1,4.09,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_3100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44750.212900001556 362008.40890000015, 44585.112500000745 362124.8258999996)"
dwarsprofiel_over_regionale_kering_legger.126,ZD_dp_5200_W,2014-10-13T00:00:00,Fugro,1.7,19.57,2.9,Definitief,ZD,0,0,1,4.18,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_5200_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45842.4151000008 363758.8958999999, 45685.78150000051 363852.0293000005)"
dwarsprofiel_over_regionale_kering_legger.127,ZD_dp_3700_W,2014-10-13T00:00:00,Fugro,2.7,23.48,3.6,Definitief,ZD,0,0,1,4.05,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_3700_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45040.19689999893 362514.2932999991, 44904.729899998754 362596.8434999995)"
dwarsprofiel_over_regionale_kering_legger.128,ZD_dp_5600_W,2014-10-13T00:00:00,Fugro,1.79,17.43,2.5,Definitief,ZD,0,0,1,3.94,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_5600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46079.4822999984 364118.72989999875, 45937.66530000046 364186.4633000009)"
dwarsprofiel_over_regionale_kering_legger.129,ZD_dp_6100_W,2014-10-13T00:00:00,Fugro,1.05,21.47,2.31,Definitief,ZD,0,0,1,3.97,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_6100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46229.76590000093 364565.34750000015, 46102.76570000127 364622.49749999866)"
dwarsprofiel_over_regionale_kering_legger.130,ZD_dp_6600_W,2014-10-13T00:00:00,Fugro,1.39,19.98,2,Definitief,ZD,0,0,1,3.98,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_6600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46341.94949999824 365105.09849999845, 46475.29969999939 365047.94849999994)"
dwarsprofiel_over_regionale_kering_legger.131,ZD_dp_7100_W,2014-10-13T00:00:00,Fugro,2.06,27.28,2.12,Definitief,ZD,0,0,1,4,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_7100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46623.466699998826 365524.1992999986, 46498.583099998534 365572.8828999996)"
dwarsprofiel_over_regionale_kering_legger.132,ZD_dp_8100_W,2014-10-13T00:00:00,Fugro,3.69,26.53,-96,Definitief,ZD,0,0,0,3.3,5,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_8100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47029.8674999997 366417.4345000014, 46860.533900000155 366480.93470000103)"
