FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2009_25.217,0,200204,2,204,480,1255.1,775.1,9.981,-,- - - - - -,1,899.05,,,"POLYGON ((203780.52800000086 610353.254999999, 203531.95199999958 610331.5080000013, 203514.52100000158 610530.7470000014, 203763.09699999914 610552.493999999, 203780.52800000086 610353.254999999))"
trend_2009_25.218,0,200205,2,205,460,1241.3,781.3,14.391,-,- - - - - -,1,1119.55,,,"POLYGON ((203764.1409999989 610492.4499999993, 203404.8590000011 610511.2789999992, 203415.32600000128 610711.0040000007, 203774.60799999908 610692.1750000007, 203764.1409999989 610492.4499999993))"
trend_2009_25.219,0,200206,2,206,450,1249.6,799.6,17.621,-,- - - - - -,1,1281.05,,,"POLYGON ((203765.82299999893 610615.1449999996, 203331.98999999836 610691.6409999989, 203366.7199999988 610888.6020000018, 203800.55200000107 610812.1059999987, 203765.82299999893 610615.1449999996))"
trend_2009_25.220,0,200220,2,220,440,1261.7,821.7,19.189,-,- - - - - -,1,1359.45,,,"POLYGON ((203800.82200000063 610817.1440000013, 203328.38599999994 610900.4479999989, 203363.11499999836 611097.4090000018, 203835.55200000107 611014.1059999987, 203800.82200000063 610817.1440000013))"
trend_2009_25.221,0,200240,2,240,420,1317.3,897.3,26.388,-,- - - - - -,1,1719.4,,,"POLYGON ((203834.82299999893 611015.1440000013, 203185.14499999955 611129.6999999993, 203219.875 611326.6620000005, 203869.55299999937 611212.1059999987, 203834.82299999893 611015.1440000013))"
trend_2009_25.222,0,200260,2,260,380,1343.2,963.2,29.624,-,- - - - - -,1,1881.2,,,"POLYGON ((203868.82299999893 611212.1440000013, 203139.47399999946 611340.7479999997, 203174.2039999999 611537.7100000009, 203903.55200000107 611409.1059999987, 203868.82299999893 611212.1440000013))"
trend_2009_25.223,0,200280,2,280,340,1228.9,888.9,17.575,-,- - - - - -,1,1278.75,,,"POLYGON ((203902.82299999893 611407.1449999996, 203470.12299999967 611483.4409999996, 203504.85200000182 611680.4030000009, 203937.55200000107 611604.1059999987, 203902.82299999893 611407.1449999996))"
trend_2009_25.224,0,911850,9,11850,1011,1151.84327869,140.84327869,2.364,-,- - 3 - - -,1,518.2,,,"POLYGON ((66405.20600000024 444843.87900000066, 66357.39299999923 444878.6169999987, 66474.94999999925 445040.4210000001, 66522.76300000027 445005.68299999833, 66405.20600000024 444843.87900000066))"
trend_2009_25.225,0,1100800,11,800,89,398.4,309.4,4.712,-,- - - - - -,1,635.6,,,"POLYGON ((61698.94299999997 436287.80999999866, 61611.39999999851 436366.6339999996, 61745.22599999979 436515.26300000027, 61832.76900000125 436436.4389999993, 61698.94299999997 436287.80999999866))"
trend_2009_25.226,0,1100820,11,820,89,329.7,240.7,2.707,-,- - - - - -,1,535.35,,,"POLYGON ((61564.94200000167 436139.8110000007, 61514.64999999851 436185.0940000005, 61648.47599999979 436333.72300000116, 61698.76900000125 436288.4389999993, 61564.94200000167 436139.8110000007))"
trend_2009_25.227,0,300304,3,304,480,269.27525137,-210.72474863,-33.881,-,1 - 3 4 - -,4,1900,,,"POLYGON ((170494.98900000006 608790.057, 170739.1649999991 608080.9180000015, 170550.061999999 608015.8040000014, 170305.88500000164 608724.943, 170494.98900000006 608790.057))"
trend_2009_25.228,0,300320,3,320,560,366.42935519,-193.57064481,-36.772,-,1 - 3 4 - -,4,1900,,,"POLYGON ((170663.98999999836 608847.057, 170908.16600000113 608137.9180000015, 170719.061999999 608072.8040000014, 170474.88599999994 608781.943, 170663.98999999836 608847.057))"
trend_2009_25.229,0,701544,7,1544,-14,22,36,0.248,-,- - - - 5 -,1,412.4,,,"POLYGON ((106410.45800000057 537054.743999999, 106404.52899999917 537056.557, 106463.00299999863 537247.818, 106468.93299999833 537246.004999999, 106410.45800000057 537054.743999999))"
trend_2009_25.230,0,701565,7,1565,-48,-8.3,39.7,0.96,-,- - - - 5 -,1,448,,,"POLYGON ((106351.45800000057 536858.745000001, 106328.50699999928 536865.7619999982, 106386.98099999875 537057.0229999982, 106409.93299999833 537050.006000001, 106351.45800000057 536858.745000001))"
trend_2009_25.231,0,701585,7,1585,-55,-40.9,14.1,0.469,-,- - - - 5 -,1,423.45,,,"POLYGON ((106293.45800000057 536666.745000001, 106282.24500000104 536670.1730000004, 106340.71999999881 536861.4340000004, 106351.93200000003 536858.006000001, 106293.45800000057 536666.745000001))"
trend_2009_25.232,0,701606,7,1606,-69,-62.8,6.2,-0.051,>2019,- - - - 5 -,3,402.55,,,"POLYGON ((106299.84699999914 536677.1059999987, 106301.05999999866 536676.7120000012, 106239.25600000098 536486.5009999983, 106238.04399999976 536486.8940000013, 106299.84699999914 536677.1059999987))"
trend_2009_25.233,0,701626,7,1626,-74,-68.1,5.9,-1.531,2012,- - - - 5 -,3,476.55,,,"POLYGON ((106232.93200000003 536461.004999999, 106269.53500000015 536449.8150000013, 106211.05999999866 536258.5540000014, 106174.45800000057 536269.743999999, 106232.93200000003 536461.004999999))"
trend_2009_25.234,0,701647,7,1647,-73,-70.9,2.1,1.381,-,- - - - 5 -,1,469.05,,,"POLYGON ((106114.45800000057 536070.745000001, 106081.44200000167 536080.8390000015, 106139.91600000113 536272.1000000015, 106172.93200000003 536262.004999999, 106114.45800000057 536070.745000001))"
trend_2009_25.235,0,701668,7,1668,-82,-75,7,1.926,-,- - - - 5 -,1,496.3,,,"POLYGON ((106051.17799999937 535855.4990000017, 106004.89299999923 535868.7710000016, 106060.02100000158 536061.0229999982, 106106.30600000173 536047.7509999983, 106051.17799999937 535855.4990000017))"
trend_2009_25.236,0,701688,7,1688,-87,-68.2,18.8,2.363,-,- - - - 5 -,1,518.15,,,"POLYGON ((105988.18800000101 535640.2199999988, 105931.1259999983 535655.5100000016, 105982.8900000006 535848.6950000003, 106039.95199999958 535833.4050000012, 105988.18800000101 535640.2199999988))"
trend_2009_25.237,0,701708,7,1708,-103,-44.8,58.2,2.972,-,- - - - 5 -,1,548.6,,,"POLYGON ((105935.45800000057 535478.743999999, 105864.40500000119 535500.4679999985, 105922.87900000066 535691.7289999984, 105993.93299999833 535670.004999999, 105935.45800000057 535478.743999999))"
trend_2009_25.238,0,701729,7,1729,-106,-51.8,54.2,-0.129,>2019,- - - - 5 -,3,406.45,,,"POLYGON ((105932.93200000003 535470.004999999, 105936.01700000092 535469.063000001, 105877.54199999943 535277.8020000011, 105874.45800000057 535278.745000001, 105932.93200000003 535470.004999999))"
trend_2009_25.239,0,701748,7,1748,-95,-61.4,33.6,-1.766,>2019,- - - - 5 -,3,488.3,,,"POLYGON ((105880.93200000003 535296.004999999, 105923.15300000086 535283.0969999991, 105864.6790000014 535091.8359999992, 105822.45800000057 535104.743999999, 105880.93200000003 535296.004999999))"
trend_2009_25.240,0,701763,7,1763,-88,-53.7,34.3,-1.601,>2019,- - - - 5 -,3,480.05,,,"POLYGON ((105837.93200000003 535153.004999999, 105876.20899999887 535141.3029999994, 105817.7340000011 534950.0419999994, 105779.45800000057 534961.743999999, 105837.93200000003 535153.004999999))"
trend_2009_25.241,0,701777,7,1777,-82,-56.6,25.4,-3.591,2016,- - - - 5 -,3,579.55,,,"POLYGON ((105796.93299999833 535019.006000001, 105882.78500000015 534992.7580000013, 105824.30999999866 534801.4970000014, 105738.45800000057 534827.745000001, 105796.93299999833 535019.006000001))"
trend_2009_25.242,0,400108,4,108,330,500.1,170.1,-4.991,>2019,- - - - - -,3,649.55,,,"POLYGON ((139434.90300000086 598077.5329999998, 139529.07200000063 597995.6739999987, 139397.8599999994 597844.7320000008, 139303.69099999964 597926.5909999982, 139434.90300000086 598077.5329999998))"
trend_2009_25.243,0,400120,4,120,395,497.3,102.3,-3.702,>2019,- - - - - -,3,585.1,,,"POLYGON ((139565.90300000086 598228.5329999998, 139635.7509999983 598167.8150000013, 139504.5390000008 598016.8729999997, 139434.69099999964 598077.5920000002, 139565.90300000086 598228.5329999998))"
trend_2009_25.244,0,400140,4,140,475,520.2,45.2,-5.352,2017,- - - - - -,3,667.6,,,"POLYGON ((139696.90300000086 598378.5340000018, 139797.8830000013 598290.7529999986, 139666.6710000001 598139.8110000007, 139565.69099999964 598227.5920000002, 139696.90300000086 598378.5340000018))"
trend_2009_25.245,0,400160,4,160,500,546.6,46.6,-5.033,2018,- - - - - -,3,651.65,,,"POLYGON ((139828.90300000086 598529.5340000018, 139923.86400000006 598446.9849999994, 139792.65199999884 598296.0430000015, 139697.69099999964 598378.5920000002, 139828.90300000086 598529.5340000018))"
trend_2009_25.246,0,400180,4,180,543,586.5,43.5,-2.099,>2019,- - - - - -,3,504.95,,,"POLYGON ((139959.90300000086 598680.5340000018, 139999.50600000098 598646.1070000008, 139868.2950000018 598495.1649999991, 139828.69099999964 598529.5920000002, 139959.90300000086 598680.5340000018))"
trend_2009_25.247,0,400200,4,200,580,633.2,53.2,3.471,-,- - - - - -,1,573.55,,,"POLYGON ((139959.69099999964 598680.5909999982, 139894.20100000128 598737.5210000016, 140025.41299999878 598888.4629999995, 140090.90300000086 598831.5329999998, 139959.69099999964 598680.5909999982))"
trend_2009_25.248,0,400220,4,220,570,922.3,352.3,39.053,-,- - - - - -,1,1900,,,"POLYGON ((140091.69099999964 598830.5909999982, 139525.65799999982 599322.6359999999, 139656.87000000104 599473.5780000016, 140222.90300000086 598981.5329999998, 140091.69099999964 598830.5909999982))"
trend_2009_25.249,0,400240,4,240,570,664.7,94.7,10.414,-,- - - - - -,1,920.7,,,"POLYGON ((140222.69099999964 598981.5920000002, 140026.20199999958 599152.3969999999, 140157.4140000008 599303.3379999995, 140353.90300000086 599132.5329999998, 140222.69099999964 598981.5920000002))"
trend_2009_25.250,0,400260,4,260,580,674.4,94.4,10.385,-,- - - - - -,1,919.25,,,"POLYGON ((140353.69099999964 599132.5920000002, 140157.7490000017 599302.9210000001, 140288.9609999992 599453.8630000018, 140484.90300000086 599283.5340000018, 140353.69099999964 599132.5920000002))"
trend_2009_25.251,0,400280,4,280,590,727.8,137.8,19.273,-,- - - - - -,1,1363.65,,,"POLYGON ((140485.69099999964 599283.5920000002, 140122.05299999937 599599.6970000006, 140253.2650000006 599750.6389999986, 140616.90300000086 599434.5340000018, 140485.69099999964 599283.5920000002))"
trend_2009_25.252,0,400300,4,300,640,596.9,-43.1,3.283,-,1 - - - - -,2,564.15,,,"POLYGON ((140616.69099999964 599433.5920000002, 140554.74799999967 599487.438000001, 140685.9600000009 599638.379999999, 140747.90300000086 599584.5340000018, 140616.69099999964 599433.5920000002))"
trend_2009_25.253,0,400320,4,320,700,794.7,94.7,28.671,-,- - - - - -,1,1833.55,,,"POLYGON ((140747.69099999964 599584.5909999982, 140206.7340000011 600054.8379999995, 140337.9459999986 600205.7800000012, 140878.90300000086 599735.5329999998, 140747.69099999964 599584.5909999982))"
trend_2009_25.254,0,400340,4,340,700,767.8,67.8,27.411,-,- - - - - -,1,1770.55,,,"POLYGON ((140879.69099999964 599735.5909999982, 140362.50699999928 600185.1719999984, 140493.7190000005 600336.1140000001, 141010.90300000086 599886.5329999998, 140879.69099999964 599735.5909999982))"
trend_2009_25.255,0,400360,4,360,700,1099.8,399.8,64.758,-,- - - - - -,1,1900,,,"POLYGON ((141010.69099999964 599886.5909999982, 140444.65900000185 600378.6359999999, 140575.87000000104 600529.5780000016, 141141.90300000086 600037.5329999998, 141010.69099999964 599886.5909999982))"
trend_2009_25.256,0,400380,4,380,730,1082.8,352.8,12.457,-,- - - - - -,1,1022.85,,,"POLYGON ((141141.69099999964 600036.5920000002, 140906.6559999995 600240.9050000012, 141037.8669999987 600391.8469999991, 141272.90300000086 600187.5340000018, 141141.69099999964 600036.5920000002))"
trend_2009_25.257,0,400400,4,400,720,1043.3,323.3,-8.453,>2019,- - - - - -,3,822.65,,,"POLYGON ((141404.90300000086 600338.5340000018, 141564.39200000092 600199.8920000009, 141433.1799999997 600048.9499999993, 141273.69099999964 600187.5920000002, 141404.90300000086 600338.5340000018))"
trend_2009_25.258,0,400420,4,420,685,1051.1,366.1,-0.091,>2019,- - - - - -,3,404.55,,,"POLYGON ((141535.90300000086 600489.5340000018, 141537.62000000104 600488.0410000011, 141406.40799999982 600337.0989999995, 141404.69099999964 600338.5920000002, 141535.90300000086 600489.5340000018))"
trend_2009_25.259,0,400440,4,440,650,1074,424,18.812,-,- - - - - -,1,1340.6,,,"POLYGON ((141536.69099999964 600489.5920000002, 141181.7509999983 600798.1359999999, 141312.96299999952 600949.0780000016, 141667.90300000086 600640.5340000018, 141536.69099999964 600489.5920000002))"
trend_2009_25.260,0,400460,4,460,615,970.2,355.2,-8.81,>2019,- - - - - -,3,840.5,,,"POLYGON ((141798.90300000086 600791.5329999998, 141965.12700000033 600647.0359999985, 141833.9149999991 600496.0940000005, 141667.69099999964 600640.5909999982, 141798.90300000086 600791.5329999998))"
trend_2009_25.261,0,400480,4,480,575,877.3,302.3,-19.228,>2019,- - - - - -,3,1361.4,,,"POLYGON ((141930.90300000086 600942.5329999998, 142293.69200000167 600627.1660000011, 142162.48000000045 600476.2239999995, 141799.69099999964 600791.5909999982, 141930.90300000086 600942.5329999998))"
trend_2009_25.262,0,400500,4,500,520,780.1,260.1,-30.891,2017,- - - - - -,3,1900,,,"POLYGON ((142061.90300000086 601092.5340000018, 142627.93499999866 600600.4890000001, 142496.72300000116 600449.5469999984, 141930.69099999964 600941.5920000002, 142061.90300000086 601092.5340000018))"
trend_2009_25.263,0,400501,4,501,520,738.6,218.6,-31.627,2015,- - - - - -,3,1900,,,"POLYGON ((142170.40900000185 601181.2930000015, 142662.4530000016 600615.2609999999, 142511.51099999994 600484.0489999987, 142019.46700000018 601050.0819999985, 142170.40900000185 601181.2930000015))"
trend_2009_25.264,0,400502,4,502,520,700.7,180.7,-31.073,2014,- - - - - -,3,1900,,,"POLYGON ((142274.71599999815 601245.9820000008, 142694.11100000143 600624.2039999999, 142528.30299999937 600512.3649999984, 142108.90900000185 601134.1429999992, 142274.71599999815 601245.9820000008))"
trend_2009_25.265,0,401060,4,1060,370,426.1,56.1,-0.318,>2019,- - - - - -,3,415.9,,,"POLYGON ((147814.9539999999 603209.8889999986, 147817.67300000042 603202.4189999998, 147629.7340000011 603134.0150000006, 147627.0150000006 603141.4849999994, 147814.9539999999 603209.8889999986))"
trend_2009_25.266,0,704050,7,4050,84,133.4,49.4,3.972,-,- - - - - -,1,598.6,,,"POLYGON ((101669.81700000167 512338.16099999845, 101571.4840000011 512351.98099999875, 101599.31799999997 512550.03400000185, 101697.65199999884 512536.21400000155, 101669.81700000167 512338.16099999845))"
trend_2009_25.267,0,704075,7,4075,83,109.4,26.4,1.479,-,- - - - - -,1,473.95,,,"POLYGON ((101635.81700000167 512090.16099999845, 101599.20199999958 512095.30700000003, 101627.03700000048 512293.3599999994, 101663.65199999884 512288.21400000155, 101635.81700000167 512090.16099999845))"
trend_2009_25.268,0,704100,7,4100,87,117.9,30.9,0.953,-,- - - - - -,1,447.65,,,"POLYGON ((101601.81700000167 511840.16099999845, 101578.22399999946 511843.4770000018, 101606.05799999833 512041.5300000012, 101629.65199999884 512038.21499999985, 101601.81700000167 511840.16099999845))"
trend_2009_25.269,0,704125,7,4125,84,119.9,35.9,-0.482,>2019,- - - - - -,3,424.1,,,"POLYGON ((101591.6400000006 511774.12900000066, 101603.60000000149 511772.66099999845, 101579.22599999979 511574.15199999884, 101567.2659999989 511575.62000000104, 101591.6400000006 511774.12900000066))"
trend_2009_25.270,0,704150,7,4150,86,117.3,31.3,-1.034,>2019,- - - - - -,3,451.7,,,"POLYGON ((101562.65199999884 511543.21400000155, 101588.25 511539.6169999987, 101560.41600000113 511341.563000001, 101534.81700000167 511345.16099999845, 101562.65199999884 511543.21400000155))"
trend_2009_25.271,0,704925,7,4925,92,88.1,-3.9,-1.932,-,1 - - - - -,4,496.6,,,"POLYGON ((100220.12799999863 503996.3740000017, 100267.19000000134 503985.5089999996, 100222.19999999925 503790.63500000164, 100175.13800000027 503801.5, 100220.12799999863 503996.3740000017))"
trend_2009_25.272,0,704950,7,4950,82,84,2,-1.86,2010,- - - - - -,3,493,,,"POLYGON ((100163.12799999863 503753.375, 100208.43600000069 503742.9140000008, 100163.4459999986 503548.0399999991, 100118.13800000027 503558.5, 100163.12799999863 503753.375))"
trend_2009_25.273,0,701791,7,1791,-73,-41.3,31.7,-1.507,>2019,- - - - 5 -,3,475.35,,,"POLYGON ((105756.93200000003 534885.004999999, 105792.9609999992 534873.9899999984, 105734.48699999973 534682.7289999984, 105698.45800000057 534693.745000001, 105756.93200000003 534885.004999999))"
trend_2009_25.274,0,701808,7,1808,-60,-27.8,32.2,-1.683,>2019,- - - - 5 -,3,484.15,,,"POLYGON ((105723.50699999928 534763.9690000005, 105763.04399999976 534749.5789999999, 105694.6400000006 534561.6400000006, 105655.10300000012 534576.0309999995, 105723.50699999928 534763.9690000005))"
trend_2009_25.275,0,701827,7,1827,-53,-31.4,21.6,-2.702,2016,- - - - 5 -,3,535.1,,,"POLYGON ((105661.50699999928 534587.9690000005, 105724.98299999908 534564.8660000004, 105656.57899999991 534376.9270000011, 105593.10300000012 534400.0309999995, 105661.50699999928 534587.9690000005))"
trend_2009_25.276,0,701844,7,1844,-48,-32,16,-1.849,2017,- - - - 5 -,3,492.45,,,"POLYGON ((105596.04100000113 534406.1140000001, 105639.74799999967 534391.0650000013, 105574.63399999961 534201.9609999992, 105530.92799999937 534217.0100000016, 105596.04100000113 534406.1140000001))"
trend_2009_25.277,0,701862,7,1862,-41,-33.2,7.8,-1.923,2013,- - - - 5 -,3,496.15,,,"POLYGON ((105539.04100000113 534244.1140000001, 105584.49700000137 534228.4629999995, 105519.38300000131 534039.3590000011, 105473.92700000107 534055.0100000016, 105539.04100000113 534244.1140000001))"
trend_2009_25.278,0,701880,7,1880,-41,-25.2,15.8,0.497,-,- - - - 5 -,1,424.85,,,"POLYGON ((105410.92799999937 533877.0109999999, 105399.1799999997 533881.0560000017, 105464.29300000146 534070.1600000001, 105476.04100000113 534066.1140000001, 105410.92799999937 533877.0109999999))"
trend_2009_25.279,0,701896,7,1896,-49,-25.5,23.5,0.875,-,- - - - 5 -,1,443.75,,,"POLYGON ((105364.10300000012 533752.0309999995, 105343.54699999839 533759.5130000003, 105411.95100000128 533947.4510000013, 105432.50699999928 533939.9690000005, 105364.10300000012 533752.0309999995))"
trend_2009_25.280,0,701910,7,1910,-55,-35.1,19.9,-3.831,2014,- - - - 5 -,3,591.55,,,"POLYGON ((105385.50699999928 533807.9690000005, 105475.50600000098 533775.2120000012, 105407.10200000182 533587.2740000002, 105317.10300000012 533620.0309999995, 105385.50699999928 533807.9690000005))"
trend_2009_25.281,0,701925,7,1925,-61,-46.4,14.6,-1.121,>2019,- - - - 5 -,3,456.05,,,"POLYGON ((105335.50699999928 533666.9690000005, 105361.84200000018 533657.3839999996, 105293.43800000101 533469.4459999986, 105267.10300000012 533479.0309999995, 105335.50699999928 533666.9690000005))"
trend_2009_25.282,0,701940,7,1940,-65,-58.9,6.1,-6.846,2009,- - - - 5 -,3,742.3,,,"POLYGON ((105285.50699999928 533524.9690000005, 105446.3350000009 533466.4329999983, 105377.93100000173 533278.493999999, 105217.10300000012 533337.0309999995, 105285.50699999928 533524.9690000005))"
trend_2009_25.283,0,701955,7,1955,-64,-54.4,9.6,-3.346,2011,- - - - 5 -,3,567.3,,,"POLYGON ((105235.50600000098 533383.9690000005, 105314.11199999973 533355.3590000011, 105245.70800000057 533167.4210000001, 105167.10300000012 533196.0309999995, 105235.50600000098 533383.9690000005))"
trend_2009_25.284,0,701969,7,1969,-62,-57,5,-5.106,2009,- - - - 5 -,3,655.3,,,"POLYGON ((105188.50600000098 533251.9699999988, 105308.45800000057 533208.3110000007, 105240.0540000014 533020.3720000014, 105120.10200000182 533064.0309999995, 105188.50600000098 533251.9699999988))"
trend_2009_25.285,0,701983,7,1983,-60,-50.6,9.4,-3.428,2011,- - - 4 5 -,3,571.4,,,"POLYGON ((105142.50699999928 533119.9690000005, 105223.0390000008 533090.6579999998, 105154.63500000164 532902.7199999988, 105074.10300000012 532932.0309999995, 105142.50699999928 533119.9690000005))"
trend_2009_25.286,0,701996,7,1996,-55,-50.4,4.6,-4.779,2009,- - - 4 5 -,3,638.95,,,"POLYGON ((105098.50699999928 532996.9690000005, 105210.77600000054 532956.1059999987, 105142.37200000137 532768.1680000015, 105030.10300000012 532809.0309999995, 105098.50699999928 532996.9690000005))"
trend_2009_25.287,0,702009,7,2009,-48,-44.1,3.9,-4.3,2009,- - - 4 5 -,3,615,,,"POLYGON ((105055.50699999928 532874.9690000005, 105156.52400000021 532838.2019999996, 105088.12000000104 532650.2639999986, 104987.10300000012 532687.0309999995, 105055.50699999928 532874.9690000005))"
trend_2009_25.288,0,702023,7,2023,-42,-39.6,2.4,-5.595,2009,- - - 4 5 -,3,679.75,,,"POLYGON ((105008.50699999928 532742.9690000005, 105139.9459999986 532695.1290000007, 105071.54199999943 532507.1909999996, 104940.10300000012 532555.0309999995, 105008.50699999928 532742.9690000005))"
trend_2009_25.289,0,702629,7,2629,-16,26.8,42.8,-5.345,2017,- - - - 5 -,3,667.25,,,"POLYGON ((103448.95600000024 526624.2060000002, 103580.93600000069 526603.3029999994, 103549.64900000021 526405.7650000006, 103417.66899999976 526426.6689999998, 103448.95600000024 526624.2060000002))"
trend_2009_25.290,0,702654,7,2654,-29,-1.1,27.9,-7.067,2012,- - - - 5 -,3,753.35,,,"POLYGON ((103399.95600000024 526380.2060000002, 103574.45499999821 526352.5689999983, 103543.16899999976 526155.0309999995, 103368.66899999976 526182.6689999998, 103399.95600000024 526380.2060000002))"
trend_2009_25.291,0,1201900,12,1900,169,152.6,-16.4,-0.891,-,1 - - - - -,4,444.55,,,"POLYGON ((49084.37000000104 422679.50400000066, 49104.3909999989 422689.26900000125, 49192.06500000134 422509.51000000164, 49172.04399999976 422499.74500000104, 49084.37000000104 422679.50400000066))"
trend_2009_25.292,0,400102,4,102,225,583.9,358.9,-12.952,>2019,- - - - - -,3,1047.6,,,"POLYGON ((139123.29399999976 597253.3500000015, 139441.14499999955 597315.1339999996, 139479.30700000003 597118.8090000004, 139161.45600000024 597057.0249999985, 139123.29399999976 597253.3500000015))"
trend_2009_25.293,0,400560,4,560,595,707.3,112.3,-20.482,2014,- - - - - -,3,1424.1,,,"POLYGON ((143068.9530000016 601534.8889999986, 143244.0850000009 601053.7199999988, 143056.14600000158 600985.3159999996, 142881.0150000006 601466.4849999994, 143068.9530000016 601534.8889999986))"
trend_2009_25.294,0,400580,4,580,625,708.9,83.9,-17.726,2013,- - - - - -,3,1286.3,,,"POLYGON ((143256.9539999999 601601.8889999986, 143408.51999999955 601185.4649999999, 143220.58100000024 601117.0599999987, 143069.0150000006 601533.4849999994, 143256.9539999999 601601.8889999986))"
trend_2009_25.295,0,400600,4,600,690,699.9,9.9,-15.898,2009,- - - - - -,3,1194.9,,,"POLYGON ((143451.9530000016 601669.8900000006, 143587.88899999857 601296.4090000018, 143399.95100000128 601228.004999999, 143264.0150000006 601601.4860000014, 143451.9530000016 601669.8900000006))"
trend_2009_25.296,0,400620,4,620,690,712.6,22.6,-12.501,2010,- - - - - -,3,1025.05,,,"POLYGON ((143639.9539999999 601736.8889999986, 143746.8440000005 601443.2120000012, 143558.9050000012 601374.8079999983, 143452.0150000006 601668.4849999994, 143639.9539999999 601736.8889999986))"
trend_2009_25.297,0,400640,4,640,720,713.4,-6.6,-11.091,-,1 - - - - -,4,954.55,,,"POLYGON ((143828.9530000016 601802.8900000006, 143923.78700000048 601542.3359999992, 143735.84899999946 601473.932, 143641.0150000006 601734.4860000014, 143828.9530000016 601802.8900000006))"
trend_2009_25.298,0,400660,4,660,730,727.2,-2.8,-6.357,-,1 - - - - -,4,717.85,,,"POLYGON ((144017.9539999999 601869.8900000006, 144072.30900000036 601720.5489999987, 143884.37099999934 601652.1449999996, 143830.0150000006 601801.4849999994, 144017.9539999999 601869.8900000006))"
trend_2009_25.299,0,400680,4,680,735,748.3,13.3,-0.519,>2019,- - - - - -,3,425.95,,,"POLYGON ((144205.9530000016 601935.8889999986, 144210.3909999989 601923.6970000006, 144022.4530000016 601855.2930000015, 144018.0150000006 601867.4849999994, 144205.9530000016 601935.8889999986))"
trend_2009_25.300,0,400700,4,700,755,742.3,-12.7,0.078,-,1 - - - - -,2,403.9,,,"POLYGON ((144212.0150000006 601936.4860000014, 144211.34800000116 601938.318, 144399.28700000048 602006.7219999991, 144399.9539999999 602004.8900000006, 144212.0150000006 601936.4860000014))"
trend_2009_25.301,0,400720,4,720,750,732.6,-17.4,-0.072,-,1 - - - - -,4,403.6,,,"POLYGON ((144603.98900000006 602075.057, 144604.57499999925 602073.3550000004, 144415.47199999914 602008.2410000004, 144414.88599999994 602009.943, 144603.98900000006 602075.057))"
trend_2009_25.302,0,400740,4,740,720,714.9,-5.1,0.228,-,1 - - - - -,2,411.4,,,"POLYGON ((144603.88599999994 602075.943, 144602.0300000012 602081.3330000006, 144791.1339999996 602146.4459999986, 144792.98900000006 602141.057, 144603.88599999994 602075.943))"
trend_2009_25.303,0,400760,4,760,645,708.4,63.4,3.136,-,- - - - - -,1,556.8,,,"POLYGON ((144791.88599999994 602142.943, 144766.36100000143 602217.0720000006, 144955.46499999985 602282.1849999987, 144980.98900000006 602208.057, 144791.88599999994 602142.943))"
trend_2009_25.304,0,400780,4,780,595,674.7,79.7,1.185,-,- - - - - -,1,459.25,,,"POLYGON ((144980.88599999994 602208.943, 144971.2410000004 602236.9539999999, 145160.3440000005 602302.0670000017, 145169.98900000006 602274.0560000017, 144980.88599999994 602208.943))"
trend_2009_25.305,0,400800,4,800,545,647.9,102.9,0.187,-,- - - - - -,1,409.35,,,"POLYGON ((145162.0150000006 602271.4860000014, 145160.41600000113 602275.8790000007, 145348.35399999842 602344.2829999998, 145349.9530000016 602339.8900000006, 145162.0150000006 602271.4860000014))"
trend_2009_25.306,0,400820,4,820,510,628.3,118.3,0.028,-,- - - - - -,1,401.4,,,"POLYGON ((145365.88599999994 602344.943, 145365.65799999982 602345.6050000004, 145554.76099999994 602410.7179999985, 145554.98900000006 602410.057, 145365.88599999994 602344.943))"
trend_2009_25.307,0,400840,4,840,480,609.6,129.6,-0.684,>2019,- - - - - -,3,434.2,,,"POLYGON ((145726.9539999999 602472.8889999986, 145732.80200000107 602456.8209999986, 145544.86400000006 602388.4160000011, 145539.0150000006 602404.4849999994, 145726.9539999999 602472.8889999986))"
trend_2009_25.308,0,400860,4,860,445,580.1,135.1,-2.426,>2019,- - - - - -,3,521.3,,,"POLYGON ((145914.9539999999 602539.8900000006, 145935.69700000063 602482.8969999999, 145747.7589999996 602414.4930000007, 145727.0150000006 602471.4860000014, 145914.9539999999 602539.8900000006))"
trend_2009_25.309,0,400880,4,880,445,579.7,134.7,-1.861,>2019,- - - - - -,3,493.05,,,"POLYGON ((146103.9539999999 602605.8900000006, 146119.8660000004 602562.1700000018, 145931.92799999937 602493.7659999989, 145916.0150000006 602537.4849999994, 146103.9539999999 602605.8900000006))"
trend_2009_25.310,0,400900,4,900,430,572.5,142.5,-0.801,>2019,- - - - - -,3,440.05,,,"POLYGON ((146297.9539999999 602674.8900000006, 146304.80299999937 602656.0720000006, 146116.86400000006 602587.6680000015, 146110.0150000006 602606.4860000014, 146297.9539999999 602674.8900000006))"
trend_2009_25.311,0,400920,4,920,440,546.1,106.1,-0.596,>2019,- - - - - -,3,429.8,,,"POLYGON ((146486.9539999999 602740.8900000006, 146492.05000000075 602726.8880000003, 146304.11100000143 602658.4840000011, 146299.0150000006 602672.4860000014, 146486.9539999999 602740.8900000006))"
