FID,omschr,type_conv,doseerinst,hectobord,toeritnr,toeritnaam,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
convergenties_wegvak.438,T-aansluiting halfklaverblad,I,N,220.4d,27,'EPE'VBW. d,394365013,2022-03-01T00:00:00,0,039436501320220301,KPK0001195561,I,,POINT (197283.60170000046 482543.8099000007)
convergenties_wegvak.439,Halfklaverblad-aansluiting,I,N,62.4d,,'FARMSUM' VBW. d,509586018,2022-03-01T00:00:00,78,050958601820220301,KPK0001455143,I,,POINT (254614.30689999834 593291.7848000005)
convergenties_wegvak.440,,I,N,0.0#,,BS.PPL.'DE WUUST',600453980,2022-03-01T00:00:00,0,060045398020220301,KPK0001421503,I,,POINT (199286.04830000177 390603.8332000002)
convergenties_wegvak.441,T-knooppunt,I,N,5.6#,,'KP.ZURICH'ZURICH (RW31),600136148,2022-03-01T00:00:00,0,060013614820220301,KPK0001194751,I,,POINT (154258.3216000013 567341.4277000017)
convergenties_wegvak.442,Klaverbladknooppunt,I,N,47.9w,,'KP.HEERENVEEN'DRACHTEN VBW. w(RW32),380508077,2022-03-01T00:00:00,486,038050807720220301,KPK0001196382,I,,POINT (190489.17049999908 554321.8445000015)
convergenties_wegvak.443,Haarlemmermeer-aansluiting,I,N,236.0b,30,'HATTEM'VBW. b,600146586,2022-03-01T00:00:00,0,060014658620220301,KPK0001197913,I,,POINT (199191.08810000122 498113.21869999915)
convergenties_wegvak.444,Halfklaverblad-aansluiting,I,N,216.2b,26,'VAASSEN'VBW. b,600146601,2022-03-01T00:00:00,499,060014660120220301,KPK0001197898,I,,POINT (197440.8575000018 478893.39829999954)
convergenties_wegvak.445,Pseudo Klaverbladknooppunt,I,N,223.6k,,'KP.ZUIDBROEK'ZWOLLE VBW. k (RW7),511554008,2022-03-01T00:00:00,0,051155400820220301,KPK0001197732,I,,POINT (255742.685899999 577108.7410999984)
convergenties_wegvak.446,Pseudo Klaverbladknooppunt,I,N,223.8f,,'KP.ZUIDBROEK'EEMSHAVEN VBW. f (RW7),600153678,2022-03-01T00:00:00,659,060015367820220301,KPK0001455130,I,,POINT (255718.78539999947 577643.4695999995)
convergenties_wegvak.447,Pseudo Haarlemmermeer-aansluiting,I,N,142.4b,26,'HEERENVEEN-WEST'VBW. b,379507028,2022-03-01T00:00:00,0,037950702820220301,KPK0001196376,I,,POINT (189643.92229999974 553737.7553000003)
convergenties_wegvak.448,Halfklaverblad-aansluiting,I,N,216.1d,26,'VAASSEN'VBW. d,394357012,2022-03-01T00:00:00,484,039435701220220301,KPK0001141960,I,,POINT (197450.41860000044 478337.20980000123)
convergenties_wegvak.449,,I,N,227.8n,,BS.PPL.'HET VEEN',395379014,2022-03-01T00:00:00,0,039537901420220301,KPK0001181807,I,,POINT (197706.4123999998 489627.4186999984)
convergenties_wegvak.450,Haarlemmermeer-aansluiting,I,N,122.0b,21,'SNEEK-CENTRUM'VBW. b,345519132,2022-03-01T00:00:00,571,034551913220220301,KPK0001196356,I,,POINT (173276.43310000002 559491.9992999993)
convergenties_wegvak.451,Haarlemmermeer-aansluiting,I,N,65.2d,28,'NIEUWEGEIN'VBW. d,600129092,2021-10-01T00:00:00,0,060012909220211001,KPK0001138890,I,,POINT (136409.08799999952 446540.74599999934)
convergenties_wegvak.452,Haarlemmermeer-aansluiting,I,N,112.8b,18,'BOLSWARD-OOST'VBW. b,329526039,2022-03-01T00:00:00,681,032952603920220301,KPK0001196338,I,,POINT (165305.56769999862 563111.9895000011)
convergenties_wegvak.453,Haarlemmermeer-aansluiting,I,N,123.1d,22,'SNEEK-OOST'VBW. d,600140734,2022-03-01T00:00:00,0,060014073420220301,KPK0001196360,I,,POINT (174242.90190000087 559464.5604000017)
convergenties_wegvak.454,Halfklaverblad-aansluiting,I,N,146.5d,26A,'TJALLEBERD'VBW. d,600144680,2022-03-01T00:00:00,0,060014468020220301,KPK0001129582,I,,POINT (192973.77439999953 555417.129900001)
convergenties_wegvak.455,Pseudo Halfklaverblad-aansluiting,C,N,68.2h,,'9 NIEUWEGEIN'VBW. h,600127257,2022-02-01T00:00:00,0,060012725720220201,KPK0001111834,I,,POINT (132825.98699999973 448885.2778000012)
convergenties_wegvak.456,Halfklaverblad-aansluiting,I,N,139.1b,17,'RAVENSTEIN'VBW. b,346244037,2021-10-01T00:00:00,0,034624403720211001,KPK0001141435,I,,POINT (173639.0450000018 422389.8889000006)
convergenties_wegvak.457,Pseudo Halfklaverblad-aansluiting,I,N,43.3b,14,'MAASBREE'VBW. b,412151020,2022-03-01T00:00:00,0,041215102020220301,KPK0001198573,I,,POINT (206231.69959999993 375938.1198000014)
convergenties_wegvak.458,,I,N,139.0m,,BS.PPL.'DE HORNE',372505006,2022-03-01T00:00:00,0,037250500620220301,KPK0001194804,I,,POINT (186372.00450000167 552701.1766999997)
convergenties_wegvak.459,Halfklaverblad-aansluiting,I,N,152.1d,27,'TIJNJE'VBW. d,600145868,2022-03-01T00:00:00,380,060014586820220301,KPK0001196394,I,,POINT (196596.31749999896 559172.6636999995)
convergenties_wegvak.460,Halfklaverblad-aansluiting,I,N,132.7d,23,'JOURE-WEST'VBW. d,600141938,2022-03-01T00:00:00,0,060014193820220301,KPK0001194799,I,,POINT (180413.07229999825 553387.4387000017)
convergenties_wegvak.461,Halfklaverblad-aansluiting,I,N,157.7b,28,'BEETSTERZWAAG'VBW. b,398527008,2022-03-01T00:00:00,489,039852700820220301,KPK0001129595,I,,POINT (199666.56289999932 564237.4351000004)
convergenties_wegvak.462,Haarlemmermeer-aansluiting,I,N,115.6b,19,'NIJLAND'VBW. b,334524010,2022-03-01T00:00:00,991,033452401020220301,KPK0001194777,I,,POINT (168099.90459999815 562019.3570999987)
convergenties_wegvak.463,Haarlemmermeer-aansluiting,I,N,310.6d,24,'JOURE'VBW. d,600143611,2022-03-01T00:00:00,1128,060014361120220301,KPK0001196196,I,,POINT (183675.0502000004 552032.0632999986)
convergenties_wegvak.464,Haarlemmermeer-aansluiting,I,N,311.6b,24,'JOURE'VBW. b,369505005,2022-03-01T00:00:00,0,036950500520220301,KPK0001196199,I,,POINT (184606.65819999948 552505.760400001)
convergenties_wegvak.465,Halfklaverblad-aansluiting,I,N,132.9b,23,'JOURE-WEST'VBW. b,360506013,2022-03-01T00:00:00,503,036050601320220301,KPK0001194797,I,,POINT (180716.15689999983 552866.1101000011)
convergenties_wegvak.466,Haarlemmermeer-aansluiting,I,N,0.0#,21a,'IND.WOUDVAART'VBW. b,347518121,2022-03-01T00:00:00,0,034751812120220301,KPK0001196357,I,,POINT (173614.43059999868 559475.4849999994)
convergenties_wegvak.467,,I,N,0.0#,,PPL.'GLIMMERMADE',600150568,2021-10-01T00:00:00,0,060015056820211001,KPK0001140201,I,,POINT (236701.29899999872 573277.2340000011)
convergenties_wegvak.468,Haarlemmermeer-aansluiting,I,N,193.6b,35,'HOOGKERK'VBW. b,459560070,2021-10-01T00:00:00,985,045956007020211001,KPK0001454028,I,,POINT (230427.09580000117 579682.0251999982)
convergenties_wegvak.469,Halfklaverblad-aansluiting,I,N,27.6b,35,'GIETERVEEN'VBW. b,503525013,2022-03-01T00:00:00,0,050352501320220301,KPK0001197712,I,,POINT (251608.97670000046 562773.8894999996)
convergenties_wegvak.470,T-knooppunt,I,N,136.2r,,'KP.JOURE'EMMELOORD VBW. r(RW7),600143607,2022-03-01T00:00:00,0,060014360720220301,KPK0001194645,I,,POINT (182498.63969999924 550727.1999000013)
convergenties_wegvak.471,,I,N,0.0#,,BS.PPL.'SPIK',399111053,2022-03-01T00:00:00,641,039911105320220301,KPK0001198441,I,,POINT (200003.80739999935 356256.8247000016)
convergenties_wegvak.472,Halfklaverblad-aansluiting,I,N,28.2d,18,'BEESEL'VBW. d,600147464,2022-03-01T00:00:00,0,060014746420220301,KPK0001198549,I,,POINT (202627.26419999823 364078.50659999996)
convergenties_wegvak.473,Haarlemmermeer-aansluiting,I,N,0.0#,20,'RING-WEST SNEEK-WEST'VBW. b,341520003,2022-03-01T00:00:00,0,034152000320220301,KPK0001196352,I,,POINT (170865.89990000054 560497.0419999994)
convergenties_wegvak.474,Halfklaverblad-aansluiting,I,N,152.2b,27,'TIJNJE'VBW. b,393518010,2022-03-01T00:00:00,477,039351801020220301,KPK0001196393,I,,POINT (196823.41090000048 559557.2457000017)
convergenties_wegvak.475,Haarlemmermeer-aansluiting,I,N,112.3d,18,'BOLSWARD-OOST'VBW. d,600137495,2022-03-01T00:00:00,0,060013749520220301,KPK0001196336,I,,POINT (164615.2670999989 563342.4706999995)
convergenties_wegvak.476,T-knooppunt,I,N,4.9u,,'KP.ZURICH'HARLINGEN VBW. u(RW31),310535004,2022-03-01T00:00:00,1019,031053500420220301,KPK0001196326,I,,POINT (156329.9134999998 567662.1526999995)
convergenties_wegvak.477,T-knooppunt,I,N,101.4b,,'KP.ZURICH'ZURICH VBW. b,310535004,2022-03-01T00:00:00,0,031053500420220301,KPK0001196320,I,,POINT (155328.061999999 567789.7608999982)
convergenties_wegvak.478,Haarlemmermeer-aansluiting,I,N,80.7b,24,'SLIEDRECHT-WEST'VBW. b,220254012,2022-02-01T00:00:00,509,022025401220220201,KPK0001192079,I,,POINT (110704.06549999863 427175.35610000044)
convergenties_wegvak.479,Halfklaverblad-aansluiting,I,N,13.0d,33,'ROLDE'VBW. d,600152239,2022-03-01T00:00:00,0,060015223920220301,KPK0001197703,I,,POINT (239524.58819999918 554805.8680999987)
convergenties_wegvak.480,Pseudo Haarlemmermeer-aansluiting,I,N,21.4b,34,'GIETEN'VBW. b,492517033,2022-03-01T00:00:00,636,049251703320220301,KPK0001197706,I,,POINT (246741.9252000004 559133.1886)
convergenties_wegvak.481,Haarlemmermeer-aansluiting,I,N,6.9b,,BUSBAAN,466508040,2022-03-01T00:00:00,286,046650804020220301,KPK0001197699,I,,POINT (233719.53020000085 554239.0861000009)
convergenties_wegvak.482,Haarlemmermeer-aansluiting,I,N,12.9b,21,'LINNE'VBW. b,390105018,2022-03-01T00:00:00,854,039010501820220301,KPK0001198309,I,,POINT (195739.86780000106 353220.63910000026)
convergenties_wegvak.483,Klaverbladknooppunt,I,N,48.7v,,'KP.HEERENVEEN'JOURE VBW. v(RW32),600144478,2022-03-01T00:00:00,552,060014447820220301,KPK0001129567,I,,POINT (190579.4915000014 554401.7159999982)
convergenties_wegvak.484,Niet indeelbaar,I,N,0.0#,,'HOMMERTS' (N354),346518100,2022-03-01T00:00:00,38,034651810020220301,KPK0001196232,I,,POINT (173053.63199999928 559490.0229000002)
convergenties_wegvak.485,Halfklaverblad-aansluiting,I,N,157.5d,28,'BEETSTERZWAAG'VBW. d,600146369,2022-03-01T00:00:00,0,060014636920220301,KPK0001196402,I,,POINT (199429.5064000003 563887.182599999)
convergenties_wegvak.486,T-aansluiting Haarlemmermeer,I,N,61.7b,8,'ALMERE-OOSTVAARDERS'VBW. b,305380003,2021-10-01T00:00:00,104,030538000320211001,KPK0001128876,I,,POINT (152592.88210000098 490345.11499999836)
convergenties_wegvak.487,Pseudo Halfklaverblad-aansluiting,I,N,40.8d,16,'VENLO-ZUID'VBW. d,600149285,2022-03-01T00:00:00,0,060014928520220301,KPK0001198567,I,,POINT (208271.63789999858 373963.9464999996)
convergenties_wegvak.488,Klaverbladknooppunt,I,N,48.3r,,'KP.HEERENVEEN'DRACHTEN VBW. r(RW32),381509010,2022-03-01T00:00:00,0,038150901020220301,KPK0001129573,I,,POINT (191164.22450000048 554691.7118000016)
convergenties_wegvak.489,T-knooppunt,C,N,56.6r,,'KP.ST.ANNABOSCH'BREDA VBW. r(RW58),600122805,2022-03-01T00:00:00,921,060012280520220301,KPK0001138209,I,,POINT (115784.40269999951 396499.879900001)
convergenties_wegvak.490,Pseudo Halfklaverblad-aansluiting,I,N,184.8b,21,'SCHAARSBERGEN'VBW. b,384300013,2021-10-01T00:00:00,0,038430001320211001,KPK0001141705,I,,POINT (192321.26099999994 450099.8370000012)
convergenties_wegvak.491,,I,N,103.9n,,BS.PPL.'WILDINGHE',600136844,2022-03-01T00:00:00,0,060013684420220301,KPK0001196329,I,,POINT (157420.9871999994 567331.9193999991)
convergenties_wegvak.492,Niet indeelbaar,I,N,0.0#,,'LEERDAM' (N484),276278065,2022-02-01T00:00:00,0,027627806520220201,KPK0001190255,I,,POINT (138340.4459999986 439213.70699999854)
convergenties_wegvak.493,Niet indeelbaar,I,N,0.0#,,'CENTRUM',600140728,2022-03-01T00:00:00,0,060014072820220301,KPK0001129765,I,,POINT (172947.621199999 559530.7842999995)
convergenties_wegvak.494,Niet indeelbaar,C,N,0.0#,,'ZESTIENROEDEN',600194773,2022-03-01T00:00:00,37,060019477320220301,KPK0001129769,I,,POINT (193053.58190000057 555233.8619999997)
convergenties_wegvak.495,T-aansluiting halfklaverblad,I,N,221.0b,27,'EPE'VBW. b,394366022,2022-03-01T00:00:00,533,039436602220220301,KPK0001197901,I,,POINT (197599.5212999992 483677.8520000018)
convergenties_wegvak.496,Haarlemmermeer-aansluiting,I,N,56.8b,10,'HORST NOORD'VBW. b,600146864,2022-03-01T00:00:00,0,060014686420220301,KPK0001198588,I,,POINT (201186.91450000182 387310.1037000008)
convergenties_wegvak.497,Haarlemmermeer-aansluiting,I,N,119.0d,20,'RING-WEST SNEEK-WEST'VBW. d,600140612,2022-03-01T00:00:00,0,060014061220220301,KPK0001194779,I,,POINT (170664.48710000142 560959.8161999993)
convergenties_wegvak.498,Halfklaverblad-aansluiting,I,N,140.1d,25,'OUDEHASKE'VBW. d,600143610,2022-03-01T00:00:00,0,060014361020220301,KPK0001196373,I,,POINT (187160.77710000053 553020.0265000015)
convergenties_wegvak.499,Haarlemmermeer-aansluiting,C,N,8.6d,2,'AMSTERDAM-BIJLMERMEER'VBW. d,600450743,2021-10-01T00:00:00,0,060045074320211001,KPK0001096046,I,,POINT (127084.3434999995 480344.64730000123)
convergenties_wegvak.500,T-aansluiting halfklaverblad,I,N,211.4d,25,'APELDOORN-NOORD'VBW. d,394347022,2022-03-01T00:00:00,0,039434702220220301,KPK0001197895,I,,POINT (197249.36400000006 473784.2813999988)
convergenties_wegvak.501,Halfklaverblad-aansluiting,I,N,63.2b,,'DELFZIJL'VBW. b,508587028,2022-03-01T00:00:00,140,050858702820220301,KPK0001197762,I,,POINT (254314.72470000014 594123.5436000004)
convergenties_wegvak.502,Halfklaverblad-aansluiting,I,N,63.5d,,'DELFZIJL'VBW. d,508588016,2022-03-01T00:00:00,0,050858801620220301,KPK0001455146,I,,POINT (254259.85649999976 594235.9908999987)
convergenties_wegvak.503,Halfklaverblad-aansluiting,I,N,66.1b,8,'VENRAY-NOORD'VBW. b,600453961,2022-03-01T00:00:00,0,060045396120220301,KPK0001198600,I,,POINT (197112.4338000007 395517.2670999989)
convergenties_wegvak.504,Halfklaverblad-aansluiting,I,N,63.1d,9,'VENRAY'VBW. d,395184008,2022-03-01T00:00:00,0,039518400820220301,KPK0001421504,I,,POINT (197900.22140000015 392172.7685999982)
convergenties_wegvak.505,Haarlemmermeer-aansluiting,I,N,56.2d,10,'HORST NOORD'VBW. d,402174012,2022-03-01T00:00:00,932,040217401220220301,KPK0001421496,I,,POINT (201546.43200000003 386401.2773000002)
convergenties_wegvak.506,T-aansluiting halfklaverblad,I,N,161.4b,29,'DRACHTEN-CENTRUM'VBW. b,402533004,2022-03-01T00:00:00,598,040253300420220301,KPK0001129599,I,,POINT (201821.34450000152 567218.7118999995)
convergenties_wegvak.507,Halfklaverblad-aansluiting,I,N,62.4b,,'FARMSUM' VBW. b,509586017,2022-03-01T00:00:00,52,050958601720220301,KPK0001455142,I,,POINT (254600.6768000014 593342.1433999985)
convergenties_wegvak.508,,I,N,129.1n,,BS.PPL.'BLOKSLOOT',600142245,2022-03-01T00:00:00,0,060014224520220301,KPK0001196367,I,,POINT (177681.93809999898 555697.2419999987)
convergenties_wegvak.509,Halfklaverblad-aansluiting,I,N,140.1b,25,'OUDEHASKE'VBW. b,374506024,2022-03-01T00:00:00,199,037450602420220301,KPK0001194805,I,,POINT (187349.2697999999 553055.1964000016)
convergenties_wegvak.510,,I,N,153.4n,,BS.PPL.'DE VONKEN',600146367,2022-03-01T00:00:00,0,060014636720220301,KPK0001196395,I,,POINT (197244.22370000184 560266.6627999991)
convergenties_wegvak.511,Haarlemmermeer-aansluiting,I,N,114.9d,19,'NIJLAND'VBW. d,600139324,2022-03-01T00:00:00,1054,060013932420220301,KPK0001196342,I,,POINT (167043.49639999866 562453.4276)
convergenties_wegvak.512,Haarlemmermeer-aansluiting,I,N,17.0b,7,'MAASSLUIS'VBW. b,155276024,2021-10-01T00:00:00,580,015527602420211001,KPK0001137495,I,,POINT (78501.76199999824 437824.27800000086)
convergenties_wegvak.513,Haarlemmermeer-aansluiting,I,N,175.4d,32,'MARUM'VBW. d,600148102,2021-10-01T00:00:00,1325,060014810220211001,KPK0001129614,I,,POINT (213422.71570000052 574178.2901999988)
convergenties_wegvak.514,Halfklaverblad-aansluiting,I,N,230.0b,29,'HEERDE'VBW. b,395383011,2022-03-01T00:00:00,559,039538301120220301,KPK0001197910,I,,POINT (197808.5762999989 492369.72679999843)
convergenties_wegvak.515,T-knooppunt,I,N,243.4k,,'KP.MARKIEZAAT'VLISSINGEN VBW. k(RW4),600105761,2021-10-01T00:00:00,605,060010576120211001,KPK0001208621,I,,POINT (77914.79529999942 383098.83210000023)
convergenties_wegvak.516,Halfklaverblad-aansluiting,I,N,241.4b,30,'HOOGERHEIDE'VBW. b,600105762,2021-10-01T00:00:00,0,060010576220211001,KPK0001128332,I,,POINT (79716.10280000046 383817.82550000027)
convergenties_wegvak.517,T-knooppunt,I,N,104.0r,,'KP.ZOOMLAND'ROTTERDAM VBW. r(RW58),600105775,2021-10-01T00:00:00,0,060010577520211001,KPK0001207691,I,,POINT (80475.92300000042 390860.65569999814)
convergenties_wegvak.518,Pseudo T-aansluiting Haarlemmermeer,I,N,235.6b,28,'BERGEN OP ZOOM'VBW. b,600105779,2021-10-01T00:00:00,0,060010577920211001,KPK0001178934,I,,POINT (80637.3022999987 389306.21350000054)
convergenties_wegvak.519,,I,N,101.6m,,BS.PPL.'WOUWSE-TOL NOORD',600105788,2021-10-01T00:00:00,0,060010578820211001,KPK0001143019,I,,POINT (82687 391079)
convergenties_wegvak.520,,I,N,17.7p,,PPL.'MOERKERKEN',600112526,2021-10-01T00:00:00,445,060011252620211001,KPK0001140559,I,,POINT (92008.31709999964 424732.20109999925)
convergenties_wegvak.521,Halfklaverblad-aansluiting,I,N,16.6b,21,'OUD-BEIJERLAND'VBW. b,600112529,2021-10-01T00:00:00,1327,060011252920211001,KPK0001140552,I,,POINT (92748.57400000095 425398.5020000003)
convergenties_wegvak.522,Pseudo Overig volledig knooppunt,I,N,63.8y,,'KP.RIDDERKERK-NOORD'BARENDRECHT VBW. y,600112602,2021-10-01T00:00:00,721,060011260220211001,KPK0001141174,I,,POINT (98964.86050000042 432220.54830000177)
convergenties_wegvak.523,Haarlemmermeer-aansluiting,I,N,71.7d,21,'HENDRIK-IDO-AMBACHT'VBW. d,600115433,2021-10-01T00:00:00,810,060011543320211001,KPK0001134882,I,,POINT (102238.9979000017 430053.01680000126)
convergenties_wegvak.524,Pseudo T-aansluiting halfklaverblad,I,N,25.1d,10,'MOORDRECHT'VBW.d,600115488,2021-10-01T00:00:00,2275,060011548820211001,KPK0001132212,I,,POINT (103282.03170000017 448233.86290000007)
convergenties_wegvak.525,Haarlemmermeer-aansluiting,I,N,16.5b,7,'OEGSTGEEST'VBW. b,600115495,2021-10-01T00:00:00,1355,060011549520211001,KPK0001141254,I,,POINT (91311.62249999866 465637.59870000184)
convergenties_wegvak.526,Haarlemmermeer-aansluiting,I,N,13.1d,2,'BEVERWIJK'VBW. d,600120852,2021-10-01T00:00:00,473,060012085220211001,KPK0001138104,I,,POINT (105055.86129999906 498505.2446000017)
convergenties_wegvak.527,Niet indeelbaar,C,N,0.0#,,'NOORDERWEG',600120859,2021-10-01T00:00:00,33,060012085920211001,KPK0001130948,I,,POINT (107041.01700000092 498832.7980000004)
convergenties_wegvak.528,,I,N,7.6n,,BS.PPL.'GALGEVELD',600123010,2021-10-01T00:00:00,445,060012301020211001,KPK0001138246,I,,POINT (117035.40349999815 401486.1105000004)
convergenties_wegvak.529,Halfklaverblad-aansluiting,I,N,54.8b,13,'BAVEL'VBW. b,600123036,2021-10-01T00:00:00,0,060012303620211001,KPK0001440172,I,,POINT (117412.70910000056 396363.72089999914)
convergenties_wegvak.530,T-aansluiting Haarlemmermeer,I,N,7.0d,2,'ZAANSTAD-'T KALF'VBW. d,600123103,2021-10-01T00:00:00,0,060012310320211001,KPK0001129125,I,,POINT (118686.71840000153 498477.4433999993)
convergenties_wegvak.531,,I,N,52.1p,,PPL.'LAGE AARD',600123125,2021-10-01T00:00:00,0,060012312520211001,KPK0001142821,I,,POINT (120087.08130000159 396799.9679999985)
convergenties_wegvak.532,Halfklaverblad-aansluiting,C,J,1.8d,17,'KADOELEN'VBW. d,600124458,2021-10-01T00:00:00,0,060012445820211001,KPK0001131171,I,,POINT (122421.26529999822 492624.4219000004)
convergenties_wegvak.533,Pseudo T-knooppunt,C,N,36.8e,,'KP.HOLENDRECHT'AMSTELVEEN VBW. e(RW2),600124479,2021-10-01T00:00:00,756,060012447920211001,KPK0001130028,I,,POINT (123869.69139999896 477706.06920000166)
convergenties_wegvak.534,Pseudo T-knooppunt,I,N,21.7r,,'KP.HOLENDRECHT'AMC VBW. r,600124479,2021-10-01T00:00:00,0,060012447920211001,KPK0001130015,I,,POINT (124623.2490000017 477649.1541999988)
convergenties_wegvak.535,Pseudo Overig volledig knooppunt,C,N,55.4n,,'KP.OUDENRIJN'MAARSSEN RANG.BAAN n,600125737,2021-10-01T00:00:00,0,060012573720211001,KPK0001123872,I,,POINT (129616.09019999951 459986.5075000003)
convergenties_wegvak.536,Haarlemmermeer-aansluiting,I,N,72.2d,11,'VIANEN'VBW. d,600127341,2021-10-01T00:00:00,0,060012734120211001,KPK0001124155,I,,POINT (133917.46009999886 445069.2829999998)
convergenties_wegvak.537,Niet indeelbaar,I,N,113.7d,,'IND.WAALWIJK 1000-4000'VBW. d,600127453,2021-10-01T00:00:00,0,060012745320211001,KPK0001143201,I,,POINT (130795.38789999858 411597.30370000005)
convergenties_wegvak.538,T-aansluiting halfklaverblad,I,N,41.5d,13,'AMERSFOORT-NOORD'VBW. d,600134874,2021-10-01T00:00:00,0,060013487420211001,KPK0001123155,I,,POINT (155674.57429999858 467808.7906000018)
convergenties_wegvak.539,Halfklaverblad-aansluiting,I,N,8.2d,3,'DEN DOLDER'VBW. d,600134886,2021-10-01T00:00:00,608,060013488620211001,KPK0001139447,I,,POINT (146113.24439999834 457530.88439999893)
convergenties_wegvak.540,Halfklaverblad-aansluiting,I,N,3.1b,1,'RING-WEST RING 'S-HERTOGENBOSCH'VBW. b,600134995,2021-10-01T00:00:00,243,060013499520211001,KPK0001476320,I,,POINT (148762.65040000156 408381.6917000003)
convergenties_wegvak.541,Halfklaverblad-aansluiting,I,N,107.2d,19,'KERKDRIEL'VBW. d,600135063,2021-10-01T00:00:00,0,060013506320211001,KPK0001472363,I,,POINT (147580.75 419145.9904999994)
convergenties_wegvak.542,Pseudo T-knooppunt,C,N,139.9s,,'KP.HINTHAM'ROSMALEN VBW. s(RW59),600135895,2021-10-01T00:00:00,0,060013589520211001,KPK0001474647,I,,POINT (152530.83540000021 412538.2916000001)
convergenties_wegvak.543,Haarlemmermeer-aansluiting,I,N,144.1d,50,'KRUISSTRAAT'VBW. d,600138011,2021-10-01T00:00:00,500,060013801120211001,KPK0001143472,I,,POINT (156113.94460000098 413778.28489999846)
convergenties_wegvak.544,Halfklaverblad-aansluiting,I,N,0.0#,11,'HARDERWIJK-ZUID'VBW. d,600139941,2021-10-01T00:00:00,0,060013994120211001,KPK0001431954,I,,POINT (167013.97250000015 480522.87000000104)
convergenties_wegvak.545,Niet indeelbaar,I,N,12.5p,,'BS + PPL DE POEL'VBW. p,600140193,2021-10-01T00:00:00,0,060014019320211001,KPK0001140593,I,,POINT (170149.48299999908 453202.81120000035)
convergenties_wegvak.546,Pseudo T-aansluiting halfklaverblad,I,N,107.2j,,'KP.MAANDERBROEK'BARNEVELD VBW. j(RW12),600140252,2021-10-01T00:00:00,680,060014025220211001,KPK0001140578,I,,POINT (170470.875500001 449065.71189999953)
convergenties_wegvak.547,Pseudo T-knooppunt,I,N,129.9f,,'KP.PAALGRAVEN'OSS VBW. f,600140479,2021-10-01T00:00:00,0,060014047920211001,KPK0001141427,I,,POINT (167844.98279999942 415425.41310000047)
convergenties_wegvak.548,Halfklaverblad-aansluiting,C,N,0.0#,,VAN VBW.a VAN DE RW. A1,600140940,2021-10-01T00:00:00,0,060014094020211001,KPK0001140613,I,,POINT (167230.73800000176 463863.71599999815)
convergenties_wegvak.549,Niet indeelbaar,C,N,0.0#,,'HEEZE',600141038,2021-10-01T00:00:00,0,060014103820211001,KPK0001126518,I,,POINT (165835.66000000015 373466.94200000167)
convergenties_wegvak.550,Pseudo Haarlemmermeer-aansluiting,I,N,270.2b,58,'EIJSDEN'VBW. b,600141523,2021-10-01T00:00:00,1451,060014152320211001,KPK0001125775,I,,POINT (178608.91589999944 308920.68730000034)
convergenties_wegvak.551,T-aansluiting Haarlemmermeer,I,J,7.2b,15,'SCHELLINGWOUDE'VBW. b,252379019,2021-10-01T00:00:00,824,025237901920211001,KPK0001218330,I,,POINT (126550.63980000094 488865.42720000073)
convergenties_wegvak.552,Haarlemmermeer-aansluiting,I,N,43.1b,25,'NOORDELOOS'VBW. b,253269014,2021-10-01T00:00:00,285,025326901420211001,KPK0001138673,I,,POINT (126971.5196999982 434788.60500000045)
convergenties_wegvak.553,Pseudo T-knooppunt,C,N,12.0t,,'KP.WATERGRAAFSMEER'HENGELO VBW. t(RW10),253369098,2021-10-01T00:00:00,0,025336909820211001,KPK0001216977,I,,POINT (126505.64869999886 484637.81500000134)
convergenties_wegvak.554,Haarlemmermeer-aansluiting,I,N,58.6b,7,'UTRECHT-CENTRUM'VBW. b,263316041,2021-10-01T00:00:00,1015,026331604120211001,KPK0001125999,I,,POINT (132531.999499999 457542.3914999999)
convergenties_wegvak.555,Pseudo Overig volledig knooppunt,C,N,0.0#,,'KP.LUNETTEN'RING UTRECHT AMERSFOORT VBW. p,275303034,2021-10-01T00:00:00,508,027530303420211001,KPK0001133771,I,,POINT (138247.86230000108 451673.23959999904)
convergenties_wegvak.556,Halfklaverblad-aansluiting,I,N,67.8b,19,'BUNNIK'VBW. b,286304034,2021-10-01T00:00:00,522,028630403420211001,KPK0001132698,I,,POINT (143428.23889999837 452364.79459999874)
convergenties_wegvak.557,Haarlemmermeer-aansluiting,I,N,168.6b,33,'WAALRE'VBW. b,322159037,2021-10-01T00:00:00,554,032215903720211001,KPK0001126387,I,,POINT (161785.43930000067 379527.3295999989)
convergenties_wegvak.558,Pseudo T-knooppunt,I,N,0.0s,,'SWIFTERBANT'VBW. s,335423006,2021-10-01T00:00:00,4520,033542300620211001,KPK0001128908,I,,POINT (171878.2063000016 513362.85020000115)
convergenties_wegvak.559,Halfklaverblad-aansluiting,I,N,141.4b,35,'OCHTEN'VBW. b,336273001,2021-10-01T00:00:00,0,033627300120211001,KPK0001135400,I,,POINT (168425.66580000147 436852.07820000127)
convergenties_wegvak.560,Haarlemmermeer-aansluiting,I,N,42.1b,22,'MARSUM'VBW. b,354560040,2021-10-01T00:00:00,453,035456004020211001,KPK0001140657,I,,POINT (177706.80029999837 580077.5733999982)
