gemcode;wijk;buurt;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
14;5;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,44519;43,86805;6,05793;-5,02063;-30,27843;38,70353
14;5;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,48401;12,77076;-20,12083;17,1225;-10,07495;30,71791
14;5;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,01513;23,90483;-22,5128;15,46461;-22,9018;38,87382
14;5;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,43276;33,00234;-22,5376;14,25182;-28,93101;28,93443
14;5;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,11617;35,65613;-32,67921;22,19546;-29,47904;31,26191
14;5;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,86182;42,26576;-11,22642;15,61098;-29,42876;32,84053
14;6;0;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-32,72384;-36,06636;-20,72581;-16,89203;-5,78084;-20,8513
14;6;0;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;6,61515;-34,13642;-21,01678;-25,3205;13,31174;-29,80545
14;6;0;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-3,8451;-26,93125;-18,95087;-28,49047;12,7991;-29,95973
14;6;0;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;15,8911;-19,99596;-17,79886;-13,27028;15,86444;-24,24185
14;6;0;2010;positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;22,02906;-8,48866;-8,97907;-14,96142;24,84501;-24,08559
14;6;1;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-16,88829;-36,46156;-22,95222;1,02625;-30,73819;-40,24476
14;6;1;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,18986;-34,95814;-22,87391;-9,60896;-1,45791;-39,88827
14;6;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,54265;-24,98315;-20,64969;-15,86544;-2,90606;-38,68898
14;6;1;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,5538;-30,96912;-17,62721;-6,88393;-3,19996;-37,36464
14;6;1;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,09097;-29,23266;-6,60402;-12,49497;9,30728;-36,16089
14;6;2;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-9,22392;-15,37068;-16,42993;-11,25464;7,08655;-40,48836
14;6;2;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,46191;-1,83695;-14,99255;-15,84229;25,45311;-38,62129
14;6;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,23029;-13,51377;-13,44849;-16,08647;16,8538;-39,05764
14;6;2;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,69111;-12,59352;-8,07826;-11,82433;14,5331;-36,11388
14;6;2;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,05008;-7,89527;-4,1253;-12,12013;10,92719;-35,01404
14;6;3;1998;positief; ; ; ; ; ; ; ; ; ; ;8,46189;-6,59934;-9,2349;6,49558;-31,89314;-9,31021
14;6;3;2002;zeer positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;27,22514;29,4179;-9,78885;6,9852;-19,76107;-4,65557
14;6;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;26,16728;13,65212;-7,90063;1,81472;-19,58539;-2,6366
14;6;3;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;33,72599;15,13088;-7,58434;4,87624;-19,8003;-2,11982
14;6;3;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;31,15884;15,10347;8,91445;5,44065;-19,94836;-3,33472
14;6;4;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-14,63982;-18,48407;-15,68382;-23,25669;-18,25385;-25,90411
14;6;4;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,95345;-34,46205;-17,35498;-25,55645;28,21471;-24,6435
14;6;4;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,22166;-25,08557;-14,36271;-21,64296;28,60471;-25,00633
14;6;4;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,78422;-29,43141;-12,13378;-16,53637;28,46029;-23,98592
14;6;4;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,1191;-27,14805;-4,61978;-18,87887;28,43196;-25,80746
14;6;5;1998;positief; ; ; ; ; ; ; ; ; ; ;26,64186;9,41837;-22,55847;12,94858;-23,02354;-25,15153
14;6;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;34,13581;23,57081;-23,68394;11,70422;-2,42805;-24,54651
14;6;5;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;27,9046;4,70713;-21,75212;4,72849;,1977;-21,24012
14;6;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;32,59647;2,36715;-11,37648;3,58045;2,34899;-20,16791
14;6;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,54214;4,69818;-5,32104;,38167;4,58838;-22,17521
14;6;6;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-41,56136;-25,42757;-16,37356;-18,80897;5,59282;-42,91415
14;6;6;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-27,3505;-1,83247;-21,25499;-23,46595;7,10021;-40,32894
14;6;6;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-34,25602;-14,98608;-22,17838;-25,14508;1,96723;-39,9327
14;6;6;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-27,75287;-15,68913;-26,07444;-17,2855;2,15786;-39,35412
14;6;6;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-25,91726;-10,54842;-6,60604;-11,07725;-5,74778;-38,7082
14;6;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;35,33389;2,12316;-12,31186;10,23907;-9,50013;-27,90446
14;6;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;33,78151;27,04834;-13,23562;8,32676;-6,14868;-28,67941
14;6;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;31,93952;13,11952;-10,35424;6,24318;-6,19225;-25,29155
14;6;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;35,38956;21,96297;-1,66772;9,30844;-6,48769;-23,81578
14;6;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;34,72792;24,34148;8,42351;15,66901;-5,81141;-22,7391
14;6;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;40,68929;,89273;-9,77407;22,85501;-20,89888;3,76892
14;6;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;39,86874;39,99878;-10,47712;25,37738;-15,49199;8,37783
14;6;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;39,73546;27,77533;-8,27575;20,88039;-15,57249;10,14766
14;6;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;41,07751;37,18078;4,16858;18,42541;-15,58313;11,13734
14;6;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;38,58359;33,83311;11,4213;6,91405;-14,19304;7,60082
14;7;0;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-16,40786;-24,2254;-24,91602;-17,16397;37,10322;-42,3471
14;7;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,30658;-9,33327;-31,7889;-17,98052;-12,98573;-41,29166
14;7;0;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,07449;-8,49336;-32,99035;-22,07301;-13,144;-40,40328
14;7;0;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,62823;-3,64041;-40,8545;-13,57725;-13,144;-37,6841
14;7;0;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,96804;-3,44874;-22,78911;-15,66728;-5,68735;-37,22319
14;7;1;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-36,46172;-36,56652;5,20131;-24,74037;27,251;-41,01995
14;7;1;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-2,75159;-9,06225;4,738;-26,53525;7,63814;-34,03459
14;7;1;2006;matig positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-19,31331;-13,53074;5,33791;-21,68823;7,07165;-38,21172
14;7;1;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;,20284;-13,42807;-7,08916;-20,06441;7,37028;-35,89901
14;7;1;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,83846;-17,09434;8,40654;-23,71751;8,33069;-36,01461
14;7;2;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-30,21908;12,96504;-28,50931;-10,62714;-10,50853;-44,30236
14;7;2;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-17,19517;30,75138;-29,08603;-13,96106;14,68638;-41,18776
14;7;2;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-31,26635;-3,70701;-27,54166;-5,06499;14,1897;-36,65806
14;7;2;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-7,62643;6,54596;-29,98473;1,03235;15,23228;-32,77824
14;7;2;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-3,39845;1,05896;-17,20396;9,68461;-,05636;-31,39147
14;7;3;1998;positief; ; ; ; ; ; ; ; ; ; ;13,75468;-14,28194;1,54898;12,59397;24,22985;-32,79573
14;7;3;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,43836;13,66843;,39659;4,87355;-17,90351;-25,08284
14;7;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,67917;6,22985;-,3162;8,67318;-17,71614;-25,09921
14;7;3;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;30,38909;25,00716;9,60351;13,92667;-19,55317;-13,22905
14;7;3;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,2231;23,45536;21,80896;11,59591;-8,1705;-13,3121
14;7;4;2002;zeer positief; ; ; ; ; ; ; ; ; ; ;36,31394;-2,12842;24,0523;19,04746;-23,9868;28,88866
14;7;4;2006;zeer positief; ; ; ; ;geen ontwikkeling; ; ; ; ; ;29,78309;20,71948;26,59376;30,85145;-24,25422;26,09921
14;7;4;2008;zeer positief; ; ; ; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;36,56533;12,04257;31,01183;29,8419;-26,71148;27,3198
14;7;4;2010;zeer positief; ; ; ; ; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;33,19757;14,74205;30,93002;23,59123;-26,77146;26,35232
14;7;9;2010;matig positief; ; ; ; ; ; ; ; ; ; ;-34,9716;-39,03097;19,46369;2,14066;-27,52894;7,62973
14;8;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-20,81759;-14,82622;-8,68895;-21,3239;42,76998;-1,55684
14;8;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-6,69388;-2,77103;-14,80036;-18,54432;-2,51187;11,19735
14;8;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-15,56617;-16,57129;-11,21442;-15,2585;,59461;19,0665
14;8;0;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;1,88637;-13,7867;-17,23178;3,94942;-,76113;23,49446
14;8;0;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-,42236;-12,31105;-5,46932;7,02945;-3,77953;19,69937
14;8;1;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,17815;-20,70039;-18,02474;-13,98864;47,60069;-23,85979
14;8;1;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,1969;-,59861;-19,0968;-4,82777;-12,47689;-22,72199
14;8;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,79289;-7,60561;-17,93065;-15,62555;-11,88682;-18,38866
14;8;1;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,79886;-7,41302;-16,9892;-1,08104;-12,08285;-15,07466
14;8;1;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,99134;,91078;-11,61952;,75819;-12,01617;-12,02543
14;8;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-2,6922;1,63819;24,38841;12,14186;40,53265;35,49233
14;8;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,37458;20,6037;20,76994;16,46791;-33,31619;33,59973
14;8;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,92148;-1,66671;26,8005;-,83843;-33,31619;40,06114
14;8;2;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;1,65449;-2,90275;-12,24853;6,22947;-33,31619;37,75435
14;8;2;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,47564;-8,59631;-11,15737;-12,97162;-33,31619;38,35042
14;8;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,55844;20,91513;27,35057;7,92537;38,59709;32,39176
14;8;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,19385;-2,91571;10,42739;4,761;-27,73366;40,09641
14;8;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,06232;3,29074;8,81908;2,31741;-27,7033;40,37699
14;8;3;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,76812;12,95434;27,38048;19,49702;-27,67441;40,76364
14;8;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,73302;26,18956;28,83137;14,03872;-27,66327;40,71256
14;8;4;1998;positief; ; ; ; ; ; ; ; ; ; ;-14,71747;-36,0541;-28,30779;-21,16712;32,26956;48,98572
14;8;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,80661;-15,56205;-23,0748;-21,12295;-31,69039;48,67755
14;8;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,70645;-39,56647;-10,26317;-14,05999;-30,89897;47,174
14;8;4;2008;zeer positief; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling; ; ;28,13907;-22,93422;49,91624;15,67707;-28,00209;44,31095
14;8;4;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,42345;-26,94336;38,29745;21,9048;-27,67377;40,16067
14;8;5;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-41,51916;19,17263;-17,60256;-31,63331;48,31285;25,97182
14;8;5;2002;positief;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; ;4,33352;15,83013;39,58427;-5,49943;-25,81624;21,07764
14;8;5;2006;positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,43656;9,09205;41,9135;-10,50705;-24,52261;17,48248
14;8;5;2008;zeer positief; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,30815;20,4904;34,47368;8,49295;-27,05203;16,77828
14;8;5;2010;zeer positief; ; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,73169;19,22794;35,63542;2,95145;-27,04283;18,29181
14;8;6;1998;positief; ; ; ; ; ; ; ; ; ; ;-9,8919;40,40092;22,50437;-10,95048;47,2899;7,21473
14;8;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,1587;24,55378;25,27411;10,42249;-27,52894;19,42973
14;8;6;2006;zeer positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,7749;32,74558;26,9097;14,53426;-27,22073;26,43923
14;8;6;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,2517;24,53231;33,93739;24,70168;-27,52894;27,28258
14;8;6;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,24776;24,08005;30,9511;11,58577;-27,52894;25,70092
14;9;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-2,296;1,21771;-2,15718;-7,26947;-6,88178;15,44597
14;9;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,29535;1,82262;,30451;-2,98855;-9,15888;23,28793
14;9;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,57658;3,37039;5,60599;-1,88106;-4,47965;21,52053
14;9;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,28946;7,80416;27,24095;4,59746;1,67992;22,43153
14;9;0;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,7395;4,51886;34,61862;-,78581;1,42526;23,38595
14;9;1;1998;matig; ; ; ; ; ; ; ; ; ; ;-44,98909;-13,80402;-18,70797;-43,44096;-5,08442;-40,32732
14;9;1;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-32,8546;-12,55675;-33,18183;-45,7669;-8,55848;-29,93319
14;9;1;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-41,93839;-4,11589;-21,20925;-45,92483;18,25529;-22,86267
14;9;1;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-27,42694;-3,67684;-9,48218;-38,1124;18,68788;-18,26381
14;9;1;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-29,97309;-3,35612;-1,67501;-40,98477;23,5553;-17,01609
14;9;2;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-33,50716;-12,84825;-7,57334;-37,01694;-22,59941;-37,57162
14;9;2;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-15,90227;-3,50881;-12,52001;-40,7336;-7,34852;-35,22215
14;9;2;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-21,78784;-9,29125;-9,1727;-37,82061;-6,99598;-30,40106
14;9;2;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-13,05261;-7,73274;5,95224;-36,29489;-8,23664;-27,16473
14;9;2;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-19,43194;-3,74889;7,81647;-40,85288;8,19878;-26,87798
14;9;3;1998;matig positief; ; ; ; ; ; ; ; ; ; ;1,68415;-2,2311;-14,22532;-36,61339;-29,76705;-34,53133
14;9;3;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,46972;-13,93946;-14,17463;-40,84232;-11,43569;-25,81905
14;9;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,95358;-13,90299;-12,93997;-37,70799;-3,64164;-16,57467
14;9;3;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,61649;-11,68171;-6,59923;-32,05808;-,98357;-11,16938
14;9;3;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,94494;-5,98086;4,94149;-34,69443;-1,49594;-10,92408
14;9;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;37,82139;-13,3616;-8,50674;-39,26145;-26,57748;42,38512
14;9;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;40,51744;-13,44097;-9,27615;-42,29437;-27,52894;46,06182
14;9;4;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,45555;-20,95724;-7,27694;-44,61969;-27,52894;46,06229
14;9;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,25407;16,29398;-6,33955;-14,20898;-27,52894;42,41032
14;9;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,75776;5,13707;-,05661;-31,82192;-27,52894;42,41821
14;9;5;1998;matig; ; ; ; ; ; ; ; ; ; ;-47,04941;7,87916;-3,78125;-44,20966;-19,49975;-35,76971
14;9;5;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-34,53709;-4,27565;-6,14666;-45,7386;1,94759;-32,08658
14;9;5;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-39,72755;-19,65499;-5,07309;-45,7817;-14,19706;-32,90391
14;9;5;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-30,61426;-20,25342;11,62395;-40,61968;-14,11694;-29,99512
14;9;5;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-30,73831;-20,91269;13,98276;-40,83266;-13,68884;-29,71975
14;9;6;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-32,22325;-7,88401;-10,05974;-40,98314;-26,25381;-34,35926
14;9;6;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-17,74626;-17,12156;-12,58018;-44,58692;,28301;-30,66094
14;9;6;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-25,9667;-9,64078;-13,38618;-43,73365;-17,63585;-27,45292
14;9;6;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-11,62493;-6,98823;,813;-39,62653;-17,72869;-25,49922
14;9;6;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-15,81774;-4,81343;9,37815;-36,86738;-17,91806;-25,0242
14;9;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,60926;22,34776;-4,73375;-5,93502;-1,30826;25,27526
14;9;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;30,3062;7,23275;-4,97252;-15,91304;-15,02779;25,58606
14;9;7;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,36684;-11,60743;-2,03084;-20,42019;-15,22062;23,83429
14;9;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,85634;-8,7017;11,66601;-9,08892;-13,34757;25,5511
14;9;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,25314;-8,89519;1,16999;-8,0784;-13,43368;26,63405
14;9;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,60503;3,4416;40,75034;11,63834;-18,86374;27,89103
14;9;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,95596;-2,76414;40,16605;11,69754;-24,97415;27,68437
14;9;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,9319;-6,8579;41,20348;4,91235;-21,29616;26,02908
14;9;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,23231;-2,11694;47,7845;6,77906;-18,01327;25,83604
14;9;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,44862;-4,21589;47,38981;12,13799;-13,94692;27,1101
15;0;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,10784;5,97682;-4,14768;33,4765;10,16253;7,20959
15;0;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,71791;3,76951;-7,36192;21,18692;-30,1406;13,55759
15;0;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,45638;4,68256;-9,56619;20,87882;-27,75747;9,097
15;0;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,06897;18,35713;-10,29892;27,95063;-28,52767;14,16917
15;0;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,19887;17,17395;10,68204;36,06813;-29,07467;16,60567
15;0;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-14,82148;6,90119;-31,46792;40,79906;29,13534;30,07857
15;0;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,79541;5,7425;-34,41515;35,68541;-35,52804;33,85009
15;0;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,22018;11,68039;-33,98162;31,5485;-35,38133;37,46634
