Ministerie;Handelsnaam;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
DEF;Anoniem 572;1;;;;;;;;;;1
DEF;Anoniem 573;1;;;;;;;;;;1
DEF;Anoniem 581;;;;;;;;;1;;1
DEF;Anoniem 582;;;;;;;;;1;;1
DEF;Anoniem 589;;1;;;;;;;;;1
DEF;Anoniem 592;;1;;;;;;;;;1
DEF;Anoniem 593;1;;;;;;;;;;1
DEF;Anoniem 595;;1;;;;;;;;;1
DEF;Anoniem 596;1;;;;;;;;;;1
DEF;Anoniem 598;1;;;;;;;;;;1
DEF;Anoniem 6;1;;;;;;;;;;1
DEF;Anoniem 60;1;;;;;;;;;;1
DEF;Anoniem 600;1;;;;;;;;;;1
DEF;Anoniem 61;1;;;;;;;;;;1
DEF;Anoniem 611;;1;;;;;;;;;1
DEF;Anoniem 612;1;;;;;;;;;;1
DEF;Anoniem 613;;;;;;;;2;;;2
DEF;Anoniem 616;;;;;;;;;1;;1
DEF;Anoniem 617;1;;;;;;;;;;1
DEF;Anoniem 618;;1;;;;;;;;;1
DEF;Anoniem 620;;;;;;;;1;;;1
DEF;Anoniem 622;;1;;;;;;;1;;2
DEF;Anoniem 624;;1;;;;;;;;;1
DEF;Anoniem 627;1;;;;;;;;;;1
DEF;Anoniem 65;1;;;;;;;;;;1
DEF;Anoniem 67;1;;;;;;;;;;1
DEF;Anoniem 680;1;;;;;;;;;;1
DEF;Anoniem 697;1;;;;;;;;;;1
DEF;Anoniem 7;2;;;;;;;;;;2
DEF;Anoniem 70;2;;;;;;;;;;2
DEF;Anoniem 700;1;;;;;;;;1;;1
DEF;Anoniem 703;1;;;;;;;;;;1
DEF;Anoniem 708;;;;;;;;;1;;1
DEF;Anoniem 71;1;;;;;;;;;;1
DEF;Anoniem 711;1;;;;;;;;;;1
DEF;Anoniem 712;;;;;;;;;1;;1
DEF;Anoniem 713;1;;;;;;;;1;;1
DEF;Anoniem 716;1;;;;;;;;;;1
DEF;Anoniem 717;1;;;;;;;;;;1
DEF;Anoniem 718;;;;;;;;;1;;1
DEF;Anoniem 719;1;;;;;;;;;;1
DEF;Anoniem 721;1;;;;;;;;;;1
DEF;Anoniem 724;;1;;;;;;;;;1
DEF;Anoniem 726;1;;;;;;;;;;1
DEF;Anoniem 73;;1;;;;;;;;;1
DEF;Anoniem 731;1;;;;;;;;;;1
DEF;Anoniem 733;1;;;;;;;;;;1
DEF;Anoniem 735;1;;;;;;;;;;1
DEF;Anoniem 737;1;;;;;;;;;;1
DEF;Anoniem 743;1;;;;;;;;;;1
DEF;Anoniem 745;1;;;;;;;;;;1
DEF;Anoniem 749;1;;;;;;;;;;1
DEF;Anoniem 75;1;;;;;;;;;;1
DEF;Anoniem 751;1;;;;;;;;;;1
DEF;Anoniem 752;1;;;;;;;;;;1
DEF;Anoniem 756;1;;;;;;;;;;1
DEF;Anoniem 757;1;;;;;;;;;;1
DEF;Anoniem 759;;;;;;;;;;1;1
DEF;Anoniem 763;1;;;;;;;;;;1
DEF;Anoniem 765;;;;;;;;1;;;1
DEF;Anoniem 766;1;;;;;;;;;;1
DEF;Anoniem 769;;;;;;;;1;;;1
DEF;Anoniem 772;1;;;;;;;;;;1
DEF;Anoniem 773;1;;;;;;;;;;1
DEF;Anoniem 774;1;;;;;;;;;;1
DEF;Anoniem 778;1;;;;;;;;;;1
DEF;Anoniem 788;;1;;;;;;;;;1
DEF;Anoniem 789;1;;;;;;;;;;1
DEF;Anoniem 79;1;;;;;;;;;;1
DEF;Anoniem 792;1;;;;;;;;;;1
DEF;Anoniem 793;1;;;;;;;;;;1
DEF;Anoniem 800;1;1;;;;;;;;;1
DEF;Anoniem 801;2;;;;;;;;;;2
DEF;Anoniem 802;1;;;;;;;;;;1
DEF;Anoniem 806;;1;;;;;;;;;1
DEF;Anoniem 807;1;;;;;;;;;;1
DEF;Anoniem 809;1;;;;;;;;;;1
DEF;Anoniem 81;;;;;;;;;1;;1
DEF;Anoniem 814;;1;;;;;;;;;1
DEF;Anoniem 819;;;;;;;;;1;;1
DEF;Anoniem 821;1;;;;;;;;;;1
DEF;Anoniem 822;;;;;;;;1;;;1
DEF;Anoniem 824;1;;;;;;;;;;1
DEF;Anoniem 826;;;;;;;;;1;;1
DEF;Anoniem 830;1;;;;;;;;;;1
DEF;Anoniem 832;1;;;;;;;;;;1
DEF;Anoniem 836;1;;;;;;;;;;1
DEF;Anoniem 837;1;;;;;;;;;;1
DEF;Anoniem 842;;;;;;;;;1;;1
DEF;Anoniem 844;;;;;;;;;2;;2
DEF;Anoniem 845;3;;;;;;;;;;3
DEF;Anoniem 857;2;;;;;;;;;;2
DEF;Anoniem 859;1;;;;;;;;;;1
DEF;Anoniem 860;1;;;;;;;;;;1
DEF;Anoniem 861;1;;;;;;;;;;1
DEF;Anoniem 866;1;;;;;;;;;;1
DEF;Anoniem 867;1;;;;;;;;;;1
DEF;Anoniem 873;;;;;;;;;;1;1
DEF;Anoniem 877;2;;;;;;;;;;2
DEF;Anoniem 881;1;;;;;;;;;;1
DEF;Anoniem 89;1;;;;;;;;;;1
DEF;Anoniem 891;1;;;;;;;;;;1
DEF;Anoniem 898;;;;;;;;;1;;1
DEF;Anoniem 9;;1;;;;;;;;;1
DEF;Anoniem 90;1;;;;;;;;1;;1
DEF;Anoniem 902;1;;;;;;;;;;1
DEF;Anoniem 903;1;;;;;;;;;;1
DEF;Anoniem 908;1;;;;;;;;;;1
DEF;Anoniem 909;;1;;;;;;;;;1
DEF;Anoniem 910;1;;;;;;;;;;1
DEF;Anoniem 913;1;;;;;;;;;;1
DEF;Anoniem 914;1;;;;;;;;;;1
DEF;Anoniem 915;1;;;;;;;;;;1
DEF;Anoniem 917;1;;;;;;;;;;1
DEF;Anoniem 924;1;;;;;;;;;;1
DEF;Anoniem 926;;;2;;;;;;;;2
DEF;Anoniem 927;1;;;;;;;;;;1
DEF;Anoniem 933;;;;;;;;;;1;1
DEF;Anoniem 935;;;;;;;;1;;;1
DEF;Anoniem 94;1;;;;;;;;;;1
DEF;Anoniem 944;;;;;;;;;1;;1
DEF;Anoniem 952;1;;;;;;;;;;1
DEF;Anoniem 956;1;;;;;;;;;;1
DEF;Anoniem 957;1;;;;;;;;;;1
DEF;Anoniem 96;1;;;;;;;;;1;1
DEF;Anoniem 962;1;;;;;;;;;;1
DEF;Anoniem 964;;;;;;;;;1;;1
DEF;Anoniem 968;1;;;;;;;;;;1
DEF;Anoniem 970;1;;;;;;;;;;1
DEF;Anoniem 971;;;;;;;;;1;;1
DEF;Anoniem 972;;;;;;;;;1;;1
DEF;Anoniem 973;1;;;;;;;;;;1
DEF;Anoniem 974;1;;;;;;;;;;1
DEF;Anoniem 979;1;;;;;;;;;;1
DEF;Anoniem 981;1;;;;;;;;;;1
DEF;Anoniem 982;;;;;;;;;1;;1
DEF;Anoniem 983;1;;;;;;;;;;1
DEF;Anoniem 984;1;;;;;;;;;;1
DEF;Anoniem 985;;;;;;;;;1;;1
DEF;Anoniem 986;1;;;;;;;;;;1
DEF;Anoniem 987;1;;;;;;;;;;1
DEF;Anoniem 99;1;;;;;;;;;;1
DEF;Anoniem 995;1;;;;;;;;;;1
DEF;Anoniem 996;1;;;;;;;;;;1
DEF;ANTA Uniformverhuur & Props B.V.;;;;;;;;;1;;1
DEF;Antalis B.V.;;;;;;;;;1;;1
DEF;Antargaz Nederland B.V.;1;;;;;;;;;;1
DEF;AO Core B.V.;3;;;;;;;;;;3
DEF;AOC Snijders B.V.;;;;;;;;1;;;1
DEF;AON Ned. Makel. in Assurant.-Risico-Adviser.;;;;;;;;;1;;1
DEF;Apenheul;;;;;;;;;1;;1
DEF;Apex Global B.V.;1;;;;;;;;6;;6
DEF;Apotheek A15 B.V.;;;;;;;;;;1;1
DEF;Apotheek Jansen;1;;;;;;;;;;1
DEF;Applied Research Laboratory Eur. (ARLE) B.V.;5;;;;;;;;3;;5
DEF;Applikon B.V.;1;;;;;;;;;;1
DEF;APS B.V.;1;;;;;;;;;;1
DEF;Aqua Light Nederland B.V.;1;;;;;;;;;;1
DEF;Aranka coaching;;1;;;;;;;;;1
DEF;ARAS Security B.V.;1;;;;;;;;;;1
DEF;Architektenburo en Bouwburo Coors B.V.;;;;;;;;6;;;6
DEF;Arendje Verhuur B.V.;;1;;;;;;;;1;1
DEF;ArjoHuntleigh Nederland B.V.;1;;;;;;;;;;1
DEF;Arko Sports Media B.V.;;1;;;;;;;;;1
DEF;Arob Antennebouw B.V.;1;;;;;;;;;;1
DEF;ARS Traffic & Transport Technology B.V.;1;;;;;;;;;;1
DEF;Arseus Dental Nederland B.V.;;;;;;;;;;1;1
DEF;Art & Allposters International B.V.;1;;;;;;;;;;1
DEF;Artiestenverloningen B.V.;1;;;;;;;;;;1
DEF;Artifac B.V.;1;;;;;;;;;;1
DEF;Artihove Regina B.V.;;1;;;;;;;;;1
DEF;Artin Reklame;;;;;;;;1;;;1
DEF;Asbestos Safety Technology Holland B.V.;;;;;;;;;1;;1
DEF;Ascent Safety B.V.;1;;;;;;;;;;1
DEF;Asfra B.V.;;;;;;;;1;;;1
DEF;Asito B.V.;2;;;5;;;;;;;5
DEF;Askove Kunststof Industrie B.V.;1;;;;;;;;;;1
DEF;Aspenal B.V.;;;;;;;;;;1;1
DEF;Asphalia B.V.;;;;;;;;1;;;1
DEF;Assemblee Sprekersbureau B.V.;1;;;;;;;;;;1
DEF;Asser Glas- en Verfhandel B.V.;1;;;;;;;;;;1
DEF;Assurantiekantoor S.H. de Boer;;;;;;;;;1;;1
DEF;Atal B.V.;;;;;;;;1;1;;1
DEF;Atelier;1;;;;;;;;;;1
DEF;Athlete.nl B.V.;1;;;;;;;;;;1
DEF;Atimo Nederland B.V.;1;;;;;;;;;;1
DEF;Atlantis Arnhem B.V.;1;;;;;;;;;;1
DEF;Atlas Copco Nederland B.V.;;;;;;;;;2;;2
DEF;Atletiekvereniging 1934 (AV '34);1;;;;;;;;;;1
DEF;ATO-Bedrijfstrainingen B.V.;1;;;;;;;;;;1
DEF;Atos Nederland B.V.;1;;;;;;;;;1;1
DEF;ATP Business Travel B.V.;2;;;;;;;;;;2
DEF;Auberge du Bonheur B.V.;;1;;;;;;;;;1
DEF;Audion Elektro B.V.;1;;;;;;;;;;1
DEF;Audique B.V.;1;;;;;;;;;;1
DEF;Autec Hefbruggen B.V.;;;;;;;;;2;;2
DEF;Autobedrijf Geert Stevering B.V.;1;;;;;;;;;;1
DEF;Autobedrijf Janssen B.V.;1;;;;;;;;;;1
DEF;Autobedrijf van den Udenhout B.V.;1;;;;;;;;;;1
DEF;Autodemontagebedrijf K. Boer;;;;;;;;;1;;1
DEF;Automatic Signal Rijsenhout B.V.;3;;;;;;;;;;3
DEF;Automator B.V.;1;;;;;;;1;;;1
DEF;Automotions O Roosendaal;;;;;;;;;1;;1
DEF;Autorecycling A. Kossen;1;;;;;;;;;;1
DEF;Autoservice Jan Benschop;1;;;;;;;;;;1
DEF;Autoservice van de Haar;1;;;;;;;;;;1
DEF;Autoverhuur Bultman B.V.;1;;;;;;;;;;1
DEF;Aviall, Inc.;;;;;;;;;;1;1
DEF;Avilek B.V.;;;;;;;;;1;;1
DEF;Avnet B.V.;;;;;;;;;;1;1
DEF;AVR-Afvalverwerking B.V.;1;;;;;;;;;;1
DEF;Axiell ALM Netherlands B.V.;1;;;;;;;;;;1
DEF;Azerty;3;;;;;;;;;;3
DEF;B & R Design B.V.;1;;;;;;;;;;1
DEF;B & R Industriële Automatisering B.V.;;;;;;;;;;1;1
DEF;B & S Paul Global B.V.;;4;;;;;;;;;4
DEF;B.L. Mulder B.V.;2;;;;;;;;;;2
DEF;B.V.;2;;;;;;;;6;;6
DEF;B.V. Aannemers Inkoop Centrale A.I.C.;1;;;;;;;;;;1
DEF;B.V. Algemeen Nederlands Persbureau ANP;2;;;;;;;;;;2
DEF;B.V. Algemeen Verpakkings Centrum A.V.C.;1;;;;;;;;;;1
DEF;B.V. Algemene Amsterdamse Rederij Noord-Zuid;1;1;;;;;;;;;1
DEF;B.V. Korthofah;;;1;;;;;;;;1
DEF;B.V. Leeuwtechniek;1;;;;;;;;;;1
DEF;B.V. Nederlandse Plastic Industrie Tzummarum;;;;;;;;;1;;1
DEF;B.V. Panorama Mesdag;;1;;;;;;;;;1
DEF;B.V. Princeville Exploitatie;;1;;;;;;;;;1
DEF;B.V. Rederij G. Doeksen en Zonen;1;;;;;;;;;;1
DEF;B.V. Scheepswerf Damen Hardinxveld;;;;;;;;;;1;1
DEF;B.V. Uitgeverij De Bataafsche Leeuw;;;;;;;;;2;;2
DEF;B.V. Vega Meet- en Regeltechniek;1;;;;;;;;;;1
DEF;B.V. Verenigde Instrumenthandel Salm & Kipp;1;;;;;;;;;;1
DEF;B.V.D.A. International B.V.;1;;;;;;;;2;;3
DEF;B+B Vakmedianet B.V.;1;;;;;;;;;;1
DEF;Baan Bedrijfskleding B.V.;;;;;;;;;1;;1
DEF;Backshop B.V.;1;;;;;;;;;;1
DEF;Baco B.V.;1;;;;;;;;1;;1
DEF;Bacoadviesbureau;1;;;;;;;;;;1
DEF;Badhotel Scheveningen V.O.F.;;1;;;;;;;;;1
DEF;Bagageonline B.V.;1;;;;;;;;;;1
DEF;Bakker Brandstoffen;1;;;;;;;;;;1
DEF;Bakker Geluidsverhuur;1;;;;;;;1;;;1
DEF;Bakker Professional B.V.;;;;;;;;1;;;1
DEF;Bakker Van de Kletersteeg;;7;;;;;;;;;7
DEF;Bakkerij Dunselman;;1;;;;;;;;;1
DEF;Bakkerij Vromans Gilze B.V.;1;;;;;;;;;;1
DEF;Balance Ervaring op Projectbasis B.V.;1;;;;;;;;;;1
DEF;Ballorig Den Helder B.V.;;;;;;;;;1;;1
DEF;Banketbakkerij Maison Kelder B.V.;;1;;;;;;;;;1
DEF;Banketbakkerij Teurlings B.V.;;1;;;;;;;;;1
DEF;Bar Company;;1;;;;;;;;;1
DEF;Bar Restaurant Pavlov B.V.;;1;;;;;;;;;1
DEF;Barlucca;;1;;;;;;;;;1
DEF;Barth Slijkhuis B.V.;;;;;;;;;2;;2
DEF;BAS Groep B.V.;1;;;;;;;;;;1
DEF;Bastion Hotel Breda B.V.;;;;;;;;1;;;1
DEF;Baston Service B.V.;;1;;;;;;;;;1
DEF;Baumann & Steffen Sicherheitstechn. Ned. B.V.;2;;;;;;;;3;;4
DEF;Bax-shop.nl B.V.;1;;;;;;;;;;1
DEF;Bazelmans Audio Visual Rentals;;;;;;;;1;;;1
DEF;BBS Beamerbedrijf Spierenburg B.V.;1;;;;;;;;;;1
DEF;BCB;1;;;;;;;;;;1
DEF;BCC (Elektro-Speciaalzaken) B.V.;1;;;;;;;;;;1
DEF;BCD Travel Nederland B.V.;1;;;;;;;;;1;2
DEF;BDUmedia;1;;;;;;;;;;1
DEF;Beat It B.V.;2;;;;;;;;;;2
DEF;Bechtle direct B.V.;1;;;;;;;;;;1
DEF;Becis B.V.;1;;;;;;;;;;1
DEF;Beckman Coulter Nederland B.V.;1;;;;;;;;;;1
DEF;BeeBoxx B.V.;;;;;;;;;1;;1
DEF;BeeDirect B.V.;2;;;;;;;;;;2
DEF;Beeldspraak;1;;;;;;;;;;1
DEF;Bee-Line B.V.;1;;;;;;;;;;1
DEF;Be-Ge Savas Seating B.V.;1;;;;;;;;;;1
DEF;BeGlobal Relatiegeschenken;3;1;;;;;;;1;;3
DEF;Begra Magazijninrichting;1;;;;;;;;;;1
DEF;Beheerder Brandmeld B.V.;1;;;;;;;;;;1
DEF;Beker- en Biljarthuis Lambregts V.O.F.;1;;;;;;;;;;1
DEF;Beko Bakkerij Techniek B.V.;;;;;;;;;1;;1
DEF;Belimed B.V.;2;;;;;;;;;;2
DEF;Bellshape B.V.;1;;;;;;;;;;1
DEF;BEMA Kunststoffen B.V.;;;;;;;;;1;;1
DEF;Benegas;1;;;;;;;;;;1
DEF;Benzine Super Markt Rijckholt V.O.F.;1;;;;;;;;;;1
DEF;Ber.ver. Advis. Belonings- en Format.managem.;1;;;;;;;;;;1
DEF;Berendsen Textiel Service B.V.;2;;;;;;;;;;2
DEF;Bergh Brandkasten B.V.;1;;;;;;;;;;1
DEF;BergingsCombinatie Utrecht (B.C.U.) V.O.F.;1;;;;;;;;;;1
DEF;Berlitz Schools of Languages B.V.;1;;;;;;;;;;1
DEF;Beroepsvereniging Vide;1;;;;;;;;;;1
DEF;Besseling Onderhoud B.V.;1;;;;;;;;;;1
DEF;Best Environmental & Safety Technology B.V.;;;;;;;;;1;1;1
DEF;best4office B.V.;;;;;;;;;1;;1
DEF;Bestolux B.V.;;;;;;;;;5;;5
DEF;Betanco;1;;;;;;;;;;1
DEF;BeterZitten B.V.;1;;;;;;;;1;;1
DEF;Beuker Kunststoffen B.V.;1;;;;;;;;;;1
DEF;Bever B.V.;1;;;;;;;;;;1
DEF;Bever Boek en Kaart;;;;;;;;;1;;1
DEF;Bewegen-Werkt Projects;1;;;;;;;;;;1
DEF;Bewonersvereniging Merkesstraat;;;;;;;;1;;;1
DEF;BHV Centrale B.V.;1;;;;;;;;;;1
DEF;Bhv-Specialist.Nl;;;;;;;;1;;;1
DEF;Biesheuvel Groep B.V.;1;;;;;;;;;;1
DEF;BIGA Groep B.V.;;;;;;;;;6;;6
DEF;Bilderberg Europa Hotel Scheveningen;;1;;;;;;;;;1
DEF;Billink B.V.;1;;;;;;;1;;1;1
DEF;Bio Trading Benelux B.V.;1;;;;;;;;;;1
DEF;Birdland International B.V.;1;;;;;;;;2;;2
DEF;BIS Bedrijfs Informatie Systemen B.V.;2;;;;;;;;;;2
DEF;Bizzdesign;;;;;;;;;;1;1
DEF;Bizzwear Facilities B.V.;;;;;;;;;6;;6
DEF;Björn & Marieke's Bloembinderij;1;;;;;;;;;;1
DEF;BK Ingenieurs B.V.;1;;;;;;;;;;1
DEF;BKS Service B.V.;1;;;;;;;;;;1
DEF;BKS Verkoop en Advies B.V.;2;;;;;;;;;;2
DEF;BKV Groep B.V.;2;;;;;;;;;;2
DEF;Black Box Datacom B.V.;1;;;;;;;;;;1
DEF;Blauw Research B.V.;1;;;;;;;;;;1
DEF;Bleijenberg Interieurbouw B.V.;1;;;;;;;;;;1
DEF;Bloem- en Tuincentrum Van der Maat B.V.;1;1;;;;;;;;;1
DEF;Bloembinderij De Kelk;;1;;;;;;;;;1
DEF;Bloemboetiek Dille;;;;;;;;;1;;1
DEF;Bloemenboutique Nicole V.O.F.;1;1;;;;;;;;;1
DEF;Bloemenhuis Terweijden V.O.F.;;1;;;;;;;;;1
DEF;Bloemenkas Eindhoven;1;;;;;;;;;;1
DEF;Bloemenmagazijn Johan;1;;;;;;;;;;1
DEF;Bloemennis;;;;;;;;1;;;1
DEF;Bloemerie Den Hof;;1;;;;;;;;;1
DEF;Bloemsierkunst De Klerk B.V.;1;;;;;;;;1;;1
DEF;Bloemsierkunst De Roozelaar;1;;;;;;;;;;1
DEF;Blok Filters B.V.;;;;;;;;;1;;1
DEF;BlomBerg Society B.V.;;1;;;;;;;;;1
DEF;Blomsma Signs & Safety;;;;;;;;;1;;1
DEF;blooming hotel en conferentielandgoed B.V.;;1;;;;;;;;;1
DEF;Blycolin Textile Services B.V.;;;;;;;;1;;;1
DEF;BMW Den Haag B.V.;1;;;;;;;;;;1
DEF;BN/De Stem;1;;;;;;;;;;1
DEF;BNR Bouwstoffen B.V.;1;;;;;;;;;;1
DEF;Bobbe International B.V.;4;;;;;;;;;;4
DEF;Bob's Bloemen en Zo;1;;;;;;;;;;1
DEF;Boca Kaarsen B.V.;;;;;;;;1;;;1
DEF;Bodyline Onroerend Goed B.V.;1;;;;;;;;;;1
DEF;Boekbinderij Mulder;1;;;;;;;;;;1
DEF;Boekhandel voorheen W.J. van Hoogstraten B.V.;1;;;;;;;;;;1
DEF;Boekhandel Waanders B.V.;;1;;;;;;;;;1
DEF;Boels Verhuur;1;;;;;;;;;;1
DEF;Boels Verhuur Amersfoort;1;;;;;;;;;;1
DEF;Boels Verhuur B.V.;2;;;;;;;;;;2
DEF;Boels Verhuur Den Bosch;1;;;;;;;;;;1
DEF;Boels Verhuur Venlo;1;;;;;;;;;;1
DEF;Boerenbond Gilze;1;;;;;;;;;;1
DEF;Bofloor B.V.;1;;;;;;;;;;1
DEF;Bohn Stafleu Van Loghum;1;;;;;;;;;;1
DEF;bol.com B.V.;1;;;;;;;;1;;1
DEF;Bongo Belevenisbon;1;;;;;;;;;;1
DEF;Boom B.V.;1;;1;;;;;;;;1
DEF;Boom uitgevers Amsterdam B.V.;1;;;;;;;;1;;1
DEF;Boomerang Beach;;1;;;;;;;;;1
DEF;Boon Schoen- en Sleutelservice Amersfoort;;;;;;;;1;;;1
DEF;Boonstra Retail B.V.;1;1;;;;;;;1;;2
DEF;boottotaal.nl;1;;;;;;;;;;1
DEF;BO-Rent B.V.;;;;;;;;;1;;1
DEF;Bosan B.V.;1;;;;;;;1;4;;4
DEF;Bosch Rexroth B.V.;2;;;;;;;;;;2
DEF;Bose B.V.;1;;;;;;;;;;1
DEF;Boshotel Utrechtse Heuvelrug;;1;;;;;;;;;1
DEF;Boterhal;;1;;;;;;;;;1
DEF;Bouter B.V.;1;;;;;;;1;;;2
DEF;Bouwhekken Nederland B.V.;1;;;;;;;;;;1
DEF;Bouwmaat Nederland B.V.;1;;;;;;;;;1;1
DEF;Bouwmarkt V.d. Ketterij tho Formido Bouwmarkt;1;;;;;;;;;;1
DEF;Bouwonderneming Stout B.V.;1;;;;;;;;;;1
DEF;Bovag Belangengemeenschap B.V.;;;;;;;;;1;;1
DEF;Bovendonk Beheer B.V.;;1;;;;;;;;;1
DEF;Bowerkt B.V.;;;;;;;;1;1;;1
DEF;Bowling en Party Centrum Breda;1;1;;;;;;;;;1
DEF;Bowling Harderwijk B.V.;;1;;;;;;;;;1
DEF;Bowling Juliana;1;;;;;;;;;;1
DEF;BP Europa SE - BP Nederland;;;;;;;;;;1;1
DEF;Brab.-Zeeuwse Chr. Werkgeversvereniging;1;;;;;;;;;;1
DEF;Bracamonte Daily Foods B.V.;;5;;;;;;;;;5
DEF;Brandbeveiliging Alkmaar B.V.;;;1;;;;;;;;1
DEF;Brasserie La Meuse B.V.;2;;;;;;;;;;2
DEF;Brasserie-Restaurant Broekhuizen;;1;;;;;;;;;1
DEF;Bredemeijer Group B.V.;1;;;;;;;;;;1
DEF;Bredenoord B.V.;1;;;;;;;;;;1
DEF;Brenntag Nederland B.V.;;;;;;;;;;1;1
DEF;Breur IJzerhandel Vlietlaan B.V.;1;;;;;;;;1;;1
DEF;Brezan Automaterialen Goes;1;;;;;;;1;;;1
DEF;Brezo-Elan B.V.;1;;;;;;;;;;1
DEF;Brienen aan de Maas;1;;;;;;;;;;1
DEF;Britline;1;;;;;;;;;;1
DEF;Broekhuis Twente B.V.;1;;;;;;;;;;1
DEF;Broekhuizen Automaterialen B.V.;;;;;;;;;1;;1
DEF;Bron Gascare B.V.;;;;;;;;;3;1;3
DEF;Bron Snijder wonen en slapen;;;;;;;;1;;;1
DEF;Brood & Banket Service B.V.;1;;;;;;;;;;1
DEF;Brood- en Banketbakkerij L. Förster;1;;;;;;;;;;1
DEF;Broshuis B.V.;1;;;;;;;;;1;1
DEF;Brouwer Motors B.V.;;;;;;;;;;1;1
DEF;BRP Online B.V.;1;;;;;;;;;;1
DEF;Brugman & Van der Zijden B.V.;1;;;;;;;;1;;1
DEF;Bruinsma Hydrokultuur B.V.;1;;;;;;;;;;1
DEF;Bruinsma Kantoorefficiency;1;;;;;;;;;;1
DEF;Brunschwig Chemie B.V.;;;1;;;;;;;;1
DEF;BSI Group The Netherlands B.V.;2;;;;;;;;;;2
DEF;BSS Holland B.V.;1;;;;;;;;;;1
DEF;BTN B.V.;1;;;;;;;;;;1
DEF;Bucky's Catering;1;;;;;;;;;;1
DEF;Budget Rent a Car;1;;;;;;;;;;1
DEF;Buijtendijk B.V.;1;;;;;;;1;1;;2
DEF;Buikema Beheer B.V.;;;;;;;;;2;;2
DEF;Buitenkado;1;;;;;;;;;;1
DEF;Buko Infrasupport B.V.;1;;;;;;;;;;1
DEF;Bulthuis Truck- en Traileronderdelen B.V.;1;;;;;;;;;;1
DEF;Bumax B.V.;1;;;;;;;;;;1
DEF;Bunzl Verpakkingen B.V.;1;;;;;;;;6;;6
DEF;Bureau Geluid NL;1;;;;;;;;;;1
DEF;Bureau Tromp B.V.;;;;;;;;;1;;1
DEF;Bureau Veritas Industrial Services;1;;;;;;;;;;1
DEF;Buren Systems International B.V.;2;;;;;;;;;;2
DEF;Burg Service B.V.;1;;;;;;;;;;1
DEF;Burger Ferry Agencies B.V.;1;;;;;;;;;;1
DEF;Burghouwt Bouwbeslag B.V.;;;;;;;;1;;;1
DEF;Burgman Security B.V.;1;;;;;;;1;1;;1
DEF;Buroplanex Worldwide B.V.;1;;;;;;;;;;1
DEF;Bus' Handelmaatschappij B.V.;;;;;;;;;1;;1
DEF;Busch B.V.;1;;;;;;;;;;1
DEF;Business Line Cleanroom;2;;;;;;;;;;2
DEF;Business Nieuws Holding B.V.;1;;;;;;;;;;1
DEF;Buveco Gasdetection B.V.;1;;;;;;;;;;1
DEF;BuzzMaster B.V.;1;1;;;;;;;;;2
DEF;BWZ Verhuur B.V.;1;;;;;;;;;;1
DEF;By-Pos B.V.;1;;;;;;;;;;1
DEF;Byte B.V.;1;;;;;;;;;;1
DEF;C & M Labour Supply;1;;;;;;;;;;1
DEF;C.L. de Raden & Zoon;;1;;;;;;;;;1
DEF;C.N. Rood B.V.;4;;;;;;;;;;4
DEF;C.T. Platon B.V.;;;;;;;;;1;;1
DEF;C.V. Banketbakkerij Bos;;;;;;;;;1;;1
DEF;C.V. La Galleria Plein;1;;;;;;;;;;1
DEF;Cabin Care B.V.;;;;;;;;;1;;1
DEF;Cablescan B.V.;1;;;;;;;;;1;1
DEF;Cadettencorps;;1;;;;;;;;;1
DEF;Café De Molen;;1;;;;;;;;;1
DEF;Café Rest. Slijterij 'De Vergulde Leeuw';;1;;;;;;;;;1
DEF;Café Restaurant 'Suisse';1;1;;;;;;;;;2
DEF;Café-Restaurant 'De Roskam' B.V.;;1;;;;;;;;;1
DEF;CAI-Advies B.V.;1;;;;;;;;;;1
DEF;Camping Oosterberg;1;;;;;;;;;;1
DEF;Camping 't Loo B.V.;;;;;;;;;1;;1
DEF;Canon Nederland N.V.;1;;;1;;;;;2;;2
DEF;Canonline B.V.;1;;;;;;;;;;1
DEF;Cantine Service;1;;;;;;;;;;1
DEF;CanvasCompany.nl B.V.;1;;;;;;;;;;1
DEF;Capabel Onderwijs Groep B.V.;1;;;;;;;;;;1
DEF;Caparis Grafisch Centrum;1;;;;;;;;;;1
DEF;Caparis N.V.;;;;;;;;;;1;1
DEF;Capgemini Nederland B.V.;1;;;;;;;;;;1
DEF;Capriole Coffee Service;;1;;;;;;;;;1
DEF;Carberto;1;;;;;;;;1;;1
DEF;Card Vision B.V.;1;;;;;;;;1;;1
DEF;CarePack Holland B.V.;1;;;;;;;;3;;3
DEF;Cargo Security Systems B.V.;4;;;;;;;;;;4
DEF;Carl Zeiss B.V.;1;;;;;;;;;;1
DEF;Carlton Ambassador Hotel B.V.;1;1;;;;;;;;;1
DEF;Carlton Hotels Nederland B.V.;1;;;;;;;;;;1
DEF;Caroni;;1;;;;;;;;;1
DEF;Carrosserie Akkermans B.V.;1;;;;;;;;;;1
DEF;Carrosseriefabriek Veth Arnhem B.V.;2;;;;;;;;;;2
