OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL_BEGIN,STRAAL_EIND,ROTATIE_BEGIN,ROTATIE_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1434,941669,009_5BL_114.1,,11102.095239,11264.206183,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,162.110944,1010,1010,CW,CW,4.85580431,4.69529842,55,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,162.110959924473
1435,941670,009_5BL_114.1,,11264.206183,11428.707111,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,164.500928,971,971,CW,CW,4.69529843,4.52588449,56,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,164.500930559296
1436,941671,009_5BL_114.1,,11428.707111,11568.707111,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Overgangsboog,140,971,,CW,,4.52588449,4.45379386,57,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,140.000000619772
1437,941672,009_5BL_114.1,,11568.707111,11651.270615,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Rechtstand,82.563504,,,,,4.45379386,4.45379386,58,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,82.5635055686227
1438,941673,009_5BL_114.1,,11651.270615,11670.168458,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,18.897843,30000,30000,CW,CW,4.45379386,4.45316393,59,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,18.8978821221559
1439,941674,009_5BL_114.1,,11670.168458,12067.668641,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Rechtstand,397.500183,,,,,4.45316393,4.45316393,60,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,397.500103843861
1440,941675,009_5BL_114.1,,12067.668641,12085.470692,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,17.802051,30000,30000,CCW,CCW,4.45316394,4.45375734,61,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,17.8020535252794
1441,941676,009_5BL_114.1,,12085.470692,12347.742173,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Rechtstand,262.271481,,,,,4.45375734,4.45375734,62,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,262.271520844258
1442,941677,009_5BL_114.1,,12347.742173,12397.742173,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Overgangsboog,50,,2340,,CCW,4.45375734,4.4644411,63,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,49.9999655935482
1443,941678,009_5BL_114.1,,12397.742173,12514.358711,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,116.616538,2340,2340,CCW,CCW,4.4644411,4.51427722,64,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,116.616547827765
1444,941679,009_5BL_114.1,,12514.358711,12590.564966,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,76.206255,2000,2000,CCW,CCW,4.51427723,4.55238035,65,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,76.2062590044901
1445,941680,009_5BL_114.1,,12590.564966,12645.564966,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Overgangsboog,55,2000,,CCW,,4.55238035,4.56613035,66,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,54.999984328907
1446,941681,009_5BL_114.1,,12645.564966,12700.564966,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Overgangsboog,55,,1700,,CW,4.56613035,4.54995388,67,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,55.0000691098297
1447,941682,009_5BL_114.1,,12700.564966,12746.446396,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,45.88143,1700,1700,CW,CW,4.54995388,4.5229648,68,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,45.8813690931656
1448,941683,009_5BL_114.1,R,12746.446396,12754.071396,2021/10/29 14:31:38+00,2019/07/19 02:00:00+00,Boog,7.625,1700,1700,CW,CW,4.52296481,4.51847951,69,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,858f4c7c-c453-4ad9-a0dc-d49f8fc10474,7.62504772929145
1449,941684,009_5BL_114.1,R,12754.071396,12769.826396,2021/10/29 14:31:38+00,2019/07/25 22:00:00+00,Boog,15.755,1700,1700,CW,CW,4.51847953,4.50921188,70,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,858f4c7c-c453-4ad9-a0dc-d49f8fc10474,15.7550556312021
1450,941685,009_5BL_114.1,R,12769.826396,12780.256396,2021/10/29 14:31:38+00,2019/07/25 22:00:00+00,Boog,10.43,1700,1700,CW,CW,4.50921188,4.50307658,71,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,858f4c7c-c453-4ad9-a0dc-d49f8fc10474,10.4299586017484
1451,941686,009_5BL_114.1,R,12780.256396,12780.356396,2021/10/29 14:31:38+00,2019/07/25 22:00:00+00,Boog,0.1,1700,1700,CW,CW,4.50307659,4.50301776,72,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,858f4c7c-c453-4ad9-a0dc-d49f8fc10474,0.0999873992061
1452,941687,009_25AR_165.8,R,0,27.365,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Rechtstand,27.365,,,,,0.52259483,0.52259483,0,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,288e7688-0d8f-4fac-a61e-c615dcb5eb62,27.3649911737607
1453,941688,009_25AR_165.8,R,27.365,36.57,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Rechtstand,9.205,,,,,0.52259483,0.52259483,1,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,288e7688-0d8f-4fac-a61e-c615dcb5eb62,9.20501967461233
1454,941689,009_25AR_165.8,,36.57,54.33242,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Rechtstand,17.76242,,,,,0.52259483,0.52259483,2,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,17.7623756026608
1455,941690,009_25AR_165.8,,54.33242,104.33242,2021/10/29 14:31:39+00,2019/07/25 02:00:00+00,Overgangsboog,50,,456,,CW,0.52259483,0.46777027,3,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,49.999991405883
1456,941691,009_25AR_165.8,,104.33242,239.10667,2021/10/29 14:31:39+00,2019/07/25 02:00:00+00,Boog,134.77425,456,456,CW,CW,0.46777027,0.1722127,4,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,134.774328405398
1457,941692,009_25AR_165.8,,239.10667,264.10667,2021/10/29 14:31:39+00,2019/07/25 02:00:00+00,Overgangsboog,25,456,,CW,,0.1722127,0.14480042,5,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,24.999944219867
1458,941693,009_25AR_165.8,,264.10667,290.18702,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Rechtstand,26.08035,,,,,0.14480042,0.14480042,6,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,26.0803435876524
1459,941694,009_25AR_165.8,,290.18702,321.56855,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Boog,31.38153,450,450,CCW,CCW,0.14480042,0.21453715,7,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,31.3814925654998
1460,941695,009_25AR_165.8,,321.56855,328.22697,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Rechtstand,6.65842,,,,,0.21453715,0.21453715,8,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,6.65845503101132
1461,941696,009_25AR_165.8,L,328.22697,339.62697,2021/10/29 14:31:39+00,2019/07/15 02:00:00+00,Rechtstand,11.4,,,,,0.21453715,0.21453715,9,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,28eba7b1-2227-4b4a-949d-19f9cb6617d3,11.4000423986054
1462,941697,009_25AR_165.8,L,339.62697,342.48962,2021/10/29 14:31:39+00,2019/06/24 02:00:00+00,Rechtstand,2.86265,,,,,0.21453719,0.21453719,10,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,28eba7b1-2227-4b4a-949d-19f9cb6617d3,2.86263851193265
1463,941698,009_25AR_165.8,L,342.48962,384.95171,2021/10/29 14:31:39+00,2019/06/24 02:00:00+00,Boog,42.46209,725,725,CW,CW,0.21453719,0.15596879,11,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,28eba7b1-2227-4b4a-949d-19f9cb6617d3,42.4620020555709
1464,941699,009_25AR_165.8,L,384.95171,386.46654,2021/10/29 14:31:39+00,2019/06/24 02:00:00+00,Rechtstand,1.51483,,,,,0.15596879,0.15596879,12,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,28eba7b1-2227-4b4a-949d-19f9cb6617d3,1.51488558643879
1465,941700,009_103BV_138.6,V,0,1.225,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Rechtstand,1.225,,,,,2.17686909,2.17686909,0,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,a9d4bc39-6637-43a1-86b3-847feefecfb0,1.22506018219514
1466,941701,009_103BV_138.6,V,1.225,3.8,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Rechtstand,2.575,,,,,2.17686909,2.17686909,1,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,a9d4bc39-6637-43a1-86b3-847feefecfb0,2.57492289787481
1467,941702,009_103BV_138.6,,3.8,5.337119,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Rechtstand,1.537119,,,,,2.17686909,2.17686909,2,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,,1.53715806604266
1468,941703,009_103BV_138.6,,5.337119,58.43475,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Boog,53.097631,17000,17000,CW,CW,2.17686909,2.1737457,3,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,,53.0976135437402
1469,941704,009_103BV_138.6,,58.43475,107.989922,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Boog,49.555172,14000,14000,CCW,CCW,2.1737457,2.17728536,4,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,,49.5551282348075
1470,941705,009_103BV_138.6,V,107.989922,110.989989,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Boog,3.000067,14000,14000,CCW,CCW,2.17728536,2.17749965,5,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,602f9c61-b16e-4f1f-910b-191b15977b30,3.00014301325787
1471,941706,009_103BV_138.6,V,110.989989,111.764922,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Rechtstand,0.774933,,,,,2.17749965,2.17749965,6,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,602f9c61-b16e-4f1f-910b-191b15977b30,0.774885023729327
1472,941707,009_103BV_138.6,V,111.764922,113.064922,2021/10/29 14:31:40+00,2019/07/24 02:00:00+00,Rechtstand,1.3,,,,,2.17749965,2.17749965,7,113.064922,Ja,10,5aaa1ea7-1008-4304-894b-62c639630bf5,fef5ebbc-28be-4314-beab-927e36b80a12,602f9c61-b16e-4f1f-910b-191b15977b30,1.30000055384604
1473,941708,011_297AV_70.1,V,0,1.2,2021/10/29 14:31:46+00,2019/08/30 02:00:00+00,Rechtstand,1.2,,,,,1.94150332,1.94150332,0,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,e38c8b80-a841-444f-b55b-f47719a8e0e2,1.19994566543656
1474,941709,011_297AV_70.1,V,1.2,3.011523,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,1.811523,,,,,1.94150332,1.94150332,1,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,e38c8b80-a841-444f-b55b-f47719a8e0e2,1.81152717064912
1475,941710,011_297AV_70.1,V,3.011523,3.775,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,0.763477,4100,4100,CCW,CCW,1.94150332,1.94168953,2,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,e38c8b80-a841-444f-b55b-f47719a8e0e2,0.763503405362412
1476,941711,011_297AV_70.1,,3.775,64.740783,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,60.965783,4100,4100,CCW,CCW,1.94168953,1.95655924,3,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,60.9658219981453
1477,941712,011_297AV_70.1,,64.740783,143.101833,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,78.36105,,,,,1.95655923,1.95655923,4,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,78.3610242590026
1478,941713,011_297AV_70.1,,143.101833,178.443728,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,35.341895,18000,18000,CCW,CCW,1.95655923,1.95852267,5,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,35.3418958403086
1479,941714,011_297AV_70.1,,178.443728,223.278278,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,44.83455,14000,14000,CW,CW,1.95852267,1.9553202,6,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,44.8345259945821
1480,941715,011_297AV_70.1,,223.278278,340.421166,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,117.142888,,,,,1.95532021,1.95532021,7,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,117.142912731415
1481,941716,011_297AV_70.1,,340.421166,396.48094,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,56.059774,5000,5000,CW,CW,1.95532021,1.94410826,8,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,56.0597618424471
1482,941717,011_297AV_70.1,,396.48094,471.86202,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,75.38108,,,,,1.94410825,1.94410825,9,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,75.3810743415746
1483,941718,011_297AV_70.1,,471.86202,528.871274,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,57.009254,5000,5000,CCW,CCW,1.94410825,1.9555101,10,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,57.0092115572347
1484,941719,011_297AV_70.1,,528.871274,924.14511,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,395.273836,,,,,1.9555101,1.9555101,11,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,395.273908526859
1485,941720,011_297AV_70.1,,924.14511,926.084249,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,1.939139,30000,30000,CW,CW,1.9555101,1.95544546,12,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,1.93912197914417
1486,941721,011_297AV_70.1,,926.084249,1204.047944,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,277.963695,,,,,1.95544546,1.95544546,13,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,277.963664748416
1487,941722,011_297AV_70.1,,1204.047944,1254.786079,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,50.738135,30000,30000,CCW,CCW,1.95544546,1.95713673,14,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,50.7381371599405
1488,941723,011_297AV_70.1,,1254.786079,1293.006324,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,38.220245,30000,30000,CW,CW,1.95713673,1.95586272,15,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,38.2202033807966
1489,941724,011_297AV_70.1,,1293.006324,1723.653388,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Rechtstand,430.647064,,,,,1.95586273,1.95586273,16,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,430.647063451384
1490,941725,011_297AV_70.1,,1723.653388,1727.574258,2021/10/29 14:31:46+00,2019/09/04 02:00:00+00,Boog,3.92087,30000,30000,CCW,CCW,1.95586273,1.95599343,17,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,3.92090610573627
1491,941726,011_297AV_70.1,,1727.574258,2876.01025,2021/10/29 14:31:46+00,2019/09/19 11:26:56+00,Rechtstand,1148.435992,,,,,1.95599342,1.95599342,18,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,1148.43594582637
1492,941727,011_297AV_70.1,,2876.01025,2877.66913607,2021/10/29 14:31:46+00,2020/08/20 04:38:09+00,Boog,1.65888607,30000,30000,CW,CW,1.95599342,1.95593812,19,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,1.65894594547261
1493,941728,011_297AV_70.1,,2877.66913607,2926.06690117,2021/10/29 14:31:46+00,2020/08/20 04:38:09+00,Rechtstand,48.3977651,,,,,1.95593812,1.95593812,20,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,48.3977760699807
1494,941729,011_297AV_70.1,,2926.06690117,2931.63630206,2021/10/29 14:31:46+00,2020/08/20 04:38:09+00,Boog,5.56940089,8035,8035,CCW,CCW,1.95593812,1.95663126,21,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,5.56938777572095
1495,941730,011_297AV_70.1,,2931.63630206,3068.6099512,2021/10/29 14:31:46+00,2019/07/11 02:00:00+00,Rechtstand,136.97364914,,,,,1.95663127,1.95663127,22,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,136.973593113782
1496,941731,011_297AV_70.1,,3068.6099512,3188.6099512,2021/10/29 14:31:46+00,2019/07/11 02:00:00+00,Overgangsboog,120,,1227,,CCW,1.95663127,2.00553103,23,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,120.000040624298
1497,941732,011_297AV_70.1,,3188.6099512,3415.26437375,2021/10/29 14:31:46+00,2019/07/11 02:00:00+00,Boog,226.65442255,1227,1227,CCW,CCW,2.00553103,2.19025346,24,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,226.654421122281
1498,941733,011_297AV_70.1,,3415.26437375,3533.64602971,2021/10/29 14:31:46+00,2019/07/11 02:00:00+00,Boog,118.38165596,1341,1341,CCW,CCW,2.19025346,2.2785321,25,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,118.381685282677
1499,941734,011_297AV_70.1,,3533.64602971,3579.30461783,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Boog,45.65858812,3000,3000,CCW,CCW,2.2785321,2.29375163,26,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,45.6585853215934
1500,941735,011_297AV_70.1,,3579.30461783,3619.30461783,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Overgangsboog,40,3000,725,CCW,CCW,2.29375162,2.3280045,27,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,39.9999562416562
1501,941736,011_297AV_70.1,,3619.30461783,3725.69552391,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Boog,106.39090608,725,725,CCW,CCW,2.3280045,2.47475058,28,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,106.390841511815
1502,941737,011_297AV_70.1,,3725.69552391,3789.69552391,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Overgangsboog,64,725,3500.000058,CCW,CCW,2.47475058,2.52803137,29,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,64.0000713786738
1503,941738,011_297AV_70.1,,3789.69552391,3923.02667628,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Boog,133.33115237,3500.000058,3500.000058,CCW,CCW,2.52803136,2.56612598,30,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,133.331080413059
1504,941739,011_297AV_70.1,,3923.02667628,3959.69667628,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Overgangsboog,36.67,3500.000058,,CCW,,2.56612598,2.57136455,31,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,36.6700500176673
1505,941740,011_297AV_70.1,,3959.69667628,4014.69667628,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Overgangsboog,55,,1345,,CW,2.57136455,2.55091846,32,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,55.0000456543411
1506,941741,011_297AV_70.1,,4014.69667628,4058.35007714,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Boog,43.65340086,1345,1345,CW,CW,2.55091846,2.5184624,33,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,43.6533271513796
1507,941742,011_297AV_70.1,,4058.35007714,4123.35007714,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Overgangsboog,65,1345,,CW,,2.5184624,2.49429883,34,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,64.9999952655596
1508,941743,011_297AV_70.1,,4123.35007714,4217.64607148,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Rechtstand,94.29599434,,,,,2.49429883,2.49429883,35,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,,94.296018143822
1509,941744,011_297AV_70.1,R,4217.64607148,4232.05907148,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Rechtstand,14.413,,,,,2.49429883,2.49429883,36,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,f1312c6f-b9f5-4840-b3b0-0fc31b3675d4,14.4130037986535
1510,941745,011_297AV_70.1,R,4232.05907148,4278.91607148,2021/10/29 14:31:46+00,2019/09/06 02:00:00+00,Rechtstand,46.857,,,,,2.49429883,2.49429883,37,4278.91607148,Ja,10,7188b50e-fd80-42c8-9bda-e704fb594563,1625b512-0087-4802-b1ba-1932ff002c72,f1312c6f-b9f5-4840-b3b0-0fc31b3675d4,46.8570171066192
1511,941840,011_67AQ_69.0,Q,0,10.08,2021/10/29 14:31:58+00,2017/04/21 14:15:11+00,Rechtstand,10.08,,,,,2.03434979,2.03434979,0,20.374615,Ja,10,ede56275-aa7d-4c13-97d1-969fd4748935,0281b557-ceb0-4b16-b12a-c9b62f14a408,cd499769-125c-42c3-9275-18796703c59e,10.079926162428
1512,941841,011_67AQ_69.0,Q,10.08,15.755,2021/10/29 14:31:58+00,2017/04/21 14:15:11+00,Rechtstand,5.675,,,,,2.03434979,2.03434979,1,20.374615,Ja,10,ede56275-aa7d-4c13-97d1-969fd4748935,0281b557-ceb0-4b16-b12a-c9b62f14a408,cd499769-125c-42c3-9275-18796703c59e,5.67509583090894
