ZAAK_ID;ZAAKTYPE;HOOFDCATEGORIE;SUBCATEGORIE;SUB_SUBCATEGORIE;SUB_SUB_SUBCATEGORIE;STADSDEEL;DATUM_MELDING;REDEN_VERLENGEN;GEPLAND;EINDDATUM;KANAAL;PRIORITEIT;STATUS;INTERNE_STATUS;STRAATNAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;WIJK;BUURT;AFDELING;WIJZEVANOPLOSSING;XCOORDINAAT;YCOORDINAAT;LONG;LAT;COUNTER
1490624;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Scheveningen;2018-08-13;;2018-08-17;2018-08-16;BuitenBeter;Normaal;Afgerond;Afgerond;PELLENAERSTRAAT;13;;;;;Straten-serviceploeg;Opgelost;79009.055;458559.877;4.277870995100479;52.11004624775276;178755
1491473;Melding Openbare Ruimte;Groen;Bomen en planten;Ziek/onveilig;;Haagse Hout;2018-08-13;;2018-08-16;2018-08-24;formulier met geo-inf;Normaal;Afgerond;Afgerond;BARNSTEENHORST;488;;;Mariahoeve en Marlot;Burgen en Horsten;Groenbeheer Haagse Hout;Wordt meegenomen in gepland onderhoud;84267.132;456691.643;4.355004948030998;52.09395398169474;177608
1490643;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Laak;2018-08-13;;2018-08-21;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;LAAKWEG;147;e;;;;Openbare Verlichting;Wordt verder behandeld in GISIB (OVL);82280.738;453607.381;4.326679752361377;52.065978974291845;178851
737149;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;Scheveningen;2016-07-05;;2016-07-11;2016-07-07;Verbeterdebuurt;Normaal;Afgerond;Afgerond;PRINS MAURITSPLEIN;21;C;;Geuzen- en Statenkwartier;Statenkwartier;Straatmeubilair;Wordt meegenomen in gepland onderhoud;79015.892;456902.266;4.278340386223805;52.09515083511729;706
736795;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Bord beschadigd/ onleesbaar;Scheveningen;2016-07-04;;2016-07-08;2016-11-18;formulier met geo-inf;Normaal;Afgerond;Afgerond;VISSERSHAVENSTRAAT;285;;;Scheveningen;Vissershaven;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;78267.37;457749.428;4.267228208524682;52.10266069367058;609
737156;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Scheveningen;2016-07-05;;2016-07-06;2016-07-05;Telefoon;Hoog;Afgerond;Afgerond;MENNINCKSTRAAT;100;;;Scheveningen;Vissershaven;HMS;;78251.423;456776.801;4.267214493734773;52.09391785495785;708
737157;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;BLOEMHOFSTRAAT;52;;;Transvaalkwartier;Transvaalkwartier-Zd;Handhavingsorganisatie Centrum;;79954.307;453386.735;4.29280586216543;52.06368581601536;709
737164;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Scheveningen;2016-07-05;;2016-07-11;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;DANCKERTSSTRAAT;0;;;Duinoord;Stadhoudersplantsoen;Milieubeheer Scheveningen;Informatie verstrekt;;;;;710
737166;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;SPRINGFONTEINSTRAAT;0;;;Transvaalkwartier;Transvaalkwartier-Zd;Handhavingsorganisatie Centrum;;;;;;711
737168;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;Segbroek;2016-07-05;;2016-07-11;2016-07-07;E-mail;Normaal;Afgerond;Afgerond;CHRYSANTPLEIN;2;;;Bomen- en Bloemenbuurt;Bloemenbuurt-West;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;77579.459;454385.711;4.25795304647858;52.07233646711483;712
737183;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Segbroek;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;VALKENBOSKADE;0;;;;;HMS;;;;;;715
737186;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Segbroek;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;VALKENBOSKADE;0;;;;;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;;;;;943
737187;Melding Openbare Ruimte;Groen;Bomen en planten;Ziek/onveilig;;;2016-07-05;;2016-07-06;2016-07-05;Telefoon;Hoog;Afgerond;Afgerond;DOKTER HOFSTEDE DE GROOT ERF;62;;;;;Groenbeheer Loosduinen;;;;;;944
736836;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Haagse Hout;2016-07-04;;2016-07-12;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;LOUDONSTRAAT;0;;;Bezuidenhout;Bezuidenhout-Oost;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);;;;;620
737191;Melding Openbare Ruimte;Onveilige verkeerssituatie;Onoverzichtelijk;fiets;;;2016-07-05;;2016-07-08;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;ABRAHAM ORTELIUSPAD;0;;;;;Wegbeheer Escamp;Informatie verstrekt;;;;;946
737193;Melding Openbare Ruimte;Groen;Bomen en planten;Verwijderen;;;2016-07-05;;2016-07-08;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;DAAL EN BERGSELAAN;0;;;;;Groenbeheer Segbroek;;;;;;947
737195;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Centrum;2016-07-05;;2016-07-11;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;WESTERBAENSTRAAT;11;;;Zeeheldenkwartier;Zeeheldenkwartier;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;80448.63;455109.005;4.299637195395888;52.07923014376658;948
737196;Melding Openbare Ruimte;Afval;Hondenpoep;;;Scheveningen;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;JACOB PRONKSTRAAT;0;;;Scheveningen;Oud Scheveningen;Milieubeheer Scheveningen;Informatie verstrekt;;;;;949
737198;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer restafval;Niet geleegd;Loosduinen;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;STRAUSSLAAN;0;;;Waldeck;Nieuw Waldeck;HMS;;;;;;950
737204;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Leidschenveen-Ypenburg;2016-07-05;;2016-07-13;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;MIMI KNAGELAAN;44;;;Leidschenveen;De Lanen;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);86677.189;453100.324;4.39088861920084;52.06198174950263;951
737206;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Scheveningen;2016-07-05;;2016-07-08;2016-07-05;Web formulier;Normaal;Afgerond;Afgerond;VIJZELSTRAAT;0;;;Scheveningen;Visserijbuurt;Handhavingsorganisatie Scheveningen;Opgelost;;;;;952
737207;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Escamp;2016-07-05;;2016-07-11;2016-07-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;ZWAARDVEGERSGAARDE;7;;;Bouwlust/Vrederust;Dreven en Gaarden;Straten-serviceploeg;Opgelost;78302.259;450805.545;4.2692976800709825;52.04026321525712;953
737210;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;TOLLENSSTRAAT;94;;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;954
736928;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-05;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;HAARDSTEDE;0;;;Bouwlust/Vrederust;Zijden,Steden,Zichten;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;627
737213;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Loosduinen;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;PISUISSESTRAAT;243;;;Loosduinen;Kom Loosduinen;HMS;;75544.695;452626.541;4.228689218659643;52.05623940412262;956
737216;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;;2016-07-05;;2016-07-13;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;2551LM;38;;;;;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);;;;;957
1490934;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Beschadigd (asfalt);;Loosduinen;2018-08-13;;2018-08-17;2018-09-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;BOOMAWEG;63;A;;Kraayenstein en Vroondaal;Kraayenstein;Wegbeheer Loosduinen;Informatie verstrekt;75486.62;450278.453;4.228388884656572;52.0351297599113;179224
1490417;Melding Openbare Ruimte;Groen;Bomen en planten;Verwijderen;;Escamp;2018-08-13;;2018-08-16;2018-08-15;Telefoon;Normaal;Afgerond;Afgerond;TINAARLOSTRAAT;143;;;;;Groenbeheer Escamp;Opgelost;78769.236;451546.305;4.275937657917196;52.046984625176826;178393
1490388;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;deksel te laag;;2018-08-13;;2018-08-17;2018-08-13;E-mail;Normaal;Afgerond;Afgerond;WALDORPSTRAAT;0;;;;;Riolering;Informatie verstrekt;;;;;178383
1490475;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Beschadigd (asfalt);;Centrum;2018-08-13;;2018-08-17;2018-08-14;Web formulier;Normaal;Afgerond;Afgerond;RIOUWSTRAAT;44;;;Archipelbuurt;Archipelbuurt;Straten-serviceploeg;Opgelost;80431.18;456514.948;4.299075299783175;52.09186260365094;178506
1490932;Melding Openbare Ruimte;Afval;Verzamelcontainer;Papier;Afval naast container;Loosduinen;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;COLIJNPLEIN;9;;;;;HMS;;76764.384;453673.725;4.246229842184323;52.065823596026355;179223
736721;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-04;;2016-07-07;2016-07-05;App melding;Normaal;Afgerond;Afgerond;KORTENHOEFSESTRAAT;0;;;Rustenburg en Oostbroek;Rustenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;599
736940;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;opengescheurd;Scheveningen;2016-07-05;;2016-07-08;2016-07-05;Web formulier;Normaal;Afgerond;Afgerond;FREDERIK HENDRIKLAAN;0;;;Geuzen- en Statenkwartier;Statenkwartier;Milieubeheer Scheveningen;Informatie verstrekt;;;;;630
736945;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Haagse Hout;2016-07-05;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;LOUDONSTRAAT;0;;;Bezuidenhout;Bezuidenhout-Oost;Milieubeheer Haagse Hout;;;;;;631
736947;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vies/ vervuild;Centrum;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;NETSCHERSTRAAT;58;;;Schildersbuurt;Schildersbuurt-West;HMS;;;;;;632
736951;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vies/ vervuild;Centrum;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;VAN DER NEERSTRAAT;0;;;Schildersbuurt;Schildersbuurt-West;HMS;;;;;;633
736956;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vies/ vervuild;Centrum;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;GERARD DOUSTRAAT;32;;;Schildersbuurt;Schildersbuurt-Noord;HMS;;80581.307;454132.394;4.301785339774507;52.070471444198404;636
1477305;Melding Openbare Ruimte;Afval;Grofvuil;Naast verzamelcontainer;;Scheveningen;2018-07-28;;2018-08-01;2018-07-28;formulier met geo-inf;Normaal;Afgerond;Afgerond;NEPTUNUSSTRAAT;136;B;;;;HMS;;79413.797;458462.826;4.283799990130282;52.10922952871867;173801
1477302;Melding Openbare Ruimte;Achtergelaten voertuig/ fiets;Fietswrak;;;Escamp;2018-07-28;;2018-08-01;2018-08-27;formulier met geo-inf;Hoog;Afgerond;Afgerond;VLEDDERSTRAAT;10;;;Morgenstond;Morgenstond-West;Toezichtteam;Handhavingsorganisatie oplossing;78683.654;451786.991;4.2746365483807;52.049135823137966;173800
1491568;Melding Openbare Ruimte;Onveilige verkeerssituatie;Onoverzichtelijk;;;Escamp;2018-08-14;;2018-08-17;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;NUNSPEETLAAN;361;;;Rustenburg en Oostbroek;Oostbroek-Zuid;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79574.337;453378.652;4.287267488760581;52.06356157538506;177680
1490606;Melding Openbare Ruimte;Afval;Vuilniszak/ dozen;Op openbare weg;;;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;ZUIDWALLAND;0;;;;;HWB;;;;;;178747
1491344;Melding Openbare Ruimte;Afval;Grofvuil;Niet opgehaald na afspraak;;Escamp;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN RUYSBROEKSTRAAT;234;;;Moerwijk;Moerwijk-Noord;HMS;;80636.497;452222.058;4.303006156809461;52.05331112987031;177590
1490869;Melding Openbare Ruimte;Straten en straatmeubilair;Verkeersdrempel;Aanbrengen/verlagen;;Escamp;2018-08-13;;2018-08-17;2018-08-16;formulier met geo-inf;Normaal;Afgerond;Afgerond;NUNSPEETLAAN;247;;;Rustenburg en Oostbroek;Oostbroek-Zuid;Wegbeheer Escamp;Informatie verstrekt;79482.737;453547.829;4.285894501713839;52.065069442079285;179117
1491261;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Loosduinen;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;LOUIS ARMSTRONGKADE;330;;;Waldeck;Nieuw Waldeck;HMS;;76223.335;452788.235;4.238545064436172;52.057789378362436;177476
1490692;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Loosduinen;2018-08-13;;2018-08-17;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;LAAN VAN DE MENSENRECHTEN;33;;;Loosduinen;Houtwijk;Straten-serviceploeg;Opgelost;77794.569;453038.825;4.261394620104925;52.06026250172362;178964
735900;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Escamp;2016-07-04;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;LARENSESTRAAT;0;;;Rustenburg en Oostbroek;Rustenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;373
735777;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Escamp;2016-07-04;;2016-07-05;2016-07-04;Telefoon;Hoog;Afgerond;Afgerond;DRAPENIERSGAARDE;0;;;Bouwlust/Vrederust;Dreven en Gaarden;HMS;;;;;;542
735780;Melding Openbare Ruimte;Onveilige verkeerssituatie;Oversteken/zebra’s;voetganger;;Centrum;2016-07-04;;2016-07-05;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;HOEFKADE;0;;;;;Wegbeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;543
735905;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;;2016-07-04;;2016-07-07;2016-07-07;Telefoon;Hoog;Afgerond;Afgerond;CONRADKADE;0;;;;;Handhavingsorganisatie Scheveningen;Opgelost;;;;;376
735909;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Haagse Hout;2016-07-04;;2016-07-07;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;OOSTDUINLAAN;125;;;Benoordenhout;Waalsdorp;Groenbeheer Haagse Hout;Wordt meegenomen in gepland onderhoud;81274.318;457152.171;4.311238702193404;52.09770209160852;378
735910;Melding Openbare Ruimte;Afval;Ongedierte;Ratten;;Loosduinen;2016-07-04;;2016-07-07;2016-07-11;Telefoon;Normaal;Afgerond;Afgerond;JULES MASSENETHOF;22;;;Waldeck;Nieuw Waldeck;Milieubeheer Loosduinen;;76658.036;452720.483;4.244897857115306;52.05724214812636;379
735911;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Centrum;2016-07-04;;2016-07-06;2016-07-05;Telefoon;Hoog;Afgerond;Afgerond;HOEFKADE;350 ;;;Schildersbuurt;Schildersbuurt-Oost;Straten-serviceploeg;Opgelost;81646.111;454066.302;4.31732740469668;52.07001952785612;380
735913;Melding Openbare Ruimte;Graffiti/ posters/ stickers verwijderen;Openbare ruimte;;;;2016-07-04;;2016-07-11;2016-08-11;Telefoon;Normaal;Afgerond;Afgerond;GROOT HERTOGINNEBRUG;0;;;;;Graffiti;;;;;;382
735921;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Segbroek;2016-07-04;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;PERENSTRAAT;0;;;Vruchtenbuurt;Vruchtenbuurt;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;;;;;383
735925;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Beschadigd;Loosduinen;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;LISZTSTRAAT;338;;;Loosduinen;Kom Loosduinen;HMS;;76298.566;452500.27;4.239708158854226;52.055212240137365;384
735928;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Paal beschadigd/ verbogen;Escamp;2016-07-04;;2016-07-08;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;LEGGELOSTRAAT;0;;;Morgenstond;Morgenstond-Zuid;Vegen;Wordt meegenomen in gepland onderhoud;;;;;385
735929;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Segbroek;2016-07-04;;2016-07-07;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;SEGBROEKLAAN;490;;;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;Groenbeheer Segbroek;;77894.147;455126.497;4.262374833308484;52.07903754179913;386
735790;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Centrum;2016-07-04;;2016-07-05;2016-07-04;Telefoon;Hoog;Afgerond;Afgerond;NOORDWAL;525;;;Centrum;Kortenbos;HMS;;80285.911;454890.773;4.297311623914625;52.077247023173086;545
737441;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Segbroek;2016-07-05;;2016-07-07;2016-07-11;Telefoon;Hoog;Afgerond;Afgerond;MIENT;523;;;Vruchtenbuurt;Vruchtenbuurt;Openbare Verlichting;Opgelost;77487.88;453772.197;4.256756841046542;52.066810233124656;829
737447;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Aanbrengen;;Centrum;2016-07-05;;2016-07-08;;Telefoon;Normaal;In behandeling;Doorgestuurd naar afdeling;RIJNSTRAAT;0;;;Stationsbuurt;Rivierenbuurt-Noord;Haagse Hout;Wordt meegenomen in gepland onderhoud;;;;;831
737448;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Segbroek;2016-07-05;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;KORNOELJESTRAAT;0;;;Vruchtenbuurt;Eykenduynen;Groenbeheer Segbroek;Wordt meegenomen in gepland onderhoud;;;;;832
737449;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-11;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;HEMSTERHUISSTRAAT;0;;;Zeeheldenkwartier;Zeeheldenkwartier;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;833
737452;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Segbroek;2016-07-05;;2016-07-11;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;AKELEISTRAAT;154;;;Bomen- en Bloemenbuurt;Bloemenbuurt-West;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;77165.467;454221.047;4.251953270542939;52.07079867125265;834
737234;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Storingsmelding verkeerslicht;Verkeerslicht is ontregeld;;;2016-07-05;;2016-07-13;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;UTRECHTSEBAAN;0;;;;;Verkeersmanagement;Wordt verder behandeld in Vera+ (VM);;;;;964
737464;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Loosduinen;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;GLENN MILLERHOF;94;;;Waldeck;Nieuw Waldeck;HMS;;76359.19;452627.552;4.240562607125997;52.05636468084811;837
737467;Melding Openbare Ruimte;Afval;Zwerfvuil;Tussen het groen;;Centrum;2016-07-05;;2016-07-11;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;LEKSTRAAT;0;;;Stationsbuurt;;Handhavingsorganisatie Centrum;Informatie verstrekt;;;;;838
737251;Melding Openbare Ruimte;Groen;Bomen en planten;Ziek/onveilig;;Centrum;2016-07-05;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;WOLMARANSSTRAAT;146;;;Transvaalkwartier;Transvaalkwartier-Zd;Groenbeheer Centrum;Wordt meegenomen in gepland onderhoud;80224.572;453399.259;4.296743731804022;52.06383491012649;973
737478;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Laak;2016-07-05;;2016-07-06;2016-07-05;Telefoon;Hoog;Afgerond;Afgerond;HILDEBRANDSTRAAT;56;;;Laakkwartier en Spoorwijk;Spoorwijk;HMS;;81221.079;452447.144;4.311479130166466;52.055412065973954;840
737479;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;BREEDSTRAAT;0;;;Centrum;Kortenbos;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;841
737480;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Haagse Hout;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;MARGARETHALAND;23;;;Mariahoeve en Marlot;Landen;Handhavingsorganisatie Haagse Hout;Handhavingsorganisatie oplossing;85104.148;456431.471;4.36727092032018;52.09172217793996;842
737481;Melding Openbare Ruimte;Afval;Chemisch afval;Klein chemisch afval;;Escamp;2016-07-05;;2016-07-06;2016-07-05;Interne Melding;Hoog;Afgerond;Afgerond;GUNTERSTEINWEG;6;;;Moerwijk;Moerwijk-Oost;HMS;;80934.65;451717.544;4.30746175725646;52.04881709998702;843
737484;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Centrum;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;KORTE VLEERSTRAAT;0;;;Centrum;Kortenbos;HMS;;;;;;844
737485;Melding Openbare Ruimte;Afval;Chemisch afval;Klein chemisch afval;;Escamp;2016-07-05;;2016-07-06;2016-07-05;Interne Melding;Hoog;Afgerond;Afgerond;VAN EFFENSTRAAT;17;;;Moerwijk;Moerwijk-West;HMS;;79533.194;451708.335;4.287036617103648;52.04854528932399;845
1490708;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Aanbrengen/ verwijderen;Leidschenveen-Ypenburg;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;OUDE POLDERWEG;115;;;;;Wegbeheer Leidschenveen-Ypenburg;Afgewezen;86562.512;453125.104;4.389211622907737;52.06219029273081;178972
1491351;Melding Openbare Ruimte;Onveilige verkeerssituatie;Onoverzichtelijk;;;Segbroek;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;SPORTLAAN;740;;;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;Wegbeheer Segbroek;Informatie verstrekt;77725.666;455222.823;4.259895652268799;52.07987970259586;177591
1490364;Melding Openbare Ruimte;Dieren en hondenpoep;Dode dieren in water;;;Leidschenveen-Ypenburg;2018-08-13;;2018-08-16;2018-08-13;Web formulier;Normaal;Afgerond;Afgerond;MOLENPOLDERSTRAAT;36;;;;;Waterbeheersing;Wordt meegenomen in gepland onderhoud;87815.024;452391.982;4.407618047033734;52.055755025489184;178376
1491142;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Centrum;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;NICOLAAS PENNINGHOF;42;;;;;Groenbeheer Centrum;;81130.724;454049.944;4.309815226078817;52.0698040298353;177565
1490785;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Escamp;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;DOORWERTHSTRAAT;37;;;;;HMS;;79104.053;453564.695;4.280369184028226;52.06516926138986;179097
1490685;Melding Openbare Ruimte;Afval;Vuilniszak/ dozen;Naast verzamelcontainer;;Centrum;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;ROCHUSSENHOF;1;;;;;HWB;;;;;;178870
1490445;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Centrum;2018-08-13;;2018-08-17;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;TROELSTRAKADE;60;;;;;Vegen;Wordt meegenomen in gepland onderhoud;80519.307;452642.567;4.301206173536039;52.05707440684128;178496
1491237;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Centrum;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;LOOSDUINSEKADE;141;;;;;HMS;;79634.181;454255.691;4.287946429184366;52.071451418196766;177465
737622;Melding Openbare Ruimte;Afval;Zwerfvuil;In het water;;Centrum;2016-07-05;;2016-07-11;2016-07-06;BuitenBeter;Normaal;Afgerond;Afgerond;LANGE VIJVERBERG;20;N;;Centrum;Voorhout;Waterbeheersing;;81392.207;455339.551;4.313350164209457;52.08142823294;896
737342;Melding Openbare Ruimte;Parkeren;Parkeerbeugel beschadigd/ defect;;;Centrum;2016-07-05;;2016-07-11;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;NOORDWAL;10;;;Centrum;Kortenbos;Parkeren;Informatie verstrekt;80692.053;455157.861;4.303177035575473;52.07970191773915;991
