FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
verlichtingen_wegvak.711,Mastverlichting,,600123855,2022-01-01T00:00:00,0,209,060012385520220101,LTK0000451846,R,I,,"LINESTRING (115223.25629999861 481928.3341999985, 115218.0626000017 481942.4569000006, 115168.69379999861 481995.1656999998, 115150.2939000018 482013.6387999989, 115128.68629999831 482034.4602999985, 115106.66849999875 482054.83729999885, 115080.32459999993 482078.1548999995)"
verlichtingen_wegvak.712,Mastverlichting,,248355010,2022-01-01T00:00:00,0,636,024835501020220101,LTK0000451791,L,I,,"LINESTRING (124452.98409999907 477636.5212999992, 124493.25290000066 477638.73750000075, 124576.44469999894 477635.8682000004, 124616.47340000048 477634.97250000015, 124656.47089999914 477634.50840000063, 124676.47129999846 477634.4611000009, 124736.47679999843 477634.8487999998, 124825.71730000153 477636.06269999966, 124865.71169999987 477636.76900000125, 125088.45699999854 477641.85880000144)"
verlichtingen_wegvak.713,Mastverlichting,,600127444,2022-01-01T00:00:00,0,405,060012744420220101,LTK0000452088,L,I,,"LINESTRING (133305.60060000047 453083.1897, 133211.66589999944 453121.21350000054, 133188.4070999995 453130.3803000003, 133154.44570000097 453143.3546000011, 133122.14919999987 453156.8872999996, 133060.3557999991 453179.998300001, 133055.65300000086 453181.69509999827, 133036.64389999956 453187.91479999945, 133004.8823999986 453197.7221000008, 132984.96229999885 453204.30779999867, 132975.52529999986 453207.61630000174, 132945.84950000048 453218.5907999985, 132925.53550000116 453220.6457000002)"
verlichtingen_wegvak.714,Mastverlichting,,600127885,2022-01-01T00:00:00,57,523,060012788520220101,LTK0000466047,L,I,,"LINESTRING (138223.83940000087 451925.7619000003, 138189.90179999918 451924.93290000036, 138175.06179999933 451925.82669999823, 138147.36239999905 451927.98959999904, 138113.54399999976 451933.67599999905, 138071.9910000004 451943.32499999925, 138035.26300000027 451951.41800000146, 137997.2890000008 451959.51099999994, 137963.36199999973 451962.0009999983, 137939.23999999836 451962.6229999997, 137905.93499999866 451962.0009999983, 137874.80999999866 451957.6429999992, 137838.39200000092 451950.1730000004, 137764.15700000152 451934.9210000001)"
verlichtingen_wegvak.715,Mastverlichting,,600106743,2022-01-01T00:00:00,0,136,060010674320220101,LTK0000452037,L,I,,"LINESTRING (87228.74680000171 452278.7782999985, 87166.11309999973 452297.2468000017, 87120.31379999965 452311.80700000003, 87097.61160000041 452313.8920000009)"
verlichtingen_wegvak.716,Mastverlichting,,600104824,2022-01-01T00:00:00,0,740,060010482420220101,LTK0000478363,L,I,,"LINESTRING (87097.61160000041 452313.8920000009, 87041.27230000123 452334.57459999993, 86977.2386999987 452358.3456999995, 86958.53880000114 452365.45760000125, 86921.65810000151 452380.0998999998, 86884.7078000009 452395.4846000001, 86859.41539999843 452406.41099999845, 86826.98759999871 452420.9726999998, 86790.69920000061 452437.8099000007, 86772.64950000122 452446.4246000014, 86736.79069999978 452464.1545000002, 86707.32070000097 452479.3530000001, 86672.01099999994 452498.14930000156, 86654.4877000004 452507.7905000001, 86598.72949999943 452539.08669999987, 86538.01839999855 452574.0313999988, 86486.23440000042 452604.33900000155, 86432.79439999908 452636.14130000025)"
verlichtingen_wegvak.717,Mastverlichting,,600106744,2022-01-01T00:00:00,0,30,060010674420220101,LTK0000452037,L,I,,"LINESTRING (87258.67700000107 452273.7430000007, 87243.18679999933 452275.5907000005, 87232.84169999883 452277.6229999997, 87228.74680000171 452278.7782999985)"
verlichtingen_wegvak.718,Mastverlichting,,600106745,2022-01-01T00:00:00,0,86,060010674520220101,LTK0000452037,L,I,,"LINESTRING (87342.43149999902 452289.21449999884, 87329.02800000086 452284.7802999988, 87298.44680000097 452275.4351999983, 87285.11120000109 452273.04890000075, 87273.09169999883 452272.2633000016, 87258.67700000107 452273.7430000007)"
verlichtingen_wegvak.719,Mastverlichting,,600106518,2022-01-01T00:00:00,0,102,060010651820220101,LTK0000478377,L,I,,"LINESTRING (86432.79439999908 452636.14130000025, 86424.06309999898 452646.0632000007, 86373.18490000069 452679.1644000001, 86350.26139999926 452695.7093999982)"
verlichtingen_wegvak.720,Mastverlichting,,600106510,2022-01-01T00:00:00,0,478,060010651020220101,LTK0000478377,L,I,,"LINESTRING (86350.26139999926 452695.7093999982, 86325.3823999986 452713.13870000094, 86305.1042000018 452727.76309999824, 86281.90450000018 452744.8718999997, 86259.04839999974 452762.063000001, 86226.01399999857 452788.0227999985, 86140.31709999964 452856.9877000004, 86089.44220000133 452897.44849999994, 86058.20499999821 452921.98580000177, 86026.61100000143 452946.5181000009, 85972.22150000185 452988.2413999997)"
verlichtingen_wegvak.721,Mastverlichting,,600106571,2022-01-01T00:00:00,0,170,060010657120220101,LTK0000478377,L,I,,"LINESTRING (84792.43140000105 452052.35880000144, 84785.56019999832 452041.6030000001, 84774.47610000148 452024.94729999825, 84752.78550000116 451993.6933000013, 84741.04580000043 451977.5012000017, 84726.13369999826 451957.4345000014, 84701.97690000013 451925.7122000009, 84696.3909999989 451912.71229999885)"
verlichtingen_wegvak.722,Mastverlichting,,600147688,2022-01-01T00:00:00,0,244,060014768820220101,LTK0000452148,R,I,,"LINESTRING (195483.33350000158 443824.9717000015, 195483.39710000157 443807.1158999987, 195482.47619999945 443793.6972000003, 195480.10819999874 443781.4624999985, 195474.71440000087 443763.7023999989, 195467.7419999987 443750.15210000053, 195461.0326000005 443738.7067000009, 195450.9028000012 443725.814199999, 195440.24670000002 443715.1581999995, 195430.5225000009 443706.1774000004, 195429.27809999883 443705.27809999883, 195425.03220000118 443702.5747000016, 195416.3392000012 443697.58249999955, 195407.40159999952 443693.09490000084, 195392.15729999915 443686.2624000013, 195387.5722000003 443684.2857999988, 195382.93659999967 443682.3861999996, 195332 443661)"
verlichtingen_wegvak.723,Mastverlichting,,390288046,2022-01-01T00:00:00,0,282,039028804620220101,LTK0000452148,R,I,,"LINESTRING (194923.2888999991 444222.5762999989, 194927.00250000134 444212.8027999997, 195169.0687999986 444090.13540000096)"
verlichtingen_wegvak.724,Mastverlichting,,600478685,2022-02-01T00:00:00,0,13,060047868520220201,LTK0000457576,R,I,,"LINESTRING (107986 425597, 107981.09750000015 425584.686900001)"
verlichtingen_wegvak.725,Mastverlichting,,600478686,2022-02-01T00:00:00,0,229,060047868620220201,LTK0000457576,R,I,,"LINESTRING (107981.09750000015 425584.686900001, 107981.57970000058 425573.3132000007, 107984.74549999833 425563.0417000018, 107993.25820000097 425549.1821999997, 107998.67540000007 425542.8504000008, 108008.80620000139 425535.5337000005, 108061.85240000114 425507.95529999956, 108077.47069999948 425500.35720000044, 108084.22459999844 425497.61349999905, 108097.45100000128 425494.8696999997, 108111.87330000103 425492.12590000033, 108122.00409999862 425489.1711000018, 108130.93899999931 425484.73889999837, 108141.63259999827 425475.1708999984, 108149.30110000074 425462.0148999989, 108151.3412999995 425454.9796000011)"
verlichtingen_wegvak.726,Mastverlichting,,147270030,2022-02-01T00:00:00,0,88,014727003020220201,LTK0000484896,L,I,,"LINESTRING (73971.98519999906 435350.12209999934, 73998.29879999906 435380.25930000097, 74015.88060000166 435401.5053999983, 74028.78029999882 435416.9774999991)"
verlichtingen_wegvak.727,Mastverlichting,,600479079,2022-02-01T00:00:00,0,119,060047907920220201,LTK0000475865,L,I,,"LINESTRING (74111.16230000183 435260.1537999995, 74105.60060000047 435259.03180000186, 74101.52639999986 435258.5175999999, 74097.13580000028 435258.6757999994, 74091.03040000051 435259.55359999835, 74084.39229999855 435261.3856999986, 74078.03280000016 435263.5951000005, 74064.07629999891 435269.1057000011, 74050.22239999846 435274.85770000145, 74022.7061999999 435286.8125, 73999.87209999934 435297.0007000007)"
verlichtingen_wegvak.728,Mastverlichting,,600100936,2022-02-01T00:00:00,0,21,060010093620220201,LTK0000475865,L,I,,"LINESTRING (73967.3601000011 435329.4087000005, 73971.70160000026 435350.08879999816, 73971.98519999906 435350.12209999934)"
verlichtingen_wegvak.729,Mastverlichting,,148270042,2022-02-01T00:00:00,0,45,014827004220220201,LTK0000459156,L,I,,"LINESTRING (74111.16230000183 435260.1537999995, 74115.5001000017 435257.1843999997, 74124.06740000099 435259.65150000155, 74130.24570000172 435263.7336000018, 74140.93800000101 435274.4486999996, 74147.07279999927 435280.2496000007)"
verlichtingen_wegvak.730,Mastverlichting,,600101203,2022-02-01T00:00:00,0,39,060010120320220201,LTK0000475865,L,I,,"LINESTRING (74139.22250000015 435286.76000000164, 74129.00450000167 435277.24159999937, 74121.53810000047 435270.0742999986, 74112.72060000151 435263.6598000005, 74111.16230000183 435260.1537999995)"
verlichtingen_wegvak.731,Mastverlichting,,147270018,2022-02-01T00:00:00,0,51,014727001820220201,LTK0000484896,L,I,,"LINESTRING (73936.31560000032 435313.4946999997, 73947.4486999996 435324.6559999995, 73971.98519999906 435350.12209999934)"
verlichtingen_wegvak.732,Mastverlichting,,146269003,2022-02-01T00:00:00,0,870,014626900320220201,LTK0000484896,L,I,,"LINESTRING (73318.75059999898 434702.9270000011, 73340.9411999993 434734.1702999994, 73352.82169999927 434750.26669999957, 73365.07530000061 434766.0733000003, 73374.90359999985 434778.0811999999, 73387.82679999992 434793.3698000014, 73401.04780000076 434808.3803999983, 73414.47949999943 434823.1990999989, 73428.09439999983 434837.85069999844, 73447.3337999992 434857.9373999983, 73461.33300000057 434872.24060000107, 73475.48860000074 434886.370099999, 73495.20800000057 434905.57550000027, 73524.13769999892 434933.2265999988, 73544.2591000013 434952.2061999999, 73573.56269999966 434979.4167999998, 73703.65089999884 435099.6297999993, 73917.89119999856 435296.1383000016, 73936.31560000032 435313.4946999997)"
verlichtingen_wegvak.733,Mastverlichting,,600101216,2022-02-01T00:00:00,0,911,060010121620220201,LTK0000484896,R,I,,"LINESTRING (73948.90150000155 435338.27849999815, 73920.40500000119 435310.34540000185, 73905.7408999987 435296.7408999987, 73686.3311999999 435095.57019999996, 73539.54190000147 434959.6000000015, 73495.86800000072 434918.4582999982, 73471.79820000008 434895.2382000014, 73457.56650000066 434881.19949999824, 73429.45699999854 434852.7316999994, 73415.62200000137 434838.28880000114, 73401.08480000123 434822.7457000017, 73387.59360000119 434807.97619999945, 73374.26740000024 434793.05779999867, 73360.03119999915 434776.4202999994, 73347.36740000173 434760.9754000008, 73332.87409999967 434742.38430000097, 73320.97769999877 434726.3742999993, 73301.6735999994 434698.84980000183)"
verlichtingen_wegvak.734,Mastverlichting,,366061010,2021-12-01T00:00:00,0,36,036606101020211201,LTK0000440940,L,I,,"LINESTRING (183232.01520000026 330942.55689999834, 183226.82459999993 330942.35720000044, 183221.8178000003 330942.49500000104, 183211.1383999996 330943.46979999915, 183195.89609999955 330941.60909999907)"
verlichtingen_wegvak.735,Mastverlichting,,366061006,2021-12-01T00:00:00,0,170,036606100620211201,LTK0000491334,L,I,,"LINESTRING (183126.2137000002 330832.07719999924, 183139.1735999994 331001.8579000011)"
verlichtingen_wegvak.736,Mastverlichting,,366062013,2021-12-01T00:00:00,0,49,036606201320211201,LTK0000440940,L,I,,"LINESTRING (183139.1735999994 331001.8579000011, 183147.01940000057 331018.61030000076, 183148.48380000144 331028.4576999992, 183150.29659999907 331038.2921000011, 183151.46709999815 331043.15940000117, 183153.16450000182 331048.8616999984)"
verlichtingen_wegvak.737,Mastverlichting,,600142856,2021-12-01T00:00:00,0,101,060014285620211201,LTK0000491334,L,I,,"LINESTRING (183139.1735999994 331001.8579000011, 183140.91149999946 331030.6876000017, 183142.8396999985 331045.5967000015, 183144.5978000015 331065.14240000024, 183145.21290000156 331080.1303999983, 183145.70919999853 331102.96240000054)"
verlichtingen_wegvak.738,Mastverlichting,,366062012,2021-12-01T00:00:00,0,327,036606201220211201,LTK0000440940,L,I,,"LINESTRING (183153.16450000182 331048.8616999984, 183155.1596999988 331053.4464999996, 183157.45589999855 331057.90300000086, 183161.6101000011 331064.4979999997, 183164.45080000162 331068.315200001, 183167.65029999986 331072.1805000007, 183172.68769999966 331077.2098999992, 183176.50510000065 331080.3878000006, 183182.36089999974 331084.6042999998, 183186.6484999992 331087.1721000001, 183193.9200000018 331090.6937999986, 183198.58960000053 331092.497299999, 183205.245099999 331094.5995000005, 183210.12539999932 331095.750599999, 183216.15260000154 331096.57939999923, 183221.15370000154 331096.8927000016, 183226.1539000012 331096.94739999995, 183232.40569999814 331096.52160000056, 183237.3643000014 331095.8231000006, 183246.12159999833 331093.813000001, 183250.8663999997 331092.19729999825, 183255.49230000004 331090.2991999984, 183261.57840000093 331087.309799999, 183265.9178000018 331084.8055000007, 183270.07609999925 331082.02910000086, 183276.07539999858 331077.1292999983, 183279.63720000163 331073.67330000177, 183284.92770000175 331067.60920000076, 183287.8225999996 331063.7259000018, 183291.18659999967 331058.3903999999, 183293.51669999957 331053.9873000011, 183296.34209999815 331047.7010000013, 183298.07880000025 331042.9807000011, 183300.3249000013 331035.48310000077, 183301.45389999822 331030.50470000133, 183302.1409999989 331025.54830000177, 183302.4129000008 331020.36989999935, 183302.29199999943 331015.1587000005, 183301.23710000142 331006.37889999896, 183300.0736999996 331001.3154999986, 183298.61030000076 330996.53440000117, 183295.94739999995 330989.7514999993, 183293.77299999818 330985.03539999947, 183291.46990000084 330980.59739999846, 183287.86100000143 330974.6994000003, 183284.68719999865 330970.5034000017, 183281.4043999985 330966.7289999984, 183277.9156000018 330963.1449000016, 183273.6409999989 330959.30519999936, 183269.46159999818 330956.05139999837, 183262.23380000144 330951.5661999993, 183257.68670000136 330949.2639000006, 183253.0824000016 330947.2923000008, 183248.6259999983 330945.70320000127, 183243.6163999997 330944.2857000008, 183238.70369999856 330943.33359999955, 183232.01520000026 330942.55689999834)"
verlichtingen_wegvak.739,Mastverlichting,,600473880,2021-12-01T00:00:00,0,238,060047388020211201,LTK0000474635,L,I,,"LINESTRING (118010.1585999988 488637.36730000004, 118012.45490000024 488601.3979999982, 118013.90509999916 488588.2133000009, 118015.29980000108 488578.3103, 118016.43950000033 488571.63500000164, 118019.29619999975 488556.9034000002, 118024.64169999957 488532.4796999991, 118028.62570000067 488512.8803999983, 118031.63230000064 488495.8968000002, 118034.70050000027 488476.12680000067, 118037.10319999978 488458.65019999817, 118038.69839999825 488443.7344999984, 118039.95369999856 488427.72630000114, 118041.32400000095 488402.2023999989)"
verlichtingen_wegvak.740,Mastverlichting,,600474063,2021-12-01T00:00:00,0,220,060047406320211201,LTK0000474640,L,I,,"LINESTRING (118010.27180000022 489790.6755999997, 118007.88300000131 489765.7873999998, 118005.27499999851 489730.88390000165, 118003.84910000116 489715.9503999986, 118000.5139000006 489687.2179999985, 117998.46510000154 489662.22780000046, 117986.72560000047 489588.38379999995, 117985.31309999898 489578.4838999994, 117984.66110000014 489572.2938000001)"
verlichtingen_wegvak.741,Mastverlichting,,600120062,2022-01-01T00:00:00,0,142,060012006220220101,LTK0000451868,L,I,,"LINESTRING (109002.877700001 502820.21930000186, 108982.89779999852 502805.69680000097, 108953.37409999967 502766.62110000104, 108912.56329999864 502711.9897999987)"
verlichtingen_wegvak.742,Mastverlichting,,217405018,2022-01-01T00:00:00,0,6,021740501820220101,LTK0000451869,R,I,,"LINESTRING (108943.90799999982 502686.3115000017, 108947.00569999963 502691.48310000077)"
verlichtingen_wegvak.743,Mastverlichting,,217375006,2022-01-01T00:00:00,0,765,021737500620220101,LTK0000451791,L,I,,"LINESTRING (108805.02019999921 487706.1063000001, 108816.35920000076 487633.5940999985, 108820.4171999991 487616.42639999837, 108825.81709999964 487597.1722000018, 108827.93800000101 487590.31159999967, 108834.39119999856 487571.40249999985, 108837.82490000129 487562.3189999983, 108845.3834999986 487543.82649999857, 108847.77800000086 487538.3348999992, 108856.01300000027 487520.50250000134, 108866.45279999822 487500.24130000174, 108876.32589999959 487482.8227000013, 108884.09409999847 487470.3887999989, 108892.68070000038 487457.5753000006, 108897.98910000175 487449.9908999987, 108909.87840000167 487433.8817999996, 108923.2292000018 487417.3346000016, 108936.49980000034 487402.3267999999, 108945.13639999926 487393.2056000009, 108959.22610000148 487378.9904999994, 108970.30559999868 487368.3183999993, 108984.875 487354.618999999, 108999.71229999885 487341.19370000064, 109059.83579999954 487287.7395000011, 109095.60619999841 487253.5179999992, 109224.34730000049 487138.1479000002, 109249.66180000082 487110.3262999989)"
verlichtingen_wegvak.744,Mastverlichting,,600100721,2022-02-01T00:00:00,0,240,060010072120220201,LTK0000484896,R,I,,"LINESTRING (74172.90890000015 435609.7457999997, 74161.13980000094 435593.38809999824, 74158.51900000125 435589.95809999853, 74134.02320000157 435558.5062999986, 74109.1453000009 435527.1832999997, 74071.24949999899 435480.6634000018, 74048.31010000035 435452.8696999997, 74023.25580000132 435421.56709999964)"
verlichtingen_wegvak.745,Mastverlichting,,600143590,2022-02-01T00:00:00,0,29,060014359020220201,LTK0000453238,L,I,,"LINESTRING (180953.56789999828 381102.34120000154, 180927.8387000002 381106.7875000015, 180924.98090000078 381107.21389999986)"
verlichtingen_wegvak.746,Mastverlichting,,600143591,2022-02-01T00:00:00,0,15,060014359120220201,LTK0000453238,L,I,,"LINESTRING (180968.4200000018 381100.7280000001, 180953.56789999828 381102.34120000154)"
verlichtingen_wegvak.747,Mastverlichting,,600119564,2022-02-01T00:00:00,0,771,060011956420220201,LTK0000478194,R,I,,"LINESTRING (107445.97129999846 475245.11030000076, 106931.71860000119 474671.2201000005)"
verlichtingen_wegvak.748,Mastverlichting,,600112475,2022-02-01T00:00:00,0,1956,060011247520220201,LTK0000478194,R,I,,"LINESTRING (104202.97230000049 471598.7862999998, 104123.52329999954 471511.00400000066, 104083.0791000016 471466.68360000104, 103568.51720000058 470905.6933000013, 103508.81560000032 470840.3306000009, 103481.99650000036 470810.64119999856, 103455.46279999986 470780.7047000006, 103442.3546999991 470765.5991999991, 103429.32440000027 470750.4263000004, 103403.69839999825 470719.70439999923, 103383.23730000108 470694.4781999998, 103370.86499999836 470678.7617000006, 103348.3385999985 470649.21920000017, 103336.40929999948 470633.09530000016, 103324.74280000106 470616.84959999844, 103313.2864000015 470600.4556999989, 103294.25070000067 470572.28649999946, 103283.30810000002 470555.5432999991, 103272.61950000003 470538.63899999857, 103262.14310000092 470521.60020000115, 103246.74720000103 470495.66629999876, 103236.81659999862 470478.16910000145, 103227.13659999892 470460.6625000015, 103217.66230000183 470443.0478999987, 103208.42399999872 470425.3092, 103193.76880000159 470395.9364, 103185.0747999996 470377.81010000035, 103176.67639999837 470359.6576000005, 103168.53000000119 470341.39180000126, 103160.6176000014 470323.0207999982, 103153.65619999915 470306.3550999984, 103146.12689999864 470287.71620000154, 103131.71869999915 470250.39939999953, 103114.48279999942 470203.75510000065, 103094.18070000038 470147.2941999994, 103062.51669999957 470058.1174999997, 103056.44799999893 470040.76139999926)"
verlichtingen_wegvak.749,Tunnelverlichting,,600112475,2022-02-01T00:00:00,1956,2024,060011247520220201,LTK0000429686,R,I,,"LINESTRING (103056.44799999893 470040.76139999926, 103034.08460000157 469976.8033000007)"
verlichtingen_wegvak.750,Mastverlichting,,600119545,2022-02-01T00:00:00,0,1388,060011954520220201,LTK0000478194,R,I,,"LINESTRING (106931.71860000119 474671.2201000005, 106809.80559999868 474535.45109999925, 106133.78940000013 473781.2851999998, 106091.86239999905 473738.28720000014, 106037.92159999907 473679.2019000016, 106002.02939999849 473640.23220000044)"
verlichtingen_wegvak.751,Mastverlichting,,600138030,2022-02-01T00:00:00,0,133,060013803020220201,LTK0000432371,R,I,,"LINESTRING (158416.67430000007 464745.0665999986, 158419.77519999817 464741.13980000094, 158424.6750999987 464734.1658000015, 158427.1581000015 464730.0430999994, 158429.47929999977 464725.6031999998, 158431.44359999895 464721.00459999964, 158432.9787000008 464716.7060999982, 158434.7012999989 464709.97879999876, 158435.44420000166 464705, 158435.54610000178 464700, 158434.78290000185 464692.0295000002, 158433.71389999986 464687.16789999977, 158432.2536999993 464682.3841999993, 158428.68670000136 464674.68840000033, 158424.48380000144 464668.47150000185, 158421.23629999906 464664.69260000065, 158417.59919999912 464661.25869999826, 158414.45190000162 464658.79769999906, 158410.38929999992 464656.063099999, 158405.98539999872 464653.6607999988, 158401.35489999875 464651.7683000006, 158396.9288999997 464650.2307999991, 158392.0885999985 464649.0617999993, 158381.85799999908 464648)"
verlichtingen_wegvak.752,Mastverlichting,,600138031,2022-02-01T00:00:00,0,15,060013803120220201,LTK0000432371,R,I,,"LINESTRING (158381.85799999908 464648, 158370.17909999937 464648.49379999936, 158366.85819999874 464646.9017999992)"
verlichtingen_wegvak.753,Mastverlichting,,600422209,2022-02-01T00:00:00,0,12,060042220920220201,LTK0000454783,R,I,,"LINESTRING (124630.6649999991 427334.00499999896, 124622.66259999946 427325.34149999917)"
verlichtingen_wegvak.754,Mastverlichting,,600422210,2022-02-01T00:00:00,0,115,060042221020220201,LTK0000454783,R,I,,"LINESTRING (124622.66259999946 427325.34149999917, 124610.53009999916 427315.49819999933, 124607.13740000129 427313.3794, 124602.97019999847 427311.0427000001, 124599.29890000075 427309.3685000017, 124595.53990000114 427308.00090000033, 124591.61840000004 427307.00890000165, 124587.6416000016 427306.34849999845, 124580.72210000083 427305.9626000002, 124576.70650000125 427306.19689999893, 124572.38379999995 427306.8018000014, 124567.47659999877 427307.96449999884, 124562.77309999987 427309.66699999943, 124559.03049999848 427311.4882999994, 124553.14699999988 427315.07620000094, 124549.17269999906 427318.1490000002, 124545.0998999998 427322.28290000185, 124542.02389999852 427326.31599999964, 124538.16230000183 427333.7039999999, 124536.48350000009 427338.4965999983, 124534.5832999982 427346.6693000011)"
verlichtingen_wegvak.755,Mastverlichting,,342296018,2022-02-01T00:00:00,0,1140,034229601820220201,LTK0000483211,R,I,,"LINESTRING (171278.09950000048 448101.1988000013, 171552.9813000001 447936.4437999986, 171600.84629999846 447908.17240000144, 171642.66910000145 447883.9041999988, 171737.05640000105 447832.0359000005, 171787.3830000013 447805.9277999997, 171860.33680000156 447769.32660000026, 171905.21799999848 447747.7686999999, 171928.19310000166 447737.02699999884, 172008.84259999916 447700.7740000002, 172045.58049999923 447684.99720000103, 172147.81269999966 447643.11840000004, 172243.29399999976 447606.92130000144, 172280.8110000007 447593.38969999924, 172294.37200000137 447590.0729999989)"
verlichtingen_wegvak.756,Mastverlichting,,251368074,2021-11-01T00:00:00,0,151,025136807420211101,LTK0000437197,R,I,,"LINESTRING (125797.10040000081 484382.5555000007, 125814.41699999943 484394.3269999996, 125841.2890000008 484432.6843000017, 125849.26429999992 484443.1702999994, 125861.16629999876 484459.247299999, 125867.8311999999 484468.5128000006, 125879.28130000085 484484.91209999844, 125889.93950000033 484500.72839999944)"
verlichtingen_wegvak.757,Mastverlichting,,276364007,2021-12-01T00:00:00,0,2718,027636400720211201,LTK0000464446,R,I,,"LINESTRING (138436.17810000107 482243.91600000113, 138463.47049999982 482273.66330000013, 139138.08260000125 482826.42350000143, 139169.1303000003 482851.64350000024, 139200.3440000005 482876.66010000184, 139268.47709999979 482930.4103000015, 139300.0989000015 482954.9065999985, 139340.21290000156 482985.6068000011, 139372.12310000136 483009.72370000184, 139404.1660999991 483033.6664999984, 139452.44669999927 483069.28990000114, 139500.2184999995 483103.8999999985, 139532.7487999983 483127.1768999994, 139581.7890000008 483161.7468999997, 139617.9182999991 483186.8509000018, 139667.42480000108 483220.7496000007, 139717.2151999995 483254.23209999874, 139754.3300999999 483278.81709999964, 139804.564100001 483311.6279999986, 139838.21269999817 483333.25730000064, 139877.65850000083 483358.2829999998, 139911.55070000142 483379.5289000012, 139979.66800000146 483421.4818999991, 140080.40139999986 483482.01480000094, 140114.50079999864 483502.9257000014, 140144.80480000004 483521.86100000143, 140178.49700000137 483543.4221000001, 140211.98299999908 483565.3016999997, 140245.25539999828 483587.51089999825, 140273.00019999966 483606.4488000013, 140305.8445999995 483629.28350000083, 140338.45809999853 483652.4428999983, 140370.8376000002 483675.93140000105, 140409.4539999999 483704.58960000053, 140463.84569999948 483746.1768999994, 140511.0507999994 483783.21559999883, 140542.71009999886 483807.66330000013, 140575.5989000015 483832.5291999988, 140591.65670000017 483844.44860000163, 140614.32030000165 483862.5560999997)"
verlichtingen_wegvak.820,Mastverlichting,,147270040,2022-02-01T00:00:00,0,23,014727004020220201,LTK0000475864,L,I,,"LINESTRING (73936.31560000032 435313.4946999997, 73951.38259999827 435316.68620000035, 73954.81010000035 435316.9118999988, 73958.48690000176 435316.7391999997)"
verlichtingen_wegvak.758,Mastverlichting,,281367024,2021-12-01T00:00:00,0,1044,028136702420211201,LTK0000464446,R,I,,"LINESTRING (140614.32030000165 483862.5560999997, 140655.9754000008 483893.16010000184, 140688.72590000182 483916.12359999865, 140721.70969999954 483938.75389999896, 140754.89759999886 483961.0826999992, 140778.54830000177 483976.695700001, 140812.12669999897 483998.44000000134, 140845.92870000005 484019.8280999996, 140879.93470000103 484040.89090000093, 140897.00450000167 484051.3159000017, 140931.32770000026 484071.87319999933, 141064.79320000112 484150.8515000008, 141110.32930000126 484177.54520000145, 141203.04679999873 484232.47030000016, 141309.76630000025 484295.3887999989, 141448.29080000147 484376.53610000014, 141502.92419999838 484408.7184999995)"
verlichtingen_wegvak.759,Mastverlichting,,236380040,2021-12-01T00:00:00,2,240,023638004020211201,LTK0000474643,R,I,,"LINESTRING (118474.25519999862 490456.60350000113, 118477.8264000006 490464.5571999997, 118510.85509999841 490513.9365000017, 118520.53539999947 490530.53449999914, 118525.3385999985 490539.30209999904, 118529.95859999955 490548.1713999994, 118536.52930000052 490561.59219999984, 118548.8172999993 490588.0379999988, 118553.25230000168 490597.00129999965, 118560.79360000044 490611.5795999989, 118570.4908999987 490629.08040000126, 118575.5346999988 490637.7153999992, 118586.06709999964 490654.7223000005, 118589.97679999843 490664.24720000103)"
verlichtingen_wegvak.760,Mastverlichting,,600122546,2021-12-01T00:00:00,0,289,060012254620211201,LTK0000441294,R,I,,"LINESTRING (118071.16369999945 488152.36890000105, 118074.18400000036 488192.2457000017, 118075.20809999853 488215.4857000001, 118075.6724999994 488235.4704999998, 118075.79600000009 488255.47030000016, 118075.50879999995 488283.9189000018, 118075.10759999976 488303.9153999984, 118071.6229000017 488441.2270000018)"
verlichtingen_wegvak.761,Mastverlichting,,170305024,2022-01-01T00:00:00,0,232,017030502420220101,LTK0000483245,L,I,,"LINESTRING (85253.42639999837 452588.1721000001, 85265.34860000014 452605.9508999996, 85276.6510999985 452622.4499000013, 85296.08350000158 452650.5023000017, 85307.61100000143 452666.84640000015, 85339.51269999892 452711.5044, 85374.92379999906 452760.36670000106, 85384.51139999926 452779.8136)"
verlichtingen_wegvak.762,Mastverlichting,,600106488,2022-01-01T00:00:00,0,107,060010648820220101,LTK0000483224,L,I,,"LINESTRING (84373.5084999986 449434.11250000075, 84342.83469999954 449473.5513000004, 84322.43600000069 449500.0667000003, 84311.80169999972 449510.1794000007, 84303.96819999814 449515.19299999997)"
verlichtingen_wegvak.763,Mastverlichting,,600104956,2022-01-01T00:00:00,0,627,060010495620220101,LTK0000483245,L,I,,"LINESTRING (86731.5166000016 444706.80040000007, 86708.96759999916 444796.5401000008, 86688.18769999966 444880.1592999995, 86579.38049999997 445315.23000000045)"
verlichtingen_wegvak.764,Mastverlichting,,169303039,2022-01-01T00:00:00,0,168,016930303920220101,LTK0000431117,L,I,,"LINESTRING (84758.9662999995 451896.39550000057, 84775.59540000185 451902.3751000017, 84797.01799999923 451923.0614, 84829.9653000012 451953.71660000086, 84863.3348999992 451983.9279999994, 84885.97470000014 452003.9893999994)"
