VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,AANTAL_PAT_PER_ZPD,AANTAL_SUBTRAJECT_PER_ZPD,AANTAL_PAT_PER_DIAG,AANTAL_SUBTRAJECT_PER_DIAG,AANTAL_PAT_PER_SPC,AANTAL_SUBTRAJECT_PER_SPC,GEMIDDELDE_VERKOOPPRIJS
1.0,2023-02-03,2023-02-01,2015,0328,2420,979001252,4,4,71,78,54743,63176,400
1.0,2023-02-03,2023-02-01,2015,0328,2420,979001249,1,1,71,78,54743,63176,1285
1.0,2023-02-03,2023-02-01,2015,0328,2420,979001193,2,2,71,78,54743,63176,19540
1.0,2023-02-03,2023-02-01,2015,0328,2420,979001188,1,1,71,78,54743,63176,29690
1.0,2023-02-03,2023-02-01,2015,0328,2420,979001192,59,60,71,78,54743,63176,23065
1.0,2023-02-03,2023-02-01,2015,0328,2510,979001249,4,4,237,289,54743,63176,1285
1.0,2023-02-03,2023-02-01,2015,0328,2510,979001185,164,164,237,289,54743,63176,22675
1.0,2023-02-03,2023-02-01,2015,0328,2510,979001250,4,4,237,289,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2510,979001252,86,89,237,289,54743,63176,400
1.0,2023-02-03,2023-02-01,2015,0328,2510,979001253,28,28,237,289,54743,63176,145
1.0,2023-02-03,2023-02-01,2015,0328,1240,029099029,3,3,12,12,54743,63176,9660
1.0,2023-02-03,2023-02-01,2015,0328,1240,029099045,3,3,12,12,54743,63176,5745
1.0,2023-02-03,2023-02-01,2015,0328,1240,029099044,4,4,12,12,54743,63176,2650
1.0,2023-02-03,2023-02-01,2015,0328,1240,029099031,1,1,12,12,54743,63176,205
1.0,2023-02-03,2023-02-01,2015,0328,1240,029099028,1,1,12,12,54743,63176,4950
1.0,2023-02-03,2023-02-01,2015,0328,2220,979001244,1,1,15440,15475,54743,63176,23695
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899037,6,6,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899015,2,2,15440,15475,54743,63176,370
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899041,29,29,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,979001246,2,2,15440,15475,54743,63176,5880
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899036,3,3,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,979001245,3,3,15440,15475,54743,63176,20030
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899022,3,3,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899043,11,11,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899042,36,36,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899016,3,3,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899044,22,22,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899039,15307,15338,15440,15475,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2220,979001242,1,1,15440,15475,54743,63176,24035
1.0,2023-02-03,2023-02-01,2015,0328,2220,099899034,14,15,15440,15475,54743,63176,255
1.0,2023-02-03,2023-02-01,2015,0328,2345,979001213,47,47,142,144,54743,63176,14150
1.0,2023-02-03,2023-02-01,2015,0328,2345,979001212,94,94,142,144,54743,63176,17850
1.0,2023-02-03,2023-02-01,2015,0328,2345,979001253,3,3,142,144,54743,63176,145
1.0,2023-02-03,2023-02-01,2015,0328,2610,979001249,3,3,159,180,54743,63176,1285
1.0,2023-02-03,2023-02-01,2015,0328,2610,979001252,84,86,159,180,54743,63176,400
1.0,2023-02-03,2023-02-01,2015,0328,2610,979001250,1,1,159,180,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2610,979001253,27,27,159,180,54743,63176,145
1.0,2023-02-03,2023-02-01,2015,0328,2610,979001186,62,63,159,180,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2525,979001253,48,50,445,534,54743,63176,145
1.0,2023-02-03,2023-02-01,2015,0328,2525,979001249,8,8,445,534,54743,63176,1285
1.0,2023-02-03,2023-02-01,2015,0328,2525,979001195,392,392,445,534,54743,63176,19525
1.0,2023-02-03,2023-02-01,2015,0328,2525,979001252,83,84,445,534,54743,63176,400
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001190,5,5,35,38,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001191,27,27,35,38,54743,63176,35340
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001253,2,2,35,38,54743,63176,145
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001249,1,1,35,38,54743,63176,1285
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001192,1,1,35,38,54743,63176,23065
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001250,1,1,35,38,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2560,979001252,1,1,35,38,54743,63176,400
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099007,5,5,343,374,54743,63176,1545
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099032,14,14,343,374,54743,63176,3170
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099029,81,81,343,374,54743,63176,9660
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099006,1,1,343,374,54743,63176,3375
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099017,1,1,343,374,54743,63176,500
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099033,109,110,343,374,54743,63176,6520
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099028,26,26,343,374,54743,63176,4950
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099044,37,38,343,374,54743,63176,2650
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099031,42,44,343,374,54743,63176,205
1.0,2023-02-03,2023-02-01,2015,0328,1460,029099045,53,53,343,374,54743,63176,5745
1.0,2023-02-03,2023-02-01,2015,0328,2300,979001215,15,15,16,17,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2300,979001214,2,2,16,17,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2530,979001195,9,9,9,9,54743,63176,19525
1.0,2023-02-03,2023-02-01,2015,0328,2535,979001211,15,15,39,39,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2535,979001210,24,24,39,39,54743,63176,18510
1.0,2023-02-03,2023-02-01,2015,0328,1330,109599008,23,23,34,34,54743,63176,3075
1.0,2023-02-03,2023-02-01,2015,0328,1330,109599009,11,11,34,34,54743,63176,7380
1.0,2023-02-03,2023-02-01,2015,0328,2240,192001075,1,1,35,38,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2240,192001002,11,11,35,38,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2240,192001003,12,12,35,38,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2240,192001027,4,4,35,38,54743,63176,475
1.0,2023-02-03,2023-02-01,2015,0328,2240,979001246,3,4,35,38,54743,63176,5880
1.0,2023-02-03,2023-02-01,2015,0328,2240,192001076,1,1,35,38,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2240,192001042,5,5,35,38,54743,63176,235
1.0,2023-02-03,2023-02-01,2015,0328,2370,979001214,12,12,30,30,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,2370,979001215,18,18,30,30,54743,63176,
1.0,2023-02-03,2023-02-01,2015,0328,3320,099699046,1,1,1,1,54743,63176,440
1.0,2023-02-03,2023-02-01,2015,0328,1520,029099003,2,2,2,2,54743,63176,17615
1.0,2023-02-03,2023-02-01,2012,0361,102,990061030,181,181,7864,10201,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,102,990061004,4,4,7864,10201,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,102,990061014,201,208,7864,10201,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,102,990061009,65,71,7864,10201,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,102,990061029,2739,2759,7864,10201,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,102,990061025,14,15,7864,10201,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,102,990061013,36,37,7864,10201,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,102,990061010,40,41,7864,10201,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,102,990061033,88,89,7864,10201,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,102,990061023,30,40,7864,10201,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,102,990061018,484,497,7864,10201,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,102,990061017,159,167,7864,10201,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,102,990061019,548,712,7864,10201,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,102,990061039,175,175,7864,10201,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,102,990061034,1292,1293,7864,10201,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,102,990061037,292,292,7864,10201,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,102,990061001,6,6,7864,10201,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,102,990061028,7,7,7864,10201,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,102,990061036,304,304,7864,10201,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,102,990061021,21,21,7864,10201,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,102,990061035,896,904,7864,10201,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,102,990061032,1970,2253,7864,10201,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,102,990061008,107,125,7864,10201,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,112,990061019,11,12,670,732,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,112,990061036,1,1,670,732,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,112,990061018,354,356,670,732,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,112,990061009,1,1,670,732,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,112,990061029,248,249,670,732,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,112,990061008,4,4,670,732,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,112,990061032,64,76,670,732,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,112,990061013,1,1,670,732,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,112,990061033,1,2,670,732,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,112,990061014,6,6,670,732,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,112,990061030,21,21,670,732,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,112,990061034,2,2,670,732,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,112,990061017,1,1,670,732,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,000,990061014,1,1,4,4,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,000,990061032,1,1,4,4,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,000,990061018,1,1,4,4,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,108,990061034,48,49,2200,2621,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,108,990061009,198,198,2200,2621,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,108,990061028,32,32,2200,2621,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,108,990061006,2,2,2200,2621,89868,117366,9050
1.0,2023-02-03,2023-02-01,2012,0361,108,990061036,471,473,2200,2621,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,108,990061032,53,64,2200,2621,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,108,990061023,4,4,2200,2621,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,108,990061037,210,210,2200,2621,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,108,990061014,46,48,2200,2621,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,108,990061019,21,23,2200,2621,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,108,990061033,2,2,2200,2621,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,108,990061021,5,8,2200,2621,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,108,990061029,792,803,2200,2621,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,108,990061030,49,49,2200,2621,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,108,990061035,72,73,2200,2621,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,108,990061008,101,107,2200,2621,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,108,990061039,3,3,2200,2621,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,108,990061018,464,473,2200,2621,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,106,990061001,30,30,3911,5975,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,106,990061035,277,279,3911,5975,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,106,990061023,25,25,3911,5975,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,106,990061021,7,7,3911,5975,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,106,990061028,2,2,3911,5975,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,106,990061030,103,103,3911,5975,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,106,990061036,130,130,3911,5975,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,106,990061025,218,448,3911,5975,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,106,990061018,318,327,3911,5975,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,106,990061034,263,265,3911,5975,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,106,990061013,374,600,3911,5975,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,106,990061039,21,21,3911,5975,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,106,990061009,11,12,3911,5975,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,106,990061029,2749,2795,3911,5975,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,106,990061019,70,83,3911,5975,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,106,990061017,118,237,3911,5975,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,106,990061037,14,14,3911,5975,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,106,990061032,206,249,3911,5975,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,106,990061004,21,21,3911,5975,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,106,990061033,34,34,3911,5975,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,106,990061008,8,10,3911,5975,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,106,990061014,49,50,3911,5975,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,106,990061010,121,233,3911,5975,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,110,990061018,223,228,3915,5443,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,110,990061039,29,29,3915,5443,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,110,990061030,61,61,3915,5443,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,110,990061035,164,170,3915,5443,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,110,990061036,102,102,3915,5443,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,110,990061008,2,2,3915,5443,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,110,990061019,548,964,3915,5443,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,110,990061032,725,1081,3915,5443,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,110,990061021,67,71,3915,5443,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,110,990061029,1913,1939,3915,5443,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,110,990061014,159,162,3915,5443,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,110,990061009,1,1,3915,5443,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,110,990061033,63,65,3915,5443,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,110,990061034,229,234,3915,5443,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,110,990061037,84,84,3915,5443,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,110,990061016,245,250,3915,5443,89868,117366,3705
1.0,2023-02-03,2023-02-01,2012,0361,201,990061037,11,11,1021,1448,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,201,990061032,64,69,1021,1448,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,201,990061025,28,53,1021,1448,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,201,990061036,18,18,1021,1448,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,201,990061033,2,2,1021,1448,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,201,990061028,1,1,1021,1448,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,201,990061013,11,11,1021,1448,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,201,990061019,241,398,1021,1448,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,201,990061009,66,66,1021,1448,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,201,990061030,2,2,1021,1448,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,201,990061017,40,48,1021,1448,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,201,990061008,19,19,1021,1448,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,201,990061029,400,406,1021,1448,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,201,990061021,2,2,1021,1448,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,201,990061018,311,312,1021,1448,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,201,990061035,10,10,1021,1448,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,201,990061034,5,5,1021,1448,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,201,990061016,6,6,1021,1448,89868,117366,3705
1.0,2023-02-03,2023-02-01,2012,0361,201,990061014,9,9,1021,1448,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,101,990061039,6,6,7541,9429,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,101,990061034,145,146,7541,9429,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,101,990061030,536,538,7541,9429,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,101,990061006,1,1,7541,9429,89868,117366,9050
1.0,2023-02-03,2023-02-01,2012,0361,101,990061035,1012,1037,7541,9429,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,101,990061025,5,13,7541,9429,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,101,990061021,87,95,7541,9429,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,101,990061009,13,13,7541,9429,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,101,990061032,169,226,7541,9429,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,101,990061018,1059,1078,7541,9429,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,101,990061013,27,29,7541,9429,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,101,990061008,32,35,7541,9429,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,101,990061010,3,3,7541,9429,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,101,990061017,128,128,7541,9429,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,101,990061029,4731,4824,7541,9429,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,101,990061004,4,4,7541,9429,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,101,990061014,94,95,7541,9429,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,101,990061037,43,43,7541,9429,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,101,990061023,37,37,7541,9429,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,101,990061001,8,8,7541,9429,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,101,990061036,862,867,7541,9429,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,101,990061019,98,133,7541,9429,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,101,990061033,32,32,7541,9429,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,101,990061028,38,38,7541,9429,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,103,990061009,332,356,9039,12974,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,103,990061028,15,16,9039,12974,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,103,990061013,1,3,9039,12974,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,103,990061037,387,390,9039,12974,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,103,990061033,82,83,9039,12974,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,103,990061039,111,111,9039,12974,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,103,990061014,349,361,9039,12974,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,103,990061029,2364,2407,9039,12974,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,103,990061035,615,638,9039,12974,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,103,990061032,2815,3714,9039,12974,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,103,990061018,645,664,9039,12974,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,103,990061036,723,730,9039,12974,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,103,990061019,1240,1686,9039,12974,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,103,990061030,106,106,9039,12974,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,103,990061034,417,417,9039,12974,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,103,990061021,93,93,9039,12974,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,103,990061023,92,98,9039,12974,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,103,990061008,994,1101,9039,12974,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,109,990061019,176,262,1327,1864,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,109,990061017,1,1,1327,1864,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,109,990061039,2,2,1327,1864,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,109,990061009,37,38,1327,1864,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,109,990061004,10,13,1327,1864,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,109,990061014,31,33,1327,1864,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,109,990061032,257,342,1327,1864,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,109,990061023,2,2,1327,1864,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,109,990061033,23,23,1327,1864,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,109,990061030,22,22,1327,1864,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,109,990061008,47,59,1327,1864,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,109,990061010,2,4,1327,1864,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,109,990061034,79,80,1327,1864,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,109,990061018,160,166,1327,1864,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,109,990061036,29,29,1327,1864,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,109,990061001,5,5,1327,1864,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,109,990061029,501,506,1327,1864,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,109,990061021,165,177,1327,1864,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,109,990061037,12,12,1327,1864,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,109,990061025,1,2,1327,1864,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,109,990061013,8,8,1327,1864,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,109,990061035,76,78,1327,1864,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,111,990061010,4,4,890,1230,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,111,990061035,71,72,890,1230,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,111,990061034,13,14,890,1230,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,111,990061009,20,20,890,1230,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,111,990061021,6,6,890,1230,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,111,990061029,179,179,890,1230,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,111,990061033,4,4,890,1230,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,111,990061013,4,4,890,1230,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,111,990061030,11,11,890,1230,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,111,990061008,40,55,890,1230,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,111,990061025,3,6,890,1230,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,111,990061037,4,4,890,1230,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,111,990061023,5,5,890,1230,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,111,990061014,33,36,890,1230,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,111,990061032,330,470,890,1230,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,111,990061018,105,105,890,1230,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,111,990061004,2,2,890,1230,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,111,990061036,31,31,890,1230,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,111,990061019,138,197,890,1230,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,111,990061006,5,5,890,1230,89868,117366,9050
1.0,2023-02-03,2023-02-01,2012,0361,104,990061032,238,328,2226,2959,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,104,990061029,1124,1137,2226,2959,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,104,990061035,129,129,2226,2959,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,104,990061019,222,314,2226,2959,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,104,990061008,16,18,2226,2959,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,104,990061033,29,29,2226,2959,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,104,990061009,12,15,2226,2959,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,104,990061037,42,42,2226,2959,89868,117366,11390
