OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Length
327,G0599,Rotterdam,bestaand,0,sneltram,49.703,283,,49.7027658879524
328,G0599,Rotterdam,bestaand,0,sneltram,229.294,283,,229.293077170215
329,L0004,Prorail,bestaand,1,sneltram,26.452,283,,26.4522251341944
330,G0518,'s-Gravenhage,bestaand,0,tram,3.528,283,,3.52766735960181
331,G0518,'s-Gravenhage,bestaand,0,sneltram,10.84,283,,10.8403554369771
332,G0363,Amsterdam,bestaand,0,sneltram,43.917,283,,43.9166002077926
333,G0363,Amsterdam,bestaand,1,sneltram,36.67,283,,36.6697383274002
334,G0363,Amsterdam,bestaand,0,sneltram,44.685,283,,44.6851038541248
335,G0363,Amsterdam,bestaand,0,sneltram,26.452,283,,26.4520857400697
336,G0518,'s-Gravenhage,bestaand,1,sneltram,1.174,283,,1.17422740557355
337,G0518,'s-Gravenhage,bestaand,0,sneltram,19.406,283,,19.4057095979508
338,G0518,'s-Gravenhage,bestaand,0,tram,39.584,283,,39.5835456569272
339,G0518,'s-Gravenhage,bestaand,1,sneltram,4.479,283,,4.47879503884694
340,G0518,'s-Gravenhage,bestaand,0,tram,6.063,283,,6.06282747569152
341,G0518,'s-Gravenhage,bestaand,0,tram,3.533,283,,3.53290616914743
342,G0518,'s-Gravenhage,bestaand,0,tram,2.344,283,,2.34415741792227
343,G0518,'s-Gravenhage,bestaand,0,tram,3.244,283,,3.24408769918447
344,G0518,'s-Gravenhage,bestaand,0,tram,2.558,283,,2.55758675317183
345,G0518,'s-Gravenhage,bestaand,0,tram,33.672,283,,33.671971749461
346,G0518,'s-Gravenhage,bestaand,0,tram,3.397,283,,3.39665865226402
347,G0518,'s-Gravenhage,bestaand,0,tram,3.514,283,,3.5139585939507
348,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39572113107069
349,G0363,Amsterdam,bestaand,0,sneltram,181.227,283,,181.226885262573
350,G0363,Amsterdam,bestaand,0,sneltram,32.948,283,,32.94808261869
351,G0363,Amsterdam,bestaand,0,sneltram,42.879,283,,42.8787954229913
352,G0437,Ouder-Amstel,bestaand,1,sneltram,7.955,283,,7.95504734478493
353,G0363,Amsterdam,bestaand,0,sneltram,25.302,283,,25.3018022548118
354,G0363,Amsterdam,bestaand,0,sneltram,41.812,283,,41.8118091136681
355,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.561,283,,302.56132008735
356,G0518,'s-Gravenhage,bestaand,0,tram,5.539,283,,5.53931439800992
357,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.973,283,,303.973437367478
358,G0363,Amsterdam,bestaand,-2,sneltram,90.14,283,,90.1399011670374
359,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,115.811,283,,115.810685603704
360,G0599,Rotterdam,bestaand,0,sneltram,90.625,283,,90.6249753002763
361,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,82.194,283,,82.1938112025474
362,G0599,Rotterdam,bestaand,0,sneltram,20.952,283,,20.9524452033647
363,G0599,Rotterdam,bestaand,0,sneltram,30.16,283,,30.1602898692967
364,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,173.785,283,,173.78527037698
365,G0599,Rotterdam,bestaand,0,sneltram,20.635,283,,20.6349078263025
366,G0599,Rotterdam,bestaand,0,sneltram,15.428,283,,15.4276650858126
367,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,94.361,283,,94.3606478623372
368,G0599,Rotterdam,bestaand,0,sneltram,116.467,283,,116.467355037669
369,G0603,Rijswijk,bestaand,0,tram,11.341,283,,11.3408282276013
370,G0603,Rijswijk,bestaand,0,tram,11.093,283,,11.0925426870832
371,G0599,Rotterdam,bestaand,0,sneltram,18.506,283,,18.5055544364388
372,G0599,Rotterdam,bestaand,0,sneltram,30,283,,29.9998833331065
373,G0599,Rotterdam,bestaand,1,sneltram,423.332,283,,423.332358887036
374,G0599,Rotterdam,bestaand,0,sneltram,35.562,283,,35.5622026520547
375,G0599,Rotterdam,bestaand,1,sneltram,37.981,283,,37.9804631082102
376,G0599,Rotterdam,bestaand,0,sneltram,26.806,283,,26.8059340445357
377,G0599,Rotterdam,bestaand,1,sneltram,21.83,283,,21.8297617943944
378,G0599,Rotterdam,bestaand,1,sneltram,15.984,283,,15.9842547527246
379,G0599,Rotterdam,bestaand,0,sneltram,160.756,283,,160.755156037626
380,G0599,Rotterdam,bestaand,0,sneltram,74.902,283,,74.9018990197223
381,G0599,Rotterdam,bestaand,0,tram,207.04,283,,207.040399712466
382,G0599,Rotterdam,bestaand,1,sneltram,46.661,283,,46.6612252326612
383,G0599,Rotterdam,bestaand,0,sneltram,36.017,283,,36.0166239395088
384,G0599,Rotterdam,bestaand,1,sneltram,40.365,283,,40.3654751569898
385,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.679,283,,303.678805292697
386,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,16.295,283,,16.295228043817
387,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.732968723128
388,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,206.282,283,,206.281677797159
389,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,295.117,283,,295.116728202588
390,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.821,283,,302.820535784811
391,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,702.505,283,,702.504657706979
392,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.298,283,,334.298454140907
393,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.401,283,,303.401459564716
394,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.224,283,,303.224025486108
395,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,185.819,283,,185.818619357695
396,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,91.82,283,,91.8195801558687
397,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,315.043,283,,315.042909194922
398,G0518,'s-Gravenhage,bestaand,0,tram,231.698,283,,231.69834709162
399,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,201.166,283,,201.166241949289
400,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,343.64,283,,343.640240078196
401,G0518,'s-Gravenhage,bestaand,0,sneltram,18.418,283,,18.4183921393807
402,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,146.09,283,,146.08998357177
403,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,305.359,283,,305.358869851524
404,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,144.057,283,,144.056940756077
405,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,921.684,283,,921.683959296786
406,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,170.369,283,,170.369217876939
407,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,0.211,283,,0.210717820793591
408,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,289.201,283,,289.201108969174
409,G0363,Amsterdam,bestaand,0,sneltram,57.415,283,,57.4150558103374
410,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,305.009,283,,305.008787022604
411,G0518,'s-Gravenhage,bestaand,0,tram,2.223,283,,2.22288551212158
412,G0518,'s-Gravenhage,bestaand,0,tram,2.651,283,,2.65112353540909
413,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,344.19,283,,344.190294728076
414,G0518,'s-Gravenhage,bestaand,0,sneltram,9.578,283,,9.57781337258145
415,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,145.675,283,,145.675008838167
416,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,144.06,283,,144.059743162342
417,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,921.662,283,,921.661801972936
418,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.789,283,,332.788612365267
419,G0599,Rotterdam,bestaand,0,tram,107.354,283,,107.354086168157
420,G0599,Rotterdam,bestaand,0,tram,13.023,283,,13.0231168792674
421,G0599,Rotterdam,bestaand,1,tram,269.861,283,,269.861068417397
422,G0599,Rotterdam,bestaand,0,tram,191.548,283,,191.548118627757
423,G0599,Rotterdam,bestaand,0,tram,79.692,283,,79.6924858866299
424,G0599,Rotterdam,bestaand,0,tram,6.413,283,,6.41258615626572
425,G0606,Schiedam,bestaand,0,sneltram,3.445,283,,3.44451998244552
426,G0363,Amsterdam,bestaand,0,sneltram,8.494,283,,8.49398671235245
427,G0363,Amsterdam,bestaand,1,sneltram,1.867,283,,1.86701713971779
428,G0363,Amsterdam,bestaand,0,sneltram,13.561,283,,13.5610001106113
429,G0363,Amsterdam,bestaand,0,sneltram,27.09,283,,27.089948633616
430,G0363,Amsterdam,bestaand,1,sneltram,24.326,283,,24.3261816156996
431,G0363,Amsterdam,bestaand,0,sneltram,63.901,283,,63.9014812426128
432,G0363,Amsterdam,bestaand,0,sneltram,74.652,283,,74.6523212298184
433,G0363,Amsterdam,bestaand,0,sneltram,154.37,283,,154.36981654366
434,G0599,Rotterdam,bestaand,0,sneltram,38.446,283,,38.4457071642835
435,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,414.766,283,,414.766226421583
436,G0599,Rotterdam,bestaand,0,sneltram,30.205,283,,30.2049951498092
437,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,205.554,283,,205.55413345394
438,G0599,Rotterdam,bestaand,0,sneltram,36.039,283,,36.0392393485768
439,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,108.63,283,,108.630007364448
440,G0599,Rotterdam,bestaand,0,sneltram,44.778,283,,44.7784121312938
441,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,155.019,283,,155.018593078379
442,G0599,Rotterdam,bestaand,0,sneltram,69.996,283,,69.9960676498825
443,G0599,Rotterdam,bestaand,0,sneltram,191.596,283,,191.594567398984
444,G0599,Rotterdam,bestaand,0,sneltram,22.951,283,,22.9505975957054
445,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,21.502,283,,21.5020351827449
446,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,131.651,283,,131.650549562089
447,G0599,Rotterdam,bestaand,0,sneltram,30.848,283,,30.8478569391439
448,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,135.337,283,,135.336586701453
449,G0599,Rotterdam,bestaand,0,sneltram,16.247,283,,16.2471363172821
450,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,143.107,283,,143.107353409949
451,G0599,Rotterdam,bestaand,0,sneltram,292.678,283,,292.674413932025
452,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,0.17,283,,0.17
453,G0599,Rotterdam,bestaand,0,sneltram,88.131,283,,88.1312268315691
454,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,12.493,283,,12.4926472548385
455,G0599,Rotterdam,bestaand,0,sneltram,125.089,283,,125.088731673332
456,G0599,Rotterdam,bestaand,0,sneltram,18.711,283,,18.7110541124759
457,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,87.081,283,,87.0812046310798
458,G0599,Rotterdam,bestaand,0,sneltram,40.078,283,,40.0776173516725
459,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,171.312,283,,171.311684764934
460,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,129.796,283,,129.795587752435
461,G0599,Rotterdam,bestaand,0,sneltram,21.057,283,,21.0566979842519
462,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,118.876,283,,118.876019448836
463,G0599,Rotterdam,bestaand,0,sneltram,7.267,283,,7.26742168860456
464,G0599,Rotterdam,bestaand,0,sneltram,40.983,283,,40.9833308038303
465,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,98.519,283,,98.5192001591568
466,G0599,Rotterdam,bestaand,1,sneltram,29.64,283,,29.6395182821854
467,G0599,Rotterdam,bestaand,0,sneltram,22.681,283,,22.6813174440992
468,G0599,Rotterdam,bestaand,1,sneltram,22.692,283,,22.6919472060024
469,G0599,Rotterdam,bestaand,0,sneltram,35.362,283,,35.3619121390115
470,G0599,Rotterdam,bestaand,0,sneltram,5.068,283,,5.06755365043134
471,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,170.482,283,,170.481786458261
472,G0599,Rotterdam,bestaand,0,sneltram,6.466,283,,6.46621720946644
473,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,0.973,283,,0.972933855990611
474,G0599,Rotterdam,bestaand,0,sneltram,35.665,283,,35.664662622826
475,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,607.916,283,,607.91604919265
476,G0599,Rotterdam,bestaand,0,sneltram,26.673,283,,26.6727963663355
477,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,223.993,283,,223.9927222032
478,G0599,Rotterdam,bestaand,0,sneltram,4.296,283,,4.29590410902809
479,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,179.756,283,,179.755748169565
480,G0599,Rotterdam,bestaand,0,sneltram,9.513,283,,9.51300005255965
481,G0599,Rotterdam,bestaand,0,sneltram,43.866,283,,43.8660129821609
482,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.818,283,,332.818459373875
483,G0599,Rotterdam,bestaand,0,sneltram,5.277,283,,5.27695906749332
484,G0599,Rotterdam,bestaand,0,sneltram,108.39,283,,108.390045582087
485,G0599,Rotterdam,bestaand,0,sneltram,403.437,283,,403.435427520501
486,G0599,Rotterdam,bestaand,0,sneltram,25.487,283,,25.4871621952161
487,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,60.971,283,,60.9485221803955
488,G0599,Rotterdam,bestaand,0,sneltram,45.027,283,,45.0267081741493
489,G0363,Amsterdam,bestaand,0,sneltram,17.579,283,,17.5793789068792
490,G0599,Rotterdam,bestaand,0,tram,33.184,283,,33.1840790375063
491,G0599,Rotterdam,bestaand,0,tram,29.49,283,,29.4902243906553
492,G0599,Rotterdam,bestaand,0,tram,47.696,283,,47.6893344424622
493,G0599,Rotterdam,bestaand,-1,sneltram,346.249,283,,346.24945938733
494,G0599,Rotterdam,bestaand,0,tram,208.36,283,,208.360085670393
495,G0599,Rotterdam,bestaand,0,sneltram,173.39,283,,173.389940488149
496,G0363,Amsterdam,bestaand,-1,sneltram,78.374,283,,78.3741284109298
497,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39592815000553
498,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,230.005,283,,230.004815601761
499,G0599,Rotterdam,bestaand,1,sneltram,53.925,283,,53.9247149852711
500,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,7.273,283,,7.27228027469245
501,G0518,'s-Gravenhage,bestaand,0,tram,1191.544,283,,1191.54400324406
502,G0518,'s-Gravenhage,bestaand,0,tram,3.292,283,,3.29162042161608
503,G0518,'s-Gravenhage,bestaand,0,tram,8.638,283,,8.63750270622244
504,G0518,'s-Gravenhage,bestaand,0,tram,4.583,283,,4.58319113718815
505,G0518,'s-Gravenhage,bestaand,0,sneltram,9.559,283,,9.55900936289948
506,G0518,'s-Gravenhage,bestaand,0,tram,1.686,283,,1.68638429783961
507,G0518,'s-Gravenhage,bestaand,0,tram,1.771,283,,1.77090287706582
508,G0518,'s-Gravenhage,bestaand,0,tram,93.465,283,,93.4647511731886
509,G0518,'s-Gravenhage,bestaand,0,tram,2.49,283,,2.48984055714417
510,G0518,'s-Gravenhage,bestaand,0,tram,43.75,283,,43.7500067314281
511,G0518,'s-Gravenhage,bestaand,-1,tram,100.141,283,,100.140888499366
512,G0518,'s-Gravenhage,bestaand,0,tram,1.225,283,,1.22507999738793
513,G0518,'s-Gravenhage,bestaand,1,tram,105.966,283,,105.966098356975
514,G0518,'s-Gravenhage,bestaand,-1,tram,34.06,283,,34.0595777425381
515,G0518,'s-Gravenhage,bestaand,0,tram,3.666,283,,3.66621453272991
516,G0518,'s-Gravenhage,bestaand,0,tram,39.68,283,,39.6802892976756
517,G0518,'s-Gravenhage,bestaand,0,sneltram,16.654,283,,16.6540896178686
518,G0518,'s-Gravenhage,bestaand,0,tram,3.742,283,,3.74192356950272
519,G0518,'s-Gravenhage,bestaand,0,sneltram,10.503,283,,10.5033840737164
520,G0556,Maassluis,bestaand,0,sneltram,508.489,283,,508.489082684399
521,G0518,'s-Gravenhage,bestaand,0,tram,28.929,283,,28.9294349928241
522,G0518,'s-Gravenhage,bestaand,0,tram,3.373,283,,3.37311621501543
523,G0518,'s-Gravenhage,bestaand,0,tram,1.772,283,,1.77186286151045
524,G0518,'s-Gravenhage,bestaand,0,sneltram,10.497,283,,10.4971005520572
525,G0518,'s-Gravenhage,bestaand,0,sneltram,9.502,283,,9.50217601394544
526,G0518,'s-Gravenhage,bestaand,1,sneltram,8.684,283,,8.68390096763698
527,G0518,'s-Gravenhage,bestaand,0,tram,3.094,283,,3.09417937424449
528,G0518,'s-Gravenhage,bestaand,0,tram,10.137,283,,10.1370747752988
529,G0518,'s-Gravenhage,bestaand,1,sneltram,5.154,283,,5.1538619500332
530,G0518,'s-Gravenhage,bestaand,0,sneltram,6.721,283,,6.72133855716255
531,G0518,'s-Gravenhage,bestaand,0,tram,3.514,283,,3.51405691473545
532,G0518,'s-Gravenhage,bestaand,0,tram,5.276,283,,5.2758354788602
533,G0518,'s-Gravenhage,bestaand,0,tram,1.695,283,,1.69507669443008
534,G0518,'s-Gravenhage,bestaand,0,tram,1.941,283,,1.94112467399701
535,G0518,'s-Gravenhage,bestaand,0,tram,1.772,283,,1.77207702992844
536,G0518,'s-Gravenhage,bestaand,0,tram,14.38,283,,14.3795090319524
537,G0518,'s-Gravenhage,bestaand,0,tram,4.584,283,,4.58441184886349
538,G0518,'s-Gravenhage,bestaand,0,tram,1.875,283,,1.87526744759248
539,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24539751032135
540,G0518,'s-Gravenhage,bestaand,0,tram,12.081,283,,12.0811418748395
541,G0518,'s-Gravenhage,bestaand,0,tram,3.398,283,,3.39766537493026
542,G0518,'s-Gravenhage,bestaand,0,sneltram,17.403,283,,17.4028674936058
543,G0518,'s-Gravenhage,bestaand,1,tram,7.711,283,,7.71058921224571
544,G0518,'s-Gravenhage,bestaand,0,tram,1.684,283,,1.68429747966326
545,G0518,'s-Gravenhage,bestaand,0,tram,1.771,283,,1.77117729208569
546,G0518,'s-Gravenhage,bestaand,-1,tram,6.389,283,,6.38874017314838
547,G0518,'s-Gravenhage,bestaand,0,tram,2.489,283,,2.48944190532738
548,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.903,283,,302.902770124342
549,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.818,283,,302.817966826607
550,G0518,'s-Gravenhage,bestaand,0,sneltram,60.73,283,,60.7298949859128
551,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.165,283,,333.16466164646
552,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.511,283,,333.51134179215
553,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.985,283,,333.98461545706
554,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1286.108,283,,1286.1082671797
555,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.816,283,,302.816179001387
556,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.073,283,,303.072577330909
557,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,862.228,283,,862.228411602058
558,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1313.763,283,,1313.76306270894
559,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
560,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
561,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
562,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,164.756,283,,164.755533139255
563,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,338.249,283,,338.249072739306
564,G0518,'s-Gravenhage,bestaand,0,sneltram,3.767,283,,3.7672403692889
565,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.847,283,,333.847253554676
566,G0363,Amsterdam,bestaand,0,sneltram,0.057,283,,0.0566480361530742
567,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.67,283,,332.669744010483
568,G0518,'s-Gravenhage,bestaand,0,sneltram,10.938,283,,10.9384017571124
569,G0518,'s-Gravenhage,bestaand,0,sneltram,6.664,283,,6.66359437541032
570,G0518,'s-Gravenhage,bestaand,0,sneltram,33.458,283,,33.4578723920096
571,G0518,'s-Gravenhage,bestaand,0,sneltram,478.09,283,,478.089635585717
572,G0518,'s-Gravenhage,bestaand,1,sneltram,14.651,283,,14.6513983503552
573,G0518,'s-Gravenhage,bestaand,0,sneltram,26.12,283,,26.1201435294678
574,G0518,'s-Gravenhage,bestaand,0,sneltram,59.143,283,,59.1425104049532
575,G0518,'s-Gravenhage,bestaand,1,sneltram,6.721,283,,6.72105423278223
576,G0518,'s-Gravenhage,bestaand,0,sneltram,18.557,283,,18.5574294017248
577,G0518,'s-Gravenhage,bestaand,0,sneltram,20.227,283,,20.2268194484452
578,G0518,'s-Gravenhage,bestaand,0,sneltram,44.186,283,,44.1864720587648
579,G0518,'s-Gravenhage,bestaand,0,sneltram,253.86,283,,253.860314731815
580,G0518,'s-Gravenhage,bestaand,0,sneltram,35.113,283,,35.1133869058512
581,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.081,283,,303.08111964456
582,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.169,283,,303.169157773346
583,G0518,'s-Gravenhage,bestaand,2,sneltram,3.761,283,,3.76119994150803
584,G0518,'s-Gravenhage,bestaand,0,sneltram,7.641,283,,7.6414710625638
585,G0518,'s-Gravenhage,bestaand,1,sneltram,155.417,283,,155.416901520642
586,G0518,'s-Gravenhage,bestaand,0,sneltram,77.461,283,,77.4613748355428
587,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,317.946,283,,317.945733169986
588,G0518,'s-Gravenhage,bestaand,0,sneltram,6.023,283,,6.02253576162068
589,G0603,Rijswijk,bestaand,0,tram,11.522,283,,11.522025614759
590,G0518,'s-Gravenhage,bestaand,0,sneltram,35.949,283,,35.949024392091
591,G0518,'s-Gravenhage,bestaand,0,sneltram,47.492,283,,47.492039228318
592,G0518,'s-Gravenhage,bestaand,0,tram,0.944,283,,0.94394915117288
593,G0518,'s-Gravenhage,bestaand,0,sneltram,134.076,283,,134.075890982583
594,G0518,'s-Gravenhage,bestaand,0,sneltram,79.339,283,,79.338695174549
595,G0518,'s-Gravenhage,bestaand,0,sneltram,8.712,283,,8.71177685664641
596,G0518,'s-Gravenhage,bestaand,0,sneltram,10.766,283,,10.7659496562078
597,G0518,'s-Gravenhage,bestaand,0,sneltram,34.389,283,,34.3892612790528
598,G0518,'s-Gravenhage,bestaand,0,sneltram,178.959,283,,178.95948472029
599,G0518,'s-Gravenhage,bestaand,1,sneltram,47.113,283,,47.112639938768
600,G0518,'s-Gravenhage,bestaand,1,sneltram,21.252,283,,21.2520921558326
601,G0518,'s-Gravenhage,bestaand,0,sneltram,4.255,283,,4.25500293771931
602,G0518,'s-Gravenhage,bestaand,0,sneltram,217.935,283,,217.93536605322
603,G0518,'s-Gravenhage,bestaand,1,sneltram,6.15,283,,6.15001991866693
604,G0599,Rotterdam,bestaand,0,tram,213.623,283,,213.623383357253
605,G0599,Rotterdam,bestaand,0,tram,23.676,283,,23.6754413539311
606,G0599,Rotterdam,bestaand,0,tram,39.189,283,,39.1870528006317
607,G0599,Rotterdam,bestaand,0,tram,189.529,283,,189.529162727006
608,G0599,Rotterdam,bestaand,0,tram,23.65,283,,23.6488428084035
609,G0599,Rotterdam,bestaand,0,tram,27.494,283,,27.4936426227671
610,G0599,Rotterdam,bestaand,0,sneltram,38.218,283,,38.218320541332
611,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,83.214,283,,83.21440259955
612,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,322.895,283,,322.895290832802
613,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,253.82,283,,253.820113466211
614,G0599,Rotterdam,bestaand,0,sneltram,19.089,283,,19.0892783781892
615,G0599,Rotterdam,bestaand,0,sneltram,476.634,283,,476.630842009817
616,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,255.559,283,,255.558722782949
617,G0599,Rotterdam,bestaand,0,sneltram,20.183,283,,20.1827079451693
618,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,146.026,283,,146.025983989152
619,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,2.13,283,,2.12990187567409
620,G0599,Rotterdam,bestaand,0,sneltram,17.903,283,,17.9030276769043
621,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,153.068,283,,153.067574766833
622,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,118.539,283,,118.539434788597
623,G0363,Amsterdam,bestaand,0,tram,5.793,283,,5.79301941995709
624,G0363,Amsterdam,bestaand,1,tram,73.657,283,,73.6572185260888
625,G0599,Rotterdam,bestaand,0,sneltram,133.18,283,,133.179855834131
626,G0599,Rotterdam,bestaand,0,sneltram,42.879,283,,42.8786216162601
627,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,184.321,283,,184.321174583931
628,G0599,Rotterdam,bestaand,0,sneltram,37.384,283,,37.3835998115283
629,G0599,Rotterdam,bestaand,0,sneltram,27.891,283,,27.8907332280813
630,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,205.559,283,,205.558635065535
631,G0599,Rotterdam,bestaand,0,sneltram,39.521,283,,39.5204805137402
632,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,135.721,283,,135.721209838404
633,G0599,Rotterdam,bestaand,0,sneltram,29.685,283,,29.6846797186697
634,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,157.722,283,,157.721634337208
635,G0599,Rotterdam,bestaand,0,sneltram,27.162,283,,27.1619158749894
636,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,177.274,283,,177.273520301256
637,G0599,Rotterdam,bestaand,1,sneltram,0.703,283,,0.702786596343442
638,G0599,Rotterdam,bestaand,1,sneltram,45.728,283,,45.7282069453535
639,G0599,Rotterdam,bestaand,0,sneltram,62.715,283,,62.7151269583306
640,G0599,Rotterdam,bestaand,0,tram,201.895,283,,201.889983326169
641,G0599,Rotterdam,bestaand,0,sneltram,2.404,283,,2.40391846783538
642,G0599,Rotterdam,bestaand,1,sneltram,152.656,283,,152.656149139833
643,G0599,Rotterdam,bestaand,1,sneltram,36.79,283,,36.7904801273373
644,G0599,Rotterdam,bestaand,0,sneltram,27.306,283,,27.3055563759466
645,G0599,Rotterdam,bestaand,0,sneltram,86.024,283,,86.0244694273823
646,G0599,Rotterdam,bestaand,1,sneltram,101.78,283,,101.779766772743
647,G0599,Rotterdam,bestaand,1,sneltram,52.15,283,,52.1502369901283
648,G0599,Rotterdam,bestaand,0,sneltram,75.165,283,,75.1651068068949
649,G0599,Rotterdam,bestaand,0,sneltram,29.375,283,,29.374563826549
