FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
rivierhout_legger.86,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Vorchterwaarden,ON,IJssel,"YS2.KN.L.964,815.gr",9B026B36-10D7-4856-B601-D02CB97378D6,,,0,,POINT (205075.41409999877 488766.3403999992)
rivierhout_legger.87,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Vorchterwaarden,ON,IJssel,"YS2.KN.L.965,164.000.gr",A12AA1D8-CAA5-4E28-85B6-B9A5BF767389,,,0,,POINT (205092.1259999983 489018.2362000011)
rivierhout_legger.88,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Rammelwaard,ON,IJssel,"YS2.KN.L.932,947.000.gr",B168D39B-7185-4443-8D54-B34EC6A7B96B,,,0,,POINT (209475.42220000178 465986.4902999997)
rivierhout_legger.89,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Rammelwaard Loc 2,ON,IJssel,"YS2.KN.L.932,322.000.gr",3D3A52AD-76E0-4014-8AEB-DF80EA2093B4,,,0,,POINT (209929.69539999962 465729.9807000011)
rivierhout_legger.90,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Reuversweerd,ON,IJssel,"YS1.KN.L.923,665.gr",5AEE86C2-4E98-45DC-8A7B-B05CB99CCE0F,,,0,,POINT (211026.91059999913 458537.7463000007)
rivierhout_legger.91,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Gelderse Toren,ON,IJssel,"YS1.KN.L.914,515.gr",70437E75-20ED-4E2A-9BDC-83B9365DA14C,,,0,,POINT (207038.0289000012 453311.50989999995)
rivierhout_legger.92,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Redichemse Waard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.936,885.gr",0A8AB137-F199-4947-96FB-7CF09BA18F7C,,,0,,POINT (144926.92610000074 443319.9558000006)
rivierhout_legger.93,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 1 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.920,960.gr",C16E86D8-D471-4A85-80A9-9D38F057FE1F,,,0,,POINT (155691.2100000009 427714.7899999991)
rivierhout_legger.94,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Strang Everdingen / Goilberdingerwaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.944,545.gr",D6C6030D-7902-4F43-957C-5055404F54CD,,,0,,POINT (138557.00329999998 442554.03660000116)
rivierhout_legger.95,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Bentinckwellen Loc 3,ON,IJssel,"YS3.KN.L.981,705.gr",E6977802-CA3B-4ED9-B77E-150364597AB5,,,0,,POINT (198799.01269999892 502206.5214000009)
rivierhout_legger.96,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Welsummerwaarden,ON,IJssel,"YS2.KN.L.958,065.gr",E8B76B1A-1B14-43BA-B351-634E5FCFDEF1,,,0,,POINT (203359.15480000153 484792.12999999896)
rivierhout_legger.97,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Gelderse Toren Loc 2,ON,IJssel,"YS1.KN.L.914,425.gr",05F2F612-02D5-4DD8-966A-E808AA4D4764,,,0,,POINT (206962.67229999974 453262.9448999986)
rivierhout_legger.98,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout B Nevengeul Heesseltsche Uiterwaarden,ON,Boven-Rijn - Waal,"BR3.KN.R.929,010.gr",BE0A7AC4-F973-4192-A390-9DC109084775,,,0,,POINT (150748.71119999886 425908.62209999934)
rivierhout_legger.99,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Klompenwaard Loc 2,ON,Boven-Rijn - Waal,"BR1.KN.R.869,680.gr",F6D21003-E8A9-4799-9DE3-811CC0B88D60,,,0,,POINT (197929.04349999875 433161.370099999)
rivierhout_legger.100,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Vistrap Stuw Amerongen/Maurik,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.L.922,375.gr",D9F0B92B-DB61-4233-B7A8-EE21E9F40E40,,,0,,POINT (156622.9974000007 442750.0876000002)
rivierhout_legger.101,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Everdingen,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.942,995.gr",0445F8AA-2029-4130-A849-3C7855D6B893,,,0,,POINT (140234.02739999816 442271.000599999)
rivierhout_legger.102,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen/Wageninger Benedenw.,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.R.902,912.gr",4F41FB21-ED0D-4EC1-B429-5B8F85D5D1EA,,,0,,POINT (173331.97089999914 440665.09319999814)
rivierhout_legger.103,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen / Wolswaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.L.901,945.gr",87ABE7C3-44B0-4A6E-BDDC-F0C2D5D77269,,,0,,POINT (174299.98600000143 440528.01590000093)
rivierhout_legger.104,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 2 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.920,250.gr",77A31D1C-D97C-4F2E-8864-09E913F4D1B6,,,0,,POINT (156121.1999000013 428162.2899999991)
rivierhout_legger.105,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 2 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.920,250.gr",992768F8-DD7A-464B-8DE4-989B844B334B,,,0,,POINT (156124.29980000108 428167.15989999846)
rivierhout_legger.106,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Strang Everdingen / Goilberdingerwaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.944,165.gr",EB8EAE26-579F-4A44-ACB5-EB57377439A8,,,0,,POINT (138977.06480000168 442282.0533000007)
rivierhout_legger.107,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 4 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.885,160.gr",ADACD7E4-D865-4E12-A9AE-DAC4D095DC75,,,0,,POINT (186961.41299999878 430088.56280000135)
rivierhout_legger.108,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rvierhout Locatie Ravenswaarden,ON,IJssel,"YS2.KN.R.937,378.000.gr",288AA873-61D5-4BA2-9766-5B484E51693E,,,0,,POINT (208747.5647 468379.68030000106)
rivierhout_legger.109,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Bentinckwellen Loc 1,ON,IJssel,"YS3.KN.L.981,195.gr",29CDD866-29A6-4DCA-A01D-7C3310158AB9,,,0,,POINT (199294.99210000038 502146.1827000007)
rivierhout_legger.110,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Wijher Buitenwaarden,ON,IJssel,"YS2.KN.R.967,931.000.gr",CAEB4DA7-8667-47DE-8CF0-3E0823E4BECC,,,0,,POINT (205989.39070000127 491650.38369999826)
rivierhout_legger.111,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Reuversweerd,ON,IJssel,"YS1.KN.L.924,255.gr",1CBD82C8-F540-41F8-9E0F-C12592E79E6F,,,0,,POINT (210456.02540000156 458647.59750000015)
rivierhout_legger.112,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Reuversweerd,ON,IJssel,"YS1.KN.L.923,945.gr",DC9DF824-17E7-46AD-B499-3FBA326DA0B0,,,0,,POINT (210780.29560000077 458598.38589999825)
rivierhout_legger.113,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Gelderse Toren,ON,IJssel,"YS1.KN.L.914,495.gr",A989ECFB-C747-4BE6-A334-AE32C27947DE,,,0,,POINT (207017.43609999865 453321.7283000015)
rivierhout_legger.114,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Klompenwaard Loc 1,ON,Boven-Rijn - Waal,"BR1.KN.R.868,250.gr",EE1D6AE5-3F45-4E76-88A5-E0D74FB04EBF,,,0,,POINT (198500.47679999843 432993.1217)
rivierhout_legger.115,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Klompenwaard Loc 1,ON,Boven-Rijn - Waal,"BR1.KN.R.868,250.gr",DCAAF94C-D64C-4ABB-8C25-B96CE160D57A,,,0,,POINT (198513.5199000016 432985.71930000186)
rivierhout_legger.116,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen/ Rhenensche Buitenw.,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.R.904,070.gr",8BE57F21-847C-4140-8AAE-F09FFF5D3406,,,0,,POINT (172340 440168)
rivierhout_legger.117,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen/ Rhenensche Buitenw.,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.R.904,060.gr",A0E1AABE-8379-4E22-A1BB-113E9CDFB7BA,,,0,,POINT (172356.06289999932 440144.08150000125)
rivierhout_legger.118,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen / Wolswaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.L.902,075.gr",4D5705D3-A89F-4371-BE8A-F105F2779E56,,,0,,POINT (174166.8216000013 440482.05139999837)
rivierhout_legger.119,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen / Wolswaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.L.902,075.gr",E21675D4-5C75-4E1C-A130-B3B5F6023E8F,,,0,,POINT (174167.02270000055 440481.06390000135)
rivierhout_legger.120,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 3 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.921,910.gr",954516A3-6CAF-4191-BE74-99178700F8CB,,,0,,POINT (155030.48000000045 427019.5399999991)
rivierhout_legger.121,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 1 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.884,760.gr",9F4140B3-4B15-4FE7-8A35-64E6C457B1CB,,,0,,POINT (187184.78489999846 429956.4701000005)
rivierhout_legger.122,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 1 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.884,760.gr",83305427-54BD-4270-9A37-32E6CCA9D878,,,0,,POINT (187184.08509999886 429953.05000000075)
rivierhout_legger.123,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 1 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.884,760.gr",02B4398F-CF62-42A9-BC7F-C8F4418F87CE,,,0,,POINT (187181.754900001 429953.15509999916)
rivierhout_legger.124,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 2 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.883,060.gr",F1678B29-C54C-4A94-A6F6-65F5C3E6DCA0,,,0,,POINT (188413.43239999935 429894.35720000044)
rivierhout_legger.125,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Locatie Bronckhorsterwaarden,ON,IJssel,"YS1.KN.R.918,925.gr",173DB2DD-DA70-4D71-A4F4-C748539471E3,,,0,,POINT (209792.11190000176 456115.77809999883)
rivierhout_legger.126,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Everdingen,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.943,015.gr",67F83252-3989-4F8B-9677-40A0A70AC7DC,,,0,,POINT (140200.942400001 442268.1697999984)
rivierhout_legger.127,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Bentinckwellen Loc 4,ON,IJssel,"YS3.KN.L.982,005.gr",1F4ACCF7-7BDF-4751-A753-BBA052D09074,,,0,,POINT (198486.59010000154 502275.1218000017)
rivierhout_legger.128,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Bentinckwellen Loc 2,ON,IJssel,"YS3.KN.L.981,345.gr",1E860271-5606-4FEB-B776-9A9BFC4B04CF,,,0,,POINT (199154.3280000016 502196.16149999946)
rivierhout_legger.129,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Dorperwaarden,ON,IJssel,"YS2.KN.L.950,255.gr",D040B817-6EA2-4128-9C39-646BCD149791,,,0,,POINT (204322.67229999974 477947.59479999915)
rivierhout_legger.130,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Wijher Buitenwaarden,ON,IJssel,"YS2.KN.R.966,782.000.gr",ACDF6FB0-30C4-4164-8EED-E92FE3BE0AAC,,,0,,POINT (205750.19970000163 490549.4787000008)
rivierhout_legger.131,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Wijher Buitenwaarden,ON,IJssel,"YS2.KN.R.967,914.000.gr",B7DDCCA6-DBD3-4F4F-9FA7-2C5443498EEC,,,0,,POINT (206019.79830000177 491610.15029999986)
rivierhout_legger.132,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Rammelwaard Loc 1,ON,IJssel,"YS2.KN.L.932,324.000.gr",96163DC2-1D34-474A-9AB4-091E597CD851,,,0,,POINT (209915.7622999996 465718.7094999999)
rivierhout_legger.133,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Rammelwaard,ON,IJssel,"YS2.KN.L.932,011.000.gr",432BA814-DCEF-4106-AFC3-5D8F4471DFE4,,,0,,POINT (209982.6532999985 465506.24439999834)
rivierhout_legger.134,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Rammelwaard,ON,IJssel,"YS2.KN.L.932,064.000.gr",C4CB6C2D-9B23-4EF2-B8F8-B99FE73AF9ED,,,0,,POINT (210010.92339999974 465545.65260000154)
rivierhout_legger.135,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Reuversweerd,ON,IJssel,"YS1.KN.L.923,465.gr",260E91FB-3D97-4E55-9D06-B0B96506631A,,,0,,POINT (211235.94200000167 458496.3211000003)
rivierhout_legger.136,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Reuversweerd,ON,IJssel,"YS1.KN.L.923,235.gr",64420B72-A5BE-4DED-877B-4DAEF5B4D7A8,,,0,,POINT (211341.52959999815 458446.77439999953)
rivierhout_legger.137,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Gelderse Toren,ON,IJssel,"YS1.KN.L.914,555.gr",A61BBC35-DEB3-4D1A-A5E3-DACE2C9D342E,,,0,,POINT (207072.27910000086 453348.46400000155)
rivierhout_legger.138,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Heesseltsche Uiterwaarden,ON,Boven-Rijn - Waal,"BR3.KN.R.928,540.gr",47461DEB-1FB5-4DA2-A8A2-5C1976DFE7C5,,,0,,POINT (151107.52639999986 425622.38489999995)
rivierhout_legger.139,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout,ON,Boven-Rijn - Waal,,6FF18011-430F-4F25-B215-CB21286E4AC4,,,0,,POINT (150827.5925000012 425863.0751999989)
rivierhout_legger.140,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Klompenwaard Loc 1,ON,Boven-Rijn - Waal,"BR1.KN.R.868,250.gr",04E06D69-5888-496E-A29C-72032E637FA6,,,0,,POINT (198489.77309999987 433002.63479999825)
rivierhout_legger.141,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Klompenwaard Loc 3,ON,Boven-Rijn - Waal,"BR1.KN.R.869,780.gr",749CFEC5-53D1-4956-A060-63C48F402F76,,,0,,POINT (197806.03979999945 433133.98999999836)
rivierhout_legger.142,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen/ Rhenensche Buitenw.,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.R.904,050.gr",05821A1E-37AB-436A-B3FC-B7C1653583CA,,,0,,POINT (172326.1143000014 440182.1444000006)
rivierhout_legger.143,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Wageningen/Wageninger Benedenw.,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.R.902,910.gr",06073CED-FD76-41D7-96D5-DC09756FDDDA,,,0,,POINT (173343.004900001 440686.07279999927)
rivierhout_legger.144,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Redichemse Waard ,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.937,145.gr",13CE44FB-3937-4D97-81D6-18B7D17F32C3,,,0,,POINT (144677.9470999986 443319.60709999874)
rivierhout_legger.145,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Bentinckwellen Loc 2,ON,IJssel,"YS3.KN.L.981,345.gr",1912F9A6-3859-4D90-83D6-93B653F07A28,,,0,,POINT (199149.8685999997 502197.8845999986)
rivierhout_legger.146,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 3 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.921,910.gr",459C9F24-FA40-4A43-BFDD-698DFACA0A5E,,,0,,POINT (155022.0705000013 427016.66039999947)
rivierhout_legger.147,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 1 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.920,960.gr",ADBBB8F9-092A-4C1B-9261-CF8E5BCA78D9,,,0,,POINT (155698.16519999877 427717.4334000014)
rivierhout_legger.148,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 1 Oevergeul Ophemert,ON,Boven-Rijn - Waal,"BR3.KN.R.920,960.gr",CD6BE4A2-E983-4215-9E7D-7C34ED982540,,,0,,POINT (155706.3898999989 427722.80000000075)
rivierhout_legger.149,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 3 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.885,560.gr",4BACAAB6-A5B2-4400-A96B-4283641D7F6E,,,0,,POINT (186620.89499999955 430285.1453000009)
rivierhout_legger.150,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 2 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.883,060.gr",C60F2CAA-8F63-42C3-8F16-8FB7B835E6D0,,,0,,POINT (188400.20919999853 429886.7890999988)
rivierhout_legger.151,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Locatie 2 Spiegelwaal Lent,ON,Boven-Rijn - Waal,"BR2.KN.R.883,060.gr",DDA26325-D393-4C83-9D66-364AAEDA058F,,,0,,POINT (188412.09930000082 429895.90349999815)
rivierhout_legger.152,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak  Locatie Bronckhorsterwaarden,ON,IJssel,"YS1.KN.R.919,001.gr",5CB4088D-CF2E-49DA-9F00-07BF562597A9,,,0,,POINT (209868.15399999917 456118.84209999815)
rivierhout_legger.153,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Locatie Bronckhorsterwaarden,ON,IJssel,"YS1.KN.R.919,080.gr",E5ADCF8C-EFF9-4BDE-9359-0D2DBE30E062,,,0,,POINT (209945.3513999991 456131.7307000011)
rivierhout_legger.154,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rvierhout Locatie Ravenswaarden,ON,IJssel,"YS2.KN.R.937,447.000.gr",D564E282-0EEE-449B-BBCB-D8FF60228EBA,,,0,,POINT (208818.373399999 468411.80099999905)
rivierhout_legger.155,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Kribvak Everdingen,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KN.L.942,545.gr",545E0543-10C8-411B-AE6A-2D323703A58C,,,0,,POINT (140598.6165000014 442125.21829999983)
rivierhout_legger.156,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Nevengeul Bentinckwellen Loc 3,ON,IJssel,"YS3.KN.L.981,705.gr",02FB98EE-A789-454B-84E6-D722F5B23B8F,,,0,,POINT (198808.67570000142 502204.84329999983)
rivierhout_legger.157,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Wijher Buitenwaarden,ON,IJssel,"YS2.KN.R.966,813.000.gr",75226BAB-EAF1-4B63-988D-D317041B27F1,,,0,,POINT (205771.92300000042 490577.45219999924)
rivierhout_legger.158,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Reuversweerd,ON,IJssel,"YS1.KN.L.924,555.gr",F26626C1-DF3F-41DB-B380-3A08BDD6C90E,,,0,,POINT (210131.44539999962 458666.33940000087)
rivierhout_legger.159,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Welsummerwaarden,ON,IJssel,"YS2.KN.L.958,055.gr",EE4FC56B-C1F9-4073-AA53-F5E677AF3144,,,0,,POINT (203525.6779000014 484848.4556999989)
rivierhout_legger.160,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Welsummerwaarden,ON,IJssel,"YS2.KN.L.958,285.gr",F8D8D00E-29AA-40D2-8B3C-EBCB151F4F21,,,0,,POINT (203261.68189999834 484978.0139000006)
rivierhout_legger.161,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout A Nevengeul Heesseltsche Uiterwaarden,ON,Boven-Rijn - Waal,"BR3.KN.R.928,390.gr",261D60B1-9667-4EE5-97C4-54D124948124,,,0,,POINT (151169.03570000082 425407.28069999814)
rivierhout_legger.162,2022-07-04T00:00:00,RHDHV,KRW maatregelen NL,Vastgesteld,0,Rivierhout,Rivierhout Vistrap Stuw Amerongen/Maurik,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KN.L.922,305.gr",EB029EFC-C8B7-478B-932A-D04F8196E223,,,0,,POINT (156673.20219999924 442766.65029999986)
rivierhout_legger.163,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,2F16A926-0336-4780-A2ED-189717F902CF,,Natuurmonumenten,0,,POINT (148468.87539999932 416322.52419999987)
rivierhout_legger.164,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,0BEF703C-1A18-4B12-934A-D7AD1982AFB2,,Natuurmonumenten,0,,POINT (148379.11470000073 416332.7346000001)
rivierhout_legger.165,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,A949854D-DB76-4EE7-B054-610A8EC1B4E1,,Natuurmonumenten,0,,POINT (148253.3326999992 416393.3339000009)
rivierhout_legger.166,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,C6BEA656-C0EC-43E2-8D1A-CF3D3213DBA8,,Natuurmonumenten,0,,POINT (148145.9825000018 416465.8607000001)
rivierhout_legger.167,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,5673129E-F9CE-4292-AD7B-B644D6ECD4B8,,Brabants Landschap,0,,POINT (175426.44900000095 419166.7039999999)
rivierhout_legger.168,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,0F65C8AD-2729-4680-B203-922D6258C6EC,,Brabants Landschap,0,,POINT (175398.00290000066 419179.5716000013)
rivierhout_legger.169,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,7F0E3F36-7BCC-4872-9408-093DB18004EA,,Brabants Landschap,0,,POINT (175377.03620000184 419188.57090000063)
rivierhout_legger.170,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,BAD95A4E-7E81-4132-AE62-EBE6D0AE2BC6,,Brabants Landschap,0,,POINT (174961.12440000102 420339.7456)
