FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2018.32,2018_02_24_09_32_01_124050186_RGB_hrl,124050186,2018-02-24,09:32:01,UC-SXp-1-30019136,8,250,125268.739,538898.19,1648.542,-0.3243,1.2836,-91.0489,,POINT (125268.73900000006 538898.1900000013)
beeldmiddenoverzicht_hrl_2018.33,2018_02_24_09_32_06_124050187_RGB_hrl,124050187,2018-02-24,09:32:06,UC-SXp-1-30019136,8,250,124841.616,538897.486,1648.657,-0.4006,1.2155,-91.3163,,POINT (124841.61600000039 538897.4860000014)
beeldmiddenoverzicht_hrl_2018.34,2018_02_24_09_32_12_124050188_RGB_hrl,124050188,2018-02-24,09:32:12,UC-SXp-1-30019136,8,250,124405.796,538896.652,1648.616,-0.0621,1.2212,-91.1559,,POINT (124405.79600000009 538896.6519999988)
beeldmiddenoverzicht_hrl_2018.35,2018_02_24_09_32_17_124050189_RGB_hrl,124050189,2018-02-24,09:32:17,UC-SXp-1-30019136,8,250,123978.775,538896.665,1648.497,-0.4819,1.3566,-91.2211,,POINT (123978.77499999851 538896.6649999991)
beeldmiddenoverzicht_hrl_2018.36,2018_02_24_09_32_22_124050190_RGB_hrl,124050190,2018-02-24,09:32:22,UC-SXp-1-30019136,8,250,123542.762,538896.469,1648.394,-0.0201,1.3265,-91.2771,,POINT (123542.76199999824 538896.4690000005)
beeldmiddenoverzicht_hrl_2018.37,2018_02_24_09_32_27_124050191_RGB_hrl,124050191,2018-02-24,09:32:27,UC-SXp-1-30019136,8,250,123123.811,538897.157,1648.341,-0.3516,1.4606,-91.1904,,POINT (123123.81100000069 538897.1570000015)
beeldmiddenoverzicht_hrl_2018.38,2018_02_24_09_32_32_124050192_RGB_hrl,124050192,2018-02-24,09:32:32,UC-SXp-1-30019136,8,250,122688.092,538898.055,1648.355,-0.1139,1.4578,-91.3497,,POINT (122688.09200000018 538898.0549999997)
beeldmiddenoverzicht_hrl_2018.39,2018_02_24_09_32_37_124050193_RGB_hrl,124050193,2018-02-24,09:32:37,UC-SXp-1-30019136,8,250,122260.77,538899.552,1648.274,-0.0644,1.4549,-91.1775,,POINT (122260.76999999955 538899.5520000011)
beeldmiddenoverzicht_hrl_2018.40,2018_02_24_09_32_42_124050194_RGB_hrl,124050194,2018-02-24,09:32:42,UC-SXp-1-30019136,8,250,121825.94,538901.897,1648.342,-0.454,1.5159,-91.1964,,POINT (121825.94000000134 538901.8969999999)
beeldmiddenoverzicht_hrl_2018.41,2018_02_24_09_32_48_124050195_RGB_hrl,124050195,2018-02-24,09:32:48,UC-SXp-1-30019136,8,250,121400.505,538903.919,1648.443,-0.0428,1.4187,-91.1689,,POINT (121400.50499999896 538903.9189999998)
beeldmiddenoverzicht_hrl_2018.42,2018_02_24_09_32_53_124050196_RGB_hrl,124050196,2018-02-24,09:32:53,UC-SXp-1-30019136,8,250,120966.279,538906.616,1648.415,-0.4848,1.4215,-91.1437,,POINT (120966.27899999917 538906.6160000004)
beeldmiddenoverzicht_hrl_2018.43,2018_02_24_09_32_58_124050197_RGB_hrl,124050197,2018-02-24,09:32:58,UC-SXp-1-30019136,8,250,120537.491,538909.039,1648.579,-0.1712,1.3852,-91.3207,,POINT (120537.49100000039 538909.0390000008)
beeldmiddenoverzicht_hrl_2018.44,2018_02_24_09_33_03_124050198_RGB_hrl,124050198,2018-02-24,09:33:03,UC-SXp-1-30019136,8,250,120106.159,538911.889,1648.469,-0.2194,1.3804,-91.2029,,POINT (120106.15900000185 538911.8889999986)
beeldmiddenoverzicht_hrl_2018.45,2018_02_24_09_33_08_124050199_RGB_hrl,124050199,2018-02-24,09:33:08,UC-SXp-1-30019136,8,250,119681.276,538914.807,1648.427,-1.6814,1.5278,-91.517,,POINT (119681.27600000054 538914.807)
beeldmiddenoverzicht_hrl_2018.46,2018_02_24_09_33_13_124050200_RGB_hrl,124050200,2018-02-24,09:33:13,UC-SXp-1-30019136,8,250,119248.277,538913.648,1648.496,-0.0878,1.3977,-92.2367,,POINT (119248.27699999884 538913.6479999982)
beeldmiddenoverzicht_hrl_2018.47,2018_02_24_09_33_18_124050201_RGB_hrl,124050201,2018-02-24,09:33:18,UC-SXp-1-30019136,8,250,118823.319,538911.881,1648.097,-0.2857,1.5761,-92.0577,,POINT (118823.31899999827 538911.881000001)
beeldmiddenoverzicht_hrl_2018.48,2018_02_24_09_33_24_124050202_RGB_hrl,124050202,2018-02-24,09:33:24,UC-SXp-1-30019136,8,250,118392.127,538910.316,1648.179,-0.3151,1.5881,-92.2741,,POINT (118392.12700000033 538910.3159999996)
beeldmiddenoverzicht_hrl_2018.49,2018_02_24_09_33_29_124050203_RGB_hrl,124050203,2018-02-24,09:33:29,UC-SXp-1-30019136,8,250,117956.327,538908.674,1648.142,0.0207,1.526,-92.0931,,POINT (117956.32699999958 538908.6739999987)
beeldmiddenoverzicht_hrl_2018.50,2018_02_24_09_33_34_124050204_RGB_hrl,124050204,2018-02-24,09:33:34,UC-SXp-1-30019136,8,250,117528.044,538907.969,1648.211,-0.5752,1.572,-92.1703,,POINT (117528.04399999976 538907.9690000005)
beeldmiddenoverzicht_hrl_2018.51,2018_02_24_09_33_39_124050205_RGB_hrl,124050205,2018-02-24,09:33:39,UC-SXp-1-30019136,8,250,117104.064,538906.777,1648.326,0.0473,1.4775,-92.1737,,POINT (117104.06399999931 538906.7769999988)
beeldmiddenoverzicht_hrl_2018.52,2018_02_24_09_33_44_124050206_RGB_hrl,124050206,2018-02-24,09:33:44,UC-SXp-1-30019136,8,250,116672.415,538906.333,1648.309,-0.4596,1.4699,-92.173,,POINT (116672.4149999991 538906.3330000006)
beeldmiddenoverzicht_hrl_2018.53,2018_02_24_09_33_50_124050207_RGB_hrl,124050207,2018-02-24,09:33:50,UC-SXp-1-30019136,8,250,116240.627,538905.735,1648.274,-0.0275,1.4474,-92.3449,,POINT (116240.62700000033 538905.7349999994)
beeldmiddenoverzicht_hrl_2018.54,2018_02_24_09_33_55_124050208_RGB_hrl,124050208,2018-02-24,09:33:55,UC-SXp-1-30019136,8,250,115808.733,538906.08,1648.335,-0.1119,1.4515,-92.1308,,POINT (115808.73299999908 538906.0799999982)
beeldmiddenoverzicht_hrl_2018.55,2018_02_24_09_34_00_124050209_RGB_hrl,124050209,2018-02-24,09:34:00,UC-SXp-1-30019136,8,250,115372.065,538907.252,1648.28,-0.3665,1.4997,-92.1776,,POINT (115372.06500000134 538907.2520000003)
beeldmiddenoverzicht_hrl_2018.56,2018_02_24_09_34_05_124050210_RGB_hrl,124050210,2018-02-24,09:34:05,UC-SXp-1-30019136,8,250,114945.692,538908.375,1648.279,-0.0221,1.4393,-92.0528,,POINT (114945.69200000167 538908.375)
beeldmiddenoverzicht_hrl_2018.57,2018_02_24_09_34_10_124050211_RGB_hrl,124050211,2018-02-24,09:34:10,UC-SXp-1-30019136,8,250,114523.494,538909.41,1648.173,-1.9756,1.6653,-92.5855,,POINT (114523.49399999902 538909.4100000001)
beeldmiddenoverzicht_hrl_2018.58,2018_02_24_09_34_15_124050212_RGB_hrl,124050212,2018-02-24,09:34:15,UC-SXp-1-30019136,8,250,114093.242,538905.649,1648.272,0.0128,1.4309,-93.11,,POINT (114093.24199999869 538905.6490000002)
beeldmiddenoverzicht_hrl_2018.59,2018_02_24_09_34_21_124050213_RGB_hrl,124050213,2018-02-24,09:34:21,UC-SXp-1-30019136,8,250,113662.868,538901.467,1648.035,-0.7482,1.5308,-92.9927,,POINT (113662.86800000072 538901.4670000002)
beeldmiddenoverzicht_hrl_2018.60,2018_02_24_09_34_26_124050214_RGB_hrl,124050214,2018-02-24,09:34:26,UC-SXp-1-30019136,8,250,113225.158,538895.794,1648.187,-0.2487,1.5233,-93.2218,,POINT (113225.15799999982 538895.7939999998)
beeldmiddenoverzicht_hrl_2018.61,2018_02_24_09_34_31_124050215_RGB_hrl,124050215,2018-02-24,09:34:31,UC-SXp-1-30019136,8,250,112803.226,538889.926,1648.538,-0.5176,1.3978,-92.4338,,POINT (112803.22599999979 538889.925999999)
beeldmiddenoverzicht_hrl_2018.62,2018_02_24_09_34_36_124050216_RGB_hrl,124050216,2018-02-24,09:34:36,UC-SXp-1-30019136,8,250,112373.5,538883.668,1648.014,0.7729,1.315,-92.491,,POINT (112373.5 538883.6680000015)
beeldmiddenoverzicht_hrl_2018.63,2018_02_24_09_34_41_124050217_RGB_hrl,124050217,2018-02-24,09:34:41,UC-SXp-1-30019136,8,250,111943.266,538880.562,1647.484,-0.1794,1.5691,-91.6334,,POINT (111943.2659999989 538880.561999999)
beeldmiddenoverzicht_hrl_2018.64,2018_02_24_09_34_47_124050218_RGB_hrl,124050218,2018-02-24,09:34:47,UC-SXp-1-30019136,8,250,111513.247,538879.124,1647.685,-0.4286,1.6213,-91.9137,,POINT (111513.24700000137 538879.1240000017)
beeldmiddenoverzicht_hrl_2018.65,2018_02_24_09_34_52_124050219_RGB_hrl,124050219,2018-02-24,09:34:52,UC-SXp-1-30019136,8,250,111075.717,538877.306,1647.684,-0.0901,1.4166,-91.7902,,POINT (111075.71700000018 538877.3060000017)
beeldmiddenoverzicht_hrl_2018.66,2018_02_24_09_34_57_124050220_RGB_hrl,124050220,2018-02-24,09:34:57,UC-SXp-1-30019136,8,250,110653.783,538876.376,1647.648,-0.4346,1.4263,-91.8718,,POINT (110653.78299999982 538876.3759999983)
beeldmiddenoverzicht_hrl_2018.67,2018_02_24_09_35_02_124050221_RGB_hrl,124050221,2018-02-24,09:35:02,UC-SXp-1-30019136,8,250,110223.566,538875.398,1647.67,0.3206,1.3284,-91.9394,,POINT (110223.56599999964 538875.3979999982)
beeldmiddenoverzicht_hrl_2018.68,2018_02_24_09_35_07_124050222_RGB_hrl,124050222,2018-02-24,09:35:07,UC-SXp-1-30019136,8,250,109785.626,538879.432,1647.652,-1.2033,1.4676,-90.3755,,POINT (109785.6259999983 538879.432)
beeldmiddenoverzicht_hrl_2018.69,2018_02_24_09_35_13_124050223_RGB_hrl,124050223,2018-02-24,09:35:13,UC-SXp-1-30019136,8,250,109354.736,538884.928,1647.49,-0.438,1.5569,-91.3023,,POINT (109354.73600000143 538884.9279999994)
beeldmiddenoverzicht_hrl_2018.70,2018_02_24_09_35_18_124050224_RGB_hrl,124050224,2018-02-24,09:35:18,UC-SXp-1-30019136,8,250,108928.468,538889.722,1647.254,-0.055,1.4798,-90.7551,,POINT (108928.46799999848 538889.7219999991)
beeldmiddenoverzicht_hrl_2018.71,2018_02_24_09_35_23_124050225_RGB_hrl,124050225,2018-02-24,09:35:23,UC-SXp-1-30019136,8,250,108503.462,538895.759,1647.253,-0.8484,1.6159,-91.0285,,POINT (108503.46200000122 538895.7589999996)
beeldmiddenoverzicht_hrl_2018.72,2018_02_24_09_35_28_124050226_RGB_hrl,124050226,2018-02-24,09:35:28,UC-SXp-1-30019136,8,250,108064.828,538900.77,1647.31,0.3164,1.5273,-91.1471,,POINT (108064.82800000161 538900.7699999996)
beeldmiddenoverzicht_hrl_2018.73,2018_02_24_09_35_33_124050227_RGB_hrl,124050227,2018-02-24,09:35:33,UC-SXp-1-30019136,8,250,107635.441,538906.456,1647.253,-1.8227,1.603,-91.2715,,POINT (107635.44099999964 538906.4560000002)
beeldmiddenoverzicht_hrl_2018.74,2018_02_24_09_35_39_124050228_RGB_hrl,124050228,2018-02-24,09:35:39,UC-SXp-1-30019136,8,250,107207.62,538907.53,1647.332,-0.2229,1.4438,-91.9315,,POINT (107207.62000000104 538907.5300000012)
beeldmiddenoverzicht_hrl_2018.75,2018_02_24_09_35_44_124050229_RGB_hrl,124050229,2018-02-24,09:35:44,UC-SXp-1-30019136,8,250,106778.084,538907.947,1647.142,-0.3248,1.4994,-91.8067,,POINT (106778.08399999887 538907.9470000006)
beeldmiddenoverzicht_hrl_2018.76,2018_02_24_09_35_49_124050230_RGB_hrl,124050230,2018-02-24,09:35:49,UC-SXp-1-30019136,8,250,106348.763,538908.814,1647.28,-0.2652,1.3934,-91.751,,POINT (106348.76300000027 538908.8139999993)
beeldmiddenoverzicht_hrl_2018.77,2018_02_24_09_35_54_124050231_RGB_hrl,124050231,2018-02-24,09:35:54,UC-SXp-1-30019136,8,250,105919.304,538909.613,1647.423,-0.9556,1.5465,-91.6769,,POINT (105919.3040000014 538909.6130000018)
beeldmiddenoverzicht_hrl_2018.78,2018_02_24_09_35_59_124050232_RGB_hrl,124050232,2018-02-24,09:35:59,UC-SXp-1-30019136,8,250,105489.813,538909.361,1647.687,0.1665,1.3322,-91.8176,,POINT (105489.81300000101 538909.3610000014)
beeldmiddenoverzicht_hrl_2018.79,2018_02_24_09_39_45_123950233_RGB_hrl,123950233,2018-02-24,09:39:45,UC-SXp-1-30019136,8,250,105933.132,540096.837,1647.961,-1.2051,1.4149,90.5292,,POINT (105933.13199999928 540096.8370000012)
beeldmiddenoverzicht_hrl_2018.80,2018_02_24_09_39_53_123950234_RGB_hrl,123950234,2018-02-24,09:39:53,UC-SXp-1-30019136,8,250,106363.76,540101.377,1648.238,-0.288,1.3174,90.2768,,POINT (106363.76000000164 540101.3770000003)
beeldmiddenoverzicht_hrl_2018.81,2018_02_24_09_40_01_123950235_RGB_hrl,123950235,2018-02-24,09:40:01,UC-SXp-1-30019136,8,250,106795.537,540105.149,1647.979,0.534,1.4373,90.579,,POINT (106795.53700000048 540105.1490000002)
beeldmiddenoverzicht_hrl_2018.82,2018_02_24_09_40_09_123950236_RGB_hrl,123950236,2018-02-24,09:40:09,UC-SXp-1-30019136,8,250,107225.606,540103.451,1647.829,-0.9264,1.341,91.3173,,POINT (107225.60599999875 540103.4510000013)
beeldmiddenoverzicht_hrl_2018.83,2018_02_24_09_40_16_123950237_RGB_hrl,123950237,2018-02-24,09:40:16,UC-SXp-1-30019136,8,250,107656.2,540099.822,1647.925,-0.4224,1.3244,91.0687,,POINT (107656.19999999925 540099.8220000006)
beeldmiddenoverzicht_hrl_2018.84,2018_02_24_09_40_24_123950238_RGB_hrl,123950238,2018-02-24,09:40:24,UC-SXp-1-30019136,8,250,108080.808,540094.555,1647.739,-0.0865,1.4061,91.0497,,POINT (108080.80799999833 540094.5549999997)
beeldmiddenoverzicht_hrl_2018.85,2018_02_24_09_40_32_123950239_RGB_hrl,123950239,2018-02-24,09:40:32,UC-SXp-1-30019136,8,250,108515.74,540091.907,1647.951,-0.9871,1.3104,90.0197,,POINT (108515.73999999836 540091.9070000015)
beeldmiddenoverzicht_hrl_2018.86,2018_02_24_09_40_40_123950240_RGB_hrl,123950240,2018-02-24,09:40:40,UC-SXp-1-30019136,8,250,108941.46,540094.436,1647.946,-0.8737,1.2523,89.7067,,POINT (108941.4600000009 540094.4360000007)
beeldmiddenoverzicht_hrl_2018.87,2018_02_24_09_40_47_123950241_RGB_hrl,123950241,2018-02-24,09:40:47,UC-SXp-1-30019136,8,250,109371.229,540097.269,1647.955,-0.5034,1.2564,89.7986,,POINT (109371.22899999842 540097.2690000013)
beeldmiddenoverzicht_hrl_2018.88,2018_02_24_09_40_55_123950242_RGB_hrl,123950242,2018-02-24,09:40:55,UC-SXp-1-30019136,8,250,109800.938,540100.225,1648.183,-0.6916,1.2254,89.704,,POINT (109800.93800000101 540100.2250000015)
beeldmiddenoverzicht_hrl_2018.89,2018_02_24_09_41_03_123950243_RGB_hrl,123950243,2018-02-24,09:41:03,UC-SXp-1-30019136,8,250,110231.497,540104.315,1648.326,-0.5482,1.1489,89.8663,,POINT (110231.49700000137 540104.3150000013)
beeldmiddenoverzicht_hrl_2018.90,2018_02_24_09_41_11_123950244_RGB_hrl,123950244,2018-02-24,09:41:11,UC-SXp-1-30019136,8,250,110667.427,540106.725,1647.894,-0.1065,1.2588,90.8074,,POINT (110667.42700000107 540106.7250000015)
beeldmiddenoverzicht_hrl_2018.91,2018_02_24_09_41_19_123950245_RGB_hrl,123950245,2018-02-24,09:41:19,UC-SXp-1-30019136,8,250,111091.642,540103.716,1648.14,-0.2024,1.1746,90.1522,,POINT (111091.64200000092 540103.7159999982)
beeldmiddenoverzicht_hrl_2018.92,2018_02_24_09_41_26_123950246_RGB_hrl,123950246,2018-02-24,09:41:26,UC-SXp-1-30019136,8,250,111520.761,540099.29,1647.93,-0.4292,1.2355,90.6936,,POINT (111520.76099999994 540099.2899999991)
beeldmiddenoverzicht_hrl_2018.93,2018_02_24_09_41_34_123950247_RGB_hrl,123950247,2018-02-24,09:41:34,UC-SXp-1-30019136,8,250,111955.73,540096.603,1648.124,-0.5961,1.1654,89.7187,,POINT (111955.73000000045 540096.6030000001)
beeldmiddenoverzicht_hrl_2018.94,2018_02_24_09_41_42_123950248_RGB_hrl,123950248,2018-02-24,09:41:42,UC-SXp-1-30019136,8,250,112384.707,540097.564,1648.044,-0.7103,1.1802,89.7649,,POINT (112384.70699999854 540097.5639999993)
beeldmiddenoverzicht_hrl_2018.95,2018_02_24_09_41_50_123950249_RGB_hrl,123950249,2018-02-24,09:41:50,UC-SXp-1-30019136,8,250,112814.445,540098.23,1647.947,-0.3599,1.2893,89.8169,,POINT (112814.4450000003 540098.2300000004)
beeldmiddenoverzicht_hrl_2018.96,2018_02_24_09_41_58_123950250_RGB_hrl,123950250,2018-02-24,09:41:58,UC-SXp-1-30019136,8,250,113242.438,540098.051,1648.104,-0.4659,1.364,89.726,,POINT (113242.43800000101 540098.050999999)
beeldmiddenoverzicht_hrl_2018.97,2018_02_24_09_42_06_123950251_RGB_hrl,123950251,2018-02-24,09:42:06,UC-SXp-1-30019136,8,250,113675.154,540097.838,1648.212,-0.793,1.3492,89.9931,,POINT (113675.15399999917 540097.8379999995)
beeldmiddenoverzicht_hrl_2018.98,2018_02_24_09_42_13_123950252_RGB_hrl,123950252,2018-02-24,09:42:13,UC-SXp-1-30019136,8,250,114101.231,540098.591,1648.427,-0.3102,1.3837,89.7787,,POINT (114101.23099999875 540098.5909999982)
beeldmiddenoverzicht_hrl_2018.99,2018_02_24_09_42_21_123950253_RGB_hrl,123950253,2018-02-24,09:42:21,UC-SXp-1-30019136,8,250,114533.306,540099.093,1648.369,-0.8121,1.3034,89.8653,,POINT (114533.30600000173 540099.0929999985)
beeldmiddenoverzicht_hrl_2018.100,2018_02_24_09_42_29_123950254_RGB_hrl,123950254,2018-02-24,09:42:29,UC-SXp-1-30019136,8,250,114965.799,540100.553,1648.436,-0.5185,1.3272,89.9278,,POINT (114965.79899999872 540100.5529999994)
beeldmiddenoverzicht_hrl_2018.101,2018_02_24_09_42_37_123950255_RGB_hrl,123950255,2018-02-24,09:42:37,UC-SXp-1-30019136,8,250,115393.181,540101.939,1648.58,0.0823,1.3355,89.7719,,POINT (115393.18100000173 540101.9389999993)
beeldmiddenoverzicht_hrl_2018.102,2018_02_24_09_42_45_123950256_RGB_hrl,123950256,2018-02-24,09:42:45,UC-SXp-1-30019136,8,250,115825.006,540097.932,1648.545,-0.1415,1.2806,90.56,,POINT (115825.00600000098 540097.932)
beeldmiddenoverzicht_hrl_2018.103,2018_02_24_09_42_53_123950257_RGB_hrl,123950257,2018-02-24,09:42:53,UC-SXp-1-30019136,8,250,116251.842,540089.041,1648.252,-0.1106,1.4052,90.121,,POINT (116251.84200000018 540089.0410000011)
