PLAATSDAT;SOORT_BORD;SOORT_CODE;REGEL;HONDGEBIED;TYPE_OMSC;X;Y;LONG;LAT
2017-03-27;informatiebord;IFB;Verboden;Wielerbaan;Hondenbeleidsbord;76572.9151687337;450633.046013828;4.244135998592293;52.038471079916896
2017-05-02;informatiebord;IFB;Verboden;Gazon;Hondenbeleidsbord;76354.1185531215;452793.527768004;4.240450461038097;52.05785552055689
2017-05-02;informatiebord;IFB;Verboden;Gazon;Hondenbeleidsbord;76362.510817113;452776.267390001;4.240576780835017;52.05770159937752
2017-05-02;informatiebord;IFB;Verboden;Gazon;Hondenbeleidsbord;76384.1836225754;452787.558013206;4.240890136466796;52.057806139167376
2017-05-22;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75807.7731865025;452530.52603835;4.232546595585368;52.05541421701364
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76274.0771939936;451249.419077165;4.239639353679537;52.04396784232323
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76281.0506480001;451233.961254118;4.239744544049779;52.043829918983775
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76255.785303443;451219.467356315;4.239379669616194;52.0436960792651
2017-07-11;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76249.6257134696;451243.034599991;4.2392844712292295;52.043906994226475
2017-07-11;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76277.5058088801;451241.806389875;4.239691075259391;52.043899916876775
2017-04-21;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;76738.5562110846;453850.569787889;4.245812707930468;52.067409182991895
2017-04-21;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;76759.2952614017;453871.308838206;4.246110362681248;52.06759848636719
2017-04-21;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;76696.9310249874;453912.78693884;4.245191477473309;52.067962421694986
2017-04-21;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;76655.7470952798;453903.814725582;4.244593003329461;52.06787596876622
2017-04-21;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;76634.7138740363;453883.516931655;4.244290962406925;52.06769058535915
2017-05-09;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-09;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;76702.4464114864;452670.162728527;4.245556817556908;52.056796215960546
2017-05-11;informatiebord;IFB;Loslopen;Gazon;Hondenbeleidsbord;76442.307723271;453456.75881437;4.2415835578997845;52.063828227831145
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;76065.0299513488;452676.163762186;4.2362631309018965;52.05675971015777
2017-06-06;informatiebord;IFB;Loslopen;;Hondenbeleidsbord;76463.1900141107;451227.960750232;4.242400397269801;52.043801830185885
2017-06-08;informatiebord;IFB;Loslopen;Dijk met Beplanting;Hondenbeleidsbord;77404.9312891435;452302.162258444;4.255881328599509;52.05358794130554
2017-06-08;informatiebord;IFB;Loslopen;Dijk met Beplanting;Hondenbeleidsbord;77293.1367358312;452182.093430885;4.254278998291723;52.05249325985187
2017-07-04;informatiebord;IFB;Verboden;;Hondenbeleidsbord;75698.5426811399;452025.74281357;4.231071445874486;52.050862315526054
2017-07-04;informatiebord;IFB;Verboden;;Hondenbeleidsbord;75724.773947383;452057.959737882;4.231446320941528;52.05115558877604
2017-07-04;informatiebord;IFB;Verboden;;Hondenbeleidsbord;75729.3512153181;452000.215742394;4.2315264366610865;52.050637321564935
2017-07-04;informatiebord;IFB;Verboden;;Hondenbeleidsbord;75769.6652694083;452018.480996913;4.232109820579884;52.050807228813156
2017-07-04;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;75737.1853854377;452036.305739574;4.231632255863134;52.05096276827879
2017-07-04;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;75737.7135317379;452011.658912232;4.231645671609896;52.050741352733304
2017-07-06;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;75673.2111092163;452203.174724331;4.230661015467299;52.052453198540505
2017-07-06;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;75719.4891145378;452229.448093886;4.231329496036215;52.052695928984164
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75767.9388143308;452234.803287875;4.232034491315143;52.0527509829867
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75728.6525077187;452211.010172603;4.231467346121036;52.05253154571762
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75686.1384529107;452183.989309135;4.230853906266855;52.05228263733237
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75661.0542383603;452195.516981263;4.230485587584263;52.052382641251064
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75663.1753300318;452218.295661388;4.230511216427928;52.05258764758725
2017-07-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;75707.3493696262;452251.956464002;4.231147314675689;52.05289646569179
2017-07-11;informatiebord;IFB;Verboden/Verzoek;Speeltuin, speelkooi en speelveld;Hondenbeleidsbord;75541.492579663;452537.182037428;4.228663319820111;52.055435913334136
2017-07-18;informatiebord;IFB;Loslopen;Gazon ;Hondenbeleidsbord;76801.6188621082;453132.696584342;4.246896664971527;52.06096683810443
2017-07-18;informatiebord;IFB;Loslopen;Gazon ;Hondenbeleidsbord;76841.3777992436;453044.391408748;4.247496538410359;52.06017888295017
2017-07-21;informatiebord;IFB;Loslopen;;Hondenbeleidsbord;76825.8425442482;452287.745490238;4.247443211492471;52.05337699600232
2017-07-21;informatiebord;IFB;Loslopen;Doorgroei en Plantsoen;Hondenbeleidsbord;76848.8914339437;452334.275436311;4.247768551187558;52.05379839448447
2017-07-21;informatiebord;IFB;Loslopen;Doorgroei en Plantsoen;Hondenbeleidsbord;76773.8273813988;452407.602216712;4.246657542433097;52.05444676409612
2017-07-21;informatiebord;IFB;Loslopen;Doorgroei en Plantsoen;Hondenbeleidsbord;76758.9901037801;452507.717827829;4.246418324720969;52.055344371179984
2017-07-21;informatiebord;IFB;Loslopen;Doorgroei en Plantsoen;Hondenbeleidsbord;76725.2821138502;452495.041318795;4.245929846756186;52.05522569174252
2017-07-21;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76722.8315099506;452399.448970373;4.245916026569849;52.05436629280836
2017-07-21;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76728.7315536926;452384.422296467;4.246005476159286;52.0542320870624
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Gazon;Hondenbeleidsbord;77052.2651916744;452754.532556037;4.250637264261784;52.05760373651466
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Gazon;Hondenbeleidsbord;77035.5577542395;452741.713918695;4.250396622722623;52.05748618955585
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Gazon;Hondenbeleidsbord;77071.1330736051;452727.022896123;4.250918603814972;52.05735917111591
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Gazon;Hondenbeleidsbord;77082.6554442499;452702.537858503;4.251092165805365;52.05714075335369
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Gazon;Hondenbeleidsbord;77098.9307927856;452655.152109226;4.251340238518247;52.056717203148594
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Gazon;Hondenbeleidsbord;77060.7840928558;452700.384959923;4.250773811347703;52.05711833012016
2017-07-21;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Gazon;Hondenbeleidsbord;77051.6890731421;452721.981858966;4.250636293623719;52.05731113423148
2017-07-21;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;77519.0092599132;452655.897392337;4.257464024220276;52.0567827987126
2017-07-23;informatiebord;IFB;Verboden;Moestuin;Hondenbeleidsbord;77238.6920002453;453244.106709337;4.25324359890613;52.062029556485015
2017-07-23;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Speelweide;Hondenbeleidsbord;76949.5594100996;452293.268462478;4.2492453706926;52.05344406729239
2017-04-13;informatiebord;IFB;Loslopen;Doorgroei en Plansoen;Hondenbeleidsbord;75681.0851114018;451035.081156133;4.231046901313462;52.04195713682765
2017-04-21;informatiebord;IFB;Verboden;Gazon, Doorgroei en struweel;Hondenbeleidsbord;75213.9931602849;450443.815310056;4.224377865987859;52.03657664116083
2017-04-21;informatiebord;IFB;Verboden;Gazon, Doorgroei en struweel;Hondenbeleidsbord;75278.1196417121;450483.118637383;4.225303117239232;52.036939068760034
2017-04-21;informatiebord;IFB;Verboden;Gazon, Doorgroei en struweel;Hondenbeleidsbord;75226.4047373353;450421.750284189;4.224563868144964;52.03638013758588
2017-04-21;informatiebord;IFB;Verboden;Gazon, Doorgroei en struweel;Hondenbeleidsbord;75325.6973537388;450334.179712777;4.226031101943754;52.035607453108426
2017-04-21;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76852.3523288102;454331.321692974;4.247361974122262;52.071745578251196
2017-04-21;informatiebord;IFB;Verboden;Speeltuin, Speelveld en Plantsoen;Hondenbeleidsbord;75985.666521965;453603.791864132;4.234891544068915;52.0650846128729
2017-04-21;informatiebord;IFB;Verboden;Speeltuin, Speelveld en Plantsoen;Hondenbeleidsbord;75996.68802375;453594.818606042;4.23505432218772;52.06500554581309
2017-05-02;informatiebord;IFB;Verboden;Sport en Spel;Hondenbeleidsbord;76543.1991326685;453034.138590022;4.243151688820563;52.06004460205578
2017-05-02;informatiebord;IFB;Verboden;Sport en Spel;Hondenbeleidsbord;76557.6353183727;453002.2002071;4.243369491765379;52.059759628173694
2017-05-02;informatiebord;IFB;Verboden;Sport en Spel;Hondenbeleidsbord;76513.4793630774;452987.516767421;4.242729114033418;52.05962142064208
2017-05-02;informatiebord;IFB;Verboden;Sport en Spel;Hondenbeleidsbord;76504.2890087456;452996.390212982;4.242593088354782;52.059699860919714
2017-05-02;informatiebord;IFB;Verboden;Sport en Spel;Hondenbeleidsbord;76502.8101011519;453008.644018758;4.242568710901991;52.05980977159024
2017-05-02;informatiebord;IFB;Verboden/Verzoek;Sport en Spel;Hondenbeleidsbord;76514.5499570266;453000.789838263;4.242741672025386;52.05974085223342
2017-05-02;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76569.4201043866;453194.268658119;4.243497193422744;52.06148734125701
2017-05-02;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76571.4210375081;453167.445338436;4.243532526448093;52.06124657375125
2017-05-02;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76558.333853308;453161.442539071;4.243343100109587;52.06119077619391
2017-05-02;informatiebord;IFB;Verboden;Speeltuin, Plantsoen en Gazon;Hondenbeleidsbord;76309.2386744318;452870.225381641;4.239778513012562;52.05853839999658
2017-05-02;informatiebord;IFB;Verboden;Speeltuin, Plantsoen en Gazon;Hondenbeleidsbord;76296.8011877822;452882.32489311;4.239594403246634;52.0586453670375
2017-05-02;informatiebord;IFB;Verboden/Verzoek;Speeltuin, Plantsoen en Gazon;Hondenbeleidsbord;76304.7774020466;452879.147926411;4.239711417906916;52.058617949787326
2017-05-11;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;76673.8788988929;452673.428931328;4.245139608565283;52.05682153071068
2017-05-11;informatiebord;IFB;Verboden;;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-11;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76685.339191997;452700.074112795;4.245300568968489;52.05706260072935
2017-05-11;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76674.4519135481;452690.619370984;4.245144020212716;52.05697609569178
2017-05-11;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76791.8244154226;452813.626516968;4.246826931208837;52.058098093384245
2017-05-11;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76293.4338994827;452986.655468414;4.239521270179735;52.05958246636372
2017-05-11;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76315.1314034948;452956.829040364;4.239844469334275;52.059317509777564
2017-05-11;informatiebord;IFB;Verboden/Verzoek;speeltuin;Hondenbeleidsbord;76252.1658514566;453361.476629781;4.238833193589237;52.06294497045972
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75758.3590548714;453149.413210772;4.2316826742005;52.06096883580916
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75945.7863468344;453246.111367772;4.234392869346531;52.06186459706772
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75832.6733792325;453187.76417736;4.232757242497576;52.06132410369034
2017-05-17;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76108.1259128583;452578.787549197;4.236913875578383;52.05589076634138
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75820.6043027891;452832.031462215;4.232663753033417;52.058125556332385
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75741.0875491879;452840.399686847;4.231502578071994;52.058189389532245
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75753.7682967696;452771.923649905;4.231703331470935;52.05757583746033
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75648.5926844741;452761.331496043;4.230172511402607;52.0574655982786
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75915.485124753;452886.497933938;4.23403436040994;52.05862857452025
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75618.9946237463;452829.601279704;4.229725157218054;52.05807487081787
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-22;informatiebord;IFB;Loslopen;Gazon en plantsoen;Hondenbeleidsbord;75508.2405900553;452782.43533777;4.228121512411555;52.0576351324616
2017-06-06;informatiebord;IFB;Loslopen;Gazon;Hondenbeleidsbord;75950.6906151488;451933.56480053;4.234768109925597;52.05006997046694
2017-06-06;informatiebord;IFB;Loslopen;Gazon;Hondenbeleidsbord;75910.8497850735;451950.165146394;4.2341835531263365;52.05021346722951
2017-06-06;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76487.8172015015;451729.232303261;4.242644157625796;52.04831006129032
2017-06-06;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76462.9107991944;451719.316958267;4.242283417484949;52.04821742712291
2017-06-06;informatiebord;IFB;Verboden;Speeltuin;Hondenbeleidsbord;76453.2905537535;451742.1576637;4.242137949669069;52.04842132474658
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76474.8918410625;451754.138705569;4.242450043128375;52.04853205475358
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76499.7982433695;451764.408170027;4.242810704801201;52.04862787075434
2017-06-06;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;76499.5621637268;451727.933865227;4.242815642549732;52.048300056312215
2017-06-06;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76482.8595290043;451726.989546656;4.242572413237647;52.048289204173564
2017-06-06;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;76506.7035729191;451751.65986932;4.242914281180263;52.04851428450548
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76640.2124277058;451588.821245721;4.24489756441757;52.04706980499044
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76619.9152624054;451578.43664952;4.244604116322256;52.046973612549515
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76605.2234189177;451604.339136633;4.244384042434955;52.047204310938945
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76596.43191418;451630.123616971;4.244249991062438;52.04743478308174
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76618.1451607804;451639.328145422;4.244564351560425;52.04752057182698
2017-06-06;informatiebord;IFB;Verboden;;Hondenbeleidsbord;76630.5358721557;451615.254763321;4.244750467635751;52.04730598525312
2017-06-06;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;76607.9434713336;451633.732595822;4.244416944707906;52.04746884389797
2017-06-06;informatiebord;IFB;Verboden/Verzoek;;Hondenbeleidsbord;76628.3176710941;451584.041674234;4.244725295228108;52.0470251709858
2017-06-06;informatiebord;IFB;Loslopen;Gazon en Plantsoen;Hondenbeleidsbord;76307.6224855804;451117.411401905;4.240158629849277;52.04278630159231
2017-06-06;informatiebord;IFB;Loslopen;Gazon en Plantsoen;Hondenbeleidsbord;76383.9642981719;451217.087881741;4.241248274087404;52.04369288934514
2017-06-06;informatiebord;IFB;Loslopen;Gazon en Plantsoen;Hondenbeleidsbord;76416.1178636141;451229.897438751;4.241713929345687;52.04381256329402
2017-07-04;informatiebord;IFB;Verboden;Speelweide;Hondenbeleidsbord;76378.7054770799;452105.356946779;4.240967277917564;52.05167468408585
2017-07-04;informatiebord;IFB;Verboden;Speelweide;Hondenbeleidsbord;76434.6141278141;452130.861666315;4.2417763610479735;52.05191181399392
2017-07-04;informatiebord;IFB;Verboden;Speelweide;Hondenbeleidsbord;76434.1818444321;452069.909709458;4.241784075428149;52.051364000585366
2017-07-04;informatiebord;IFB;Verboden/Verzoek;Speelweide;Hondenbeleidsbord;76436.0550724207;452098.296318207;4.241804853057154;52.051619365835826
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Plantsoen;Hondenbeleidsbord;76130.8710812878;452141.442287057;4.237346414680135;52.051963754477256
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Plantsoen;Hondenbeleidsbord;76128.9206872413;452118.08631835;4.237323376276703;52.0517535859439
2017-07-21;informatiebord;IFB;Verboden;Speeltuin en Plantsoen;Hondenbeleidsbord;76094.8375512783;452122.425945104;4.236825563883442;52.05178773283777
2017-07-21;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Plantsoen;Hondenbeleidsbord;76111.4646605249;452117.891278945;4.23706897486628;52.05174934865055
2017-07-21;informatiebord;IFB;Loslopen;Gazon en Plantsoen;Hondenbeleidsbord;76767.4684335997;452015.33686843;4.246654667249585;52.05092072221355
2017-07-21;informatiebord;IFB;Verboden;Gazon en Beplanting;Hondenbeleidsbord;76924.7982942409;452195.959994917;4.248906664691128;52.05256610345396
2017-07-21;informatiebord;IFB;Verboden;Gazon en Beplanting;Hondenbeleidsbord;76957.5484474838;452206.222715749;4.249381710869562;52.052662943802396
2017-07-21;informatiebord;IFB;Verboden;Gazon en Beplanting;Hondenbeleidsbord;76951.2097081465;452178.151155826;4.249295725233533;52.0524097821501
2017-07-21;informatiebord;IFB;Loslopen;Gazon en Plantsoen;Hondenbeleidsbord;76909.404212993;452176.641932175;4.248686684627659;52.052390330049434
2017-07-21;informatiebord;IFB;Loslopen;Gazon en Plantsoen;Hondenbeleidsbord;76902.7636289253;452116.876675565;4.248603548019581;52.051852305587715
2017-03-10;informatiebord;IFB;Loslopen;Groengebied Westduin;Hondenbeleidsbord;74518.2360992021;453036.124519336;4.21362920248246;52.05977200916696
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;74537.2337627164;453055.577285438;4.213901585241395;52.05994958138691
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;74458.2842149879;453077.030966886;4.212745521027203;52.0601309047201
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;74600.3184585514;453296.73154446;4.2147645230258535;52.06212588108614
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;74726.5267948339;453385.935115836;4.216583635178294;52.06294581337029
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;74809.3850105374;453443.587272393;4.217778167935334;52.06347590639767
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;74928.7115671331;453516.255804612;4.2195009285314296;52.064146204795456
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75007.011240225;453487.027501985;4.220649415731517;52.063894854644914
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75031.6810002403;453427.230148905;4.221023112684294;52.06336104425787
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75360.0884054402;453432.447574823;4.225810126768571;52.06345523756274
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75120.7487559677;453307.802418205;4.222349670188676;52.062300649670874
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75226.8628215592;453067.315408409;4.223952968586273;52.060154787671394
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75096.1464443844;453216.13097627;4.2220124231584215;52.06147329145851
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75088.7727000309;453239.257719924;4.221899505756183;52.06168005773776
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75041.8488723271;453241.603911309;4.221214826204718;52.06169437188358
2017-03-10;informatiebord;IFB;Loslopen;Duinen ;Hondenbeleidsbord;75064.3052755854;453157.141021442;4.221562001773595;52.06093858189311
2017-03-14;informatiebord;IFB;Loslopen;;Hondenbeleidsbord;73297.9300570162;452242.787885826;4.19602826785211;52.05246409213789
2017-03-14;informatiebord;IFB;Loslopen;;Hondenbeleidsbord;73913.7824793809;452940.753964506;4.204839573553056;52.05882682985598
2017-03-22;informatiebord;IFB;Verboden;Gazon en plantsoen;Hondenbeleidsbord;76157.1979570245;454326.019158522;4.237225802756401;52.07159940942922
2017-03-22;informatiebord;IFB;Verboden/Verzoek;Gazon en plantsoen;Hondenbeleidsbord;76164.9261858384;454309.486618401;4.237342321170018;52.07145193844717
2017-03-24;informatiebord;IFB;Loslopen;Recreatiegebied;Hondenbeleidsbord;76836.909987087;450148.669266018;4.248093690376453;52.034155433778196
2017-03-24;informatiebord;IFB;Loslopen;Recreatiegebied;Hondenbeleidsbord;76565.0835445592;450276.908591477;4.244103568380405;52.03526949064605
2017-03-24;informatiebord;IFB;Loslopen;Recreatiegebied;Hondenbeleidsbord;76954.9174514717;450207.331936175;4.24979975947343;52.03469923811967
2017-03-24;informatiebord;IFB;Loslopen;Recreatiegebied;Hondenbeleidsbord;77257.863750072;450174.819656143;4.254221363334535;52.034449619600736
2017-03-24;informatiebord;IFB;Loslopen;Recreatiegebied;Hondenbeleidsbord;77169.9860583941;450329.31991683;4.2529057461732;52.03582573458211
2017-03-24;informatiebord;IFB;Verboden;Weidegebied;Hondenbeleidsbord;77175.6491210995;450050.585891116;4.253051697050744;52.03332163795883
2017-03-24;informatiebord;IFB;Verboden;Weidegebied;Hondenbeleidsbord;77069.4782939115;449902.74053363;4.251538424965311;52.03197808875531
2017-03-27;informatiebord;IFB;Verboden/Informatie;Begrazingsgebied;Hondenbeleidsbord;76448.5093142025;449907.862625086;4.242489721620329;52.031936501592384
2017-03-27;informatiebord;IFB;Verboden/Informatie;Begrazingsgebied;Hondenbeleidsbord;76515.1733208733;449986.647360242;4.243442936769173;52.03265395207527
2017-03-27;informatiebord;IFB;Verboden/Informatie;Begrazingsgebied;Hondenbeleidsbord;76416.211077462;450112.207158465;4.2419721832771;52.033768297615744
2017-03-27;informatiebord;IFB;Verboden/Informatie;Begrazingsgebied;Hondenbeleidsbord;76412.0940233589;450166.758125331;4.241899659531271;52.0342579443212
2017-03-27;informatiebord;IFB;Verboden/Informatie;Begrazingsgebied;Hondenbeleidsbord;76384.0827000488;450237.053521795;4.241475353468514;52.03488569315976
2017-03-27;informatiebord;IFB;Verboden/Informatie;Begrazingsgebied;Hondenbeleidsbord;76114.1630950496;450511.604382681;4.237479033958462;52.03731464395339
2017-03-28;informatiebord;IFB;Verboden/Verzoek;Paleistuin;Hondenbeleidsbord;80764.3151138988;455332.708646637;4.304192990738853;52.08128291930052
2017-03-30;informatiebord;IFB;Verboden/Verzoek;Speeltuin;Hondenbeleidsbord;74782.6115977567;452157.300644716;4.217689893761612;52.05191275131354
2017-05-17;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Speelweide;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Speelweide;Hondenbeleidsbord;64501;445001;4.069719294789776;51.98602128362026
2017-05-17;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Speelweide;Hondenbeleidsbord;76100.0307632651;452907.888886701;4.236719847069837;52.05884711584929
2017-05-17;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Speelweide;Hondenbeleidsbord;76137.2759709456;452896.524323332;4.237265459122675;52.05875028944943
2017-05-17;informatiebord;IFB;Verboden/Verzoek;Speeltuin en Speelweide;Hondenbeleidsbord;76122.0913862758;452860.807124172;4.23705233612622;52.058427151872394
2017-05-17;informatiebord;IFB;Verboden;Speeltuin en Speelweide;Hondenbeleidsbord;76126.2775111276;452920.831834339;4.2370995024815326;52.058967165778576
2017-05-17;informatiebord;IFB;Verboden;Speeltuin en Speelweide;Hondenbeleidsbord;76055.9912278069;452881.200302304;4.236083975248131;52.05860100343932
2017-05-17;informatiebord;IFB;Verboden;Speeltuin en Speelweide;Hondenbeleidsbord;76071.7483429535;452862.769252465;4.236317951898801;52.05843761580555
2017-06-06;informatiebord;IFB;Loslopen;Dijk met Beplanting en Doorgroei;Hondenbeleidsbord;76708.4747194815;451550.322635799;4.245901302340764;52.04673347826055
2017-06-06;informatiebord;IFB;Loslopen;Dijk met Beplanting en Doorgroei;Hondenbeleidsbord;76694.3615091201;451586.181711105;4.245687388494296;52.047053737099496
2017-06-06;informatiebord;IFB;Loslopen;Dijk met Beplanting en Doorgroei;Hondenbeleidsbord;76781.0248157346;451668.756334112;4.246931600788544;52.04780804221993
2017-06-06;informatiebord;IFB;Loslopen;Dijk met Beplanting en Doorgroei;Hondenbeleidsbord;76809.9707192896;451681.57317698;4.247350560086113;52.047927306762844
2017-06-06;informatiebord;IFB;Loslopen;;Hondenbeleidsbord;76897.4181616619;451765.23143469;4.24860600618579;52.04869144309843
2017-06-06;informatiebord;IFB;Loslopen;Dijk met Beplanting en Doorgroei;Hondenbeleidsbord;76890.3990050276;451746.238422621;4.248508039947434;52.04851977053314
