OBJECTID,Match_addr,X,Y,Hoofdcategorie,Categorie,Naam,Internet,Adres,Postcode,Plaats,GlobalID
151,"Kamperzeedijk 18, 8281 PG Genemuiden",6.003342,52.597962,Onderwijs,Genemuiden,CNS De Driester,http://www.dedriester.nl,Kamperzeedijk 18,8281 PG,Genemuiden,22c1af8d-a221-48a2-a3aa-2c687585b4e7
152,"Tureluur 2, 8281 EX Genemuiden",6.04845,52.619265,Onderwijs,Genemuiden,De Vogelaar voor Daltononderwijs (openbaar),http://www.obsdevogelaar.nl,Tureluur 2,8281 EX,Genemuiden,a3b48b75-ad6f-4733-b807-6c9298c800f4
153,"Greente 87, 8281 KN Genemuiden",6.03327150000001,52.625466,Onderwijs,Genemuiden,Eben-Haëzerschool,,Greente 87,8281 KN,Genemuiden,214b1cb0-23ed-4b52-9793-dea21844c3a2
154,"Fazant 6, 8281 GK Genemuiden",6.04809900000001,52.618554,Onderwijs,Genemuiden,Johannes Bogermanschool,http://www.jbs-genemuiden.nl,Fazant 6,8281 GK,Genemuiden,b5893113-5918-43a9-944d-9f6980a79bdd
155,"Taghof 2, 8281 NA Genemuiden",6.03439650000001,52.617744,Onderwijs,Genemuiden,Johannes Calvijnschool,http://www.jcalvijnschool.nl,Taghof 2,8281 NA,Genemuiden,68d2c9ae-8832-4f65-a345-d0db1d088ca1
156,"Schoolstraat 1, 8281 EA Genemuiden",6.041709,52.620903,Onderwijs,Genemuiden,Kindcentrum Ichthus,http://www.kindcentrumichthus.accrete.nl,Schoolstraat 1,8281 EA,Genemuiden,d28395b6-af9a-4846-8977-6ab46784ac0d
157,"Burg ten Veldestr 36a, 8281 ZT Genemuiden",6.042348,52.624215,Onderwijs,Genemuiden,Maarten Lutherschool,http://www.mls-genemuiden.nl,Burg ten Veldestraat 36-A,8281 ZT,Genemuiden,dca57448-5197-4b13-b4f9-f8d2d4a8a73d
158,"Jan van Nassaustraat 3, 8281 ZC Genemuiden",6.0434415,52.622307,Onderwijs,Genemuiden,Rehobôthschool,http://rehoboth.rbsgenemuiden.nl,Jan van Nassaustraat 3,8281 ZC,Genemuiden,cd318208-6bd4-40ac-b0b9-ea9be3f3be63
159,"Doctor H.A.W. van de Vechtlaan 7, 8061 HJ Hasselt",6.102243394719,52.5890497290369,Onderwijs,Hasselt,CBS Het Anker,http://www.cbshetankerhasselt.nl,Dr. H.A.W. van der Vechtlaan 7,8061 HJ,Hasselt,47ffc839-0337-48cd-a077-bd5e032502e8
160,"Prinses Marijkestraat 1, 8061 JM Hasselt",6.09741,52.587657,Onderwijs,Hasselt,CBS Prins Willem - Alexander,http://www.pwas.nl,Prinses Marijkestraat 1,8061 JM,Hasselt,081cacf5-4f5e-4649-ad20-b70cd36c7bca
161,"De Bagijnenkamp 19, 8061 AW Hasselt",6.104016,52.595568,Onderwijs,Hasselt,CBS de Driemaster,http://www.cbsdedriemaster.nl,De Bagijnenkamp 19,8061 AW,Hasselt,c7e0bff7-1d25-44b5-be1e-e82dc4975d92
162,"Prinsenstraat 22a, 8061 ZC Hasselt",6.10353900000001,52.588233,Onderwijs,Hasselt,De Toermalijn (openbaar),http://www.detoermalijnhasselt.nl,Prinsenstraat 22-A,8061 ZC,Hasselt,b970f2a0-441b-4ff5-9290-83b4dcd0fdfb
163,"Glinthuisweg 19, 8061 PN Hasselt",6.1165665,52.56306,Onderwijs,Hasselt,"De Toermalijn, locatie Genne",,Glinthuisweg 19,8061 PN,Hasselt,6d37e759-f706-4593-9831-fe72407b341e
164,"Burg Malcorpslaan 101, 8061 AJ Hasselt",6.10357500000001,52.593084,Onderwijs,Hasselt,Gereformeerde Basisschool Op de Hoeksteen,http://www.opdehoeksteen.nl,Burg. Malcorpslaan 101,8061 AJ,Hasselt,64985b6b-4c36-48b7-b1c2-e5d41a544bae
165,"De Bagijnenkamp 19, 8061 AW Hasselt",6.104016,52.595568,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,,Bagijnenkamp 19,8061 AW,Hasselt,1bb9e5ec-3d55-494f-8a46-be561e3769b9
166,"Burg Malcorpslaan 1, 8061 AG Hasselt",6.09642450000001,52.593615,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,,Burgemeester Malcorpslaan 1,8061 AG,Hasselt,08f4df27-3cf7-469e-a024-95f1c879e4e9
167,"Prinsenstraat 22b, 8061 ZC Hasselt",6.10370550000002,52.588512,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,,Prinsenstraat 22-B,8061 ZC,Hasselt,0fc3c4a4-a9d7-4928-b08f-31b04c8f33d3
168,"Prinsenstraat 22b, 8061 ZC Hasselt",6.10370550000002,52.588512,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,http://www.kdc-zwartewaterland.nl,Prinsenstraat 22b,8061 ZC,Hasselt,2057a47f-5c7a-40c3-ae66-b5f6ac70d0b5
169,"Stouweweg 10, 8064 PD Zwartsluis",6.10268400000001,52.658964,Onderwijs,Kinderopvang,Gastouder 't Zonnetje,,Stouweweg 10,8064 PD,Zwartsluis,345159c9-f87c-4d47-a24e-ad9cc9d373ba
170,"Purperreigerlaan 34a, 8064 DC Zwartsluis",6.07335750000001,52.643214,Onderwijs,Kinderopvang,Kinderopvang 'bij Marloes',http://www.kinderopvangbijmarloes.nl,Puperreigerlaan 34-A,8064 DC,Zwartsluis,3c5f1918-2672-46f8-8c15-3fa92fb44128
171,"Kerkwetering 2, 8294 PE Mastenbroek",6.02299350000001,52.574184,Onderwijs,Mastenbroek,CBS Mastenbroek,http://www.cbsmastenbroek.nl,Kerkwetering 2,8294 PE,Mastenbroek,e08c4ede-fcce-4591-8dcb-ef23c2528a02
172,"Kerkwetering 3, 8294 PE Mastenbroek",6.0239115,52.574463,Onderwijs,Mastenbroek,Nederlandse Hervormde Gemeente Mastenbroek,,Kerkwetering 3,8294 PE,Mastenbroek,cd6a1e83-4df3-4487-a6cf-3c1bd098b3ed
173,"Belterweg 62, 8066 PX Belt-Schutsloot",6.06113100000002,52.66935,Onderwijs,Muziekscholen / -docenten,Muziekcentrum Zwartewaterland,http://www.mczwartewaterland.nl,Belterweg 62,8066 PX,Belt-Schutsloot,64709423-8e72-4055-8070-9ac9ec632016
174,"Majoor Generaal Simondsstraat 35, 8281 CH Genemuiden",6.04440742562865,52.6229972752255,Onderwijs,Muziekscholen / -docenten,Muziekonderwijs Genemuiden,http://www.muziekonderwijsgenemuiden.nl,Maj Gen Simondsstraat 35,8281 CE,Genemuiden,b981d520-3aa3-4c0c-a69d-e9d615d328b9
175,"Obrechtstraat 28, 8031 AZ Zwolle",6.088446,52.521831,Onderwijs,"Onderwijs Advies, hulp en begeleiding","Aob Compaz, diagnostiek en advies",http://www.aobcompaz.nl,Obrechtstraat 28,8031 AZ,Zwolle,a4efcd8d-fb2a-4c88-b515-114dcbf40e52
176,"Park Voorn 4, 3544 AC Utrecht",5.06817000000001,52.082838,Onderwijs,Onderwijsinspectie,Inspectie van het Onderwijs,http://www.onderwijsinspectie.nl,Park Voorn 4,3544 AC,Utrecht,62377c68-022d-4c8d-a552-51ae033b599d
177,"Kraggelaan 6, 8064 CT Zwartsluis",6.07424850000001,52.645203,Onderwijs,Onderwijsondersteunende instellingen,Accrete,http://www.accrete.nl,Kraggelaan 6,8064 CT,Zwartsluis,3d5c5cbf-f932-4475-8485-fd8385d12667
178,"Hoofdspoor 8, 8281 MP Genemuiden",6.03366750000001,52.620606,Onderwijs,Onderwijsondersteunende instellingen,Gereformeerde gemeente schoolbestuur,,Hoofdspoor 8,8281 MP,Genemuiden,c420b1bb-ecbf-48d4-b2a1-673572ccff96
179,"Vosbergerweg 50, 8181 JJ Heerde",6.05969999999999,52.398621,Onderwijs,Onderwijsondersteunende instellingen,Humanistisch Vormingsonderwijs,http://www.levenskunstatelier.nl,Vosbergerweg 50,8181 JJ,Heerde,7403d3f2-5846-44cf-90e6-dc9a9222dd1a
180,"Mulertstraat 52, 8061 CG Hasselt",6.097779,52.591644,Onderwijs,Onderwijsondersteunende instellingen,In Balans,http://www.inbalanshasselt.nl,Mulertstraat 52,8061 CG,Hasselt,2ceb07fc-12fe-4e5e-a0ca-c89dd7fa7acc
181,"Rechterland 1, 8024 AH Zwolle",6.12411750000001,52.52247,Onderwijs,Onderwijsondersteunende instellingen,Landstede Groep,http://www.landstede.nl,Rechterland 1,8024 AH,Zwolle,a5ba71b3-35cd-481b-b432-204913a72728
182,"Dokter van Deenweg 104, 8025 BJ Zwolle",6.12318150000002,52.509168,Onderwijs,Onderwijsondersteunende instellingen,Onderwijsondersteuning Zieke Leerlingen IJsselgroep/Expertis,http://www.ozl.nu,Dr. van Deenlaan 104,8025 BJ,Zwolle,7ef384fb-fcb4-48c0-b5a0-09fbf550a185
183,"Prinses Marijkestraat 1, 8061 JM Hasselt",6.09741,52.587657,Onderwijs,Onderwijsondersteunende instellingen,Vereniging voor Protestants Christelijk Onderwijs,http://www.vpcohasselt.nl,Prinses Marijkestraat 1,8061 JM,Hasselt,8a823365-3b74-4a8d-bcec-0d439b81ac6d
184,"Mozartlaan 15, 8031 AA Zwolle",6.0844725,52.520895,Onderwijs,Particulier Beroepsonderwijs en Educatie,Deltion College,http://www.deltion.nl,Mozartlaan 15,8031 AA,Zwolle,a08600e2-fc3f-4e47-848e-5d6d3afad9b4
185,"Nijverheidstraat 45, 8281 JD Genemuiden",6.05887200000001,52.617465,Onderwijs,Particulier Beroepsonderwijs en Educatie,Samenwerkingsverband Opleidings Vereniging Genemuiden - OVG,http://www.ovg-genemuiden.nl,Nijverheidstraat 45,8281 JD,Genemuiden,bee3fb18-b427-4dea-af9c-b65339b53a4e
186,"Oostermaat 2a, 8281 RB Genemuiden",6.0032205,52.598286,Onderwijs,Peuterspeelzalen - Genemuiden,Peuterspeelzaal Dikkertje Dap Kamperzeedijk,,Oostermaat 2-A,8281 RB,Genemuiden,b2a5ccf5-f842-479b-8944-2863d39f9d6a
187,"Kerklaan 1, 8281 EE Genemuiden",6.04322550000001,52.62147,Onderwijs,Peuterspeelzalen - Genemuiden,Peuterspeelzaal de Regenboog,,Kerklaan 1,8281 EE,Genemuiden,980a9053-a19f-42ed-8550-ad646cebb4cb
188,"Kerklaan 1, 8281 EE Genemuiden",6.04322550000001,52.62147,Onderwijs,Peuterspeelzalen - Genemuiden,Stichting Kinderdagcentra Zwartewaterland,,Kerklaan 1,8281 EE,Genemuiden,adb5a275-a7f3-411d-9628-341d6eab8340
189,"Kerklaan 1, 8281 EE Genemuiden",6.04322550000001,52.62147,Onderwijs,Peuterspeelzalen - Genemuiden,Stichting Kinderdagcentra Zwartewaterland,,Kerklaan 1-A,8281 EE,Genemuiden,68733376-ec77-4170-aca3-e587d4ad3b67
190,"Stuivenbergstraat 13, 8281 EJ Genemuiden",6.04779300000001,52.622667,Onderwijs,Peuterspeelzalen - Genemuiden,Stichting Kinderdagcentra Zwartewaterland,,Stuivenbergstraat 13-A,8281 EJ,Genemuiden,346b80fa-6973-470a-b6d8-5f7ec520d576
191,"Rondweg 2, 8064 PA Zwartsluis",6.06844800000002,52.639209,Onderwijs,Voortgezet onderwijs,Agnieten College Zwartsluis,http://www.agnietenzwartsluis.nl,Rondweg 2,8064 PA,Zwartsluis,58c1cdf7-2b7f-45ea-ae85-ba93e2a39838
192,"Julianastraat 2, 8064 CD Zwartsluis",6.06930299999999,52.644159,Onderwijs,Zwartsluis,Aremberg (openbaar),http://www.aremberg.nl,Julianastraat 2,8064 CD,Zwartsluis,8010ee5d-0843-4c4a-8cc3-4256de3d74ce
193,"Kraggelaan 2, 8064 CT Zwartsluis",6.07476600000001,52.644159,Onderwijs,Zwartsluis,Christelijk Kindcentrum De Wijngaard,http://www.kindcentrumwijngaard.accrete.nl,Kraggelaan 2/6,8064 CT,Zwartsluis,dc16c039-be31-441f-9db5-3bf92cf1b8e2
194,"Zomerdijk 7, 8064 XA Zwartsluis",6.07400878696125,52.6411814017256,Onderwijs,Zwartsluis,Gereformeerde Kerk Vrijgemaakt Zwartsluis,http://www.gkvzwartsluis.nl,Zomerdijk 7,8064 XA,Zwartsluis,6eb1b084-de9c-4f55-a12e-34f162fa97ce
195,"Het Singel 16, 8064 DJ Zwartsluis",6.069717,52.641405,Onderwijs,Zwartsluis,Gereformeerde Kerk Zwartsluis,http://www.gereformeerdekerkzwartsluis.nl,Het Singel 16,8064 DJ,Zwartsluis,8734efae-74e2-4fd5-8d9d-21d39901ac83
196,"Kraggelaan 2, 8064 CT Zwartsluis",6.07476600000001,52.644159,Onderwijs,Zwartsluis,Kindcentrum De Wijngaard,http://www.kindcentrumwijngaard.accrete.nl,Kraggelaan 2-6,8064 CT,Zwartsluis,0809e453-413b-4139-9d40-7b2374ea50de
197,"Kerkstraat 27, 8064 DM Zwartsluis",6.0718545,52.640532,Onderwijs,Zwartsluis,Nederlandse Hervormde Gemeente Zwartsluis,http://www.hervormdzwartsluis.nl,Kerkstraat 27,8064 DM,Zwartsluis,66977c4b-cdd4-4b19-8527-5d61d87f658a
198,"Julianastraat 2, 8064 CD Zwartsluis",6.06930299999999,52.644159,Onderwijs,Zwartsluis,Stichting Kinderdagcentra Zwartewaterland,,Julianastraat 2,8064 CD,Zwartsluis,572723d4-79ae-4bec-8748-6ac42023ee2a
199,"Julianastraat 24d, 8064 CD Zwartsluis",6.0687135,52.644852,Onderwijs,Zwartsluis,Stichting Kinderdagcentra Zwartewaterland,,Julianastraat 24d,8064 CD,Zwartsluis,43aa31e2-5b73-4b6d-bc86-adc62403a2fa
200,"Purperreigerlaan 226, 8064 DC Zwartsluis",6.07536000000002,52.643511,Onderwijs,Zwartsluis,Stichting Kinderdagcentra Zwartewaterland,http://www.kdc-zwartewaterland.nl,Purperreigerlaan 226,8064 DC,Zwartsluis,83bc2d2e-264b-4ea1-b94f-58fbda70103f
