FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.1088,staal (losstaande stalen constructie),0,R,99.09999847,004,KPK0001128222,I,,POINT (86578.15329999849 412432.8509999998)
portalen_kenmerk.1089,staal (losstaande stalen constructie),0,R,48.15999985,002,KPK0001123837,I,,POINT (127563.97960000113 466421.6827000007)
portalen_kenmerk.1090,staal (losstaande stalen constructie),0,R,48.76200104,002,KPK0001123845,I,,POINT (127566.25930000097 465816.9288999997)
portalen_kenmerk.1091,staal (losstaande stalen constructie),0,R,49.3730011,002,KPK0001123846,I,,POINT (127594.2349999994 465206.6033000015)
portalen_kenmerk.1092,staal (losstaande stalen constructie),0,R,49.95199966,002,KPK0001123847,I,,POINT (127608.28610000014 464627.53599999845)
portalen_kenmerk.1093,staal (losstaande stalen constructie),0,R,48.23500061,002,KPK0001123848,I,,POINT (127608.65170000121 466343.47140000015)
portalen_kenmerk.1094,staal (losstaande stalen constructie),0,R,48.72000122,002,KPK0001123849,I,,POINT (127611.37170000002 465860.5498000011)
portalen_kenmerk.1095,staal (losstaande stalen constructie),0,R,49.30199814,002,KPK0001123850,I,,POINT (127639.23479999974 465251.2274999991)
portalen_kenmerk.1096,staal (losstaande stalen constructie),0,R,49.91699982,002,KPK0001123851,I,,POINT (127662.24549999833 464665.1873999983)
portalen_kenmerk.1097,staal (losstaande stalen constructie),0,R,50.50500107,002,KPK0001123866,I,,POINT (127746.92660000175 464087.3267999999)
portalen_kenmerk.1098,staal (losstaande stalen constructie),0,R,50.77799988,002,KPK0001123873,I,,POINT (127783.57889999822 463815.0560000017)
portalen_kenmerk.1099,staal (losstaande stalen constructie),0,R,51.67499924,002,KPK0001123874,I,,POINT (128148.78660000116 462995.80000000075)
portalen_kenmerk.1100,staal (losstaande stalen constructie),0,R,52.27199936,002,KPK0001123875,I,,POINT (128380.5150000006 462443.440200001)
portalen_kenmerk.1101,staal (losstaande stalen constructie),0,R,52.89300156,002,KPK0001123876,I,,POINT (128619.98809999973 461871.53720000014)
portalen_kenmerk.1102,staal (losstaande stalen constructie),0,R,53.59799957,002,KPK0001123877,I,,POINT (128892.11279999837 461221.4884000011)
portalen_kenmerk.1103,staal (losstaande stalen constructie),0,R,53.84999847,002,KPK0001123878,I,,POINT (128987.97899999842 460992.7670000009)
portalen_kenmerk.1104,staal (losstaande stalen constructie),0,R,54.65000153,002,KPK0001123880,I,,POINT (129332.9662999995 460277.3751000017)
portalen_kenmerk.1105,staal (losstaande stalen constructie),0,R,55.24000168,002,KPK0001123881,I,,POINT (129716.66220000014 459834.57119999826)
portalen_kenmerk.1106,staal (losstaande stalen constructie),0,R,55.48300171,002,KPK0001123882,I,,POINT (129887.4076000005 459664.49170000106)
portalen_kenmerk.1107,staal (losstaande stalen constructie),0,R,55.87799835,002,KPK0001123883,I,,POINT (130167.2212000005 459391.3902999982)
portalen_kenmerk.1108,staal (losstaande stalen constructie),0,R,51.12599945,002,KPK0001123884,I,,POINT (127981.04089999944 463512.59329999983)
portalen_kenmerk.1109,staal (losstaande stalen constructie),0,R,51.62400055,002,KPK0001123885,I,,POINT (128172.61140000075 463055.0817999989)
portalen_kenmerk.1110,staal (losstaande stalen constructie),0,R,52.22700119,002,KPK0001123886,I,,POINT (128405.122299999 462499.79569999874)
portalen_kenmerk.1111,staal (losstaande stalen constructie),0,R,52.82699966,002,KPK0001123887,I,,POINT (128636.47459999844 461947.2767999992)
portalen_kenmerk.1112,staal (losstaande stalen constructie),0,R,53.28300095,002,KPK0001123888,I,,POINT (128812.1950000003 461527.60269999877)
portalen_kenmerk.1113,staal (losstaande stalen constructie),0,R,53.84899902,002,KPK0001123889,I,,POINT (129026.83819999918 461010.4123999998)
portalen_kenmerk.1114,staal (losstaande stalen constructie),0,R,54.97000122,002,KPK0001123891,I,,POINT (129556.29289999977 460049.6895000003)
portalen_kenmerk.1115,viaduct (aan de zijkant van een viaduct),0,R,55.52799988,002,KPK0001123892,I,,POINT (129942.97470000014 459657.625599999)
portalen_kenmerk.1116,staal (losstaande stalen constructie),0,R,56.09799957,002,KPK0001123893,I,,POINT (130342.58879999816 459259.625)
portalen_kenmerk.1117,staal (losstaande stalen constructie),0,R,235.00100708,002,KPK0001125443,I,,POINT (184632.70219999924 336768.36879999936)
portalen_kenmerk.1118,staal (losstaande stalen constructie),0,R,235.8999939,002,KPK0001125444,I,,POINT (184102.0949999988 336042.65740000084)
portalen_kenmerk.1119,staal (losstaande stalen constructie),0,R,235.00100708,002,KPK0001125445,I,,POINT (184643.60159999877 336764.40089999884)
portalen_kenmerk.1120,staal (losstaande stalen constructie),0,R,235.90100098,002,KPK0001125446,I,,POINT (184111.1374000013 336035.99859999865)
portalen_kenmerk.1121,viaduct (aan de zijkant van een viaduct),0,R,236.81300354,002,KPK0001125458,I,,POINT (183563.56859999895 335305.39449999854)
portalen_kenmerk.1122,staal (losstaande stalen constructie),0,R,237.1000061,002,KPK0001125459,I,,POINT (183413.17550000176 335058.8905999996)
portalen_kenmerk.1123,staal (losstaande stalen constructie),0,R,236.40299988,002,KPK0001125461,I,,POINT (183814.8775999993 335630.7404999994)
portalen_kenmerk.1124,viaduct (aan de zijkant van een viaduct),0,R,236.81900024,002,KPK0001125462,I,,POINT (183569.63899999857 335294.2340000011)
portalen_kenmerk.1125,staal (losstaande stalen constructie),0,R,237.1000061,002,KPK0001125463,I,,POINT (183423.3729000017 335054.5751999989)
portalen_kenmerk.1126,viaduct (aan de zijkant van een viaduct),0,R,237.53199768,002,KPK0001125464,I,,POINT (183267.36609999835 334652.5287999995)
portalen_kenmerk.1127,staal (losstaande stalen constructie),0,R,237.88600159,002,KPK0001125465,I,,POINT (183164.38919999823 334313.83779999986)
portalen_kenmerk.1128,staal (losstaande stalen constructie),0,R,238.125,002,KPK0001125486,I,,POINT (183083.3110000007 334092.02270000055)
portalen_kenmerk.1129,staal (losstaande stalen constructie),0,R,238.60299683,002,KPK0001125490,I,,POINT (182943.02160000056 333631.80629999936)
portalen_kenmerk.1130,staal (losstaande stalen constructie),0,R,238.6000061,002,KPK0001125491,I,,POINT (182955.33779999986 333628.18090000004)
portalen_kenmerk.1131,staal (losstaande stalen constructie),0,R,239,002,KPK0001125498,I,,POINT (182829.7030000016 333259.67810000107)
portalen_kenmerk.1132,staal (losstaande stalen constructie),0,R,239.00100708,002,KPK0001125499,I,,POINT (182839.02010000125 333245.46730000153)
portalen_kenmerk.1133,staal (losstaande stalen constructie),0,R,239.44200134,002,KPK0001125505,I,,POINT (182760.57189999893 332823.8317999989)
portalen_kenmerk.1134,staal (losstaande stalen constructie),0,R,239.42500305,002,KPK0001125506,I,,POINT (182778.95169999823 332832.05480000004)
portalen_kenmerk.1135,staal (losstaande stalen constructie),0,R,239.98899841,002,KPK0001125511,I,,POINT (182860.2853000015 332277.06529999897)
portalen_kenmerk.1136,staal (losstaande stalen constructie),0,R,239.78100586,002,KPK0001125512,I,,POINT (182817.30070000142 332480.9710999988)
portalen_kenmerk.1137,staal (losstaande stalen constructie),0,R,240.31300354,002,KPK0001125519,I,,POINT (182994.33289999887 331981.1570999995)
portalen_kenmerk.1138,staal (losstaande stalen constructie),0,R,240.33700562,002,KPK0001125520,I,,POINT (183019.97399999946 331967.5573000014)
portalen_kenmerk.1139,staal (losstaande stalen constructie),0,R,240.625,002,KPK0001125525,I,,POINT (183089.8161999993 331685.9193999991)
portalen_kenmerk.1140,staal (losstaande stalen constructie),0,R,240.88999939,002,KPK0001125533,I,,POINT (183138.40780000016 331434.0507999994)
portalen_kenmerk.1141,viaduct (aan de zijkant van een viaduct),0,R,241.42199707,002,KPK0001125534,I,,POINT (183116.28090000153 330894.40949999914)
portalen_kenmerk.1142,staal (losstaande stalen constructie),0,R,241.90100098,002,KPK0001125548,I,,POINT (183080.02690000087 330416.78339999914)
portalen_kenmerk.1143,staal (losstaande stalen constructie),0,R,242.52999878,002,KPK0001125549,I,,POINT (183048.69999999925 329789.90190000087)
portalen_kenmerk.1144,staal (losstaande stalen constructie),0,R,5.65600014,004,KPK0001126636,I,,POINT (112942.10040000081 482028.9538999982)
portalen_kenmerk.1145,staal (losstaande stalen constructie),0,R,5.94099998,004,KPK0001126637,I,,POINT (112663.52600000054 481957.7873999998)
portalen_kenmerk.1146,staal (losstaande stalen constructie),0,R,6.38100004,004,KPK0001126643,I,,POINT (112257.80559999868 481756.8561999984)
portalen_kenmerk.1147,staal (losstaande stalen constructie),0,R,6.60200024,004,KPK0001126644,I,,POINT (112082.17110000178 481616.5612999983)
portalen_kenmerk.1148,staal (losstaande stalen constructie),0,R,7.76499987,004,KPK0001126693,I,,POINT (111497.10720000044 480599.09519999847)
portalen_kenmerk.1149,viaduct (aan de zijkant van een viaduct),0,R,8.14799976,004,KPK0001126694,I,,POINT (111374.94739999995 480231.55689999834)
portalen_kenmerk.1150,staal (losstaande stalen constructie),0,R,8.70600033,004,KPK0001126701,I,,POINT (111167.3385999985 479709.1779999994)
portalen_kenmerk.1151,staal (losstaande stalen constructie),0,R,8.59700012,004,KPK0001126706,I,,POINT (111254.25989999995 479791.2382999994)
portalen_kenmerk.1152,staal (losstaande stalen constructie),0,R,10.67000008,004,KPK0001126717,I,,POINT (110008.56590000167 478157.5075000003)
portalen_kenmerk.1153,staal (losstaande stalen constructie),0,R,11.30500031,004,KPK0001126728,I,,POINT (109599.06650000066 477688.2421000004)
portalen_kenmerk.1154,staal (losstaande stalen constructie),0,R,11.76500034,004,KPK0001126729,I,,POINT (109287.38360000029 477337.60440000147)
portalen_kenmerk.1155,staal (losstaande stalen constructie),0,R,12.27999973,004,KPK0001126730,I,,POINT (108944.22630000114 476954.76999999955)
portalen_kenmerk.1156,staal (losstaande stalen constructie),0,R,12.57800007,004,KPK0001126731,I,,POINT (108748.0047999993 476735.8346000016)
portalen_kenmerk.1157,staal (losstaande stalen constructie),0,R,12.99199963,004,KPK0001126732,I,,POINT (108471.3909999989 476427.2270000018)
portalen_kenmerk.1158,staal (losstaande stalen constructie),0,R,32.11600113,004,KPK0001127616,I,,POINT (95807.30590000004 462451.3808999993)
portalen_kenmerk.1159,viaduct (aan de zijkant van een viaduct),0,R,56.63600159,002,KPK0001123936,I,,POINT (130741.88179999962 458909.8407999985)
portalen_kenmerk.1160,viaduct (aan de zijkant van een viaduct),0,R,56.68099976,002,KPK0001123937,I,,POINT (130790.6950000003 458901.6369000003)
portalen_kenmerk.1161,staal (losstaande stalen constructie),0,R,57.25099945,002,KPK0001123942,I,,POINT (131250.1559999995 458573.82880000025)
portalen_kenmerk.1162,staal (losstaande stalen constructie),0,R,57.77600098,002,KPK0001123948,I,,POINT (131684.78909999877 458286.5395999998)
portalen_kenmerk.1163,staal (losstaande stalen constructie),0,R,58.58200073,002,KPK0001123949,I,,POINT (132312.38940000162 457800.6319000013)
portalen_kenmerk.1164,staal (losstaande stalen constructie),0,R,57.65100098,002,KPK0001123950,I,,POINT (131594.436999999 458370.41039999947)
portalen_kenmerk.1165,staal (losstaande stalen constructie),0,R,58.4620018,002,KPK0001123951,I,,POINT (132240.95329999924 457894.08089999855)
portalen_kenmerk.1166,staal (losstaande stalen constructie),0,R,59.14699936,002,KPK0001123960,I,,POINT (132686.53229999915 457387.3354999982)
portalen_kenmerk.1167,staal (losstaande stalen constructie),0,R,59.34899902,002,KPK0001123961,I,,POINT (132804.5593000017 457227.1449000016)
portalen_kenmerk.1168,staal (losstaande stalen constructie),0,R,58.91500092,002,KPK0001123962,I,,POINT (132556.85350000113 457575.38340000063)
portalen_kenmerk.1169,staal (losstaande stalen constructie),0,R,59.74300003,002,KPK0001123972,I,,POINT (133011.2831000015 456896.6284000017)
portalen_kenmerk.1170,staal (losstaande stalen constructie),0,R,59.51499939,002,KPK0001123973,I,,POINT (132913.52840000018 457099.9032999985)
portalen_kenmerk.1171,staal (losstaande stalen constructie),0,R,61.74599838,002,KPK0001124017,I,,POINT (133649.2789000012 455045.95050000027)
portalen_kenmerk.1172,staal (losstaande stalen constructie),0,R,61.90000153,002,KPK0001124018,I,,POINT (133646.58460000157 454893.98860000074)
portalen_kenmerk.1173,staal (losstaande stalen constructie),0,R,62.14899826,002,KPK0001124019,I,,POINT (133619.2408999987 454649.813099999)
portalen_kenmerk.1174,staal (losstaande stalen constructie),0,R,61.61500168,002,KPK0001124020,I,,POINT (133664.24179999903 455175.5672999993)
portalen_kenmerk.1175,staal (losstaande stalen constructie),0,R,61.89199829,002,KPK0001124021,I,,POINT (133667.48429999873 454900.7479999997)
portalen_kenmerk.1176,staal (losstaande stalen constructie),0,R,62.06700134,002,KPK0001124022,I,,POINT (133653.55249999836 454728.3471999988)
portalen_kenmerk.1177,staal (losstaande stalen constructie),0,R,243.15899658,002,KPK0001125561,I,,POINT (183154.19200000167 329176.47260000184)
portalen_kenmerk.1178,staal (losstaande stalen constructie),0,R,243.15899658,002,KPK0001125562,I,,POINT (183165.816300001 329178.45760000125)
portalen_kenmerk.1179,staal (losstaande stalen constructie),0,R,243.6000061,002,KPK0001125572,I,,POINT (183221.18820000067 328741.4741999991)
portalen_kenmerk.1180,staal (losstaande stalen constructie),0,R,244.30099487,002,KPK0001125578,I,,POINT (183127.9514000006 328047.6761999987)
portalen_kenmerk.1181,staal (losstaande stalen constructie),0,R,244.29800415,002,KPK0001125579,I,,POINT (183140.39079999924 328049.8671000004)
portalen_kenmerk.1182,staal (losstaande stalen constructie),0,R,244.8999939,002,KPK0001125580,I,,POINT (182942.36140000075 327480.3398000002)
portalen_kenmerk.1183,staal (losstaande stalen constructie),0,R,251.90400696,002,KPK0001125601,I,,POINT (179587.29410000145 321406.27600000054)
portalen_kenmerk.1184,staal (losstaande stalen constructie),0,R,252.20599365,002,KPK0001125605,I,,POINT (179518.2408999987 321124.61829999834)
portalen_kenmerk.1185,staal (losstaande stalen constructie),0,R,252.52000427,002,KPK0001125609,I,,POINT (179437.04989999905 320821.3585000001)
portalen_kenmerk.1186,staal (losstaande stalen constructie),0,R,252.51800537,002,KPK0001125610,I,,POINT (179442.7714000009 320802.57880000025)
portalen_kenmerk.1187,staal (losstaande stalen constructie),0,R,252.85099792,002,KPK0001125617,I,,POINT (179286.4523999989 320520.82840000093)
portalen_kenmerk.1188,staal (losstaande stalen constructie),0,R,253.18400574,002,KPK0001125618,I,,POINT (179185.33040000126 320210.76029999927)
portalen_kenmerk.1189,staal (losstaande stalen constructie),0,R,252.8500061,002,KPK0001125619,I,,POINT (179298.01110000163 320516.02320000157)
portalen_kenmerk.1190,staal (losstaande stalen constructie),0,R,253.17599487,002,KPK0001125620,I,,POINT (179200.0234999992 320207.6240000017)
portalen_kenmerk.1191,staal (losstaande stalen constructie),0,R,253.95399475,002,KPK0001125633,I,,POINT (178666.34809999913 319652.1490999982)
portalen_kenmerk.1192,viaduct (aan de zijkant van een viaduct),0,R,254.2769928,002,KPK0001125634,I,,POINT (178434.1763000004 319426.48319999874)
portalen_kenmerk.1193,staal (losstaande stalen constructie),0,R,254.78999329,002,KPK0001125636,I,,POINT (178124.84849999845 319016.5903999992)
portalen_kenmerk.1194,staal (losstaande stalen constructie),0,R,253.58500671,002,KPK0001125637,I,,POINT (178956.9272999987 319875.4844000004)
portalen_kenmerk.1195,staal (losstaande stalen constructie),0,R,253.85800171,002,KPK0001125638,I,,POINT (178750.2360999994 319701.7644000016)
portalen_kenmerk.1196,staal (losstaande stalen constructie),0,R,254.41900635,002,KPK0001125639,I,,POINT (178351.3612000011 319310.34760000184)
portalen_kenmerk.1197,staal (losstaande stalen constructie),0,R,254.74000549,002,KPK0001125640,I,,POINT (178163.42669999972 319051.4624999985)
portalen_kenmerk.1198,staal (losstaande stalen constructie),0,R,257.29598999,002,KPK0001125641,I,,POINT (178277.9563000016 316732.4990000017)
portalen_kenmerk.1199,staal (losstaande stalen constructie),0,R,10.23999977,004,KPK0001126746,I,,POINT (110367.12970000133 478418.92770000175)
portalen_kenmerk.1200,staal (losstaande stalen constructie),0,R,10.83199978,004,KPK0001126750,I,,POINT (109970.46750000119 477980.15150000155)
portalen_kenmerk.1201,staal (losstaande stalen constructie),0,R,11.3920002,004,KPK0001126761,I,,POINT (109594.60330000147 477568.31379999965)
portalen_kenmerk.1202,staal (losstaande stalen constructie),0,R,12.15100002,004,KPK0001126762,I,,POINT (109089.95910000056 476999.74130000174)
portalen_kenmerk.1203,staal (losstaande stalen constructie),0,R,11.3920002,004,KPK0001126781,I,,POINT (109599.60300000012 477560.3454999998)
portalen_kenmerk.1204,staal (losstaande stalen constructie),0,R,17.52099991,004,KPK0001126784,I,,POINT (105475.00679999962 472980.564100001)
portalen_kenmerk.1205,viaduct (aan de zijkant van een viaduct),0,R,32.63600159,004,KPK0001126795,I,,POINT (95363.2547999993 462201.47619999945)
portalen_kenmerk.1206,staal (losstaande stalen constructie),0,R,32.79199982,004,KPK0001126796,I,,POINT (95245.941300001 462095.6495999992)
portalen_kenmerk.1207,staal (losstaande stalen constructie),0,R,33.18000031,004,KPK0001126797,I,,POINT (95006.54340000078 461802.42810000107)
portalen_kenmerk.1208,staal (losstaande stalen constructie),0,R,33.79999924,004,KPK0001126827,I,,POINT (94592.49819999933 461341.1988000013)
portalen_kenmerk.1209,staal (losstaande stalen constructie),0,R,44.27999878,004,KPK0001126846,I,,POINT (86923.80799999833 454306.8046000004)
portalen_kenmerk.1210,staal (losstaande stalen constructie),0,R,62.54800034,002,KPK0001124038,I,,POINT (133532.57030000165 454266.6640999988)
portalen_kenmerk.1211,staal (losstaande stalen constructie),0,R,63.06399918,002,KPK0001124039,I,,POINT (133413.70230000094 453769.92440000176)
portalen_kenmerk.1212,viaduct (aan de zijkant van een viaduct),0,R,63.52399826,002,KPK0001124040,I,,POINT (133308.61180000007 453324.1799999997)
portalen_kenmerk.1213,viaduct (aan de zijkant van een viaduct),0,R,64.08100128,002,KPK0001124041,I,,POINT (133167.36780000106 452783.31859999895)
portalen_kenmerk.1214,staal (losstaande stalen constructie),0,R,62.34999847,002,KPK0001124042,I,,POINT (133601.6726000011 454452.4144000001)
portalen_kenmerk.1215,staal (losstaande stalen constructie),0,R,62.59000015,002,KPK0001124043,I,,POINT (133541.2921999991 454222.2056999989)
portalen_kenmerk.1216,staal (losstaande stalen constructie),0,R,62.95500183,002,KPK0001124044,I,,POINT (133453.375 453872.09380000085)
portalen_kenmerk.1217,viaduct (aan de zijkant van een viaduct),0,R,63.54899979,002,KPK0001124045,I,,POINT (133311.41580000147 453289.28079999983)
portalen_kenmerk.1218,viaduct (aan de zijkant van een viaduct),0,R,64.10399628,002,KPK0001124047,I,,POINT (133172.33139999956 452754.06010000035)
portalen_kenmerk.1219,staal (losstaande stalen constructie),0,R,64.41899872,002,KPK0001124070,I,,POINT (133097.31920000166 452454.36190000176)
portalen_kenmerk.1220,staal (losstaande stalen constructie),0,R,64.51599884,002,KPK0001124074,I,,POINT (133057.5839000009 452363.43349999934)
portalen_kenmerk.1221,staal (losstaande stalen constructie),0,R,64.71800232,002,KPK0001124075,I,,POINT (133021.90370000154 452166.0626000017)
portalen_kenmerk.1222,staal (losstaande stalen constructie),0,R,65.23000336,002,KPK0001124080,I,,POINT (132881.49430000037 451672.7087999992)
portalen_kenmerk.1223,staal (losstaande stalen constructie),0,R,64.93499756,002,KPK0001124081,I,,POINT (132963.42770000175 451957.16739999875)
portalen_kenmerk.1224,staal (losstaande stalen constructie),0,R,65.21099854,002,KPK0001124082,I,,POINT (132906.76029999927 451688.3365999982)
portalen_kenmerk.1225,staal (losstaande stalen constructie),0,R,65.66000366,002,KPK0001124089,I,,POINT (132874.76830000058 451225.81650000066)
portalen_kenmerk.1226,staal (losstaande stalen constructie),0,R,65.80999756,002,KPK0001124092,I,,POINT (132849.86829999834 451091.97190000117)
portalen_kenmerk.1227,staal (losstaande stalen constructie),0,R,66.34999847,002,KPK0001124099,I,,POINT (132836.37750000134 450552.1629000008)
portalen_kenmerk.1228,staal (losstaande stalen constructie),0,R,66.92199707,002,KPK0001124100,I,,POINT (132819.13819999993 449980.4232000001)
portalen_kenmerk.1229,staal (losstaande stalen constructie),0,R,68.79699707,002,KPK0001124105,I,,POINT (132930.92700000107 448121.5727000013)
portalen_kenmerk.1230,staal (losstaande stalen constructie),0,R,69.14600372,002,KPK0001124123,I,,POINT (133029.52749999985 447788.90370000154)
portalen_kenmerk.1231,staal (losstaande stalen constructie),0,R,69.75499725,002,KPK0001124124,I,,POINT (133236.0357999988 447232.2650000006)
portalen_kenmerk.1232,staal (losstaande stalen constructie),0,R,70.08300018,002,KPK0001124129,I,,POINT (133343.06179999933 446923.2778999992)
portalen_kenmerk.1233,staal (losstaande stalen constructie),0,R,70.61000061,002,KPK0001124134,I,,POINT (133506.7025000006 446422.4246000014)
portalen_kenmerk.1234,staal (losstaande stalen constructie),0,R,257.5249939,002,KPK0001125728,I,,POINT (178316.4668999985 316508.79509999976)
portalen_kenmerk.1235,staal (losstaande stalen constructie),0,R,257.72198486,002,KPK0001125729,I,,POINT (178321.1314000003 316311.8187999986)
portalen_kenmerk.1236,staal (losstaande stalen constructie),0,R,257.97198486,002,KPK0001125730,I,,POINT (178323.42940000072 316061.8429000005)
portalen_kenmerk.1237,viaduct (aan de zijkant van een viaduct),0,R,258.27999878,002,KPK0001125731,I,,POINT (178322.27270000055 315754.4433000013)
portalen_kenmerk.1238,staal (losstaande stalen constructie),0,R,257.58401489,002,KPK0001125732,I,,POINT (178331.9844999984 316450.4820000008)
portalen_kenmerk.1239,staal (losstaande stalen constructie),0,R,257.75,002,KPK0001125733,I,,POINT (178342.51669999957 316284.3814999983)
portalen_kenmerk.1240,staal (losstaande stalen constructie),0,R,258,002,KPK0001125734,I,,POINT (178343.48640000075 316033.3946999982)
portalen_kenmerk.1241,viaduct (aan de zijkant van een viaduct),0,R,258.32400513,002,KPK0001125735,I,,POINT (178335.37889999896 315710.00389999896)
portalen_kenmerk.1242,viaduct (aan de zijkant van een viaduct),0,R,263.76400757,002,KPK0001125755,I,,POINT (178344.4549999982 315241.28610000014)
portalen_kenmerk.1243,staal (losstaande stalen constructie),0,R,264.40899658,002,KPK0001125760,I,,POINT (178426.1314000003 314601.938099999)
portalen_kenmerk.1244,viaduct (aan de zijkant van een viaduct),0,R,265.10299683,002,KPK0001125761,I,,POINT (178592.0714999996 313929.9081999995)
portalen_kenmerk.1245,staal (losstaande stalen constructie),0,R,44.64199829,004,KPK0001126852,I,,POINT (86621.04050000012 454117.9386)
portalen_kenmerk.1246,staal (losstaande stalen constructie),0,R,46.95899963,004,KPK0001126880,I,,POINT (86379.84499999881 452619.2928000018)
portalen_kenmerk.1247,viaduct (aan de zijkant van een viaduct),0,R,46.06600189,004,KPK0001126889,I,,POINT (85599.85020000115 453094.2804000005)
portalen_kenmerk.1248,staal (losstaande stalen constructie),0,R,45.70000076,004,KPK0001126899,I,,POINT (85788.76550000161 453468.4620000012)
portalen_kenmerk.1249,staal (losstaande stalen constructie),0,R,46.36999893,004,KPK0001126902,I,,POINT (85511.39229999855 452816.5007000007)
portalen_kenmerk.1250,staal (losstaande stalen constructie),0,R,46.70000076,004,KPK0001126906,I,,POINT (85294.13100000098 452584.69590000063)
portalen_kenmerk.1251,staal (losstaande stalen constructie),0,R,46.99900055,004,KPK0001126910,I,,POINT (85163.58480000123 452354.9545999989)
portalen_kenmerk.1252,staal (losstaande stalen constructie),0,R,47.22200012,004,KPK0001126913,I,,POINT (84958.99419999868 452181.7591999993)
portalen_kenmerk.1253,staal (losstaande stalen constructie),0,R,48.08599854,004,KPK0001126919,I,,POINT (84336.80990000069 451586.30420000106)
portalen_kenmerk.1254,viaduct (aan de zijkant van een viaduct),0,R,49.02899933,004,KPK0001126929,I,,POINT (83667.01460000128 451052.4781999998)
portalen_kenmerk.1255,staal (losstaande stalen constructie),0,R,49.18600082,004,KPK0001126936,I,,POINT (83528.74199999869 450856.5163999982)
portalen_kenmerk.1256,staal (losstaande stalen constructie),0,R,49.57099915,004,KPK0001126947,I,,POINT (83242.92579999939 450597.40509999916)
portalen_kenmerk.1257,staal (losstaande stalen constructie),0,R,71.12000275,002,KPK0001124139,I,,POINT (133610.9886999987 445904.11879999936)
portalen_kenmerk.1258,staal (losstaande stalen constructie),0,R,71.13800049,002,KPK0001124140,I,,POINT (133633.53170000017 445910.73530000076)
portalen_kenmerk.1259,staal (losstaande stalen constructie),0,R,71.64900208,002,KPK0001124148,I,,POINT (133770.99130000174 445421.86499999836)
portalen_kenmerk.1260,staal (losstaande stalen constructie),0,R,71.87599945,002,KPK0001124149,I,,POINT (133854.13769999892 445243.10550000146)
portalen_kenmerk.1261,staal (losstaande stalen constructie),0,R,13.57299995,001,KPK0001122807,I,,POINT (134141.17210000008 481481.16530000046)
portalen_kenmerk.1262,staal (losstaande stalen constructie),0,R,14.3739996,001,KPK0001122816,I,,POINT (134881.34980000183 481219.17280000076)
portalen_kenmerk.1263,staal (losstaande stalen constructie),0,R,14.26000023,001,KPK0001122817,I,,POINT (134809.2485000007 481295.7795000002)
portalen_kenmerk.1264,staal (losstaande stalen constructie),0,R,14.70800018,001,KPK0001122818,I,,POINT (135228.46319999918 481098.19640000165)
portalen_kenmerk.1265,staal (losstaande stalen constructie),0,R,15.20499992,001,KPK0001122831,I,,POINT (135669.74010000005 480891.64130000025)
portalen_kenmerk.1266,staal (losstaande stalen constructie),0,R,15.9630003,001,KPK0001122837,I,,POINT (136394.70320000127 480663.2146999985)
portalen_kenmerk.1267,staal (losstaande stalen constructie),0,R,16.28800011,001,KPK0001122844,I,,POINT (136626.4321999997 480426.96510000154)
portalen_kenmerk.1268,viaduct (aan de zijkant van een viaduct),0,R,155.60499573,001,KPK0001189853,I,,POINT (247146.6160000004 478577.46759999916)
portalen_kenmerk.1269,staal (losstaande stalen constructie),0,R,156.30999756,001,KPK0001189863,I,,POINT (247779.0529000014 478267.7045999989)
portalen_kenmerk.1270,staal (losstaande stalen constructie),0,B,257.51998901,002,KPK0001190182,I,,POINT (178306.30090000108 316513.4699999988)
portalen_kenmerk.1271,staal (losstaande stalen constructie),0,R,15.52900028,004,KPK0001190423,I,,POINT (106798.77360000089 474523.1436999999)
portalen_kenmerk.1272,staal (losstaande stalen constructie),0,R,16.05999947,004,KPK0001190434,I,,POINT (106412.97450000048 474092.74500000104)
portalen_kenmerk.1273,staal (losstaande stalen constructie),0,R,16.31500053,004,KPK0001190448,I,,POINT (106242.1015000008 473902.1185999997)
portalen_kenmerk.1274,staal (losstaande stalen constructie),0,R,16.64500046,004,KPK0001190449,I,,POINT (106019.85500000045 473659.58619999886)
portalen_kenmerk.1275,staal (losstaande stalen constructie),0,R,25.50799942,027,KPK0001192628,I,,POINT (122772.27600000054 417647.6827000007)
portalen_kenmerk.1276,staal (losstaande stalen constructie),0,R,26.12599945,027,KPK0001192636,I,,POINT (122969.96290000156 418234.36950000003)
portalen_kenmerk.1277,staal (losstaande stalen constructie),0,R,26.74900055,027,KPK0001192637,I,,POINT (123152.80359999835 418830.9803000018)
portalen_kenmerk.1278,staal (losstaande stalen constructie),0,R,27.09799957,027,KPK0001192638,I,,POINT (123225.90269999951 419171.8022999987)
portalen_kenmerk.1279,staal (losstaande stalen constructie),0,R,27.70000076,027,KPK0001192639,I,,POINT (123295.05680000037 419770.8209999986)
portalen_kenmerk.1280,staal (losstaande stalen constructie),0,R,36.71500015,027,KPK0001192818,I,,POINT (124861.35500000045 428609.6451999992)
portalen_kenmerk.1281,staal (losstaande stalen constructie),0,R,0.30599999,044,KPK0001193226,I,,POINT (104936.71200000122 472328.8192999996)
portalen_kenmerk.1282,staal (losstaande stalen constructie),0,R,1.10000002,044,KPK0001193230,I,,POINT (104356.72839999944 471851.72309999913)
