verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau;stembureau_naam;Kenmerk;Kolom1;Waarde;stembureau_x;stembureau_y;latitude;longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;HÅttig, L.;Water Natuurlijk;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Arendonk, R.C.M.;Water Natuurlijk;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Grondel, R.P.;Water Natuurlijk;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van der Ham, B.;Water Natuurlijk;2;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van der Kraan, P.;Partij voor de Dieren;36;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Bloemberg-Issa, J.F.;Partij voor de Dieren;18;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Lierop, F.W.D.;Partij voor de Dieren;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Blom, M.L.;Partij voor de Dieren;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Mulder, I.A.;Partij voor de Dieren;9;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Welker, W.;Partij voor de Dieren;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Pizzuti, G.E.D.;Partij voor de Dieren;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van der Fluit, F.M.M.;Partij voor de Dieren;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Sterk, R.J.;Partij voor de Dieren;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Diepenbroek, K.A.M.;Partij voor de Dieren;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Raan, L.;Partij voor de Dieren;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Zwanenburg, W.C.;CDA;55;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Verweij-Bouwman, A.A.;CDA;24;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van As, J.;CDA;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Nell, T.E.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Veldhuisen, C.W.;CDA;17;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Wever, R.J.T.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;de Dood, N.P.M.;CDA;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;de Jong, N.J.;CDA;6;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Meijer, M.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Voorn, S.;CDA;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Yorulmaz, A.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;de Kok, C.G.;CDA;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van den Broek, H.H.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Renzenbrink, J.A.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Pieneman, J.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Hilders-van de Wetering, K.F.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Dekker, D.M.A.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van den Berkhof, G.A.;CDA;8;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Krijnen, M.K.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Helling -Zeisseink, G.;CDA;1;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Aoulad Bouchta, N.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van den Berg, H.J.W.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Varenhorst-Nasserie, A.R.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Stokhof, M.R.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Methorst, D.J.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Woudsma, R.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;de Groot, P.A.M.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Diest, C.P.J.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Straten-Nagel, M.K.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Hest, C.M.A.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
WS-AGV2019;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;van Drooge, A.H.;CDA;0;130768;461900;52.14476;5.03320;132100;461987;52.14476;5.03320;130880;461879;52.14560;5.52647;Maarssen;1
