zk_volgnr;subsidiejaar;subsidieregeling;naam_activiteit_of_projectnaam;resultaat;voorlopig_bedrag;definitief_bedrag;aanvrager;kvk
915782;2016;Evenementen;Samen Saens Festival;Verstrekt;;3500;Stichting Animo Zaandam;34130623
913695;2016;Evenementen;Good Vibes Festival 2016;Verstrekt;;2700;Stichting Raaz;56515316
920564;2016;Evenementen;Foodfestival aan de Zaan;Verstrekt;;3500;K&#39 OOK!;34226917
697205;2016;Evenementen;Pix Film Festival;Verstrekt;;5000;Filmtheater de Fabriek;41231505
838802;2016;Evenementen;BouleVaart Festival en workshops;Verstrekt;;3250;Stichting BouleVaart Festival en Workshops;61976024
677351;2016;Harmonisatie;KOV De Peutersoos, onderdeel van Stichting et Nabuut;Verleend;28029;;KOV de Peutersoos;34281911
1237830;2016;Harmonisatie;VVE Peuterspelen;Verleend;22403;;Freekids Peuterzorg;34151112
680261;2016;Harmonisatie;VVE Pionier/Lorzie;Verleend;222359;;Freekids Peuterzorg;34151112
768365;2016;Harmonisatie;Reguliere peuterplaatsen;Verleend;46167;;Babino BV;52407713
768366;2016;Harmonisatie;VVE plaatsen;Verleend;55686;;Babino BV;52407713
768371;2016;Harmonisatie;Reguliere Peuterplaatsen;Verleend;100577;;Babino Peuteropvang BV;58408630
768379;2016;Harmonisatie;VVE plaatsen;Verleend;30594;;Babino Peuteropvang BV;58408630
768434;2016;Harmonisatie;Reguliere peuterplaatsen;Verleend;140148;;Peuteropvang Zaanstad B.V. ;63094754
768437;2016;Harmonisatie;VVE plaatsen;Verleend;600297;;Peuteropvang Zaanstad B.V. ;63094754
850703;2016;Harmonisatie;Peuterplaatsen 2016;Verleend;252267;;PeuterTuin BV;63303515
850716;2016;Harmonisatie;VVE-plaatsen 2016;Verleend;875398;;PeuterTuin BV;63303515
871555;2016;Harmonisatie;Regulier Peuterplaatsen Kaaik jan-jul 2016;Verleend;33744;;Stichting Peutersaen;58095470
871569;2016;Harmonisatie;VVE plaatsen Kaaik jan-jul 2016;Verleend;43500;;Stichting Peutersaen;58095470
908169;2016;Harmonisatie;Peuterspelen Boefje/Evenaar;Verleend;27477;;Kinderopvang Boefje;34319047
908208;2016;Harmonisatie;VVE peuterspelen Boefje en Evenaar;Verleend;54836;;Kinderopvang Boefje;34319047
911375;2016;Harmonisatie;De Vlinderboom op school peutergroep Windekind;Verleend;14839;;De Vlinderboom op school BV;60489723
1214212;2016;Harmonisatie;Aanvulling De Oceaan en Schatrijk;Verleend;61583;;PeuterTuin BV;63303515
1237815;2016;Harmonisatie;VVE KOT Peuterspelen;Verleend;19579;;Freekids Peuterzorg;34151112
680243;2016;Harmonisatie;Reguliere peuterplaatsen  Pionier/Lorzie;Verleend;92333;;Freekids Peuterzorg;34151112
1202946;2016;Instandhouding erfgoed;Herbouw monument;Verleend;50000;;Lacandon Beheer BV;
1191233;2016;Instandhouding erfgoed;Bouwhistorische verkening/waardestellend onderzoek molen;Verleend;5000;;Stichting Zaanse Pakhuizen;
1076064;2016;Instandhouding erfgoed;Kogerkerk;Verleend;1045;;Hervormde gemeente Koog-Zaandijk;
1071837;2016;Instandhouding erfgoed;Haalbaarheidsonderzoek herbestemming pand;Verleend;8500;;EN Vastgoed B.V.;
952963;2016;Instandhouding erfgoed;Kerk;Verleend;5385;;Protestantse Gemeente Zaandam;
932053;2016;Instandhouding erfgoed;Catechisatielokaal kerk;Verleend;4898;;Hervormde gemeente Koog-Zaandijk;
868087;2016;Instandhouding erfgoed;Haalbaarheidsonderzoek herbestemming pand;Verleend;8500;;Hooyschuur architecten bv;35020134
988050;2016;Instandhouding erfgoed;Toren Kerk;Verleend;12000;;Stadsherstel Amsterdam N.V.;
997912;2016;Instandhouding erfgoed;gemeentelijk monument;Verleend;6600;;Stadsherstel Zaanstreek;
997914;2016;Instandhouding erfgoed;gemeentelijk monument ;Verleend;3345;;Stadsherstel Zaanstreek;
997917;2016;Instandhouding erfgoed;gemeentelijk monument;Verleend;3266;;stadsherstel Zaanstreek;
997918;2016;Instandhouding erfgoed;gemeentelijk monument;Verleend;5024;;Stadsherstel Zaanstreek;
1211326;2016;Instandhouding erfgoed;Woonhuis;Verleend;1338;;;
1043577;2016;Instandhouding erfgoed;pakhuis;Verleend;3366;;stichting de Zaanse Schans;
1043837;2016;Instandhouding erfgoed;Molen;Verleend;4136;;stichting de Zaanse Schans;
922820;2016;Instandhouding erfgoed;gemeentelijk monument;Verleend en Lager vastgesteld;;2067;;
1160874;2016;Instandhouding erfgoed;bouwhistorisch onderzoek pand;Verleend en Lager vastgesteld;;2304;PAFAB BV;
1093793;2016;Instandhouding erfgoed;Onderzoek bouwhistorie/haalbaarheid herbestemming pand;Verleend en Lager vastgesteld;;5726;PAFAB BV;
1134780;2016;Instandhouding erfgoed;Project woning;Verleend en Vastgesteld conform;;5410;Wilhelminapark Wormerveer;
1122602;2016;Instandhouding erfgoed;Funderingsherstel voormalige sluismeesterswoning;Verleend en Vastgesteld conform;;12000;Provincie Noord-Holland, Directie B&amp U, sector Infra;
1027434;2016;Instandhouding erfgoed;Onderzoek bouwhistorie/haalbaarheid herbestemming pand;Verleend en Vastgesteld conform;;6353;SBM Bouw bv;
1002706;2016;Instandhouding erfgoed;herbouwen casco originele woning;Verleend en Vastgesteld conform;;6600;Lacandon Beheer BV - Oudt Heijn Vastgoed;
961745;2016;Instandhouding erfgoed;Restauratie Gevelsteen ;Verleend en Vastgesteld conform;;637;;
889778;2016;Instandhouding erfgoed;Koetshuis;Verleend en Vastgesteld conform;;9692;;
1067951;2016;Jobcoach (intern);Medewerker financiele zaken;Verstrekt;;5445;Stan Partners;
1615312;2016;Jongerenvoucher;algemeen magazijnmedewerker;Verstrekt;;2500;Kabel Zaandam B.V. ;
949440;2016;Jongerenvoucher;chauffeur;Verstrekt;;2500;Taxibedrijf Zwart;
973997;2016;Jongerenvoucher;Administratief medewerker/ Systeembeheerder;Verstrekt;;2500;IDorganics;
1580743;2016;Jongerenvoucher;kapper;Verstrekt;;1953;Studio Z;
1076618;2016;Jongerenvoucher;Assistent Installatiemonteur;Verstrekt;;2500;De Rooij Loodgieters BV;
1084155;2016;Jongerenvoucher;Magazijnmedewerker;Verstrekt;;2500;Loodgietersbedrijf P.C. van der Horst B.V.;
1095378;2016;Jongerenvoucher;Productie medewerker;Verstrekt;;2500;Sun Chemical B.V.;
1095392;2016;Jongerenvoucher;Productie medewerker;Verstrekt;;2500;Sun Chemical B.V.;
1165399;2016;Jongerenvoucher;Productiemedewerker;Verstrekt;;2500;Sun Chemical B.V.;
1184750;2016;Jongerenvoucher;Productiemedewerker;Verstrekt;;2500;Vanderwell & Waij Transportbanden B.V.;
1191623;2016;Jongerenvoucher;productie medewerker;Verstrekt;;2500;Sun Chemical B.V.;
1196670;2016;Jongerenvoucher;Vakman GWW;Verstrekt;;2500;SPG Noord-Holland;
1211739;2016;Jongerenvoucher;Magazijn/productiemedewerker;Verstrekt;;2500;Sun Chemical B.V.;
1211752;2016;Jongerenvoucher;Productiemedewerker;Verstrekt;;2500;Sun Chemical B.V.;
1215111;2016;Jongerenvoucher;Sandwich Artist;Verstrekt;;2500;Subway Zaandam;
1246041;2016;Jongerenvoucher;Leerling loodgieter;Verstrekt;;1875;;
1263968;2016;Jongerenvoucher;junior Tandartsassistent;Verstrekt;;1992;Ivory & Ivory Noord Nederland B.V.;
1267457;2016;Jongerenvoucher;Bediening;Verstrekt;;1250;Restaurant de Boekanier B.V;
1275983;2016;Jongerenvoucher;magazijnmedewerker;Verstrekt;;1250;Tempo Team Inhouse services;
1276015;2016;Jongerenvoucher;magazijnmedewerker;Verstrekt;;1250;Tempo Team Inhouse services;
1276048;2016;Jongerenvoucher;magazijnmedewerker;Verstrekt;;1250;Tempo Team Inhouse Services;
1276061;2016;Jongerenvoucher;magazijnmedewerker;Verstrekt;;1563;Tempo Team Inhouse services;
1276071;2016;Jongerenvoucher;magazijnmedewerker;Verstrekt;;1250;TempoTeam INhouse Services;
1360830;2016;Jongerenvoucher;magazijnmedewerker;Verstrekt;;1563;Tempo Team Inhouse Services;
1389897;2016;Jongerenvoucher;Orderpicker;Verstrekt;;1875;Tempo Team Inhouse Services;
1187543;2016;Jubileum;25-jarig jubileum;Verstrekt;;250;Stichting Recital;41231995
1028385;2016;Jubileum;50-jarig jubileum;Verstrekt;;250;Vocaal Ensemble Intermezzo;35030754
796141;2016;Meedoen in sport;Beheer en onderhoud;Verleend;6525;;BSC CROMTIGERS;40617307
712788;2016;Meedoen in sport;Beheer en Onderhoud;Verleend;57131;;Stichting Onderhoud Sportpark Hoornseveld;41232160
709485;2016;Meedoen in sport;Beheer en onderhoud;Verleend;2500;;Korfbalvereniging Furore;40617404
671340;2016;Meedoen in sport;Beheer en onderhoud;Verleend;12306;;ZHC de Kraaien;40617508
697923;2016;Meedoen in sport;Beheer en onderhoud;Verleend;31524;;z.v.v. Zilvermeeuwen;40617281
1160914;2016;Meedoen in sport;Beheer en onderhoud;Verleend;9595;;Stichting Beheer Provily Sportpark;
648034;2016;Meedoen in sport;Beheer en onderhoud;Verleend;30217;;Stichting Beheer provily Sportpark;41232215
682064;2016;Meedoen in sport;Beheer en onderhoud;Verleend;18844;;Stichting Voetbalaccommodaties Assendelft;34364865
681928;2016;Meedoen in sport;Beheer en onderhoud;Verleend;24789;;Stichting Voetbal Westzaan;34391855
713997;2016;Meedoen in sport;Beheer en Onderhoud;Verleend;23120;;SV Fortuna Wormerveer;34276733
677560;2016;Meedoen in sport;Beheer en onderhoud;Verleend;41745;;Stichting Sportpark Jagersveld;41232376
677883;2016;Meedoen in sport;Beheer en onderhoud;Verleend;22967;;Voetbalvereniging Assendelft;40617253
682821;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;13513;Beachvolleybal Vereniging Silicium;852823848
693523;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;30338;Stichting Beheer Sportpark de Koog;41232142
697793;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;18958;SC Hercules Zaandam;34350234
692198;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;18237;RKVV Saenden;40617496
676661;2016;Meedoen in sport;vervoerkosten per bus naar sportlocaties buiten Zaanstad.;Verleend en Vastgesteld conform;;10000;KNSB District Zaanstreek;0
721221;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;31172;VV Zaanlandia;40617024
736902;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;26529;Stichting Beheer Sportpark Schanszicht;41232184
687574;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;11546;Stichting Sportpark Zaanland;41232145
661486;2016;Meedoen in sport;Beheer en onderhoud;Verleend en Vastgesteld conform;;35816;Stichting Beheer Sportpark Karnemelkspoldetr;4123244
816973;2016;Meedoen in sport;vervoerskosten naar kunstijsbanen buiten Zaanstad;Verstrekt;;1525;Schaatstrainingsgroep Zaanstreek;40617573
702220;2016;Meedoen in sport;Dansen toegankelijk maken voor leden met een beperking en die gebruik maken van een rolstoel.;Verstrekt;;1782;Verenging De Swingende Rolstoeldans;40617966
695963;2016;Meedoen in sport;Beheer en onderhoud;Verstrekt;;3551;Stichting Beheer RODA Sportcomplex;34276259
687904;2016;Meedoen in sport;activiteiten ohgv sport voor mensen met een lichamelijke of licht verstandelijke beperking;Verstrekt;;1672;Revas Zaanstreek;40618165
693502;2016;Meedoen in sport;Beheer en onderhoud (kunstgras – restruimte) van KV Zaandam-Zuid. ;Verstrekt;;3882;KV ZaandamZuid;40617498
1177962;2016;Nul op de meter;Nul-op-de-meter woning maken van bestaande woning;Verstrekt;;;;
936044;2016;Nul op de meter;Nul-op-de-meter woning maken van bestaande woning;Verstrekt;;;;
1412774;2016;Scholingsbegeleidingsvoucher;aspirant beveiligingsmedewerker;Verleend;1785;;MAATservices B.V. ;
1175912;2016;Scholingsbegeleidingsvoucher;Bouwkundig tekenaar;Verleend;5000;;Amsterdams Vastgoed Beheer BV;
1261335;2016;Scholingsbegeleidingsvoucher;Chauffeur;Verleend;2917;;GP Groot bv;
1245866;2016;Scholingsbegeleidingsvoucher;In stallatiemonteur;Verleend;2500;;Holland Jachtbouw Zaandam BV;
1233291;2016;Scholingsbegeleidingsvoucher;medewerker facilitaire zaken;Verleend;4583;;St. ZAAM Interconfessioneel Voortgezet Onderwijs;
1072667;2016;Scholingsbegeleidingsvoucher;Meubelmaker en medewerker transport;Verleend;3200;;Concrete Jungle;
1084001;2016;Scholingsbegeleidingsvoucher;Grafisch medewerker;Verstrekt;;5000;Zwarthoed BV;
1157187;2016;Scholingsbegeleidingsvoucher;Chauffeur Groot Rijbewijs;Verstrekt;;1094;Aldi Zaandam;
1184789;2016;Scholingsbegeleidingsvoucher;Assistent medewerker;Verstrekt;;2500;Rijcomfort Rij-opleidingen;
1412583;2016;Scholingsbegeleidingsvoucher;aspirant beveiligingsmedewerker;Verstrekt;;1785;MAATservices B.V. ;
969972;2016;Scholingsbegeleidingsvoucher;opleiding tot beveiliger;Verstrekt;;1210;Sec United;
963476;2016;Scholingsbegeleidingsvoucher;opleiding tot beveiliger;Verstrekt;;1210;Security United;
963432;2016;Scholingsbegeleidingsvoucher;Opleiding beveilgier;Verstrekt;;1210;Security United;
963367;2016;Scholingsbegeleidingsvoucher;Beveiliger;Verstrekt;;1210;Security United;
1412924;2016;Scholingsbegeleidingsvoucher;aspirant beveiligingsmedewerker;Verstrekt;;1785;MAATservices B.V. ;
940976;2016;Scholingsbegeleidingsvoucher;Opleiding Boulangerie;Verstrekt;;1250;Uitzendbureau de Ambacht;
963294;2016;Scholingsbegeleidingsvoucher;Opleiding beveiliger;Verstrekt;;1210;Security United;
798181;2016;Vrijwilligers en herdenkactiviteiten;Diverse vrijwilligersactiviteiten;Verleend;2800;;KBO Zaanstad 4 afdelingen;40409524
750416;2016;Vrijwilligers en herdenkactiviteiten;organiseren van vervoer, begeleiding en gymnastiek van ouderen;Verleend;1225;;Unie van Vrijwilligers;41231197
1162980;2016;Vrijwilligers en herdenkactiviteiten;Sinterklaasintocht Zaandam;Verleend en Lager vastgesteld;;7600;Stichting Zaandamse Gemeenschap, sint intocht comite;41231166
697915;2016;Vrijwilligers en herdenkactiviteiten;jaarlijkse herdenkingsactiviteiten van Stedelijk 4 en 5 mei Comité Zaanstad;Verleend en Vastgesteld conform;;14425;Stedelijk 4 en 5 mei Comité Zaanstad;
1274108;2016;Vrijwilligers en herdenkactiviteiten;Kerst Inn 2016 voor ouderen in de Rosmolenwijk;Verstrekt;;775;Stichting Bewonersinitiatief Rosmolenwijk;62992856
545968;2016;Vrijwilligers en herdenkactiviteiten;Sinterklaasintocht Wormerveer;Verstrekt;;2000;Stichting Vrienden van Sint Nicolaas Wormerveer;34282591
621986;2016;Vrijwilligers en herdenkactiviteiten;Organiseren van activiteiten voor ouderen;Verstrekt;;1500;PCOB Zaanstreek-Noord;
645519;2016;Vrijwilligers en herdenkactiviteiten;organiseren van vrijwilligersactiviteiten voor en door vrouwen;Verstrekt;;200;Vrouwen van Nu afdeling Zaandam;40409535
646076;2016;Vrijwilligers en herdenkactiviteiten;het organiseren van scoutingactiviteiten voor jongeren bij Stichting Scouting Assendelft;Verstrekt;;3200;Scouting Assendelft;34291451
654367;2016;Vrijwilligers en herdenkactiviteiten;ontspanningsmiddagen voor rolstoelgebonden ouderen;Verstrekt;;3200;De Zonnebloem regio Zaanstreek;40281159
654631;2016;Vrijwilligers en herdenkactiviteiten;activiteiten voor en door vrouwen;Verstrekt;;350;Vrouwen van Nu, afd. Krommenie;40001154
657071;2016;Vrijwilligers en herdenkactiviteiten;Samen uit, samen genieten, activiteiten voor kwetsbare ouderen;Verstrekt;;2400;Stichting Vier het Leven;32108498
661348;2016;Vrijwilligers en herdenkactiviteiten;het organiseren van scoutingactivititen voor jongeren bij Scoutinggroep de Watergeuzen Zaandam;Verstrekt;;2800;Scoutinggroep de Watergeuzen ;34316581
665102;2016;Vrijwilligers en herdenkactiviteiten;het organiseren van scoutingactiviteiten voor jongeren bij Stichting Scouting Elfregi Zaanstad;Verstrekt;;3200;Stg. Scouting Elfregi Zaanstad;41231079
674037;2016;Vrijwilligers en herdenkactiviteiten;cursussen en hulpverleningen;Verstrekt;;1400;KNV EHBO Koog-Zaandijk;40617232
675245;2016;Vrijwilligers en herdenkactiviteiten;het organiseren van zomerkampen voor jongeren uit Zaanstad;Verstrekt;;2400;GJC Zomerkampen;40618061
679155;2016;Vrijwilligers en herdenkactiviteiten;het organiseren van jeugdactiviteiten;Verstrekt;;2600;Speeltuinvereniging Theresia;40617975
686629;2016;Vrijwilligers en herdenkactiviteiten;activiteiten m.b.t. het tegengaan van de vereenzaming van ouderen;Verstrekt;;575;Passage - Maatsch. vrouwenbeweging;32072428
686870;2016;Vrijwilligers en herdenkactiviteiten;organiseren van activiteiten t.b.v. ouderen;Verstrekt;;382;Vrouwen van Nu, Wormerveer;
687903;2016;Vrijwilligers en herdenkactiviteiten;Diverse activiteiten;Verstrekt;;1025;Stichting Turkse Media Zaanstad;34136778
691967;2016;Vrijwilligers en herdenkactiviteiten;organiseren van radio- en televisie-uitzendingen;Verstrekt;;3600;Stichting Zaanse Zieken en Bejaarden Omroep &#40 ZZBO&#41 ;41231072
691978;2016;Vrijwilligers en herdenkactiviteiten;vrijwilligersactiviteiten op gebied van zorg en welzijn;Verstrekt;;4000;Stichting Present Zaanstreek;34359833
692012;2016;Vrijwilligers en herdenkactiviteiten;EHBO cursussen ;Verstrekt;;710;KNV EHBO afdeling Zaandam;40617419
693484;2016;Vrijwilligers en herdenkactiviteiten;Diverse activiteiten;Verstrekt;;3000;Het Havenkwartier;40617243
693614;2016;Vrijwilligers en herdenkactiviteiten;Koningsdag 2016 Westzaan;Verstrekt;;1296;Westzaanse Gemeenschap;40647227
693709;2016;Vrijwilligers en herdenkactiviteiten;Inzetten van Humanitas vrijwilligers (zie activiteitenplan);Verstrekt;;4000;Humanitas afdeling Zaanstreek;40530895
693799;2016;Vrijwilligers en herdenkactiviteiten;4 mei herdenking 2016;Verstrekt;;133;Westzaanse Gemeenschap;
693863;2016;Vrijwilligers en herdenkactiviteiten;Diverse geplande vrijwilligersactiviteiten;Verstrekt;;2000;Stichting MOE Nederland ;63297000
694863;2016;Vrijwilligers en herdenkactiviteiten;Organiseren en geven van EHBO cursussen en oefenavonden tbv het geldig houden van het EHBO diploma;Verstrekt;;580;Ver. EHBO St. Liduina;34204974
695975;2016;Vrijwilligers en herdenkactiviteiten;Sinterklaasintocht Westzaan;Verstrekt;;1104;WG Sint Westzaan;40617227
697052;2016;Vrijwilligers en herdenkactiviteiten;4 mei Comité Koog Zaandijk;Verstrekt;;580;4 mei Comitë Koog Zaandijk;
697810;2016;Vrijwilligers en herdenkactiviteiten;Activiteiten Stichting Islamitisch Centrum Zaandam;Verstrekt;;4000;Stichting Islamtisch Centrum Zaandam;41231165
697836;2016;Vrijwilligers en herdenkactiviteiten;Activiteiten 2016 Stichting Mizaan;Verstrekt;;2800;Stichting Mizaan;34217573
708659;2016;Vrijwilligers en herdenkactiviteiten;Stichting Kaapverdiaanse Omroep Zaanstad;Verstrekt;;2500;Stichting Kaapverdiaanse Omroep Zaanstad;232031
710424;2016;Vrijwilligers en herdenkactiviteiten;de jaarlijkse herdenkingsactiviteiten van 4 mei comité;Verstrekt;;356;Herdenkingscomité 4 mei Assendeldt;
718393;2016;Vrijwilligers en herdenkactiviteiten;Sinterklaasintocht Zaandam Zuid;Verstrekt;;2000;Sinterklaas Comité;58096523
719891;2016;Vrijwilligers en herdenkactiviteiten;Diverse projecten, zie bijgevoegde projectplannen in de bijlage;Verstrekt;;3200;Turks Democratische Volks- en Jongerenvereniging;40617718
719910;2016;Vrijwilligers en herdenkactiviteiten;dodenherdenking 4mei Zaandam;Verstrekt;;1251;Stichting Zaandamse Gemeenschap;41231166
732363;2016;Vrijwilligers en herdenkactiviteiten;Contact regiogebonden ledengroepen, voorlichting themabijeenkomsten enz.;Verstrekt;;512;Oogvereniging Noordwest;852311564
821404;2016;Vrijwilligers en herdenkactiviteiten;activiteiten voor en door vrouwen;Verstrekt;;947;Vrouwen van Nu Assendelft-Westzaan;40409535
838953;2016;Vrijwilligers en herdenkactiviteiten;Diverse activiteiten;Verstrekt;;3200;Stichting Shri Sanatan Dharm Maha Sabha Zaanstad;34218913
864569;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren Evean Rosariumhorst;Verstrekt;;600;Evean Rosariumhorst;41232302
866755;2016;Vrijwilligers en herdenkactiviteiten;Zoefff Huttenbouw, Wormerveer;Verstrekt;;335;Zoeff Huttenbouw;0
871483;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;600;St Hervormd Centrum Pennemes;41232103
872835;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;600;Evean Nieuw Groenland;41231224
897604;2016;Vrijwilligers en herdenkactiviteiten;Koningsdag 2016 Assendelft;Verstrekt;;2500;Stichting Assaendelft;62868039
905123;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren - Buurtcentrum de Vuister;Verstrekt;;450;De Vuister;34238177
920878;2016;Vrijwilligers en herdenkactiviteiten;Dodenherdenking 4 mei;Verstrekt;;378;4 mei Comité;
928992;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;600;Evean Acht Staten;41232302
929264;2016;Vrijwilligers en herdenkactiviteiten;Huttenbouw Volkspark;Verstrekt;;200;Huttenbouw Volkspark Zaandam;
944460;2016;Vrijwilligers en herdenkactiviteiten;Culturele dag aangevuld met thema nabestaandenwet en aanvullende inkomensvoorziening ouderen;Verstrekt;;2000;Stichting Jepi Makandra ;232217
956024;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren in juli en augustus;Verstrekt;;750;Evean Westerwatering ;41232302
976823;2016;Vrijwilligers en herdenkactiviteiten;4 Mei Herdenking te Wormerveer;Verstrekt;;1088;4 mei Comité Wormerveer;
985124;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren in de maanden juli en augustus;Verstrekt;;750;RIBW ZWWF De Boed;
1002662;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;600;Vereniging De Bloesem;855725928
1011154;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren in buurtcentrum de Zeskanter;Verstrekt;;473;Buurtcentrum de Zeskanter;
1027594;2016;Vrijwilligers en herdenkactiviteiten;Samen zomeren Guisveld;Verstrekt;;600;Evean Zorg;41232302
1041560;2016;Vrijwilligers en herdenkactiviteiten;huttenbouw Krommenie;Verstrekt;;195;Stichting Huttenbouw Krommenie;58216480
1042149;2016;Vrijwilligers en herdenkactiviteiten;Rosmolenwijkfeest in de Kolk;Verstrekt;;2000;;
1042231;2016;Vrijwilligers en herdenkactiviteiten;Huttenbouw Assendelft;Verstrekt;;225;Stichting Huttenbouw Assendelft;60721944
1055749;2016;Vrijwilligers en herdenkactiviteiten;Huttenbouwen Zaandijk;Verstrekt;;2085;;
1069863;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;895;Stichting Bewonersinitiatief Buurtcentrum Wormerveer;61430757
1076878;2016;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;975;Sichting Vrienden van Lambert Melisz;
1083295;2016;Vrijwilligers en herdenkactiviteiten;huttenbouw Westzaan;Verstrekt;;2000;Werkgroep Huttenbouw;
1104264;2016;Vrijwilligers en herdenkactiviteiten;Sinterklaasintocht Koog aan de Zaan;Verstrekt;;2000;organisatiecomite Sinterklaasintocht Rondje Koog;40617729
1110948;2016;Vrijwilligers en herdenkactiviteiten;Sinterklaasintocht Assendelft;Verstrekt;;2000;Stg. Sinterklaasintocht Assendelft;57692653
